
[00:00:00.000 --> 00:00:06.000]  去到今晚的訊息 去到YS年尾的最後一個系列
[00:17:48.000 --> 00:17:50.000]  是他最後能夠表達得到
[00:17:50.000 --> 00:17:53.000]  所以
[00:17:53.000 --> 00:17:54.000]  整個耶利敏愛歌
[00:17:54.000 --> 00:17:56.000]  他在強調或鼓勵
[00:17:56.000 --> 00:17:58.000]  將你心中的痛苦
[00:17:58.000 --> 00:18:02.000]  和所經歷的痛
[00:18:02.000 --> 00:18:08.000]  連起來
[00:18:08.000 --> 00:18:11.000]  是什麼意思
[00:18:11.000 --> 00:18:16.000]  我們不開心是有些原因
[00:18:16.000 --> 00:18:18.000]  但是將這件事
[00:18:18.000 --> 00:18:19.000]  是因為什麼呢
[00:18:19.000 --> 00:18:21.000]  是失望
[00:18:21.000 --> 00:18:22.000]  傷心
[00:18:22.000 --> 00:18:24.000]  憤怒
[00:18:24.000 --> 00:18:25.000]  內疚
[00:18:25.000 --> 00:18:26.000]  痛苦
[00:18:26.000 --> 00:18:27.000]  是將那件事
[00:18:27.000 --> 00:18:28.000]  你經歷的東西
[00:18:28.000 --> 00:18:30.000]  你連起來
[00:18:30.000 --> 00:18:32.000]  但是這裏其實是一個很重要的反省
[00:18:32.000 --> 00:18:34.000]  有時我們不是
[00:18:34.000 --> 00:18:35.000]  要麼就極端地說
[00:18:35.000 --> 00:18:36.000]  沒什麼
[00:18:36.000 --> 00:18:37.000]  沒什麼
[00:18:37.000 --> 00:18:40.000]  這件事是很慘的
[00:18:40.000 --> 00:18:41.000]  我當而已
[00:18:41.000 --> 00:18:43.000]  我老闆解僱我
[00:18:43.000 --> 00:18:45.000]  找那份工作
[00:18:45.000 --> 00:18:47.000]  又不是沒有工作
[00:18:47.000 --> 00:18:50.000]  我家裏有手腳
[00:18:50.000 --> 00:18:52.000]  但是回到家裏後
[00:18:52.000 --> 00:18:54.000]  我都是壞的
[00:18:54.000 --> 00:18:55.000]  地獄黑仔王又是我
[00:18:55.000 --> 00:18:57.000]  個個都不解僱我
[00:18:57.000 --> 00:18:58.000]  肯定我的樣子壞
[00:18:58.000 --> 00:19:00.000]  肯定是
[00:19:00.000 --> 00:19:01.000]  肯定
[00:19:01.000 --> 00:19:05.000]  幹嘛笑呢
[00:19:05.000 --> 00:19:07.000]  我對上帝創造我的樣子
[00:19:07.000 --> 00:19:11.000]  很接納的
[00:19:11.000 --> 00:19:13.000]  我們有時
[00:19:13.000 --> 00:19:14.000]  我們的苦水
[00:19:14.000 --> 00:19:16.000]  我們吐到一個地步
[00:19:16.000 --> 00:19:17.000]  和那件事件
[00:19:17.000 --> 00:19:23.000]  甚至那個事實不連上來
[00:19:23.000 --> 00:19:25.000]  個個祈禱就聽上帝的
[00:19:25.000 --> 00:19:31.000]  是我祈禱不聽
[00:19:31.000 --> 00:19:35.000]  為什麼沒有人欣賞我
[00:19:35.000 --> 00:19:36.000]  我不知道
[00:19:36.000 --> 00:19:37.000]  總之我這一世
[00:19:37.000 --> 00:19:40.000]  我努力都是沒有用的
[00:19:40.000 --> 00:19:42.000]  你明白我的意思嗎
[00:19:42.000 --> 00:19:43.000]  所以耶利米埃哥
[00:19:43.000 --> 00:19:47.000]  其實他不單止是鼓勵
[00:19:47.000 --> 00:19:48.000]  今日的我們
[00:19:48.000 --> 00:19:50.000]  當我們遇到我們的困難
[00:19:50.000 --> 00:19:53.000]  我們去嘗試表達出來
[00:19:53.000 --> 00:19:55.000]  用我們覺得好的方式
[00:19:55.000 --> 00:19:56.000]  表達出來
[00:19:56.000 --> 00:19:57.000]  或者不是好
[00:19:57.000 --> 00:19:58.000]  我們要表達我們心裏
[00:19:58.000 --> 00:19:59.000]  將那件事
[00:19:59.000 --> 00:20:00.000]  我經歷的那件事
[00:20:00.000 --> 00:20:03.000]  和我心裏的痛連上來
[00:20:03.000 --> 00:20:04.000]  就因為這樣
[00:20:04.000 --> 00:20:06.000]  我才不會過了龍
[00:20:06.000 --> 00:20:08.000]  你明白嗎
[00:20:08.000 --> 00:20:10.000]  我就不會亂了龍
[00:20:10.000 --> 00:20:13.000]  總之我奮勢疾逐
[00:20:13.000 --> 00:20:14.000]  全部都是不好的
[00:20:14.000 --> 00:20:15.000]  算了吧
[00:20:15.000 --> 00:20:16.000]  就沒有我份了
[00:20:16.000 --> 00:20:18.000]  你明白嗎
[00:20:18.000 --> 00:20:23.000]  這個世界就是這樣
[00:20:23.000 --> 00:20:26.000]  耶利米埃哥正正是鼓勵我們
[00:20:26.000 --> 00:20:28.000]  停下來
[00:20:28.000 --> 00:20:31.000]  說不到不要緊
[00:20:31.000 --> 00:20:34.000]  說得差了也不要緊
[00:20:34.000 --> 00:20:37.000]  但是當我們的痛
[00:20:37.000 --> 00:20:40.000]  我們經歷的那件事
[00:20:40.000 --> 00:20:42.000]  是甚麼東西
[00:20:42.000 --> 00:20:44.000]  我們連起來
[00:20:44.000 --> 00:20:47.000]  在上帝裏面連起來
[00:20:47.000 --> 00:20:49.000]  以致我的悲哀
[00:20:49.000 --> 00:20:51.000]  我的傷痛
[00:20:51.000 --> 00:20:53.000]  我仍然可以交回上帝的手
[00:20:53.000 --> 00:20:54.000]  上帝仍然聽
[00:20:54.000 --> 00:20:59.000]  還有一個位是甚麼
[00:20:59.000 --> 00:21:00.000]  還有一個問題
[00:21:00.000 --> 00:21:01.000]  你記不記得我一開始的時候說
[00:21:01.000 --> 00:21:03.000]  信實是甚麼事
[00:21:03.000 --> 00:21:05.000]  信實
[00:21:05.000 --> 00:21:07.000]  不單止是這個上帝信得過
[00:21:07.000 --> 00:21:10.000]  而是這個上帝是一種穩妥
[00:21:10.000 --> 00:21:11.000]  他不變
[00:21:11.000 --> 00:21:14.000]  很secure
[00:21:14.000 --> 00:21:15.000]  你有沒有試過
[00:21:15.000 --> 00:21:17.000]  跟一些朋友
[00:21:17.000 --> 00:21:18.000]  你發脾氣之後
[00:21:18.000 --> 00:21:21.000]  嘩 扁樣
[00:21:21.000 --> 00:21:22.000]  不是說那些朋友一定錯
[00:21:22.000 --> 00:21:23.000]  你明白嗎
[00:21:23.000 --> 00:21:26.000]  我carry不到你那些
[00:21:26.000 --> 00:21:28.000]  你每次都爆我一轉
[00:21:28.000 --> 00:21:30.000]  怎可以
[00:21:30.000 --> 00:21:31.000]  我carry不到
[00:21:31.000 --> 00:21:32.000]  人就是這樣
[00:21:32.000 --> 00:21:34.000]  我們有limit
[00:21:34.000 --> 00:21:36.000]  但是這個信實的上帝
[00:21:36.000 --> 00:21:38.000]  你吐完這堆苦水之後
[00:21:38.000 --> 00:21:45.000]  他仍然是一個信實的上帝
[00:21:45.000 --> 00:21:47.000]  你有你的限制
[00:21:47.000 --> 00:21:48.000]  我們有我們的不足
[00:21:48.000 --> 00:21:49.000]  我們的表達
[00:21:49.000 --> 00:21:50.000]  我們的捨
[00:21:50.000 --> 00:21:51.000]  我們的悲苦
[00:21:51.000 --> 00:21:53.000]  我們向上帝吐完這些苦水之後
[00:21:53.000 --> 00:21:57.000]  這個上帝仍然是一個信實的上帝
[00:21:57.000 --> 00:21:59.000]  仍然是一個穩妥的上帝
[00:21:59.000 --> 00:22:01.000]  仍然是一個可以信靠的上帝
[00:22:01.000 --> 00:22:03.000]  我可以在他面前赤露躺開
[00:22:03.000 --> 00:22:10.000]  我可以在他面前傾心吐意的上帝
[00:22:10.000 --> 00:22:13.000]  他carry得到
[00:22:13.000 --> 00:22:20.000]  我們所有生命當中的這些痛苦
[00:22:20.000 --> 00:22:21.000]  好
[00:22:21.000 --> 00:22:25.000]  那你聽完我一大堆這樣的說話之後
[00:22:25.000 --> 00:22:29.000]  我們開始讀經文
[00:22:29.000 --> 00:22:30.000]  行不行
[00:22:30.000 --> 00:22:32.000]  你明白我為什麼要說這麼多
[00:22:32.000 --> 00:22:35.000]  接著你讀我們今天的三節經文
[00:22:35.000 --> 00:22:37.000]  你一齊讀好嗎
[00:22:37.000 --> 00:22:38.000]  1 2 3
[00:22:38.000 --> 00:23:00.000]  讀多一次好嗎
[00:23:00.000 --> 00:23:01.000]  預備 1 2 3
[00:23:01.000 --> 00:23:03.000]  我們不自消滅
[00:23:03.000 --> 00:23:07.000]  是出於耶和華諸般的慈愛
[00:23:07.000 --> 00:23:10.000]  是因他的憐憫不自斷絕
[00:23:10.000 --> 00:23:13.000]  每早晨這都是新的
[00:23:13.000 --> 00:23:16.000]  你的誠實極其廣大
[00:23:16.000 --> 00:23:17.000]  我心裡說
[00:23:17.000 --> 00:23:19.000]  耶和華是我的份
[00:23:19.000 --> 00:23:23.000]  因此我要仰望他
[00:23:23.000 --> 00:23:24.000]  如果我什麼都不說
[00:23:24.000 --> 00:23:25.000]  剛才那堆東西
[00:23:25.000 --> 00:23:26.000]  我就這樣讀出去
[00:23:26.000 --> 00:23:27.000]  教你實讀
[00:23:27.000 --> 00:23:32.000]  我讀過這幾句
[00:23:32.000 --> 00:23:33.000]  你就不明白
[00:23:33.000 --> 00:23:37.000]  這句東西出來的份量是什麼
[00:23:37.000 --> 00:23:38.000]  我們很容易就讀
[00:23:38.000 --> 00:23:39.000]  一早起床
[00:23:39.000 --> 00:23:41.000]  靈修的時候最好了
[00:23:41.000 --> 00:23:44.000]  每早晨這都是新的
[00:23:44.000 --> 00:23:45.000]  剛剛睡得很軟
[00:23:45.000 --> 00:23:47.000]  在被窩裡起床的時候
[00:23:47.000 --> 00:23:50.000]  你的誠實極其廣大
[00:23:50.000 --> 00:23:57.000]  但是你沒有耶利敏埃的背景
[00:23:57.000 --> 00:23:59.000]  成首耶利敏埃的歌
[00:23:59.000 --> 00:24:01.000]  你再回去讀的時候
[00:24:01.000 --> 00:24:03.000]  是很多的悲苦
[00:24:03.000 --> 00:24:05.000]  而中間第三章
[00:24:05.000 --> 00:24:07.000]  詩人在讀處裡面
[00:24:07.000 --> 00:24:09.000]  中間這一段的段落
[00:24:09.000 --> 00:24:11.000]  是傳輸唯一
[00:24:11.000 --> 00:24:13.000]  不是唯一講叛亡
[00:24:13.000 --> 00:24:14.000]  是唯一直接
[00:24:14.000 --> 00:24:19.000]  很清晰地講叛亡的經文
[00:24:19.000 --> 00:24:21.000]  退完一大輪苦水
[00:24:21.000 --> 00:24:22.000]  是突然間的
[00:24:22.000 --> 00:24:23.000]  是這幾節
[00:24:23.000 --> 00:24:29.000]  突然間將那個叛亡Stay出來
[00:24:29.000 --> 00:24:30.000]  你讀讀讀下去的時候
[00:24:30.000 --> 00:24:33.000]  你發覺是不同的
[00:24:33.000 --> 00:24:34.000]  為什麼會這樣不同的東西
[00:24:34.000 --> 00:24:36.000]  突然間是不同的東西
[00:24:36.000 --> 00:24:40.000]  是什麼呢
[00:24:40.000 --> 00:24:44.000]  我讀早兩節給你聽
[00:24:44.000 --> 00:24:45.000]  第三章
[00:24:45.000 --> 00:24:47.000]  我是讀二十二嘛
[00:24:47.000 --> 00:24:51.000]  我由第二十節開始讀給你聽
[00:24:51.000 --> 00:24:52.000]  十九
[00:24:52.000 --> 00:24:54.000]  耶和華求你紀念我
[00:24:54.000 --> 00:24:58.000]  如恩塵和苦膽的困苦困逼
[00:24:58.000 --> 00:25:00.000]  我心想念這些
[00:25:00.000 --> 00:25:01.000]  就在裡面憂愁
[00:25:01.000 --> 00:25:03.000]  我想起這些事
[00:25:03.000 --> 00:25:05.000]  心裡就有叛亡
[00:25:05.000 --> 00:25:06.000]  之前一直在想
[00:25:06.000 --> 00:25:07.000]  心裡有叛亡
[00:25:07.000 --> 00:25:08.000]  叛什麼亡
[00:25:08.000 --> 00:25:10.000]  接著就落了
[00:25:10.000 --> 00:25:14.000]  是什麼呢
[00:25:14.000 --> 00:25:16.000]  他那個叛亡
[00:25:16.000 --> 00:25:18.000]  你誠實的期望
[00:25:18.000 --> 00:25:19.000]  誠實的願望
[00:25:19.000 --> 00:25:22.000]  就是信實的願望
[00:25:22.000 --> 00:25:24.000]  那個叛亡就是
[00:25:24.000 --> 00:25:25.000]  剛才第二章說
[00:25:25.000 --> 00:25:26.000]  你回去看
[00:25:26.000 --> 00:25:28.000]  為什麼你今天這麼慘
[00:25:28.000 --> 00:25:30.000]  因為上帝的審判想不到
[00:25:30.000 --> 00:25:32.000]  但就是這個不變的
[00:25:32.000 --> 00:25:33.000]  信實的上帝
[00:25:33.000 --> 00:25:37.000]  既然上帝會審判
[00:25:37.000 --> 00:25:40.000]  我現在經歷的
[00:25:40.000 --> 00:25:45.000]  他就會拯救
[00:25:45.000 --> 00:25:47.000]  他是一個不變的上帝
[00:25:47.000 --> 00:25:48.000]  他會審判的
[00:25:48.000 --> 00:25:51.000]  有時我們想得多了
[00:25:51.000 --> 00:25:54.000]  上帝的審判永遠都不到我那裡
[00:25:54.000 --> 00:25:58.000]  恩典恩典恩典再恩典
[00:25:58.000 --> 00:26:00.000]  但上帝有時他的審判
[00:26:00.000 --> 00:26:02.000]  是為了讓你明白
[00:26:02.000 --> 00:26:03.000]  他愛你
[00:26:03.000 --> 00:26:05.000]  新約有些經文說
[00:26:05.000 --> 00:26:09.000]  他會修剪我們的生命
[00:26:09.000 --> 00:26:15.000]  因為在乎我們才修剪我們的生命
[00:26:15.000 --> 00:26:16.000]  但是在這裡
[00:26:16.000 --> 00:26:19.000]  私人的頓悟是一個
[00:26:19.000 --> 00:26:21.000]  等一下數很多的苦水
[00:26:21.000 --> 00:26:23.000]  停一停下來
[00:26:23.000 --> 00:26:25.000]  既然這個上帝
[00:26:25.000 --> 00:26:26.000]  這個信實的上帝會審判
[00:26:26.000 --> 00:26:28.000]  即是他同樣會拯救
[00:26:28.000 --> 00:26:29.000]  既然他說
[00:26:29.000 --> 00:26:32.000]  如果當在生命記的時候
[00:26:32.000 --> 00:26:34.000]  當你說禍福的時候
[00:26:34.000 --> 00:26:37.000]  總之你做得不好的時候
[00:26:37.000 --> 00:26:38.000]  最終他會審判你
[00:26:38.000 --> 00:26:40.000]  那個聖城都拆了
[00:26:40.000 --> 00:26:42.000]  那個聖殿都拆了
[00:26:42.000 --> 00:26:44.000]  他真的會
[00:26:44.000 --> 00:26:46.000]  如果是這樣的話
[00:26:46.000 --> 00:26:47.000]  他說將來
[00:26:47.000 --> 00:26:50.000]  秘魯七十年之後會回去
[00:26:50.000 --> 00:26:51.000]  一定會
[00:26:51.000 --> 00:26:52.000]  我今天還沒有經歷到
[00:26:52.000 --> 00:26:54.000]  是一個突然間的轉變
[00:26:54.000 --> 00:26:56.000]  突然間的頓悟
[00:26:56.000 --> 00:26:57.000]  接著呢
[00:26:57.000 --> 00:27:02.000]  接著他說
[00:27:02.000 --> 00:27:04.000]  因他的憐憫不自斷絕
[00:27:04.000 --> 00:27:05.000]  原來的文字
[00:27:05.000 --> 00:27:08.000]  是在說耶和華的慈愛不止息
[00:27:08.000 --> 00:27:09.000]  他的憐憫不斷絕
[00:27:09.000 --> 00:27:11.000]  是一個double negative
[00:27:11.000 --> 00:27:14.000]  是一個兩個不的詞語的表達
[00:27:14.000 --> 00:27:16.000]  即是當數到樹葉都落了
[00:27:16.000 --> 00:27:17.000]  有很多的灰
[00:27:17.000 --> 00:27:19.000]  我將我的痛苦連上去
[00:27:19.000 --> 00:27:23.000]  因為我們犯罪
[00:27:23.000 --> 00:27:25.000]  但是突然間
[00:27:25.000 --> 00:27:28.000]  上帝你的憐憫
[00:27:28.000 --> 00:27:29.000]  你的信實不斷絕
[00:27:29.000 --> 00:27:30.000]  double negative
[00:27:30.000 --> 00:27:32.000]  是一個突然間的頓悟
[00:27:33.000 --> 00:27:36.000]  即是等於你今天經歷了很多壞事
[00:27:36.000 --> 00:27:38.000]  很多慘況
[00:27:38.000 --> 00:27:40.000]  你說上帝愛你
[00:27:40.000 --> 00:27:41.000]  我明白
[00:27:41.000 --> 00:27:42.000]  我頭腦明白
[00:27:42.000 --> 00:27:43.000]  你明白我的意思嗎
[00:27:43.000 --> 00:27:44.000]  我沒有拒絕
[00:27:44.000 --> 00:27:45.000]  我頭腦明白
[00:27:45.000 --> 00:27:47.000]  但是突然間有個頓悟
[00:27:47.000 --> 00:27:49.000]  我慘極
[00:27:49.000 --> 00:27:51.000]  我今天還活著
[00:27:51.000 --> 00:27:53.000]  你突然間那個頓悟
[00:27:53.000 --> 00:27:55.000]  就是上帝真的愛我
[00:27:55.000 --> 00:27:56.000]  你明白嗎
[00:27:56.000 --> 00:27:58.000]  那是一個不同的分別
[00:27:58.000 --> 00:27:59.000]  你突然間有個頭腦
[00:27:59.000 --> 00:28:01.000]  你突然間落了你的心
[00:28:01.000 --> 00:28:03.000]  所以對我們國破家亡
[00:28:03.000 --> 00:28:06.000]  已經很慘的情況
[00:28:06.000 --> 00:28:09.000]  但是他仍然這樣
[00:28:09.000 --> 00:28:12.000]  一個很特別的轉化
[00:28:12.000 --> 00:28:15.000]  就在這個信實裏面
[00:28:15.000 --> 00:28:18.000]  接著經文一直載下去
[00:28:18.000 --> 00:28:20.000]  怎麼說呢
[00:28:20.000 --> 00:28:21.000]  他說
[00:28:21.000 --> 00:28:22.000]  每早晨
[00:28:22.000 --> 00:28:24.000]  這都是新的
[00:28:24.000 --> 00:28:26.000]  你的誠實
[00:28:26.000 --> 00:28:28.000]  即是信實極其廣大
[00:28:31.000 --> 00:28:33.000]  我想到這個時候
[00:28:33.000 --> 00:28:35.000]  我覺得很有意思
[00:28:35.000 --> 00:28:36.000]  是什麼呢
[00:28:36.000 --> 00:28:39.000]  每早晨好像很普通的東西
[00:28:39.000 --> 00:28:42.000]  很普通的東西
[00:28:42.000 --> 00:28:44.000]  每天都是這樣的
[00:28:44.000 --> 00:28:50.000]  N年前
[00:28:50.000 --> 00:28:53.000]  讀完大學畢業
[00:28:53.000 --> 00:28:55.000]  有一段時間我找不到工作
[00:28:55.000 --> 00:28:57.000]  有幾個月找不到工作
[00:28:57.000 --> 00:28:59.000]  接著我有些朋友
[00:28:59.000 --> 00:29:01.000]  跟我說
[00:29:01.000 --> 00:29:04.000]  看你沒理由找不到的
[00:29:04.000 --> 00:29:06.000]  他其實是想安慰你
[00:29:06.000 --> 00:29:08.000]  但我真的找不到
[00:29:08.000 --> 00:29:09.000]  你知道嗎
[00:29:09.000 --> 00:29:10.000]  那一刻心裏說
[00:29:10.000 --> 00:29:12.000]  多謝你
[00:29:12.000 --> 00:29:13.000]  我真的找不到
[00:29:13.000 --> 00:29:14.000]  看你不像找不到
[00:29:14.000 --> 00:29:15.000]  沒理由的
[00:29:15.000 --> 00:29:17.000]  我知道
[00:29:17.000 --> 00:29:20.000]  但我那一刻是怎樣呢
[00:29:20.000 --> 00:29:21.000]  我以前
[00:29:21.000 --> 00:29:23.000]  在我媽家舊屋那裏
[00:29:23.000 --> 00:29:27.000]  我以前那裏有一個山
[00:29:27.000 --> 00:29:30.000]  沒有工作
[00:29:30.000 --> 00:29:31.000]  沒有工作
[00:29:31.000 --> 00:29:33.000]  每天都呆在那裏
[00:29:33.000 --> 00:29:34.000]  我媽媽不知發生什麼事
[00:29:34.000 --> 00:29:36.000]  呆呆地走來走去
[00:29:36.000 --> 00:29:37.000]  對著窗
[00:29:37.000 --> 00:29:38.000]  我有一天祈禱
[00:29:38.000 --> 00:29:43.000]  我那一刻祈禱
[00:29:43.000 --> 00:29:45.000]  上帝給我一個很深的感動
[00:29:45.000 --> 00:29:46.000]  是什麼呢
[00:29:46.000 --> 00:29:48.000]  那個山怎樣不變
[00:29:48.000 --> 00:29:50.000]  祂就是一個不變的上帝
[00:29:50.000 --> 00:29:52.000]  祂就是一個信實的上帝
[00:29:56.000 --> 00:29:58.000]  當你在生活裏
[00:29:58.000 --> 00:30:01.000]  你看不到上帝的信實
[00:30:01.000 --> 00:30:05.000]  你在大自然的創造
[00:30:05.000 --> 00:30:07.000]  秩序裏
[00:30:07.000 --> 00:30:09.000]  你一定看到上帝的信實
[00:30:09.000 --> 00:30:10.000]  你明白我的意思嗎
[00:30:10.000 --> 00:30:14.000]  我望著那座山
[00:30:14.000 --> 00:30:16.000]  聖靈對我的心說
[00:30:16.000 --> 00:30:18.000]  我是信實的上帝
[00:30:18.000 --> 00:30:20.000]  當然後來我結婚後
[00:30:20.000 --> 00:30:21.000]  那座山已經被剷了
[00:30:21.000 --> 00:30:23.000]  香港有地要建樓
[00:30:23.000 --> 00:30:25.000]  那座山也被剷了
[00:30:25.000 --> 00:30:27.000]  所以那一刻上帝
[00:30:27.000 --> 00:30:28.000]  之前跟我說的
[00:30:28.000 --> 00:30:29.000]  之後就不是了
[00:30:29.000 --> 00:30:31.000]  是另一回事了
[00:30:31.000 --> 00:30:32.000]  你明白嗎
[00:30:32.000 --> 00:30:34.000]  所以對施人來說
[00:30:34.000 --> 00:30:36.000]  每早晨
[00:30:36.000 --> 00:30:38.000]  祂不是在你家裏
[00:30:38.000 --> 00:30:39.000]  睡醒亂七八糟的時候
[00:30:39.000 --> 00:30:41.000]  你看到這段經文
[00:30:41.000 --> 00:30:44.000]  祂在被擄的時候
[00:30:44.000 --> 00:30:46.000]  國破家亡的時候
[00:30:46.000 --> 00:30:48.000]  每早晨者都是新的
[00:30:48.000 --> 00:30:53.000]  上帝仍然是創造的上帝
[00:30:53.000 --> 00:30:55.000]  祂的秩序仍然出現
[00:30:55.000 --> 00:30:58.000]  這就成為了祂很大的盼望
[00:30:58.000 --> 00:31:02.000]  每早晨者都是新的
[00:31:02.000 --> 00:31:06.000]  祢的誠實極其廣大
[00:31:06.000 --> 00:31:08.000]  所以
[00:31:08.000 --> 00:31:12.000]  差不多完了
[00:31:12.000 --> 00:31:14.000]  然後祂說
[00:31:14.000 --> 00:31:16.000]  我心裏說
[00:31:16.000 --> 00:31:18.000]  耶和華是我的墳
[00:31:18.000 --> 00:31:22.000]  因此我要仰望祂
[00:31:23.000 --> 00:31:25.000]  你記得我剛才最初說什麼嗎
[00:31:25.000 --> 00:31:27.000]  我說對於
[00:31:27.000 --> 00:31:28.000]  以色列人來說
[00:31:28.000 --> 00:31:30.000]  祂不只是打輸仗
[00:31:30.000 --> 00:31:33.000]  不只是被人擄去
[00:31:33.000 --> 00:31:35.000]  移鄉
[00:31:35.000 --> 00:31:37.000]  而是對他們來說
[00:31:37.000 --> 00:31:39.000]  聖城 聖地
[00:31:39.000 --> 00:31:41.000]  是他們信仰的基本
[00:31:41.000 --> 00:31:44.000]  都被拆了
[00:31:44.000 --> 00:31:48.000]  他們的生命
[00:31:48.000 --> 00:31:50.000]  抓住的位置
[00:31:50.000 --> 00:31:52.000]  都塌了
[00:31:53.000 --> 00:31:55.000]  但是因為
[00:31:55.000 --> 00:31:57.000]  耶利米哀說
[00:31:57.000 --> 00:31:59.000]  我們不至於消滅
[00:31:59.000 --> 00:32:01.000]  耶和華諸般的慈愛
[00:32:01.000 --> 00:32:03.000]  每早晨都是新的
[00:32:03.000 --> 00:32:05.000]  祢的誠實極其廣大
[00:32:05.000 --> 00:32:07.000]  所以我心裏說
[00:32:07.000 --> 00:32:09.000]  耶和華是我的墳
[00:32:09.000 --> 00:32:13.000]  縱使今天聖城已經被毀
[00:32:13.000 --> 00:32:15.000]  縱使今天我不再
[00:32:15.000 --> 00:32:17.000]  站立在
[00:32:17.000 --> 00:32:19.000]  應許之地
[00:32:19.000 --> 00:32:21.000]  但是上帝是我的墳
[00:32:23.000 --> 00:32:25.000]  因此
[00:32:25.000 --> 00:32:27.000]  我要仰望祂
[00:32:27.000 --> 00:32:35.000]  我們在這個階段
[00:32:35.000 --> 00:32:37.000]  工作
[00:32:37.000 --> 00:32:39.000]  進修
[00:32:39.000 --> 00:32:41.000]  拍拖 散拖
[00:32:41.000 --> 00:32:43.000]  結婚
[00:32:43.000 --> 00:32:45.000]  賺錢
[00:32:45.000 --> 00:32:47.000]  投資
[00:32:47.000 --> 00:32:49.000]  投完資之後
[00:32:49.000 --> 00:32:51.000]  又不知道虧了多少
[00:32:53.000 --> 00:32:55.000]  我們都經歷了很多
[00:32:55.000 --> 00:32:57.000]  不同的事情
[00:32:57.000 --> 00:32:59.000]  祈禱
[00:32:59.000 --> 00:33:01.000]  一次一次
[00:33:01.000 --> 00:33:03.000]  有時候我們都會
[00:33:03.000 --> 00:33:05.000]  經歷一些人生的低潮
[00:33:05.000 --> 00:33:09.000]  我們可能抓住的就是
[00:33:09.000 --> 00:33:11.000]  我的工作能力
[00:33:11.000 --> 00:33:15.000]  可能我抓住的是
[00:33:15.000 --> 00:33:17.000]  我的專業知識
[00:33:17.000 --> 00:33:19.000]  可能有些人抓住樣貌
[00:33:19.000 --> 00:33:21.000]  不是我
[00:33:21.000 --> 00:33:23.000]  但你突然有一天
[00:33:23.000 --> 00:33:25.000]  發覺你那些依靠的東西
[00:33:25.000 --> 00:33:27.000]  失去了
[00:33:27.000 --> 00:33:37.000]  哎呀
[00:33:37.000 --> 00:33:39.000]  我這個沒有了
[00:33:39.000 --> 00:33:41.000]  我忘記了
[00:33:41.000 --> 00:33:43.000]  丟給阿嵐的版本沒有了
[00:33:43.000 --> 00:33:45.000]  我這星期想講一個小功課
[00:33:45.000 --> 00:33:47.000]  聽我說吧
[00:33:47.000 --> 00:33:49.000]  小功課就是
[00:33:49.000 --> 00:33:51.000]  我想鼓勵大家
[00:33:51.000 --> 00:33:53.000]  你這個星期
[00:33:53.000 --> 00:33:55.000]  找十五分鐘
[00:33:55.000 --> 00:33:57.000]  你找這十五分鐘
[00:33:57.000 --> 00:33:59.000]  你覺得沒什麼disturb
[00:33:59.000 --> 00:34:01.000]  你那十五分鐘
[00:34:01.000 --> 00:34:03.000]  你靜下來
[00:34:03.000 --> 00:34:05.000]  你讓自己
[00:34:05.000 --> 00:34:07.000]  沉澱一件
[00:34:07.000 --> 00:34:09.000]  你最近經歷的事
[00:34:09.000 --> 00:34:15.000]  沉澱下來
[00:34:15.000 --> 00:34:17.000]  你跟神去傾訴
[00:34:17.000 --> 00:34:19.000]  向神祈禱
[00:34:19.000 --> 00:34:21.000]  那件事我不知道是什麼事
[00:34:21.000 --> 00:34:23.000]  你跟上帝說
[00:34:23.000 --> 00:34:25.000]  可能是一件事
[00:34:25.000 --> 00:34:27.000]  你自己的先
[00:34:27.000 --> 00:34:29.000]  你自己
[00:34:29.000 --> 00:34:31.000]  你試一下
[00:34:31.000 --> 00:34:33.000]  好像耶利米埃歌裡面的表達一樣
[00:34:33.000 --> 00:34:35.000]  開心不開心
[00:34:35.000 --> 00:34:37.000]  特別是不開心
[00:34:37.000 --> 00:34:39.000]  很沉重很沉痛
[00:34:39.000 --> 00:34:41.000]  不知道怎麼面對
[00:34:41.000 --> 00:34:43.000]  不知道怎麼說
[00:34:43.000 --> 00:34:45.000]  你用十五分鐘靜下來
[00:34:45.000 --> 00:34:47.000]  直接向上帝表達
[00:34:47.000 --> 00:34:49.000]  你心中的悲痛
[00:34:49.000 --> 00:34:53.000]  十五分鐘
[00:34:53.000 --> 00:34:55.000]  一件的事
[00:34:55.000 --> 00:34:57.000]  你自己的事
[00:34:57.000 --> 00:35:01.000]  我的要求只有兩個
[00:35:01.000 --> 00:35:03.000]  一個是你要跟上帝說
[00:35:03.000 --> 00:35:05.000]  說得好不好
[00:35:05.000 --> 00:35:07.000]  不是最重要
[00:35:07.000 --> 00:35:09.000]  說完之後
[00:35:09.000 --> 00:35:13.000]  可能你有祈禱
[00:35:13.000 --> 00:35:15.000]  祈禱不到出來
[00:35:15.000 --> 00:35:17.000]  接著請你
[00:35:17.000 --> 00:35:19.000]  讀耶利米埃歌
[00:35:19.000 --> 00:35:21.000]  三章二十二到二十四節
[00:35:21.000 --> 00:35:27.000]  我們
[00:35:27.000 --> 00:35:29.000]  或者你讀我
[00:35:29.000 --> 00:35:31.000]  我不至於消滅
[00:35:31.000 --> 00:35:33.000]  是出於耶和華諸般的慈愛
