
[00:00:00.000 --> 00:00:03.080]  今天我們說的題目是「再思重申」
[00:18:52.200 --> 00:18:55.000]  才能夠重生
[00:18:55.000 --> 00:18:59.880]  第二個解釋就是隱喻水是聖靈的洗
[00:18:59.880 --> 00:19:05.320]  因為在第一章時施洗和聖靈已經拉上了關係
[00:19:05.320 --> 00:19:08.640]  第三個水不是水
[00:19:08.640 --> 00:19:10.560]  是一個象徵性的意義
[00:19:10.560 --> 00:19:14.280]  所代表的是永活的水
[00:19:14.280 --> 00:19:15.600]  即是耶穌
[00:19:15.600 --> 00:19:18.280]  我自己傾向是第三個解釋
[00:19:18.280 --> 00:19:20.560]  畢竟如果沒有耶穌
[00:19:20.560 --> 00:19:25.000]  我們也經歷不到水和聖靈的重生
[00:19:25.000 --> 00:19:27.320]  接下來的第六到第八節
[00:19:27.320 --> 00:19:30.560]  耶穌將他的焦點放在聖靈的工作上
[00:19:30.560 --> 00:19:33.240]  耶穌說從玉身生的就是玉身
[00:19:33.240 --> 00:19:34.840]  從靈生的就是靈
[00:19:34.840 --> 00:19:39.280]  然後說風隨著意思吹
[00:19:39.280 --> 00:19:41.040]  你們聽見風的響聲
[00:19:41.040 --> 00:19:43.080]  他不知道從那裡來往那裡去
[00:19:43.080 --> 00:19:46.240]  凡從聖靈生的也是這樣
[00:19:46.240 --> 00:19:47.920]  在這個地方
[00:19:47.920 --> 00:19:51.200]  耶穌和尼哥德姆玩了一個文字遊戲
[00:19:51.200 --> 00:19:54.440]  原文裡靈這個字叫Numa
[00:19:54.440 --> 00:19:57.200]  Numa的意思可以除了解零之外
[00:19:57.200 --> 00:20:01.040]  也可以解作風或者氣息
[00:20:01.040 --> 00:20:04.760]  如果我們看回《創世紀》的第一章
[00:20:04.760 --> 00:20:07.280]  《創世紀》的第一章有一章是說到
[00:20:07.280 --> 00:20:08.760]  上帝做人的時候
[00:20:08.760 --> 00:20:10.080]  他說做好了人然後怎樣
[00:20:10.080 --> 00:20:14.400]  他說夜禍或神在地上用塵土做人
[00:20:14.400 --> 00:20:15.240]  將甚麼
[00:20:15.240 --> 00:20:20.640]  生氣吹在他的鼻孔裡面
[00:20:20.640 --> 00:20:24.000]  就成為了有靈的活人
[00:20:24.000 --> 00:20:25.320]  叫做甚麼
[00:20:25.320 --> 00:20:27.040]  亞當
[00:20:27.040 --> 00:20:30.720]  當中的生氣就是靈
[00:20:30.720 --> 00:20:35.280]  氣息也是風
[00:20:35.280 --> 00:20:37.760]  所以第八節說風
[00:20:37.760 --> 00:20:39.120]  後來說聖靈
[00:20:39.120 --> 00:20:41.480]  其實都是說同一樣東西
[00:20:41.480 --> 00:20:44.480]  說的是聖靈
[00:20:44.480 --> 00:20:46.840]  我們做一點總結
[00:20:46.840 --> 00:20:49.320]  在尼哥德姆和耶穌第二次對談裡
[00:20:49.320 --> 00:20:54.840]  我們看見耶穌為尼哥德姆進一步說明
[00:20:54.840 --> 00:20:56.440]  重生的意思是甚麼
[00:20:56.440 --> 00:20:59.040]  從上而生
[00:20:59.040 --> 00:21:00.960]  在接下來的講論裡
[00:21:00.960 --> 00:21:05.520]  耶穌很詳細地說到聖靈和聖靈的工作
[00:21:05.520 --> 00:21:07.880]  簡單來說聖靈的工作是怎樣的呢
[00:21:07.880 --> 00:21:09.640]  它的工作是自由的
[00:21:09.640 --> 00:21:12.080]  它是隨己而去運行的
[00:21:12.080 --> 00:21:15.720]  人是能夠覺察到聖靈的工作
[00:21:15.720 --> 00:21:18.560]  但是不曉得它何時來
[00:21:18.560 --> 00:21:21.960]  也不能控制它去哪裏
[00:21:21.960 --> 00:21:24.520]  風吹過大家感覺到嗎
[00:21:24.520 --> 00:21:25.520]  感覺到
[00:21:25.520 --> 00:21:29.240]  但是卻看不到
[00:21:29.240 --> 00:21:30.960]  對話到這裏
[00:21:30.960 --> 00:21:34.560]  我們發覺尼哥德姆的發言愈來愈少
[00:21:34.560 --> 00:21:37.360]  甚至乎沒有甚麼可以說
[00:21:37.360 --> 00:21:38.560]  前一段的對話
[00:21:38.560 --> 00:21:41.800]  耶穌在顛覆了他對神國的理解
[00:21:41.800 --> 00:21:42.800]  去到這一段
[00:21:42.800 --> 00:21:45.960]  耶穌就在拆穢他對神的靈
[00:21:45.960 --> 00:21:50.560]  工作的理解
[00:21:50.560 --> 00:21:51.160]  兄弟姐妹
[00:21:51.160 --> 00:21:54.280]  我們所信的上帝是一個三維一體的上帝
[00:21:54.280 --> 00:21:55.960]  即是說有三個不同的維格
[00:21:55.960 --> 00:21:56.760]  分別是甚麼
[00:21:56.760 --> 00:21:58.000]  聖父
[00:21:58.000 --> 00:21:59.280]  聖子
[00:21:59.280 --> 00:22:01.040]  和聖靈
[00:22:01.040 --> 00:22:03.040]  在我們華人教會裏面
[00:22:03.040 --> 00:22:05.680]  我們很少說到聖靈的工作
[00:22:05.680 --> 00:22:07.880]  其中一個原因是因為聖靈的工作
[00:22:07.880 --> 00:22:10.400]  是不能夠被人看見
[00:22:10.400 --> 00:22:13.000]  或者可以去到論證
[00:22:13.000 --> 00:22:16.080]  聖靈好像隨己而運行的風
[00:22:16.080 --> 00:22:19.240]  是一種能夠人感覺到
[00:22:19.240 --> 00:22:22.520]  但是又不能夠掌握的存在
[00:22:22.520 --> 00:22:25.640]  因此我們在講壇或者聖經的教導上
[00:22:25.640 --> 00:22:30.560]  會多側重去說到聖子或者聖父的事情
[00:22:30.560 --> 00:22:32.400]  但是對聖靈工作的事
[00:22:32.400 --> 00:22:36.400]  很多時候都是束之高閣的
[00:22:36.400 --> 00:22:37.440]  但是顯然
[00:22:37.440 --> 00:22:39.600]  耶穌在這一段的經文
[00:22:39.600 --> 00:22:40.760]  第二段的裏面
[00:22:40.760 --> 00:22:45.680]  他是很看重聖靈的參與和工作
[00:22:45.680 --> 00:22:46.880]  最低限度
[00:22:46.880 --> 00:22:48.120]  他說
[00:22:48.120 --> 00:22:50.240]  人要重生是要甚麼
[00:22:50.240 --> 00:22:54.320]  水和聖靈
[00:22:54.320 --> 00:22:56.240]  這樣在我們的生命裏面
[00:22:56.240 --> 00:23:01.040]  我們對聖靈的看重又有多少
[00:23:01.040 --> 00:23:02.800]  有時候我們回想
[00:23:02.800 --> 00:23:04.280]  我們去做主公
[00:23:04.280 --> 00:23:07.400]  我們去為上帝做很多事的時候
[00:23:07.400 --> 00:23:10.440]  我們很多時候都會有很多的策劃
[00:23:10.440 --> 00:23:12.960]  很多的計算
[00:23:12.960 --> 00:23:14.480]  努力
[00:23:14.480 --> 00:23:16.480]  花很多時間在那裏
[00:23:16.480 --> 00:23:18.480]  但是如果計算比例
[00:23:18.480 --> 00:23:21.640]  有多少時間我們真的會停下來
[00:23:21.640 --> 00:23:24.240]  去問上帝或者聖靈
[00:23:24.240 --> 00:23:27.560]  你想我們怎樣去做這件事
[00:23:27.560 --> 00:23:30.560]  我們就可以稍稍去衡量
[00:23:30.560 --> 00:23:33.560]  我們有多看重聖靈
[00:23:33.560 --> 00:23:35.880]  在這裏我不是叫大家不要去計劃
[00:23:35.880 --> 00:23:37.760]  或者不要努力去做主公
[00:23:37.760 --> 00:23:40.560]  其實我是在問一個很簡單的問題
[00:23:40.560 --> 00:23:42.320]  就是在我們的作息生活裏面
[00:23:42.320 --> 00:23:45.200]  我們有沒有預留足夠的空間
[00:23:45.200 --> 00:23:47.480]  給聖靈去介入
[00:23:47.480 --> 00:23:53.840]  並且持續地在我們的生命裏面去工作
[00:23:53.840 --> 00:23:56.320]  當我還是神學生的時候
[00:23:56.320 --> 00:23:58.400]  有一次我的女朋友打給我
[00:23:58.400 --> 00:24:00.920]  我女朋友不是我現在的師母
[00:24:00.920 --> 00:24:02.680]  是當時的女朋友
[00:24:02.680 --> 00:24:04.400]  她打電話來跟我說
[00:24:04.400 --> 00:24:06.120]  問我有沒有空
[00:24:06.120 --> 00:24:08.640]  她問我可不可以很快地
[00:24:08.640 --> 00:24:10.520]  來到聯合醫院裏面
[00:24:10.520 --> 00:24:14.240]  因為她有個親戚病情轉差
[00:24:14.240 --> 00:24:17.480]  很想我去跟她講一次福音
[00:24:17.480 --> 00:24:19.240]  於是我收到這個電話
[00:24:19.240 --> 00:24:26.080]  就立刻在屯門趕去聯合醫院裏面
[00:24:26.080 --> 00:24:28.160]  當我到達醫院的時候
[00:24:28.160 --> 00:24:30.040]  我女朋友就跟我說
[00:24:30.040 --> 00:24:32.720]  她說我一會兒見的那位是我的親戚
[00:24:32.720 --> 00:24:34.280]  九十多歲了
[00:24:34.280 --> 00:24:37.080]  年輕的時候在大陸生活
[00:24:37.080 --> 00:24:40.040]  受過文革的苦楚
[00:24:40.040 --> 00:24:43.160]  是一位無神論者
[00:24:43.160 --> 00:24:46.680]  我過去很多次想跟她傳福音
[00:24:46.680 --> 00:24:49.520]  但是每一次她都拒絕
[00:24:49.520 --> 00:24:52.560]  現在她的神智不太好
[00:24:52.560 --> 00:24:56.640]  耳朵有退化
[00:24:56.640 --> 00:24:58.720]  我希望盡最後的努力
[00:24:58.720 --> 00:25:03.120]  由你去跟她講福音
[00:25:03.120 --> 00:25:07.720]  於是乘電梯上去
[00:25:07.720 --> 00:25:14.560]  臨入病房走到她爸爸面前
[00:25:14.560 --> 00:25:20.760]  在病床上已經站滿了她的家人
[00:25:20.760 --> 00:25:22.920]  當時她爸爸狀態很差
[00:25:22.920 --> 00:25:26.400]  我只可以跟他打一聲招呼
[00:25:26.400 --> 00:25:30.120]  之後甚麼都不能說
[00:25:30.120 --> 00:25:31.760]  你有沒有試過這樣的情況
[00:25:31.760 --> 00:25:34.160]  去到一個病危的人
[00:25:34.160 --> 00:25:35.680]  去到他面前
[00:25:35.680 --> 00:25:37.800]  你很想說話
[00:25:37.800 --> 00:25:40.960]  但是說不到
[00:25:40.960 --> 00:25:42.680]  環境不容許你說
[00:25:42.680 --> 00:25:44.880]  可能情況也不容許你說
[00:25:44.880 --> 00:25:48.680]  我當時就是這樣的環境
[00:25:48.680 --> 00:25:51.080]  你覺得我有沒有說到
[00:25:51.080 --> 00:25:53.080]  我是沒有說到
[00:25:53.080 --> 00:25:54.360]  半個小時後
[00:25:54.360 --> 00:25:56.720]  探病時間到了
[00:25:56.720 --> 00:26:00.600]  接著我們全部人都要撤退
[00:26:00.600 --> 00:26:03.760]  由我離開病房走到電梯的過程中
[00:26:03.760 --> 00:26:07.720]  我一直問上帝有甚麼我可以做
[00:26:07.720 --> 00:26:09.880]  有甚麼我可以去說
[00:26:09.880 --> 00:26:12.520]  一邊祈禱一邊問
[00:26:12.520 --> 00:26:14.840]  臨入電梯前
[00:26:14.840 --> 00:26:16.440]  聖靈給我一個感動
[00:26:16.440 --> 00:26:20.840]  就說你去跟爸爸說
[00:26:20.840 --> 00:26:24.240]  可能這是最後的機會
[00:26:24.240 --> 00:26:26.600]  我不知道要說甚麼
[00:26:26.600 --> 00:26:29.440]  最多問他信不信耶穌
[00:26:29.440 --> 00:26:34.000]  我就走回頭 走到這個伯伯的耳邊
[00:26:34.000 --> 00:26:36.160]  跟他說 伯伯
[00:26:36.160 --> 00:26:39.240]  我很想跟你祈禱
[00:26:39.240 --> 00:26:42.040]  求主的平安臨到你的身上
[00:26:42.040 --> 00:26:45.600]  如果你祈禱的時候感覺到有份平安
[00:26:45.600 --> 00:26:48.400]  那就是上帝來探訪你了
[00:26:48.400 --> 00:26:49.920]  親自來探訪你
[00:26:49.920 --> 00:26:51.840]  我跟你祈禱好嗎
[00:26:51.840 --> 00:26:54.280]  那伯伯耳朵不知為甚麼
[00:26:54.280 --> 00:26:55.880]  又聽得到
[00:26:55.880 --> 00:26:58.480]  他就跟我說 好呀
[00:26:58.480 --> 00:27:01.280]  他只是點頭 說不出話來
[00:27:01.280 --> 00:27:03.440]  小小點頭 好
[00:27:03.440 --> 00:27:05.600]  跟他祈禱後我就問他
[00:27:05.600 --> 00:27:09.040]  你感覺到有份平安在裏面嗎
[00:27:09.040 --> 00:27:13.120]  他說有 又是這樣
[00:27:13.120 --> 00:27:14.520]  接著我就說
[00:27:14.520 --> 00:27:17.280]  這是神的靈親自來探訪你
[00:27:17.280 --> 00:27:19.120]  神是真的
[00:27:19.120 --> 00:27:22.080]  你想不想信祂
[00:27:22.080 --> 00:27:24.600]  接著他就點頭
[00:27:24.600 --> 00:27:26.280]  然後就帶著他去信耶穌
[00:27:26.280 --> 00:27:31.920]  幾個小時後他就走了
[00:27:31.920 --> 00:27:34.000]  這一次的經歷讓我深深明白
[00:27:34.000 --> 00:27:35.640]  敏銳 聖靈的帶領
[00:27:35.640 --> 00:27:38.960]  配合他工作的重要
[00:27:38.960 --> 00:27:40.760]  《撒卡利亞書》四章六節這樣說
[00:27:40.760 --> 00:27:42.520]  「萬君子耶和華說
[00:27:42.520 --> 00:27:44.560]  不是倚靠勢力
[00:27:44.560 --> 00:27:46.160]  不是倚靠才能
[00:27:46.160 --> 00:27:48.800]  乃是倚靠我的靈
[00:27:48.800 --> 00:27:51.800]  方能成事」
[00:27:51.800 --> 00:27:54.120]  你和我願不願意更多的敏銳
[00:27:54.120 --> 00:27:57.000]  和倚靠聖靈的帶領
[00:27:57.000 --> 00:27:59.880]  這是我們要去問的問題
[00:27:59.880 --> 00:28:02.600]  第二個 跟從主我們要有的更新
[00:28:02.600 --> 00:28:05.080]  就是更新我們對神的靈
[00:28:05.080 --> 00:28:08.080]  工作的理解
[00:28:08.080 --> 00:28:09.920]  第三個我們要更新的是甚麼呢
[00:28:09.920 --> 00:28:12.480]  更新我們對耶穌的理解
[00:28:12.480 --> 00:28:14.680]  經文第九到第十五節
[00:28:14.680 --> 00:28:16.680]  我們找到的時候一起讀
[00:28:16.680 --> 00:28:18.160]  預備 一二三
[00:28:18.160 --> 00:28:19.960]  「尼哥德姆問他
[00:28:19.960 --> 00:28:22.440]  怎麼能有這些事呢
[00:28:22.440 --> 00:28:24.680]  耶穌回答對他說
[00:28:24.680 --> 00:28:26.680]  你是以色列人的老師
[00:28:26.680 --> 00:28:28.920]  還不明白這些事嗎
[00:28:28.920 --> 00:28:31.040]  我實實在在地告訴你
[00:28:31.040 --> 00:28:33.960]  我們所說的是我們知道的
[00:28:33.960 --> 00:28:37.400]  我們所見證的是我們見過的
[00:28:37.400 --> 00:28:40.800]  你們卻不領受我們的見證
[00:28:40.800 --> 00:28:43.240]  我對你們說地上的事
[00:28:43.240 --> 00:28:45.040]  你們尚且不信
[00:28:45.040 --> 00:28:47.520]  若對你們說天上的事
[00:28:47.520 --> 00:28:49.520]  如何能信呢
[00:28:49.520 --> 00:28:52.320]  除了從天上降下的人子
[00:28:52.320 --> 00:28:54.480]  沒有人升過天
[00:28:54.480 --> 00:28:57.360]  摩西在曠野怎樣舉蛇
[00:28:57.360 --> 00:29:00.680]  人子也必須照樣被舉起來
[00:29:00.680 --> 00:29:03.040]  要使一切信他的人
[00:29:03.040 --> 00:29:05.320]  都得永生」
[00:29:05.320 --> 00:29:06.840]  這一段是尼哥德姆
[00:29:06.840 --> 00:29:09.560]  跟耶穌最後一段的對話
[00:29:09.560 --> 00:29:11.560]  對於耶穌在第一段
[00:29:11.560 --> 00:29:13.600]  和第二段的對談
[00:29:13.600 --> 00:29:18.040]  尼哥德姆對耶穌有關神國
[00:29:18.040 --> 00:29:20.440]  和有關聖靈工作的教導
[00:29:20.440 --> 00:29:25.080]  其實已經是感到越來越難以理解
[00:29:25.080 --> 00:29:28.240]  因此他直接在第九節問耶穌
[00:29:28.240 --> 00:29:32.440]  怎麼能有這些事
[00:29:32.440 --> 00:29:34.560]  這句話除了是尼哥德姆
[00:29:34.560 --> 00:29:37.520]  一種感受的表達之外
[00:29:37.520 --> 00:29:40.560]  其實也是尼哥德姆再一次去問
[00:29:40.560 --> 00:29:46.400]  究竟重新是怎樣的一回事
[00:29:46.400 --> 00:29:49.840]  不過這一次尼哥德姆問耶穌的問題是
[00:29:49.840 --> 00:29:54.680]  人怎樣能夠從上而生
[00:29:54.680 --> 00:29:56.480]  這件這麼奇妙的事
[00:29:56.480 --> 00:29:58.640]  究竟是怎樣去進行
[00:29:58.640 --> 00:30:00.560]  如果我們細心看
[00:30:00.560 --> 00:30:02.360]  在第二節
[00:30:02.360 --> 00:30:05.040]  耶穌回答尼哥德姆
[00:30:05.040 --> 00:30:08.720]  怎樣去到進或見神的國
[00:30:08.720 --> 00:30:09.960]  耶穌回答他
[00:30:09.960 --> 00:30:14.720]  你要從上而生
[00:30:14.720 --> 00:30:19.840]  但是耶穌有沒有說到人怎樣從上而生
[00:30:19.840 --> 00:30:22.040]  有沒有說到
[00:30:22.040 --> 00:30:23.080]  沒有說到
[00:30:23.080 --> 00:30:25.280]  他只是告訴你要有這件事
[00:30:25.280 --> 00:30:27.800]  但怎樣得到這件事
[00:30:27.800 --> 00:30:29.160]  是沒有說到的
[00:30:29.160 --> 00:30:31.560]  所以尼哥德姆在第九節
[00:30:31.560 --> 00:30:33.080]  一種感受的表達之餘
[00:30:33.080 --> 00:30:34.200]  也是在問
[00:30:34.200 --> 00:30:39.640]  怎樣可以有這件事去到發生
[00:30:39.640 --> 00:30:40.400]  對於這個問題
[00:30:40.400 --> 00:30:42.680]  耶穌是沒有急於去到回答的
[00:30:42.680 --> 00:30:45.760]  所以你看到第十節到第十三節
[00:30:45.760 --> 00:30:47.360]  耶穌是在說其他東西
[00:30:47.360 --> 00:30:50.440]  到第十到第十五節才回答我的問題
[00:30:50.440 --> 00:30:51.320]  第十節
[00:30:51.320 --> 00:30:54.720]  耶穌在嘲諷尼哥德姆
[00:30:54.720 --> 00:31:00.760]  說你是以色列人的老師
[00:31:00.760 --> 00:31:04.560]  你都不明白
[00:31:04.560 --> 00:31:06.760]  用現在的說法
[00:31:06.760 --> 00:31:09.680]  即是在勸他
[00:31:09.680 --> 00:31:10.840]  你這樣都不明白
[00:31:10.840 --> 00:31:16.640]  你怎樣做拉比
[00:31:16.640 --> 00:31:19.560]  之後在第十一節到第十三節
[00:31:19.560 --> 00:31:22.160]  耶穌是責備尼哥德姆
[00:31:22.160 --> 00:31:23.000]  他說
[00:31:23.000 --> 00:31:25.600]  我實實在在的告訴你
[00:31:25.600 --> 00:31:26.880]  我們說的
[00:31:26.880 --> 00:31:28.880]  我們知
[00:31:28.880 --> 00:31:30.200]  我們見證的
[00:31:30.200 --> 00:31:32.840]  是我們見過的
[00:31:32.840 --> 00:31:38.840]  你們又不去領受我們的見證
[00:31:38.840 --> 00:31:40.560]  我們說地上的事
[00:31:40.560 --> 00:31:42.360]  你們不信
[00:31:42.360 --> 00:31:44.200]  如果我說天上的事
[00:31:44.200 --> 00:31:46.600]  你們怎有可能信呢
[00:31:46.600 --> 00:31:50.200]  他說除了從天上降下的人子
[00:31:50.200 --> 00:31:54.240]  沒有人升過天
[00:31:54.240 --> 00:31:56.560]  去到第十四到第十五節
[00:31:56.560 --> 00:31:59.120]  耶穌終於回到主題
[00:31:59.120 --> 00:32:02.280]  並且給了尼哥德姆一個最坦誠的答案
[00:32:02.280 --> 00:32:04.920]  他說摩西在曠野裏面
[00:32:04.920 --> 00:32:06.040]  怎樣舉蛇
[00:32:06.040 --> 00:32:09.000]  人子亦都要怎樣被舉起
[00:32:09.000 --> 00:32:13.680]  要使一切信祂的人得著永生
[00:32:13.680 --> 00:32:15.920]  人怎樣能夠得著永生
[00:32:15.920 --> 00:32:17.320]  耶穌答了
[00:32:17.320 --> 00:32:18.200]  耶穌說
[00:32:18.200 --> 00:32:22.560]  憑信心去到接受基督在十誡上的工作
[00:32:22.560 --> 00:32:24.520]  相信耶穌
[00:32:24.520 --> 00:32:26.280]  就能夠得著永生
[00:32:26.280 --> 00:32:27.600]  你得著這個永生的時候
[00:32:27.600 --> 00:32:30.080]  真是你的生命經歷什麼
[00:32:30.080 --> 00:32:31.520]  重生
[00:32:31.520 --> 00:32:37.400]  經歷從上而來的一次改變和更生
[00:32:37.400 --> 00:32:39.680]  耶穌在這裏
[00:32:39.680 --> 00:32:42.240]  對尼哥德姆所作的最後工作
[00:32:42.240 --> 00:32:49.840]  就是去到更生他對耶穌的看法和理解
[00:32:49.840 --> 00:32:51.880]  頂智慕 耶穌在第十四到第十五節
[00:32:51.880 --> 00:32:55.520]  將自己比喻為摩西手上的銅蛇
[00:32:55.520 --> 00:32:58.040]  如果我們回到文素記21章的時候
[00:32:58.040 --> 00:32:59.680]  當時以色列人發生什麼事呢
[00:32:59.680 --> 00:33:02.320]  就是他們在曠野走得很辛苦
[00:33:02.320 --> 00:33:05.800]  於是就對上帝伸出怨言
[00:33:05.800 --> 00:33:08.480]  他就對摩西和耶和華說
[00:33:08.480 --> 00:33:11.760]  為什麼你要將我從埃及地帶出來
[00:33:11.760 --> 00:33:13.120]  要我們死在曠野
[00:33:13.120 --> 00:33:15.560]  我們現在沒有東西吃
[00:33:15.560 --> 00:33:17.480]  沒有東西喝
[00:33:17.480 --> 00:33:20.760]  我也心裏厭惡這些淡薄的食物
[00:33:20.760 --> 00:33:23.160]  不是沒有東西吃
[00:33:23.160 --> 00:33:26.280]  聽完之後上帝很憤怒
[00:33:26.280 --> 00:33:30.640]  於是就差派了火蛇去到以色列人當中
[00:33:30.640 --> 00:33:34.600]  這個火蛇就咬死了很多以色列人
[00:33:34.600 --> 00:33:36.320]  那怎麼辦呢
[00:33:36.320 --> 00:33:39.080]  摩西見到這個情況就跟耶和華禱告
[00:33:39.080 --> 00:33:40.720]  祂就說求你赦免
[00:33:40.720 --> 00:33:44.360]  於是上帝耶和華就將解決的方法告訴他
[00:33:44.360 --> 00:33:45.680]  就是你做一條銅蛇
[00:33:45.680 --> 00:33:47.280]  就在經文第九節說
[00:33:47.280 --> 00:33:50.200]  摩西舉蛇的時候
[00:33:50.200 --> 00:33:51.840]  凡看見這條蛇的人
[00:33:51.840 --> 00:33:57.000]  就能夠得著醫治和痊癒
[00:33:57.000 --> 00:33:59.720]  銅蛇簡單來說有三個功能
[00:33:59.720 --> 00:34:00.680]  我很快地說
[00:34:00.680 --> 00:34:02.640]  第一就是為以色列人贖罪
[00:34:02.640 --> 00:34:03.840]  所以他是大量贖罪的
[00:34:03.840 --> 00:34:04.600]  第一個功能
[00:34:04.600 --> 00:34:07.040]  第二他象徵了醫治
[00:34:07.040 --> 00:34:08.960]  醫治就是凡看見的人
[00:34:08.960 --> 00:34:10.800]  他們就會傳活
[00:34:10.800 --> 00:34:15.520]  第三就是人能夠同神再一次復和
[00:34:15.520 --> 00:34:17.760]  他有這個象徵的意思
[00:34:17.760 --> 00:34:22.920]  當耶穌說他等同銅蛇的時候
[00:34:22.920 --> 00:34:25.400]  意味著耶穌在十字架上所作的事
[00:34:25.400 --> 00:34:26.360]  都有這三個功能
[00:34:26.360 --> 00:34:33.800]  就是贖罪、醫治和讓人與神去到復和
[00:34:33.800 --> 00:34:37.240]  因此我們要問自己另一個問題
[00:34:37.240 --> 00:34:41.920]  當我們說我們對耶穌這三方面
[00:34:41.920 --> 00:34:43.480]  都現在明白的時候
[00:34:43.480 --> 00:34:46.280]  我們有多了解這三方面的事情
[00:34:46.280 --> 00:34:48.360]  第二我們在生活上
[00:34:48.360 --> 00:34:51.600]  有多少實踐耶穌這三方面的事情
[00:34:51.600 --> 00:34:52.720]  舉個很簡單的例子
[00:34:52.720 --> 00:34:54.000]  說到醫治
[00:34:54.000 --> 00:34:56.320]  耶穌我們在福音書裏面看見
[00:34:56.320 --> 00:34:58.960]  他在世的時候很主動地接觸
[00:34:58.960 --> 00:35:05.240]  以及去醫治身體有破損心靈受傷的人群
[00:35:05.240 --> 00:35:09.560]  他很主動地很憐憫地去做這件事
[00:35:09.560 --> 00:35:11.760]  今天我們究竟是如何看待
[00:35:11.760 --> 00:35:15.360]  一些和耶穌時代的人一樣
[00:35:15.360 --> 00:35:18.080]  很需要去關心的人
[00:35:18.080 --> 00:35:19.720]  我們是如何看待他們的呢
[00:35:19.720 --> 00:35:22.080]  究竟看待他們是一種負累
[00:35:22.080 --> 00:35:26.360]  還是一種我們需要去幫助的人
[00:35:26.360 --> 00:35:30.440]  當在老人院我們去探望這些很需要的人的時候
[00:35:30.440 --> 00:35:32.920]  我們會不會在關心他們的同時
[00:35:32.920 --> 00:35:34.840]  也將耶穌的訊息
[00:35:34.840 --> 00:35:36.280]  就是耶穌是醫治的
[00:35:36.280 --> 00:35:37.880]  耶穌是願意去醫治的
[00:35:37.880 --> 00:35:38.800]  耶穌會醫治
[00:35:38.800 --> 00:35:40.080]  耶穌願意醫治
[00:35:40.080 --> 00:35:41.400]  這些等等的訊息
[00:35:41.400 --> 00:35:43.480]  去帶給他們
[00:35:43.480 --> 00:35:47.880]  讓他們去經歷和接受
[00:35:47.880 --> 00:35:50.440]  當這裡說到耶穌說
[00:35:50.440 --> 00:35:52.480]  信祂的人有永生
[00:35:52.480 --> 00:35:55.040]  這個永生除了是永恆的生命之外
[00:35:55.040 --> 00:35:57.720]  也就是說一種根生的生命
[00:35:57.720 --> 00:35:59.840]  一種從神而來
[00:35:59.840 --> 00:36:01.720]  讓人從死裡復活
[00:36:01.720 --> 00:36:05.800]  讓人生命翻天覆地變化的那種生命
[00:36:05.800 --> 00:36:07.160]  他說信的人
[00:36:07.160 --> 00:36:10.520]  會有這種根生在他們裡面
[00:36:10.520 --> 00:36:13.760]  今天我們和這個根生的主
[00:36:13.760 --> 00:36:15.680]  有多連繫
[00:36:15.680 --> 00:36:17.680]  問到最深一點的問題就是
[00:36:17.680 --> 00:36:19.840]  這一份轉變改變的生命
[00:36:19.840 --> 00:36:21.520]  有沒有因為我們信了耶穌
[00:36:21.520 --> 00:36:25.200]  而持續地在我們生命裡散發
[00:36:25.200 --> 00:36:26.240]  醫治
[00:36:26.240 --> 00:36:27.800]  讓人去復活
[00:36:27.800 --> 00:36:31.320]  並且將自己帶到上帝的面前
[00:36:31.320 --> 00:36:32.480]  等等等等的東西
[00:36:32.480 --> 00:36:37.000]  這些是我們需要去想的東西
[00:36:37.000 --> 00:36:39.080]  跟從主第三個要有的根生
[00:36:39.080 --> 00:36:40.120]  就是什麼呢?
[00:36:40.120 --> 00:36:45.920]  根生我們對耶穌的理解和看法
[00:36:45.920 --> 00:36:48.480]  我們最後一起祈禱
[00:36:48.480 --> 00:36:49.480]  結束
[00:36:49.480 --> 00:36:52.440]  主多謝祢,因為我們知道祢話語的寶貴
[00:36:52.440 --> 00:36:55.120]  也知道人的根生改變
[00:36:55.120 --> 00:36:57.600]  真的要回到祢的裡面
[00:36:57.600 --> 00:37:00.040]  相信祢之餘
[00:37:00.040 --> 00:37:03.040]  也願意讓祢的聖靈去工作
[00:37:03.040 --> 00:37:04.920]  去轉化我們的生命
[00:37:04.920 --> 00:37:07.160]  成為一個合理使用
[00:37:07.160 --> 00:37:09.480]  一個更加明白祢
[00:37:09.480 --> 00:37:11.880]  也明白神的國的子民
[00:37:11.880 --> 00:37:12.920]  願祢幫助
[00:37:12.920 --> 00:37:13.800]  聽我們禱告
[00:37:13.800 --> 00:37:14.800]  奉耶穌名求
