
[00:00:00.000 --> 00:00:04.760]  上個星期我們就看到神的愛怎麼能如此
[00:16:17.760 --> 00:16:19.760]  以致他有能力再繼續向前
[00:16:19.760 --> 00:16:22.760]  有人傷心難過的時候
[00:16:22.760 --> 00:16:24.760]  你用言語去安慰
[00:16:24.760 --> 00:16:25.760]  這是很重要的
[00:16:25.760 --> 00:16:28.760]  我們要在言語上面
[00:16:28.760 --> 00:16:31.760]  來顯出這份愛
[00:16:31.760 --> 00:16:33.760]  表達這份愛
[00:16:33.760 --> 00:16:35.760]  正如神都自己不斷的
[00:16:35.760 --> 00:16:36.760]  透過祂的僕人
[00:16:36.760 --> 00:16:38.760]  祂的愛向我們表達
[00:16:38.760 --> 00:16:39.760]  好了
[00:16:39.760 --> 00:16:40.760]  剛才說到
[00:16:40.760 --> 00:16:44.760]  我們不單在言語和舌頭上
[00:16:44.760 --> 00:16:45.760]  就是要
[00:16:45.760 --> 00:16:48.760]  接著要在行為和誠實上面
[00:16:48.760 --> 00:16:50.760]  也就是說要在物質上面
[00:16:50.760 --> 00:16:53.760]  要顯出這份愛心
[00:16:53.760 --> 00:16:55.760]  聖經經常提醒我們
[00:16:55.760 --> 00:16:57.760]  是要有行動的
[00:16:57.760 --> 00:16:58.760]  我們再看看
[00:16:58.760 --> 00:17:01.760]  約翰福音第三章第十七節
[00:17:01.760 --> 00:17:06.760]  凡有世上財物的
[00:17:06.760 --> 00:17:08.760]  看見弟兄窮乏
[00:17:08.760 --> 00:17:10.760]  卻塞住憐憫的心
[00:17:10.760 --> 00:17:12.760]  愛神的心
[00:17:12.760 --> 00:17:15.760]  怎能存在他裡面呢
[00:17:15.760 --> 00:17:16.760]  聖經裡面很清楚的說
[00:17:16.760 --> 00:17:19.760]  原來我們的愛是要實踐的
[00:17:19.760 --> 00:17:21.760]  正如神愛我們的時候
[00:17:21.760 --> 00:17:22.760]  因為我們犯罪
[00:17:22.760 --> 00:17:23.760]  所以耶穌來到這個世界
[00:17:23.760 --> 00:17:25.760]  付上了生命的代價
[00:17:25.760 --> 00:17:26.760]  就是救贖我們
[00:17:26.760 --> 00:17:27.760]  是有行動的
[00:17:27.760 --> 00:17:30.760]  不是就這樣說出來的
[00:17:30.760 --> 00:17:32.760]  那時候我們有沒有這份行動
[00:17:32.760 --> 00:17:33.760]  表達這份愛心呢
[00:17:33.760 --> 00:17:34.760]  沒有打出來的
[00:17:34.760 --> 00:17:35.760]  《雅各書》第二章
[00:17:35.760 --> 00:17:37.760]  第十五到第十六節怎麼說呢
[00:17:37.760 --> 00:17:40.760]  當你看見有人赤身露體
[00:17:40.760 --> 00:17:41.760]  你就跟他說
[00:17:41.760 --> 00:17:42.760]  我為你祈禱
[00:17:42.760 --> 00:17:44.760]  你平平安安的離去
[00:17:44.760 --> 00:17:47.760]  不好意思不要再想這些煩著神了
[00:17:47.760 --> 00:17:49.760]  不過你有能力的
[00:17:49.760 --> 00:17:52.760]  就給衣服給這個赤身露體的人穿
[00:17:52.760 --> 00:17:53.760]  你有食物的
[00:17:53.760 --> 00:17:56.760]  就給這個肚子餓的人帶進去
[00:17:56.760 --> 00:17:58.760]  讓他有得飽足
[00:17:58.760 --> 00:18:00.760]  就是我們用我們的行動
[00:18:00.760 --> 00:18:01.760]  帶進去表達
[00:18:01.760 --> 00:18:03.760]  這個是很重要
[00:18:03.760 --> 00:18:06.760]  昔日耶路撒冷的教會
[00:18:06.760 --> 00:18:07.760]  大饑荒
[00:18:07.760 --> 00:18:08.760]  鼓勵大家
[00:18:08.760 --> 00:18:09.760]  來看哥倫多後書
[00:18:09.760 --> 00:18:11.760]  第八第九章
[00:18:11.760 --> 00:18:12.760]  哥倫多後書
[00:18:12.760 --> 00:18:13.760]  第八第九章說到
[00:18:13.760 --> 00:18:16.760]  教會他們是很窮
[00:18:16.760 --> 00:18:17.760]  在困難當中
[00:18:17.760 --> 00:18:22.760]  他們仍然有籌錢給保羅帶上去
[00:18:22.760 --> 00:18:24.760]  我就想到一個弟兄
[00:18:24.760 --> 00:18:26.760]  如果你留意到這個弟兄
[00:18:26.760 --> 00:18:27.760]  是在06年
[00:18:27.760 --> 00:18:29.760]  我教會粉嶺堂
[00:18:29.760 --> 00:18:30.760]  第一間的分堂
[00:18:30.760 --> 00:18:33.760]  就是2006年的時候建立的
[00:18:33.760 --> 00:18:35.760]  這個弟兄是做什麼呢
[00:18:35.760 --> 00:18:36.760]  他是很厲害
[00:18:36.760 --> 00:18:38.760]  他甚至唱歌劇
[00:18:38.760 --> 00:18:40.760]  但是很可惜
[00:18:40.760 --> 00:18:41.760]  他的腦袋
[00:18:41.760 --> 00:18:43.760]  後來有癌症
[00:18:43.760 --> 00:18:46.760]  這時候他早兩年離開了世界
[00:18:46.760 --> 00:18:47.760]  但是已經是祝福
[00:18:47.760 --> 00:18:48.760]  醫生得了紀念命
[00:18:48.760 --> 00:18:50.760]  你想想06年他已經有癌症
[00:18:50.760 --> 00:18:52.760]  但是他早兩年才離開世界
[00:18:52.760 --> 00:18:54.760]  當我開粉嶺堂的時候
[00:18:54.760 --> 00:18:56.760]  我收到一張他的信
[00:18:56.760 --> 00:18:58.760]  給我很深的感受
[00:18:58.760 --> 00:19:00.760]  他說到
[00:19:00.760 --> 00:19:01.760]  請問徐林牧師
[00:19:01.760 --> 00:19:02.760]  我們夫婦
[00:19:02.760 --> 00:19:03.760]  真的很感恩
[00:19:03.760 --> 00:19:04.760]  有你的代討和守望
[00:19:04.760 --> 00:19:06.760]  因為我們確實知道
[00:19:06.760 --> 00:19:08.760]  你的侍房非常忙碌
[00:19:08.760 --> 00:19:09.760]  願意神繼續帶大的
[00:19:09.760 --> 00:19:11.760]  賜有恩與利
[00:19:11.760 --> 00:19:13.760]  為別人成為別人的祝福
[00:19:13.760 --> 00:19:14.760]  如果付上一點點的心意
[00:19:14.760 --> 00:19:15.760]  其為笑納
[00:19:15.760 --> 00:19:17.760]  我們希望從神而來的恩愛
[00:19:17.760 --> 00:19:19.760]  可以來幫助弟兄姐妹
[00:19:19.760 --> 00:19:20.760]  來分享
[00:19:20.760 --> 00:19:23.760]  2006年的8月13日
[00:19:23.760 --> 00:19:25.760]  他奉獻了5000元給我們
[00:19:25.760 --> 00:19:26.760]  因為我們剛剛開堂
[00:19:26.760 --> 00:19:28.760]  我馬上說不要
[00:19:28.760 --> 00:19:32.760]  因為弟兄已經不能夠再做工作
[00:19:32.760 --> 00:19:33.760]  太太也沒有做過事
[00:19:33.760 --> 00:19:35.760]  就是沒有做事
[00:19:35.760 --> 00:19:36.760]  你們以後的生活
[00:19:36.760 --> 00:19:39.760]  經濟是很大很大的困難
[00:19:39.760 --> 00:19:40.760]  我們是有需要
[00:19:40.760 --> 00:19:42.760]  但是不需要這麼重要
[00:19:42.760 --> 00:19:43.760]  你在困難當中
[00:19:43.760 --> 00:19:46.760]  你要留下你自己的錢給自己用
[00:19:46.760 --> 00:19:47.760]  後來他跟我說
[00:19:47.760 --> 00:19:49.760]  牧師我知道你喜歡傳福音
[00:19:49.760 --> 00:19:53.760]  所以這是我們的心意
[00:19:53.760 --> 00:19:55.760]  那特別如果你再看
[00:19:55.760 --> 00:19:57.760]  請繼續為樹豐祈禱
[00:19:57.760 --> 00:19:58.760]  這個信心的經歷
[00:19:58.760 --> 00:20:00.760]  化療已經完成了療程
[00:20:00.760 --> 00:20:02.760]  但是從MRI的報告
[00:20:02.760 --> 00:20:05.760]  顯示他的腫瘤是有加大度
[00:20:05.760 --> 00:20:06.760]  並沒有減少
[00:20:06.760 --> 00:20:07.760]  現在的階段
[00:20:07.760 --> 00:20:09.760]  是需要在9月底
[00:20:09.760 --> 00:20:12.760]  在QE裡面再找一次的MRI
[00:20:12.760 --> 00:20:14.760]  來做比較
[00:20:14.760 --> 00:20:15.760]  如果再加大
[00:20:15.760 --> 00:20:18.760]  就需要再開刀來清除
[00:20:18.760 --> 00:20:20.760]  求神讓這個腫瘤不再加大
[00:20:20.760 --> 00:20:23.760]  或者可以的話減少
[00:20:23.760 --> 00:20:24.760]  看到嗎
[00:20:24.760 --> 00:20:26.760]  他是在病的
[00:20:26.760 --> 00:20:28.760]  但是他仍然這樣去做
[00:20:28.760 --> 00:20:29.760]  我很深的體會
[00:20:29.760 --> 00:20:31.760]  這個就是哥倫多後書第八第九章
[00:20:31.760 --> 00:20:34.760]  他們在窮困當中
[00:20:34.760 --> 00:20:37.760]  但是仍然在試煉裡面
[00:20:37.760 --> 00:20:40.760]  竟然有籌集一些資金給保羅
[00:20:40.760 --> 00:20:42.760]  但是他給了耶路撒冷教會
[00:20:42.760 --> 00:20:44.760]  保羅說不要
[00:20:44.760 --> 00:20:45.760]  但是他說要求
[00:20:45.760 --> 00:20:48.760]  你給我在這個供給聖徒上面是有份的
[00:20:48.760 --> 00:20:50.760]  但是我想提醒教會
[00:20:50.760 --> 00:20:53.760]  所以我那時教會奉獻的時候
[00:20:53.760 --> 00:20:54.760]  奉獻風
[00:20:54.760 --> 00:20:55.760]  或者打一些金句出來
[00:20:55.760 --> 00:20:56.760]  就說到
[00:20:56.760 --> 00:20:58.760]  捐得樂義是神所喜悅的
[00:20:58.760 --> 00:21:01.760]  如果留意這個不是指奉獻
[00:21:01.760 --> 00:21:03.760]  是指慈惠的捐獻
[00:21:03.760 --> 00:21:05.760]  這個很重要
[00:21:05.760 --> 00:21:08.760]  所以我們要學習
[00:21:08.760 --> 00:21:10.760]  怎樣來帶去
[00:21:10.760 --> 00:21:14.760]  在物質上面來帶去呈現
[00:21:14.760 --> 00:21:17.760]  這個是神的祝福
[00:21:17.760 --> 00:21:21.760]  特別我最近看一些詩篇
[00:21:21.760 --> 00:21:24.760]  就說到當我們來幫助人
[00:21:24.760 --> 00:21:27.760]  神是會賜福給我們的
[00:21:27.760 --> 00:21:31.760]  有些人表面來帶去做什麼呢
[00:21:31.760 --> 00:21:34.760]  做一些的善款
[00:21:34.760 --> 00:21:35.760]  捐獻
[00:21:35.760 --> 00:21:36.760]  拍完照之後
[00:21:36.760 --> 00:21:37.760]  收回那些錢
[00:21:37.760 --> 00:21:39.760]  就是很離譜的
[00:21:39.760 --> 00:21:40.760]  這個時候
[00:21:40.760 --> 00:21:42.760]  所以這個是很大的可悲
[00:21:42.760 --> 00:21:44.760]  所以神來幫助我們
[00:21:44.760 --> 00:21:46.760]  我們在憐憫的事上面
[00:21:46.760 --> 00:21:48.760]  來帶去顯出這份的愛
[00:21:48.760 --> 00:21:50.760]  好 第三方面
[00:21:50.760 --> 00:21:53.760]  就是我們在感受上面
[00:21:53.760 --> 00:21:54.760]  顯出這份的愛心
[00:21:54.760 --> 00:21:57.760]  再講一講在物質上面
[00:21:57.760 --> 00:21:59.760]  就是今天
[00:21:59.760 --> 00:22:01.760]  很坦白地說
[00:22:01.760 --> 00:22:04.760]  我們其實吃的穿的已經很好了
[00:22:04.760 --> 00:22:07.760]  在英國特別不需要穿很多漂亮的衣服
[00:22:07.760 --> 00:22:10.760]  我穿來穿去都有幾件衣服
[00:22:10.760 --> 00:22:12.760]  我們有沒有能力去幫助呢
[00:22:12.760 --> 00:22:13.760]  一個見證
[00:22:13.760 --> 00:22:15.760]  因為一直有上財經班都知道了
[00:22:15.760 --> 00:22:16.760]  我說無端端
[00:22:16.760 --> 00:22:19.760]  我竟然會收到匯豐銀行寄給我的
[00:22:19.760 --> 00:22:20.760]  就說我中了獎
[00:22:20.760 --> 00:22:22.760]  但是我沒有參加過抽獎
[00:22:22.760 --> 00:22:25.760]  有五千元的慰康禮券
[00:22:25.760 --> 00:22:28.760]  但是要委託人去拿的
[00:22:28.760 --> 00:22:30.760]  如果自己不親身去拿
[00:22:30.760 --> 00:22:33.760]  那封信透過Sophomton
[00:22:33.760 --> 00:22:35.760]  我自己會有 大家過來給我
[00:22:35.760 --> 00:22:39.760]  在四月尾二星期五寄來給我
[00:22:39.760 --> 00:22:40.760]  但是寄掛號
[00:22:40.760 --> 00:22:42.760]  寄了多少都收不到
[00:22:42.760 --> 00:22:44.760]  我都曾經在祈禱會裡面
[00:22:44.760 --> 00:22:47.760]  在財經班裡面叫大家禱告 是不是
[00:22:47.760 --> 00:22:49.760]  我星期三才大家祈禱
[00:22:49.760 --> 00:22:51.760]  星期四就輪到我自己冥金堂
[00:22:51.760 --> 00:22:52.760]  有網上聚會
[00:22:52.760 --> 00:22:53.760]  我都收不到
[00:22:53.760 --> 00:22:54.760]  我很清楚
[00:22:54.760 --> 00:22:56.760]  我不會要這五千元的
[00:22:56.760 --> 00:22:59.760]  我打算送給教會有需要的人
[00:22:59.760 --> 00:23:01.760]  大家為我禱告
[00:23:01.760 --> 00:23:04.760]  第二天就真的收到了
[00:23:04.760 --> 00:23:06.760]  我沒想到要等了一個星期
[00:23:06.760 --> 00:23:08.760]  我想說不是高舉自己
[00:23:08.760 --> 00:23:12.760]  而是今天我們經歷到神的愛
[00:23:12.760 --> 00:23:13.760]  神豐富的恩典
[00:23:13.760 --> 00:23:17.760]  我們可不可以去幫助有需要的人呢
[00:23:17.760 --> 00:23:19.760]  所以物質上面
[00:23:19.760 --> 00:23:23.760]  那個呈現愛的生命牌上是祝福來的
[00:23:23.760 --> 00:23:24.760]  第三方面
[00:23:24.760 --> 00:23:26.760]  就是在感受上面
[00:23:26.760 --> 00:23:28.760]  你又顯出一些愛心
[00:23:28.760 --> 00:23:31.760]  那時候很簡單舉一個例子
[00:23:31.760 --> 00:23:33.760]  我們回到前面那個話題
[00:23:33.760 --> 00:23:37.760]  你不要想著一些很簡單的東西
[00:23:37.760 --> 00:23:40.760]  原來有時候你有一些愛心的話
[00:23:40.760 --> 00:23:43.760]  就成為很窩心
[00:23:43.760 --> 00:23:45.760]  我記得我女兒讀中學
[00:23:45.760 --> 00:23:48.760]  好像中一還是中二
[00:23:48.760 --> 00:23:53.760]  有一次我要帶她去尤麻地的牙科診所裡面
[00:23:53.760 --> 00:23:56.760]  我帶她去整牙
[00:23:56.760 --> 00:23:58.760]  我和她告了假
[00:23:58.760 --> 00:24:00.760]  她是回傳人的中學
[00:24:00.760 --> 00:24:02.760]  出了去尤麻地
[00:24:02.760 --> 00:24:04.760]  在廟街一間小餐廳
[00:24:04.760 --> 00:24:06.760]  我們就吃東西
[00:24:06.760 --> 00:24:08.760]  當我們帶她去吃東西的時候
[00:24:08.760 --> 00:24:12.760]  有個婆婆在拖地
[00:24:12.760 --> 00:24:14.760]  那些古老的餐廳
[00:24:14.760 --> 00:24:16.760]  你不要說婆婆手腳很慢
[00:24:16.760 --> 00:24:17.760]  很快的
[00:24:17.760 --> 00:24:19.760]  婆婆說「縮腳」
[00:24:19.760 --> 00:24:20.760]  但是她還沒說
[00:24:20.760 --> 00:24:22.760]  她已經掃了那個地方
[00:24:22.760 --> 00:24:23.760]  我掃也掃不完
[00:24:23.760 --> 00:24:25.760]  真的被她掃了
[00:24:25.760 --> 00:24:28.760]  婆婆是不察覺的
[00:24:28.760 --> 00:24:29.760]  我女兒看到
[00:24:29.760 --> 00:24:30.760]  後來婆婆走了
[00:24:30.760 --> 00:24:31.760]  她就很生氣
[00:24:31.760 --> 00:24:33.760]  「爸爸,她說我弄傷了你的腳」
[00:24:33.760 --> 00:24:36.760]  「你為什麼不說她呢?」
[00:24:36.760 --> 00:24:38.760]  她這樣說其實我是很甜的
[00:24:38.760 --> 00:24:40.760]  為什麼呢
[00:24:40.760 --> 00:24:41.760]  她關心我
[00:24:41.760 --> 00:24:43.760]  她覺得我被人掃傷腳
[00:24:43.760 --> 00:24:45.760]  是不開心的
[00:24:45.760 --> 00:24:47.760]  但是我就乘機教導她
[00:24:47.760 --> 00:24:48.760]  我說你看看
[00:24:48.760 --> 00:24:50.760]  這個婆婆這麼大年紀
[00:24:50.760 --> 00:24:52.760]  也要出來帶她去做清潔工作
[00:24:52.760 --> 00:24:54.760]  如果她的子女
[00:24:54.760 --> 00:24:56.760]  或者孫兒疼她
[00:24:56.760 --> 00:24:58.760]  那時候你猜她要不要這麼做
[00:24:58.760 --> 00:25:00.760]  你看看你的婆婆
[00:25:00.760 --> 00:25:05.760]  因為媽媽和那些舅父阿姨
[00:25:05.760 --> 00:25:06.760]  很疼婆婆的
[00:25:06.760 --> 00:25:09.760]  每個月都給錢婆婆來喝茶
[00:25:09.760 --> 00:25:10.760]  婆婆已經很豐富了
[00:25:10.760 --> 00:25:12.760]  所以婆婆只有去喝茶
[00:25:12.760 --> 00:25:14.760]  就不用在茶樓做清潔
[00:25:14.760 --> 00:25:17.760]  第二次我都希望你這樣對我
[00:25:17.760 --> 00:25:19.760]  原來女兒一句這樣的說話
[00:25:19.760 --> 00:25:22.760]  就已經給我帶去怎麼樣呢
[00:25:22.760 --> 00:25:24.760]  很大的感受
[00:25:24.760 --> 00:25:26.760]  在感受上面
[00:25:26.760 --> 00:25:28.760]  牽不牽出這份愛心呢
[00:25:28.760 --> 00:25:31.760]  有時候我們就缺乏了這種的同情
[00:25:31.760 --> 00:25:32.760]  或者這些心
[00:25:32.760 --> 00:25:34.760]  有時候令到你的感受是好不好的
[00:25:34.760 --> 00:25:36.760]  很簡單舉一個例子
[00:25:36.760 --> 00:25:38.760]  看看這張的士票
[00:25:38.760 --> 00:25:41.760]  當時的的士是會有什麼呢
[00:25:41.760 --> 00:25:45.760]  就是會有車票
[00:25:45.760 --> 00:25:48.760]  我想大家留意那個時間
[00:25:48.760 --> 00:25:52.760]  上車的時間是2012年4月15日
[00:25:52.760 --> 00:25:55.760]  16點08分
[00:25:55.760 --> 00:25:57.760]  下車的時間是什麼時候呢
[00:25:57.760 --> 00:26:00.760]  12月4日
[00:26:00.760 --> 00:26:03.760]  12年4月15日
[00:26:03.760 --> 00:26:05.760]  是4點09分
[00:26:05.760 --> 00:26:08.760]  就是我上車一分鐘就下車了
[00:26:08.760 --> 00:26:11.760]  我給20分
[00:26:11.760 --> 00:26:12.760]  為什麼呢
[00:26:12.760 --> 00:26:16.760]  原來那天我在Waterloo真理堂
[00:26:16.760 --> 00:26:18.760]  我就主持婚禮
[00:26:18.760 --> 00:26:20.760]  主持完婚禮之後
[00:26:20.760 --> 00:26:22.760]  我就要去什麼呢
[00:26:22.760 --> 00:26:26.760]  就要立刻去葵涌的婚堂裏面開執事會
[00:26:26.760 --> 00:26:28.760]  所以已經開緊了
[00:26:28.760 --> 00:26:30.760]  所以我就立刻上車
[00:26:30.760 --> 00:26:32.760]  就坐的士
[00:26:32.760 --> 00:26:34.760]  就說麻煩葵涌
[00:26:34.760 --> 00:26:35.760]  葵涌村
[00:26:35.760 --> 00:26:37.760]  司機都很開心
[00:26:37.760 --> 00:26:38.760]  為什麼呢
[00:26:38.760 --> 00:26:40.760]  有長途車
[00:26:40.760 --> 00:26:42.760]  接著我就立刻看手機
[00:26:42.760 --> 00:26:43.760]  看手機的時候
[00:26:43.760 --> 00:26:44.760]  已經有個信息出來
[00:26:44.760 --> 00:26:46.760]  說牧師你不用趕來
[00:26:46.760 --> 00:26:47.760]  我們已經開完會了
[00:26:47.760 --> 00:26:48.760]  我不在這裏
[00:26:48.760 --> 00:26:49.760]  這麼快就開完會
[00:26:49.760 --> 00:26:50.760]  我就不用去了
[00:26:50.760 --> 00:26:51.760]  我立刻跟司機說
[00:26:51.760 --> 00:26:52.760]  不好意思
[00:26:52.760 --> 00:26:53.760]  對不起
[00:26:53.760 --> 00:26:55.760]  其實我不需要去了
[00:26:55.760 --> 00:26:56.760]  原來會議開完了
[00:26:56.760 --> 00:26:58.760]  請你停車
[00:26:58.760 --> 00:27:01.760]  所以就要給20元
[00:27:01.760 --> 00:27:03.760]  但其實我不是給20元
[00:27:03.760 --> 00:27:05.760]  我是給多10元
[00:27:05.760 --> 00:27:06.760]  不是吧
[00:27:06.760 --> 00:27:08.760]  還要給多10元
[00:27:08.760 --> 00:27:10.760]  因為賺了
[00:27:10.760 --> 00:27:12.760]  真的不用
[00:27:12.760 --> 00:27:14.760]  到過舖位就下車了
[00:27:14.760 --> 00:27:16.760]  但我想想那個司機
[00:27:16.760 --> 00:27:19.760]  他都應該很開心的
[00:27:19.760 --> 00:27:21.760]  因為至少有一支旗
[00:27:21.760 --> 00:27:23.760]  就是長途車
[00:27:23.760 --> 00:27:25.760]  但突然間令他失望
[00:27:25.760 --> 00:27:27.760]  所以我就不想他失望
[00:27:27.760 --> 00:27:29.760]  做司機都很辛苦的
[00:27:29.760 --> 00:27:31.760]  所以不單給20元
[00:27:31.760 --> 00:27:32.760]  就給多10元
[00:27:32.760 --> 00:27:36.760]  這個就是你有沒有體會別人的感受
[00:27:36.760 --> 00:27:37.760]  特別有時候
[00:27:37.760 --> 00:27:39.760]  我們有沒有聆聽別人的傾訴
[00:27:39.760 --> 00:27:41.760]  是用心來聆聽
[00:27:41.760 --> 00:27:42.760]  去分享
[00:27:42.760 --> 00:27:43.760]  去分析
[00:27:43.760 --> 00:27:45.760]  我們有沒有注意力
[00:27:45.760 --> 00:27:47.760]  集中在別人那裡
[00:27:47.760 --> 00:27:48.760]  當天望地
[00:27:48.760 --> 00:27:50.760]  或心不在焉
[00:27:50.760 --> 00:27:52.760]  令到別人很不好的感受
[00:27:52.760 --> 00:27:55.760]  神的愛是聖潔的
[00:27:55.760 --> 00:27:58.760]  是不容許有罪惡在當中的
[00:27:58.760 --> 00:28:00.760]  我們需要關注肢體
[00:28:00.760 --> 00:28:02.760]  那個靈命
[00:28:02.760 --> 00:28:03.760]  生命
[00:28:03.760 --> 00:28:05.760]  有出錯的時候
[00:28:05.760 --> 00:28:06.760]  我們有沒有理由提醒他
[00:28:06.760 --> 00:28:08.760]  去守望他呢
[00:28:08.760 --> 00:28:09.760]  教會很流行
[00:28:09.760 --> 00:28:11.760]  為一些病的人祈禱
[00:28:11.760 --> 00:28:12.760]  這是對的
[00:28:12.760 --> 00:28:13.760]  但我們沒有提出
[00:28:13.760 --> 00:28:15.760]  有些人是靈性弱畏禱告
[00:28:15.760 --> 00:28:17.760]  但是你有沒有留意到
[00:28:17.760 --> 00:28:19.760]  我們要彼此守望
[00:28:19.760 --> 00:28:21.760]  接著我們來看前書第5章
[00:28:21.760 --> 00:28:23.760]  12到第14節
[00:28:23.760 --> 00:28:26.760]  兄們
[00:28:26.760 --> 00:28:30.760]  我們勸你們敬重那在你們中間勞苦的人
[00:28:30.760 --> 00:28:33.760]  就志在主裡面治理你們
[00:28:33.760 --> 00:28:34.760]  勸戒你們的
[00:28:34.760 --> 00:28:36.760]  由因他們所做的功
[00:28:36.760 --> 00:28:38.760]  用愛心格外尊重他們
[00:28:38.760 --> 00:28:40.760]  你們也要彼此和睦
[00:28:40.760 --> 00:28:42.760]  我們又勸弟兄們
[00:28:42.760 --> 00:28:45.760]  要警戒不守規矩的人
[00:28:45.760 --> 00:28:46.760]  勉勵灰心的人
[00:28:46.760 --> 00:28:47.760]  輔助軟弱的人
[00:28:47.760 --> 00:28:49.760]  也要向眾人忍耐
[00:28:49.760 --> 00:28:51.760]  你留意到
[00:28:51.760 --> 00:28:54.760]  我們彼此和諧相處當然好
[00:28:54.760 --> 00:28:56.760]  但是有人做得不好呢
[00:28:56.760 --> 00:28:59.760]  要警戒不守規矩的人
[00:28:59.760 --> 00:29:00.760]  所以
[00:29:00.760 --> 00:29:02.760]  這個是很重要
[00:29:02.760 --> 00:29:04.760]  今天我們有沒有來帶人去
[00:29:04.760 --> 00:29:06.760]  警戒不守規矩的人呢
[00:29:06.760 --> 00:29:08.760]  我們是無謂的
[00:29:08.760 --> 00:29:09.760]  但是有人做錯事
[00:29:09.760 --> 00:29:10.760]  我們就要說
[00:29:10.760 --> 00:29:13.760]  所以言語上是很糟糕的
[00:29:13.760 --> 00:29:16.760]  記得有一個人都說自己是基督徒
[00:29:16.760 --> 00:29:19.760]  但是他的性取向也很特別
[00:29:19.760 --> 00:29:21.760]  曾經都很風光的
[00:29:21.760 --> 00:29:23.760]  我記得你記不記得那單新聞是什麼呢
[00:29:23.760 --> 00:29:26.760]  他走去中環
[00:29:26.760 --> 00:29:29.760]  就是一間酒店
[00:29:29.760 --> 00:29:30.760]  喝咖啡
[00:29:30.760 --> 00:29:32.760]  接著和伙計說
[00:29:32.760 --> 00:29:35.760]  我要兩個茶包
[00:29:35.760 --> 00:29:37.760]  伙計說
[00:29:37.760 --> 00:29:38.760]  沒問題的
[00:29:38.760 --> 00:29:40.760]  如果你要兩個茶包
[00:29:40.760 --> 00:29:43.760]  我就會計算兩個茶包的錢
[00:29:43.760 --> 00:29:45.760]  其實是合理的
[00:29:45.760 --> 00:29:46.760]  他就很生氣
[00:29:46.760 --> 00:29:48.760]  他覺得你這樣都不給我面子
[00:29:48.760 --> 00:29:51.760]  於是在臉書上罵伙計
[00:29:51.760 --> 00:29:52.760]  開了名字
[00:29:52.760 --> 00:29:54.760]  結果很多人看到
[00:29:54.760 --> 00:29:56.760]  就不是站在那邊
[00:29:56.760 --> 00:29:58.760]  就說他不對
[00:29:58.760 --> 00:30:00.760]  你是應該給的
[00:30:00.760 --> 00:30:03.760]  不要以為你身份有特權
[00:30:03.760 --> 00:30:06.760]  所以有時候人就是這樣
[00:30:06.760 --> 00:30:07.760]  自以為是
[00:30:07.760 --> 00:30:08.760]  看輕人
[00:30:08.760 --> 00:30:10.760]  這個我們要小心
[00:30:10.760 --> 00:30:11.760]  甚至怎麼樣呢
[00:30:11.760 --> 00:30:12.760]  我們再看
[00:30:12.760 --> 00:30:15.760]  這個已經是教育學院的院長
[00:30:15.760 --> 00:30:16.760]  當年
[00:30:16.760 --> 00:30:18.760]  走錯路
[00:30:18.760 --> 00:30:19.760]  司機
[00:30:19.760 --> 00:30:22.760]  被校長罵到九血淋頭
[00:30:22.760 --> 00:30:24.760]  怎麼樣呢
[00:30:24.760 --> 00:30:27.760]  但是這個司機曾經在之前
[00:30:27.760 --> 00:30:30.760]  那四任校長做了很久了
[00:30:30.760 --> 00:30:33.760]  到來都是家長說他做得好
[00:30:33.760 --> 00:30:35.760]  但是這次因為
[00:30:35.760 --> 00:30:37.760]  有20年經驗
[00:30:37.760 --> 00:30:40.760]  但是因為一次走錯路的時候
[00:30:40.760 --> 00:30:42.760]  就馬上要怎麼樣呢
[00:30:42.760 --> 00:30:45.760]  差不多要炒魷魚
[00:30:45.760 --> 00:30:49.760]  由校長司機調任為普通司機
[00:30:49.760 --> 00:30:51.760]  所以要收回到宿舍
[00:30:51.760 --> 00:30:54.760]  有時候有些地位高的人
[00:30:54.760 --> 00:30:57.760]  就看輕那些卑微的人
[00:30:57.760 --> 00:30:59.760]  記不記得我們剛才看的那段經文
[00:30:59.760 --> 00:31:01.760]  說到押傷的路軌
[00:31:01.760 --> 00:31:02.760]  他不折斷
[00:31:02.760 --> 00:31:04.760]  將殘的燈火
[00:31:04.760 --> 00:31:05.760]  他不催滅
[00:31:05.760 --> 00:31:08.760]  所以今天我們在感受上面
[00:31:08.760 --> 00:31:10.760]  我們是要怎麼樣呢
[00:31:10.760 --> 00:31:12.760]  演出這個人愛的心
[00:31:12.760 --> 00:31:14.760]  這個是很重要的
[00:31:14.760 --> 00:31:16.760]  我們除了警戒勸勉之外
[00:31:16.760 --> 00:31:18.760]  還要扶助軟弱的人
[00:31:18.760 --> 00:31:19.760]  這個是很重要
[00:31:19.760 --> 00:31:21.760]  神的愛是忍耐的
[00:31:21.760 --> 00:31:22.760]  記住
[00:31:22.760 --> 00:31:24.760]  有時候愛
[00:31:24.760 --> 00:31:27.760]  是會令到我們受傷
[00:31:27.760 --> 00:31:29.760]  失望
[00:31:29.760 --> 00:31:30.760]  受挫
[00:31:30.760 --> 00:31:31.760]  因為你愛一個人
[00:31:31.760 --> 00:31:35.760]  他未必會真的欣賞你對他的愛
[00:31:35.760 --> 00:31:37.760]  你提出過愛心的指正
