
[00:00:00.000 --> 00:00:02.240]  美國有一間教會
[00:24:14.720 --> 00:24:17.800]  你都會帶來你的痛苦
[00:24:17.800 --> 00:24:22.920]  但是上帝也解決了這個問題
[00:24:22.920 --> 00:24:24.960]  耶穌基督為什麼來這裡
[00:24:24.960 --> 00:24:28.560]  就是因為他懲咒世人所有的罪孽
[00:24:28.560 --> 00:24:30.340]  叫我們得著永生
[00:24:30.340 --> 00:24:32.900]  解決了最基本的問題
[00:24:32.900 --> 00:24:36.240]  所以為什麼我們全因堂有個胎存部
[00:24:36.240 --> 00:24:37.520]  為什麼我們要傳福音
[00:24:37.520 --> 00:24:41.360]  為什麼我70歲都跟太太去台灣
[00:24:41.360 --> 00:24:45.720]  就是因為我們想幫助台灣的教會,跟他們一起
[00:24:45.720 --> 00:24:49.280]  叫更多的人用各種方法去得著福音
[00:24:49.280 --> 00:24:51.840]  但你又不用去到台灣那麼遠
[00:24:51.840 --> 00:24:54.400]  你現在在台灣北角都可以做
[00:24:54.400 --> 00:24:58.240]  北角有很多不同的少數民族在那裏
[00:24:58.240 --> 00:25:08.220]  所以其實這個是我們苦難帶來的罪的結果
[00:25:08.220 --> 00:25:10.520]  有困難
[00:25:10.520 --> 00:25:14.360]  不過上帝說他的怒氣只是短暫的
[00:25:14.360 --> 00:25:16.420]  他的恩惠就是一生一世
[00:25:16.420 --> 00:25:19.740]  我們知道上帝有恩典
[00:25:19.740 --> 00:25:23.320]  有一節經文很寶貴的,詩篇16章11節
[00:25:23.320 --> 00:25:26.920]  他講到為什麼我們人生要快樂
[00:25:26.920 --> 00:25:29.720]  你必把生命的路指示我
[00:25:29.720 --> 00:25:32.540]  在你,就是上帝面前有滿足的喜樂
[00:25:32.540 --> 00:25:34.760]  在你的右手有永遠的福
[00:25:34.760 --> 00:25:38.940]  上帝應許我們將生命的路指示我們
[00:25:38.940 --> 00:25:41.240]  耶穌基督說我就是道路
[00:25:41.240 --> 00:25:44.580]  我在祂那裏有滿足的喜樂
[00:25:44.580 --> 00:25:45.860]  永遠的福
[00:25:45.860 --> 00:25:48.680]  所以你有了耶穌
[00:25:48.680 --> 00:25:52.260]  其實已經搞定了
[00:25:52.260 --> 00:25:57.900]  其他那些有了耶穌就已經搞定了
[00:25:57.900 --> 00:25:58.920]  所以第一
[00:25:58.920 --> 00:26:01.480]  我們應用就是你面對苦難
[00:26:01.480 --> 00:26:02.760]  你不用害怕
[00:26:02.760 --> 00:26:04.300]  你不用不好意思
[00:26:04.300 --> 00:26:06.340]  你不用不面子
[00:26:06.340 --> 00:26:07.620]  每個人都有苦難
[00:26:07.620 --> 00:26:09.420]  不同的苦難或多或少
[00:26:09.420 --> 00:26:11.200]  你坦然應對
[00:26:11.200 --> 00:26:15.300]  因為耶穌已經搞定了
[00:26:15.300 --> 00:26:17.100]  第一承認苦難的現實
[00:26:17.100 --> 00:26:20.680]  第二,就是在苦難當中
[00:26:20.680 --> 00:26:25.040]  記得敬拜和讚美上帝
[00:26:25.040 --> 00:26:28.120]  保持一個敬拜讚美的心
[00:26:28.120 --> 00:26:30.420]  因為祂才是你的依靠
[00:26:30.420 --> 00:26:34.760]  第三點,邀請其他信徒代討
[00:26:34.760 --> 00:26:36.820]  詩篇30章4到5節
[00:26:36.820 --> 00:26:38.340]  耶和華的聖文
[00:26:38.340 --> 00:26:39.620]  你們要歌頌耶和華
[00:26:39.620 --> 00:26:40.900]  讚美祂的聖名
[00:26:40.900 --> 00:26:43.220]  因為祂的怒氣是短暫的
[00:26:43.220 --> 00:26:45.520]  因為祂是一生一世
[00:26:45.520 --> 00:26:47.060]  所以你做一些很壞的事
[00:26:47.060 --> 00:26:48.600]  買一些股票很壞的
[00:26:48.600 --> 00:26:54.220]  或者是吃了一些不應該吃的東西
[00:26:54.220 --> 00:26:56.020]  以致現在肚子痛的
[00:26:56.020 --> 00:26:57.300]  或者是身體不好的
[00:26:57.300 --> 00:26:59.080]  或者是沒工作的
[00:26:59.080 --> 00:27:00.620]  不用怕不好意思
[00:27:00.620 --> 00:27:01.900]  因為所有這些事情
[00:27:01.900 --> 00:27:03.180]  上帝都知道了
[00:27:03.180 --> 00:27:04.980]  上帝都解決
[00:27:04.980 --> 00:27:06.520]  而且我們基督徒說
[00:27:06.520 --> 00:27:08.560]  我們跟耶穌
[00:27:08.560 --> 00:27:11.900]  我已經與基督同釘十字架
[00:27:11.900 --> 00:27:13.420]  現在活著的不在我
[00:27:13.420 --> 00:27:15.480]  基督在我裡面活著
[00:27:15.480 --> 00:27:19.560]  那你就可以放心釋言
[00:27:19.560 --> 00:27:23.160]  不要自己藏在一起
[00:27:23.160 --> 00:27:24.180]  兩個星期之前
[00:27:24.180 --> 00:27:25.200]  香港有一段新聞
[00:27:25.200 --> 00:27:28.540]  有一個77歲的女士在家裡死了
[00:27:28.540 --> 00:27:31.100]  死了超過一年
[00:27:31.100 --> 00:27:32.380]  才被人發現
[00:27:32.380 --> 00:27:34.180]  超過一年,有沒有想像過?
[00:27:34.180 --> 00:27:37.500]  如果你獨自一個人
[00:27:37.500 --> 00:27:40.560]  你其實很難
[00:27:40.560 --> 00:27:43.380]  所以教會生活為什麼這麼重要
[00:27:43.380 --> 00:27:45.940]  為什麼要家人朋友教會這麼重要
[00:27:45.940 --> 00:27:48.760]  我們彼此相護
[00:27:48.760 --> 00:27:53.880]  在家裡,香港死了超過一年才發現
[00:27:53.880 --> 00:27:56.440]  在日本更普遍
[00:27:56.440 --> 00:27:58.480]  根據去年的統計
[00:27:58.480 --> 00:28:01.300]  日本去年有200多人
[00:28:01.300 --> 00:28:05.900]  死了超過一年才被人發現
[00:28:05.900 --> 00:28:08.460]  而死了超過一個月才被人發現
[00:28:08.460 --> 00:28:10.520]  有幾萬人在日本
[00:28:10.520 --> 00:28:17.180]  那個獨自一個人來背負這個重擔
[00:28:17.180 --> 00:28:19.220]  你說是多麼淒涼
[00:28:19.220 --> 00:28:20.760]  是多麼不需要
[00:28:20.760 --> 00:28:22.040]  上帝不要我們這樣做
[00:28:22.040 --> 00:28:26.400]  上帝要我們一起生活
[00:28:26.400 --> 00:28:27.920]  希伯來書說
[00:28:27.920 --> 00:28:29.200]  你們不要停止聚會
[00:28:29.200 --> 00:28:32.020]  你們要彼此相護激發愛心
[00:28:32.020 --> 00:28:33.820]  勉勵行善
[00:28:33.820 --> 00:28:36.900]  彼此相護互相激發
[00:28:36.900 --> 00:28:39.200]  彼此的勉勵
[00:28:39.200 --> 00:28:42.020]  所以為什麼教會生活這麼重要
[00:28:42.020 --> 00:28:44.580]  無論你有沒有子女
[00:28:44.580 --> 00:28:46.120]  你有子女有時候都沒有用
[00:28:46.120 --> 00:28:47.900]  那個77歲的婆婆死了
[00:28:47.900 --> 00:28:50.720]  她有兩個兒子
[00:28:50.720 --> 00:28:53.280]  你不要問她為什麼兒子不知道
[00:28:53.280 --> 00:28:54.820]  我的看法就是
[00:28:54.820 --> 00:28:57.380]  無論你一個人也好,你怎樣也好
[00:28:57.380 --> 00:28:59.940]  教會生活
[00:28:59.940 --> 00:29:02.240]  再叫我們彼此幫助
[00:29:02.240 --> 00:29:03.780]  我很欣賞江牧師
[00:29:03.780 --> 00:29:07.880]  他在醫院探望很多人
[00:29:07.880 --> 00:29:09.420]  這很難得
[00:29:09.420 --> 00:29:10.960]  所以挺子妹
[00:29:10.960 --> 00:29:14.800]  我們彼此相護是非常之重要
[00:29:14.800 --> 00:29:17.100]  而且
[00:29:17.100 --> 00:29:18.880]  我們分享喜樂的故事
[00:29:18.880 --> 00:29:20.180]  當上帝醫治你
[00:29:20.180 --> 00:29:21.440]  當上帝拯救你
[00:29:21.440 --> 00:29:22.720]  上帝赦免你
[00:29:22.720 --> 00:29:24.520]  你在教會裡面和挺子妹分享
[00:29:24.520 --> 00:29:27.340]  你出去傳福音和人家分享
[00:29:27.340 --> 00:29:29.900]  好像撒瑪利亞夫人耶穌
[00:29:29.900 --> 00:29:32.460]  拯救了她,她就立刻去傳福音
[00:29:32.460 --> 00:29:33.220]  挺子妹
[00:29:33.220 --> 00:29:35.780]  這個就是我們的應用
[00:29:35.780 --> 00:29:37.580]  承認苦難的現實
[00:29:37.580 --> 00:29:40.660]  在苦難當中繼續敬拜讚給上帝
[00:29:40.660 --> 00:29:43.720]  邀請信徒和你祈禱
[00:29:43.720 --> 00:29:47.060]  分享喜樂的故事
[00:29:47.060 --> 00:29:48.600]  挺子妹
[00:29:48.600 --> 00:29:52.180]  心靈的憂傷痛苦可能是漫長
[00:29:52.180 --> 00:29:54.220]  但是詩篇30篇提醒我們
[00:29:54.220 --> 00:29:55.500]  上帝愛我們
[00:29:55.500 --> 00:29:57.540]  他有恩典有信神
[00:29:57.540 --> 00:29:59.600]  他知道我們的困難
[00:29:59.600 --> 00:30:01.380]  他會介入
[00:30:01.380 --> 00:30:02.920]  他會改變
[00:30:02.920 --> 00:30:05.740]  所以憂傷痛苦
[00:30:05.740 --> 00:30:07.780]  雖然是生活的一部份
[00:30:07.780 --> 00:30:10.600]  但是他不是有最終決定權
[00:30:10.600 --> 00:30:13.160]  最終決定權在上帝那裡
[00:30:13.160 --> 00:30:15.460]  而上帝一定會幫你的
[00:30:15.460 --> 00:30:17.260]  當你依靠上帝的時候
[00:30:17.260 --> 00:30:19.560]  你就不需要和喜樂捉迷藏
[00:30:19.560 --> 00:30:22.120]  因為喜樂就在你的心裡面
[00:30:22.120 --> 00:30:24.180]  好像詩篇16章手稿
[00:30:24.180 --> 00:30:27.500]  在我心裡面有充滿喜樂
[00:30:27.500 --> 00:30:29.540]  我們一起低頭祈禱
[00:30:29.540 --> 00:30:30.820]  親愛的主,我們多謝你
[00:30:30.820 --> 00:30:32.360]  在這個痛苦的人生裡面
[00:30:32.360 --> 00:30:35.940]  我們想不到萬世所待
[00:30:35.940 --> 00:30:37.480]  眾生憂經
[00:30:37.480 --> 00:30:40.040]  就是為了彌賽亞的來臨
[00:30:40.040 --> 00:30:42.340]  主,你來臨,你來到這個世界
[00:30:42.340 --> 00:30:44.900]  你背負我們的罪孽和痛苦
[00:30:44.900 --> 00:30:46.180]  你為我們受罰
[00:30:46.180 --> 00:30:47.460]  叫我們得平安
[00:30:47.460 --> 00:30:50.540]  上帝將眾人的罪孽都歸在你身上
[00:30:50.540 --> 00:30:51.560]  今天
[00:30:51.560 --> 00:30:53.860]  你說神愛世人
[00:30:53.860 --> 00:30:55.920]  甚至將獨生子賜給他們
[00:30:55.920 --> 00:30:57.960]  叫一切相信他的不知滅亡
[00:30:57.960 --> 00:30:59.760]  反得永生永遠的福樂
[00:30:59.760 --> 00:31:01.540]  永遠的享受上帝
[00:31:01.540 --> 00:31:02.820]  主,我們多謝你
[00:31:02.820 --> 00:31:04.620]  為每一個信了耶穌的禱告
[00:31:04.620 --> 00:31:07.940]  為未信耶穌的禱告
[00:31:07.940 --> 00:31:10.500]  特別是我們有接觸的對象
[00:31:10.500 --> 00:31:11.780]  他們恩待我們
[00:31:11.780 --> 00:31:13.320]  讓我們傳一個喜樂的心
[00:31:13.320 --> 00:31:14.600]  將福音傳開
[00:31:14.600 --> 00:31:16.900]  讓我們將我們的困難教託
[00:31:16.900 --> 00:31:20.740]  在裡面能夠有平靜安穩
[00:31:20.740 --> 00:31:21.760]  我們感恩禱告
[00:31:21.760 --> 00:31:23.040]  奉耶穌基督的名
[00:31:23.040 --> 00:31:23.560]  阿們
