
[00:00:00.000 --> 00:00:06.000]  那麼今天我們會繼續活在水深火熱中講道系列的第四堂
[00:14:58.000 --> 00:15:01.000]  而且這個底線還真的是底線
[00:15:01.000 --> 00:15:04.000]  你不要有些人滿腦子都是底線
[00:15:04.000 --> 00:15:05.000]  什麼地毯顏色不對
[00:15:05.000 --> 00:15:07.000]  又觸摸到我的底線
[00:15:07.000 --> 00:15:09.000]  那你的底線也弄得太高了
[00:15:09.000 --> 00:15:11.000]  這真的是底線
[00:15:11.000 --> 00:15:14.000]  因爲大尼裏蘇的主題講的
[00:15:14.000 --> 00:15:16.000]  他們亡國就是因爲拜偶像
[00:15:16.000 --> 00:15:17.000]  所以這件事
[00:15:17.000 --> 00:15:19.000]  真的是觸摸到他們的底線了
[00:15:19.000 --> 00:15:21.000]  所以他們才需要出來
[00:15:21.000 --> 00:15:23.000]  做這樣的一個選擇
[00:15:23.000 --> 00:15:24.000]  說我需要反抗
[00:15:24.000 --> 00:15:25.000]  這件事我不聽
[00:15:25.000 --> 00:15:27.000]  其他的都可以聽
[00:15:27.000 --> 00:15:31.000]  其實如果他們看不過眼的話
[00:15:31.000 --> 00:15:33.000]  他們很多事情可以看不順眼的
[00:15:33.000 --> 00:15:35.000]  比方說他們來到了巴比倫
[00:15:35.000 --> 00:15:37.000]  他們被逼接受巴比倫的教育
[00:15:37.000 --> 00:15:40.000]  這點他們可以說我非常看不過眼
[00:15:40.000 --> 00:15:42.000]  以前我都是就業聖經
[00:15:42.000 --> 00:15:44.000]  作爲我們主要的教科書
[00:15:44.000 --> 00:15:46.000]  現在還要一大堆什麼天文地理
[00:15:46.000 --> 00:15:49.000]  還要學你們那些假神的宗教的儀式
[00:15:49.000 --> 00:15:52.000]  可是那方面他們沒有改
[00:15:52.000 --> 00:15:56.000]  他們被逼迫要改了名字
[00:15:56.000 --> 00:15:59.000]  本來是一個猶太人宗教的名字
[00:15:59.000 --> 00:16:01.000]  被改了一個異教的名字
[00:16:01.000 --> 00:16:03.000]  他也沒有選擇去反抗
[00:16:03.000 --> 00:16:06.000]  但是他觸摸到底線的時候
[00:16:06.000 --> 00:16:08.000]  他們說這我需要反抗
[00:16:08.000 --> 00:16:13.000]  新月聖經只記載了一次
[00:16:13.000 --> 00:16:15.000]  他們反抗了政府的命令
[00:16:15.000 --> 00:16:17.000]  就是因爲記載在十讀行傳
[00:16:17.000 --> 00:16:19.000]  你去看第五章
[00:16:19.000 --> 00:16:20.000]  彼得他們被抓了
[00:16:20.000 --> 00:16:23.000]  他們的官府就說
[00:16:23.000 --> 00:16:25.000]  說你們不要再傳福音
[00:16:25.000 --> 00:16:26.000]  你們又傳
[00:16:26.000 --> 00:16:27.000]  不要傳
[00:16:27.000 --> 00:16:29.000]  於是彼得就講了那麼一句話說
[00:16:29.000 --> 00:16:33.000]  我順從神不順從人是應該的
[00:16:33.000 --> 00:16:35.000]  那邊就給我們看到新月
[00:16:35.000 --> 00:16:37.000]  給我們的一條底線
[00:16:37.000 --> 00:16:38.000]  那條底線是什麼
[00:16:38.000 --> 00:16:40.000]  那不是什麼改革教育
[00:16:40.000 --> 00:16:42.000]  也不是同性戀合法
[00:16:42.000 --> 00:16:45.000]  那條底線指的是傳福音
[00:16:45.000 --> 00:16:47.000]  所以新月的底線
[00:16:47.000 --> 00:16:49.000]  你真的可以違抗命令嗎
[00:16:49.000 --> 00:16:50.000]  傳福音
[00:16:50.000 --> 00:16:52.000]  就除非官府已經下令說
[00:16:52.000 --> 00:16:54.000]  不可以傳福音
[00:16:54.000 --> 00:16:57.000]  傳福音的話就坐你進監獄
[00:16:57.000 --> 00:17:00.000]  這就觸犯了新月給我們唯一
[00:17:00.000 --> 00:17:03.000]  可以違抗命令的這麼一個法則
[00:17:03.000 --> 00:17:04.000]  這條底線
[00:17:04.000 --> 00:17:07.000]  所以其他就沒有其他example了
[00:17:07.000 --> 00:17:08.000]  就是你看
[00:17:08.000 --> 00:17:10.000]  使徒的那一代人
[00:17:10.000 --> 00:17:14.000]  從來沒有改革任何的法律的制度
[00:17:14.000 --> 00:17:16.000]  他們沒有改革任何的教育制度
[00:17:16.000 --> 00:17:19.000]  當時羅馬帝國那些烏煙瘴氣的事情
[00:17:19.000 --> 00:17:22.000]  無論是他們的public bathhouse
[00:17:22.000 --> 00:17:23.000]  他們最出名的
[00:17:23.000 --> 00:17:25.000]  很多同性戀都在那邊亂搞的
[00:17:25.000 --> 00:17:27.000]  他們也沒有改革這些
[00:17:27.000 --> 00:17:31.000]  他們唯一說我需要改革的
[00:17:31.000 --> 00:17:33.000]  我需要不聽從王命令的
[00:17:33.000 --> 00:17:37.000]  是被官府禁止他們傳福音的時候
[00:17:37.000 --> 00:17:38.000]  在這件事上
[00:17:38.000 --> 00:17:41.000]  他們選擇說這是我的底線
[00:17:41.000 --> 00:17:43.000]  如果我活着不能夠傳福音
[00:17:43.000 --> 00:17:45.000]  我幹嘛還活着呢
[00:17:45.000 --> 00:17:47.000]  這神就把我接走就好了
[00:17:47.000 --> 00:17:48.000]  如果我真的相信神
[00:17:48.000 --> 00:17:50.000]  爲我預備一個這麼好的天家
[00:17:50.000 --> 00:17:53.000]  我去也享受得不得了
[00:17:53.000 --> 00:17:54.000]  我爲什麼留在這邊
[00:17:54.000 --> 00:17:56.000]  我留在這邊是因爲使徒
[00:17:56.000 --> 00:17:58.000]  有個使命就傳福音
[00:17:58.000 --> 00:18:01.000]  如果這底線你觸摸到的話
[00:18:01.000 --> 00:18:02.000]  我就不聽
[00:18:02.000 --> 00:18:03.000]  所以這是第一個
[00:18:03.000 --> 00:18:05.000]  給我們救徒的一個原則
[00:18:05.000 --> 00:18:07.000]  就是我們在什麼情況下
[00:18:07.000 --> 00:18:09.000]  可以違抗命令
[00:18:09.000 --> 00:18:12.000]  可以做一些所謂的公民抗命
[00:18:12.000 --> 00:18:15.000]  那就是當政府的命令
[00:18:15.000 --> 00:18:18.000]  真的觸摸到你的底線
[00:18:18.000 --> 00:18:20.000]  那你的底線不可以亂定
[00:18:20.000 --> 00:18:21.000]  怎麼地毯顏色
[00:18:21.000 --> 00:18:23.000]  教育制度你不認同
[00:18:23.000 --> 00:18:25.000]  怎麼稅收太高
[00:18:25.000 --> 00:18:26.000]  亂七八糟的
[00:18:26.000 --> 00:18:28.000]  全民健保我不同意
[00:18:28.000 --> 00:18:29.000]  都不是這些
[00:18:29.000 --> 00:18:32.000]  真正的底線到了新約
[00:18:32.000 --> 00:18:33.000]  是傳福音
[00:18:33.000 --> 00:18:34.000]  所以如果只要政府
[00:18:34.000 --> 00:18:37.000]  還給你傳福音的自由
[00:18:37.000 --> 00:18:39.000]  基本上對於救徒來講
[00:18:39.000 --> 00:18:41.000]  沒什麼其他的例子
[00:18:41.000 --> 00:18:42.000]  至少在聖經的先例
[00:18:42.000 --> 00:18:43.000]  可以讓我們覺得說
[00:18:43.000 --> 00:18:45.000]  現在反抗吧
[00:18:45.000 --> 00:18:46.000]  搞個什麼革命呢
[00:18:46.000 --> 00:18:47.000]  也沒有
[00:18:47.000 --> 00:18:49.000]  當初彼得也沒有
[00:18:49.000 --> 00:18:50.000]  第二點
[00:18:50.000 --> 00:18:51.000]  我們來看
[00:18:51.000 --> 00:18:53.000]  他們怎麼反抗呢
[00:18:53.000 --> 00:18:54.000]  他們用的方式
[00:18:54.000 --> 00:18:56.000]  是一種非常和平的方式
[00:18:56.000 --> 00:18:57.000]  他們並沒有說
[00:18:57.000 --> 00:18:59.000]  我們就在那邊靜坐
[00:18:59.000 --> 00:19:00.000]  自焚
[00:19:00.000 --> 00:19:01.000]  沒有啊
[00:19:01.000 --> 00:19:02.000]  他們只是
[00:19:02.000 --> 00:19:03.000]  他們很簡單
[00:19:03.000 --> 00:19:04.000]  音樂起了
[00:19:04.000 --> 00:19:05.000]  我們不拜
[00:19:05.000 --> 00:19:07.000]  就這麼簡單
[00:19:07.000 --> 00:19:09.000]  他們也沒有去慫恿別人說
[00:19:09.000 --> 00:19:10.000]  假的嘛
[00:19:10.000 --> 00:19:11.000]  不要拜
[00:19:11.000 --> 00:19:12.000]  大家都不拜
[00:19:12.000 --> 00:19:13.000]  一起不拜
[00:19:13.000 --> 00:19:14.000]  一起靜坐
[00:19:14.000 --> 00:19:15.000]  一起進食
[00:19:15.000 --> 00:19:16.000]  沒有啊
[00:19:16.000 --> 00:19:18.000]  他們就只是很低調
[00:19:18.000 --> 00:19:19.000]  很和平的
[00:19:19.000 --> 00:19:20.000]  站在那邊說
[00:19:20.000 --> 00:19:22.000]  我決定了我不拜
[00:19:22.000 --> 00:19:23.000]  就這樣了
[00:19:23.000 --> 00:19:24.000]  他們也沒有說
[00:19:24.000 --> 00:19:25.000]  搞個革命嗎
[00:19:25.000 --> 00:19:26.000]  推翻政府啊
[00:19:26.000 --> 00:19:27.000]  耶穌來的時候
[00:19:27.000 --> 00:19:28.000]  也有很多奮銳黨
[00:19:28.000 --> 00:19:30.000]  就當時那些比較
[00:19:30.000 --> 00:19:31.000]  類似那種
[00:19:31.000 --> 00:19:32.000]  比較極端的教派
[00:19:32.000 --> 00:19:33.000]  也會叫耶穌說
[00:19:33.000 --> 00:19:34.000]  不如我們推翻
[00:19:34.000 --> 00:19:36.000]  羅馬的政權嗎
[00:19:36.000 --> 00:19:37.000]  耶穌也沒理他們
[00:19:37.000 --> 00:19:38.000]  我做我的事
[00:19:38.000 --> 00:19:40.000]  我來不是要推翻政權
[00:19:40.000 --> 00:19:41.000]  所以當初
[00:19:41.000 --> 00:19:43.000]  彈音裏三個小夥伴們
[00:19:43.000 --> 00:19:44.000]  也是一樣
[00:19:44.000 --> 00:19:45.000]  他們採取
[00:19:45.000 --> 00:19:47.000]  違抗命令的方法
[00:19:47.000 --> 00:19:49.000]  其實是一種很低調
[00:19:49.000 --> 00:19:51.000]  非常和平的方法
[00:19:51.000 --> 00:19:53.000]  就是我決定了這樣做
[00:19:53.000 --> 00:19:55.000]  我也沒有慫恿別人說
[00:19:55.000 --> 00:19:56.000]  搞個革命
[00:19:56.000 --> 00:19:57.000]  什麼運動的
[00:19:57.000 --> 00:19:58.000]  沒有
[00:19:58.000 --> 00:19:59.000]  他們也沒有自焚
[00:19:59.000 --> 00:20:00.000]  都沒有
[00:20:00.000 --> 00:20:01.000]  他們只是說
[00:20:01.000 --> 00:20:02.000]  這觸摸到我的底線
[00:20:02.000 --> 00:20:03.000]  我不聽
[00:20:03.000 --> 00:20:04.000]  我會照做
[00:20:04.000 --> 00:20:07.000]  大概就是用這種方式
[00:20:07.000 --> 00:20:08.000]  我也知道很多基督徒
[00:20:08.000 --> 00:20:10.000]  其實也是用這種方式
[00:20:10.000 --> 00:20:13.000]  當你被觸摸到底線的時候
[00:20:13.000 --> 00:20:14.000]  我是要傳福音
[00:20:14.000 --> 00:20:15.000]  你不給我傳
[00:20:15.000 --> 00:20:17.000]  我也不要搞什麼革命
[00:20:17.000 --> 00:20:19.000]  我還是默默地
[00:20:19.000 --> 00:20:21.000]  傳我的福音就是了
[00:20:21.000 --> 00:20:22.000]  被你逮到就逮到
[00:20:22.000 --> 00:20:24.000]  逮不到我繼續做
[00:20:24.000 --> 00:20:25.000]  大概就是這樣
[00:20:25.000 --> 00:20:26.000]  彈音裏的三個朋友
[00:20:26.000 --> 00:20:28.000]  大概就是這個原則
[00:20:28.000 --> 00:20:30.000]  就是我有我的立場
[00:20:30.000 --> 00:20:31.000]  你觸摸到我的底線
[00:20:31.000 --> 00:20:32.000]  我守住我的底線
[00:20:32.000 --> 00:20:34.000]  但是我也沒有搞什麼運動
[00:20:34.000 --> 00:20:36.000]  也不是公然地抗拒你
[00:20:36.000 --> 00:20:38.000]  所以他們基本上是很低調
[00:20:38.000 --> 00:20:42.000]  他們被發現是因爲被人家告發
[00:20:42.000 --> 00:20:44.000]  旁邊有幾個看不過眼的
[00:20:44.000 --> 00:20:45.000]  告發他
[00:20:45.000 --> 00:20:47.000]  但是隻告發了他
[00:20:47.000 --> 00:20:51.000]  就生怕這件事就沒有牽扯到彈音裏
[00:20:51.000 --> 00:20:52.000]  當然很多的原因
[00:20:52.000 --> 00:20:54.000]  有可能是彈音裏出差
[00:20:54.000 --> 00:20:55.000]  或許彈音裏是
[00:20:55.000 --> 00:20:58.000]  當時已經到了國家級幹部了
[00:20:58.000 --> 00:20:59.000]  這不需要去表忠心
[00:20:59.000 --> 00:21:01.000]  那光覺得這個人信得過
[00:21:01.000 --> 00:21:02.000]  很多的原因
[00:21:02.000 --> 00:21:03.000]  總而言之
[00:21:03.000 --> 00:21:05.000]  這一張講的是他三個朋友
[00:21:05.000 --> 00:21:06.000]  如何做
[00:21:06.000 --> 00:21:08.000]  這也給我們一個提醒
[00:21:08.000 --> 00:21:09.000]  基督徒在世
[00:21:09.000 --> 00:21:11.000]  我們會遇到很多事情
[00:21:11.000 --> 00:21:12.000]  我們覺得不滿意
[00:21:12.000 --> 00:21:14.000]  我們也看不過眼
[00:21:14.000 --> 00:21:17.000]  但是新約聖經至少告訴我們
[00:21:17.000 --> 00:21:20.000]  唯有觸發到我們底線的時候
[00:21:20.000 --> 00:21:25.000]  我們纔可以做這種抗命的事情
[00:21:25.000 --> 00:21:26.000]  新約的底線
[00:21:26.000 --> 00:21:27.000]  給我們其中一個例子
[00:21:27.000 --> 00:21:29.000]  就是福音
[00:21:29.000 --> 00:21:31.000]  那其他的我們可以debatable
[00:21:31.000 --> 00:21:34.000]  但是至少要很小心地處理
[00:21:34.000 --> 00:21:36.000]  所以這是第一個
[00:21:36.000 --> 00:21:39.000]  這段聖經給我們第一個的功課
[00:21:39.000 --> 00:21:42.000]  第二樣我們來看的學習的功課就是
[00:21:42.000 --> 00:21:44.000]  他們三個人之所以有這樣的信心
[00:21:44.000 --> 00:21:46.000]  能夠在那個關鍵的時刻
[00:21:46.000 --> 00:21:47.000]  他們也有擔當
[00:21:47.000 --> 00:21:48.000]  站起來說
[00:21:48.000 --> 00:21:49.000]  我就是不敗
[00:21:49.000 --> 00:21:52.000]  他們不是一開始就有這個信心
[00:21:52.000 --> 00:21:54.000]  這種信心是慢慢去建立的
[00:21:54.000 --> 00:21:56.000]  所謂建立堅守立場的信心
[00:21:56.000 --> 00:21:58.000]  其實需要時間
[00:21:58.000 --> 00:22:00.000]  而且是從小事情開始的
[00:22:00.000 --> 00:22:03.000]  還記得彈音裏書一章八節
[00:22:03.000 --> 00:22:05.000]  他們遇到很多的挑戰
[00:22:05.000 --> 00:22:06.000]  但是彈音裏
[00:22:06.000 --> 00:22:09.000]  他說他決心不沾王公的食物和酒
[00:22:09.000 --> 00:22:11.000]  免得自己在禮儀上不潔淨
[00:22:11.000 --> 00:22:14.000]  於是他請求亞斯比拿幫助他
[00:22:14.000 --> 00:22:16.000]  所以他第一件事是選擇了說
[00:22:16.000 --> 00:22:19.000]  我就不喫王公的食物
[00:22:19.000 --> 00:22:21.000]  那第一章也跟大家講過了
[00:22:21.000 --> 00:22:22.000]  後來就處理完了
[00:22:22.000 --> 00:22:24.000]  他們神開路
[00:22:24.000 --> 00:22:27.000]  他們果然就只是喫蔬菜擺水
[00:22:27.000 --> 00:22:29.000]  他們經歷了一個神蹟
[00:22:29.000 --> 00:22:31.000]  就是說我喫最簡單的食物
[00:22:31.000 --> 00:22:34.000]  可是我身體比那些喫王公食物的還好
[00:22:34.000 --> 00:22:35.000]  還健康
[00:22:35.000 --> 00:22:37.000]  所以他們經歷到第一個
[00:22:37.000 --> 00:22:38.000]  第二章
[00:22:38.000 --> 00:22:41.000]  等做夢又有危機出現的時候
[00:22:41.000 --> 00:22:45.000]  彈音裏選擇擔當出來去處理這件事情
[00:22:45.000 --> 00:22:48.000]  他三個朋友也參與在其中
[00:22:48.000 --> 00:22:50.000]  你要記得他們三個是一起禱告的
[00:22:50.000 --> 00:22:51.000]  彈音裏說我們幾個一起禱告
[00:22:51.000 --> 00:22:53.000]  看有什麼辦法
[00:22:53.000 --> 00:22:55.000]  禱告完了之後
[00:22:55.000 --> 00:22:57.000]  他們親眼見證說
[00:22:57.000 --> 00:22:59.000]  還真的靈
[00:22:59.000 --> 00:23:03.000]  還真的就把巴比倫王的夢告訴彈音裏
[00:23:03.000 --> 00:23:05.000]  並且告訴他怎麼解這個夢
[00:23:05.000 --> 00:23:09.000]  所以他們幾個也經歷到了
[00:23:09.000 --> 00:23:12.000]  原來當你守住立場的時候
[00:23:12.000 --> 00:23:13.000]  有擔當的時候
[00:23:13.000 --> 00:23:15.000]  果然神聽禱告
[00:23:15.000 --> 00:23:19.000]  所以到了第三章纔會有他這種的勇氣
[00:23:19.000 --> 00:23:22.000]  這當中其實已經經過很多年的時間了
[00:23:22.000 --> 00:23:24.000]  雖然聖經是這樣記載
[00:23:24.000 --> 00:23:25.000]  一章一章的記載
[00:23:25.000 --> 00:23:28.000]  可是因爲彈音裏坐關七十年
[00:23:28.000 --> 00:23:30.000]  不可能每一章都是接着來
[00:23:30.000 --> 00:23:33.000]  所以他中間其實已經過了很多年
[00:23:33.000 --> 00:23:35.000]  所以他們中間可能也遇過很多的挑戰
[00:23:35.000 --> 00:23:38.000]  也是靠禱告他們也勝過
[00:23:38.000 --> 00:23:40.000]  但慢慢這種信心慢慢建立
[00:23:40.000 --> 00:23:42.000]  慢慢建立
[00:23:42.000 --> 00:23:44.000]  到最後他纔有膽說
[00:23:44.000 --> 00:23:46.000]  當你觸摸到我底線的時候
[00:23:46.000 --> 00:23:47.000]  他能夠站出來
[00:23:47.000 --> 00:23:48.000]  有這個勇氣說
[00:23:48.000 --> 00:23:50.000]  這是我守住
[00:23:50.000 --> 00:23:52.000]  他不是一開始就這樣的
[00:23:52.000 --> 00:23:54.000]  是從小事開始
[00:23:54.000 --> 00:23:58.000]  所以爲什麼我常常跟學生們說
[00:23:58.000 --> 00:24:00.000]  如果你在讀書的時候
[00:24:00.000 --> 00:24:03.000]  只要有個考試就放棄聚會的話
[00:24:03.000 --> 00:24:04.000]  你出了社會
[00:24:04.000 --> 00:24:07.000]  你大概也很難站得住
[00:24:07.000 --> 00:24:09.000]  因爲你有勇氣站住
[00:24:09.000 --> 00:24:12.000]  是因爲從小事你開始經歷到神
[00:24:12.000 --> 00:24:13.000]  一些很小的事情
[00:24:13.000 --> 00:24:15.000]  你說我先把神放第一位
[00:24:15.000 --> 00:24:16.000]  我禱告
[00:24:16.000 --> 00:24:18.000]  然後你經歷過果然行哦
[00:24:18.000 --> 00:24:19.000]  比我想象中好
[00:24:19.000 --> 00:24:21.000]  那接下來等你慢慢出社會
[00:24:21.000 --> 00:24:22.000]  遇到更大挑戰
[00:24:22.000 --> 00:24:24.000]  你纔有勇氣說
[00:24:24.000 --> 00:24:26.000]  這下我真的信得過
[00:24:26.000 --> 00:24:28.000]  那如果從小你就沒有這個習慣
[00:24:28.000 --> 00:24:30.000]  那到大你很難
[00:24:30.000 --> 00:24:34.000]  所以信心是從小慢慢去建立的
[00:24:34.000 --> 00:24:36.000]  我信主的時候也遇到很多的
[00:24:36.000 --> 00:24:38.000]  在學校我記得
[00:24:38.000 --> 00:24:41.000]  我第一次經歷跟老師吵架
[00:24:41.000 --> 00:24:44.000]  是有一次宗教課
[00:24:44.000 --> 00:24:48.000]  叫我們寫一篇英文的論文
[00:24:48.000 --> 00:24:49.000]  那我寫的論文
[00:24:49.000 --> 00:24:51.000]  那上號我就寫聖經嘛
[00:24:51.000 --> 00:24:53.000]  我寫完老師很不開心
[00:24:53.000 --> 00:24:54.000]  就要我重寫
[00:24:54.000 --> 00:24:55.000]  不行
[00:24:55.000 --> 00:24:56.000]  不可以寫這個
[00:24:56.000 --> 00:24:57.000]  要換個topic
[00:24:57.000 --> 00:24:58.000]  要我重寫
[00:24:58.000 --> 00:24:59.000]  那我就不肯啊
[00:24:59.000 --> 00:25:00.000]  這是我代表我的信仰
[00:25:00.000 --> 00:25:02.000]  我就照這樣寫
[00:25:02.000 --> 00:25:03.000]  那我很感恩
[00:25:03.000 --> 00:25:05.000]  我本來以爲他一定會fail我
[00:25:05.000 --> 00:25:06.000]  結果感謝神
[00:25:06.000 --> 00:25:07.000]  他最後還真的給我一個
[00:25:07.000 --> 00:25:10.000]  蠻不錯的成績
[00:25:10.000 --> 00:25:11.000]  因爲那件事
[00:25:11.000 --> 00:25:14.000]  那後來到了我在
[00:25:14.000 --> 00:25:16.000]  當我上大學的時候
[00:25:16.000 --> 00:25:18.000]  就是我在貝里斯那段時間
[00:25:18.000 --> 00:25:19.000]  上大專嘛
[00:25:19.000 --> 00:25:21.000]  當大專的時候
[00:25:21.000 --> 00:25:24.000]  我遇到一個很tough的宗教老師
[00:25:24.000 --> 00:25:27.000]  他是一個
[00:25:27.000 --> 00:25:28.000]  我上課的時候
[00:25:28.000 --> 00:25:30.000]  中學是一個耶穌會
[00:25:30.000 --> 00:25:32.000]  耶穌會出名是學術很厲害的
[00:25:32.000 --> 00:25:34.000]  那他是耶穌會里面
[00:25:34.000 --> 00:25:37.000]  一個也是很出名厲害的人物
[00:25:37.000 --> 00:25:39.000]  他就跟我講說
[00:25:39.000 --> 00:25:40.000]  你知道聖經裏面講的
[00:25:40.000 --> 00:25:41.000]  其實記載不是歷史
[00:25:41.000 --> 00:25:43.000]  他記載的是神話
[00:25:43.000 --> 00:25:44.000]  那我就跟他吵
[00:25:44.000 --> 00:25:45.000]  我說不是
[00:25:45.000 --> 00:25:46.000]  聖經是記載歷史
[00:25:46.000 --> 00:25:48.000]  不是神話
[00:25:48.000 --> 00:25:50.000]  那爲什麼那時候有勇氣
[00:25:50.000 --> 00:25:53.000]  跟一個學術各方面都比我高
[00:25:53.000 --> 00:25:54.000]  那麼多的人
[00:25:54.000 --> 00:25:55.000]  我能夠站得住
[00:25:55.000 --> 00:25:57.000]  不是因爲我那個勇氣
[00:25:57.000 --> 00:25:59.000]  是因爲前面我已經試過很多次
[00:25:59.000 --> 00:26:01.000]  很多次靠禱告
[00:26:01.000 --> 00:26:02.000]  堅守立場
[00:26:02.000 --> 00:26:03.000]  結果神還保護着我
[00:26:03.000 --> 00:26:06.000]  一路下來成績還不錯
[00:26:06.000 --> 00:26:09.000]  那我纔敢到了大專的時候
[00:26:09.000 --> 00:26:11.000]  敢跟這個老師這樣說
[00:26:11.000 --> 00:26:15.000]  我就真的沒辦法認同你的看法
[00:26:15.000 --> 00:26:18.000]  那我的論文也是照寫我的立場
[00:26:18.000 --> 00:26:20.000]  很多事情你有個立場
[00:26:20.000 --> 00:26:22.000]  其實是從很小的事情開始
[00:26:22.000 --> 00:26:25.000]  慢慢慢慢一步一步
[00:26:25.000 --> 00:26:28.000]  其實用錢也是一樣
[00:26:28.000 --> 00:26:30.000]  聖經給我們十一奉獻
[00:26:30.000 --> 00:26:32.000]  不是神需要你的錢
[00:26:32.000 --> 00:26:36.000]  是神透過十一奉獻建立你對他的信心
[00:26:36.000 --> 00:26:39.000]  以至於你不會被錢所捆綁
[00:26:39.000 --> 00:26:41.000]  那如果最基本的十一奉獻
[00:26:41.000 --> 00:26:42.000]  你守不住
[00:26:42.000 --> 00:26:45.000]  在另外一些比較大的錢的誘惑方面
[00:26:45.000 --> 00:26:47.000]  你也很難守得住
[00:26:47.000 --> 00:26:49.000]  你就不會有那個立場
[00:26:49.000 --> 00:26:52.000]  所以所有事情都是從很基本開始的
[00:26:52.000 --> 00:26:56.000]  從你把聚會當成是重要的事情
[00:26:56.000 --> 00:26:59.000]  把神所教導的十一奉獻當成重要的事情
[00:26:59.000 --> 00:27:01.000]  慢慢慢慢建立你的信心
[00:27:01.000 --> 00:27:03.000]  到有一天你覺得
[00:27:03.000 --> 00:27:07.000]  我現在有信心可以面對很大的事業
[00:27:07.000 --> 00:27:09.000]  可是我有這個立場
[00:27:09.000 --> 00:27:12.000]  所以這是慢慢建立起來
[00:27:12.000 --> 00:27:13.000]  第三個
[00:27:13.000 --> 00:27:14.000]  我們需要看的是
[00:27:14.000 --> 00:27:16.000]  慢慢建立到了最後
[00:27:16.000 --> 00:27:20.000]  你就會有像丹一里三個朋友的那種信心
[00:27:20.000 --> 00:27:22.000]  叫做急獲不然的信心
[00:27:22.000 --> 00:27:24.000]  就是我相信神可以救我
[00:27:24.000 --> 00:27:26.000]  但是就算神不救的話
[00:27:26.000 --> 00:27:29.000]  我也是堅守這樣的立場
[00:27:29.000 --> 00:27:31.000]  丹一里書三章十六十八節
[00:27:31.000 --> 00:27:32.000]  他們講到說
[00:27:32.000 --> 00:27:34.000]  這三個朋友是怎麼回答的
[00:27:34.000 --> 00:27:36.000]  他們就被帶到王面前
[00:27:36.000 --> 00:27:37.000]  王說爲什麼你們不拜啊
[00:27:37.000 --> 00:27:39.000]  他們就說不用解釋
[00:27:39.000 --> 00:27:45.000]  就是這件事沒有任何的商量的餘地
[00:27:45.000 --> 00:27:46.000]  我就決定不拜了
[00:27:46.000 --> 00:27:48.000]  那接下來他們三個怎麼說呢
[00:27:48.000 --> 00:27:49.000]  他們三個對王說
[00:27:49.000 --> 00:27:51.000]  他說尼布賈尼撒
[00:27:51.000 --> 00:27:53.000]  這件事我們不必回答你
[00:27:53.000 --> 00:27:54.000]  他說即便如此
[00:27:54.000 --> 00:27:57.000]  就是說就算你把我放在火窯裏燒死
[00:27:57.000 --> 00:28:00.000]  他說我們所侍奉的上帝
[00:28:00.000 --> 00:28:03.000]  他能將我們從烈火的窯中救出來
[00:28:03.000 --> 00:28:04.000]  他有這種信心
[00:28:04.000 --> 00:28:07.000]  是因爲前面經過很多次神的保守
[00:28:07.000 --> 00:28:08.000]  慢慢建立
[00:28:08.000 --> 00:28:09.000]  他說王啊
[00:28:09.000 --> 00:28:11.000]  你也必救我
[00:28:11.000 --> 00:28:14.000]  他也必救我們脫離你的手
[00:28:14.000 --> 00:28:16.000]  那接下來這句
[00:28:16.000 --> 00:28:17.000]  他說即或不然
[00:28:17.000 --> 00:28:19.000]  他說就算他不救我
[00:28:19.000 --> 00:28:20.000]  王啊
[00:28:20.000 --> 00:28:23.000]  你當知道我們絕不侍奉你的神
[00:28:23.000 --> 00:28:26.000]  也不敬拜你所立的經相
[00:28:26.000 --> 00:28:28.000]  所以前面所有的事情的經歷
[00:28:28.000 --> 00:28:29.000]  是爲了有一天
[00:28:29.000 --> 00:28:32.000]  他能夠藉着這件事
[00:28:32.000 --> 00:28:36.000]  能夠在王面前有一個絕對的影響力
[00:28:36.000 --> 00:28:39.000]  這件事之後的影響力就超大了
[00:28:39.000 --> 00:28:42.000]  因爲如果你有看第三章的聖經
[00:28:42.000 --> 00:28:43.000]  這件事過後
[00:28:43.000 --> 00:28:45.000]  連尼布賈尼撒
[00:28:45.000 --> 00:28:46.000]  這個這麼驕傲的王
[00:28:46.000 --> 00:28:48.000]  都覺得你們敬拜的神
[00:28:48.000 --> 00:28:51.000]  全國人都需要敬畏這位神
[00:28:51.000 --> 00:28:53.000]  因爲他實在太厲害了
[00:28:53.000 --> 00:28:54.000]  我第一次看到
[00:28:54.000 --> 00:28:55.000]  有神能夠把人
[00:28:55.000 --> 00:29:00.000]  從這麼熊熊烈火的熬中救出來
[00:29:00.000 --> 00:29:03.000]  尼布賈尼撒也開始產生敬畏之心
[00:29:03.000 --> 00:29:06.000]  也規定全國的人都必須敬畏這位神
[00:29:06.000 --> 00:29:09.000]  這三個朋友當然也升官了
[00:29:09.000 --> 00:29:13.000]  最後的結局是非常棒的結局
[00:29:13.000 --> 00:29:16.000]  可是這個結局之所以有
[00:29:16.000 --> 00:29:18.000]  是因爲他們從很基本的事實上
[00:29:18.000 --> 00:29:19.000]  經歷一個信心
[00:29:19.000 --> 00:29:20.000]  要慢慢慢慢建立
[00:29:20.000 --> 00:29:23.000]  到最後你有一個很堅定的立場
[00:29:23.000 --> 00:29:24.000]  急或不然
