
[00:00:00.000 --> 00:00:01.540]  請打開你的聖經
[00:21:17.540 --> 00:21:19.940]  連祂的弟弟都不相信祂
[00:21:19.940 --> 00:21:22.940]  這是在《約翰福音》第七章第五節講得很清楚
[00:21:22.940 --> 00:21:25.580]  當祂開始祂的時功的時候
[00:21:25.580 --> 00:21:27.620]  祂遭受到魔鬼的試探
[00:21:27.620 --> 00:21:29.940]  祂飽受飢渴之苦
[00:21:29.940 --> 00:21:33.100]  和耶穌在曠野裏在一起
[00:21:33.100 --> 00:21:37.180]  在《馬可福音》第一章第三節裏敘述得很清楚
[00:21:37.180 --> 00:21:39.580]  而祂在上去十字架之前
[00:21:39.580 --> 00:21:42.740]  祂被祂最親愛和祂一起
[00:21:42.740 --> 00:21:46.900]  生活了三年有多的門徒出賣
[00:21:46.900 --> 00:21:49.100]  甚至離棄
[00:21:49.100 --> 00:21:50.540]  祂遭受了酷刑
[00:21:50.540 --> 00:21:52.620]  祂遭受到鞭打
[00:21:52.620 --> 00:21:57.260]  祂遭受到釘在十字架上
[00:21:57.260 --> 00:21:59.580]  祂也曾大聲呼叫
[00:21:59.580 --> 00:22:04.140]  「我的神!我的神!爲什麼離棄我?」
[00:22:04.140 --> 00:22:07.180]  這就是爲何希伯來書第四章告訴我們
[00:22:07.180 --> 00:22:09.820]  我們有一個慈悲忠信的大祭司
[00:22:09.820 --> 00:22:12.380]  他能夠體恤我們的軟弱
[00:22:12.380 --> 00:22:16.620]  尤其是他自己曾經親身受到這些痛苦
[00:22:16.620 --> 00:22:17.820]  這些試探
[00:22:17.820 --> 00:22:20.260]  所以我們只管坦然無懼
[00:22:20.260 --> 00:22:22.380]  去到他的私人寶座前
[00:22:22.380 --> 00:22:24.580]  因爲我們可以得廉恤
[00:22:24.580 --> 00:22:28.180]  蒙恩惠作隨時的幫助
[00:22:28.180 --> 00:22:33.460]  他能夠幫助那些受苦受試探的人
[00:22:33.460 --> 00:22:36.460]  但是我們的耶穌基督
[00:22:36.460 --> 00:22:38.780]  不僅僅是我們的大祭司
[00:22:38.780 --> 00:22:40.780]  他還是我們的弟兄
[00:22:40.780 --> 00:22:43.340]  在第十一節裏面講得很清楚
[00:22:43.340 --> 00:22:48.380]  耶穌稱他們爲弟兄也不以爲此
[00:22:48.380 --> 00:22:49.380]  換句話說
[00:22:49.380 --> 00:22:53.140]  基督的降世確保了我們的身份
[00:22:53.140 --> 00:22:55.460]  祂成爲我們的弟兄
[00:22:55.460 --> 00:23:00.340]  祂願意賜給我們一個新的身份
[00:23:00.340 --> 00:23:02.620]  在第十一節裏面所講
[00:23:02.620 --> 00:23:04.100]  在話本里面的翻譯
[00:23:04.100 --> 00:23:05.860]  那使人成性
[00:23:05.860 --> 00:23:10.420]  和那些得以成性的都時出於日
[00:23:10.420 --> 00:23:13.100]  或者現代的中文翻譯譯管
[00:23:13.100 --> 00:23:14.620]  可能是翻譯得更好的
[00:23:14.620 --> 00:23:15.820]  他這裏說什麼呢?
[00:23:15.820 --> 00:23:16.860]  言中說
[00:23:16.860 --> 00:23:19.260]  他洗正人的罪
[00:23:19.260 --> 00:23:21.900]  他和那些得潔正的人
[00:23:21.900 --> 00:23:23.700]  同有一位父親
[00:23:23.700 --> 00:23:29.900]  所以耶穌不以認他們作一家人爲此
[00:23:29.900 --> 00:23:33.220]  耶穌基督稱我們爲弟兄
[00:23:33.220 --> 00:23:36.420]  因爲我們已經通過
[00:23:36.420 --> 00:23:38.260]  耶穌基督得以成性
[00:23:38.260 --> 00:23:40.220]  得以潔正
[00:23:40.220 --> 00:23:42.340]  祂洗正了我們的罪
[00:23:42.340 --> 00:23:45.300]  我們現在就是一家人了
[00:23:45.300 --> 00:23:50.180]  這個就是爲什麼耶穌基督上了十字架
[00:23:50.180 --> 00:23:54.220]  祂受苦受死滿足了罪的刑罰
[00:23:54.220 --> 00:23:56.340]  或者足留地所有的要求
[00:23:56.340 --> 00:24:00.820]  以致我們可以輕易得生命
[00:24:00.820 --> 00:24:02.820]  得一個新的身份
[00:24:02.820 --> 00:24:07.180]  這個也是希伯來書第十章第十四節裏面
[00:24:07.180 --> 00:24:10.020]  給了一個很透徹的解釋給我們
[00:24:10.020 --> 00:24:11.820]  祂說因爲祂
[00:24:11.820 --> 00:24:13.460]  因爲耶穌基督
[00:24:13.460 --> 00:24:15.340]  一次的憲制
[00:24:15.340 --> 00:24:20.780]  便叫那得以成性的人永遠完全
[00:24:20.780 --> 00:24:22.980]  一次的憲制
[00:24:22.980 --> 00:24:25.500]  等於永遠的成性
[00:24:25.500 --> 00:24:27.940]  永遠的完全的成性
[00:24:27.940 --> 00:24:30.020]  看到這裏可能你會說
[00:24:30.020 --> 00:24:33.340]  這個是不是意思是說
[00:24:33.340 --> 00:24:36.820]  所有的信徒都是Holy的
[00:24:36.820 --> 00:24:38.420]  都是聖潔的
[00:24:38.420 --> 00:24:40.220]  都是潔正的
[00:24:40.220 --> 00:24:40.860]  對
[00:24:40.860 --> 00:24:41.580]  This is correct
[00:24:41.580 --> 00:24:42.980]  這個就是這個意思
[00:24:42.980 --> 00:24:45.420]  但是可能你說不通
[00:24:45.420 --> 00:24:48.860]  我不覺得所有信徒都是聖潔的
[00:24:48.860 --> 00:24:49.620]  包括我自己
[00:24:49.620 --> 00:24:52.340]  我昨晚纔有一些惡念出來
[00:24:52.340 --> 00:24:55.300]  而且我昨晚才做了一些不聖潔的事情
[00:24:55.300 --> 00:24:57.300]  我怎麼會是Holy呢
[00:24:57.300 --> 00:24:59.420]  但是這裏的經文
[00:24:59.420 --> 00:25:04.540]  並不是說我們行爲上或者生活上的聖潔
[00:25:04.540 --> 00:25:07.660]  這裏是說我們地位上的聖潔
[00:25:07.660 --> 00:25:09.180]  在上帝面前
[00:25:09.180 --> 00:25:12.700]  當上帝宣佈了你是聖潔
[00:25:12.700 --> 00:25:14.980]  在地位上你是聖潔
[00:25:14.980 --> 00:25:17.620]  這裏說的是地位上的聖潔
[00:25:17.620 --> 00:25:19.100]  可能你聽到這裏一頭暈
[00:25:19.100 --> 00:25:21.740]  你說什麼叫地位上的聖潔呢
[00:25:21.740 --> 00:25:23.140]  或者我給一個illustration
[00:25:23.140 --> 00:25:24.260]  給一個例子給大家
[00:25:24.260 --> 00:25:25.380]  其實這個也不是我的
[00:25:25.380 --> 00:25:26.500]  這個是一位牧師說的
[00:25:26.500 --> 00:25:27.300]  我忘記了是誰
[00:25:27.300 --> 00:25:29.500]  要不然我給他credit
[00:25:29.500 --> 00:25:31.460]  好像不是我們會點牧師的
[00:25:31.460 --> 00:25:33.020]  他說什麼叫地位上的聖潔呢
[00:25:33.020 --> 00:25:33.820]  這個illustration
[00:25:33.820 --> 00:25:34.300]  他就說
[00:25:34.300 --> 00:25:38.020]  譬如有一天有個皇帝微服出巡
[00:25:38.020 --> 00:25:45.300]  他在街上看到一個挺年輕的衣衫襤褸的無家可歸者
[00:25:45.300 --> 00:25:48.780]  或者我們直接說他是一個乞丐
[00:25:48.780 --> 00:25:51.540]  他對這個年輕人充滿了憐憫
[00:25:51.540 --> 00:25:53.140]  或者動了慈心
[00:25:53.140 --> 00:25:54.940]  他和他談完之後
[00:25:54.940 --> 00:25:58.180]  他就決定要接納他成爲義子
[00:25:58.180 --> 00:25:59.180]  就是契仔
[00:25:59.180 --> 00:26:00.660]  於是他就契了他
[00:26:00.660 --> 00:26:02.820]  於是就帶他回了皇宮
[00:26:02.820 --> 00:26:06.900]  他就成爲了一個皇子
[00:26:06.900 --> 00:26:08.380]  但是他回到皇宮之後
[00:26:08.380 --> 00:26:10.260]  他仍然是有一些忽異的習慣
[00:26:10.260 --> 00:26:12.100]  他動起腳喫飯
[00:26:12.100 --> 00:26:14.900]  不洗澡
[00:26:14.900 --> 00:26:15.980]  縫頭救面
[00:26:15.980 --> 00:26:17.780]  沒有一個整潔的儀容
[00:26:17.780 --> 00:26:19.700]  當然對於宮廷的禮儀
[00:26:19.700 --> 00:26:21.740]  有些習俗更加一竅不通
[00:26:21.740 --> 00:26:24.220]  大臣看着他
[00:26:24.220 --> 00:26:25.740]  當然對他很不滿
[00:26:25.740 --> 00:26:30.340]  但是因爲他已經被皇帝接納了
[00:26:30.340 --> 00:26:32.220]  或者認了他爲一個義子
[00:26:32.220 --> 00:26:32.860]  一個契仔
[00:26:32.860 --> 00:26:34.780]  他現在是皇子的身份
[00:26:34.780 --> 00:26:37.900]  雖然他所做的事情完全不像一個皇子
[00:26:37.900 --> 00:26:40.220]  但是也要稱呼他爲殿下
[00:26:40.220 --> 00:26:42.820]  這個就是所謂地位上的聖潔
[00:26:42.820 --> 00:26:43.860]  今天也一樣
[00:26:43.860 --> 00:26:46.220]  因爲耶穌基督親自來結證了我們
[00:26:46.220 --> 00:26:47.580]  在地位上我們聖潔
[00:26:47.580 --> 00:26:52.100]  所以我們就被上帝稱爲地位上的聖潔
[00:26:52.100 --> 00:26:54.500]  地位上我們已經聖潔了
[00:26:54.500 --> 00:26:58.220]  雖然我們仍然要爲我們的罪來掙扎
[00:26:58.220 --> 00:27:01.460]  但是這個叫做生活上的聖潔
[00:27:01.460 --> 00:27:02.740]  這個叫做成性的過程
[00:27:02.740 --> 00:27:03.900]  Sanctification
[00:27:03.900 --> 00:27:06.780]  這個是一個終身的過程
[00:27:06.780 --> 00:27:09.020]  但是地位上我們是聖潔
[00:27:09.020 --> 00:27:12.260]  我們已經是上帝耶穌基督的一家人
[00:27:12.260 --> 00:27:15.980]  所以耶穌基督在十一節裏面
[00:27:15.980 --> 00:27:18.140]  就稱我們爲弟兄
[00:27:18.140 --> 00:27:19.700]  到不二爲此
[00:27:19.700 --> 00:27:21.460]  我們再也不是不潔
[00:27:21.460 --> 00:27:22.780]  我們再也不是homeless
[00:27:22.780 --> 00:27:26.740]  雖然我們仍然會爲我們的罪來掙扎
[00:27:26.740 --> 00:27:29.420]  但是在我們眼中我們就是神的兒女
[00:27:29.420 --> 00:27:31.820]  在以福所書第一章的第五節說
[00:27:31.820 --> 00:27:35.380]  我們已經藉着耶穌基督得了兒子的名分
[00:27:35.380 --> 00:27:39.820]  這個就是使我們在基督成爲在主裏面的弟兄姊妹
[00:27:39.820 --> 00:27:44.740]  在教會里面我們專稱彼此爲主內的弟兄姊妹
[00:27:44.740 --> 00:27:48.300]  而教會就是我們的一個屬靈的家
[00:27:48.300 --> 00:27:49.580]  好了
[00:27:49.580 --> 00:27:51.980]  我們知道了我們是主內的弟兄姊妹
[00:27:51.980 --> 00:27:53.540]  很多人都知道
[00:27:53.540 --> 00:27:54.980]  那又怎樣呢?
[00:27:54.980 --> 00:27:56.220]  跟我們有什麼關係呢?
[00:27:56.220 --> 00:27:57.380]  那又怎樣呢?
[00:27:57.380 --> 00:28:01.660]  我們就要再一次回到希伯來書的第十三章裏面
[00:28:01.660 --> 00:28:04.660]  第一和第三節裏面
[00:28:04.660 --> 00:28:06.940]  裏面勸戒我們什麼呢?
[00:28:06.940 --> 00:28:12.100]  你們務要常傳弟兄相愛的心
[00:28:12.100 --> 00:28:15.220]  你們要紀念被捆綁的人
[00:28:15.220 --> 00:28:18.660]  好仗與他們同仇捆綁
[00:28:18.660 --> 00:28:22.540]  也要紀念遭苦害的人
[00:28:22.540 --> 00:28:27.020]  想到自己在肉身之內
[00:28:27.020 --> 00:28:30.020]  這裏說明我們既然是主內的弟兄姊妹
[00:28:30.020 --> 00:28:32.340]  我們以弟兄姊妹來相稱
[00:28:32.340 --> 00:28:35.780]  我們有這個義務和責任
[00:28:35.780 --> 00:28:37.740]  去傳達主的愛
[00:28:37.740 --> 00:28:39.420]  去傳達主的憐憫
[00:28:39.420 --> 00:28:41.140]  去傳達主的恩典
[00:28:41.140 --> 00:28:43.220]  因爲我們在基督的身子裏面
[00:28:43.220 --> 00:28:44.580]  各自爲肢體
[00:28:44.580 --> 00:28:46.380]  我們要彼此相愛
[00:28:46.380 --> 00:28:52.860]  我們要彼此承擔彼此的重擔
[00:28:52.860 --> 00:28:57.660]  最近我有機會再一次重看菲利普·盎司的
[00:28:57.660 --> 00:28:59.780]  Where is God when it hurts?
[00:28:59.780 --> 00:29:03.820]  他有一本書叫受傷的時候上帝在哪裏
[00:29:03.820 --> 00:29:09.420]  其中裏面他引述了一個令我很深刻的故事
[00:29:09.420 --> 00:29:13.660]  在教會里面的故事
[00:29:13.660 --> 00:29:14.580]  這裏說什麼呢?
[00:29:14.580 --> 00:29:15.300]  因爲是英文
[00:29:15.300 --> 00:29:17.540]  所以我翻譯成我自己翻譯的中文
[00:29:17.540 --> 00:29:18.580]  可能有點失誤
[00:29:18.580 --> 00:29:20.700]  但我希望大家聽得明白
[00:29:20.700 --> 00:29:25.700]  他說在這七年裏面
[00:29:25.700 --> 00:29:29.060]  有一位女士一直照顧她病重的丈夫
[00:29:29.060 --> 00:29:32.380]  而她丈夫在教會里面造成性惡
[00:29:32.380 --> 00:29:34.860]  這個丈夫患有ALS
[00:29:34.860 --> 00:29:36.820]  我忘記了ALS的全名是什麼
[00:29:36.820 --> 00:29:40.780]  Amyotrophic Lateral Sclerosis
[00:29:40.780 --> 00:29:41.660]  好像是
[00:29:41.660 --> 00:29:44.740]  簡稱肌肉萎縮硬化症
[00:29:44.740 --> 00:29:50.140]  ALS是會侵略你的神經系統的
[00:29:50.140 --> 00:29:53.940]  會影響你的大腦和脊椎的神經
[00:29:53.940 --> 00:30:01.620]  最終會失去你的行動、說話、進食能力
[00:30:01.620 --> 00:30:04.500]  最後失去你的呼吸能力
[00:30:04.500 --> 00:30:08.260]  這是絕症,無法治癒
[00:30:08.260 --> 00:30:11.740]  這個丈夫最後離世了
[00:30:11.740 --> 00:30:15.140]  這個寡婦在丈夫世世一週年裏
[00:30:15.140 --> 00:30:18.460]  寫了一封信給教會的弟兄姊妹
[00:30:18.460 --> 00:30:20.500]  我不讀出來
[00:30:20.500 --> 00:30:24.740]  這個部分我就讀出來
[00:30:24.740 --> 00:30:27.100]  Again,是我自己翻譯的
[00:30:27.100 --> 00:30:33.140]  他說:自八年前出現了ALS第一種的病徵以來
[00:30:33.140 --> 00:30:38.300]  你們就給我們充滿了愛和支持
[00:30:38.300 --> 00:30:43.900]  你們爲我們寫下和寄出無數的字條
[00:30:43.900 --> 00:30:45.260]  無數的信件
[00:30:45.260 --> 00:30:46.940]  無數的慰問卡
[00:30:46.940 --> 00:30:48.220]  其中有些很搞笑的
[00:30:48.220 --> 00:30:48.980]  有些很深刻
[00:30:48.980 --> 00:30:50.060]  有些很禍心
[00:30:50.060 --> 00:30:51.380]  有些很貼心
[00:30:51.380 --> 00:30:53.860]  但我們都珍而重之
[00:30:53.860 --> 00:30:55.860]  非常珍惜
[00:30:55.860 --> 00:30:59.620]  你們經常從很遙遠的地方來慰問我們
[00:30:59.620 --> 00:31:01.020]  打電話給我們
[00:31:01.020 --> 00:31:04.500]  很多人準備了很多很好喫的食物給我們
[00:31:04.500 --> 00:31:07.060]  潤澤了不僅我們的生命
[00:31:07.060 --> 00:31:09.260]  還潤澤了我們的靈命
[00:31:09.260 --> 00:31:13.260]  你爲我們購物
[00:31:13.260 --> 00:31:14.780]  爲我們做跑腿
[00:31:14.780 --> 00:31:19.060]  爲我們修理損壞了的傢俱和電器
[00:31:19.060 --> 00:31:21.620]  你打掃我們的家居
[00:31:21.620 --> 00:31:24.860]  你接收我們的郵件和包裹
[00:31:24.860 --> 00:31:26.420]  你爲我們倒垃圾
[00:31:26.420 --> 00:31:30.380]  你甚至爲我們錄下了教會的崇拜
[00:31:30.380 --> 00:31:33.460]  以至到我們每一日可以成爲教會的會衆
[00:31:33.460 --> 00:31:36.460]  你們帶給我們太多愛的禮物
[00:31:36.460 --> 00:31:39.620]  點亮了我們黑暗中的時光
[00:31:39.620 --> 00:31:41.820]  你還爲我們分享了經文
[00:31:41.820 --> 00:31:45.660]  你定期來到我們的家中祈禱
[00:31:45.660 --> 00:31:49.540]  而這些定期的祈禱已經成爲你的事工
[00:31:49.540 --> 00:31:51.820]  這些祈禱日復一日
[00:31:51.820 --> 00:31:53.340]  年復一月
[00:31:53.340 --> 00:31:55.860]  甚至年復一年
[00:31:55.860 --> 00:31:59.100]  這些祈禱令我們能夠重新振作
[00:31:59.100 --> 00:32:03.300]  使我們渡過了我們最黑暗最艱難的時刻
[00:32:03.300 --> 00:32:08.140]  給我們在人體裏原本不擁有的堅韌
[00:32:08.140 --> 00:32:12.300]  幫助我們可以從上帝裏面得到力量
[00:32:12.300 --> 00:32:16.740]  而總有一天我們會明白爲何阿諾不會得到完全的康復
[00:32:16.740 --> 00:32:18.260]  但我們確實知道
[00:32:18.260 --> 00:32:22.420]  他與很多ALS的病患者的正常情況相比
[00:32:22.420 --> 00:32:26.300]  阿諾是與我們在時間裏最長的情況是最好的
[00:32:26.300 --> 00:32:27.900]  無論如何
[00:32:27.900 --> 00:32:34.420]  愛還不足以表達我們對你們的感受
[00:32:34.420 --> 00:32:36.500]  很多人都會問菲律賓人士
[00:32:36.500 --> 00:32:38.940]  Where is God when it hurts?
[00:32:38.940 --> 00:32:41.540]  當我們受苦的時候上帝在哪裏呢?
[00:32:41.540 --> 00:32:46.620]  其實教會是有責任來回答這個問題
[00:32:46.620 --> 00:32:54.700]  因爲今天教會仍然是神
[00:32:54.700 --> 00:32:57.500]  透過受苦的弟兄姊妹
[00:32:57.500 --> 00:33:00.420]  去作出首要的回應
[00:33:00.420 --> 00:33:02.820]  Where is church when it hurts?
[00:33:02.820 --> 00:33:03.900]  教會在哪裏呢?
[00:33:03.900 --> 00:33:06.140]  當我們痛苦的時候
[00:33:06.140 --> 00:33:09.020]  基督是教會的頭
[00:33:09.020 --> 00:33:16.500]  而教會是每個弟兄姊妹都應該要活出基督的樣式
[00:33:16.500 --> 00:33:18.420]  我們必須要身體力行
[00:33:18.420 --> 00:33:19.700]  去行公義
[00:33:19.700 --> 00:33:20.940]  好憐憫
[00:33:20.940 --> 00:33:22.260]  最重要的就是
[00:33:22.260 --> 00:33:25.220]  與哀哭者同哀哭
[00:33:25.220 --> 00:33:27.180]  這個就是教會的宗旨
[00:33:27.180 --> 00:33:29.020]  這個就是教會的任務
[00:33:29.020 --> 00:33:32.260]  這個就是教會所成立的使命
[00:33:32.260 --> 00:33:34.060]  其中一個使命
[00:33:34.060 --> 00:33:37.700]  在結束之前
[00:33:37.700 --> 00:33:40.420]  我想和大家分享
[00:33:40.420 --> 00:33:42.980]  最近Pastor Tim在上個星期三
[00:33:42.980 --> 00:33:43.860]  不是這個星期三
[00:33:43.860 --> 00:33:47.340]  上個星期三所分享的靈脩分享
[00:33:47.340 --> 00:33:50.060]  給了我一些啓發
[00:33:50.060 --> 00:33:52.900]  這個分享就是在講Chuck Swindle
[00:33:52.900 --> 00:33:54.340]  裏面有一本書
[00:33:54.340 --> 00:33:58.860]  叫做A Tale of the Thorny Oxcart
[00:33:58.860 --> 00:34:05.900]  裏面講了一個令我很有啓發性的真人真事的故事
[00:34:05.900 --> 00:34:06.620]  裏面講什麼呢?
[00:34:06.620 --> 00:34:09.300]  有個人叫Charles Paul Kahn
[00:34:09.300 --> 00:34:17.780]  他是Lee University在Tennessee裏面的一個大學校長
[00:34:17.780 --> 00:34:22.700]  他在黃頁裏面看到有一個廣告
[00:34:22.700 --> 00:34:24.500]  在Atlanta, Georgia
[00:34:24.500 --> 00:34:29.860]  這個廣告是賣一個燒雞店
[00:34:29.860 --> 00:34:33.140]  名字叫做The Church of God Grill
[00:34:33.140 --> 00:34:34.060]  這個我不翻譯了
[00:34:34.060 --> 00:34:37.180]  The Church of God Grill就是神教會的燒烤
[00:34:37.180 --> 00:34:38.660]  或者要我翻譯
[00:34:38.660 --> 00:34:41.780]  於是乎Charles Paul Kahn就覺得很奇怪
[00:34:41.780 --> 00:34:43.700]  爲什麼要這麼奇怪的名字呢?
[00:34:43.700 --> 00:34:45.260]  於是乎他就打電話
[00:34:45.260 --> 00:34:48.980]  跟着就問那個店的經理
[00:34:48.980 --> 00:34:50.940]  問他的來龍去脈
[00:34:50.940 --> 00:34:53.700]  爲什麼會有一個叫做The Church of God Grill呢?
[00:34:53.700 --> 00:34:56.220]  於是乎這個經理就開始講了
[00:34:56.220 --> 00:34:59.140]  他說其實我們最初是建堂的,是直堂的
[00:34:59.140 --> 00:35:01.620]  但是後來因爲我們經費的關係
[00:35:01.620 --> 00:35:05.580]  於是乎我們就做一些燒雞來幫補一下經費
[00:35:05.580 --> 00:35:08.540]  誰知道很奇妙地
[00:35:08.540 --> 00:35:12.060]  當地的人,Atlanta, Georgia的人就很喜歡我們的燒雞
[00:35:12.060 --> 00:35:14.100]  於是乎我們就越做越大
[00:35:14.100 --> 00:35:16.580]  越做越大,於是乎我們就縮減
[00:35:16.580 --> 00:35:18.220]  cut back我們的事工
[00:35:18.220 --> 00:35:21.540]  到了不久之後,因爲實在是太好生意了
[00:35:21.540 --> 00:35:23.380]  於是乎我們就close down
[00:35:23.380 --> 00:35:25.620]  就結業了教會
[00:35:25.620 --> 00:35:27.620]  然後我們繼續賣燒雞
[00:35:27.620 --> 00:35:29.860]  但是我們覺得都要保留這個名字
[00:35:29.860 --> 00:35:32.820]  所以我們就叫它做Church of God Grill
[00:35:32.820 --> 00:35:35.940]  神家的燒烤雞
[00:35:35.940 --> 00:35:39.340]  我不知道大家聽完這個真人真事的故事
[00:35:39.340 --> 00:35:41.180]  有什麼感受
[00:35:41.180 --> 00:35:45.940]  我聽了之後,給了我一些很唏噓的嘆息
[00:35:45.940 --> 00:35:48.980]  It's a sad story
[00:35:48.980 --> 00:35:51.420]  這個不是一個令人興奮的故事
[00:35:51.420 --> 00:35:54.740]  這個教會似乎是很忙於做一些
[00:35:54.740 --> 00:35:59.100]  他們教會真正成立的目的
[00:35:59.100 --> 00:36:02.620]  這些不是真正成立的正業
[00:36:02.620 --> 00:36:06.540]  或者這些不是教會成立應該做的業務
[00:36:06.540 --> 00:36:10.300]  簡單來說,這個教會是不務正業
[00:36:10.300 --> 00:36:13.740]  以至最終它忘記了教會真正的宗旨
[00:36:13.740 --> 00:36:16.860]  真正的身份,真正的目的
[00:36:16.860 --> 00:36:22.620]  而事實上,我們基本上已經是神的家的一份子
[00:36:22.620 --> 00:36:25.620]  我們是上帝已經引領我們進入他的大家庭
[00:36:25.620 --> 00:36:29.900]  我們在上帝當中有我們的使命
[00:36:29.900 --> 00:36:32.940]  我們有我們的宗旨,有我們的任務
[00:36:32.940 --> 00:36:35.260]  我們要持守我們的道
[00:36:35.260 --> 00:36:39.940]  就像希伯來書的第二章第一節裏面說得很清楚
[00:36:39.940 --> 00:36:44.460]  因此我們必須更加堅守所聽到的真理
[00:36:44.460 --> 00:36:46.940]  免得被潮流沖走
[00:36:46.940 --> 00:36:50.660]  華本就說,免得被隨流失去
[00:36:50.660 --> 00:36:54.260]  如果我們不經常提醒自己耶穌基督在哪裏
[00:36:54.260 --> 00:36:58.580]  我們在十字架上所承受的受苦爲我們受死
[00:36:58.580 --> 00:37:02.780]  我們很快就會忘記了我們在主裏面的身份
[00:37:02.780 --> 00:37:05.660]  很容易就會隨流失去
[00:37:05.660 --> 00:37:07.740]  就會被潮流沖走
[00:37:07.740 --> 00:37:10.300]  如果我們要避免我們被潮流沖走
[00:37:10.300 --> 00:37:12.380]  這個Church of God Grille
[00:37:12.380 --> 00:37:14.500]  就是給我們一個很好的提醒
[00:37:14.500 --> 00:37:16.740]  給我們一個很好的借鏡
[00:37:16.740 --> 00:37:19.780]  我盼望我們Cross1的弟兄姊妹
[00:37:19.780 --> 00:37:22.980]  無時無刻去提醒我們在主裏面的身份
[00:37:22.980 --> 00:37:26.900]  不要讓Cross1有朝一日叫做
[00:37:26.900 --> 00:37:29.500]  Cross1 Church of God Grille
[00:37:29.500 --> 00:37:31.300]  我希望不會有這一天
[00:37:31.300 --> 00:37:35.060]  讓我們每一個今天通過希伯來書裏面的提醒
[00:37:35.060 --> 00:37:37.340]  讓我們能夠復興教會
[00:37:37.340 --> 00:37:39.180]  勝過世界
[00:37:39.180 --> 00:37:42.020]  願榮光歸上帝
[00:37:42.020 --> 00:37:43.580]  讓我們一起的禱告
[00:37:43.580 --> 00:37:45.540]  天目上帝,讓榮光歸上帝
[00:37:45.540 --> 00:37:48.780]  讓我們不要隨潮流失去
[00:37:48.780 --> 00:37:52.660]  讓我們記得我們教會成立的目的
[00:37:52.660 --> 00:37:53.980]  我們的宗旨
[00:37:53.980 --> 00:37:55.700]  我們的使命
[00:37:55.700 --> 00:37:59.740]  我們已經被耶穌基督用重價買回來
[00:37:59.740 --> 00:38:01.380]  成爲你的一家人
[00:38:01.380 --> 00:38:03.900]  我們在主裏面,大家是弟兄姊妹
[00:38:03.900 --> 00:38:07.460]  我們不單止要彼此的相親相愛
[00:38:07.460 --> 00:38:13.180]  大家更加要彼此努力建立神的家
[00:38:13.180 --> 00:38:14.740]  讓你的國降臨
[00:38:14.740 --> 00:38:17.180]  願你的旨意行在地上
[00:38:17.180 --> 00:38:20.060]  如同行在天上
[00:38:20.060 --> 00:38:22.220]  奉主耶穌基督得勝命之祈求
[00:38:22.220 --> 00:38:22.720]  Amen.
