
[00:00:00.000 --> 00:00:12.500]  各位弟兄姊妹,各位朋友,很開心今天早上繼續和大家在網上一起敬拜,一起言讀神的話
[00:27:39.500 --> 00:27:41.500]  其實是什麼
[00:27:41.500 --> 00:27:43.500]  但是其實是什麼呢?
[00:27:43.500 --> 00:27:48.500]  其實這個A字就是希臘文的A
[00:27:48.500 --> 00:27:53.500]  我們現在都會用的就是α
[00:27:53.500 --> 00:27:55.500]  然後那個U字是什麼呢?
[00:27:55.500 --> 00:27:59.500]  這個U字其實不是英文的U字
[00:27:59.500 --> 00:28:04.500]  其實是希臘文的最尾的字母
[00:28:04.500 --> 00:28:05.500]  是ω
[00:28:05.500 --> 00:28:09.500]  我們知道標的牌子有這個
[00:28:09.500 --> 00:28:10.500]  我不讀出來了
[00:28:10.500 --> 00:28:12.500]  不然好像賣廣告一樣
[00:28:12.500 --> 00:28:18.500]  這個希臘文的最尾的字母ω
[00:28:18.500 --> 00:28:23.500]  就是一個好像U字一樣的倒轉了
[00:28:23.500 --> 00:28:29.500]  其實在啟示錄22章13節
[00:28:29.500 --> 00:28:33.500]  就有這兩個字
[00:28:33.500 --> 00:28:38.500]  所以這個大教堂都用了這兩個字
[00:28:38.500 --> 00:28:41.500]  這兩個希臘文的字母
[00:28:41.500 --> 00:28:43.500]  一個是第一個字母
[00:28:43.500 --> 00:28:46.500]  一個是最尾的字母
[00:28:46.500 --> 00:28:47.500]  所以經文就說
[00:28:47.500 --> 00:28:49.500]  我是α
[00:28:49.500 --> 00:28:50.500]  我是ω
[00:28:50.500 --> 00:28:56.500]  我是首先的,我是末後的,我是初,我是終
[00:28:56.500 --> 00:28:59.500]  這個是主耶穌自己說
[00:28:59.500 --> 00:29:03.500]  因為祂是無始無終的神
[00:29:03.500 --> 00:29:05.500]  所以祂就說
[00:29:05.500 --> 00:29:10.500]  我是最初的,我也是最終的
[00:29:10.500 --> 00:29:12.500]  但是當時的工匠
[00:29:12.500 --> 00:29:16.500]  拿到這兩個希臘文的字母
[00:29:16.500 --> 00:29:19.500]  其實是當時設計的人
[00:29:19.500 --> 00:29:22.500]  就想他將這兩個字母
[00:29:22.500 --> 00:29:26.500]  就放在那些大柱的上面
[00:29:26.500 --> 00:29:29.500]  就去做一個符號
[00:29:29.500 --> 00:29:34.500]  表明耶穌基督就是阿拉伯俄媒家
[00:29:34.500 --> 00:29:37.500]  但是那個工匠不懂得希臘文
[00:29:37.500 --> 00:29:40.500]  他就用他僅有的知識
[00:29:40.500 --> 00:29:43.500]  這個明明一個A字一個U字
[00:29:43.500 --> 00:29:47.500]  於是他就釘上去的時候
[00:29:47.500 --> 00:29:50.500]  就變了一個U字
[00:29:50.500 --> 00:29:55.500]  這個故事其實就給我們有一點反省
[00:29:55.500 --> 00:29:57.500]  有時我們自以為是
[00:29:57.500 --> 00:30:00.500]  有時我們以為我們懂的
[00:30:00.500 --> 00:30:02.500]  這麼簡單的東西
[00:30:02.500 --> 00:30:06.500]  我們自己搞得定
[00:30:06.500 --> 00:30:09.500]  就好像我之前這樣說
[00:30:09.500 --> 00:30:13.500]  我們自己的思維邏輯
[00:30:13.500 --> 00:30:16.500]  是不是等於神的旨意呢
[00:30:16.500 --> 00:30:18.500]  有時我們的工作裏面
[00:30:18.500 --> 00:30:23.500]  當然我們要靠自己的知識經驗
[00:30:23.500 --> 00:30:25.500]  你是某一個專業的
[00:30:25.500 --> 00:30:26.500]  你是行內人
[00:30:26.500 --> 00:30:28.500]  你是專業人士
[00:30:28.500 --> 00:30:31.500]  當然你就靠你自己的知識
[00:30:31.500 --> 00:30:34.500]  但是其實除了你的專業知識之外
[00:30:34.500 --> 00:30:38.500]  很多待人處事的方法
[00:30:38.500 --> 00:30:42.500]  未必是你的專業裏面包含了
[00:30:42.500 --> 00:30:44.500]  所以我們都仍然是
[00:30:44.500 --> 00:30:48.500]  每一件事我們去處事待人的時候
[00:30:48.500 --> 00:30:51.500]  我們都仍然要尋求神的心意
[00:30:51.500 --> 00:30:56.500]  究竟這件事應該怎樣做呢
[00:30:56.500 --> 00:30:59.500]  尤其是在我們教會的事工裏面
[00:30:59.500 --> 00:31:03.500]  有時我們都是很靠我們的知識經驗
[00:31:03.500 --> 00:31:05.500]  我們都亦都需要用到某些的
[00:31:05.500 --> 00:31:07.500]  我們的專業的知識
[00:31:07.500 --> 00:31:10.500]  有時就好像我們要用電腦
[00:31:10.500 --> 00:31:13.500]  一定要用這些的專業的知識
[00:31:13.500 --> 00:31:17.500]  我們要做教會的一些會計的工作
[00:31:17.500 --> 00:31:19.500]  又要用這些的專業的知識
[00:31:19.500 --> 00:31:23.500]  甚至我們在教會做某些計劃的時候
[00:31:23.500 --> 00:31:27.500]  我們都需要這些的專業的知識
[00:31:27.500 --> 00:31:32.500]  但是究竟我們用人的知識是多少
[00:31:32.500 --> 00:31:34.500]  是不是去到一個地步
[00:31:34.500 --> 00:31:37.500]  我們以為說既然我有這樣的知識
[00:31:37.500 --> 00:31:40.500]  神啊,你就讓我自己來做吧
[00:31:40.500 --> 00:31:43.500]  不用再問你的心意了
[00:31:43.500 --> 00:31:47.500]  那個大框架裏面
[00:31:47.500 --> 00:31:50.500]  你讓我有自由自己去做
[00:31:50.500 --> 00:31:54.500]  你放心吧,我有自己的方法的了
[00:31:54.500 --> 00:31:59.500]  但是這一種想法其實很微妙
[00:31:59.500 --> 00:32:04.500]  我們又不是不需要用自己的知識和智慧
[00:32:04.500 --> 00:32:08.500]  因為所有的知識和智慧都是從神而來的
[00:32:08.500 --> 00:32:13.500]  但是我們怎樣用人的知識和智慧呢
[00:32:13.500 --> 00:32:19.500]  怎樣在裏面給神來引導我們呢
[00:32:19.500 --> 00:32:24.500]  這個就值得我們細心去思想
[00:32:24.500 --> 00:32:28.500]  所以在我們處事待人的時候
[00:32:28.500 --> 00:32:33.500]  究竟怎樣去實踐這個社稷的精神
[00:32:33.500 --> 00:32:36.500]  我們要學習的
[00:32:36.500 --> 00:32:40.500]  而且這個東西是可以學習的
[00:32:40.500 --> 00:32:42.500]  我又舉另外一些例子
[00:32:42.500 --> 00:32:46.500]  在社會上有些不同的社會議題
[00:32:46.500 --> 00:32:53.500]  譬如之前說的性別的問題
[00:32:53.500 --> 00:32:56.500]  同性婚姻的問題
[00:32:56.500 --> 00:33:03.500]  現在仍然在說這些安樂死的課題
[00:33:03.500 --> 00:33:08.500]  我們作為基督徒我們知道有一個聖經的價值觀
[00:33:08.500 --> 00:33:10.500]  如果我們要出聲
[00:33:10.500 --> 00:33:15.500]  如果我們要告訴這個世界上的人
[00:33:15.500 --> 00:33:20.500]  究竟應該怎樣去思考這些問題
[00:33:20.500 --> 00:33:22.500]  我們某個程度我們又覺得
[00:33:22.500 --> 00:33:26.500]  我們不可以將聖經的價值觀套在那些未相信神
[00:33:26.500 --> 00:33:29.500]  未相信耶穌的人的身上
[00:33:29.500 --> 00:33:33.500]  是否就任由他們自己去處理
[00:33:33.500 --> 00:33:34.500]  我們不理會他們
[00:33:34.500 --> 00:33:37.500]  因為這些世界上的事情我們不理會
[00:33:37.500 --> 00:33:40.500]  但我們反過來也要想
[00:33:40.500 --> 00:33:43.500]  我們也是世界上的人
[00:33:43.500 --> 00:33:47.500]  神也叫我們進入這個世界
[00:33:47.500 --> 00:33:50.500]  不過就不要屬於這個世界
[00:33:50.500 --> 00:33:54.500]  我們在這個世界在這個社會上生活的時候
[00:33:54.500 --> 00:33:58.500]  神會想我們怎樣去處理這些課題呢
[00:33:58.500 --> 00:34:03.500]  我們是否用強權跟祂吵架
[00:34:03.500 --> 00:34:05.500]  我們要拗贏祂
[00:34:05.500 --> 00:34:08.500]  或者我們要上街示威
[00:34:08.500 --> 00:34:11.500]  讓我們用人數來壓倒祂
[00:34:11.500 --> 00:34:18.500]  還是要用什麼更加合乎神的方法
[00:34:18.500 --> 00:34:23.500]  如果要用這個捨己背十架這種精神
[00:34:23.500 --> 00:34:25.500]  又會是怎樣呢
[00:34:25.500 --> 00:34:29.500]  今天我就沒有時間給大家所有答案
[00:34:29.500 --> 00:34:32.500]  但是提出了這些問題
[00:34:32.500 --> 00:34:34.500]  就讓大家繼續去思想
[00:34:34.500 --> 00:34:39.500]  繼續去探求一個好的答案
[00:34:39.500 --> 00:34:43.500]  我們要明白到
[00:34:43.500 --> 00:34:48.500]  捨己其實就不只是一兩件事
[00:34:48.500 --> 00:34:50.500]  或者一兩個場合裏面
[00:34:50.500 --> 00:34:55.500]  我今天捨己就不吃大餐了
[00:34:55.500 --> 00:34:59.500]  我就便宜一點吃得清淡一點
[00:34:59.500 --> 00:35:04.500]  於是就存了一些錢去奉獻給神的工作
[00:35:04.500 --> 00:35:08.500]  或者去幫助一些有需要的人
[00:35:08.500 --> 00:35:11.500]  不只是間中一兩件事
[00:35:11.500 --> 00:35:17.500]  而是我們整個生命的人生的思維
[00:35:17.500 --> 00:35:20.500]  我們的生活的方式
[00:35:20.500 --> 00:35:25.500]  究竟有沒有將自己放在神的手裏
[00:35:25.500 --> 00:35:30.500]  又有沒有在我們整個人生的目標
[00:35:30.500 --> 00:35:33.500]  我們的人生的價值觀裏面
[00:35:33.500 --> 00:35:40.500]  給我們的神最優先的地位
[00:35:40.500 --> 00:35:43.500]  這個才是最重要
[00:35:43.500 --> 00:35:49.500]  我們有沒有在整個人生觀裏面
[00:35:49.500 --> 00:35:56.500]  將神對我們的要求和期望放在最先
[00:35:56.500 --> 00:36:02.500]  捨己也包括我們有沒有將其他人的需要
[00:36:02.500 --> 00:36:05.500]  放得高過自己的需要
[00:36:05.500 --> 00:36:11.500]  這個也是捨己的精神
[00:36:11.500 --> 00:36:15.500]  耶穌基督為我們在十字架上捨己
[00:36:15.500 --> 00:36:20.500]  是叫我們要將我們的神
[00:36:20.500 --> 00:36:27.500]  放在最先和最高的地位
[00:36:27.500 --> 00:36:33.500]  我們的捨己是源於我們對神的絕對的信服
[00:36:33.500 --> 00:36:35.500]  絕對的服從
[00:36:35.500 --> 00:36:39.500]  絕對的獻上
[00:36:39.500 --> 00:36:43.500]  絕對的信服祂的心意
[00:36:43.500 --> 00:36:48.500]  凡事由祂作主
[00:36:48.500 --> 00:36:51.500]  我們所謂說祂是boss
[00:36:51.500 --> 00:36:54.500]  我們就跟從祂
[00:36:54.500 --> 00:36:59.500]  我剛才說捨己的精神
[00:36:59.500 --> 00:37:02.500]  背十架是可以學的
[00:37:02.500 --> 00:37:04.500]  是學到回來的
[00:37:04.500 --> 00:37:07.500]  當然我們學是從耶穌身上學
[00:37:07.500 --> 00:37:12.500]  我們學是讓聖靈教導我們來學
[00:37:12.500 --> 00:37:14.500]  是一個過程
[00:37:14.500 --> 00:37:17.500]  是一生學習的過程
[00:37:17.500 --> 00:37:27.500]  我也不敢說我曾幾何時對神有這種絕對的信服和遵從
[00:37:27.500 --> 00:37:31.500]  以後也一樣會有
[00:37:31.500 --> 00:37:33.500]  我也不敢這樣說
[00:37:33.500 --> 00:37:37.500]  我也知道我要繼續不斷的學習
[00:37:37.500 --> 00:37:41.500]  不斷的操練
[00:37:41.500 --> 00:37:47.500]  願主耶穌同樣的教導我們每一位弟兄姊妹
[00:37:47.500 --> 00:37:51.500]  讓我們領受神的生命
[00:37:51.500 --> 00:37:53.500]  跟從耶穌
[00:37:53.500 --> 00:37:54.500]  捨己
[00:37:54.500 --> 00:37:58.500]  背起十架來跟從祂
[00:37:58.500 --> 00:38:01.500]  再邀請大家一起祈禱
[00:38:01.500 --> 00:38:04.500]  多謝全能的天父
[00:38:04.500 --> 00:38:08.500]  是一位全能的創造主
[00:38:08.500 --> 00:38:11.500]  你創造天地
[00:38:11.500 --> 00:38:13.500]  你又創造我們的生命
[00:38:13.500 --> 00:38:15.500]  多謝你
[00:38:15.500 --> 00:38:18.500]  你竟然呼召我們
[00:38:18.500 --> 00:38:21.500]  成為天父你的兒女
[00:38:21.500 --> 00:38:25.500]  又成為主耶穌你的門徒
[00:38:25.500 --> 00:38:27.500]  願你繼續教導
[00:38:27.500 --> 00:38:30.500]  我們帶著謙卑學習的心
[00:38:30.500 --> 00:38:34.500]  我們知道我們要一生的學習
[00:38:34.500 --> 00:38:38.500]  所以我們繼續降伏在你的面前
[00:38:38.500 --> 00:38:43.500]  主賜給我們這種一生學習的心態
[00:38:43.500 --> 00:38:49.500]  又賜給我們這種捨己背十架的心
[00:38:49.500 --> 00:38:52.500]  我們知道最重要的是
[00:38:52.500 --> 00:38:54.500]  有這種心
[00:38:54.500 --> 00:38:57.500]  然後我們就可以繼續的學習
[00:38:57.500 --> 00:39:00.500]  繼續的成長
[00:39:00.500 --> 00:39:03.500]  主呀今天我們在你面前回應
[00:39:03.500 --> 00:39:07.500]  回應你對我們的呼召和邀請
[00:39:07.500 --> 00:39:11.500]  叫我們來跟從你
[00:39:11.500 --> 00:39:13.500]  主呀我願意
[00:39:13.500 --> 00:39:15.500]  我跟從你
[00:39:15.500 --> 00:39:17.500]  祈求禱告
[00:39:17.500 --> 00:39:19.500]  奉靠我們的救主
[00:39:19.500 --> 00:39:21.500]  耶穌基督得勝的名
[00:39:21.500 --> 00:39:22.500]  阿門
