
[00:00:00.000 --> 00:00:01.480]  丁子妹 平安
[00:18:44.540 --> 00:18:49.540]  我方確地將二人插在他的床上
[00:18:49.540 --> 00:18:54.540]  我願意向你們吐口河的罪
[00:18:54.540 --> 00:18:56.540]  從此以後你們會怎樣?
[00:18:56.540 --> 00:18:58.540]  很簡單來說
[00:18:58.540 --> 00:19:01.540]  這段說話就是大衛向這兩個人解釋
[00:19:01.540 --> 00:19:04.540]  為什麼要殺這兩個人的原因
[00:19:04.540 --> 00:19:05.540]  大衛說
[00:19:05.540 --> 00:19:08.540]  就算以前數落王死的時候
[00:19:08.540 --> 00:19:10.540]  那個人笑嘻嘻地來講這件事情
[00:19:10.540 --> 00:19:11.540]  我也將他殺了
[00:19:11.540 --> 00:19:13.540]  今天你們兩個人
[00:19:13.540 --> 00:19:15.540]  做了這麼差勁的事情
[00:19:15.540 --> 00:19:17.540]  我更加不是將你們殺了
[00:19:17.540 --> 00:19:20.540]  這是一個很合理和合邏輯的理由
[00:19:20.540 --> 00:19:21.540]  不過丁子妹
[00:19:21.540 --> 00:19:24.540]  整個說話的重點
[00:19:24.540 --> 00:19:27.540]  不單單是表面的理由
[00:19:27.540 --> 00:19:32.540]  而是大衛如何稱呼他的神
[00:19:32.540 --> 00:19:33.540]  丁子妹
[00:19:33.540 --> 00:19:35.540]  大衛如何稱呼耶和華在經文裡
[00:19:35.540 --> 00:19:42.540]  大衛用了兩個形容詞去形容上帝
[00:19:42.540 --> 00:19:44.540]  第一
[00:19:44.540 --> 00:19:49.540]  救我性命脫離一切苦難的耶和華
[00:19:49.540 --> 00:19:50.540]  第二
[00:19:50.540 --> 00:19:52.540]  永生的耶和華
[00:19:52.540 --> 00:19:53.540]  我先說第一個
[00:19:53.540 --> 00:19:55.540]  大衛稱呼耶和華為
[00:19:55.540 --> 00:19:58.540]  救我性命脫離一切苦難的耶和華
[00:19:58.540 --> 00:20:02.540]  大衛並沒有忘記耶和華的作為
[00:20:02.540 --> 00:20:05.540]  大衛並沒有忘記以前的苦難
[00:20:05.540 --> 00:20:09.540]  沒有忘記耶和華如何從苦難中拯救性命
[00:20:09.540 --> 00:20:13.540]  雖然大衛現在處於高峰之中
[00:20:13.540 --> 00:20:15.540]  但他並沒有忘記低谷
[00:20:15.540 --> 00:20:18.540]  他沒有忘記以前被人追殺的時候
[00:20:18.540 --> 00:20:19.540]  當人生得局的時候
[00:20:19.540 --> 00:20:21.540]  耶和華如何恩待和拯救他
[00:20:21.540 --> 00:20:24.540]  雖然大衛現在事事順利
[00:20:24.540 --> 00:20:27.540]  但大衛並沒有忘記昔日的坎坷
[00:20:27.540 --> 00:20:35.540]  然後耶和華如何帶領他渡過坎坷
[00:20:35.540 --> 00:20:40.540]  所以大衛並沒有因為現在的成功而驕傲
[00:20:40.540 --> 00:20:46.540]  大衛並沒有忘記耶和華的恩惠
[00:20:46.540 --> 00:20:48.540]  不過弟兄姊妹
[00:20:48.540 --> 00:20:49.540]  其實我這樣說
[00:20:49.540 --> 00:20:53.540]  對大家的幫助並不大
[00:20:53.540 --> 00:20:55.540]  我們的問題就是
[00:20:55.540 --> 00:20:58.540]  我們會忘記上帝的恩惠
[00:20:58.540 --> 00:21:00.540]  當我們贏的時候
[00:21:00.540 --> 00:21:02.540]  就沒有人再提醒你
[00:21:02.540 --> 00:21:04.540]  這些是上帝的恩惠
[00:21:04.540 --> 00:21:05.540]  他們只會跟你說
[00:21:05.540 --> 00:21:06.540]  這些是你的功勞
[00:21:06.540 --> 00:21:07.540]  這些是你的聰明
[00:21:07.540 --> 00:21:09.540]  這些是你的成就
[00:21:09.540 --> 00:21:10.540]  當我們贏的時候
[00:21:10.540 --> 00:21:15.540]  最大的問題就是容易忘記上帝的恩惠
[00:21:15.540 --> 00:21:19.540]  所以被勝利衝昏頭腦的意思就是這樣
[00:21:19.540 --> 00:21:21.540]  所以勝利的時候
[00:21:21.540 --> 00:21:24.540]  最大的問題就是不記得
[00:21:24.540 --> 00:21:25.540]  所以叫你記得
[00:21:25.540 --> 00:21:27.540]  其實意思並不大
[00:21:27.540 --> 00:21:28.540]  正如一個憂鬱的人
[00:21:28.540 --> 00:21:29.540]  你叫他開心是沒什麼用的
[00:21:29.540 --> 00:21:30.540]  他就是不開心
[00:21:30.540 --> 00:21:32.540]  你叫他開心是沒什麼用的
[00:21:32.540 --> 00:21:35.540]  驕傲的人就是忘記謙卑
[00:21:35.540 --> 00:21:37.540]  驕傲的人謙卑
[00:21:37.540 --> 00:21:39.540]  其實就是最難的事情
[00:21:39.540 --> 00:21:42.540]  因此對於不記得
[00:21:42.540 --> 00:21:46.540]  答案不是單單命令你們去記得
[00:21:46.540 --> 00:21:48.540]  不過我仍然要問
[00:21:48.540 --> 00:21:52.540]  為什麼大衛可以在勝利裡面
[00:21:52.540 --> 00:21:55.540]  仍然記得自己的苦難呢?
[00:21:55.540 --> 00:21:57.540]  你知道對大衛來說
[00:21:57.540 --> 00:21:59.540]  他當時是毫無苦難
[00:21:59.540 --> 00:22:01.540]  毫無苦難的大衛
[00:22:01.540 --> 00:22:04.540]  為什麼大衛仍然可以記得
[00:22:04.540 --> 00:22:05.540]  上帝對他的救贖?
[00:22:05.540 --> 00:22:07.540]  為什麼大衛仍然可以稱呼上帝
[00:22:07.540 --> 00:22:12.540]  做救我性命脫離一切苦難的耶和華呢?
[00:22:12.540 --> 00:22:17.540]  原因是重點不是記得
[00:22:17.540 --> 00:22:19.540]  而是知道
[00:22:19.540 --> 00:22:22.540]  大衛不是記得上帝的恩惠
[00:22:22.540 --> 00:22:23.540]  而是本身就知道
[00:22:23.540 --> 00:22:25.540]  這些就是上帝的恩惠
[00:22:25.540 --> 00:22:26.540]  各位弟兄
[00:22:26.540 --> 00:22:28.540]  你不會因為你忘記自己是男士
[00:22:28.540 --> 00:22:29.540]  去了女廁
[00:22:29.540 --> 00:22:30.540]  你不可能這樣做
[00:22:30.540 --> 00:22:31.540]  你不可以這樣說
[00:22:31.540 --> 00:22:32.540]  對不起我去了女廁
[00:22:32.540 --> 00:22:33.540]  我忘記自己是男生
[00:22:33.540 --> 00:22:34.540]  你不可以這樣
[00:22:34.540 --> 00:22:36.540]  你不可能會忘記自己是男士
[00:22:36.540 --> 00:22:38.540]  你不可能會忘記
[00:22:38.540 --> 00:22:40.540]  自己本身你是誰
[00:22:40.540 --> 00:22:43.540]  這些事情你是不會忘記的
[00:22:43.540 --> 00:22:45.540]  因為你本身知道你是誰
[00:22:45.540 --> 00:22:46.540]  你知道你的身份
[00:22:46.540 --> 00:22:48.540]  你知道自己是怎樣
[00:22:48.540 --> 00:22:51.540]  所以大衛並不是單單
[00:22:51.540 --> 00:22:55.540]  沒有忘記以前上帝的救贖
[00:22:55.540 --> 00:22:57.540]  而是大衛深深就知道
[00:22:57.540 --> 00:23:00.540]  他自己本來是誰
[00:23:00.540 --> 00:23:03.540]  大衛知道自己本來是軟弱的
[00:23:03.540 --> 00:23:05.540]  本來就在人世間的患難當中
[00:23:05.540 --> 00:23:09.540]  本來就需要上帝的拯救和幫助
[00:23:09.540 --> 00:23:12.540]  無論在成功的時候
[00:23:12.540 --> 00:23:13.540]  失敗的時候
[00:23:13.540 --> 00:23:15.540]  一帆風順的時候
[00:23:15.540 --> 00:23:16.540]  事不如意的時候
[00:23:16.540 --> 00:23:17.540]  高峰的時候
[00:23:17.540 --> 00:23:19.540]  低谷的時候
[00:23:19.540 --> 00:23:21.540]  大衛不單單是記得
[00:23:21.540 --> 00:23:23.540]  不單單是寫著這本紙
[00:23:23.540 --> 00:23:27.540]  在書櫃裡不斷提醒自己
[00:23:27.540 --> 00:23:29.540]  他本來就知道
[00:23:29.540 --> 00:23:32.540]  上帝就是這樣
[00:23:32.540 --> 00:23:36.540]  他知道自己本來就是這樣
[00:23:36.540 --> 00:23:38.540]  他知道他需要上帝
[00:23:38.540 --> 00:23:40.540]  他知道這一切從來
[00:23:40.540 --> 00:23:43.540]  仍然都是上帝的作為
[00:23:43.540 --> 00:23:44.540]  他知道
[00:23:44.540 --> 00:23:46.540]  他知道自己是誰
[00:23:46.540 --> 00:23:49.540]  這些是不可能忘記的
[00:23:49.540 --> 00:23:51.540]  一帆風順的時候
[00:23:51.540 --> 00:23:54.540]  都不會忘記的
[00:23:54.540 --> 00:23:57.540]  因此任何人在成功的時候
[00:23:57.540 --> 00:23:59.540]  忘記了上帝
[00:23:59.540 --> 00:24:02.540]  問題不是忘記
[00:24:02.540 --> 00:24:05.540]  而是他還沒有真正的認識
[00:24:05.540 --> 00:24:09.540]  他所信的那位上帝
[00:24:09.540 --> 00:24:12.540]  或者你是在職場裡
[00:24:12.540 --> 00:24:13.540]  在不同的行業裡
[00:24:13.540 --> 00:24:15.540]  一個非常出色
[00:24:15.540 --> 00:24:16.540]  有經驗
[00:24:16.540 --> 00:24:18.540]  非常卓越的人
[00:24:18.540 --> 00:24:21.540]  但是你有沒有夠認識
[00:24:21.540 --> 00:24:24.540]  你所信的神
[00:24:24.540 --> 00:24:26.540]  你有沒有足夠的認清
[00:24:26.540 --> 00:24:30.540]  你自己真正的本相
[00:24:30.540 --> 00:24:33.540]  這些是不會忘記的
[00:24:33.540 --> 00:24:35.540]  所以第二個形容詞
[00:24:35.540 --> 00:24:39.540]  大衛形容第二個上帝的形容詞
[00:24:39.540 --> 00:24:42.540]  永活的耶和華
[00:24:42.540 --> 00:24:44.540]  永活的耶和華的原文很簡單
[00:24:44.540 --> 00:24:46.540]  就是Living God的意思
[00:24:46.540 --> 00:24:50.540]  活著的耶和華
[00:24:50.540 --> 00:24:51.540]  活著的神
[00:24:51.540 --> 00:24:52.540]  上帝活著
[00:24:52.540 --> 00:24:54.540]  上帝在這裡
[00:24:54.540 --> 00:24:57.540]  同樣的大衛不單單要記住上帝在這裡
[00:24:57.540 --> 00:24:59.540]  這些是不用記的
[00:24:59.540 --> 00:25:01.540]  上帝就在這裡
[00:25:01.540 --> 00:25:04.540]  大衛知道上帝就在這裡
[00:25:04.540 --> 00:25:07.540]  無論在我們沒有福的時候
[00:25:07.540 --> 00:25:09.540]  上帝就在這裡
[00:25:09.540 --> 00:25:11.540]  我們每晚去讀書
[00:25:11.540 --> 00:25:12.540]  學習的時候
[00:25:12.540 --> 00:25:13.540]  上帝就在這裡
[00:25:13.540 --> 00:25:15.540]  當我們大學畢業的時候
[00:25:15.540 --> 00:25:16.540]  上帝就在這裡
[00:25:16.540 --> 00:25:18.540]  當我們在學行業裡
[00:25:18.540 --> 00:25:19.540]  不斷去打拼的時候
[00:25:19.540 --> 00:25:20.540]  上帝就在這裡
[00:25:20.540 --> 00:25:23.540]  當我們未發現自己成功的時候
[00:25:23.540 --> 00:25:25.540]  上帝就在這裡
[00:25:25.540 --> 00:25:29.540]  當我們開始慢慢去修成的時候
[00:25:29.540 --> 00:25:31.540]  上帝仍然在這裡
[00:25:31.540 --> 00:25:34.540]  上帝一直都在這裡
[00:25:34.540 --> 00:25:38.540]  祂才是真正整件事情的中心
[00:25:38.540 --> 00:25:42.540]  祂才是整個的constant
[00:25:42.540 --> 00:25:44.540]  我們的成功
[00:25:44.540 --> 00:25:46.540]  我們的失敗
[00:25:46.540 --> 00:25:48.540]  我們不同的遭遇
[00:25:48.540 --> 00:25:53.540]  這些只不過是在這個中心點裡邊不斷去圍繞
[00:25:53.540 --> 00:25:57.540]  不斷去改變的事情
[00:25:57.540 --> 00:26:00.540]  重點在上帝那裡
[00:26:00.540 --> 00:26:03.540]  世界不是圍繞著我們而轉的
[00:26:03.540 --> 00:26:07.540]  我們是在上帝的中心點裡邊
[00:26:07.540 --> 00:26:13.540]  所以等於我們有沒有真正的認清整件的事情
[00:26:13.540 --> 00:26:21.540]  我們是不是真正的看到上帝是我們生命的中心點
[00:26:21.540 --> 00:26:23.540]  你認識上帝有多少?
[00:26:23.540 --> 00:26:27.540]  你認識你自己有多少?
[00:26:27.540 --> 00:26:30.540]  等於當我們成功的時候
[00:26:30.540 --> 00:26:33.540]  當我們處於一個高峰的時候
[00:26:33.540 --> 00:26:37.540]  更加重要的不是我們做一件事有多快
[00:26:37.540 --> 00:26:38.540]  或者有多多
[00:26:38.540 --> 00:26:40.540]  當你越爬得越高的時候
[00:26:40.540 --> 00:26:42.540]  風就越大
[00:26:42.540 --> 00:26:47.540]  正確的判斷和決定
[00:26:47.540 --> 00:26:51.540]  比一個做得有多快更加重要
[00:26:51.540 --> 00:26:56.540]  我們有沒有做一個是行在上帝心意的判斷裡邊
[00:26:56.540 --> 00:27:01.540]  這個判斷足以影響著我們和很多人
[00:27:01.540 --> 00:27:07.540]  讓我們仍然可以記得上帝是永活的上帝
[00:27:07.540 --> 00:27:13.540]  我們的成功只不過是在他中心裡邊的一個很小的插曲
[00:27:13.540 --> 00:27:17.540]  然後我們知道我們怎樣的處悲戰
[00:27:17.540 --> 00:27:19.540]  怎樣的處富貴
[00:27:19.540 --> 00:27:21.540]  我藉這套
[00:27:21.540 --> 00:27:26.540]  在今情理因為你是我們生命的中心
[00:27:26.540 --> 00:27:27.540]  你是永活的神
[00:27:27.540 --> 00:27:29.540]  你是永恆的上帝
[00:27:29.540 --> 00:27:33.540]  我們人生只不過是在你的生命裡邊
[00:27:33.540 --> 00:27:35.540]  一個很短暫的生命
[00:27:35.540 --> 00:27:38.540]  花必凋謝草必枯乾
[00:27:38.540 --> 00:27:41.540]  但知道唯有你值得歌頌
[00:27:41.540 --> 00:27:44.540]  求主你讓我們認清我們的本相
[00:27:44.540 --> 00:27:46.540]  從而去知道
[00:27:46.540 --> 00:27:52.540]  從而去懂得作出一個合理心意的決定和判斷
[00:27:52.540 --> 00:27:54.540]  在很多人生不同的路程裡邊
[00:27:54.540 --> 00:27:56.540]  讓我們仍然不要忘記
[00:27:56.540 --> 00:28:01.540]  你就是請教我們脫離一切苦難的耶和華
[00:28:01.540 --> 00:28:03.540]  求主你幫助我們
[00:28:03.540 --> 00:28:08.540]  讓每一個等姐妹能夠回到自己的職場工作裡邊的時候
[00:28:08.540 --> 00:28:11.540]  我們再一次認清我們的位置
[00:28:11.540 --> 00:28:15.540]  讓我們能夠在當中做一個合理心意的判斷
[00:28:15.540 --> 00:28:16.540]  感謝你恩典
[00:28:16.540 --> 00:28:17.540]  因為你看顧
[00:28:17.540 --> 00:28:18.540]  恭迎我們
[00:28:18.540 --> 00:28:19.540]  逢主命求
[00:28:19.540 --> 00:28:20.540]  阿門
