
[00:00:00.000 --> 00:00:11.000]  我們今天就是要著重從這個在記載裡頭看看感恩各方面的關係
[00:19:35.000 --> 00:19:39.000]  他們都去把身體給祭祀察看
[00:19:39.000 --> 00:19:41.000]  但是呢
[00:19:41.000 --> 00:19:45.000]  只有一個回來來感謝耶穌的
[00:19:45.000 --> 00:19:47.000]  相信的多
[00:19:47.000 --> 00:19:50.000]  今天在我們基督徒中間
[00:19:50.000 --> 00:19:52.000]  我們相信神的人多
[00:19:52.000 --> 00:19:55.000]  但是在我們中間
[00:19:55.000 --> 00:19:57.000]  感恩的人少
[00:19:57.000 --> 00:19:59.000]  個人也是這樣
[00:19:59.000 --> 00:20:02.000]  你相信神他的偉大
[00:20:02.000 --> 00:20:03.000]  相信神的愛
[00:20:03.000 --> 00:20:05.000]  相信神有恩典
[00:20:05.000 --> 00:20:06.000]  相信神這個
[00:20:06.000 --> 00:20:07.000]  相信神那個
[00:20:07.000 --> 00:20:10.000]  但是我們在我們的生活中間
[00:20:10.000 --> 00:20:13.000]  我們的感恩是少
[00:20:13.000 --> 00:20:16.000]  第三個就是蒙恩的人多
[00:20:16.000 --> 00:20:18.000]  感恩的人少
[00:20:18.000 --> 00:20:21.000]  就十個大麻風病人
[00:20:21.000 --> 00:20:23.000]  都得到接敬了
[00:20:23.000 --> 00:20:27.000]  都得到接敬了
[00:20:27.000 --> 00:20:28.000]  但是呢
[00:20:28.000 --> 00:20:30.000]  回來的只有一個人
[00:20:30.000 --> 00:20:32.000]  所以耶穌說
[00:20:32.000 --> 00:20:36.000]  接敬了不是十個人嗎
[00:20:36.000 --> 00:20:38.000]  那九位在哪裡呢
[00:20:38.000 --> 00:20:39.000]  耶穌在問
[00:20:39.000 --> 00:20:43.000]  那九位在哪裡呢
[00:20:43.000 --> 00:20:46.000]  我們得到神的恩典很多
[00:20:46.000 --> 00:20:47.000]  蒙恩很多
[00:20:47.000 --> 00:20:52.000]  但是我們感謝的心確實很少
[00:20:52.000 --> 00:20:57.000]  這是今天我們的情況
[00:20:57.000 --> 00:21:00.000]  有一個故事說到
[00:21:00.000 --> 00:21:04.000]  在美國一個巴頓將軍
[00:21:04.000 --> 00:21:06.000]  在第二次世界大戰
[00:21:06.000 --> 00:21:07.000]  是一個很出名的
[00:21:07.000 --> 00:21:10.000]  美國很出名的一個軍長
[00:21:10.000 --> 00:21:14.000]  他打敗了希特勒的軍隊
[00:21:14.000 --> 00:21:17.000]  他是一個軍的軍長
[00:21:17.000 --> 00:21:20.000]  所以他就設立一個
[00:21:20.000 --> 00:21:22.000]  在他這個軍裡頭
[00:21:22.000 --> 00:21:24.000]  設立一個療養院
[00:21:24.000 --> 00:21:29.000]  給這些軍官
[00:21:29.000 --> 00:21:33.000]  連同如果有兵士
[00:21:33.000 --> 00:21:35.000]  也可以有機會
[00:21:35.000 --> 00:21:38.000]  到療養院去休息個幾天
[00:21:38.000 --> 00:21:40.000]  有個療養院
[00:21:40.000 --> 00:21:41.000]  結果有一次呢
[00:21:41.000 --> 00:21:43.000]  有一個兵呢
[00:21:43.000 --> 00:21:45.000]  就得到這個機會了
[00:21:45.000 --> 00:21:48.000]  就到療養院裡頭去休息了
[00:21:48.000 --> 00:21:49.000]  他在休息的時候
[00:21:49.000 --> 00:21:51.000]  覺得這個地方非常的好
[00:21:51.000 --> 00:21:52.000]  風景好
[00:21:52.000 --> 00:21:53.000]  休息的好
[00:21:53.000 --> 00:21:54.000]  吃的好
[00:21:54.000 --> 00:21:56.000]  睡的好
[00:21:56.000 --> 00:21:58.000]  所以他心裡頭就很感謝
[00:21:58.000 --> 00:22:00.000]  從療養院出來以後
[00:22:00.000 --> 00:22:02.000]  他就寫一封信給這個軍長
[00:22:02.000 --> 00:22:03.000]  說謝謝他
[00:22:03.000 --> 00:22:05.000]  給他有這個機會
[00:22:05.000 --> 00:22:07.000]  能夠有這個短時間
[00:22:07.000 --> 00:22:09.000]  幾天的療養
[00:22:09.000 --> 00:22:11.000]  這個軍長接到這封信以後
[00:22:11.000 --> 00:22:14.000]  他非常感慨
[00:22:14.000 --> 00:22:15.000]  他說這個療養院
[00:22:15.000 --> 00:22:19.000]  已經開了35年了
[00:22:19.000 --> 00:22:23.000]  今天才是第一封有感謝信來
[00:22:23.000 --> 00:22:25.000]  很多人就經過療養院以後
[00:22:25.000 --> 00:22:26.000]  很高興
[00:22:26.000 --> 00:22:28.000]  療養完了出來以後
[00:22:28.000 --> 00:22:29.000]  就回去了
[00:22:29.000 --> 00:22:31.000]  什麼反應都沒有
[00:22:31.000 --> 00:22:32.000]  但這個兵呢
[00:22:32.000 --> 00:22:34.000]  卻是不但得到這個好處
[00:22:34.000 --> 00:22:36.000]  而是他是感恩了
[00:22:36.000 --> 00:22:39.000]  他能夠寫一封感謝信
[00:22:39.000 --> 00:22:41.000]  所以這個是
[00:22:41.000 --> 00:22:43.000]  就是蒙恩能夠多
[00:22:43.000 --> 00:22:45.000]  感恩能夠少
[00:22:45.000 --> 00:22:47.000]  當然我們能夠
[00:22:47.000 --> 00:22:49.000]  在族裡面都來學習
[00:22:49.000 --> 00:22:52.000]  我們祈求的多
[00:22:52.000 --> 00:22:54.000]  我們感恩也多
[00:22:54.000 --> 00:22:56.000]  我們能夠相信的多
[00:22:56.000 --> 00:22:59.000]  我們感恩也一樣多
[00:22:59.000 --> 00:23:00.000]  我們蒙恩的多
[00:23:00.000 --> 00:23:03.000]  我們感恩的也多
[00:23:03.000 --> 00:23:04.000]  這樣的
[00:23:04.000 --> 00:23:08.000]  教主的心能夠得到滿足
[00:23:08.000 --> 00:23:09.000]  我們再下來呢
[00:23:09.000 --> 00:23:12.000]  要看第三方面
[00:23:12.000 --> 00:23:13.000]  就是這個故事呢
[00:23:13.000 --> 00:23:17.000]  為什麼路加把它放在這裡
[00:23:17.000 --> 00:23:20.000]  好像跟前面看起來
[00:23:20.000 --> 00:23:23.000]  好像也都沒有關係
[00:23:23.000 --> 00:23:27.000]  所以我們想從第一節到十九節
[00:23:27.000 --> 00:23:29.000]  這一段聖經裡頭
[00:23:29.000 --> 00:23:32.000]  要看一看這幾方面的關係
[00:23:32.000 --> 00:23:36.000]  要看一看這個
[00:23:36.000 --> 00:23:40.000]  饒恕第一段
[00:23:40.000 --> 00:23:43.000]  這個一節到十九節呢
[00:23:43.000 --> 00:23:44.000]  前四節聖經呢
[00:23:44.000 --> 00:23:47.000]  講到饒恕的問題
[00:23:47.000 --> 00:23:49.000]  耶穌說呢
[00:23:49.000 --> 00:23:51.000]  你跟蒙徒說
[00:23:51.000 --> 00:23:53.000]  你們要謹慎
[00:23:53.000 --> 00:23:55.000]  若是有弟兄得罪你呢
[00:23:55.000 --> 00:23:57.000]  你就勸戒他
[00:23:57.000 --> 00:23:59.000]  懊悔了呢就饒恕他
[00:23:59.000 --> 00:24:01.000]  如果他一天裡頭
[00:24:01.000 --> 00:24:03.000]  有七次的得罪你
[00:24:03.000 --> 00:24:07.000]  七次又來說我懊悔了
[00:24:07.000 --> 00:24:09.000]  你總要饒恕他
[00:24:09.000 --> 00:24:11.000]  這講到饒恕
[00:24:11.000 --> 00:24:15.000]  在第二個這個地方的主題呢
[00:24:15.000 --> 00:24:18.000]  就講到這個行刑
[00:24:18.000 --> 00:24:21.000]  很可能這個蒙徒呢
[00:24:21.000 --> 00:24:24.000]  試圖聽到這個耶穌的講了以後呢
[00:24:24.000 --> 00:24:26.000]  他就跟主耶穌說
[00:24:26.000 --> 00:24:30.000]  求主加徵我們的行刑
[00:24:30.000 --> 00:24:32.000]  這個蒙徒
[00:24:32.000 --> 00:24:34.000]  這個試圖聽了這話以後
[00:24:34.000 --> 00:24:36.000]  這很難啊
[00:24:36.000 --> 00:24:38.000]  一天要七次饒恕別人
[00:24:38.000 --> 00:24:41.000]  而且是這個
[00:24:41.000 --> 00:24:43.000]  第一次饒恕他
[00:24:43.000 --> 00:24:44.000]  他還照樣
[00:24:44.000 --> 00:24:45.000]  第二次又來了
[00:24:45.000 --> 00:24:47.000]  他還是得罪我
[00:24:47.000 --> 00:24:49.000]  還要我饒恕他
[00:24:49.000 --> 00:24:51.000]  他說我們可能做不到
[00:24:51.000 --> 00:24:53.000]  我們的行刑太小了
[00:24:53.000 --> 00:24:56.000]  求主加徵我們的行刑
[00:24:56.000 --> 00:24:58.000]  主耶穌跟他說
[00:24:58.000 --> 00:25:00.000]  你們若是有信心
[00:25:00.000 --> 00:25:02.000]  信心不是大小
[00:25:02.000 --> 00:25:03.000]  就是很小
[00:25:03.000 --> 00:25:05.000]  想一粒芥菜種的話
[00:25:05.000 --> 00:25:07.000]  你要對這個桑樹說
[00:25:07.000 --> 00:25:09.000]  把他拔起根來
[00:25:09.000 --> 00:25:11.000]  栽在海裡
[00:25:11.000 --> 00:25:13.000]  他也必親從你們
[00:25:13.000 --> 00:25:15.000]  耶穌就跟他說
[00:25:15.000 --> 00:25:17.000]  這個信心呢
[00:25:17.000 --> 00:25:19.000]  不是大小的問題
[00:25:19.000 --> 00:25:23.000]  乃是你信心的內涵
[00:25:23.000 --> 00:25:25.000]  你的裡面是什麼
[00:25:25.000 --> 00:25:27.000]  第三個重點
[00:25:27.000 --> 00:25:30.000]  就是第七節到第十節
[00:25:30.000 --> 00:25:32.000]  耶穌就講到
[00:25:32.000 --> 00:25:36.000]  僕人跟主人的關係
[00:25:36.000 --> 00:25:48.000]  那麼裡面就講到最重要的
[00:25:48.000 --> 00:25:49.000]  第二個
[00:25:49.000 --> 00:25:50.000]  信心
[00:25:50.000 --> 00:25:51.000]  饒恕的關係
[00:25:51.000 --> 00:25:52.000]  信心
[00:25:52.000 --> 00:25:53.000]  饒恕
[00:25:53.000 --> 00:25:55.000]  還有主人跟僕人的
[00:25:55.000 --> 00:25:58.000]  奴僕的地位不同
[00:25:58.000 --> 00:26:03.000]  就是說這個主人
[00:26:03.000 --> 00:26:05.000]  這僕人回來了
[00:26:05.000 --> 00:26:06.000]  很辛苦了
[00:26:06.000 --> 00:26:07.000]  又耕地
[00:26:07.000 --> 00:26:09.000]  又種田
[00:26:09.000 --> 00:26:11.000]  然後主人看他回來
[00:26:11.000 --> 00:26:12.000]  快點你坐下來
[00:26:12.000 --> 00:26:14.000]  讓我來服侍你
[00:26:14.000 --> 00:26:15.000]  你好好的吃
[00:26:15.000 --> 00:26:16.000]  你辛苦了
[00:26:16.000 --> 00:26:17.000]  我謝謝你
[00:26:17.000 --> 00:26:19.000]  主人需要怎麼樣
[00:26:19.000 --> 00:26:22.000]  主人跟這個奴僕說
[00:26:22.000 --> 00:26:23.000]  你等我
[00:26:23.000 --> 00:26:24.000]  你給我預備飯
[00:26:24.000 --> 00:26:26.000]  書上帶子伺候我
[00:26:26.000 --> 00:26:28.000]  等我伺候完了
[00:26:28.000 --> 00:26:31.000]  你才可以吃喝
[00:26:31.000 --> 00:26:32.000]  那僕人就照著
[00:26:32.000 --> 00:26:34.000]  所豐富的去做
[00:26:34.000 --> 00:26:36.000]  主人還謝謝他嗎
[00:26:36.000 --> 00:26:37.000]  就問這個問題
[00:26:37.000 --> 00:26:38.000]  還要謝謝嗎
[00:26:38.000 --> 00:26:39.000]  主人還要
[00:26:39.000 --> 00:26:41.000]  因著僕人做的工作
[00:26:41.000 --> 00:26:43.000]  還要謝謝他嗎
[00:26:43.000 --> 00:26:44.000]  第十節說
[00:26:44.000 --> 00:26:47.000]  這樣你們做完了一切所豐富的
[00:26:47.000 --> 00:26:48.000]  只當說
[00:26:48.000 --> 00:26:51.000]  我們是無用的僕人所做的
[00:26:51.000 --> 00:26:54.000]  本是我們英分做的
[00:26:54.000 --> 00:26:57.000]  這就講到順從
[00:26:57.000 --> 00:27:00.000]  講到我們做奴僕的人
[00:27:00.000 --> 00:27:10.000]  就是要順從主人
[00:27:10.000 --> 00:27:11.000]  因為這個
[00:27:11.000 --> 00:27:15.000]  在這裡頭講到主人跟僕人的關係的話
[00:27:15.000 --> 00:27:20.000]  主人他地位不同
[00:27:20.000 --> 00:27:22.000]  那個地方的僕人
[00:27:22.000 --> 00:27:23.000]  不是像今天
[00:27:23.000 --> 00:27:25.000]  我們給別人打工的這個僕人
[00:27:25.000 --> 00:27:27.000]  這個地方的僕人
[00:27:27.000 --> 00:27:30.000]  是奴隸奴僕的意思
[00:27:30.000 --> 00:27:33.000]  奴僕就是這個主人的財產
[00:27:33.000 --> 00:27:35.000]  他要他怎麼樣
[00:27:35.000 --> 00:27:38.000]  他就應該聽話
[00:27:38.000 --> 00:27:41.000]  主人就有權要求他
[00:27:41.000 --> 00:27:43.000]  做這個做那個
[00:27:43.000 --> 00:27:46.000]  但是僕人只有順從
[00:27:46.000 --> 00:27:48.000]  你要順從
[00:27:48.000 --> 00:27:50.000]  所以主人不必說
[00:27:50.000 --> 00:27:52.000]  謝謝奴僕
[00:27:52.000 --> 00:27:54.000]  給我這麼順從
[00:27:54.000 --> 00:27:56.000]  你給我做了這麼多事情
[00:27:56.000 --> 00:28:02.000]  主人不需要向奴隸來謝謝的
[00:28:02.000 --> 00:28:06.000]  而且奴隸做完這些工作以後
[00:28:06.000 --> 00:28:08.000]  主人只當說
[00:28:08.000 --> 00:28:10.000]  我們是無用的
[00:28:10.000 --> 00:28:11.000]  無用的僕人
[00:28:11.000 --> 00:28:14.000]  我不配
[00:28:14.000 --> 00:28:16.000]  所以這個
[00:28:16.000 --> 00:28:19.000]  他這樣看起來
[00:28:19.000 --> 00:28:20.000]  他應該是
[00:28:20.000 --> 00:28:22.000]  這個奴僕要謝謝這個主人
[00:28:22.000 --> 00:28:25.000]  給他有生活的供給
[00:28:25.000 --> 00:28:27.000]  有工作做
[00:28:27.000 --> 00:28:30.000]  能夠在他這個地方來工作
[00:28:30.000 --> 00:28:33.000]  所以他是感恩跟服侍
[00:28:33.000 --> 00:28:36.000]  完全是地位的問題
[00:28:36.000 --> 00:28:40.000]  所以主人不必向這個奴隸來感謝
[00:28:40.000 --> 00:28:43.000]  但是奴僕就只有順從
[00:28:43.000 --> 00:28:46.000]  這講到要一個有順從
[00:28:46.000 --> 00:28:47.000]  就是好嗎
[00:28:47.000 --> 00:28:48.000]  我們現在
[00:28:48.000 --> 00:28:51.000]  我們住在這個國家裡頭
[00:28:51.000 --> 00:28:56.000]  每年到四月底就要報稅
[00:28:56.000 --> 00:28:58.000]  你就按照這個報表
[00:28:58.000 --> 00:28:59.000]  哪個錢的
[00:28:59.000 --> 00:29:01.000]  你都把它填好
[00:29:01.000 --> 00:29:04.000]  你要是欠應該交款了
[00:29:04.000 --> 00:29:06.000]  你要付上個支票
[00:29:06.000 --> 00:29:09.000]  然後你在截止日期以前
[00:29:09.000 --> 00:29:13.000]  要把這個稅表報到稅務局
[00:29:13.000 --> 00:29:14.000]  報到稅務局以後
[00:29:14.000 --> 00:29:16.000]  稅務局有沒有給你來封信
[00:29:16.000 --> 00:29:17.000]  說謝謝你
[00:29:17.000 --> 00:29:19.000]  你填的表很清楚
[00:29:19.000 --> 00:29:20.000]  謝謝你
[00:29:20.000 --> 00:29:21.000]  你的稅都交了
[00:29:21.000 --> 00:29:22.000]  錢都交了
[00:29:22.000 --> 00:29:24.000]  我太感謝你了
[00:29:24.000 --> 00:29:27.000]  稅務局需不需要做這樣的事情
[00:29:27.000 --> 00:29:29.000]  不需要的
[00:29:29.000 --> 00:29:31.000]  這是你的本分你應該做的
[00:29:31.000 --> 00:29:34.000]  它是稅務局管理的
[00:29:34.000 --> 00:29:36.000]  它的地位跟你的不同
[00:29:36.000 --> 00:29:37.000]  你只有服從
[00:29:37.000 --> 00:29:39.000]  你只有順從
[00:29:39.000 --> 00:29:44.000]  所以我們不能夠要求稅務局的話
[00:29:44.000 --> 00:29:46.000]  還要謝謝你
[00:29:46.000 --> 00:29:48.000]  有一次的話
[00:29:48.000 --> 00:29:51.000]  我這個家裡面盯著賊
[00:29:51.000 --> 00:29:53.000]  偷了東東西了
[00:29:53.000 --> 00:29:56.000]  我記得好像給我擺一個
[00:29:56.000 --> 00:29:58.000]  最有紀念性的表
[00:29:58.000 --> 00:30:00.000]  沒有了
[00:30:00.000 --> 00:30:02.000]  其實那個表還沒有丟
[00:30:02.000 --> 00:30:04.000]  就是當時一個警察來
[00:30:04.000 --> 00:30:05.000]  你丟了什麼東西
[00:30:05.000 --> 00:30:06.000]  看看看看
[00:30:06.000 --> 00:30:08.000]  大概我丟了這樣
[00:30:08.000 --> 00:30:09.000]  就跟他說了
[00:30:09.000 --> 00:30:10.000]  過了一個禮拜以後
[00:30:10.000 --> 00:30:12.000]  我發現那表沒有丟
[00:30:12.000 --> 00:30:14.000]  原來還在我這裡
[00:30:14.000 --> 00:30:15.000]  我就覺得
[00:30:15.000 --> 00:30:17.000]  我應該把這個保險公司
[00:30:17.000 --> 00:30:18.000]  給我的賠償
[00:30:18.000 --> 00:30:19.000]  我退回去
[00:30:19.000 --> 00:30:20.000]  我就寫了一封信
[00:30:20.000 --> 00:30:22.000]  給了張支票
[00:30:22.000 --> 00:30:25.000]  我就把它退回去了
[00:30:25.000 --> 00:30:28.000]  這保險公司回了信了
[00:30:28.000 --> 00:30:30.000]  一看叫我很失望
[00:30:30.000 --> 00:30:31.000]  他沒有謝謝我
[00:30:31.000 --> 00:30:33.000]  他沒說你太老實了
[00:30:33.000 --> 00:30:34.000]  太誠實了
[00:30:34.000 --> 00:30:37.000]  真是歡喜你有這個客戶
[00:30:37.000 --> 00:30:38.000]  我說怎麼他不謝謝呢
[00:30:38.000 --> 00:30:40.000]  後來想不用謝了
[00:30:40.000 --> 00:30:42.000]  我應該做的
[00:30:42.000 --> 00:30:43.000]  所以我們就這樣了
[00:30:43.000 --> 00:30:46.000]  就是看見我們做奴婦的
[00:30:46.000 --> 00:30:47.000]  只有感恩
[00:30:47.000 --> 00:30:53.000]  只有覺得自己是應該做的
[00:30:53.000 --> 00:30:57.000]  那麼我們就從這個幾方面
[00:30:57.000 --> 00:30:59.000]  你看有幾個方面
[00:30:59.000 --> 00:31:02.000]  一個是饒恕
[00:31:02.000 --> 00:31:05.000]  然後第二個講到性情
[00:31:05.000 --> 00:31:08.000]  第三個講到順從了
[00:31:08.000 --> 00:31:11.000]  講到奴婦的順從
[00:31:11.000 --> 00:31:12.000]  第四個我們要看到
[00:31:12.000 --> 00:31:16.000]  是這個撒瑪利亞大麻風病人
[00:31:16.000 --> 00:31:18.000]  回來的感恩
[00:31:18.000 --> 00:31:19.000]  所以這個事情
[00:31:19.000 --> 00:31:22.000]  四個事情把它放在一起
[00:31:22.000 --> 00:31:25.000]  這個路加邪路加不因
[00:31:25.000 --> 00:31:29.000]  不是按照時間的次序
[00:31:29.000 --> 00:31:30.000]  不是按照時間的次序
[00:31:30.000 --> 00:31:34.000]  把一件件事情都擺起來
[00:31:34.000 --> 00:31:36.000]  他乃是按照這個事情的
[00:31:36.000 --> 00:31:38.000]  這些發生事情的
[00:31:38.000 --> 00:31:41.000]  屬靈的真理教訓
[00:31:41.000 --> 00:31:43.000]  把它放在一起
[00:31:43.000 --> 00:31:45.000]  他就覺得這個饒恕
[00:31:45.000 --> 00:31:47.000]  覺得性情
[00:31:47.000 --> 00:31:49.000]  覺得順從
[00:31:49.000 --> 00:31:50.000]  覺得感恩
[00:31:50.000 --> 00:31:52.000]  這四樣東西
[00:31:52.000 --> 00:31:55.000]  是有相互有關聯的東西
[00:31:55.000 --> 00:31:56.000]  有關聯的
[00:31:56.000 --> 00:31:58.000]  所以我們可以看看
[00:31:58.000 --> 00:32:01.000]  回來的大麻風的病人
[00:32:01.000 --> 00:32:05.000]  他的特點是什麼
[00:32:05.000 --> 00:32:07.000]  從他的特點裡頭
[00:32:07.000 --> 00:32:09.000]  我們可以看到
[00:32:09.000 --> 00:32:11.000]  路加把這個故事
[00:32:11.000 --> 00:32:14.000]  寫在這三樣東西的後面
[00:32:14.000 --> 00:32:16.000]  是有他的意思
[00:32:16.000 --> 00:32:18.000]  第一個
[00:32:18.000 --> 00:32:22.000]  這個大麻風的病人承認自己不配
[00:32:22.000 --> 00:32:25.000]  他好像像那個奴僕一樣的
[00:32:25.000 --> 00:32:27.000]  他覺得自己沒有
[00:32:27.000 --> 00:32:31.000]  有沒有權利來要求神給他做什麼
[00:32:31.000 --> 00:32:34.000]  他能夠神憐憫他
[00:32:34.000 --> 00:32:37.000]  完全是他所不配的
[00:32:37.000 --> 00:32:40.000]  也很可能在當時的話
[00:32:40.000 --> 00:32:41.000]  以色列的地方
[00:32:41.000 --> 00:32:43.000]  有很多大麻風病人
[00:32:43.000 --> 00:32:49.000]  但是很少數幾個得到接近的
[00:32:49.000 --> 00:32:50.000]  為什麼
[00:32:50.000 --> 00:32:52.000]  是不是他比別人好呢
[00:32:52.000 --> 00:32:55.000]  是不是他比別人有特別的長處呢
[00:32:55.000 --> 00:32:56.000]  沒有
[00:32:56.000 --> 00:32:58.000]  完全是神憐憫
[00:32:58.000 --> 00:33:00.000]  他不配得
[00:33:00.000 --> 00:33:05.000]  神沒有按照他的病來責罰他
[00:33:05.000 --> 00:33:09.000]  神來是憐憫他
[00:33:09.000 --> 00:33:11.000]  那其他九人當然也是一樣
[00:33:11.000 --> 00:33:13.000]  他也是向耶穌求
[00:33:13.000 --> 00:33:16.000]  求恩典求憐憫
[00:33:16.000 --> 00:33:20.000]  所以他也是遠遠的贊助
[00:33:20.000 --> 00:33:23.000]  這是他有個特點
[00:33:23.000 --> 00:33:27.000]  就跟那個前面說的那個奴隸
[00:33:27.000 --> 00:33:29.000]  做了一切所奉附的
[00:33:29.000 --> 00:33:32.000]  指張說我們是無用的
[00:33:32.000 --> 00:33:34.000]  無用的意思就不配的
[00:33:34.000 --> 00:33:35.000]  不配的
[00:33:35.000 --> 00:33:39.000]  不配得著恩典的人
[00:33:39.000 --> 00:33:41.000]  所以今天的人呢
[00:33:41.000 --> 00:33:43.000]  總是覺得
[00:33:43.000 --> 00:33:47.000]  我自我
[00:33:47.000 --> 00:33:49.000]  你這是看不起我
[00:33:49.000 --> 00:33:51.000]  那我是還是有一個
[00:33:51.000 --> 00:33:53.000]  是有價值的
[00:33:53.000 --> 00:33:58.000]  常常為這個鼓勵這個孩子
[00:33:58.000 --> 00:33:59.000]  鼓勵年輕人
[00:33:59.000 --> 00:34:02.000]  你要有自我的肯定
[00:34:02.000 --> 00:34:04.000]  你不要說我什麼都不行
[00:34:04.000 --> 00:34:06.000]  如果你去應徵一個工作
[00:34:06.000 --> 00:34:07.000]  是我什麼都不會
[00:34:07.000 --> 00:34:09.000]  那你一定得不到這個工作
[00:34:09.000 --> 00:34:12.000]  所以要說你有什麼你有什麼
[00:34:12.000 --> 00:34:15.000]  要肯定你的自我形象
[00:34:15.000 --> 00:34:17.000]  但是呢這個地方呢
[00:34:17.000 --> 00:34:19.000]  覺得在神的面前
[00:34:19.000 --> 00:34:22.000]  我們也覺得自己不配
[00:34:22.000 --> 00:34:24.000]  自己不配得著恩典
[00:34:24.000 --> 00:34:26.000]  我們是他的奴骨
[00:34:26.000 --> 00:34:30.000]  是主耶穌用重價買回來的
[00:34:30.000 --> 00:34:32.000]  神在我們身上的恩典
[00:34:32.000 --> 00:34:33.000]  不是一點點
[00:34:33.000 --> 00:34:35.000]  乃是他的兒子
[00:34:35.000 --> 00:34:39.000]  用他的生命來換取我們回來的
[00:34:39.000 --> 00:34:42.000]  所以我們只有來看到
[00:34:42.000 --> 00:34:45.000]  只有神的憐憫跟恩典
[00:34:45.000 --> 00:34:49.000]  才是我們所得到的
[00:34:49.000 --> 00:34:51.000]  第二個他的特點呢
[00:34:51.000 --> 00:34:54.000]  就是順從主的吩咐
[00:34:54.000 --> 00:34:57.000]  去把身體給祭祀擦開
[00:34:57.000 --> 00:34:59.000]  這說明他的順服
[00:34:59.000 --> 00:35:02.000]  說明他的信心
[00:35:02.000 --> 00:35:07.000]  他就是去知道
[00:35:07.000 --> 00:35:09.000]  張耶穌這麼說了以後
[00:35:09.000 --> 00:35:15.000]  他就可以身體得到潔淨了
[00:35:15.000 --> 00:35:16.000]  第三個呢
[00:35:16.000 --> 00:35:18.000]  他的信心
[00:35:18.000 --> 00:35:21.000]  這地方特別講到信心的對象
[00:35:21.000 --> 00:35:24.000]  信心不是一個抽象的字
[00:35:24.000 --> 00:35:26.000]  信心不是說我信什麼
[00:35:26.000 --> 00:35:29.000]  不是從我這裡出發
[00:35:29.000 --> 00:35:33.000]  所以我們常常說你信不信我信
[00:35:33.000 --> 00:35:35.000]  下面說你信什麼
[00:35:35.000 --> 00:35:38.000]  很多朋友就不知道回答了
[00:35:38.000 --> 00:35:41.000]  這地方這個病人呢
[00:35:41.000 --> 00:35:45.000]  他的信心的對象是主耶穌
[00:35:45.000 --> 00:35:47.000]  他看到自己潔淨了
[00:35:47.000 --> 00:35:51.000]  他就知道這樣能夠得到潔淨
[00:35:51.000 --> 00:35:55.000]  是神藉著耶穌所做的
[00:35:55.000 --> 00:35:58.000]  過去有人說到耶穌是神的兒子
[00:35:58.000 --> 00:36:00.000]  耶穌是救主
[00:36:00.000 --> 00:36:01.000]  他沒有體會
[00:36:01.000 --> 00:36:05.000]  現在經過這樣的跟耶穌接觸以後
[00:36:05.000 --> 00:36:08.000]  他的大麻風病得到潔淨
[00:36:08.000 --> 00:36:10.000]  他就認識到
[00:36:10.000 --> 00:36:15.000]  這位耶穌是神藉著他來潔淨我的
[00:36:15.000 --> 00:36:19.000]  所以他信心不是看自己的病好沒有好
[00:36:19.000 --> 00:36:22.000]  但是看到醫治他的病的人呢
[00:36:22.000 --> 00:36:25.000]  是神的兒子是耶穌
[00:36:25.000 --> 00:36:27.000]  是耶穌做的
[00:36:27.000 --> 00:36:30.000]  所以他就回來來拜耶穌
[00:36:30.000 --> 00:36:34.000]  來感謝他能夠為榮耀給神
[00:36:34.000 --> 00:36:36.000]  這是一個得救的信心
[00:36:36.000 --> 00:36:39.000]  這是個得救的信心
[00:36:39.000 --> 00:36:42.000]  那幾個九個大麻風病人
[00:36:42.000 --> 00:36:45.000]  他們也都得到潔淨了
[00:36:45.000 --> 00:36:48.000]  但他們的對這個主的信心呢
[00:36:48.000 --> 00:36:50.000]  只是一半
[00:36:50.000 --> 00:36:54.000]  知道自己得到潔淨
[00:36:54.000 --> 00:36:56.000]  是神的憐憫
[00:36:56.000 --> 00:36:58.000]  是神的能力
[00:36:58.000 --> 00:37:03.000]  但他們呢就沒有看到
[00:37:03.000 --> 00:37:07.000]  他們不是看到病得到醫治
[00:37:07.000 --> 00:37:10.000]  而是要看到誰潔淨你的
[00:37:10.000 --> 00:37:13.000]  你要信的不是病得到醫治
[00:37:13.000 --> 00:37:15.000]  信的是要看到
[00:37:15.000 --> 00:37:18.000]  潔淨你的醫治你的是誰
[00:37:18.000 --> 00:37:21.000]  他的信心對象是耶穌
[00:37:21.000 --> 00:37:23.000]  所以基督徒我們禱告也好
[00:37:23.000 --> 00:37:26.000]  我們一切的工作也好生活也好
[00:37:26.000 --> 00:37:29.000]  我們要有信心
[00:37:29.000 --> 00:37:32.000]  所以有時候說你看這個事情怎麼樣
[00:37:32.000 --> 00:37:35.000]  我有信心這事情一定是這樣
[00:37:35.000 --> 00:37:37.000]  有的人非常有信心
[00:37:37.000 --> 00:37:39.000]  他能夠這麼說的
[00:37:39.000 --> 00:37:42.000]  但是信心呢不是看著事情
[00:37:42.000 --> 00:37:44.000]  也不是看著環境
[00:37:44.000 --> 00:37:49.000]  信心乃是看到主耶穌看到神
[00:37:49.000 --> 00:37:52.000]  所以這個跟其他九人不一樣
[00:37:52.000 --> 00:37:57.000]  其他九人只是看到病對身體得到潔淨
[00:37:57.000 --> 00:38:00.000]  他沒有看到耶穌是神
[00:38:00.000 --> 00:38:04.000]  接著耶穌來醫治他們來潔淨他們
