
[00:00:00.000 --> 00:00:03.680]  今日我們繼續去看 到底心靈裡面有什麼basics
[00:18:11.920 --> 00:18:14.480]  It makes a whole world of difference
[00:18:14.480 --> 00:18:17.720]  所以為什麼我發現有很多時候
[00:18:17.720 --> 00:18:19.920]  我們找一個counselor
[00:18:19.920 --> 00:18:21.680]  找一個人跟我們傾訴
[00:18:21.680 --> 00:18:23.280]  當然有一個智慧的counselor
[00:18:23.280 --> 00:18:25.520]  有一個智慧的輔導員
[00:18:25.520 --> 00:18:27.560]  是真的幫助到我們的生活
[00:18:27.560 --> 00:18:28.840]  幫助到我們的生命
[00:18:28.840 --> 00:18:31.120]  因為我們裡面有很多東西要處理
[00:18:31.120 --> 00:18:32.400]  怎樣處理
[00:18:32.400 --> 00:18:33.400]  我們每一個人的生命
[00:18:33.400 --> 00:18:35.360]  上帝構造我們的時候
[00:18:35.360 --> 00:18:37.000]  就是我們需要有另外一個人
[00:18:37.000 --> 00:18:40.120]  Speak into our life
[00:18:40.120 --> 00:18:41.960]  你不能夠向著牆
[00:18:41.960 --> 00:18:43.520]  對著個zoom
[00:18:43.520 --> 00:18:44.280]  對著個screen
[00:18:44.280 --> 00:18:45.600]  對著個phone
[00:18:45.600 --> 00:18:47.160]  然後就會處理到
[00:18:47.160 --> 00:18:48.320]  不行
[00:18:48.320 --> 00:18:50.680]  上帝對我們原本的構造就是這樣
[00:18:50.680 --> 00:18:54.120]  就是人與人之間要有生命的關係
[00:18:54.120 --> 00:18:56.920]  有一個有智慧的counselor
[00:18:56.920 --> 00:18:59.720]  肯聽我們心底話
[00:18:59.720 --> 00:19:03.880]  或者處理我們心裡面的情緒等等
[00:19:03.880 --> 00:19:05.720]  主已經近了
[00:19:05.720 --> 00:19:07.720]  耶穌基督就在你身邊
[00:19:07.720 --> 00:19:09.360]  我們的主就是一個這樣的主
[00:19:09.360 --> 00:19:10.600]  關心你
[00:19:10.600 --> 00:19:11.840]  關心我
[00:19:11.840 --> 00:19:13.400]  肯聽你禱告
[00:19:13.400 --> 00:19:15.040]  肯聽你去訴苦
[00:19:15.040 --> 00:19:17.680]  肯聽你去作愛
[00:19:17.680 --> 00:19:20.440]  肯聽你講開心的說話
[00:19:20.440 --> 00:19:23.840]  這個就是我們的主耶穌基督
[00:19:23.840 --> 00:19:25.480]  所以這段聖經說什麼
[00:19:25.480 --> 00:19:26.640]  他說應當一無掛慮
[00:19:26.640 --> 00:19:27.680]  只要凡事
[00:19:27.680 --> 00:19:28.800]  藉著禱告
[00:19:28.800 --> 00:19:30.520]  祈求和感謝
[00:19:30.520 --> 00:19:33.240]  將你們所要的告訴神
[00:19:33.240 --> 00:19:35.440]  神所賜那
[00:19:35.440 --> 00:19:36.680]  超越人
[00:19:36.680 --> 00:19:39.640]  所能了解的平安
[00:19:39.640 --> 00:19:41.720]  必在基督耶穌裡面
[00:19:41.720 --> 00:19:46.160]  保守你們的心懷意念
[00:19:46.160 --> 00:19:49.240]  他說既然主在我們身旁的話
[00:19:49.240 --> 00:19:51.320]  我們就應當可以一無掛慮
[00:19:51.320 --> 00:19:55.520]  不需要掛慮我們很多時候憂慮的事情
[00:19:55.520 --> 00:19:59.240]  他說不需要擔心任何事情
[00:19:59.240 --> 00:20:00.760]  但是每一件事
[00:20:00.760 --> 00:20:02.360]  我們有禱告
[00:20:02.360 --> 00:20:03.320]  祈求
[00:20:03.320 --> 00:20:05.000]  和感謝
[00:20:05.000 --> 00:20:09.960]  禱告祈求差不多同一件事
[00:20:09.960 --> 00:20:15.160]  就是去到向上帝陳明
[00:20:15.160 --> 00:20:17.840]  很多時候我們去到看禱告的時候
[00:20:17.840 --> 00:20:18.760]  我們就會覺得
[00:20:18.760 --> 00:20:20.240]  我們都是不懂得祈禱的
[00:20:20.240 --> 00:20:22.760]  有沒有人說不懂得祈禱的
[00:20:22.760 --> 00:20:24.320]  很多時候我們都會覺得
[00:20:24.320 --> 00:20:26.400]  你叫我突然間一個小組
[00:20:26.400 --> 00:20:27.480]  或者一個團規
[00:20:27.480 --> 00:20:28.680]  團規我們走出來祈禱
[00:20:28.680 --> 00:20:30.280]  我們不夠膽是不是
[00:20:30.280 --> 00:20:32.160]  因為我們當了祈禱是什麼
[00:20:32.160 --> 00:20:34.240]  演講
[00:20:34.240 --> 00:20:36.600]  我們以為祈禱就是演講
[00:20:36.600 --> 00:20:39.320]  其實祈禱不是這樣的
[00:20:39.320 --> 00:20:42.720]  我們經常有錯誤的感覺就是
[00:20:42.720 --> 00:20:46.040]  你們這些傳道人或者麗仙
[00:20:46.040 --> 00:20:51.440]  那些詞語是華麗的措辭
[00:20:51.440 --> 00:20:53.520]  我怎麼說得出這些東西
[00:20:53.520 --> 00:20:55.840]  我閉上眼睛就不知道說什麼
[00:20:55.840 --> 00:20:57.440]  一閉上眼睛我就沒有
[00:20:57.440 --> 00:20:59.760]  I have no word to say
[00:20:59.760 --> 00:21:02.960]  不知道怎麼解釋
[00:21:02.960 --> 00:21:06.520]  但最主要祈禱的精神不是這樣的
[00:21:06.520 --> 00:21:10.240]  以前我神奴院的時候有一個教授
[00:21:10.240 --> 00:21:13.320]  每次課堂開始
[00:21:13.320 --> 00:21:14.240]  和課堂結束的時候
[00:21:14.240 --> 00:21:15.560]  他都會帶我們來祈禱
[00:21:15.560 --> 00:21:17.120]  是他祈禱
[00:21:17.120 --> 00:21:19.280]  他祈禱真的很漂亮
[00:21:19.280 --> 00:21:20.760]  因為他是英文的祈禱
[00:21:20.760 --> 00:21:21.800]  但他用英文的祈禱
[00:21:21.800 --> 00:21:24.600]  是用一些King James的英文
[00:21:24.600 --> 00:21:27.800]  他祈禱真的很漂亮
[00:21:27.800 --> 00:21:32.440]  Great Adow, O Lord
[00:21:32.440 --> 00:21:36.000]  We praise thee because……
[00:21:36.000 --> 00:21:40.120]  用那些舊的英語去祈禱
[00:21:40.120 --> 00:21:43.360]  但那些祈禱真的很漂亮
[00:21:43.360 --> 00:21:46.160]  但我們很多時候就誤會了祈禱
[00:21:46.160 --> 00:21:48.880]  就是要去組織這些美麗的詞語
[00:21:48.880 --> 00:21:50.680]  我們就一個人去祈禱
[00:21:50.680 --> 00:21:52.320]  甚至我們有時候口頭禪說
[00:21:52.320 --> 00:21:55.920]  不完全的禱告
[00:21:55.920 --> 00:21:58.280]  最後我們奉主耶穌幾道名求
[00:21:58.280 --> 00:21:59.720]  不完全的禱告
[00:21:59.720 --> 00:22:02.680]  我想問什麼是不完全的禱告
[00:22:02.680 --> 00:22:05.200]  有誰的禱告是完全的
[00:22:05.200 --> 00:22:06.520]  什麼是不完全的禱告
[00:22:06.520 --> 00:22:10.200]  你知道聖經裡最短的祈禱是什麼嗎
[00:22:10.200 --> 00:22:11.480]  阿門的家
[00:22:11.480 --> 00:22:13.400]  我在想的是
[00:22:13.400 --> 00:22:15.240]  耶穌救我
[00:22:15.240 --> 00:22:17.400]  門徒這樣說
[00:22:17.400 --> 00:22:20.840]  Help me
[00:22:20.840 --> 00:22:21.520]  這個才是祈禱
[00:22:21.520 --> 00:22:23.280]  祈禱真正的精神是什麼
[00:22:23.280 --> 00:22:27.280]  是真、是誠、是開放
[00:22:27.280 --> 00:22:28.440]  等於我開頭的時候說
[00:22:28.440 --> 00:22:33.640]  好像嬰兒對父母說話一樣
[00:22:33.640 --> 00:22:35.480]  他有沒有想一想
[00:22:35.480 --> 00:22:36.680]  然後說些什麼
[00:22:36.680 --> 00:22:37.480]  他隨便說
[00:22:37.480 --> 00:22:38.280]  你聽到嗎
[00:22:38.280 --> 00:22:40.280]  亂說話
[00:22:40.280 --> 00:22:42.360]  但是父母喜歡聽嗎
[00:22:42.360 --> 00:22:44.200]  Yes
[00:22:44.200 --> 00:22:46.040]  We want to hear that
[00:22:46.040 --> 00:22:48.680]  我們和天父之間的關係其實都是這樣
[00:22:48.680 --> 00:22:55.240]  祈禱、禱告、祈求和感謝
[00:22:55.240 --> 00:22:56.320]  什麼意思
[00:22:56.320 --> 00:22:58.040]  Being thankful
[00:22:58.040 --> 00:23:02.000]  去說多謝
[00:23:02.000 --> 00:23:03.120]  當你說多謝的時候
[00:23:03.120 --> 00:23:06.640]  當你對上帝有個感謝的時候
[00:23:06.640 --> 00:23:08.560]  你就明白
[00:23:08.560 --> 00:23:09.400]  你講出來的時候
[00:23:09.400 --> 00:23:10.280]  想出來的時候
[00:23:10.280 --> 00:23:10.720]  你就明白
[00:23:10.720 --> 00:23:12.760]  原來上帝在你心裡
[00:23:12.760 --> 00:23:15.320]  是有很多美好的事
[00:23:15.320 --> 00:23:17.680]  在心裡當然有很多零碎的事
[00:23:17.680 --> 00:23:18.280]  但是
[00:23:18.280 --> 00:23:20.040]  At least
[00:23:20.040 --> 00:23:21.880]  We are thankful
[00:23:21.880 --> 00:23:24.480]  For the good things God has done
[00:23:24.480 --> 00:23:27.240]  There must be some good things
[00:23:27.240 --> 00:23:31.560]  所以怎樣我們去祈禱、祈求和感謝
[00:23:31.560 --> 00:23:34.760]  就幫助我們繼續的向前
[00:23:34.760 --> 00:23:37.040]  這段金句
[00:23:37.040 --> 00:23:38.800]  這段經文
[00:23:38.800 --> 00:23:41.800]  是一個很寶貴的一段經文
[00:23:41.800 --> 00:23:44.520]  去提醒我們
[00:23:44.520 --> 00:23:48.800]  我們可以藉著禱告
[00:23:48.800 --> 00:23:50.040]  來到上帝的面前
[00:23:50.040 --> 00:23:52.640]  That's why 我為什麼去鼓勵大家
[00:23:52.640 --> 00:23:54.680]  每一天你可能剔五至十分鐘
[00:23:54.680 --> 00:23:55.680]  十五分鐘
[00:23:55.680 --> 00:23:56.840]  你安靜的
[00:23:56.840 --> 00:23:58.440]  有聲無聲的都可以
[00:23:58.440 --> 00:23:59.640]  最重要是什麼
[00:23:59.640 --> 00:24:01.080]  是真是誠
[00:24:01.080 --> 00:24:02.400]  還有開放
[00:24:02.400 --> 00:24:04.360]  你都可以禱告
[00:24:04.360 --> 00:24:07.680]  但是這裡除了是一個寶貴的經文之外
[00:24:07.680 --> 00:24:11.640]  也是一個很有趣的經文
[00:24:11.640 --> 00:24:13.240]  它說什麼呢
[00:24:13.240 --> 00:24:15.440]  它說只要凡事藉著禱告祈求和感謝
[00:24:15.440 --> 00:24:18.480]  將你所有的事告到神
[00:24:18.480 --> 00:24:20.000]  如果你想
[00:24:20.000 --> 00:24:21.400]  如果有人說
[00:24:21.400 --> 00:24:24.320]  如果你要改聖經的話
[00:24:24.320 --> 00:24:25.360]  我們改聖經
[00:24:25.360 --> 00:24:27.520]  我們自己比較大不道
[00:24:27.520 --> 00:24:28.560]  如果改聖經改第七節
[00:24:28.560 --> 00:24:30.320]  你應該怎麼改
[00:24:30.320 --> 00:24:33.320]  因為神會將我們心裡面所需要的
[00:24:33.320 --> 00:24:35.560]  都給了我們
[00:24:35.560 --> 00:24:38.560]  那我們才會有平安
[00:24:38.560 --> 00:24:40.800]  它不是這樣說的
[00:24:40.800 --> 00:24:42.120]  你明白我的意思嗎
[00:24:42.120 --> 00:24:43.880]  我們有很多需要
[00:24:43.880 --> 00:24:46.480]  我們有很多想要的東西
[00:24:46.480 --> 00:24:48.520]  如果上帝給了我們
[00:24:48.520 --> 00:24:50.880]  那我們就有平安
[00:24:50.880 --> 00:24:52.440]  你不是這樣想的
[00:24:52.440 --> 00:24:55.000]  你傻子也是這樣想的
[00:24:55.000 --> 00:24:55.920]  我想問你
[00:24:55.920 --> 00:24:58.520]  你想不想多點錢
[00:24:58.520 --> 00:25:01.320]  居然有人搖頭
[00:25:01.320 --> 00:25:04.000]  好東西
[00:25:04.000 --> 00:25:05.760]  你想不想中樂透彩票
[00:25:05.760 --> 00:25:07.120]  Lottery
[00:25:07.120 --> 00:25:07.840]  是不是
[00:25:07.840 --> 00:25:08.760]  經常看新聞
[00:25:08.760 --> 00:25:10.800]  誰拋球又中了
[00:25:10.800 --> 00:25:12.960]  為什麼沒有我的份呢
[00:25:12.960 --> 00:25:15.240]  這些都是我想要的東西
[00:25:15.240 --> 00:25:18.120]  或者甚至你覺得你需要
[00:25:18.120 --> 00:25:21.040]  你想不想這間屋子大一點
[00:25:21.040 --> 00:25:21.960]  不想
[00:25:21.960 --> 00:25:23.960]  非常好
[00:25:23.960 --> 00:25:25.440]  Very good
[00:25:25.440 --> 00:25:27.880]  大一點也不一定好
[00:25:27.880 --> 00:25:29.680]  大一點就更多東西弄
[00:25:29.680 --> 00:25:32.600]  想不想有個好車
[00:25:32.600 --> 00:25:33.920]  多一輛車
[00:25:33.920 --> 00:25:35.760]  有時候
[00:25:35.760 --> 00:25:37.160]  是不是這些物質上的東西
[00:25:37.160 --> 00:25:39.160]  都給了我們
[00:25:39.160 --> 00:25:41.040]  這應該是上帝要這樣做
[00:25:41.040 --> 00:25:41.680]  給了我們
[00:25:41.680 --> 00:25:43.800]  那我們就有平安
[00:25:43.800 --> 00:25:44.760]  對不對
[00:25:44.760 --> 00:25:48.200]  有沒有想過物質越豐富的地方
[00:25:48.200 --> 00:25:50.560]  物質越豐富的人
[00:25:50.560 --> 00:25:52.640]  心靈是最貧乏的
[00:25:52.640 --> 00:25:56.840]  窮到剩下錢的人
[00:25:56.840 --> 00:25:59.320]  有沒有這樣的人
[00:25:59.320 --> 00:26:01.520]  大有人在
[00:26:01.520 --> 00:26:04.480]  這就是上帝所給我們的
[00:26:04.480 --> 00:26:06.680]  所賜我們的是什麼
[00:26:06.680 --> 00:26:10.120]  是出乎人所能夠了解的平安
[00:26:10.120 --> 00:26:11.560]  給我們
[00:26:11.560 --> 00:26:15.480]  給了我們所有物質上最豐富的東西
[00:26:15.480 --> 00:26:17.000]  樣樣東西都有
[00:26:17.000 --> 00:26:19.080]  是不是心靈裡面就是好
[00:26:19.080 --> 00:26:19.600]  不一定
[00:26:19.600 --> 00:26:21.640]  It doesn't build your character
[00:26:21.640 --> 00:26:25.640]  不會令到你心靈更加能夠有能力
[00:26:25.640 --> 00:26:27.120]  有能力
[00:26:27.120 --> 00:26:28.920]  有動力來到向前
[00:26:28.920 --> 00:26:31.400]  反而給了很多東西給你
[00:26:31.400 --> 00:26:33.240]  你心靈裡面更加痛苦
[00:26:33.240 --> 00:26:36.480]  你知道我們現代的人
[00:26:36.480 --> 00:26:40.200]  心理的狀況已經是很亂的
[00:26:40.200 --> 00:26:41.560]  但是我們物質上
[00:26:41.560 --> 00:26:43.120]  我們豐不豐富
[00:26:43.120 --> 00:26:44.680]  我們真的很豐富
[00:26:44.680 --> 00:26:47.520]  我們真的很豐富
[00:26:47.520 --> 00:26:50.360]  這就是上帝所賜給我們的
[00:26:50.360 --> 00:26:52.120]  是平安
[00:26:52.120 --> 00:26:53.680]  在講到平安的時候
[00:26:53.680 --> 00:26:55.240]  你就要想清楚
[00:26:55.240 --> 00:26:57.480]  不是我們華人想的那些平安
[00:26:57.480 --> 00:26:59.520]  菲律賓的信徒怎麼想平安
[00:26:59.520 --> 00:27:02.080]  你記得我說菲律賓是一個什麼城市
[00:27:02.080 --> 00:27:03.720]  一個羅馬的城市
[00:27:03.720 --> 00:27:06.160]  一個羅馬的殖民城
[00:27:06.160 --> 00:27:09.400]  Colonial City
[00:27:09.400 --> 00:27:12.320]  就是羅馬帝國是周圍去征服不同的地方
[00:27:12.320 --> 00:27:15.400]  然後征服了的地方就在那裡吸引
[00:27:15.400 --> 00:27:16.880]  放一個城市在那裡
[00:27:16.880 --> 00:27:18.880]  將這個城市變成一個殖民城市
[00:27:18.880 --> 00:27:20.760]  殖民城市是做什麼的
[00:27:20.760 --> 00:27:21.720]  就是靠著軍事
[00:27:21.720 --> 00:27:26.280]  靠著文化去到impose
[00:27:26.280 --> 00:27:27.920]  去到改變
[00:27:27.920 --> 00:27:33.480]  或者甚至去打壓被征服的人
[00:27:33.480 --> 00:27:35.040]  這個叫peace
[00:27:35.040 --> 00:27:37.800]  就是羅馬當時的帝國
[00:27:37.800 --> 00:27:40.600]  他們有個羅馬盛世的說話
[00:27:40.600 --> 00:27:42.240]  羅馬盛世的概念
[00:27:42.240 --> 00:27:43.840]  Pax Romana
[00:27:43.840 --> 00:27:45.560]  Roman Peace
[00:27:45.560 --> 00:27:47.120]  講到平安的時候
[00:27:47.120 --> 00:27:49.560]  羅馬人或者菲律賓的人會想起
[00:27:49.560 --> 00:27:52.720]  就是羅馬所說的平安
[00:27:52.720 --> 00:27:54.120]  羅馬平安就是什麼
[00:27:54.120 --> 00:27:55.920]  打到你殘
[00:27:55.920 --> 00:27:57.320]  你不能還手
[00:27:57.320 --> 00:27:58.800]  這個叫平安
[00:27:58.800 --> 00:27:59.760]  大家不是很平安嗎
[00:27:59.760 --> 00:28:01.120]  我不再打架了
[00:28:01.120 --> 00:28:03.440]  因為我已經把你打壞了
[00:28:03.440 --> 00:28:04.400]  你不能還手
[00:28:04.400 --> 00:28:06.160]  你都沒有能力還手
[00:28:06.160 --> 00:28:07.840]  這個叫peace
[00:28:07.840 --> 00:28:10.240]  This is Roman Peace
[00:28:10.240 --> 00:28:13.480]  最近我去organize這些資料的時候
[00:28:13.480 --> 00:28:22.240]  我就看見一些我搜集的金幣的圖畫
[00:28:22.240 --> 00:28:23.960]  金幣的圖畫
[00:28:23.960 --> 00:28:25.440]  我沒有這些金幣的
[00:28:25.440 --> 00:28:27.080]  你不要到我家裡找
[00:28:27.080 --> 00:28:31.840]  我就找到這些這樣的金幣
[00:28:31.840 --> 00:28:33.280]  那是在power point上的
[00:28:33.280 --> 00:28:35.400]  不是實物來的
[00:28:35.400 --> 00:28:36.920]  這些是什麼金幣
[00:28:36.920 --> 00:28:40.160]  這些叫做First Jewish Revolt Coins
[00:28:40.160 --> 00:28:43.960]  第一次猶太人去反羅馬革命
[00:28:43.960 --> 00:28:46.880]  大概是主後七十年的時候
[00:28:46.880 --> 00:28:50.840]  但是羅馬就大力去鎮壓
[00:28:50.840 --> 00:28:52.640]  打殘了這些猶太人的時候
[00:28:52.640 --> 00:28:53.320]  成功了
[00:28:53.320 --> 00:28:54.840]  他們就鑄造這些金幣
[00:28:54.840 --> 00:28:56.760]  這些金幣其實就是propaganda
[00:28:56.760 --> 00:28:58.200]  就是一些政治宣傳
[00:28:58.200 --> 00:29:00.320]  所以每個人帶著這些金幣
[00:29:00.320 --> 00:29:01.520]  銀幣、銅幣
[00:29:01.520 --> 00:29:03.360]  他就知道誰會贏
[00:29:03.360 --> 00:29:04.560]  誰會給你平安
[00:29:04.560 --> 00:29:06.680]  誰會打殘你
[00:29:06.680 --> 00:29:08.160]  你們看看左邊那個
[00:29:08.160 --> 00:29:09.880]  就是Triumphant
[00:29:09.880 --> 00:29:10.880]  Triumphant
[00:29:10.880 --> 00:29:12.000]  T-r-i-u-m
[00:29:12.000 --> 00:29:13.400]  差不多
[00:29:13.400 --> 00:29:15.080]  有一堆馬
[00:29:15.080 --> 00:29:16.840]  然後上面有一個士兵在吹角
[00:29:16.840 --> 00:29:18.520]  追前追前那個人
[00:29:18.520 --> 00:29:25.240]  就叫做Simon Sanoff Giora
[00:29:25.240 --> 00:29:26.960]  那個是其中一個
[00:29:26.960 --> 00:29:31.440]  就是那些反羅馬分子的領袖
[00:29:31.440 --> 00:29:32.640]  就是發生什麼事呢
[00:29:32.640 --> 00:29:35.000]  就把他綁起來
[00:29:35.000 --> 00:29:36.720]  就來釘他十字架
[00:29:36.720 --> 00:29:38.480]  綁起來之後
[00:29:38.480 --> 00:29:40.480]  羅馬軍隊打壓完之後
[00:29:40.480 --> 00:29:43.200]  他們軍隊成行成列的
[00:29:43.200 --> 00:29:46.960]  就會回到羅馬京城
[00:29:46.960 --> 00:29:51.480]  最近你會發覺在巴黎的奧運會
[00:29:51.480 --> 00:29:53.120]  其中一個標誌是什麼
[00:29:53.120 --> 00:29:54.760]  海船門
[00:29:54.760 --> 00:29:56.520]  就是一些獨立的城門
[00:29:56.520 --> 00:29:57.960]  他們就是這樣
[00:29:57.960 --> 00:29:59.560]  打完打殘你
[00:29:59.560 --> 00:30:01.760]  然後把那個領袖放在他們面前
[00:30:01.760 --> 00:30:03.960]  然後浩浩蕩蕩的possession
[00:30:03.960 --> 00:30:05.280]  然後進去
[00:30:05.280 --> 00:30:07.320]  然後那些人就歡呼喝彩
[00:30:07.320 --> 00:30:08.960]  因為羅馬贏了
[00:30:08.960 --> 00:30:09.880]  誰贏了
[00:30:09.880 --> 00:30:11.000]  就是中間那個
[00:30:11.000 --> 00:30:13.280]  就是Vespasian
[00:30:13.280 --> 00:30:14.720]  其中一個羅馬王
[00:30:14.720 --> 00:30:17.640]  然後右邊是一個金幣的杯面
[00:30:17.640 --> 00:30:18.520]  杯面是什麼呢
[00:30:18.520 --> 00:30:21.600]  寫著Judea
[00:30:21.600 --> 00:30:23.160]  然後是一個女人
[00:30:23.160 --> 00:30:25.480]  兩隻手臂綁著
[00:30:25.480 --> 00:30:27.360]  在一棵棗樹的下面
[00:30:27.360 --> 00:30:29.680]  她就在哭喊在哭
[00:30:29.680 --> 00:30:33.040]  這個就是叫做羅馬盛世
[00:30:33.040 --> 00:30:35.400]  我告訴你羅馬盛世
[00:30:35.400 --> 00:30:37.800]  誰有錢他有錢你沒有錢
[00:30:37.800 --> 00:30:39.680]  這個叫盛世
[00:30:39.680 --> 00:30:41.000]  什麼叫盛世
[00:30:41.000 --> 00:30:43.320]  你被人打到不能還手
[00:30:43.320 --> 00:30:46.160]  右邊那個就是你
[00:30:46.160 --> 00:30:50.640]  被人打壓到坐在樹下面
[00:30:50.640 --> 00:30:51.920]  沒了半條命
[00:30:51.920 --> 00:30:53.080]  這個叫羅馬盛世
[00:30:53.080 --> 00:30:55.600]  這個叫Roman Peace
[00:30:55.600 --> 00:30:57.920]  但保羅在這裡說什麼
[00:30:57.920 --> 00:31:01.040]  他說是上帝所賜的平安
[00:31:01.040 --> 00:31:03.440]  不是羅馬帝國給你的平安
[00:31:03.440 --> 00:31:05.920]  不是地上的帝國給你的平安
[00:31:05.920 --> 00:31:10.320]  他的Peace是在基督裡面找到的Peace
[00:31:10.320 --> 00:31:13.240]  Peace from God
[00:31:13.240 --> 00:31:15.600]  Peace given by God
[00:31:15.600 --> 00:31:17.880]  就是上帝這位慈愛的上帝
[00:31:17.880 --> 00:31:21.440]  給你的和平
[00:31:21.440 --> 00:31:23.920]  你可以想像一下
[00:31:23.920 --> 00:31:27.040]  這種Peace才能夠幫助到我們生命
[00:31:27.040 --> 00:31:28.720]  能夠保護到我們
[00:31:28.720 --> 00:31:30.160]  所以他說
[00:31:30.160 --> 00:31:32.480]  上帝所賜的平安
[00:31:32.480 --> 00:31:34.600]  是超乎人所了解的
[00:31:34.600 --> 00:31:35.480]  或者應該這樣翻譯
[00:31:35.480 --> 00:31:42.480]  是超乎人所能夠想的
[00:31:42.480 --> 00:31:44.720]  很多時候我們有很多焦慮
[00:31:44.720 --> 00:31:46.800]  因為我們經常有很多Reason
[00:31:46.800 --> 00:31:48.480]  我們經常要想
[00:31:48.480 --> 00:31:49.600]  經常要想來想去
[00:31:49.600 --> 00:31:50.920]  昨晚睡不著
[00:31:50.920 --> 00:31:52.440]  現在你睡不著了
[00:31:52.440 --> 00:31:53.440]  你在想什麼
[00:31:53.440 --> 00:31:57.000]  錢啊其他東西很煩
[00:31:57.000 --> 00:32:01.720]  超乎你所能夠想得通的東西
[00:32:01.720 --> 00:32:03.840]  這種平安在基督裡面保守
[00:32:03.840 --> 00:32:05.840]  你們心懷疑
[00:32:05.840 --> 00:32:08.720]  菲律賓是羅馬的駐防城
[00:32:08.720 --> 00:32:10.880]  經常有軍隊守住
[00:32:10.880 --> 00:32:12.640]  這就叫做羅馬平安
[00:32:12.640 --> 00:32:15.320]  有軍隊就有平安
[00:32:15.320 --> 00:32:17.160]  因為沒有人作反
[00:32:17.160 --> 00:32:19.800]  但是你就被人打殘
[00:32:19.800 --> 00:32:21.000]  用這個詞語
[00:32:21.000 --> 00:32:22.840]  will guard your heart
[00:32:22.840 --> 00:32:26.360]  好像士兵那樣看守著你
[00:32:26.360 --> 00:32:27.480]  我記得我講過這個例子
[00:32:27.480 --> 00:32:28.280]  好幾年前
[00:32:28.280 --> 00:32:29.440]  COVID-19剛開始的時候
[00:32:29.440 --> 00:32:33.000]  我們Downtown是否有很多National Guard
[00:32:33.000 --> 00:32:35.600]  你覺得平不平安
[00:32:35.600 --> 00:32:38.680]  表面上是很平安的
[00:32:38.680 --> 00:32:40.360]  平安過你每個人拿著槍
[00:32:40.360 --> 00:32:43.320]  到處掃
[00:32:43.320 --> 00:32:44.800]  那些不是叫平安
[00:32:44.800 --> 00:32:46.440]  不是平安
[00:32:46.440 --> 00:32:48.520]  但是他說什麼
[00:32:48.520 --> 00:32:50.360]  The peace of God
[00:32:50.360 --> 00:32:53.320]  will guard your heart and mind
[00:32:53.320 --> 00:32:54.640]  在基督裡面
[00:32:54.640 --> 00:32:56.040]  去保守著
[00:32:56.040 --> 00:32:59.600]  守防著你的心懷疑念
[00:32:59.600 --> 00:33:00.880]  當你心懷疑念
[00:33:00.880 --> 00:33:02.800]  健康明白的時候
[00:33:02.800 --> 00:33:04.320]  當你有安慰有平安
[00:33:04.320 --> 00:33:06.400]  真正上帝給你平安的時候
[00:33:06.400 --> 00:33:08.160]  你的心靈就會有動力
[00:33:08.160 --> 00:33:11.400]  無論外面發生什麼事都好
[00:33:11.400 --> 00:33:14.640]  His peace will guard you
[00:33:14.640 --> 00:33:16.440]  好像軍隊那樣防守著你
[00:33:16.440 --> 00:33:18.720]  你就不需要怕
[00:33:18.720 --> 00:33:19.960]  因為你知道
[00:33:19.960 --> 00:33:24.280]  上帝是照顧你的
[00:33:24.280 --> 00:33:26.000]  我家裡有些舊車
[00:33:26.000 --> 00:33:28.200]  我兒女現在開車
[00:33:28.200 --> 00:33:31.000]  我女兒Rachel
[00:33:31.000 --> 00:33:32.680]  她很可愛
[00:33:32.680 --> 00:33:34.720]  她現在很喜歡開車
[00:33:34.720 --> 00:33:36.480]  之前很不喜歡開車
[00:33:36.480 --> 00:33:37.360]  現在很喜歡開車
[00:33:37.360 --> 00:33:39.200]  一個人開車上班等等
[00:33:39.200 --> 00:33:40.000]  自己會泊車
[00:33:40.000 --> 00:33:41.560]  還可以泊車
[00:33:41.560 --> 00:33:45.160]  起碼大家都平安
[00:33:45.160 --> 00:33:47.160]  但是她很喜歡說這件事
[00:33:47.160 --> 00:33:48.720]  她回到家
[00:33:48.720 --> 00:33:49.640]  她說
[00:33:49.640 --> 00:33:53.320]  爸爸
[00:33:53.320 --> 00:33:56.880]  The gas is low
[00:33:56.880 --> 00:33:59.000]  她說車子沒油
[00:33:59.000 --> 00:34:01.400]  她的意思是什麼
[00:34:01.400 --> 00:34:03.400]  你去填油行不行
[00:34:03.400 --> 00:34:05.320]  已經剩下四分之一了
[00:34:05.320 --> 00:34:07.440]  是時候你填油了
[00:34:07.440 --> 00:34:09.600]  我真的很佩服她
[00:34:09.600 --> 00:34:14.280]  我覺得真的有一種信念
[00:34:14.280 --> 00:34:16.720]  我會照顧她
[00:34:16.720 --> 00:34:18.240]  只要她照顧我
[00:34:18.240 --> 00:34:20.120]  我就永遠都有油
[00:34:20.120 --> 00:34:21.280]  我有用
[00:34:21.280 --> 00:34:22.720]  又能夠開車
[00:34:22.720 --> 00:34:24.840]  又有用
[00:34:24.840 --> 00:34:26.840]  就是對我的信靠
[00:34:26.840 --> 00:34:28.440]  我非常佩服她
[00:34:28.440 --> 00:34:30.000]  她很輕鬆
[00:34:30.000 --> 00:34:31.880]  The gas is low
[00:34:31.880 --> 00:34:33.880]  她發訊息給我
[00:34:33.880 --> 00:34:35.720]  你要做事了
[00:34:35.720 --> 00:34:38.640]  我說當然你要學習
[00:34:38.640 --> 00:34:40.440]  但這就是我的意思
