
[00:00:00.000 --> 00:00:03.720]  我們一齊在神面前再有祈禱
[00:17:22.800 --> 00:17:24.800]  我和YY就出來
[00:17:24.800 --> 00:17:26.800]  阿全,拜當天
[00:17:26.800 --> 00:17:30.800]  嘩,不是說好了嗎
[00:17:32.800 --> 00:17:34.800]  我媽媽很虔誠地
[00:17:34.800 --> 00:17:36.800]  在那裡
[00:17:36.800 --> 00:17:38.800]  有些雞
[00:17:38.800 --> 00:17:40.800]  有些燒鵝
[00:17:40.800 --> 00:17:42.800]  在那裡
[00:17:42.800 --> 00:17:44.800]  不是燒鵝,總之有很多東西在那裡
[00:17:44.800 --> 00:17:46.800]  我也不知道有什麼
[00:17:46.800 --> 00:17:48.800]  嘩,你猜我怎麼辦
[00:17:48.800 --> 00:17:50.800]  YY就看著我
[00:17:50.800 --> 00:17:52.800]  我吸一口氣,我就走出去
[00:17:52.800 --> 00:17:54.800]  前面露台
[00:17:54.800 --> 00:17:56.800]  有一張麻將桌
[00:17:56.800 --> 00:17:58.800]  就擺好東西
[00:17:58.800 --> 00:18:00.800]  我就一手稱了
[00:18:00.800 --> 00:18:02.800]  就走到這邊
[00:18:02.800 --> 00:18:04.800]  這裡是沒有東西的
[00:18:04.800 --> 00:18:06.800]  我就說,英
[00:18:06.800 --> 00:18:08.800]  我們感謝上帝
[00:18:08.800 --> 00:18:10.800]  這裡我媽媽就在那裡
[00:18:10.800 --> 00:18:12.800]  我就站在旁邊
[00:18:12.800 --> 00:18:14.800]  天父,我們感謝你
[00:18:14.800 --> 00:18:16.800]  今天我結婚
[00:18:16.800 --> 00:18:18.800]  爸爸媽媽都很高興
[00:18:18.800 --> 00:18:22.800]  我就一國兩制
[00:18:22.800 --> 00:18:24.800]  我看到我媽媽OK了
[00:18:24.800 --> 00:18:26.800]  我說,媽媽,我也感謝天父
[00:18:28.800 --> 00:18:30.800]  我媽媽OK
[00:18:30.800 --> 00:18:34.800]  我也覺得我媽媽很順眼
[00:18:34.800 --> 00:18:36.800]  很尊重我
[00:18:36.800 --> 00:18:38.800]  我也很尊重她
[00:18:38.800 --> 00:18:40.800]  幸好她沒有叫我兩個哥哥
[00:18:40.800 --> 00:18:42.800]  坐在一旁跪下
[00:18:42.800 --> 00:18:44.800]  你知道嗎
[00:18:44.800 --> 00:18:46.800]  有什麼難了我們
[00:18:46.800 --> 00:18:48.800]  可能是家人
[00:18:48.800 --> 00:18:50.800]  幸好我媽媽
[00:18:50.800 --> 00:18:52.800]  家人都放我一馬
[00:18:52.800 --> 00:18:56.800]  出門
[00:18:56.800 --> 00:18:58.800]  又不用拿紅遮
[00:18:58.800 --> 00:19:00.800]  是不是拿紅遮
[00:19:00.800 --> 00:19:02.800]  我記得我大哥結婚那天
[00:19:02.800 --> 00:19:04.800]  拿了一把紅遮
[00:19:04.800 --> 00:19:06.800]  但是
[00:19:06.800 --> 00:19:08.800]  什麼難了我們
[00:19:08.800 --> 00:19:10.800]  我講的嚴峻一點
[00:19:10.800 --> 00:19:12.800]  不要說只是有些人信主
[00:19:12.800 --> 00:19:14.800]  被家人難了
[00:19:14.800 --> 00:19:16.800]  今天有很多
[00:19:16.800 --> 00:19:18.800]  信主的伊斯蘭人
[00:19:18.800 --> 00:19:20.800]  有很多
[00:19:20.800 --> 00:19:22.800]  會被殺,會殉道
[00:19:22.800 --> 00:19:24.800]  或者說歷史上
[00:19:24.800 --> 00:19:26.800]  大德生
[00:19:26.800 --> 00:19:28.800]  1967年
[00:19:28.800 --> 00:19:30.800]  他在杭州宣教的時候
[00:19:30.800 --> 00:19:32.800]  他八歲的女兒病死了
[00:19:32.800 --> 00:19:34.800]  1968年
[00:19:34.800 --> 00:19:36.800]  因為揚州教案
[00:19:36.800 --> 00:19:38.800]  他和同工
[00:19:38.800 --> 00:19:40.800]  要離開
[00:19:40.800 --> 00:19:42.800]  很多人受傷
[00:19:42.800 --> 00:19:44.800]  1970年
[00:19:44.800 --> 00:19:46.800]  不是19
[00:19:46.800 --> 00:19:48.800]  18
[00:19:48.800 --> 00:19:50.800]  1867年,八歲的女兒死了
[00:19:50.800 --> 00:19:52.800]  1868年
[00:19:52.800 --> 00:19:54.800]  揚州教案
[00:19:54.800 --> 00:19:56.800]  1870年2月
[00:19:56.800 --> 00:19:58.800]  他六歲的兒子
[00:19:58.800 --> 00:20:00.800]  因為病過身
[00:20:00.800 --> 00:20:02.800]  在鎮江的地方
[00:20:02.800 --> 00:20:04.800]  7月
[00:20:04.800 --> 00:20:06.800]  他剛出生的
[00:20:06.800 --> 00:20:08.800]  嬰兒13天後
[00:20:08.800 --> 00:20:10.800]  夭折,過了幾天
[00:20:10.800 --> 00:20:12.800]  他太太因為難產
[00:20:12.800 --> 00:20:14.800]  又過身
[00:20:14.800 --> 00:20:18.800]  接著去到
[00:20:18.800 --> 00:20:20.800]  1900年
[00:20:20.800 --> 00:20:22.800]  那次最慘
[00:20:22.800 --> 00:20:24.800]  義和團事件
[00:20:24.800 --> 00:20:26.800]  他們內地會死的同工
[00:20:26.800 --> 00:20:28.800]  和
[00:20:28.800 --> 00:20:30.800]  幾多年了
[00:20:30.800 --> 00:20:34.800]  百多年了
[00:20:34.800 --> 00:20:36.800]  54個大人
[00:20:36.800 --> 00:20:38.800]  21個小孩殉道
[00:20:38.800 --> 00:20:40.800]  那時大德生
[00:20:40.800 --> 00:20:42.800]  68歲
[00:20:42.800 --> 00:20:44.800]  他在歐洲休養
[00:20:44.800 --> 00:20:46.800]  他也有病
[00:20:46.800 --> 00:20:48.800]  那時他一世人
[00:20:48.800 --> 00:20:50.800]  差不多崩潰的時候
[00:20:50.800 --> 00:20:52.800]  他自己的家人死了
[00:20:52.800 --> 00:20:56.800]  他的同工死了
[00:20:56.800 --> 00:21:00.800]  有什麼會難了我們
[00:21:00.800 --> 00:21:12.800]  我年紀越大
[00:21:12.800 --> 00:21:14.800]  越容易失控
[00:21:18.800 --> 00:21:20.800]  其實我不是很大
[00:21:20.800 --> 00:21:26.800]  經文說
[00:21:26.800 --> 00:21:28.800]  膽量
[00:21:28.800 --> 00:21:30.800]  你會有什麼
[00:21:30.800 --> 00:21:32.800]  可以支持你
[00:21:32.800 --> 00:21:34.800]  如果很艱難的時候
[00:21:34.800 --> 00:21:36.800]  你都覺得
[00:21:36.800 --> 00:21:38.800]  你可以堅持
[00:21:38.800 --> 00:21:40.800]  我們讀
[00:21:40.800 --> 00:21:42.800]  這裡猶太人有三個反應
[00:21:42.800 --> 00:21:44.800]  第十三節
[00:21:44.800 --> 00:21:46.800]  他們驚訝
[00:21:46.800 --> 00:21:48.800]  驚訝
[00:21:48.800 --> 00:21:50.800]  第十四節
[00:21:50.800 --> 00:21:52.800]  他們
[00:21:52.800 --> 00:21:54.800]  他們說什麼
[00:21:54.800 --> 00:21:56.800]  我們再讀第十四節
[00:21:56.800 --> 00:22:04.800]  他們是無話可說
[00:22:04.800 --> 00:22:06.800]  無話可說
[00:22:06.800 --> 00:22:08.800]  所以從十五節
[00:22:08.800 --> 00:22:10.800]  到十八節
[00:22:10.800 --> 00:22:12.800]  他們就開會
[00:22:12.800 --> 00:22:14.800]  他們第一個反應
[00:22:14.800 --> 00:22:16.800]  他們那麼有膽量
[00:22:16.800 --> 00:22:18.800]  之前他們的領袖
[00:22:18.800 --> 00:22:20.800]  才死了
[00:22:20.800 --> 00:22:22.800]  現在他們竟然
[00:22:22.800 --> 00:22:24.800]  可以站在工會面前
[00:22:24.800 --> 00:22:26.800]  很淡定
[00:22:26.800 --> 00:22:28.800]  我們再讀
[00:22:28.800 --> 00:22:30.800]  後面十五到十八節
[00:22:30.800 --> 00:22:32.800]  再一次
[00:22:44.800 --> 00:22:46.800]  我們再讀
[00:22:46.800 --> 00:22:48.800]  後面十五到十八節
[00:22:48.800 --> 00:22:50.800]  我們再讀
[00:22:50.800 --> 00:22:52.800]  後面十五到十八節
[00:22:52.800 --> 00:22:54.800]  我們再讀
[00:22:54.800 --> 00:22:56.800]  後面十五到十八節
[00:22:56.800 --> 00:22:58.800]  我們再讀
[00:22:58.800 --> 00:23:00.800]  後面十五到十八節
[00:23:00.800 --> 00:23:02.800]  我們再讀
[00:23:02.800 --> 00:23:04.800]  後面十五到十八節
[00:23:04.800 --> 00:23:06.800]  我們再讀
[00:23:06.800 --> 00:23:08.800]  後面十五到十八節
[00:23:08.800 --> 00:23:10.800]  他們首先驚訝
[00:23:10.800 --> 00:23:12.800]  接著無言
[00:23:12.800 --> 00:23:14.800]  因為他們開會
[00:23:14.800 --> 00:23:16.800]  因為那麼明顯的神蹟
[00:23:16.800 --> 00:23:18.800]  彼得以漢身邊
[00:23:18.800 --> 00:23:20.800]  還站著那個
[00:23:20.800 --> 00:23:22.800]  瘸腿四十年有多
[00:23:22.800 --> 00:23:24.800]  在聖殿門口
[00:23:24.800 --> 00:23:26.800]  個個都認識他的黑蓋
[00:23:26.800 --> 00:23:28.800]  所以我們
[00:23:28.800 --> 00:23:30.800]  否定不了他們所做的事
[00:23:30.800 --> 00:23:32.800]  他們現在唯一
[00:23:32.800 --> 00:23:34.800]  就是不想他傳揚
[00:23:34.800 --> 00:23:36.800]  講耶穌死而復活的名
[00:23:36.800 --> 00:23:38.800]  不想他傳揚這件事
[00:23:38.800 --> 00:23:40.800]  他們做第三個動作
[00:23:40.800 --> 00:23:42.800]  他們就威嚇他們
[00:23:42.800 --> 00:23:44.800]  恐嚇
[00:23:44.800 --> 00:23:46.800]  所以叫他們進來
[00:23:46.800 --> 00:23:48.800]  做這件事
[00:23:48.800 --> 00:23:50.800]  弟子們如果要跟從神
[00:23:50.800 --> 00:23:52.800]  衛斯理講過一句說話很震撼
[00:23:52.800 --> 00:23:54.800]  衛斯理說
[00:23:54.800 --> 00:23:56.800]  如果你給一百個
[00:23:56.800 --> 00:23:58.800]  什麼都不怕
[00:23:58.800 --> 00:24:00.800]  只怕得罪神
[00:24:00.800 --> 00:24:02.800]  怕犯罪
[00:24:02.800 --> 00:24:04.800]  如果你給一百個
[00:24:04.800 --> 00:24:06.800]  什麼都不渴慕
[00:24:06.800 --> 00:24:08.800]  只渴慕上帝
[00:24:08.800 --> 00:24:10.800]  成為神所喜悅的人
[00:24:10.800 --> 00:24:12.800]  他說這一百個人
[00:24:12.800 --> 00:24:14.800]  可以震動地獄的門
[00:24:14.800 --> 00:24:16.800]  可以在地上建立天國
[00:24:16.800 --> 00:24:18.800]  什麼都不怕
[00:24:18.800 --> 00:24:20.800]  只怕神
[00:24:20.800 --> 00:24:22.800]  只怕得罪神
[00:24:22.800 --> 00:24:24.800]  什麼都不渴慕
[00:24:24.800 --> 00:24:26.800]  只渴慕上帝
[00:24:26.800 --> 00:24:28.800]  弟子們
[00:24:28.800 --> 00:24:30.800]  如果有這些人
[00:24:30.800 --> 00:24:32.800]  沒有乖乎基督教信仰
[00:24:32.800 --> 00:24:34.800]  可以傳到今天
[00:24:34.800 --> 00:24:36.800]  有些人說基督教開始
[00:24:36.800 --> 00:24:38.800]  一百二十個人
[00:24:38.800 --> 00:24:40.800]  或者耶穌之前帶過十二個門徒
[00:24:40.800 --> 00:24:42.800]  帶過七十個門徒
[00:24:42.800 --> 00:24:44.800]  他升天之後
[00:24:44.800 --> 00:24:46.800]  最多向五百人顯現
[00:24:46.800 --> 00:24:48.800]  教會
[00:24:48.800 --> 00:24:50.800]  初始成立一百二十人
[00:24:50.800 --> 00:24:52.800]  為什麼教會可以
[00:24:52.800 --> 00:24:54.800]  傳到今時今日
[00:24:54.800 --> 00:24:56.800]  經常說耶穌沒有寫過一本書
[00:24:56.800 --> 00:24:58.800]  但是全世界有
[00:24:58.800 --> 00:25:00.800]  最多的書寫關於他
[00:25:00.800 --> 00:25:02.800]  耶穌沒有作過一首歌
[00:25:02.800 --> 00:25:04.800]  全世界他有最多的
[00:25:04.800 --> 00:25:06.800]  歌為他而寫
[00:25:06.800 --> 00:25:08.800]  耶穌沒有要求別人給錢
[00:25:08.800 --> 00:25:10.800]  全世界他有
[00:25:10.800 --> 00:25:12.800]  最多的人願意
[00:25:12.800 --> 00:25:14.800]  為他奉獻金銀
[00:25:14.800 --> 00:25:16.800]  甚至獻上自己的一生
[00:25:16.800 --> 00:25:18.800]  為什麼呢
[00:25:18.800 --> 00:25:20.800]  為什麼耶穌的名字
[00:25:20.800 --> 00:25:22.800]  可以傳到今時今日
[00:25:22.800 --> 00:25:24.800]  就是因為這些耶穌的使徒
[00:25:24.800 --> 00:25:26.800]  門徒
[00:25:26.800 --> 00:25:28.800]  他們願意見證主導的地步
[00:25:28.800 --> 00:25:30.800]  願意擺上自己的生命
[00:25:30.800 --> 00:25:32.800]  所以殉道
[00:25:32.800 --> 00:25:34.800]  門徒
[00:25:34.800 --> 00:25:36.800]  原文的意思就是見證
[00:25:36.800 --> 00:25:38.800]  他見證耶穌基督的復活
[00:25:38.800 --> 00:25:40.800]  去到一個地步
[00:25:40.800 --> 00:25:42.800]  願意用人頭擔保
[00:25:42.800 --> 00:25:44.800]  這就是見證的意思
[00:25:44.800 --> 00:25:46.800]  所以他們的膽量
[00:25:46.800 --> 00:25:48.800]  不是隨便的
[00:25:48.800 --> 00:25:50.800]  今天如何跟從神
[00:25:50.800 --> 00:25:52.800]  而不會被威嚇
[00:25:52.800 --> 00:25:54.800]  不會被
[00:25:54.800 --> 00:25:56.800]  其他東西攔阻我們
[00:25:56.800 --> 00:25:58.800]  去做主的精兵
[00:25:58.800 --> 00:26:00.800]  或者去做主的見證人
[00:26:00.800 --> 00:26:02.800]  有五個重點
[00:26:02.800 --> 00:26:04.800]  第一個
[00:26:04.800 --> 00:26:06.800]  在講到大綱裏面
[00:26:06.800 --> 00:26:08.800]  剛才我們到第十三節
[00:26:08.800 --> 00:26:10.800]  連那些
[00:26:10.800 --> 00:26:12.800]  猶太人的領袖都認得
[00:26:12.800 --> 00:26:14.800]  他們一向是和誰在一起
[00:26:14.800 --> 00:26:16.800]  和耶穌在一起
[00:26:16.800 --> 00:26:18.800]  你知道耶穌
[00:26:18.800 --> 00:26:20.800]  在世的時候
[00:26:20.800 --> 00:26:22.800]  他帶著門徒
[00:26:22.800 --> 00:26:24.800]  耶穌怎樣去耶路撒冷
[00:26:24.800 --> 00:26:26.800]  宣講天國的事
[00:26:26.800 --> 00:26:28.800]  他怎樣被教導
[00:26:28.800 --> 00:26:30.800]  宣講天國的事
[00:26:30.800 --> 00:26:32.800]  他怎樣被拒絕
[00:26:32.800 --> 00:26:34.800]  他一樣被人說
[00:26:34.800 --> 00:26:36.800]  他沒有受過教育
[00:26:36.800 --> 00:26:38.800]  沒有受過拉比正統的教育
[00:26:38.800 --> 00:26:40.800]  他怎會懂得聖經呢
[00:26:40.800 --> 00:26:42.800]  耶穌一樣被人說
[00:26:42.800 --> 00:26:44.800]  他那個加利利
[00:26:44.800 --> 00:26:46.800]  那撒勒的人耶穌
[00:26:46.800 --> 00:26:48.800]  是沒有學問的小民
[00:26:48.800 --> 00:26:50.800]  為什麼他可以這麼有學識呢
[00:26:50.800 --> 00:26:52.800]  耶穌一樣被拒絕
[00:26:52.800 --> 00:26:54.800]  一樣被拉去工會受審
[00:26:54.800 --> 00:26:56.800]  這裡一樣
[00:26:56.800 --> 00:26:58.800]  那些門徒
[00:26:58.800 --> 00:27:00.800]  他們為什麼可以站立
[00:27:00.800 --> 00:27:02.800]  不怕這些驚嚇呢
[00:27:02.800 --> 00:27:04.800]  第一他們有耶穌的確信
[00:27:04.800 --> 00:27:06.800]  耶穌說
[00:27:06.800 --> 00:27:08.800]  活著不是單靠食物
[00:27:08.800 --> 00:27:10.800]  是靠神口裡所說的一切
[00:27:10.800 --> 00:27:12.800]  他的食物
[00:27:12.800 --> 00:27:14.800]  就是遵行父的旨意
[00:27:14.800 --> 00:27:16.800]  神的話語
[00:27:16.800 --> 00:27:18.800]  就是在他生命裡
[00:27:18.800 --> 00:27:20.800]  耶穌基督
[00:27:20.800 --> 00:27:22.800]  他傳講天國
[00:27:22.800 --> 00:27:24.800]  他倚靠聖靈
[00:27:24.800 --> 00:27:26.800]  去教導他們
[00:27:26.800 --> 00:27:28.800]  直到復活之後
[00:27:28.800 --> 00:27:30.800]  他將聖經關於他的事
[00:27:30.800 --> 00:27:32.800]  關於神國的事
[00:27:32.800 --> 00:27:34.800]  教導門徒
[00:27:34.800 --> 00:27:36.800]  所以門徒有信仰
[00:27:36.800 --> 00:27:38.800]  信仰到一個地步
[00:27:38.800 --> 00:27:40.800]  整個神國的福音
[00:27:40.800 --> 00:27:42.800]  整個耶穌基督復活的見證
[00:27:42.800 --> 00:27:44.800]  成為他們生命的確信
[00:27:44.800 --> 00:27:46.800]  當然有確信和沒有確信
[00:27:46.800 --> 00:27:48.800]  有很大分別
[00:27:48.800 --> 00:27:50.800]  我舉個例子
[00:27:50.800 --> 00:27:52.800]  有些人很有確信做運動
[00:27:52.800 --> 00:27:54.800]  有些人很有確信
[00:27:54.800 --> 00:27:56.800]  飲食要均衡
[00:27:56.800 --> 00:27:58.800]  有些人很有確信
[00:27:58.800 --> 00:28:00.800]  要早睡早起
[00:28:00.800 --> 00:28:02.800]  又或者有些人很有確信
[00:28:02.800 --> 00:28:04.800]  要孝順父母
[00:28:04.800 --> 00:28:06.800]  確信就是你知道是真理
[00:28:06.800 --> 00:28:08.800]  已經在你的生命裡
[00:28:08.800 --> 00:28:10.800]  什麼事情發生
[00:28:10.800 --> 00:28:12.800]  都拔不掉
[00:28:12.800 --> 00:28:14.800]  已經是你生命的一部分
[00:28:14.800 --> 00:28:16.800]  是你的本能
[00:28:16.800 --> 00:28:18.800]  你不用再學了
[00:28:18.800 --> 00:28:20.800]  生命的確信
[00:28:20.800 --> 00:28:22.800]  就是耶穌基督教他們的事
[00:28:22.800 --> 00:28:24.800]  全部成為他們生命的確信
[00:28:24.800 --> 00:28:26.800]  就是因為他們與基督在一起
[00:28:26.800 --> 00:28:28.800]  我又問大家
[00:28:28.800 --> 00:28:30.800]  弟兄姊妹
[00:28:30.800 --> 00:28:32.800]  如果你很想門徒不怕逼白
[00:28:32.800 --> 00:28:34.800]  都夠膽見證
[00:28:34.800 --> 00:28:36.800]  甚至賠償生命
[00:28:36.800 --> 00:28:38.800]  都在所不惜
[00:28:38.800 --> 00:28:40.800]  你有沒有生命的確信
[00:28:40.800 --> 00:28:42.800]  你有沒有明白神的話語
[00:28:42.800 --> 00:28:44.800]  你有沒有經歷神的應許
[00:28:44.800 --> 00:28:46.800]  的真實
[00:28:46.800 --> 00:28:48.800]  如果你聖經又不懂
[00:28:48.800 --> 00:28:50.800]  或者福音的內容
[00:28:50.800 --> 00:28:52.800]  你都不太清晰
[00:28:52.800 --> 00:28:54.800]  又或者
[00:28:54.800 --> 00:28:56.800]  你
[00:28:56.800 --> 00:28:58.800]  對耶穌
[00:28:58.800 --> 00:29:00.800]  的認識都很少
[00:29:00.800 --> 00:29:02.800]  那你不可能
[00:29:02.800 --> 00:29:04.800]  可以做到一個站穩的門徒
[00:29:04.800 --> 00:29:06.800]  所以生命的確信
[00:29:06.800 --> 00:29:08.800]  第一個
[00:29:08.800 --> 00:29:10.800]  得力的秘訣
[00:29:10.800 --> 00:29:12.800]  就是你真的要在基督裡面有經歷
[00:29:12.800 --> 00:29:14.800]  你真的要明白神的話語
[00:29:14.800 --> 00:29:16.800]  主一學剛剛開火
[00:29:16.800 --> 00:29:18.800]  我鼓勵你
[00:29:18.800 --> 00:29:20.800]  還可以報名
[00:29:20.800 --> 00:29:22.800]  昨天下午開了一課
[00:29:22.800 --> 00:29:24.800]  今早開了一課
[00:29:24.800 --> 00:29:26.800]  等下十二點也開一課
[00:29:26.800 --> 00:29:28.800]  弟兄姊妹
[00:29:28.800 --> 00:29:30.800]  你有沒有真的讓神的話語
[00:29:30.800 --> 00:29:32.800]  進入你心裡面
[00:29:32.800 --> 00:29:34.800]  神的話語對你有多重要呢
[00:29:34.800 --> 00:29:36.800]  我很抱歉
[00:29:36.800 --> 00:29:38.800]  我近年遇到很多神學生
[00:29:38.800 --> 00:29:40.800]  他去報讀神學的時候
[00:29:40.800 --> 00:29:42.800]  報讀神學了
[00:29:42.800 --> 00:29:44.800]  他聖經都沒看過一次
[00:29:44.800 --> 00:29:46.800]  我就挑戰他
[00:29:46.800 --> 00:29:48.800]  萬一神學院真的收你
[00:29:48.800 --> 00:29:50.800]  我說
[00:29:50.800 --> 00:29:52.800]  你入學之前快點讀完
[00:29:52.800 --> 00:29:54.800]  一次聖經
[00:29:54.800 --> 00:29:56.800]  如果你聖經都不懂
[00:29:56.800 --> 00:29:58.800]  你怎樣建立生命的確信呢
[00:29:58.800 --> 00:30:00.800]  眾望論
[00:30:00.800 --> 00:30:02.800]  你去見正神
[00:30:02.800 --> 00:30:04.800]  這是第一
[00:30:04.800 --> 00:30:06.800]  第二
[00:30:06.800 --> 00:30:08.800]  當他們被盤問的時候
[00:30:08.800 --> 00:30:10.800]  彼得約翰
[00:30:10.800 --> 00:30:12.800]  他說聖靈充滿彼得
[00:30:12.800 --> 00:30:14.800]  我們說聖靈充滿的時候
[00:30:14.800 --> 00:30:16.800]  我們會得著三種能力
[00:30:16.800 --> 00:30:18.800]  第一
[00:30:18.800 --> 00:30:20.800]  他行神蹟
[00:30:20.800 --> 00:30:22.800]  顯明是神差他們來的能力
[00:30:22.800 --> 00:30:24.800]  這個在使徒身上
[00:30:24.800 --> 00:30:26.800]  是擁有的
[00:30:26.800 --> 00:30:28.800]  但其他信徒不一定有
[00:30:28.800 --> 00:30:30.800]  使徒一定有
[00:30:30.800 --> 00:30:32.800]  第二
[00:30:32.800 --> 00:30:34.800]  被聖靈充滿
[00:30:34.800 --> 00:30:36.800]  他整個人有生命力
[00:30:36.800 --> 00:30:38.800]  他能夠活出
[00:30:38.800 --> 00:30:40.800]  對得住自己良心
[00:30:40.800 --> 00:30:42.800]  能夠活出
[00:30:42.800 --> 00:30:44.800]  道德感召力的生命
[00:30:44.800 --> 00:30:46.800]  第三
[00:30:46.800 --> 00:30:48.800]  彼得有宣講神的
[00:30:48.800 --> 00:30:50.800]  福音的能力
[00:30:50.800 --> 00:30:52.800]  這裏彼得
[00:30:52.800 --> 00:30:54.800]  他為何可以面對
[00:30:54.800 --> 00:30:56.800]  71個
[00:30:56.800 --> 00:30:58.800]  加上其他群眾圍住他
[00:30:58.800 --> 00:31:00.800]  他們兩個人
[00:31:00.800 --> 00:31:02.800]  和病好的人
[00:31:02.800 --> 00:31:04.800]  站在那裏很淡定
[00:31:04.800 --> 00:31:06.800]  因為不是靠他們自己
[00:31:06.800 --> 00:31:08.800]  是靠聖靈
[00:31:08.800 --> 00:31:10.800]  沒有一件事
[00:31:10.800 --> 00:31:12.800]  不關耶穌的事
[00:31:12.800 --> 00:31:14.800]  你生命每一件事
[00:31:14.800 --> 00:31:16.800]  聖經說萬事相效
[00:31:16.800 --> 00:31:18.800]  愛神的人第一處
[00:31:18.800 --> 00:31:20.800]  無論順境逆境
[00:31:20.800 --> 00:31:22.800]  神都有他的心意
[00:31:22.800 --> 00:31:24.800]  就算你遇到不好的事
[00:31:24.800 --> 00:31:26.800]  神的祝福
[00:31:26.800 --> 00:31:28.800]  也不會被不好的事攔阻
[00:31:28.800 --> 00:31:30.800]  每一件事
[00:31:30.800 --> 00:31:32.800]  都不會
[00:31:32.800 --> 00:31:34.800]  不關耶穌的事
[00:31:34.800 --> 00:31:36.800]  所以被聖靈管理的生命
[00:31:36.800 --> 00:31:38.800]  他們試圖
[00:31:38.800 --> 00:31:40.800]  他們的秘訣第二
[00:31:40.800 --> 00:31:42.800]  他們願意被聖靈管理
[00:31:42.800 --> 00:31:44.800]  不是靠自己
[00:31:44.800 --> 00:31:46.800]  靠自己就死定
[00:31:46.800 --> 00:31:48.800]  只有靠聖靈
[00:31:48.800 --> 00:31:50.800]  他們面對這些威嚇
[00:31:50.800 --> 00:31:52.800]  他們才站立得住
[00:31:52.800 --> 00:31:54.800]  他們不知道接下來會怎樣
[00:31:54.800 --> 00:31:56.800]  會否很快就報
[00:31:56.800 --> 00:31:58.800]  耶穌的後塵被拉去處死
[00:31:58.800 --> 00:32:00.800]  這是第二
[00:32:00.800 --> 00:32:02.800]  第三
[00:32:02.800 --> 00:32:04.800]  因為他們對耶穌有愛
[00:32:04.800 --> 00:32:06.800]  我們讀輔佐經文
[00:32:06.800 --> 00:32:08.800]  有三節
[00:32:08.800 --> 00:32:10.800]  臨前十五章十節
[00:32:10.800 --> 00:32:12.800]  臨後五章十四十五
[00:32:12.800 --> 00:32:14.800]  我們一起讀這三節聖經
[00:32:14.800 --> 00:32:16.800]  預備起
[00:32:34.800 --> 00:32:36.800]  這裏說了兩個重點
[00:32:36.800 --> 00:32:38.800]  一個是
[00:32:38.800 --> 00:32:40.800]  保羅說
[00:32:40.800 --> 00:32:42.800]  我今天成了何等樣的人
[00:32:42.800 --> 00:32:44.800]  是因為
[00:32:44.800 --> 00:32:46.800]  神的恩典
[00:32:46.800 --> 00:32:48.800]  他為主格外勞苦
[00:32:48.800 --> 00:32:50.800]  他經常受苦被逼迫
[00:32:50.800 --> 00:32:52.800]  甚麼支持他
[00:32:52.800 --> 00:32:54.800]  因為他沒有
[00:32:54.800 --> 00:32:56.800]  他沒有受苦
[00:32:56.800 --> 00:32:58.800]  他沒有受苦
[00:32:58.800 --> 00:33:00.800]  他沒有受苦
[00:33:00.800 --> 00:33:02.800]  所以他沒有
[00:33:02.800 --> 00:33:04.800]  甚麼支持他
[00:33:04.800 --> 00:33:06.800]  因為他明白神的恩典
[00:33:06.800 --> 00:33:08.800]  是多麼的大
[00:33:08.800 --> 00:33:10.800]  你知道以前在農村
[00:33:10.800 --> 00:33:12.800]  有些學生有機會去讀大學
[00:33:12.800 --> 00:33:14.800]  他從來不敢偷懶
[00:33:14.800 --> 00:33:16.800]  因為由他
[00:33:16.800 --> 00:33:18.800]  每一毫子的學費
[00:33:18.800 --> 00:33:20.800]  和他的生活費
[00:33:20.800 --> 00:33:22.800]  和搭火車的交通費
[00:33:22.800 --> 00:33:24.800]  是全寮村的人夾錢
[00:33:24.800 --> 00:33:26.800]  給他讀
[00:33:26.800 --> 00:33:28.800]  他一堂課都不敢走
[00:33:28.800 --> 00:33:30.800]  因為他知道
[00:33:30.800 --> 00:33:32.800]  有很多恩典在
[00:33:32.800 --> 00:33:34.800]  何況耶穌基督愛到為我們死
[00:33:34.800 --> 00:33:36.800]  所以說神的恩
[00:33:36.800 --> 00:33:38.800]  我成了何等樣人
[00:33:38.800 --> 00:33:40.800]  是因為神的恩
[00:33:40.800 --> 00:33:42.800]  如果有甚麼
[00:33:42.800 --> 00:33:44.800]  難了我們
[00:33:44.800 --> 00:33:46.800]  除了沒有對聖經
[00:33:46.800 --> 00:33:48.800]  神話語的確信
[00:33:48.800 --> 00:33:50.800]  就是我們不明白神的恩
[00:33:50.800 --> 00:33:52.800]  臨後五章也說
[00:33:52.800 --> 00:33:54.800]  因為基督的愛激勵他
[00:33:54.800 --> 00:33:56.800]  你有沒有
[00:33:56.800 --> 00:33:58.800]  基督的愛激勵你
[00:33:58.800 --> 00:34:00.800]  感受到基督
[00:34:00.800 --> 00:34:02.800]  那個何等長闊高深的愛
[00:34:02.800 --> 00:34:04.800]  如果你沒有經歷過
[00:34:04.800 --> 00:34:06.800]  這種這麼深的愛
[00:34:06.800 --> 00:34:08.800]  耶穌愛我們愛到為我們死
[00:34:08.800 --> 00:34:10.800]  這麼大的愛
[00:34:10.800 --> 00:34:12.800]  我舉個例子
[00:34:12.800 --> 00:34:14.800]  如果你有腎病
[00:34:14.800 --> 00:34:16.800]  你爸爸或家人
[00:34:16.800 --> 00:34:18.800]  換腎給你
[00:34:18.800 --> 00:34:20.800]  你還敢不敢
