
[00:00:00.000 --> 00:00:04.640]  觀眾姐妹,今天要跟大家分享的是聖券在握的人生。
[00:28:02.080 --> 00:28:04.080]  耶穌不是一個老師而已。
[00:28:04.080 --> 00:28:10.080]  祂說,我就是道路,我就是真理,我就是生命,因為祂為我們而死。
[00:28:10.080 --> 00:28:12.080]  我們藉著祂,能夠到祂那裡去。
[00:28:12.080 --> 00:28:15.080]  然後呢,怎麼樣藉著祂呢?
[00:28:15.080 --> 00:28:20.080]  上帝在聖經裡面給了一個答案,就是藉著什麼呢?相信。
[00:28:20.080 --> 00:28:21.080]  相信祂就可以了。
[00:28:21.080 --> 00:28:25.080]  這是我覺得上帝最有智慧跟最公平的做法。
[00:28:25.080 --> 00:28:30.080]  你不必有很高的學識,了解很深奧的東西,才能夠得永生。
[00:28:30.080 --> 00:28:35.080]  你就算是一個在街邊推著紙皮的老婆婆,你有機會聽到耶穌的福音,
[00:28:35.080 --> 00:28:38.080]  你願意相信,你就可以得永生。
[00:28:38.080 --> 00:28:40.080]  上帝是愛我們每一個人的。
[00:28:40.080 --> 00:28:45.080]  所以在約翰福音第三章十六節這麼說,神怎麼樣呢?愛世人。
[00:28:45.080 --> 00:28:52.080]  甚至將祂的獨生子賜給他們,耶穌基督的獨生子賜給他們,實在是假。
[00:28:52.080 --> 00:29:03.080]  叫誰呢?一切。一切信祂的人,不致滅亡,反得永生。
[00:29:03.080 --> 00:29:07.080]  怎麼相信呢?相信其實是可以藉著一個禱告。
[00:29:07.080 --> 00:29:11.080]  禱告就是我們跟上帝來說我們的想法。
[00:29:11.080 --> 00:29:14.080]  禱告的內容是很簡單的,你看看這禱告的內容。
[00:29:14.080 --> 00:29:20.080]  你只要說什麼呢?第一,神啊,我需要你。
[00:29:20.080 --> 00:29:25.080]  第二你說,感謝耶穌為我的罪,實在實至假。
[00:29:25.080 --> 00:29:31.080]  第三你說,我打開我的心門,邀請耶穌做我的救主。
[00:29:31.080 --> 00:29:35.080]  第四你就做一個禱告,奉主耶穌的名禱告。
