
[00:00:00.000 --> 00:00:03.400]  今天我們繼續看若拿書的講道系列
[00:19:07.000 --> 00:19:08.200]  不過在英國
[00:19:08.200 --> 00:19:10.600]  坦白說是非常罕有的
[00:19:10.600 --> 00:19:13.300]  除非是非常非常非常熱
[00:19:13.300 --> 00:19:16.300]  去到40度、50度那些就另外算了
[00:19:16.300 --> 00:19:18.200]  否則的話你很少會看到
[00:19:18.200 --> 00:19:21.800]  英國人是會拿著雨傘來遮太陽的
[00:19:21.800 --> 00:19:25.300]  我們會覺得這樣的狀況是非常古怪的
[00:19:25.300 --> 00:19:26.800]  對於英國人來說
[00:19:26.800 --> 00:19:27.700]  事實上
[00:19:27.700 --> 00:19:29.300]  我想你留意一下
[00:19:29.300 --> 00:19:34.800]  約拿其實當面對太陽的時候
[00:19:34.800 --> 00:19:36.600]  他的看法是怎樣的呢?
[00:19:36.600 --> 00:19:39.900]  當然英國是很少會有太陽的
[00:19:39.900 --> 00:19:42.000]  所以英國人一有太陽的時候
[00:19:42.000 --> 00:19:43.400]  就走出草地
[00:19:43.400 --> 00:19:46.800]  走到海灘那裡去曬太陽
[00:19:46.800 --> 00:19:48.100]  但是對約拿來說
[00:19:48.100 --> 00:19:49.600]  就不一定是這樣想的
[00:19:49.600 --> 00:19:51.400]  因為中文聖經說
[00:19:51.400 --> 00:19:55.100]  救他脫離苦楚
[00:19:55.100 --> 00:19:58.500]  上帝安排這棵悲麻的目的
[00:19:58.500 --> 00:20:01.200]  就是救他脫離苦楚
[00:20:01.200 --> 00:20:04.600]  哇!原來對約拿來說
[00:20:04.600 --> 00:20:06.200]  是一個苦楚
[00:20:06.200 --> 00:20:07.900]  這麼猛烈的太陽
[00:20:07.900 --> 00:20:09.200]  當然了
[00:20:09.200 --> 00:20:14.500]  苦楚當然是一些很不舒服的事情
[00:20:14.500 --> 00:20:16.400]  令到身體可能都會不舒服
[00:20:16.400 --> 00:20:17.500]  因為曬下來
[00:20:17.500 --> 00:20:19.400]  令到你的頭很辛苦
[00:20:19.400 --> 00:20:23.700]  令到人感覺到非常不開心
[00:20:23.700 --> 00:20:25.900]  令到感覺到不舒服
[00:20:25.900 --> 00:20:28.300]  所以他用了苦楚這個詞
[00:20:28.300 --> 00:20:30.200]  但是苦楚這個詞
[00:20:30.200 --> 00:20:33.200]  其實希伯來文正正就是惡這個詞
[00:20:33.200 --> 00:20:34.500]  惡這個詞
[00:20:34.500 --> 00:20:36.200]  所以你可以看到
[00:20:36.200 --> 00:20:37.400]  這句話就會變成
[00:20:37.400 --> 00:20:41.200]  解救他脫離惡
[00:20:41.200 --> 00:20:42.700]  到底什麼是眼中
[00:20:42.700 --> 00:20:44.300]  約拿眼中的惡?
[00:20:44.300 --> 00:20:47.000]  這一次不再是你來未成了
[00:20:47.000 --> 00:20:49.100]  而是跟他自己有關係
[00:20:49.100 --> 00:20:51.300]  他抵受不了酷熱的天氣
[00:20:51.300 --> 00:20:52.400]  烈日當空
[00:20:52.400 --> 00:20:53.600]  你有沒有試過?
[00:20:53.600 --> 00:20:55.400]  哇!三十多度的那種感覺
[00:20:55.400 --> 00:20:56.300]  你一定有的
[00:20:56.300 --> 00:20:58.000]  因為你從香港來過
[00:20:58.000 --> 00:21:01.100]  你一定會經歷到三十四、三十五、三十六度
[00:21:01.100 --> 00:21:03.200]  真的汗都流出來
[00:21:03.200 --> 00:21:03.800]  坦白說
[00:21:03.800 --> 00:21:06.500]  我在英國生活了一段很長的時間
[00:21:06.500 --> 00:21:11.300]  在英國流汗一年的汗
[00:21:11.300 --> 00:21:14.100]  就等於在香港流一天的汗
[00:21:14.100 --> 00:21:15.400]  我試過回過香港
[00:21:15.400 --> 00:21:16.200]  一天而已
[00:21:16.200 --> 00:21:18.100]  哇!汗就多得不得了
[00:21:18.100 --> 00:21:20.300]  就等於我整年在英國出的汗
[00:21:20.300 --> 00:21:24.900]  當然不算在英國跑步的流汗
[00:21:24.900 --> 00:21:29.100]  前幾年吧
[00:21:29.100 --> 00:21:30.800]  我想也有兩年左右
[00:21:30.800 --> 00:21:34.200]  英國曾經的熱浪是非常之炎熱的
[00:21:34.200 --> 00:21:36.400]  39度、40度、41度
[00:21:36.400 --> 00:21:37.700]  甚至42度
[00:21:37.700 --> 00:21:39.300]  哇!熱到真的受不了
[00:21:39.300 --> 00:21:42.100]  有很多人甚至不在房間睡
[00:21:42.100 --> 00:21:43.200]  走到客廳睡
[00:21:43.200 --> 00:21:45.100]  因為客廳比較涼一點
[00:21:45.100 --> 00:21:46.900]  因為太過炎熱
[00:21:46.900 --> 00:21:49.600]  很少英國會有這麼厲害的天氣
[00:21:49.600 --> 00:21:51.000]  酷熱的天氣
[00:21:51.000 --> 00:21:52.400]  悶熱的滋味
[00:21:52.400 --> 00:21:54.100]  其實不僅對我們
[00:21:54.100 --> 00:21:55.500]  對約拿來說
[00:21:55.500 --> 00:21:58.200]  原來也是很難忍受的
[00:21:58.200 --> 00:22:00.500]  甚至用了「惡」這個字
[00:22:00.500 --> 00:22:02.700]  現在上帝要幫助約拿
[00:22:02.700 --> 00:22:04.400]  除去他的惡
[00:22:04.400 --> 00:22:07.400]  我們真的要讀清楚一點
[00:22:07.400 --> 00:22:09.800]  其實上帝真正要除掉的
[00:22:09.800 --> 00:22:15.900]  就是約拿心中對上帝那一份的惡
[00:22:15.900 --> 00:22:17.800]  上帝雖然出手
[00:22:17.800 --> 00:22:20.600]  為約拿安排了一棵的碑碼
[00:22:20.600 --> 00:22:24.600]  讓約拿可以完完全全解脫了
[00:22:24.600 --> 00:22:26.900]  這種暴曬的惡
[00:22:26.900 --> 00:22:28.600]  因為有一棵碑碼
[00:22:28.600 --> 00:22:30.700]  不過留意第四章第七節
[00:22:30.700 --> 00:22:31.900]  因為經文說
[00:22:31.900 --> 00:22:34.400]  次日的黎明
[00:22:34.400 --> 00:22:38.600]  上帝卻安排了一條蟲子
[00:22:38.600 --> 00:22:40.800]  咬這碑碼
[00:22:40.800 --> 00:22:43.300]  以致枯垢
[00:22:43.300 --> 00:22:45.100]  上帝在第二天
[00:22:45.100 --> 00:22:47.400]  又為約拿安排了一條蟲
[00:22:47.400 --> 00:22:48.500]  咬這棵植物
[00:22:48.500 --> 00:22:50.300]  咬到牠枯乾了
[00:22:50.300 --> 00:22:52.000]  那就是死了
[00:22:52.000 --> 00:22:53.100]  而在第四章第八節
[00:22:53.100 --> 00:22:57.400]  上帝再次安排炎熱的東風
[00:22:57.400 --> 00:23:00.800]  這種炎熱的熱風
[00:23:00.800 --> 00:23:03.200]  猛烈地暴曬約拿的頭
[00:23:03.200 --> 00:23:04.700]  使他發昏
[00:23:04.700 --> 00:23:07.700]  意思就是使他熱得神志不清
[00:23:07.700 --> 00:23:09.700]  幾乎中暑
[00:23:09.700 --> 00:23:11.000]  是因為這樣的緣故
[00:23:11.000 --> 00:23:12.500]  約拿就求死
[00:23:12.500 --> 00:23:14.200]  所以約拿就跟上帝說
[00:23:14.200 --> 00:23:16.700]  我死了比活更好
[00:23:16.700 --> 00:23:18.300]  約拿認為
[00:23:18.300 --> 00:23:20.200]  不如死了他更好
[00:23:20.200 --> 00:23:22.400]  因為這樣活下去
[00:23:22.400 --> 00:23:24.500]  這樣想也不是太過份
[00:23:24.500 --> 00:23:26.400]  這樣也不算惡吧
[00:23:26.400 --> 00:23:28.700]  這個世界真的有很多事
[00:23:28.700 --> 00:23:30.800]  都不是站在我們那一邊的
[00:23:30.800 --> 00:23:33.400]  所以我們認為是惡
[00:23:33.400 --> 00:23:35.000]  是對我們不利
[00:23:35.000 --> 00:23:36.300]  是不好的
[00:23:36.300 --> 00:23:38.200]  甚至是大惡
[00:23:38.200 --> 00:23:40.100]  約拿這次的經歷
[00:23:40.100 --> 00:23:42.100]  其實就是讓他看到
[00:23:42.100 --> 00:23:44.200]  上帝他自己做事
[00:23:44.200 --> 00:23:47.400]  上帝他自己有一套自己的方式
[00:23:47.400 --> 00:23:49.200]  上帝有自己的時間
[00:23:49.200 --> 00:23:51.000]  有上帝自己的心意
[00:23:51.000 --> 00:23:53.500]  有上帝自己的原則
[00:23:53.500 --> 00:23:55.800]  在上帝對你來未成
[00:23:55.800 --> 00:23:58.700]  回心轉意的這件事上
[00:23:58.700 --> 00:24:01.200]  約拿不認同
[00:24:01.200 --> 00:24:03.300]  約拿不同意
[00:24:03.300 --> 00:24:06.200]  約拿真的非常之不滿
[00:24:06.200 --> 00:24:07.400]  約拿認為
[00:24:07.400 --> 00:24:09.600]  上帝這樣做是惡
[00:24:09.600 --> 00:24:10.700]  是大惡
[00:24:10.700 --> 00:24:13.500]  對約拿來說絕對是惡
[00:24:13.500 --> 00:24:14.700]  不只是這樣
[00:24:14.700 --> 00:24:17.500]  當上帝一度為他安排的
[00:24:17.500 --> 00:24:19.600]  遮蔭的植物敷乾之後
[00:24:19.600 --> 00:24:21.700]  約拿飽受烈日的曝曬
[00:24:21.700 --> 00:24:22.600]  在他的頭頂上
[00:24:22.600 --> 00:24:26.300]  造成他非常之痛苦的感受
[00:24:26.300 --> 00:24:29.300]  約拿認為這樣也是惡
[00:24:29.300 --> 00:24:31.400]  這個世界有很多事
[00:24:31.400 --> 00:24:33.100]  都不是站在我們那一邊的
[00:24:33.100 --> 00:24:35.100]  所以我們認為是惡
[00:24:35.100 --> 00:24:37.100]  甚至是大惡
[00:24:37.100 --> 00:24:41.700]  約拿同樣認為
[00:24:41.700 --> 00:24:45.100]  只要不是對他自己有利
[00:24:45.100 --> 00:24:47.900]  只要令他感覺不良好
[00:24:47.900 --> 00:24:49.300]  感覺不舒服
[00:24:49.300 --> 00:24:50.600]  只要有些人
[00:24:50.600 --> 00:24:53.700]  有些事令他不開心
[00:24:53.700 --> 00:24:55.800]  這個都可以是惡
[00:24:55.800 --> 00:24:58.000]  心即是大惡
[00:24:58.000 --> 00:24:59.000]  幾年前
[00:24:59.000 --> 00:25:01.600]  有一次我去北愛爾蘭旅行的時候
[00:25:01.600 --> 00:25:04.600]  本來應該都很開心的
[00:25:04.600 --> 00:25:07.600]  但行程去到第二天
[00:25:07.600 --> 00:25:09.800]  就因為眼部突然之間
[00:25:09.800 --> 00:25:12.400]  呈現一些黑色的線和點
[00:25:12.400 --> 00:25:13.300]  在移動
[00:25:13.300 --> 00:25:14.900]  特別在我右眼那裡
[00:25:14.900 --> 00:25:17.200]  經過了馬上的診症之後
[00:25:17.200 --> 00:25:19.900]  就發現右眼有四處的撕裂
[00:25:19.900 --> 00:25:21.800]  而且醫生更加告訴我
[00:25:21.800 --> 00:25:23.000]  以我的年紀
[00:25:23.000 --> 00:25:25.600]  不明白為什麼會出現這樣的狀況
[00:25:25.600 --> 00:25:26.700]  更離譜的就是
[00:25:26.700 --> 00:25:30.900]  醫生曾經用過激光治療之後
[00:25:30.900 --> 00:25:33.500]  就告訴我
[00:25:33.500 --> 00:25:36.300]  他說這些閃光
[00:25:36.300 --> 00:25:38.600]  或者這些飛來飛去的東西
[00:25:38.600 --> 00:25:41.400]  其實還是會持續的
[00:25:41.400 --> 00:25:42.400]  我就問醫生
[00:25:42.400 --> 00:25:43.800]  我說什麼時候會沒有
[00:25:43.800 --> 00:25:45.500]  醫生就說
[00:25:45.500 --> 00:25:46.700]  你就會習慣的了
[00:25:46.700 --> 00:25:47.600]  我再問醫生
[00:25:47.600 --> 00:25:48.700]  我說醫生
[00:25:48.700 --> 00:25:50.400]  那是不是真的會沒有了
[00:25:50.400 --> 00:25:51.200]  醫生就說
[00:25:51.200 --> 00:25:53.600]  你會慢慢會適應的
[00:25:53.600 --> 00:25:55.600]  我就再坦白一點跟醫生說
[00:25:55.600 --> 00:25:56.400]  我說醫生
[00:25:56.400 --> 00:25:57.900]  到底會不會康復呢
[00:25:57.900 --> 00:25:58.600]  醫生說
[00:25:58.600 --> 00:25:59.800]  是不會的
[00:25:59.800 --> 00:26:00.600]  醫生說
[00:26:00.600 --> 00:26:03.000]  這些東西會繼續飛來飛去
[00:26:03.000 --> 00:26:05.000]  不過是你會習慣
[00:26:05.000 --> 00:26:06.400]  我一聽到這些東西之後
[00:26:06.400 --> 00:26:08.800]  我簡直是覺得是晴天霹靂
[00:26:08.800 --> 00:26:10.000]  當時對我來說
[00:26:10.000 --> 00:26:13.000]  是惡是大惡
[00:26:13.000 --> 00:26:15.600]  直到我認識了一位
[00:26:15.600 --> 00:26:17.100]  不是很熟悉的朋友
[00:26:17.100 --> 00:26:18.800]  但是他有一次
[00:26:18.800 --> 00:26:21.100]  他來找我
[00:26:21.100 --> 00:26:22.600]  其實我不太熟悉他
[00:26:22.600 --> 00:26:24.100]  我聽過他的名字
[00:26:24.100 --> 00:26:25.600]  然後他來到的時候
[00:26:25.600 --> 00:26:28.000]  有機會我們坐下來一起喝茶
[00:26:28.000 --> 00:26:29.300]  吃飯聊天
[00:26:29.300 --> 00:26:30.500]  這位朋友
[00:26:30.500 --> 00:26:32.400]  就是他患了天生
[00:26:32.400 --> 00:26:35.100]  黏多醣症的一個年輕人
[00:26:35.100 --> 00:26:37.000]  他叫做力申
[00:26:37.000 --> 00:26:40.000]  黏多醣症基本上是屬於罕見的病
[00:26:40.000 --> 00:26:42.600]  在香港只不過只有幾十人有
[00:26:42.600 --> 00:26:45.800]  抽獎又不見抽中
[00:26:45.800 --> 00:26:47.100]  力申兩歲的時候
[00:26:47.100 --> 00:26:49.700]  就證實患上第六型的黏多醣症
[00:26:49.700 --> 00:26:53.700]  屬於先天性的遺傳病
[00:26:53.700 --> 00:26:56.100]  患者因為身體的缺乏
[00:26:56.100 --> 00:26:58.400]  能分解黏多醣的酵素
[00:26:58.400 --> 00:27:00.900]  影響了細胞的正常的功能
[00:27:00.900 --> 00:27:03.400]  令到骨骼、關節、呼吸道
[00:27:03.400 --> 00:27:06.100]  以及神經系統全部都破壞
[00:27:06.100 --> 00:27:08.400]  醫生判定正常的患者
[00:27:08.400 --> 00:27:10.900]  真的活不過二十歲名
[00:27:10.900 --> 00:27:13.900]  力申至少就知道這個限期
[00:27:13.900 --> 00:27:16.100]  父母都很少提
[00:27:16.100 --> 00:27:20.200]  但是他也不理會這件事
[00:27:20.200 --> 00:27:22.700]  跟正常人一起生活
[00:27:22.700 --> 00:27:25.400]  力申短腳、短手
[00:27:25.400 --> 00:27:27.100]  關節是僵硬的
[00:27:27.100 --> 00:27:28.400]  不小心掉下來
[00:27:28.400 --> 00:27:30.500]  這樣分分鐘命都沒有了
[00:27:30.500 --> 00:27:31.600]  對他來說
[00:27:31.600 --> 00:27:33.200]  對他的父母來說
[00:27:33.200 --> 00:27:34.800]  這個是惡來的
[00:27:34.800 --> 00:27:36.600]  簡直是大惡
[00:27:36.600 --> 00:27:38.300]  但是有一次
[00:27:38.300 --> 00:27:40.600]  當他來到英國的時候
[00:27:40.600 --> 00:27:42.200]  我們有機會坐下來
[00:27:42.200 --> 00:27:44.200]  在茶樓喝茶的時候
[00:27:44.200 --> 00:27:45.500]  他就說
[00:27:45.500 --> 00:27:47.900]  可以走、可以走路
[00:27:47.900 --> 00:27:51.900]  身邊有痛愛他的家人、朋友
[00:27:51.900 --> 00:27:55.700]  生活得其實都是很開心、很幸福的
[00:27:55.700 --> 00:27:59.900]  雖然力申幻想這樣的罕見的病
[00:27:59.900 --> 00:28:03.200]  甚至聲中之後視力更加衰退
[00:28:03.200 --> 00:28:06.100]  開始用放大來學習
[00:28:06.100 --> 00:28:09.100]  做功課也花時間比別人多
[00:28:09.100 --> 00:28:12.100]  後來因為他的頸椎壓著神經
[00:28:12.100 --> 00:28:13.700]  加上呼吸道合集
[00:28:13.700 --> 00:28:16.100]  需要做手術來糾正
[00:28:16.100 --> 00:28:19.200]  手術之後力申妨礙病床半年
[00:28:19.200 --> 00:28:21.400]  因為喉嚨開了一個做口
[00:28:21.400 --> 00:28:23.400]  令到他不能夠說話
[00:28:23.400 --> 00:28:25.100]  想到往後的日子
[00:28:25.100 --> 00:28:28.100]  要靠著寫東西和外界溝通
[00:28:28.100 --> 00:28:29.700]  而一直令到他
[00:28:29.700 --> 00:28:32.900]  引以為傲的學業都要被迫放棄
[00:28:32.900 --> 00:28:34.600]  令他完全陷在一個
[00:28:34.600 --> 00:28:39.800]  真是無助、陷在一個不知怎樣算好的狀況裏面
[00:28:39.800 --> 00:28:42.100]  對他來說、對力申來說
[00:28:42.100 --> 00:28:44.800]  這是更大的惡
[00:28:44.800 --> 00:28:47.200]  甚至他一度想沉死
[00:28:47.200 --> 00:28:50.700]  苦難讓力申體會到人自己的無助
[00:28:50.700 --> 00:28:52.500]  必須要依靠上帝
[00:28:52.500 --> 00:28:54.700]  他在病榻上尋求神
[00:28:54.700 --> 00:28:57.300]  賜力量給他和賜指引給他
[00:28:57.300 --> 00:28:58.400]  就在這個時候
[00:28:58.400 --> 00:29:01.800]  有藥廠竟然願意贊助三個病人
[00:29:01.800 --> 00:29:05.000]  試用外國證實有效的藥物
[00:29:05.000 --> 00:29:10.300]  當時力申就是其中一個的受惠者
[00:29:10.300 --> 00:29:13.000]  結果用了藥一年左右
[00:29:13.000 --> 00:29:15.900]  就令到他開始得到曙光
[00:29:15.900 --> 00:29:17.400]  力申用藥之後
[00:29:17.400 --> 00:29:19.600]  病情確是有改善
[00:29:19.600 --> 00:29:21.400]  身體逐漸令到他康復
[00:29:21.400 --> 00:29:24.500]  透過一個氣管的做口幫助發聲
[00:29:24.500 --> 00:29:30.800]  又經常在報章裏面
[00:29:30.800 --> 00:29:32.700]  招集了十幾名義工
[00:29:32.700 --> 00:29:37.100]  為他補習、修改課程
[00:29:37.100 --> 00:29:39.400]  順利完成會考
[00:29:39.400 --> 00:29:42.400]  更獲取到18分
[00:29:42.400 --> 00:29:44.200]  我當年只有2分
[00:29:44.200 --> 00:29:45.800]  他竟然得到18分
[00:29:45.800 --> 00:29:46.900]  真厲害
[00:29:46.900 --> 00:29:48.400]  甚至可以升讀中六
[00:29:48.400 --> 00:29:50.700]  隨後獲領南大學錄取
[00:29:50.700 --> 00:29:52.500]  修讀副學士的課程
[00:29:52.500 --> 00:29:56.700]  後期更加在城大大學畢業
[00:29:56.700 --> 00:29:59.100]  更加學習打鼓
[00:29:59.100 --> 00:30:02.600]  是的,人生真的有很多關口要去過
[00:30:02.600 --> 00:30:04.700]  甚至很多關口我們都認為是惡
[00:30:04.700 --> 00:30:05.700]  是大惡
[00:30:05.700 --> 00:30:07.900]  不過經歷過不同的事情的時候
[00:30:07.900 --> 00:30:09.500]  就好像力申那樣
[00:30:09.500 --> 00:30:12.600]  他經歷了上帝的祝福、看顧
[00:30:12.600 --> 00:30:14.900]  察驗到原來上帝在他身上
[00:30:14.900 --> 00:30:16.700]  有其他的計劃的時候
[00:30:16.700 --> 00:30:20.100]  見到家人、朋友的支援和打氣
[00:30:20.100 --> 00:30:22.800]  他開始體會到
[00:30:22.800 --> 00:30:26.700]  原來這些惡在上帝的眼中
[00:30:26.700 --> 00:30:29.300]  是可以有出路的
[00:30:29.300 --> 00:30:30.500]  丁姐妹朋友
[00:30:30.500 --> 00:30:34.000]  是可能我們眼中都有很多惡
[00:30:34.000 --> 00:30:36.200]  是我們感受得到
[00:30:36.200 --> 00:30:37.700]  經歷著、經歷著
[00:30:37.700 --> 00:30:40.900]  甚至是我們認為是大惡
[00:30:40.900 --> 00:30:43.500]  甚至不知道怎麼辦
[00:30:43.500 --> 00:30:47.200]  希望這一篇的訊息對你有幫助
[00:30:47.200 --> 00:30:48.200]  認住祝福大家
