
[00:00:00.000 --> 00:00:03.840]  今天的講題就是《誰配被上主差遣》
[00:20:19.960 --> 00:20:22.520]  他一個人
[00:20:22.520 --> 00:20:24.060]  代表他的
[00:20:24.060 --> 00:20:28.140]  權力 他的偉大 他的威嚴
[00:20:28.140 --> 00:20:30.720]  或者代表神文 所有人「we」
[00:20:33.280 --> 00:20:34.040]  誰肯上帝說
[00:20:34.040 --> 00:20:35.060]  我們
[00:20:35.060 --> 00:20:36.340]  為我們去呢
[00:20:36.340 --> 00:20:41.200]  現在去到上帝的腳前
[00:20:41.200 --> 00:20:43.780]  聽到上帝的聲音
[00:20:43.780 --> 00:20:47.620]  沒有第二個在場
[00:20:47.620 --> 00:20:50.680]  我可以猜誰呢
[00:20:50.680 --> 00:20:55.800]  誰肯為我們去呢
[00:20:55.800 --> 00:20:59.640]  這個呼召到這裡就會結尾
[00:20:59.640 --> 00:21:02.200]  我們的經文其實應該讀完這一段
[00:21:02.460 --> 00:21:06.600]  這個意思大家就會明白多一點
[00:21:06.600 --> 00:21:07.620]  好像沒有結尾
[00:21:07.620 --> 00:21:09.680]  那猜猜他做了什麼
[00:21:09.680 --> 00:21:10.960]  沒說過
[00:21:10.960 --> 00:21:12.500]  他的使命是什麼
[00:21:12.500 --> 00:21:17.860]  叫他宣告上帝要審判拜偶像的人
[00:21:17.860 --> 00:21:18.880]  這個訊息
[00:21:18.880 --> 00:21:21.440]  拜偶像的人就是神的子民
[00:21:21.440 --> 00:21:22.720]  就是以色列人
[00:21:22.720 --> 00:21:25.040]  他離開了上主 去拜偶像
[00:21:25.040 --> 00:21:29.640]  如果他們不回轉歸於偶像的話
[00:21:29.640 --> 00:21:30.680]  上帝要滅亡他們
[00:21:30.940 --> 00:21:34.020]  派強敵來到亞述帝國
[00:21:34.020 --> 00:21:36.580]  阿比倫帝國去滅他們
[00:21:36.580 --> 00:21:39.400]  這個是派他做的事情
[00:21:39.400 --> 00:21:40.920]  我們一起讀一讀好嗎
[00:21:40.920 --> 00:21:44.760]  你去告訴這百姓說
[00:21:44.760 --> 00:21:47.840]  你們聽了又聽卻不明白
[00:21:47.840 --> 00:21:50.140]  看了又看卻不曉得
[00:21:50.140 --> 00:21:52.960]  要使這百姓心無知由
[00:21:52.960 --> 00:21:54.240]  耳朵發沉
[00:21:54.240 --> 00:21:55.520]  眼睛昏花
[00:21:55.520 --> 00:21:57.560]  恐怕他們眼睛看見
[00:21:57.560 --> 00:21:58.840]  耳朵聽見
[00:21:59.100 --> 00:22:01.920]  心裡明白 回轉過來就得醫治
[00:22:01.920 --> 00:22:06.020]  不是很容易明白 叫他們做一件事是不可以做的事
[00:22:06.020 --> 00:22:07.800]  你叫他們更加盲目
[00:22:07.800 --> 00:22:09.080]  更加耳聾
[00:22:09.080 --> 00:22:10.880]  心裡更加盲失
[00:22:10.880 --> 00:22:15.480]  意思就是說他要面對一班
[00:22:15.480 --> 00:22:18.300]  眼睛又盲 耳又聾
[00:22:18.300 --> 00:22:20.340]  心又盲失的百姓
[00:22:20.340 --> 00:22:23.160]  告訴他們 要審判他們
[00:22:23.160 --> 00:22:25.460]  但是他們是不明白的
[00:22:25.460 --> 00:22:27.260]  他們是不明白的
[00:22:30.080 --> 00:22:31.100]  是什麼意思
[00:22:31.100 --> 00:22:32.120]  因為
[00:22:32.120 --> 00:22:36.220]  這班以色列人
[00:22:36.220 --> 00:22:38.520]  拜偶像
[00:22:38.520 --> 00:22:39.820]  離開了神祭
[00:22:39.820 --> 00:22:44.160]  而蔡霞要告訴他們
[00:22:44.160 --> 00:22:46.720]  你們拜偶像
[00:22:46.720 --> 00:22:48.260]  你就會變成
[00:22:48.260 --> 00:22:51.580]  拜偶像的那一塊
[00:22:51.580 --> 00:22:52.360]  拜偶像
[00:22:52.360 --> 00:22:54.900]  拜偶像的惡
[00:22:54.900 --> 00:22:55.940]  就是他們的惡
[00:22:56.200 --> 00:23:01.580]  拜偶像的惡就是使拜偶像的人
[00:23:01.580 --> 00:23:04.400]  變成他所拜的那樣東西
[00:23:04.400 --> 00:23:08.240]  那就好 我拜菩薩變成佩薩 不是這個意思
[00:23:08.240 --> 00:23:12.060]  意思就是拜偶像 偶像是木造的 是人造的
[00:23:12.060 --> 00:23:16.940]  他眼睛看不見的 耳朵聽不到的 他又不明白你所說的東西
[00:23:16.940 --> 00:23:18.720]  那你會變成他那麼
[00:23:18.720 --> 00:23:20.520]  什麼都看不到
[00:23:20.520 --> 00:23:22.060]  什麼都聽不到
[00:23:22.060 --> 00:23:23.600]  盲目了
[00:23:25.380 --> 00:23:28.700]  這個就是偶像 什麼叫拜偶像 拜偶像就是拜一個
[00:23:28.700 --> 00:23:35.100]  你可以裝載的 你可以指使的 你自己可以按照你心目中的意思去鑄造的
[00:23:35.100 --> 00:23:36.640]  去塑造一個神
[00:23:36.640 --> 00:23:40.480]  代表著什麼 去滿足你的慾望
[00:23:40.480 --> 00:23:43.040]  所以你去拜慾望
[00:23:43.040 --> 00:23:45.100]  你的慾望越來越強
[00:23:45.100 --> 00:23:47.400]  你拜一件物質
[00:23:47.400 --> 00:23:50.220]  你就會變成物質
[00:23:50.220 --> 00:23:52.260]  拜物者
[00:23:53.040 --> 00:23:59.180]  不單止拜物質 自己變成物質 要將別人變成物質 讓你利用來滿足你的慾望
[00:23:59.180 --> 00:24:04.040]  拜全世界偶像的人會變成冷酷無情
[00:24:04.040 --> 00:24:05.580]  去操控別人
[00:24:05.580 --> 00:24:10.960]  你用享樂來滿足你自己 會使你更加的
[00:24:10.960 --> 00:24:11.980]  麻木
[00:24:11.980 --> 00:24:14.040]  你消費物質
[00:24:14.040 --> 00:24:19.400]  更加消費別人 最後你將你自己的青春 你的金錢
[00:24:19.400 --> 00:24:21.440]  都消費
[00:24:21.440 --> 00:24:22.220]  乾淨
[00:24:23.760 --> 00:24:28.880]  等一下 姐妹朋友
[00:24:28.880 --> 00:24:33.740]  今天的經文就是讓二創看到
[00:24:33.740 --> 00:24:35.800]  我們的上主
[00:24:35.800 --> 00:24:39.120]  我們要改變我們
[00:24:39.120 --> 00:24:45.020]  我們要效法基督 眼界變改 所以我們的主題叫做
[00:24:45.020 --> 00:24:52.180]  活像基督 你越去侍奉基督 你就越像基督
[00:24:53.460 --> 00:24:57.680]  你越去拜那些偶像 你就會見到那些木頭偶像
[00:24:57.680 --> 00:25:00.240]  慾望
[00:25:00.240 --> 00:25:01.760]  無法自滿足
[00:25:01.760 --> 00:25:04.580]  更加會用別人
[00:25:04.580 --> 00:25:06.620]  其他的物質
[00:25:06.620 --> 00:25:08.420]  來滿足你自己
[00:25:08.420 --> 00:25:18.080]  你想去指示偶像 讓偶像為你服務
[00:25:18.080 --> 00:25:19.100]  但是今天
[00:25:19.100 --> 00:25:20.900]  上主跟你說
[00:25:23.200 --> 00:25:26.000]  我可以猜點誰呢
[00:25:26.000 --> 00:25:33.640]  將這個破除偶像的訊息
[00:25:33.640 --> 00:25:36.460]  也是一個審判這個世界的訊息
[00:25:36.460 --> 00:25:38.780]  因為這個世界是在拜
[00:25:38.780 --> 00:25:40.820]  物質主義的偶像
[00:25:40.820 --> 00:25:43.120]  在拜權力的偶像
[00:25:43.120 --> 00:25:52.540]  你要去在這個嘴唇不潔的民眾
[00:25:53.160 --> 00:25:53.760]  說出
[00:25:53.760 --> 00:25:56.600]  說出
[00:25:56.600 --> 00:25:59.040]  一個屬靈的
[00:25:59.040 --> 00:26:02.880]  上主要叫你去傳達的
[00:26:02.880 --> 00:26:05.360]  這個訊息
[00:26:05.360 --> 00:26:09.640]  我可以猜點誰呢
[00:26:09.640 --> 00:26:13.880]  主啊 我在這裏
[00:26:13.880 --> 00:26:17.200]  請猜顯
