
[00:00:00.000 --> 00:00:05.320]  於是約拿的大鱷招來耶和華的大怒
[00:18:53.320 --> 00:18:54.320]  是不是?
[00:18:54.320 --> 00:18:55.320]  不是的
[00:18:55.320 --> 00:18:56.320]  若拿有沒有死?
[00:18:56.320 --> 00:18:58.320]  沒有死
[00:18:58.320 --> 00:19:00.320]  因為我們還有一節聖經
[00:19:00.320 --> 00:19:01.320]  第17節這樣說
[00:19:01.320 --> 00:19:04.320]  耶和華安排一條大魚
[00:19:04.320 --> 00:19:05.320]  吞下若拿
[00:19:05.320 --> 00:19:08.320]  若拿在漁福中三日三夜
[00:19:08.320 --> 00:19:10.320]  搞什麼鬼?
[00:19:10.320 --> 00:19:13.320]  是不是耶和華改變了主意?
[00:19:13.320 --> 00:19:16.320]  是不是他本來已經被那個壞蛋死了
[00:19:16.320 --> 00:19:18.320]  結果最後還是不忍心
[00:19:18.320 --> 00:19:20.320]  慈父多敗兒
[00:19:20.320 --> 00:19:22.320]  於是最後不忍心
[00:19:22.320 --> 00:19:25.320]  耶和華改變了主意
[00:19:25.320 --> 00:19:26.320]  救了若拿
[00:19:26.320 --> 00:19:28.320]  是不是?
[00:19:28.320 --> 00:19:32.320]  答案是yes and no
[00:19:32.320 --> 00:19:34.320]  是耶和華改變了主意
[00:19:34.320 --> 00:19:38.320]  但是你要問為什麼耶和華改變主意?
[00:19:38.320 --> 00:19:40.320]  不是耶和華一時一樣
[00:19:40.320 --> 00:19:43.320]  不是耶和華裸不定主意
[00:19:43.320 --> 00:19:48.320]  耶和華改變主意是因為之前還有一節聖經
[00:19:48.320 --> 00:19:51.320]  若拿書第一章16.5節
[00:19:51.320 --> 00:19:56.320]  他說若拿臨危立馬叩告耶和華
[00:19:56.320 --> 00:20:01.320]  於是耶和華安排一條大魚將他救了
[00:20:01.320 --> 00:20:04.320]  在聖經裡面有沒有這一節?
[00:20:04.320 --> 00:20:05.320]  沒有
[00:20:05.320 --> 00:20:07.320]  隨便你投訴一下
[00:20:07.320 --> 00:20:09.320]  這一節是我加的
[00:20:09.320 --> 00:20:12.320]  哪裡有16.5節?
[00:20:12.320 --> 00:20:15.320]  但是為什麼我要加這一節?
[00:20:15.320 --> 00:20:16.320]  你去到第二章
[00:20:16.320 --> 00:20:19.320]  你下個星期再回來聽的時候你就知道
[00:20:19.320 --> 00:20:21.320]  整個故事裡面有一個佈局
[00:20:21.320 --> 00:20:24.320]  佈局不是上帝改變了主意
[00:20:24.320 --> 00:20:28.320]  而是因為在千軍一髮之中
[00:20:28.320 --> 00:20:31.320]  在最後他將死的時候
[00:20:31.320 --> 00:20:34.320]  若拿臨危立馬叩告耶和華
[00:20:34.320 --> 00:20:39.320]  於是耶和華將若拿拯救
[00:20:39.320 --> 00:20:42.320]  但我們還有一個問題未解決
[00:20:42.320 --> 00:20:46.320]  如果若拿的血沒有流到
[00:20:46.320 --> 00:20:48.320]  那罪怎麼辦?
[00:20:48.320 --> 00:20:50.320]  如果沒有血
[00:20:50.320 --> 00:20:54.320]  怎麼可以贖罪?
[00:20:54.320 --> 00:20:57.320]  答案之前已經說了很多次
[00:20:57.320 --> 00:20:59.320]  就是耶和華自有預備
[00:20:59.320 --> 00:21:03.320]  耶和華早有預備
[00:21:03.320 --> 00:21:08.320]  若拿的得救是因為耶和華早已經預備了一個完美的贖罪制
[00:21:08.320 --> 00:21:12.320]  這個贖罪就是他自己的兒子耶穌基督
[00:21:12.320 --> 00:21:17.320]  在十字架上為我們承傳的救恩
[00:21:17.320 --> 00:21:19.320]  但林牧師
[00:21:19.320 --> 00:21:21.320]  若拿死的時候
[00:21:21.320 --> 00:21:23.320]  或者若拿最後死的時候
[00:21:23.320 --> 00:21:24.320]  被得救的時候
[00:21:24.320 --> 00:21:25.320]  耶穌還沒有來
[00:21:25.320 --> 00:21:26.320]  還有很多年
[00:21:26.320 --> 00:21:28.320]  是不是?
[00:21:28.320 --> 00:21:32.320]  若拿怎麼可以被耶穌所拯救呢?
[00:21:32.320 --> 00:21:36.320]  其實這個問題可以包括救藥裡面所有的人
[00:21:36.320 --> 00:21:39.320]  如果我們說救藥裡面有些人是被得救的
[00:21:39.320 --> 00:21:40.320]  好像阿伯拉罕
[00:21:40.320 --> 00:21:42.320]  好像大衛
[00:21:42.320 --> 00:21:45.320]  他們是憑什麼得救的?
[00:21:45.320 --> 00:21:47.320]  有沒有想過?
[00:21:47.320 --> 00:21:49.320]  答案就是
[00:21:49.320 --> 00:21:51.320]  當耶穌還沒有來的時候
[00:21:51.320 --> 00:21:53.320]  救藥中信上帝的人
[00:21:53.320 --> 00:21:55.320]  迴轉歸向的話的人
[00:21:55.320 --> 00:21:58.320]  是憑著耶和華的應許得救的
[00:21:58.320 --> 00:22:02.320]  是憑著耶和華的保證得救的
[00:22:02.320 --> 00:22:06.320]  是憑著耶和華的信用卡得救的
[00:22:06.320 --> 00:22:10.320]  上帝滾卡
[00:22:10.320 --> 00:22:12.320]  在救藥裡面上帝滾卡
[00:22:12.320 --> 00:22:14.320]  今天不用滾
[00:22:14.320 --> 00:22:16.320]  因為今天有信用卡
[00:22:16.320 --> 00:22:18.320]  因為耶穌已經來了
[00:22:18.320 --> 00:22:20.320]  但是你的信用卡可以滾
[00:22:20.320 --> 00:22:26.320]  是因為有人保證將來一定來還債
[00:22:26.320 --> 00:22:31.320]  而那個人是耶穌基督
