
[00:00:00.000 --> 00:00:03.920]  轉眼又年底了,新一年又來了
[00:16:39.600 --> 00:16:41.600]  就是不好的時候
[00:16:41.600 --> 00:16:43.600]  我們就灰心和喪志
[00:16:43.600 --> 00:16:45.600]  有一天就算了吧
[00:16:45.600 --> 00:16:47.600]  不要再搞了
[00:16:47.600 --> 00:16:49.600]  但是以賽亞回歸到上帝的侍奉
[00:16:49.600 --> 00:16:51.600]  無忘上帝的侍奉
[00:16:51.600 --> 00:16:53.600]  就是上帝告訴你
[00:16:53.600 --> 00:16:55.600]  忠心不一定有果孝
[00:16:55.600 --> 00:16:57.600]  你去做吧
[00:16:57.600 --> 00:16:59.600]  這個就是以賽亞要提醒我們
[00:16:59.600 --> 00:17:01.600]  其實我們的侍奉
[00:17:01.600 --> 00:17:03.600]  是忠於上帝
[00:17:03.600 --> 00:17:05.600]  忠於上帝
[00:17:05.600 --> 00:17:07.600]  我們不是忠於任何一個人
[00:17:07.600 --> 00:17:09.600]  上帝要我們
[00:17:09.600 --> 00:17:11.600]  哪怕那個團契
[00:17:11.600 --> 00:17:13.600]  三四個人
[00:17:13.600 --> 00:17:15.600]  你都要去
[00:17:15.600 --> 00:17:17.600]  不過現在很多明星講完是不行的
[00:17:17.600 --> 00:17:19.600]  我試過有一次
[00:17:19.600 --> 00:17:21.600]  請一個人來分享
[00:17:21.600 --> 00:17:23.600]  他說沒有200人
[00:17:23.600 --> 00:17:25.600]  他都不來
[00:17:25.600 --> 00:17:27.600]  我說不是吧
[00:17:27.600 --> 00:17:29.600]  你侍奉啊
[00:17:29.600 --> 00:17:31.600]  不過這個就是我們的生命
[00:17:31.600 --> 00:17:33.600]  侍奉是忠於上帝
[00:17:33.600 --> 00:17:35.600]  但是忠於上帝不一定有果孝
[00:17:35.600 --> 00:17:37.600]  你看回耶穌
[00:17:37.600 --> 00:17:39.600]  也很嚇人
[00:17:39.600 --> 00:17:41.600]  耶穌的報道工作
[00:17:41.600 --> 00:17:43.600]  多人來
[00:17:43.600 --> 00:17:45.600]  但是趕人走
[00:17:45.600 --> 00:17:47.600]  如果你看到
[00:17:47.600 --> 00:17:49.600]  走的那些是不相信的
[00:17:49.600 --> 00:17:51.600]  他剩下的那些才相信
[00:17:51.600 --> 00:17:53.600]  還有剩下一兩個
[00:17:53.600 --> 00:17:55.600]  我上星期才講完
[00:17:55.600 --> 00:17:57.600]  有些趕客
[00:17:57.600 --> 00:17:59.600]  有人說要跟從他
[00:17:59.600 --> 00:18:01.600]  然後他就說
[00:18:01.600 --> 00:18:03.600]  狐狸有洞天空的飛鳥有窩
[00:18:03.600 --> 00:18:05.600]  你跟我吃都沒得吃
[00:18:05.600 --> 00:18:07.600]  就是這樣
[00:18:07.600 --> 00:18:09.600]  耶穌告訴你
[00:18:09.600 --> 00:18:11.600]  我不是要果孝
[00:18:11.600 --> 00:18:13.600]  但是你跟從我你一定要清楚知道什麼
[00:18:13.600 --> 00:18:15.600]  所以在耶穌的工作裡面
[00:18:15.600 --> 00:18:17.600]  他不是果孝
[00:18:17.600 --> 00:18:19.600]  基本上沒有果孝
[00:18:19.600 --> 00:18:21.600]  是走的人多
[00:18:21.600 --> 00:18:23.600]  你想想耶穌上十字架那條道路
[00:18:23.600 --> 00:18:25.600]  陪他最後那一程那些不是門徒
[00:18:25.600 --> 00:18:27.600]  是那些這裡走過
[00:18:27.600 --> 00:18:29.600]  又跟他抬十字架
[00:18:29.600 --> 00:18:31.600]  墳墓又在旁邊
[00:18:31.600 --> 00:18:33.600]  那些門徒
[00:18:33.600 --> 00:18:35.600]  最中心那一班是走光的
[00:18:35.600 --> 00:18:37.600]  如果我是耶穌
[00:18:37.600 --> 00:18:39.600]  我看果孝在下西馬利原的禱告
[00:18:39.600 --> 00:18:41.600]  我應該是這樣祈禱
[00:18:41.600 --> 00:18:43.600]  父啊你是不是在耍我
[00:18:43.600 --> 00:18:45.600]  你不要搞我好不好
[00:18:45.600 --> 00:18:47.600]  不要再耍我我不做了這份工作
[00:18:47.600 --> 00:18:49.600]  太辛苦了
[00:18:49.600 --> 00:18:51.600]  要我跟十字架走
[00:18:51.600 --> 00:18:55.600]  起碼都讓我建立教會再走
[00:18:55.600 --> 00:18:57.600]  就是沒有的去到最後
[00:18:57.600 --> 00:18:59.600]  但是耶穌正正展示著
[00:18:59.600 --> 00:19:01.600]  什麼叫中心
[00:19:01.600 --> 00:19:03.600]  沒有果孝
[00:19:03.600 --> 00:19:05.600]  我們要繼續完成上帝的心意
[00:19:05.600 --> 00:19:07.600]  因為那個整盤計劃
[00:19:07.600 --> 00:19:09.600]  不是在耶穌那裡
[00:19:09.600 --> 00:19:11.600]  而是在父那裡
[00:19:11.600 --> 00:19:13.600]  我們看不到的
[00:19:13.600 --> 00:19:15.600]  我們不知道上帝怎樣使用我們
[00:19:15.600 --> 00:19:17.600]  但我們只能夠中心
[00:19:17.600 --> 00:19:19.600]  我突然間想起
[00:19:19.600 --> 00:19:21.600]  我自己在我之前的教會
[00:19:21.600 --> 00:19:23.600]  服侍一個團契
[00:19:23.600 --> 00:19:25.600]  七年了
[00:19:25.600 --> 00:19:27.600]  從中一看到一班學生中七
[00:19:27.600 --> 00:19:29.600]  七年裡只有兩個人浸禮
[00:19:29.600 --> 00:19:31.600]  只有兩個人
[00:19:31.600 --> 00:19:33.600]  我還記得有三個人
[00:19:33.600 --> 00:19:35.600]  其實
[00:19:35.600 --> 00:19:37.600]  在去讀中六的時候
[00:19:37.600 --> 00:19:39.600]  他就跟我說了
[00:19:39.600 --> 00:19:41.600]  前後那一年發生
[00:19:41.600 --> 00:19:43.600]  我都很記得這件事
[00:19:43.600 --> 00:19:45.600]  很難忘
[00:19:45.600 --> 00:19:47.600]  就是有一個學生
[00:19:47.600 --> 00:19:49.600]  有一個學生
[00:19:49.600 --> 00:19:51.600]  有一個星期就跟我聊天
[00:19:51.600 --> 00:19:53.600]  他說我不會再回教會
[00:19:53.600 --> 00:19:55.600]  因為我覺得這個神是假的
[00:19:55.600 --> 00:19:57.600]  其實你想一下
[00:19:57.600 --> 00:19:59.600]  你做一個導師
[00:19:59.600 --> 00:20:01.600]  很訓身的導師
[00:20:01.600 --> 00:20:03.600]  虛寒問暖
[00:20:03.600 --> 00:20:05.600]  我春秋二祭也會跟他祈禱
[00:20:05.600 --> 00:20:07.600]  搞生日會
[00:20:07.600 --> 00:20:09.600]  做完
[00:20:09.600 --> 00:20:11.600]  最青春的六年
[00:20:11.600 --> 00:20:13.600]  我讀大學畢業之後
[00:20:13.600 --> 00:20:15.600]  那六年就奉獻給這班學生
[00:20:15.600 --> 00:20:17.600]  但去到
[00:20:17.600 --> 00:20:19.600]  六年之後
[00:20:19.600 --> 00:20:21.600]  有一個學生就說
[00:20:21.600 --> 00:20:23.600]  其實都不可信
[00:20:23.600 --> 00:20:25.600]  他就跟我說我不會再回來
[00:20:25.600 --> 00:20:27.600]  接下來下一個星期
[00:20:27.600 --> 00:20:29.600]  有另一個學生就跟我說
[00:20:29.600 --> 00:20:31.600]  因為其實很有趣
[00:20:31.600 --> 00:20:33.600]  走開的人會一個一個走
[00:20:33.600 --> 00:20:35.600]  很嚴重的
[00:20:35.600 --> 00:20:37.600]  另一個學生就跟我說
[00:20:37.600 --> 00:20:39.600]  其實我回來教會
[00:20:39.600 --> 00:20:41.600]  我覺得
[00:20:41.600 --> 00:20:43.600]  沒有被關懷
[00:20:43.600 --> 00:20:45.600]  不溫暖
[00:20:45.600 --> 00:20:47.600]  可能越大就越少關懷
[00:20:47.600 --> 00:20:49.600]  都很痛苦
[00:20:49.600 --> 00:20:51.600]  因為他經驗不到
[00:20:51.600 --> 00:20:53.600]  他發覺他外面的朋友
[00:20:53.600 --> 00:20:55.600]  彷彿更加像一個同行者
[00:20:55.600 --> 00:20:57.600]  外面的朋友
[00:20:57.600 --> 00:20:59.600]  我們回來是談不來的
[00:20:59.600 --> 00:21:01.600]  其實真的有時回來團契
[00:21:01.600 --> 00:21:03.600]  去到一個位置
[00:21:03.600 --> 00:21:05.600]  講不到很深入的東西
[00:21:05.600 --> 00:21:07.600]  在一個很膠著的狀態
[00:21:07.600 --> 00:21:09.600]  他跟我說我走了
[00:21:09.600 --> 00:21:11.600]  連續走了兩個
[00:21:11.600 --> 00:21:13.600]  最令我傷心
[00:21:13.600 --> 00:21:15.600]  就是其中有一個
[00:21:15.600 --> 00:21:17.600]  在學期尾的時候
[00:21:17.600 --> 00:21:19.600]  其實那個男生很乖
[00:21:19.600 --> 00:21:21.600]  又孝順
[00:21:21.600 --> 00:21:23.600]  在我們所有聚會
[00:21:23.600 --> 00:21:25.600]  他是一個很乖的人
[00:21:25.600 --> 00:21:27.600]  在學期尾的時候
[00:21:27.600 --> 00:21:29.600]  他媽媽就找我
[00:21:29.600 --> 00:21:31.600]  她說我兒子
[00:21:31.600 --> 00:21:33.600]  跟另外一個女生
[00:21:33.600 --> 00:21:35.600]  有婚前性行為有了BB
[00:21:35.600 --> 00:21:37.600]  所以他不會再回來
[00:21:37.600 --> 00:21:39.600]  而這個BB
[00:21:39.600 --> 00:21:41.600]  我們都要在法律的程序當中
[00:21:41.600 --> 00:21:45.600]  我其實是崩潰的
[00:21:45.600 --> 00:21:47.600]  那一刻我崩潰
[00:21:47.600 --> 00:21:49.600]  因為牧養的學生
[00:21:49.600 --> 00:21:51.600]  我平時都已經很盡力去教導
[00:21:51.600 --> 00:21:53.600]  如果大家聽我講
[00:21:53.600 --> 00:21:55.600]  我都很用心去看聖經
[00:21:55.600 --> 00:21:57.600]  但上帝給了我一群人
[00:21:57.600 --> 00:21:59.600]  兩個浸泥
[00:21:59.600 --> 00:22:01.600]  16個人兩個浸泥
[00:22:01.600 --> 00:22:03.600]  其他那些我可以這樣說
[00:22:03.600 --> 00:22:05.600]  那個團契已經散了
[00:22:05.600 --> 00:22:07.600]  其實
[00:22:07.600 --> 00:22:09.600]  這個就是我灰心
[00:22:09.600 --> 00:22:11.600]  不能再走下去的時間
[00:22:11.600 --> 00:22:13.600]  事實上因為這件事
[00:22:13.600 --> 00:22:15.600]  我都停了幾年沒有再做導師
[00:22:15.600 --> 00:22:17.600]  灰心
[00:22:17.600 --> 00:22:19.600]  令我放棄了做導師
[00:22:19.600 --> 00:22:21.600]  不過
[00:22:21.600 --> 00:22:23.600]  事實上上帝提醒我
[00:22:23.600 --> 00:22:25.600]  其實你為什麼去做呢
[00:22:25.600 --> 00:22:27.600]  其實你是為上帝的
[00:22:27.600 --> 00:22:29.600]  你忠於上帝
[00:22:29.600 --> 00:22:31.600]  很辛苦才熬過了那幾年
[00:22:31.600 --> 00:22:33.600]  很辛苦才熬過了那幾年
[00:22:33.600 --> 00:22:35.600]  結果有一個學生
[00:22:35.600 --> 00:22:37.600]  剛才那三個其中一個學生
[00:22:37.600 --> 00:22:39.600]  因為他去了澳洲
[00:22:39.600 --> 00:22:41.600]  有一天他打給我
[00:22:41.600 --> 00:22:43.600]  我叫孔Sir
[00:22:43.600 --> 00:22:45.600]  他說孔Sir
[00:22:45.600 --> 00:22:47.600]  我很感謝你
[00:22:47.600 --> 00:22:49.600]  接下來這個星期日就要浸泥了
[00:22:49.600 --> 00:22:51.600]  我真的哭了
[00:22:51.600 --> 00:22:53.600]  我問他
[00:22:53.600 --> 00:22:55.600]  你那天不是
[00:22:55.600 --> 00:22:57.600]  世神劈語說不回教會嗎
[00:22:57.600 --> 00:22:59.600]  他用一個年輕人的
[00:22:59.600 --> 00:23:01.600]  答法回答了我一句
[00:23:01.600 --> 00:23:03.600]  令我覺得很神的說話
[00:23:03.600 --> 00:23:05.600]  我第一次覺得
[00:23:05.600 --> 00:23:07.600]  他是我導師而我不是他導師
[00:23:07.600 --> 00:23:09.600]  他就說
[00:23:09.600 --> 00:23:11.600]  上帝的時候
[00:23:11.600 --> 00:23:13.600]  上帝的時候
[00:23:13.600 --> 00:23:15.600]  他應該怎麼說呢
[00:23:15.600 --> 00:23:17.600]  你懂什麼
[00:23:17.600 --> 00:23:19.600]  他真的這樣回答
[00:23:19.600 --> 00:23:21.600]  因為我們是好朋友
[00:23:21.600 --> 00:23:23.600]  現在這樣說
[00:23:23.600 --> 00:23:25.600]  上帝的時候你懂什麼
[00:23:25.600 --> 00:23:27.600]  他真的這樣回答
[00:23:27.600 --> 00:23:29.600]  我突然間明白了
[00:23:29.600 --> 00:23:31.600]  是上帝的時候不是我的時候
[00:23:31.600 --> 00:23:33.600]  我只能夠忠心
[00:23:33.600 --> 00:23:35.600]  但我未必能夠
[00:23:35.600 --> 00:23:37.600]  看到那個果效
[00:23:37.600 --> 00:23:39.600]  可能我忠心完
[00:23:39.600 --> 00:23:41.600]  可能另一間教會收割都未定
[00:23:41.600 --> 00:23:43.600]  但這個就是他再次挑戰
[00:23:43.600 --> 00:23:45.600]  忠心未必有果效
[00:23:45.600 --> 00:23:47.600]  但是我們要記住
[00:23:47.600 --> 00:23:49.600]  我們不是看著果效去侍奉
[00:23:49.600 --> 00:23:51.600]  而是看著上帝
[00:23:51.600 --> 00:23:53.600]  忠於上帝的侍奉
[00:23:53.600 --> 00:23:55.600]  所以以賽亞第二個提醒
[00:23:55.600 --> 00:23:57.600]  就是這個提醒
[00:23:57.600 --> 00:23:59.600]  第三個提醒
[00:23:59.600 --> 00:24:01.600]  就是第五至第六節
[00:24:01.600 --> 00:24:03.600]  第五至第六節
[00:24:03.600 --> 00:24:05.600]  很簡單解釋一下這兩節
[00:24:05.600 --> 00:24:09.600]  當他重新在上帝的眼光
[00:24:09.600 --> 00:24:11.600]  去看他的侍奉的時候
[00:24:11.600 --> 00:24:13.600]  上帝跟他說了兩段話
[00:24:13.600 --> 00:24:15.600]  他說
[00:24:15.600 --> 00:24:17.600]  耶和華去呼召你
[00:24:17.600 --> 00:24:19.600]  在你母腹裡面揀選你
[00:24:19.600 --> 00:24:21.600]  要成為上帝的僕人
[00:24:21.600 --> 00:24:23.600]  是為什麼呢
[00:24:23.600 --> 00:24:25.600]  就是要為雅各家
[00:24:25.600 --> 00:24:27.600]  去興起
[00:24:27.600 --> 00:24:29.600]  要為所有以色列能夠聚集在上帝面前
[00:24:29.600 --> 00:24:31.600]  這件事
[00:24:31.600 --> 00:24:33.600]  去為他工作
[00:24:33.600 --> 00:24:35.600]  就是說在以賽亞在過去的
[00:24:35.600 --> 00:24:37.600]  呼召裡面
[00:24:37.600 --> 00:24:39.600]  他被上帝呼召是要興起
[00:24:39.600 --> 00:24:41.600]  眾以色列家
[00:24:41.600 --> 00:24:43.600]  讓眾以色列家去到上帝那裡
[00:24:43.600 --> 00:24:45.600]  成為一個
[00:24:45.600 --> 00:24:47.600]  國邦
[00:24:47.600 --> 00:24:49.600]  不過第六節很有趣
[00:24:49.600 --> 00:24:51.600]  第六節其實上帝說
[00:24:51.600 --> 00:24:53.600]  不單是這樣
[00:24:53.600 --> 00:24:55.600]  還有多一點
[00:24:55.600 --> 00:24:57.600]  他說我們一起讀第六節
[00:24:57.600 --> 00:24:59.600]  準備一二三
[00:24:59.600 --> 00:25:01.600]  他說你作我的僕人
[00:25:01.600 --> 00:25:03.600]  使雅各眾支派復興
[00:25:03.600 --> 00:25:05.600]  使以色列中蒙保守的人
[00:25:05.600 --> 00:25:07.600]  歸回
[00:25:07.600 --> 00:25:09.600]  然而此事尚小
[00:25:09.600 --> 00:25:11.600]  我還要使你作萬邦之光
[00:25:11.600 --> 00:25:13.600]  使你施行我的救恩
[00:25:13.600 --> 00:25:15.600]  直到地極
[00:25:15.600 --> 00:25:17.600]  上帝好像
[00:25:17.600 --> 00:25:19.600]  彷彿有一個新的使命給他
[00:25:19.600 --> 00:25:21.600]  是昔日
[00:25:21.600 --> 00:25:23.600]  我揀選你是為了要興起
[00:25:23.600 --> 00:25:25.600]  雅各家以色列的人
[00:25:25.600 --> 00:25:27.600]  成為一個國邦
[00:25:27.600 --> 00:25:29.600]  不過第六節他馬上說
[00:25:29.600 --> 00:25:33.600]  興起一個民族
[00:25:33.600 --> 00:25:35.600]  其實這件是小事來的
[00:25:35.600 --> 00:25:37.600]  我更加要
[00:25:37.600 --> 00:25:39.600]  差派你成為
[00:25:39.600 --> 00:25:41.600]  如果有另一個版本
[00:25:41.600 --> 00:25:43.600]  成為愛邦人的光
[00:25:43.600 --> 00:25:45.600]  成為愛邦人的光
[00:25:45.600 --> 00:25:47.600]  所以上帝由
[00:25:47.600 --> 00:25:49.600]  創世
[00:25:49.600 --> 00:25:51.600]  甚至去揀選
[00:25:51.600 --> 00:25:53.600]  甚至到教會的心意是什麼呢
[00:25:53.600 --> 00:25:55.600]  其實他揀選以色列民
[00:25:55.600 --> 00:25:57.600]  不是讓他這個國家成為一個很強大的
[00:25:57.600 --> 00:25:59.600]  國家能夠一統天下
[00:25:59.600 --> 00:26:01.600]  這個不是上帝的心意
[00:26:01.600 --> 00:26:03.600]  上帝的心意是要揀選一個
[00:26:03.600 --> 00:26:05.600]  以色列民在
[00:26:05.600 --> 00:26:07.600]  整個世界去作見證
[00:26:07.600 --> 00:26:09.600]  讓愛邦人
[00:26:09.600 --> 00:26:11.600]  透過這個民族見到
[00:26:11.600 --> 00:26:13.600]  上帝自己 上帝就能夠施行
[00:26:13.600 --> 00:26:15.600]  救恩 在愛邦人
[00:26:15.600 --> 00:26:17.600]  施行救恩 所以他說
[00:26:17.600 --> 00:26:19.600]  你興起一個國度
[00:26:19.600 --> 00:26:21.600]  其實是小事來的
[00:26:21.600 --> 00:26:23.600]  此事是一件小事
[00:26:23.600 --> 00:26:25.600]  更加大件事就是
[00:26:25.600 --> 00:26:27.600]  你要去到愛邦人那裡
[00:26:27.600 --> 00:26:29.600]  成為愛邦人的光
[00:26:29.600 --> 00:26:31.600]  這個才是你要做
[00:26:31.600 --> 00:26:33.600]  真正的使命
[00:26:33.600 --> 00:26:35.600]  所以呢
[00:26:35.600 --> 00:26:37.600]  我們第三件事不要忘記
[00:26:37.600 --> 00:26:39.600]  上帝的什麼呢
[00:26:39.600 --> 00:26:41.600]  不要忘記上帝整個救贖的計劃
[00:26:41.600 --> 00:26:43.600]  救贖的計劃
[00:26:43.600 --> 00:26:45.600]  上帝不是要我們強大
[00:26:45.600 --> 00:26:47.600]  上帝是要我們去
[00:26:47.600 --> 00:26:49.600]  成為一些未信者
[00:26:49.600 --> 00:26:51.600]  的人的見證的光
[00:26:51.600 --> 00:26:53.600]  這個才是終極
[00:26:53.600 --> 00:26:55.600]  行不行 所以如果我們
[00:26:55.600 --> 00:26:57.600]  的教會
[00:26:57.600 --> 00:26:59.600]  我們的使命是為了要
[00:26:59.600 --> 00:27:01.600]  有
[00:27:01.600 --> 00:27:03.600]  五六百人
[00:27:03.600 --> 00:27:05.600]  一千人 一萬人
[00:27:05.600 --> 00:27:07.600]  很強大 我們的資源是很多
[00:27:07.600 --> 00:27:09.600]  我們有很強大的支班
[00:27:09.600 --> 00:27:11.600]  我們每一個小組都很
[00:27:11.600 --> 00:27:13.600]  幸福 我們呢
[00:27:13.600 --> 00:27:15.600]  每一個事工都搞得有聲有色
[00:27:15.600 --> 00:27:17.600]  上帝會跟你說
[00:27:17.600 --> 00:27:19.600]  這些事是什麼
[00:27:19.600 --> 00:27:21.600]  小事來的
[00:27:21.600 --> 00:27:23.600]  更加重要是
[00:27:23.600 --> 00:27:25.600]  你教會在你的
[00:27:25.600 --> 00:27:27.600]  社區 在你身邊的朋友
[00:27:27.600 --> 00:27:29.600]  你有沒有成為他們的光
[00:27:29.600 --> 00:27:31.600]  你有沒有走到那些
[00:27:31.600 --> 00:27:33.600]  流離 失所 貧窮
[00:27:33.600 --> 00:27:35.600]  被壓 被囚
[00:27:35.600 --> 00:27:37.600]  那些很無奈的人生
[00:27:37.600 --> 00:27:39.600]  都已經不知怎樣算那些
[00:27:39.600 --> 00:27:41.600]  破碎的人的生命裏面
[00:27:41.600 --> 00:27:43.600]  進入他們的生命裏面
[00:27:43.600 --> 00:27:45.600]  讓他們見到
[00:27:45.600 --> 00:27:47.600]  你是那個見證 透過你
[00:27:47.600 --> 00:27:49.600]  他們見到上帝
[00:27:49.600 --> 00:27:51.600]  上帝就向他們施行那個拯救
[00:27:51.600 --> 00:27:53.600]  這件事才是整個教會
[00:27:53.600 --> 00:27:55.600]  或者整個以色列民
[00:27:55.600 --> 00:27:57.600]  或者教會的
[00:27:57.600 --> 00:27:59.600]  終極使命
[00:27:59.600 --> 00:28:01.600]  所以去挑戰
[00:28:01.600 --> 00:28:03.600]  以塞
[00:28:03.600 --> 00:28:05.600]  你作為我的僕人
[00:28:05.600 --> 00:28:07.600]  興起一個強大的
[00:28:07.600 --> 00:28:09.600]  一個體系
[00:28:09.600 --> 00:28:11.600]  尚為小事
[00:28:11.600 --> 00:28:13.600]  更加重要
[00:28:13.600 --> 00:28:15.600]  你要作外邦人的光
[00:28:15.600 --> 00:28:17.600]  去到那些地方
[00:28:17.600 --> 00:28:19.600]  令到一個
[00:28:19.600 --> 00:28:21.600]  受傷軟弱的人
[00:28:21.600 --> 00:28:23.600]  因著你而得著拯救
[00:28:23.600 --> 00:28:25.600]  他看到上帝
[00:28:25.600 --> 00:28:27.600]  這才是你真正的使命
[00:28:27.600 --> 00:28:29.600]  所以如果我們
[00:28:29.600 --> 00:28:31.600]  覺得自己
[00:28:31.600 --> 00:28:33.600]  我們的教會或者我們的侍奉
[00:28:33.600 --> 00:28:35.600]  是為了要很強大的話
[00:28:35.600 --> 00:28:37.600]  其實那種可能是墮落
[00:28:37.600 --> 00:28:39.600]  可以嗎 可能是墮落
[00:28:39.600 --> 00:28:43.600]  以色列曾經有一個時間
[00:28:43.600 --> 00:28:45.600]  是非常之強大 不過你知不知道結局是什麼
[00:28:45.600 --> 00:28:47.600]  結局就是亡國
[00:28:47.600 --> 00:28:49.600]  亡國
[00:28:49.600 --> 00:28:51.600]  為什麼亡國 是上帝自己審判他
[00:28:51.600 --> 00:28:53.600]  當上帝審判他的時候
[00:28:53.600 --> 00:28:55.600]  外邦人竟然見到什麼
[00:28:55.600 --> 00:28:57.600]  外邦人見到
[00:28:57.600 --> 00:28:59.600]  以色列民
[00:28:59.600 --> 00:29:01.600]  這個國度真的有上帝
[00:29:01.600 --> 00:29:03.600]  原來上帝在審判他
[00:29:03.600 --> 00:29:05.600]  那些外邦人
[00:29:05.600 --> 00:29:07.600]  就是在上帝審判
[00:29:07.600 --> 00:29:09.600]  以色列民的時候看到有上帝
[00:29:09.600 --> 00:29:11.600]  看到有上帝
[00:29:11.600 --> 00:29:13.600]  所以當你要這麼強盛的時候
[00:29:13.600 --> 00:29:15.600]  上帝說你分散
[00:29:15.600 --> 00:29:17.600]  你這麼強盛不是我的意思
[00:29:17.600 --> 00:29:19.600]  分散
[00:29:19.600 --> 00:29:21.600]  作外邦人的光
[00:29:21.600 --> 00:29:23.600]  這個就是上帝要
[00:29:23.600 --> 00:29:25.600]  在整個世界的致命
[00:29:25.600 --> 00:29:27.600]  所以在教會的層面裡
[00:29:27.600 --> 00:29:29.600]  其實上帝為什麼要我們
[00:29:29.600 --> 00:29:31.600]  去作他的僕人
[00:29:31.600 --> 00:29:33.600]  為什麼他揀選我們
[00:29:33.600 --> 00:29:35.600]  我們要忠心於他
[00:29:35.600 --> 00:29:37.600]  其實最後不是為了自己的強盛
[00:29:37.600 --> 00:29:39.600]  不是為了自己的強盛
[00:29:39.600 --> 00:29:41.600]  是為了那些很小撮
[00:29:41.600 --> 00:29:43.600]  或者那些很有需要
[00:29:43.600 --> 00:29:45.600]  或者那些根本沒有人會再關懷
[00:29:45.600 --> 00:29:47.600]  沒有人會再
[00:29:47.600 --> 00:29:49.600]  幫助那些人
[00:29:49.600 --> 00:29:51.600]  你就要進入當中
[00:29:51.600 --> 00:29:53.600]  上帝就在那些流離失所的人當中
[00:29:53.600 --> 00:29:55.600]  成為他們的光
[00:29:55.600 --> 00:29:57.600]  這個才是教會
[00:29:57.600 --> 00:29:59.600]  或者這個才是以賽亞
[00:29:59.600 --> 00:30:01.600]  他更新了的使命
[00:30:01.600 --> 00:30:03.600]  外邦人的光
[00:30:03.600 --> 00:30:05.600]  我好像記得在這裡也分享過
[00:30:05.600 --> 00:30:07.600]  我在社區經驗了一件事
[00:30:07.600 --> 00:30:09.600]  令我走出社區
[00:30:09.600 --> 00:30:11.600]  就是當我還是在
[00:30:11.600 --> 00:30:13.600]  教會做青少年工作
[00:30:13.600 --> 00:30:15.600]  其實我當番強調
[00:30:15.600 --> 00:30:17.600]  如果中華基督教會那些
[00:30:17.600 --> 00:30:19.600]  不是二樓教會
[00:30:19.600 --> 00:30:21.600]  大家知道和學校合作
[00:30:21.600 --> 00:30:23.600]  每年都有一百個學生會自己入籍
[00:30:23.600 --> 00:30:25.600]  所以基本上
[00:30:25.600 --> 00:30:27.600]  我不會因為沒有學生
[00:30:27.600 --> 00:30:29.600]  而被辭職
[00:30:29.600 --> 00:30:31.600]  我每年都要
[00:30:31.600 --> 00:30:33.600]  接觸一百多個學生
[00:30:33.600 --> 00:30:35.600]  還記得我當時
[00:30:35.600 --> 00:30:37.600]  要牧養的導師也有十五個
[00:30:37.600 --> 00:30:39.600]  我就帶著十五個導師
[00:30:39.600 --> 00:30:41.600]  去牧養那些學生
[00:30:41.600 --> 00:30:43.600]  夠強盛了吧
[00:30:43.600 --> 00:30:45.600]  大家都是欠缺的
[00:30:45.600 --> 00:30:47.600]  除了欠缺心之外
[00:30:47.600 --> 00:30:49.600]  我記得每個禮拜
[00:30:49.600 --> 00:30:51.600]  就是這樣回教會
[00:30:51.600 --> 00:30:53.600]  很開心有茶經有生日會
[00:30:53.600 --> 00:30:55.600]  大家快樂到
[00:30:55.600 --> 00:30:57.600]  因為太有人氣
[00:30:57.600 --> 00:30:59.600]  其實也不知道他們回來
[00:30:59.600 --> 00:31:01.600]  能不能經歷上帝
[00:31:01.600 --> 00:31:03.600]  不過很開心
[00:31:03.600 --> 00:31:05.600]  有一次完了之後
[00:31:05.600 --> 00:31:07.600]  我還記得2012年
[00:31:07.600 --> 00:31:09.600]  回教會的路途當中
[00:31:09.600 --> 00:31:11.600]  其實那年我們社區有21間小店結業
[00:31:11.600 --> 00:31:13.600]  其中一間就是我樓下的果汁店
[00:31:13.600 --> 00:31:15.600]  我還記得那一幕
[00:31:15.600 --> 00:31:17.600]  那個老闆寫著
[00:31:17.600 --> 00:31:19.600]  我服務街坊30年
[00:31:19.600 --> 00:31:21.600]  今天要結業
[00:31:21.600 --> 00:31:23.600]  我走過的時候其實我也認識他
[00:31:23.600 --> 00:31:25.600]  我只是跟他說真的很慘
[00:31:25.600 --> 00:31:27.600]  如是者
[00:31:27.600 --> 00:31:29.600]  那四天發生什麼事呢
[00:31:29.600 --> 00:31:31.600]  就是這個老闆
[00:31:31.600 --> 00:31:33.600]  每一天就站在他店裡
[00:31:33.600 --> 00:31:35.600]  就是從家裡回來
[00:31:35.600 --> 00:31:37.600]  由早到晚
[00:31:37.600 --> 00:31:39.600]  連續四天
[00:31:39.600 --> 00:31:41.600]  每天都忍不住問他
[00:31:41.600 --> 00:31:43.600]  我說老闆你結業了
[00:31:43.600 --> 00:31:45.600]  你家裡又不是住在那裡
[00:31:45.600 --> 00:31:47.600]  為什麼還要回來
[00:31:47.600 --> 00:31:49.600]  這個老闆娘讀書不多
[00:31:49.600 --> 00:31:51.600]  我想她真的很傷心
[00:31:51.600 --> 00:31:53.600]  她很辛苦地抖了幾個字
[00:31:53.600 --> 00:31:55.600]  她說我不捨得這裡
[00:31:55.600 --> 00:31:57.600]  我不捨得這裡
[00:31:57.600 --> 00:31:59.600]  我只是想回來
[00:31:59.600 --> 00:32:01.600]  看一看街坊
[00:32:01.600 --> 00:32:03.600]  看一看街坊
