
[00:00:00.000 --> 00:00:03.000]  今天我講的題目是
[00:23:13.000 --> 00:23:15.000]  為什麼這麼巧合
[00:23:15.000 --> 00:23:17.000]  剛剛今天早上才祈禱
[00:23:17.000 --> 00:23:21.000]  突然下午就有收到一個包裹
[00:23:21.000 --> 00:23:25.000]  他根本沒什麼心情再教之後的課
[00:23:25.000 --> 00:23:28.000]  於是他就回到他的宿舍
[00:23:28.000 --> 00:23:33.000]  當他遠遠望見
[00:23:33.000 --> 00:23:35.000]  那個包裹的時候
[00:23:35.000 --> 00:23:37.000]  比這個大很多
[00:23:37.000 --> 00:23:41.000]  他看到這個包裹起碼有二十多三十磅
[00:23:41.000 --> 00:23:42.000]  究竟是什麼呢
[00:23:42.000 --> 00:23:44.000]  他也很興奮
[00:23:44.000 --> 00:23:45.000]  很想知道
[00:23:45.000 --> 00:23:46.000]  不過呢
[00:23:46.000 --> 00:23:49.000]  他就想起早上那群孤兒
[00:23:49.000 --> 00:23:52.000]  於是他就叫那群孤兒來
[00:23:52.000 --> 00:23:57.000]  不如我們一起拆這個包裹吧
[00:23:57.000 --> 00:23:59.000]  那群孤兒來到的時候
[00:23:59.000 --> 00:24:00.000]  看到這個包裹
[00:24:00.000 --> 00:24:02.000]  哇
[00:24:02.000 --> 00:24:03.000]  很開心
[00:24:03.000 --> 00:24:06.000]  是不是真的這麼神奇
[00:24:06.000 --> 00:24:14.000]  於是他們就小心翼翼地拆開這個包裹
[00:24:14.000 --> 00:24:16.000]  第一樣拿出來的
[00:24:16.000 --> 00:24:20.000]  是一個閃閃亮亮的針織品
[00:24:20.000 --> 00:24:21.000]  哇
[00:24:21.000 --> 00:24:23.000]  很漂亮
[00:24:23.000 --> 00:24:25.000]  不知道要幹嘛
[00:24:25.000 --> 00:24:28.000]  很亂
[00:24:28.000 --> 00:24:31.000]  接著再拆
[00:24:31.000 --> 00:24:32.000]  咦
[00:24:32.000 --> 00:24:33.000]  哇
[00:24:33.000 --> 00:24:35.000]  有個咖啡
[00:24:35.000 --> 00:24:37.000]  有些咖啡豆
[00:24:37.000 --> 00:24:39.000]  很開心
[00:24:39.000 --> 00:24:46.000]  再拿
[00:24:46.000 --> 00:24:49.000]  有些紙巾
[00:24:49.000 --> 00:24:53.000]  那二三十個孤兒開始覺得很無聊
[00:24:53.000 --> 00:24:54.000]  唉
[00:24:54.000 --> 00:24:55.000]  怎麼會這樣
[00:24:55.000 --> 00:24:57.000]  有點失望
[00:24:57.000 --> 00:24:58.000]  但是呢
[00:24:58.000 --> 00:25:02.000]  當Helen再找深一點的時候
[00:25:02.000 --> 00:25:04.000]  她發現了一樣東西
[00:25:04.000 --> 00:25:08.000]  竟然收到這個東西
[00:25:08.000 --> 00:25:11.000]  令她眼淚都流出來了
[00:25:11.000 --> 00:25:12.000]  忍不住
[00:25:12.000 --> 00:25:16.000]  因為她真的在包裹裡面
[00:25:16.000 --> 00:25:19.000]  找到一個熱水瓶
[00:25:19.000 --> 00:25:22.000]  她感恩到不得了
[00:25:22.000 --> 00:25:26.000]  因為原來從英國寄來非洲
[00:25:26.000 --> 00:25:30.000]  以當時的交通情況
[00:25:30.000 --> 00:25:35.000]  起碼要五個月的時間
[00:25:35.000 --> 00:25:38.000]  正當她覺得很感恩的時候
[00:25:38.000 --> 00:25:41.000]  突然那個十歲的女孩又飆出來
[00:25:41.000 --> 00:25:42.000]  她說
[00:25:42.000 --> 00:25:43.000]  啊
[00:25:43.000 --> 00:25:44.000]  上帝真好
[00:25:44.000 --> 00:25:46.000]  寄了個熱水瓶來
[00:25:46.000 --> 00:25:47.000]  她寄了熱水瓶
[00:25:47.000 --> 00:25:49.000]  就一定有個洋娃娃
[00:25:49.000 --> 00:25:51.000]  接著她說
[00:25:51.000 --> 00:25:53.000]  Helen又害怕
[00:25:53.000 --> 00:25:54.000]  哇
[00:25:54.000 --> 00:25:55.000]  有這個都還不夠
[00:25:55.000 --> 00:25:57.000]  已經很奇妙了
[00:25:57.000 --> 00:26:01.000]  還有洋娃娃
[00:26:01.000 --> 00:26:03.000]  接著那個十歲的少女
[00:26:03.000 --> 00:26:05.000]  一來找找找
[00:26:05.000 --> 00:26:06.000]  結果
[00:26:06.000 --> 00:26:07.000]  沒錯
[00:26:07.000 --> 00:26:09.000]  真的有個洋娃娃
[00:26:09.000 --> 00:26:11.000]  她說真好啊
[00:26:11.000 --> 00:26:12.000]  現在這樣
[00:26:12.000 --> 00:26:14.000]  那個兩歲的姐姐
[00:26:14.000 --> 00:26:20.000]  就能夠知道上帝有多愛她了
[00:26:20.000 --> 00:26:23.000]  各位靈姐妹
[00:26:23.000 --> 00:26:26.000]  這個就是那個宣教士
[00:26:26.000 --> 00:26:27.000]  他在非洲
[00:26:27.000 --> 00:26:29.000]  在異鄉裡面
[00:26:29.000 --> 00:26:37.000]  經歷一個單純的信心的故事
[00:26:37.000 --> 00:26:39.000]  他親身經歷了
[00:26:39.000 --> 00:26:42.000]  雖然最後這個早產的BB
[00:26:42.000 --> 00:26:44.000]  都是過世
[00:26:44.000 --> 00:26:48.000]  但是正正就是因為這個經歷
[00:26:48.000 --> 00:26:51.000]  幫助了很多很多的人
[00:26:51.000 --> 00:26:53.000]  提醒了我們
[00:26:53.000 --> 00:26:55.000]  我們對神的信心
[00:26:55.000 --> 00:26:58.000]  有沒有像這個十歲的女孩
[00:26:58.000 --> 00:27:00.000]  這麼單純呢
[00:27:00.000 --> 00:27:04.000]  這麼堅毅呢
[00:27:04.000 --> 00:27:07.000]  原來當這個十歲的小女孩
[00:27:07.000 --> 00:27:09.000]  她做那個祈禱的時候
[00:27:09.000 --> 00:27:13.000]  原來上帝在五個月之前
[00:27:13.000 --> 00:27:16.000]  就已經知道
[00:27:16.000 --> 00:27:18.000]  並且預了這一天的下午
[00:27:18.000 --> 00:27:23.000]  送到來非洲
[00:27:23.000 --> 00:27:24.000]  這位十歲少女
[00:27:24.000 --> 00:27:26.000]  對上帝那份單純的信心
[00:27:26.000 --> 00:27:30.000]  是我們每一個人要培養的
[00:27:30.000 --> 00:27:32.000]  也是要去祈求的
[00:27:32.000 --> 00:27:35.000]  求神賜下這份單純的信心
[00:27:35.000 --> 00:27:36.000]  給我們每一個人
[00:27:36.000 --> 00:27:38.000]  以致我們能夠靠著主
[00:27:38.000 --> 00:27:42.000]  去踏出更多的步
[00:27:42.000 --> 00:27:45.000]  不過更大的挑戰是
[00:27:45.000 --> 00:27:48.000]  即使原來我們有這份單純的信心
[00:27:48.000 --> 00:27:51.000]  也不一定代表我們在有生之年
[00:27:51.000 --> 00:27:54.000]  必定能夠得著上帝的應許
[00:27:54.000 --> 00:27:57.000]  我請大家讀第十三節
[00:27:57.000 --> 00:27:58.000]  預備起
[00:28:25.000 --> 00:28:27.000]  第十三節說
[00:28:27.000 --> 00:28:32.000]  這些人都是存著信心死的
[00:28:32.000 --> 00:28:36.000]  並且在沒有得著所應許的情況下
[00:28:36.000 --> 00:28:38.000]  他們只能夠遠處觀望
[00:28:38.000 --> 00:28:42.000]  帶他們歡喜迎接
[00:28:42.000 --> 00:28:47.000]  他們所存的那份單純的信心
[00:28:47.000 --> 00:28:51.000]  他們堅持直到生命的最後一刻
[00:28:51.000 --> 00:28:53.000]  為什麼能夠做到這樣呢
[00:28:53.000 --> 00:28:56.000]  關鍵就是他們能夠承認
[00:28:56.000 --> 00:28:59.000]  自己在地上只是客裡
[00:28:59.000 --> 00:29:00.000]  是寄居的
[00:29:00.000 --> 00:29:05.000]  他們深深知道死亡不是一個終結
[00:29:05.000 --> 00:29:06.000]  真的不是一個終結
[00:29:06.000 --> 00:29:08.000]  死亡只是一個階段
[00:29:08.000 --> 00:29:10.000]  有永生盼望的他們
[00:29:10.000 --> 00:29:12.000]  深知道自己將會去一個
[00:29:12.000 --> 00:29:16.000]  更美的天上的家鄉
[00:29:16.000 --> 00:29:18.000]  甚至他們知道
[00:29:18.000 --> 00:29:19.000]  所倚靠的上帝
[00:29:19.000 --> 00:29:27.000]  已經在那裡為他們預備了一座有根基的城
[00:29:27.000 --> 00:29:31.000]  面對死亡的確是一個極具挑戰的信心之旅
[00:29:31.000 --> 00:29:33.000]  就算有人口口聲聲說
[00:29:33.000 --> 00:29:35.000]  我不怕死
[00:29:35.000 --> 00:29:38.000]  但當他真的要獨自面對的時候
[00:29:38.000 --> 00:29:44.000]  內心那份恐懼擔憂驚惶
[00:29:44.000 --> 00:29:48.000]  只有當事人自己最清楚
[00:29:48.000 --> 00:29:50.000]  我有一個朋友
[00:29:50.000 --> 00:29:52.000]  他叫洛洛
[00:29:52.000 --> 00:29:54.000]  他兩歲的時候發燒
[00:29:54.000 --> 00:29:57.000]  成為一個腦癱瘓的病人
[00:29:57.000 --> 00:29:58.000]  他成長的時候
[00:29:58.000 --> 00:30:01.000]  身邊的人都跟他
[00:30:01.000 --> 00:30:04.000]  認識了很多跟他差不多情況的院友
[00:30:04.000 --> 00:30:06.000]  從他們的經驗
[00:30:06.000 --> 00:30:08.000]  他們知道
[00:30:08.000 --> 00:30:13.000]  他們這一種的病人
[00:30:13.000 --> 00:30:17.000]  他們多數都不能夠活過三十歲
[00:30:17.000 --> 00:30:19.000]  洛洛有一次跟我說
[00:30:19.000 --> 00:30:24.000]  他去探兩個二十多歲的院友
[00:30:24.000 --> 00:30:27.000]  他們都走到盡頭了
[00:30:27.000 --> 00:30:30.000]  洛洛就跟他們聊天
[00:30:30.000 --> 00:30:32.000]  聽他們說心事
[00:30:32.000 --> 00:30:34.000]  而洛洛回來之後
[00:30:34.000 --> 00:30:36.000]  跟他們聊完之後
[00:30:36.000 --> 00:30:38.000]  他跟我分享
[00:30:38.000 --> 00:30:40.000]  他說他體會到
[00:30:40.000 --> 00:30:42.000]  基督徒和非基督徒
[00:30:42.000 --> 00:30:44.000]  面對死亡的時候
[00:30:44.000 --> 00:30:46.000]  那種分別在哪裡
[00:30:46.000 --> 00:30:49.000]  他說他那位非基督徒的朋友
[00:30:49.000 --> 00:30:52.000]  當他在床邊聽他講的時候
[00:30:52.000 --> 00:30:55.000]  他以前是一個很勇敢的人
[00:30:55.000 --> 00:30:57.000]  玩運動的人
[00:30:57.000 --> 00:30:58.000]  在這一刻
[00:30:58.000 --> 00:31:00.000]  在床邊向他表達
[00:31:00.000 --> 00:31:02.000]  他自己是一個
[00:31:02.000 --> 00:31:06.000]  他自己的狀況是非常之恐懼
[00:31:06.000 --> 00:31:09.000]  他很不想面對死亡
[00:31:09.000 --> 00:31:12.000]  但也不知道怎樣去面對
[00:31:12.000 --> 00:31:13.000]  相反
[00:31:13.000 --> 00:31:15.000]  那位基督徒的朋友
[00:31:15.000 --> 00:31:17.000]  他向洛洛表達
[00:31:17.000 --> 00:31:20.000]  自己只是客裡
[00:31:20.000 --> 00:31:24.000]  天家才是他真正要去的地方
[00:31:24.000 --> 00:31:27.000]  洛洛說他的朋友
[00:31:27.000 --> 00:31:30.000]  面上流露那份出人意外的平安
[00:31:30.000 --> 00:31:33.000]  令到洛洛他自己
[00:31:33.000 --> 00:31:36.000]  要更加堅持自己的信仰
[00:31:36.000 --> 00:31:43.000]  並且願意放下自我的執著和堅持
[00:31:43.000 --> 00:31:46.000]  洛洛不能夠跟我說太多
[00:31:46.000 --> 00:31:48.000]  因為他講話的時候
[00:31:48.000 --> 00:31:50.000]  都是很模糊
[00:31:50.000 --> 00:31:52.000]  都是這樣
[00:31:52.000 --> 00:31:55.000]  但是呢
[00:31:55.000 --> 00:31:58.000]  在洛洛的表情
[00:31:58.000 --> 00:32:01.000]  那份堅定的眼神
[00:32:01.000 --> 00:32:04.000]  他要堅守自己信仰的眼神
[00:32:04.000 --> 00:32:06.000]  是我很難忘的
[00:32:06.000 --> 00:32:08.000]  親愛的兄弟姐妹
[00:32:08.000 --> 00:32:10.000]  在地上
[00:32:10.000 --> 00:32:13.000]  我和你都只是客裡
[00:32:13.000 --> 00:32:15.000]  只是寄居者
[00:32:15.000 --> 00:32:17.000]  我們停留在地上
[00:32:17.000 --> 00:32:20.000]  彷彿只有一個晚上那麼短
[00:32:20.000 --> 00:32:22.000]  在人生短短數十年
[00:32:22.000 --> 00:32:24.000]  我們要尋找的
[00:32:24.000 --> 00:32:26.000]  我們要抓緊的
[00:32:26.000 --> 00:32:28.000]  究竟是地上的成就啊
[00:32:28.000 --> 00:32:29.000]  金錢啊
[00:32:29.000 --> 00:32:33.000]  還是上主的應許呢
[00:32:33.000 --> 00:32:36.000]  但我們各人都確信
[00:32:36.000 --> 00:32:40.000]  天家是我們終極的家鄉
[00:32:40.000 --> 00:32:42.000]  願各位弟兄姊妹都努力
[00:32:42.000 --> 00:32:47.000]  編寫自己步入這個家鄉的故事
[00:32:47.000 --> 00:32:48.000]  最後
[00:32:48.000 --> 00:32:50.000]  我以一首詩歌
[00:32:50.000 --> 00:32:52.000]  《我是客裡》
[00:32:52.000 --> 00:32:57.000]  作為這個講章的結束
[00:32:57.000 --> 00:33:03.000]  我是客裡在世紀巨者
[00:33:03.000 --> 00:33:09.000]  我能停留只一夜
[00:33:09.000 --> 00:33:12.000]  情莫再彎柳
[00:33:12.000 --> 00:33:15.000]  我要往前走
[00:33:15.000 --> 00:33:18.000]  到那快樂地
[00:33:18.000 --> 00:33:22.000]  活誰永長留
[00:33:22.000 --> 00:33:28.000]  我是客裡在世紀巨者
[00:33:28.000 --> 00:33:34.000]  我能停留只一夜
[00:33:34.000 --> 00:33:40.000]  我是客裡在世紀巨者
[00:33:40.000 --> 00:33:46.000]  我能停留只一夜
[00:33:46.000 --> 00:33:49.000]  美麗天下
[00:33:49.000 --> 00:33:52.000]  我如今前往
[00:33:52.000 --> 00:33:58.000]  救贖著我老子光
[00:33:58.000 --> 00:34:01.000]  哪裡無嘆息
[00:34:01.000 --> 00:34:04.000]  也沒有憂傷
[00:34:04.000 --> 00:34:07.000]  不再有眼淚
[00:34:07.000 --> 00:34:11.000]  不再有死夢
[00:34:11.000 --> 00:34:17.000]  我是客裡在世紀巨者
[00:34:17.000 --> 00:34:23.000]  我能停留只一夜
[00:34:23.000 --> 00:34:29.000]  我是客裡在世紀巨者
[00:34:29.000 --> 00:34:37.000]  我能停留只一夜
