
[00:00:00.000 --> 00:00:08.000]  我今天正道的題目是《拉合的信心》
[00:25:18.000 --> 00:25:22.000]  去贏得恩典所說的那個好行為
[00:25:22.000 --> 00:25:26.000]  但雅各書中講的
[00:25:26.000 --> 00:25:30.000]  但雅各書裏面講的
[00:25:30.000 --> 00:25:34.000]  是我們蒙恩得救之後
[00:25:34.000 --> 00:25:38.000]  是我們蒙恩得救之後
[00:25:38.000 --> 00:25:42.000]  聖靈帶領我們結出聖靈的果子
[00:25:42.000 --> 00:25:46.000]  聖靈帶領我們結出聖靈的果子
[00:25:46.000 --> 00:25:50.000]  聖靈帶領我們結出聖靈的果子
[00:25:50.000 --> 00:25:54.000]  這也是神蒙越的好行為
[00:25:54.000 --> 00:25:58.000]  這也是神蒙越的好行為
[00:25:58.000 --> 00:26:02.000]  如果我們把因信稱義
[00:26:02.000 --> 00:26:06.000]  如果我們把因信稱義
[00:26:06.000 --> 00:26:10.000]  作為一個時間點的話
[00:26:10.000 --> 00:26:14.000]  那麼羅馬書中所講的好行為
[00:26:14.000 --> 00:26:18.000]  那麼羅馬書中所講的好行為
[00:26:18.000 --> 00:26:22.000]  應該是蒙恩典之前
[00:26:22.000 --> 00:26:26.000]  應該是蒙恩典之前所講的行為
[00:26:26.000 --> 00:26:30.000]  法利塞人因為他們守了部分的律法
[00:26:30.000 --> 00:26:34.000]  法利塞人因為他們守了部分的律法
[00:26:34.000 --> 00:26:38.000]  他們就來到神的面前來與神打擂台
[00:26:38.000 --> 00:26:42.000]  他們就來到神的面前來與神打擂台
[00:26:42.000 --> 00:26:46.000]  我已經遵守了這麼多條律法
[00:26:46.000 --> 00:26:50.000]  我已經遵守了這麼多條律法
[00:26:50.000 --> 00:26:54.000]  我應該進天國吧
[00:26:54.000 --> 00:26:58.000]  即使是排排隊我沒有完全做到
[00:26:58.000 --> 00:27:02.000]  但我以旁人做得好
[00:27:02.000 --> 00:27:06.000]  即使按公論賞的時候
[00:27:06.000 --> 00:27:10.000]  我不可以是最好
[00:27:10.000 --> 00:27:14.000]  但我比旁人已經做得更加好了
[00:27:14.000 --> 00:27:18.000]  如果神要論公行賞的話我都應該排到最前邊
[00:27:18.000 --> 00:27:22.000]  保羅講
[00:27:22.000 --> 00:27:26.000]  蒙恩得救
[00:27:26.000 --> 00:27:30.000]  跟這種行為一點關係都沒有
[00:27:30.000 --> 00:27:34.000]  沒有一人
[00:27:34.000 --> 00:27:38.000]  一個都沒有
[00:27:38.000 --> 00:27:42.000]  人人都虧欠了神的恩典
[00:27:42.000 --> 00:27:46.000]  而雅各書講的行為是我們蒙恩得救之後
[00:27:46.000 --> 00:27:50.000]  而雅各書裡面講的行為是我們蒙恩得救之後的行為
[00:27:50.000 --> 00:27:54.000]  而雅各書裡面講的行為是我們蒙恩得救之後的行為
[00:27:54.000 --> 00:27:58.000]  聖靈住在我們弟兄姊妹的心中
[00:27:58.000 --> 00:28:02.000]  我們蒙恩得救神賜給了我們一個嶄新的生命
[00:28:02.000 --> 00:28:06.000]  我們蒙恩得救神賜給我們一個嶄新的生命
[00:28:06.000 --> 00:28:10.000]  神是信使
[00:28:10.000 --> 00:28:14.000]  神也必然帶領我們過一個與這新生命相配的新生活
[00:28:14.000 --> 00:28:18.000]  神也必然帶領我們過一個與這新生命相配的新生活
[00:28:18.000 --> 00:28:22.000]  神也都會帶領我們與有這個新生命相配的生活
[00:28:22.000 --> 00:28:26.000]  有了嶄新的生命
[00:28:26.000 --> 00:28:30.000]  一定會帶出來容人一人的生活
[00:28:30.000 --> 00:28:34.000]  也都會帶出一個二人的生活的模式
[00:28:34.000 --> 00:28:38.000]  但是弟兄姊妹
[00:28:38.000 --> 00:28:42.000]  因為我們的肉身還在
[00:28:42.000 --> 00:28:46.000]  我們雖然被神稱為義
[00:28:46.000 --> 00:28:50.000]  我們雖然被神稱為義
[00:28:50.000 --> 00:28:54.000]  成為了主的聖徒
[00:28:54.000 --> 00:28:58.000]  但是我們會常常犯錯
[00:28:58.000 --> 00:29:02.000]  甚至常常犯罪
[00:29:02.000 --> 00:29:06.000]  願神常常提醒我們
[00:29:06.000 --> 00:29:10.000]  願聖靈感動我們 引領我們
[00:29:10.000 --> 00:29:14.000]  願神來自自提醒我們 幫助我們
[00:29:14.000 --> 00:29:18.000]  也願我們自己能夠順從聖靈的引導
[00:29:18.000 --> 00:29:22.000]  也都希望我們自己能夠順從聖靈的引導
[00:29:22.000 --> 00:29:26.000]  聖經也提醒我們
[00:29:26.000 --> 00:29:30.000]  聖經也都提醒我們
[00:29:30.000 --> 00:29:34.000]  順從聖靈的引導
[00:29:34.000 --> 00:29:38.000]  有幾個積極的方面
[00:29:38.000 --> 00:29:42.000]  聖經也提醒我們
[00:29:42.000 --> 00:29:46.000]  消極的方面
[00:29:46.000 --> 00:29:50.000]  不要消滅聖靈的感動
[00:29:50.000 --> 00:29:54.000]  聖靈也都提醒我們
[00:29:54.000 --> 00:29:58.000]  不可以消極地消滅聖靈的引導
[00:29:58.000 --> 00:30:02.000]  基督徒還會犯罪
[00:30:02.000 --> 00:30:06.000]  基督徒會犯錯犯罪
[00:30:06.000 --> 00:30:10.000]  當然我們現在犯罪以後跟蒙恩之前犯罪
[00:30:10.000 --> 00:30:14.000]  不一樣了
[00:30:14.000 --> 00:30:18.000]  之前我們犯罪
[00:30:18.000 --> 00:30:22.000]  之前我們犯罪
[00:30:22.000 --> 00:30:26.000]  我們不太覺得
[00:30:26.000 --> 00:30:30.000]  甚至我們還陶醉在其中
[00:30:30.000 --> 00:30:34.000]  我們可能還覺得很輕鬆
[00:30:34.000 --> 00:30:38.000]  自得其樂
[00:30:38.000 --> 00:30:42.000]  我們信主得救之前犯罪
[00:30:42.000 --> 00:30:46.000]  甚至可能會自得其樂
[00:30:46.000 --> 00:30:50.000]  但是蒙恩的救治後
[00:30:50.000 --> 00:30:54.000]  聖靈住在我們弟兄姊妹的心裡
[00:30:54.000 --> 00:30:58.000]  聖靈住在我們弟兄姊妹的心裡
[00:30:58.000 --> 00:31:02.000]  當我們在被溺在犯罪的時候
[00:31:02.000 --> 00:31:06.000]  當我們在被溺在犯罪的時候
[00:31:06.000 --> 00:31:10.000]  我們大家可能有這樣的經歷
[00:31:10.000 --> 00:31:14.000]  晚間睡不著覺的時候回想起來
[00:31:14.000 --> 00:31:18.000]  晚間睡不著覺的時候回想起來
[00:31:18.000 --> 00:31:22.000]  你會覺得紮醒
[00:31:22.000 --> 00:31:26.000]  以前不會有這種感覺
[00:31:26.000 --> 00:31:30.000]  以前不會有這種感覺
[00:31:30.000 --> 00:31:34.000]  感謝神上這樣提醒我們
[00:31:34.000 --> 00:31:38.000]  願我們展現出來的這種好行為
[00:31:38.000 --> 00:31:42.000]  願我們展現出來的這種好行為
[00:31:42.000 --> 00:31:46.000]  讓我們周邊的人看到
[00:31:46.000 --> 00:31:50.000]  看到我們的所說
[00:31:50.000 --> 00:31:54.000]  看到我們的所做
[00:31:54.000 --> 00:31:58.000]  他們就認出來
[00:31:58.000 --> 00:32:02.000]  我們是主的門徒
[00:32:02.000 --> 00:32:06.000]  我們是主的門徒
[00:32:06.000 --> 00:32:10.000]  這個榮耀就歸還給我們的主
[00:32:10.000 --> 00:32:14.000]  羅馬書使我們看到治理行間都是因信稱義
[00:32:14.000 --> 00:32:18.000]  羅馬書的治理行間都讓我們看到
[00:32:18.000 --> 00:32:22.000]  是因信稱義
[00:32:22.000 --> 00:32:26.000]  靠行為稱義
[00:32:26.000 --> 00:32:30.000]  告訴我們沒有行為的信心
[00:32:30.000 --> 00:32:34.000]  告訴我們沒有信心的行為是死的
[00:32:34.000 --> 00:32:38.000]  告訴我們沒有信心的行為是死的
[00:32:38.000 --> 00:32:42.000]  羅馬書的教導和雅各書的教導不矛盾
[00:32:42.000 --> 00:32:46.000]  羅馬書的教導和雅各書的教導是不矛盾的
[00:32:46.000 --> 00:32:50.000]  羅馬書的教導和雅各書的教導是不矛盾的
[00:32:50.000 --> 00:32:54.000]  羅馬書的教導和雅各書的教導是不矛盾的
[00:32:54.000 --> 00:32:58.000]  羅馬書的教導和雅各書的教導是不矛盾的
[00:32:58.000 --> 00:33:02.000]  羅馬書的教導和雅各書的教導是不矛盾的
[00:33:02.000 --> 00:33:06.000]  羅馬書的教導和雅各書的教導是不矛盾的
[00:33:06.000 --> 00:33:10.000]  羅馬書的教導和雅各書的教導是不矛盾的
[00:33:10.000 --> 00:33:14.000]  羅馬書的教導和雅各書的教導是不矛盾的
[00:33:14.000 --> 00:33:18.000]  羅馬書的教導和雅各書的教導是不矛盾的
[00:33:18.000 --> 00:33:22.000]  羅馬書的教導和雅各書的教導是不矛盾的
[00:33:22.000 --> 00:33:26.000]  羅馬書的教導和雅各書的教導是不矛盾的
[00:33:26.000 --> 00:33:30.000]  羅馬書的教導和雅各書的教導是不矛盾的
[00:33:30.000 --> 00:33:34.000]  羅馬書的教導和雅各書的教導是不矛盾的
[00:33:34.000 --> 00:33:38.000]  羅馬書的教導和雅各書的教導是不矛盾的
[00:33:38.000 --> 00:33:42.000]  羅馬書的教導和雅各書的教導是不矛盾的
[00:33:42.000 --> 00:33:46.000]  羅馬書的教導和雅各書的教導是不矛盾的
[00:33:46.000 --> 00:33:50.000]  羅馬書的教導和雅各書的教導是不矛盾的
[00:33:50.000 --> 00:33:54.000]  羅馬書的教導和雅各書的教導是不矛盾的
[00:33:54.000 --> 00:33:58.000]  羅馬書的教導和雅各書的教導是不矛盾的
[00:33:58.000 --> 00:34:02.000]  羅馬書的教導和雅各書的教導是不矛盾的
[00:34:02.000 --> 00:34:06.000]  羅馬書的教導和雅各書的教導是不矛盾的
[00:34:06.000 --> 00:34:10.000]  羅馬書的教導和雅各書的教導是不矛盾的
[00:34:10.000 --> 00:34:14.000]  羅馬書的教導和雅各書的教導是不矛盾的
[00:34:14.000 --> 00:34:18.000]  這是神預備叫我們所行的
[00:34:18.000 --> 00:34:23.000]  依夫所書的二章
[00:34:23.000 --> 00:34:28.000]  就把羅馬書的音信稱義
[00:34:28.000 --> 00:34:32.000]  就把羅馬書的音信稱義
[00:34:32.000 --> 00:34:35.000]  和雅各書的音信稱義
[00:34:35.000 --> 00:34:38.000]  和雅各書的音信稱義
[00:34:38.000 --> 00:34:42.000]  完美地平衡在一起
[00:34:42.000 --> 00:34:47.000]  二章八節它這樣講 你們得救本乎恩
[00:34:47.000 --> 00:34:51.000]  二章八節這樣講 你們得救因著信
[00:34:51.000 --> 00:34:55.000]  二章八節這樣講 你們得救因著信
[00:34:55.000 --> 00:34:58.000]  因信稱義
[00:34:58.000 --> 00:35:03.000]  不是出於你們自己
[00:35:03.000 --> 00:35:08.000]  不是出於你們的行為
[00:35:08.000 --> 00:35:12.000]  無恩得救都是神的恩典
[00:35:12.000 --> 00:35:16.000]  無恩得救都是神的恩典
[00:35:16.000 --> 00:35:20.000]  但二章十節接著講
[00:35:20.000 --> 00:35:24.000]  接著講 這一切都是神創世之初的計劃
[00:35:24.000 --> 00:35:28.000]  這一切都是神創世之初的計劃
[00:35:28.000 --> 00:35:32.000]  這一切都是神創世之初的計劃
[00:35:32.000 --> 00:35:36.000]  在耶穌基督裡造成的
[00:35:36.000 --> 00:35:39.000]  為的是叫我們行善
[00:35:39.000 --> 00:35:42.000]  為是要叫我們行善
[00:35:42.000 --> 00:35:44.000]  行善就是好行為
[00:35:44.000 --> 00:35:47.000]  行善指的就是好行為
[00:35:47.000 --> 00:35:51.000]  我們行善乃是神預備叫我們行的
[00:35:51.000 --> 00:35:55.000]  我們行善是神預備要我們去行的
[00:35:55.000 --> 00:35:58.000]  神賜給了我們一個嶄新的生命
[00:35:58.000 --> 00:36:01.000]  神賜給了我們一個嶄新的生命
[00:36:01.000 --> 00:36:06.000]  也將帶領我們過一個與之相配的
[00:36:06.000 --> 00:36:11.000]  也將帶領我們過一個與之相配的
[00:36:11.000 --> 00:36:14.000]  聖潔的生活
[00:36:14.000 --> 00:36:17.000]  因此
[00:36:17.000 --> 00:36:21.000]  真正的信心不僅僅是嘴巴說說
[00:36:21.000 --> 00:36:25.000]  真正的信心不僅僅是嘴巴說說
[00:36:25.000 --> 00:36:30.000]  真正的信心必然會帶來積極的行動
[00:36:30.000 --> 00:36:34.000]  真正的信心一定會有積極的行動
[00:36:34.000 --> 00:36:38.000]  我們看到拉合有著醜陋的過去
[00:36:38.000 --> 00:36:41.000]  我們看到拉合這個行為
[00:36:41.000 --> 00:36:44.000]  當然藉著神的恩典
[00:36:44.000 --> 00:36:46.000]  但是藉著神的恩典
[00:36:46.000 --> 00:36:49.000]  因著拉合的相信神
[00:36:49.000 --> 00:36:52.000]  因此拉合是相信神
[00:36:52.000 --> 00:36:55.000]  拉合得到了神美好的祝福
[00:36:55.000 --> 00:36:59.000]  拉合也都得到神很美好的祝福
[00:36:59.000 --> 00:37:02.000]  約書亞記的第六章記載
[00:37:02.000 --> 00:37:05.000]  約書亞記的第六章記載
[00:37:05.000 --> 00:37:09.000]  當以色列人攻破了耶利歌城
[00:37:09.000 --> 00:37:13.000]  當以色列人攻破了耶利歌城
[00:37:13.000 --> 00:37:16.000]  全城靜相毀滅
[00:37:16.000 --> 00:37:19.000]  全城靜相毀滅
[00:37:19.000 --> 00:37:23.000]  只有拉合和拉合的全家得蒙拯救
[00:37:23.000 --> 00:37:28.000]  只有拉合和拉合的全家得到拯救
[00:37:28.000 --> 00:37:33.000]  在新約馬太福音主的家譜中
[00:37:33.000 --> 00:37:38.000]  在新約馬太福音主的家譜中
[00:37:38.000 --> 00:37:43.000]  家譜中記載了三位婦女
[00:37:43.000 --> 00:37:46.000]  家譜記載了三位婦女
[00:37:46.000 --> 00:37:49.000]  家譜記載了三位婦女
[00:37:49.000 --> 00:37:53.000]  一個是猶大的兒媳他瑪士
[00:37:53.000 --> 00:37:56.000]  一個是猶大的兒媳他瑪士
[00:37:56.000 --> 00:37:58.000]  一個是路德
[00:37:58.000 --> 00:37:59.000]  一個是路德
[00:37:59.000 --> 00:38:01.000]  一個是拉合
[00:38:01.000 --> 00:38:02.000]  一個是拉合
[00:38:02.000 --> 00:38:06.000]  路德和拉合之間的關係是這樣
[00:38:06.000 --> 00:38:10.000]  路德和拉合的關係是這樣
[00:38:10.000 --> 00:38:14.000]  拉合的兒子名字叫波阿斯
[00:38:14.000 --> 00:38:18.000]  拉合的兒子叫波阿斯
[00:38:18.000 --> 00:38:21.000]  拉合的兒子叫波阿斯
[00:38:21.000 --> 00:38:26.000]  波阿斯就是路德記中娶了路德的那位土豪
[00:38:26.000 --> 00:38:32.000]  波阿斯就是在路德記裡面娶了路德的那一位父后
[00:38:32.000 --> 00:38:35.000]  波阿斯的兒子俄貝德
[00:38:35.000 --> 00:38:37.000]  波阿斯的兒子俄貝德
[00:38:37.000 --> 00:38:39.000]  俄貝德的兒子耶穌
[00:38:39.000 --> 00:38:42.000]  俄貝德的兒子耶穌
[00:38:42.000 --> 00:38:45.000]  耶穌是大衛的爸爸
[00:38:45.000 --> 00:38:49.000]  耶穌就是大衛的爸爸
[00:38:49.000 --> 00:38:56.000]  在新約希伯來書的11章
[00:38:56.000 --> 00:38:59.000]  在新約希伯來書的11章
[00:38:59.000 --> 00:39:01.000]  信心為人榜
[00:39:01.000 --> 00:39:03.000]  信心為人榜樣
[00:39:03.000 --> 00:39:05.000]  也有兩位婦人
[00:39:05.000 --> 00:39:07.000]  也有兩位婦人
[00:39:07.000 --> 00:39:11.000]  一個是亞伯拉罕的妻子薩拉
[00:39:11.000 --> 00:39:14.000]  一個是亞伯拉罕的妻子薩拉
[00:39:14.000 --> 00:39:17.000]  另外一個就是拉合
[00:39:17.000 --> 00:39:19.000]  另外一個就是拉合
[00:39:19.000 --> 00:39:22.000]  拉合成為了我們信心的榜樣
[00:39:22.000 --> 00:39:26.000]  拉合成為了我們信心的榜樣
[00:39:26.000 --> 00:39:31.000]  有一位神學家 很著名的神學家
[00:39:31.000 --> 00:39:33.000]  有一位著名的神學家
[00:39:33.000 --> 00:39:36.000]  他的名字叫古德恩
[00:39:36.000 --> 00:39:39.000]  他的名字叫古德恩
[00:39:39.000 --> 00:39:41.000]  他這樣歸納說
[00:39:41.000 --> 00:39:42.000]  他歸納說
[00:39:42.000 --> 00:39:45.000]  真正的信心有這三個要素
[00:39:45.000 --> 00:39:48.000]  真正的信心有這三個要素
[00:39:48.000 --> 00:39:49.000]  第一是知識
[00:39:49.000 --> 00:39:51.000]  第一是知識
[00:39:51.000 --> 00:39:53.000]  第二是贊同
[00:39:53.000 --> 00:39:55.000]  第二是贊同
[00:39:55.000 --> 00:39:57.000]  第三是行動
[00:39:57.000 --> 00:39:59.000]  第三是行動
[00:39:59.000 --> 00:40:03.000]  神學家對真正信心的定義
[00:40:03.000 --> 00:40:07.000]  神學家對真正信心的定義
[00:40:07.000 --> 00:40:11.000]  和拉合展現出來的完全吻合
[00:40:11.000 --> 00:40:15.000]  和拉合展現出來的完全吻合
[00:40:15.000 --> 00:40:17.000]  拉合他有知識 他認識神
[00:40:17.000 --> 00:40:20.000]  拉合是很有知識的去認識神
[00:40:20.000 --> 00:40:23.000]  不僅僅是知識 他完全的相信
[00:40:23.000 --> 00:40:27.000]  他不僅有知識 他用完全相信
[00:40:27.000 --> 00:40:31.000]  他全然的畏身於神有行動
[00:40:31.000 --> 00:40:36.000]  他全然的畏身於神有行動
[00:40:36.000 --> 00:40:37.000]  弟兄姊妹
[00:40:37.000 --> 00:40:38.000]  弟兄姊妹
[00:40:38.000 --> 00:40:41.000]  願拉合的故事激勵我們
[00:40:41.000 --> 00:40:44.000]  願拉合的故事激勵我們
[00:40:44.000 --> 00:40:47.000]  讓我們更多一點的認識神
[00:40:47.000 --> 00:40:49.000]  讓我們更多的認識神
[00:40:49.000 --> 00:40:51.000]  全然的相信神
[00:40:51.000 --> 00:40:53.000]  全然的相信神
[00:40:53.000 --> 00:40:55.000]  畏身服侍神
[00:40:55.000 --> 00:40:58.000]  畏身服侍神
[00:40:58.000 --> 00:41:00.000]  榮耀歸於神
[00:41:00.000 --> 00:41:02.000]  榮耀歸於神
[00:41:02.000 --> 00:41:03.000]  阿們
