
[00:00:00.000 --> 00:00:02.720]  兄弟姐妹,又來看一看《以撒》
[00:15:52.000 --> 00:15:53.000]  我們感謝主
[00:15:53.000 --> 00:15:54.000]  一起祈禱
[00:15:56.000 --> 00:15:57.000]  多謝主
[00:15:57.000 --> 00:16:00.000]  我們從耳殺這個蒙福
[00:16:00.000 --> 00:16:02.000]  五個故事我們看到
[00:16:02.000 --> 00:16:04.000]  它真是蒙福的
[00:16:04.000 --> 00:16:06.000]  這個蒙福是因為你紀念
[00:16:06.000 --> 00:16:10.000]  你和你的僕人阿巴拉罕納的約
[00:16:10.000 --> 00:16:15.000]  你會堅固阿巴拉罕和他的後裔
[00:16:15.000 --> 00:16:18.000]  他會繁衍很多人出來
[00:16:18.000 --> 00:16:21.000]  而且還會一路蒙恩
[00:16:21.000 --> 00:16:23.000]  主我們看到耳殺就是這樣
[00:16:23.000 --> 00:16:24.000]  謙卑信靠信服
[00:16:24.000 --> 00:16:25.000]  安靜退讓
[00:16:25.000 --> 00:16:28.000]  你就為他開出一個寬闊的地方
[00:16:28.000 --> 00:16:30.000]  甚至當地的人
[00:16:30.000 --> 00:16:32.000]  那些牧羊人爭水
[00:16:32.000 --> 00:16:33.000]  發火
[00:16:33.000 --> 00:16:36.000]  爭到看到退讓的耳殺
[00:16:36.000 --> 00:16:38.000]  和他的僕人都算了
[00:16:38.000 --> 00:16:39.000]  都不再爭了
[00:16:39.000 --> 00:16:42.000]  自己覺得已經夠了
[00:16:42.000 --> 00:16:44.000]  也都不好意思了
[00:16:44.000 --> 00:16:46.000]  接著他的王又來和他們納藥
[00:16:46.000 --> 00:16:48.000]  成就了和平
[00:16:48.000 --> 00:16:50.000]  主求你自己親自賜福
[00:16:50.000 --> 00:16:52.000]  給我們有更加高
[00:16:52.000 --> 00:16:54.000]  更加興旺的信心
[00:16:54.000 --> 00:16:57.000]  信靠你自己的手能夠工作
[00:16:57.000 --> 00:16:59.000]  等候主讚美你
[00:16:59.000 --> 00:17:00.000]  祝福你
[00:17:00.000 --> 00:17:02.000]  禱告奉耶穌基督名求
[00:17:02.000 --> 00:17:03.000]  阿門
