
[00:00:00.000 --> 00:00:05.000]  今天我們信息的題目就是《佔理的文》
[00:20:14.000 --> 00:20:16.000]  都在福音裏頭
[00:20:16.000 --> 00:20:19.000]  能夠反映出來的
[00:20:19.000 --> 00:20:23.000]  所以我們在世上的
[00:20:23.000 --> 00:20:24.000]  我們的根據
[00:20:24.000 --> 00:20:26.000]  能夠有力量
[00:20:26.000 --> 00:20:29.000]  就是因爲我們抓住祂的愛
[00:20:29.000 --> 00:20:32.000]  我們相信我們神是信使的
[00:20:32.000 --> 00:20:36.000]  我們相信神在我們需要的時候
[00:20:36.000 --> 00:20:37.000]  在我們難處的時候
[00:20:37.000 --> 00:20:39.000]  祂會給我們力量
[00:20:39.000 --> 00:20:40.000]  安慰我們
[00:20:40.000 --> 00:20:43.000]  安慰不單單是說句話的安慰
[00:20:43.000 --> 00:20:44.000]  安慰的意思就是
[00:20:44.000 --> 00:20:46.000]  加力量給你
[00:20:46.000 --> 00:20:48.000]  所以聖靈師寶貴師
[00:20:48.000 --> 00:20:50.000]  聖靈寶貴師就是說
[00:20:50.000 --> 00:20:52.000]  祂是站在你的旁邊
[00:20:52.000 --> 00:20:54.000]  加力量給你
[00:20:54.000 --> 00:20:56.000]  所以這個是我們
[00:20:56.000 --> 00:20:58.000]  一個力量的根據
[00:20:58.000 --> 00:21:00.000]  我們能夠多認識神
[00:21:00.000 --> 00:21:02.000]  我們的靈性就穩固
[00:21:02.000 --> 00:21:04.000]  我們如果不認識神
[00:21:04.000 --> 00:21:06.000]  常常會被一些環境
[00:21:06.000 --> 00:21:08.000]  一些事情
[00:21:08.000 --> 00:21:11.000]  叫我們搖擺不靜
[00:21:11.000 --> 00:21:13.000]  所以我們要緊緊的
[00:21:13.000 --> 00:21:16.000]  來相信福音
[00:21:16.000 --> 00:21:18.000]  這是一個
[00:21:18.000 --> 00:21:20.000]  所以我們爲了這樣的話
[00:21:20.000 --> 00:21:22.000]  我們要常常的清精神
[00:21:22.000 --> 00:21:25.000]  我覺得我們信主
[00:21:25.000 --> 00:21:28.000]  跟一般的別的宗教是不同的
[00:21:28.000 --> 00:21:30.000]  別的宗教
[00:21:30.000 --> 00:21:33.000]  你只要到廟裏頭去燒香
[00:21:33.000 --> 00:21:34.000]  去磕頭
[00:21:34.000 --> 00:21:39.000]  求他們的偶像保護他
[00:21:39.000 --> 00:21:40.000]  他就好了
[00:21:40.000 --> 00:21:43.000]  他跟偶像沒有什麼關係
[00:21:43.000 --> 00:21:45.000]  就去拜拜而已
[00:21:45.000 --> 00:21:47.000]  但是不同
[00:21:47.000 --> 00:21:50.000]  我們信耶穌基督的是不同的
[00:21:50.000 --> 00:21:52.000]  不是單單得救
[00:21:52.000 --> 00:21:53.000]  我們有永生了
[00:21:53.000 --> 00:21:55.000]  我們更重要的
[00:21:55.000 --> 00:21:57.000]  就是每天每時
[00:21:57.000 --> 00:22:00.000]  我們都是活在神的裏面
[00:22:00.000 --> 00:22:02.000]  我們跟神有關係
[00:22:02.000 --> 00:22:04.000]  所以不是等到有事情
[00:22:04.000 --> 00:22:06.000]  纔來求他
[00:22:06.000 --> 00:22:08.000]  那是在平常的生活中間
[00:22:08.000 --> 00:22:10.000]  我們都要跟神
[00:22:10.000 --> 00:22:12.000]  有個祕密親密的相交
[00:22:12.000 --> 00:22:14.000]  聯繫在一起
[00:22:14.000 --> 00:22:16.000]  所以我們感謝主
[00:22:16.000 --> 00:22:18.000]  我們信了主以後
[00:22:18.000 --> 00:22:21.000]  神就把我們放在基督裏
[00:22:21.000 --> 00:22:23.000]  放在基督裏
[00:22:23.000 --> 00:22:25.000]  叫我們什麼呢
[00:22:25.000 --> 00:22:27.000]  我們跟基督聯合
[00:22:27.000 --> 00:22:30.000]  所以在羅馬書就提到
[00:22:30.000 --> 00:22:33.000]  我們記得受洗與基督同死
[00:22:33.000 --> 00:22:38.000]  記得受洗我們與基督一同徒伯
[00:22:38.000 --> 00:22:40.000]  是這樣跟他們聯合
[00:22:40.000 --> 00:22:42.000]  能夠相交
[00:22:42.000 --> 00:22:44.000]  所以這個福音
[00:22:44.000 --> 00:22:47.000]  不是單單叫我們能夠得到永生
[00:22:47.000 --> 00:22:50.000]  那是叫我們在信了主
[00:22:50.000 --> 00:22:52.000]  得到福音以後
[00:22:52.000 --> 00:22:55.000]  我們能跟主有一個密切的關係
[00:22:55.000 --> 00:22:57.000]  所以神所要我們的
[00:22:57.000 --> 00:22:59.000]  不是單單信他
[00:22:59.000 --> 00:23:02.000]  神的心甚至願意
[00:23:02.000 --> 00:23:05.000]  我們能夠常來親近他
[00:23:05.000 --> 00:23:10.000]  好像是一個父母對他的兒女一樣的
[00:23:10.000 --> 00:23:12.000]  父母對兒女
[00:23:12.000 --> 00:23:15.000]  給他喫 給他穿 給他住
[00:23:15.000 --> 00:23:18.000]  但是這個還不是父母的目的
[00:23:18.000 --> 00:23:21.000]  父母的目的乃是要孩子
[00:23:21.000 --> 00:23:24.000]  常常跟父母有來往
[00:23:24.000 --> 00:23:26.000]  不是說等到孩子大了
[00:23:26.000 --> 00:23:28.000]  他自己能獨立了
[00:23:28.000 --> 00:23:30.000]  就把父母放在一邊了
[00:23:30.000 --> 00:23:32.000]  他乃是希望他的父母
[00:23:32.000 --> 00:23:35.000]  能夠常常來到他的面前
[00:23:35.000 --> 00:23:39.000]  這樣的話是父母所希望的
[00:23:39.000 --> 00:23:43.000]  神更是希望我們信了他以後
[00:23:43.000 --> 00:23:46.000]  我們能夠常常來親近他
[00:23:46.000 --> 00:23:50.000]  親近他 神的心得到滿足
[00:23:50.000 --> 00:23:54.000]  親近他 我們能得到力量
[00:23:54.000 --> 00:23:59.000]  所以我們要接着常常來親近神
[00:23:59.000 --> 00:24:02.000]  我們能夠得到
[00:24:02.000 --> 00:24:05.000]  跟神保持一個愛的關係
[00:24:05.000 --> 00:24:10.000]  你沒有說我很愛神 但是我離神很遠
[00:24:10.000 --> 00:24:12.000]  有事情我才找他
[00:24:12.000 --> 00:24:14.000]  沒有事情我就不管他
[00:24:14.000 --> 00:24:17.000]  那這個還不是神所要的
[00:24:17.000 --> 00:24:18.000]  祂乃是希望我們
[00:24:18.000 --> 00:24:21.000]  不管我們是在俘虜當中
[00:24:21.000 --> 00:24:23.000]  或者我們在艱難當中
[00:24:23.000 --> 00:24:27.000]  祂都希望我們來到祂的私人寶座
[00:24:27.000 --> 00:24:30.000]  叫我們可以得恩典蒙聯名
[00:24:30.000 --> 00:24:33.000]  叫我們給我們隨時的幫助
[00:24:33.000 --> 00:24:35.000]  所以神的心是很迫切的
[00:24:35.000 --> 00:24:41.000]  希望他每一個兒女都能夠常常來親近他
[00:24:41.000 --> 00:24:42.000]  所以這樣的話
[00:24:42.000 --> 00:24:45.000]  所以這個保羅就禱告
[00:24:45.000 --> 00:24:48.000]  他說 但願我們主耶穌基督
[00:24:48.000 --> 00:24:49.000]  和祂愛我們
[00:24:49.000 --> 00:24:54.000]  開恩將永遠的安慰和美好的盼望
[00:24:54.000 --> 00:24:56.000]  賜給我們的父神
[00:24:56.000 --> 00:24:57.000]  怎麼樣呢
[00:24:57.000 --> 00:24:59.000]  安慰我們的心
[00:24:59.000 --> 00:25:04.000]  並且在一切善行善言上兼顧你們
[00:25:04.000 --> 00:25:06.000]  當我們來親近神的時候
[00:25:06.000 --> 00:25:09.000]  神就把永遠的安慰
[00:25:09.000 --> 00:25:12.000]  把這個美好的盼望
[00:25:12.000 --> 00:25:14.000]  賜給我們
[00:25:14.000 --> 00:25:17.000]  叫我們能夠在世上
[00:25:17.000 --> 00:25:21.000]  有合乎神心意的行爲
[00:25:21.000 --> 00:25:25.000]  有合乎神心意的言語
[00:25:25.000 --> 00:25:26.000]  所以親近神
[00:25:26.000 --> 00:25:29.000]  爲什麼從神這裏得到力量
[00:25:29.000 --> 00:25:31.000]  得到安慰
[00:25:31.000 --> 00:25:34.000]  安慰的意思不單是用話安慰你
[00:25:34.000 --> 00:25:41.000]  但是要給力量幫助你走前面的道路
[00:25:41.000 --> 00:25:45.000]  在詩篇73篇裏頭
[00:25:45.000 --> 00:25:48.000]  這是一篇很好的詩
[00:25:48.000 --> 00:25:52.000]  這詩篇73篇是亞沙的詩
[00:25:52.000 --> 00:25:55.000]  他寫了這篇詩篇
[00:25:55.000 --> 00:25:56.000]  他寫了
[00:25:56.000 --> 00:26:00.000]  因爲他看到在他周圍的話
[00:26:00.000 --> 00:26:03.000]  有很多不平的事情
[00:26:03.000 --> 00:26:05.000]  看到惡人很平安
[00:26:05.000 --> 00:26:06.000]  很富裕
[00:26:06.000 --> 00:26:08.000]  也很發達
[00:26:08.000 --> 00:26:10.000]  也很順利
[00:26:10.000 --> 00:26:11.000]  但是呢
[00:26:11.000 --> 00:26:12.000]  這個好人呢
[00:26:12.000 --> 00:26:14.000]  有喫苦
[00:26:14.000 --> 00:26:16.000]  心裏頭覺得很不平
[00:26:16.000 --> 00:26:18.000]  爲什麼會有這樣的事情
[00:26:18.000 --> 00:26:21.000]  爲什麼神不罰他們
[00:26:21.000 --> 00:26:22.000]  不管他們
[00:26:22.000 --> 00:26:24.000]  他不明白
[00:26:24.000 --> 00:26:29.000]  所以這詩篇一直到了這個17節
[00:26:29.000 --> 00:26:30.000]  直到下一半
[00:26:30.000 --> 00:26:33.000]  這個詩篇的下一半以後
[00:26:33.000 --> 00:26:34.000]  他就說了
[00:26:34.000 --> 00:26:36.000]  他說這個想不明白
[00:26:36.000 --> 00:26:38.000]  他說等我呢
[00:26:38.000 --> 00:26:41.000]  進到神的面前了
[00:26:41.000 --> 00:26:44.000]  他說等我進到神的聖所
[00:26:44.000 --> 00:26:46.000]  思想他們的結局
[00:26:46.000 --> 00:26:49.000]  當他來到神面前來親近神的時候
[00:26:49.000 --> 00:26:53.000]  他想到這些人將來的結局是什麼呢
[00:26:53.000 --> 00:26:54.000]  他們的結局
[00:26:54.000 --> 00:26:57.000]  思想到他們的結局
[00:26:57.000 --> 00:26:58.000]  他就想到
[00:26:58.000 --> 00:27:00.000]  他們的最後的結局
[00:27:00.000 --> 00:27:03.000]  是滅亡是成功
[00:27:03.000 --> 00:27:06.000]  他憑自己不來到神面前
[00:27:06.000 --> 00:27:07.000]  不親近神
[00:27:07.000 --> 00:27:09.000]  他就憑自己的想
[00:27:09.000 --> 00:27:11.000]  自己的討論
[00:27:11.000 --> 00:27:13.000]  但是得不得結恩
[00:27:13.000 --> 00:27:16.000]  怎麼樣都想不到最後結局是什麼
[00:27:16.000 --> 00:27:19.000]  當他來到聖所
[00:27:19.000 --> 00:27:21.000]  來到神的面前
[00:27:21.000 --> 00:27:24.000]  就想到他們的結局
[00:27:24.000 --> 00:27:28.000]  神就叫他看到這惡人的結局是什麼
[00:27:28.000 --> 00:27:30.000]  神並不是不管
[00:27:30.000 --> 00:27:33.000]  神在世上的時候
[00:27:33.000 --> 00:27:36.000]  可能惡人還挺發達
[00:27:36.000 --> 00:27:38.000]  很順利
[00:27:38.000 --> 00:27:41.000]  但是不是他最終的結局
[00:27:41.000 --> 00:27:42.000]  等到他離開世界
[00:27:42.000 --> 00:27:44.000]  這個是他最終的結局
[00:27:44.000 --> 00:27:46.000]  所以信主的人
[00:27:46.000 --> 00:27:50.000]  我們最後的結局是永生
[00:27:50.000 --> 00:27:54.000]  但是惡人最後的結局是滅亡
[00:27:54.000 --> 00:27:56.000]  這兩個相差很遠
[00:27:56.000 --> 00:27:58.000]  但在世上的時候
[00:27:58.000 --> 00:28:00.000]  你還看不到
[00:28:00.000 --> 00:28:02.000]  所以當亞沙
[00:28:02.000 --> 00:28:05.000]  這個詩人在第17節就說
[00:28:05.000 --> 00:28:08.000]  他說等我進了神的聖所
[00:28:08.000 --> 00:28:11.000]  等我就過去16節以前
[00:28:11.000 --> 00:28:13.000]  都是他自己在想的
[00:28:13.000 --> 00:28:15.000]  他沒有進到神面前
[00:28:15.000 --> 00:28:18.000]  他就會想到越想越不通
[00:28:18.000 --> 00:28:22.000]  但是他等到他進了神的聖所
[00:28:22.000 --> 00:28:25.000]  他想到這惡人的結局
[00:28:25.000 --> 00:28:28.000]  他就看明白了
[00:28:28.000 --> 00:28:33.000]  所以神叫他看到惡人的結局
[00:28:33.000 --> 00:28:34.000]  另外一方面
[00:28:34.000 --> 00:28:36.000]  神也引導他
[00:28:36.000 --> 00:28:39.000]  不單單是看到惡人的結局
[00:28:39.000 --> 00:28:41.000]  是滅亡是成人
[00:28:41.000 --> 00:28:45.000]  他就發現自己錯了
[00:28:45.000 --> 00:28:47.000]  這種想法錯了
[00:28:47.000 --> 00:28:50.000]  所以在這個詩篇裏面就說
[00:28:50.000 --> 00:28:53.000]  他說我這樣矇昧無知
[00:28:53.000 --> 00:28:55.000]  如同出類一樣
[00:28:55.000 --> 00:28:58.000]  就好像牲畜一樣的
[00:28:58.000 --> 00:29:00.000]  不明白
[00:29:00.000 --> 00:29:04.000]  他說我矇昧無知
[00:29:04.000 --> 00:29:08.000]  他說他就看到
[00:29:08.000 --> 00:29:12.000]  神的心理是什麼
[00:29:12.000 --> 00:29:17.000]  神一方面引導詩人來清定他
[00:29:17.000 --> 00:29:20.000]  叫他明白過來
[00:29:20.000 --> 00:29:22.000]  他說最有意的事情是什麼呢
[00:29:22.000 --> 00:29:24.000]  到第28節
[00:29:24.000 --> 00:29:29.000]  詩篇第73篇的第28節
[00:29:29.000 --> 00:29:33.000]  他說但我清定神是有意的
[00:29:33.000 --> 00:29:36.000]  是與我有意
[00:29:36.000 --> 00:29:38.000]  他爲什麼能夠從過去
[00:29:38.000 --> 00:29:42.000]  這些迷茫裏頭能夠出來
[00:29:42.000 --> 00:29:44.000]  能夠看到惡人的結局
[00:29:44.000 --> 00:29:46.000]  看到神的公義呢
[00:29:46.000 --> 00:29:51.000]  他說是因爲我清定神
[00:29:51.000 --> 00:29:56.000]  我清定神是對我有好處
[00:29:56.000 --> 00:29:59.000]  所以他在這個詩篇裏頭
[00:29:59.000 --> 00:30:02.000]  寫了非常好的詩
[00:30:02.000 --> 00:30:04.000]  他說除你以外
[00:30:04.000 --> 00:30:07.000]  在天上我有誰呢
[00:30:07.000 --> 00:30:09.000]  除你以外在地上
[00:30:09.000 --> 00:30:12.000]  我沒有所愛慕的
[00:30:12.000 --> 00:30:17.000]  他說我的肉體和我的心腸衰殘
[00:30:17.000 --> 00:30:20.000]  但神是我心裏的力量
[00:30:20.000 --> 00:30:26.000]  又是我的撫奉直到永遠
[00:30:26.000 --> 00:30:30.000]  他清定神的結果是什麼呢
[00:30:30.000 --> 00:30:32.000]  他說除了神以外
[00:30:32.000 --> 00:30:36.000]  我真是沒有什麼東西可以抓住
[00:30:36.000 --> 00:30:39.000]  沒有什麼東西可以來幫助我的
[00:30:39.000 --> 00:30:43.000]  他說我清定神是我有意的
[00:30:43.000 --> 00:30:45.000]  雖然他身體
[00:30:45.000 --> 00:30:47.000]  雖然他在裏面的情況
[00:30:47.000 --> 00:30:51.000]  慢慢的好像覺得身體不行了
[00:30:51.000 --> 00:30:55.000]  我覺得有好多事情他沒法處理了
[00:30:55.000 --> 00:30:58.000]  他說雖然我的心腸衰殘
[00:30:58.000 --> 00:31:02.000]  但是神是我心裏的力量
[00:31:02.000 --> 00:31:05.000]  又是我的永奉永遠的撫奉
[00:31:05.000 --> 00:31:08.000]  直到永遠
[00:31:08.000 --> 00:31:09.000]  所以弟兄姊妹
[00:31:09.000 --> 00:31:12.000]  清定神是非常重要的
[00:31:12.000 --> 00:31:15.000]  信了主以後要清定神
[00:31:15.000 --> 00:31:16.000]  這樣的話呢
[00:31:16.000 --> 00:31:17.000]  我們的生命呢
[00:31:17.000 --> 00:31:19.000]  一天一天的增長
[00:31:19.000 --> 00:31:21.000]  如果我們信了主以後
[00:31:21.000 --> 00:31:24.000]  跟神有一段距離
[00:31:24.000 --> 00:31:27.000]  不想來到他面前
[00:31:27.000 --> 00:31:29.000]  平安的時候當然不想來面前
[00:31:29.000 --> 00:31:30.000]  等到困難的時候
[00:31:30.000 --> 00:31:31.000]  想來面前呢
[00:31:31.000 --> 00:31:33.000]  沒有力量了
[00:31:33.000 --> 00:31:36.000]  那這個就需要我們在一生中間
[00:31:36.000 --> 00:31:38.000]  在我們平時中間
[00:31:38.000 --> 00:31:42.000]  多來學習清定神
[00:31:42.000 --> 00:31:45.000]  所以這一段聖經告訴我們
[00:31:45.000 --> 00:31:48.000]  這有兩件很重要的事情
[00:31:48.000 --> 00:31:51.000]  都是我們基督徒不能夠忽略的
[00:31:51.000 --> 00:31:56.000]  一個呢就是要抓住神的話
[00:31:56.000 --> 00:32:00.000]  我們站在福音的穩固的根基上面
[00:32:00.000 --> 00:32:02.000]  剛纔說的站在穩固的根基
[00:32:02.000 --> 00:32:04.000]  第二件重要的事情呢
[00:32:04.000 --> 00:32:07.000]  就是要清定神
[00:32:07.000 --> 00:32:10.000]  不但你要站在穩固的根基上
[00:32:10.000 --> 00:32:13.000]  你就能夠來到神面前
[00:32:13.000 --> 00:32:14.000]  要清定神
[00:32:14.000 --> 00:32:15.000]  清定神呢
[00:32:15.000 --> 00:32:17.000]  又使我們能夠站立
[00:32:17.000 --> 00:32:19.000]  在神的根基上面
[00:32:19.000 --> 00:32:20.000]  所以這兩件事情
[00:32:20.000 --> 00:32:22.000]  是相互有關係
[00:32:22.000 --> 00:32:26.000]  也是相互有影響的
[00:32:26.000 --> 00:32:30.000]  所以教我們能夠在我們人生中間
[00:32:30.000 --> 00:32:33.000]  教我們有在難處中間
[00:32:33.000 --> 00:32:35.000]  教我們有在痛苦中間
[00:32:35.000 --> 00:32:37.000]  教我們在我們的迷茫當中
[00:32:37.000 --> 00:32:43.000]  我們能夠從裏面除去一切的遮蔽
[00:32:43.000 --> 00:32:49.000]  我們能夠得到神的幫助
[00:32:49.000 --> 00:32:53.000]  那麼到下面呢就看到
[00:32:53.000 --> 00:32:57.000]  古麗的話了
[00:32:57.000 --> 00:33:00.000]  第三章前幾節呢就都有古麗的話了
[00:33:00.000 --> 00:33:02.000]  這個叫保羅說呢
[00:33:02.000 --> 00:33:04.000]  我們要有行動
[00:33:04.000 --> 00:33:06.000]  我們不但信了主了
[00:33:06.000 --> 00:33:07.000]  我們還要行動
[00:33:07.000 --> 00:33:09.000]  我們還生病呢
[00:33:09.000 --> 00:33:11.000]  還要繼續地成長
[00:33:11.000 --> 00:33:13.000]  他教我們一個事情呢
[00:33:13.000 --> 00:33:18.000]  就叫信徒要爲他禱告
[00:33:18.000 --> 00:33:21.000]  他說弟兄們我還有話說
[00:33:21.000 --> 00:33:24.000]  請你們爲我們禱告
[00:33:24.000 --> 00:33:29.000]  這是保羅請弟兄姊妹爲他禱告
[00:33:29.000 --> 00:33:33.000]  那麼叫福音呢可以快快地傳開
[00:33:33.000 --> 00:33:38.000]  而且呢不但爲了自己禱告
[00:33:38.000 --> 00:33:41.000]  也爲了這些受逼迫的傳道人
[00:33:41.000 --> 00:33:45.000]  這些弟兄姊妹禱告
[00:33:45.000 --> 00:33:49.000]  所以這句話是一個很特別的
[00:33:49.000 --> 00:33:52.000]  保羅說請你們爲我們禱告
[00:33:52.000 --> 00:33:55.000]  請信徒爲使徒禱告
[00:33:55.000 --> 00:33:59.000]  爲使徒對同工的禱告
[00:33:59.000 --> 00:34:03.000]  如果保羅這樣的對主這麼有認識
[00:34:03.000 --> 00:34:06.000]  靈性這麼高的這工人
[00:34:06.000 --> 00:34:08.000]  都需要弟兄姊妹禱告
[00:34:08.000 --> 00:34:10.000]  何況我們呢
[00:34:10.000 --> 00:34:13.000]  我們需要弟兄姊妹來代禱
[00:34:13.000 --> 00:34:16.000]  我們需要弟兄姊妹代禱
[00:34:16.000 --> 00:34:21.000]  好叫我們能夠一致地來傳開福音
[00:34:21.000 --> 00:34:25.000]  這個是沒有說一個神的僕人說
[00:34:25.000 --> 00:34:28.000]  我很剛強我什麼都明白了
[00:34:28.000 --> 00:34:30.000]  我不需要信徒爲我禱告
[00:34:30.000 --> 00:34:34.000]  沒有的他們都要依靠神
[00:34:34.000 --> 00:34:38.000]  他們也要用弟兄姊妹的禱告
[00:34:38.000 --> 00:34:40.000]  而得到力量
[00:34:40.000 --> 00:34:43.000]  那麼福音快快地傳開
[00:34:43.000 --> 00:34:45.000]  快快地行開
[00:34:45.000 --> 00:34:55.000]  就是叫更多的人可以得到福音的好處
[00:34:55.000 --> 00:34:57.000]  所以他就說了
[00:34:57.000 --> 00:35:00.000]  願神引導你們的心
[00:35:00.000 --> 00:35:05.000]  能夠來領會
[00:35:05.000 --> 00:35:07.000]  他說安慰你們的心
[00:35:07.000 --> 00:35:11.000]  他說願主引導你們的心
[00:35:11.000 --> 00:35:15.000]  要你們愛神並學基督的忍耐
[00:35:15.000 --> 00:35:18.000]  那麼在中文的旅證中一本呢
[00:35:18.000 --> 00:35:20.000]  他就把它翻譯成這樣的
[00:35:20.000 --> 00:35:23.000]  願神引導你們的心
[00:35:23.000 --> 00:35:29.000]  領會上帝的愛和基督的堅忍忍耐
[00:35:29.000 --> 00:35:32.000]  這個就是我們要神
[00:35:32.000 --> 00:35:35.000]  要來在這個情形之下
[00:35:35.000 --> 00:35:39.000]  鼓勵我們生命繼續的成長呢
[00:35:39.000 --> 00:35:42.000]  甚至在愛神的愛上
[00:35:42.000 --> 00:35:44.000]  在基督的忍耐上呢
[00:35:44.000 --> 00:35:46.000]  都有進步
[00:35:46.000 --> 00:35:52.000]  使得我們能夠來領會神的愛
[00:35:52.000 --> 00:35:56.000]  能夠領會基督的忍耐
[00:35:56.000 --> 00:35:57.000]  那心呢
[00:35:57.000 --> 00:35:59.000]  是指我們整個人的心思
[00:35:59.000 --> 00:36:00.000]  我們的意念
[00:36:00.000 --> 00:36:01.000]  我們的情感
[00:36:01.000 --> 00:36:03.000]  我們的理性
[00:36:03.000 --> 00:36:04.000]  各方面
[00:36:04.000 --> 00:36:06.000]  就是說整個裏面的人
[00:36:06.000 --> 00:36:10.000]  都能夠來領會神是怎麼愛我們
[00:36:10.000 --> 00:36:12.000]  也看到基督在世上的時候
[00:36:12.000 --> 00:36:14.000]  他爲了神的呼應
[00:36:14.000 --> 00:36:16.000]  他怎麼受到一切的難爲
[00:36:16.000 --> 00:36:18.000]  一切的阻擋
[00:36:18.000 --> 00:36:19.000]  但是呢
[00:36:19.000 --> 00:36:20.000]  他還忍耐
[00:36:20.000 --> 00:36:22.000]  忍耐到底
[00:36:22.000 --> 00:36:24.000]  所以在末世的時候
[00:36:24.000 --> 00:36:27.000]  我們很需要神的愛
[00:36:27.000 --> 00:36:30.000]  我們也需要像基督這樣的忍耐
[00:36:30.000 --> 00:36:32.000]  所以他的禱告裏頭
[00:36:32.000 --> 00:36:37.000]  說願神引導你們的心
[00:36:37.000 --> 00:36:39.000]  讓你們能夠進入神的愛
[00:36:39.000 --> 00:36:42.000]  能夠進入基督的忍耐
[00:36:42.000 --> 00:36:45.000]  所以這個忍耐跟這個愛
[00:36:45.000 --> 00:36:49.000]  這兩樣是非常重要的
[00:36:49.000 --> 00:36:52.000]  所以這段信息呢
[00:36:52.000 --> 00:36:54.000]  我們差不多就看到
[00:36:54.000 --> 00:36:56.000]  就是要鼓勵我們
[00:36:56.000 --> 00:36:58.000]  在這個福音的根據上
[00:36:58.000 --> 00:37:00.000]  我們還要再建造
[00:37:00.000 --> 00:37:04.000]  我們繼續要得到兼顧
[00:37:04.000 --> 00:37:06.000]  在這個裏面
[00:37:06.000 --> 00:37:09.000]  我想在這個時候
[00:37:09.000 --> 00:37:14.000]  就想到在這個主的日子
[00:37:14.000 --> 00:37:18.000]  因爲在主耶穌在馬臺福音
[00:37:18.000 --> 00:37:21.000]  在講到這個主回來以前
[00:37:21.000 --> 00:37:24.000]  這些末世的各種的預兆裏頭呢
[00:37:24.000 --> 00:37:26.000]  他就講到有一句話
[00:37:26.000 --> 00:37:29.000]  他說摩崖的日子如何
[00:37:29.000 --> 00:37:32.000]  人子降臨也要這樣
[00:37:32.000 --> 00:37:36.000]  就是在主耶穌降臨以前呢
[00:37:36.000 --> 00:37:40.000]  這個世界就好像在摩崖
[00:37:40.000 --> 00:37:43.000]  那個時候在的情景差不多
[00:37:43.000 --> 00:37:45.000]  他說摩崖的日子如何
[00:37:45.000 --> 00:37:48.000]  那個世代是什麼情況
[00:37:48.000 --> 00:37:50.000]  他說在人子降臨的時候呢
[00:37:50.000 --> 00:37:55.000]  那個世代也差不多有這樣的情況
[00:37:55.000 --> 00:37:58.000]  在摩崖的世代什麼情況呢
[00:37:58.000 --> 00:38:01.000]  我們看到《創世紀》第六章的時候
[00:38:01.000 --> 00:38:06.000]  看到神看到人的罪惡在地上很大
[00:38:06.000 --> 00:38:11.000]  神要審判這個世界
[00:38:11.000 --> 00:38:12.000]  但是呢
[00:38:12.000 --> 00:38:14.000]  神說呢
[00:38:14.000 --> 00:38:16.000]  他這個人的日子呢
[00:38:16.000 --> 00:38:18.000]  還可以有一百二十年
[00:38:18.000 --> 00:38:20.000]  一百二十年
[00:38:20.000 --> 00:38:23.000]  那這個裏面就告訴我們一個呢
[00:38:23.000 --> 00:38:26.000]  神的審判人的罪惡很大的
[00:38:26.000 --> 00:38:30.000]  並不是立刻就審判
[00:38:30.000 --> 00:38:32.000]  你一旦有罪了
[00:38:32.000 --> 00:38:33.000]  罪到不可救藥
[00:38:33.000 --> 00:38:37.000]  神馬上就把人給消滅掉
[00:38:37.000 --> 00:38:38.000]  不是
[00:38:38.000 --> 00:38:41.000]  神說我的靈就不住在裏面
[00:38:41.000 --> 00:38:44.000]  就是我就不跟他們爭了
[00:38:44.000 --> 00:38:46.000]  不跟人在裏頭爭
[00:38:46.000 --> 00:38:47.000]  你要離開
[00:38:47.000 --> 00:38:50.000]  神就把你勸回來爭一下
[00:38:50.000 --> 00:38:51.000]  但是你還不肯
[00:38:51.000 --> 00:38:52.000]  你還離開
[00:38:52.000 --> 00:38:56.000]  這世界上的人啊就是這樣的
[00:38:56.000 --> 00:39:00.000]  一直有一些攔阻這個人的罪惡
[00:39:00.000 --> 00:39:02.000]  越來越厲害的事情
[00:39:02.000 --> 00:39:06.000]  有股力量來攔阻他們
[00:39:06.000 --> 00:39:07.000]  但是呢
[00:39:07.000 --> 00:39:08.000]  到一定的時候
[00:39:08.000 --> 00:39:12.000]  這個攔阻的力量拿開以後
[00:39:12.000 --> 00:39:15.000]  這個人的爆發
[00:39:15.000 --> 00:39:17.000]  最後爆發到極點
[00:39:17.000 --> 00:39:20.000]  神的審判就來臨了
[00:39:20.000 --> 00:39:25.000]  所以在挪婭那個時候的情景怎麼樣呢
[00:39:25.000 --> 00:39:28.000]  就是神還有在當時
[00:39:28.000 --> 00:39:33.000]  還有給他一百二十年悔改的時間
[00:39:33.000 --> 00:39:36.000]  還有攔阻
[00:39:36.000 --> 00:39:39.000]  那麼到最後
[00:39:39.000 --> 00:39:42.000]  人如果還不悔改
[00:39:42.000 --> 00:39:47.000]  那麼洪水就來了
[00:39:47.000 --> 00:39:51.000]  所以神在挪婭的時候的情形
[00:39:51.000 --> 00:39:53.000]  所以主耶穌說
[00:39:53.000 --> 00:39:55.000]  在祂來的時候
[00:39:55.000 --> 00:39:59.000]  也是會有類似這樣的情形發生
[00:39:59.000 --> 00:40:03.000]  就是說有攔阻
[00:40:03.000 --> 00:40:04.000]  但是呢到一定時候
[00:40:04.000 --> 00:40:06.000]  把攔阻拿開以後
[00:40:06.000 --> 00:40:10.000]  那麼這個審判就臨到了
[00:40:10.000 --> 00:40:15.000]  主耶穌就降臨到地上了
[00:40:15.000 --> 00:40:18.000]  所以挪婭的話呢
[00:40:18.000 --> 00:40:20.000]  聽到神的話
[00:40:20.000 --> 00:40:24.000]  他就造了方舟
