
[00:00:00.000 --> 00:00:02.640]  下一站幸福的 講到系列的第五堂
[00:17:44.320 --> 00:17:46.200]  說我要唱些uplifting的詩歌
[00:17:46.200 --> 00:17:47.120]  很高興
[00:17:47.120 --> 00:17:49.200]  有時候你一個禮拜回來
[00:17:49.200 --> 00:17:51.360]  你那天還真的就高興不起來
[00:17:51.360 --> 00:17:52.400]  那怎麼辦
[00:17:52.400 --> 00:17:54.320]  那就算了嗎
[00:17:54.320 --> 00:17:55.680]  還是你要學詩人
[00:17:55.680 --> 00:17:57.280]  很多時候詩人來到神面前
[00:17:57.280 --> 00:18:00.880]  就是學習怎麼樣表達你的負面的情緒
[00:18:00.880 --> 00:18:02.800]  等負面情緒表達之後
[00:18:02.800 --> 00:18:04.840]  你跟神的關係更加密切
[00:18:04.840 --> 00:18:09.000]  因為神有時候不會馬上拿走你的負面情緒
[00:18:09.000 --> 00:18:12.160]  那就是因為關係的建立
[00:18:12.160 --> 00:18:14.320]  是透過負面情緒分享的
[00:18:14.320 --> 00:18:17.240]  你發現有時候在小組裡面
[00:18:17.240 --> 00:18:20.720]  有時候這個組好像凝聚力不夠
[00:18:20.720 --> 00:18:22.600]  大家關係不是很好
[00:18:22.600 --> 00:18:24.360]  你知道什麼時候可以打破嗎
[00:18:24.360 --> 00:18:29.240]  就有人肯在裡面分享你心裡面的掙扎的時候
[00:18:29.240 --> 00:18:32.000]  你發現大家的那種信任就開始建立
[00:18:32.000 --> 00:18:33.920]  就打破冰了
[00:18:33.920 --> 00:18:34.840]  就破冰了
[00:18:34.840 --> 00:18:36.200]  你跟神也一樣
[00:18:36.200 --> 00:18:38.200]  如果你每天來到神面前
[00:18:38.200 --> 00:18:40.640]  都是裝著一副好像你很想敬拜祂
[00:18:40.640 --> 00:18:41.680]  很愛祂的樣子
[00:18:41.680 --> 00:18:43.480]  可是你心裡面其實很冷的
[00:18:43.480 --> 00:18:45.320]  你那天心情很差
[00:18:45.320 --> 00:18:47.760]  如果你一直裝的話
[00:18:47.760 --> 00:18:51.760]  你跟神永遠都好像有堵牆在隔住
[00:18:51.760 --> 00:18:53.840]  你沒辦法來到神面前說
[00:18:53.840 --> 00:18:55.280]  我要很真實的面對
[00:18:55.280 --> 00:18:57.600]  我今天的心是冰冷的
[00:18:57.600 --> 00:18:59.880]  我一點也不覺得我愛祢
[00:18:59.880 --> 00:19:02.000]  我今天我非常的憂鬱
[00:19:02.000 --> 00:19:03.920]  我今天非常的不開心
[00:19:03.920 --> 00:19:05.680]  我最近很多的失望
[00:19:05.680 --> 00:19:07.640]  我最近恨死我的同事了
[00:19:07.760 --> 00:19:10.360]  這種情緒你都要來到神面前講
[00:19:10.360 --> 00:19:13.080]  透過分享這種情緒
[00:19:13.080 --> 00:19:16.840]  你跟神的關係才會更加的密切
[00:19:16.840 --> 00:19:18.400]  才會更加的密切
[00:19:18.400 --> 00:19:21.040]  第二點不但只跟神講
[00:19:21.040 --> 00:19:22.080]  你還可以跟人講
[00:19:22.080 --> 00:19:24.800]  在羅馬書十二章十五節那邊說
[00:19:24.800 --> 00:19:27.520]  與喜樂的人要同樂
[00:19:27.520 --> 00:19:29.240]  與哀哭的人要同哭
[00:19:29.240 --> 00:19:31.960]  兩邊都不容易
[00:19:31.960 --> 00:19:33.920]  有時候普通吃喝玩樂可以
[00:19:33.920 --> 00:19:35.960]  但是有些的情況你發現
[00:19:35.960 --> 00:19:38.320]  那個人很開心最近又升職什麼的
[00:19:38.320 --> 00:19:40.160]  你就覺得心裡面酸酸的
[00:19:40.160 --> 00:19:41.760]  本來應該跟他一起高興
[00:19:41.760 --> 00:19:42.760]  可是也不容易
[00:19:42.760 --> 00:19:44.840]  另外一方面也不容易
[00:19:44.840 --> 00:19:46.680]  有時候看到有人壞情緒的時候
[00:19:46.680 --> 00:19:49.160]  你要跟他一起哭也不是容易的事
[00:19:49.160 --> 00:19:51.040]  可是神給我們這個屬靈的家
[00:19:51.040 --> 00:19:53.440]  這個小組應該我們聚在一起
[00:19:53.440 --> 00:19:54.960]  是有這個功能在
[00:19:54.960 --> 00:19:56.960]  就是每個人都可以
[00:19:56.960 --> 00:19:59.480]  不好情緒的時候可以拿出來分享
[00:19:59.480 --> 00:20:01.600]  透過分享你的情緒
[00:20:01.600 --> 00:20:03.880]  其實會得到一種的醫治
[00:20:05.000 --> 00:20:07.920]  我告訴你有一個分別
[00:20:07.920 --> 00:20:10.920]  就是我很久以前聽有一個
[00:20:10.920 --> 00:20:14.240]  很出名的基督徒的心理輔導家
[00:20:14.240 --> 00:20:15.840]  叫Dr. Mark Baker
[00:20:15.840 --> 00:20:17.680]  我很喜歡他的作品
[00:20:17.680 --> 00:20:20.200]  他也出書有時候有seminar
[00:20:20.200 --> 00:20:22.080]  那麼有一次他的seminar裡面
[00:20:22.080 --> 00:20:23.600]  他講了一個分別
[00:20:23.600 --> 00:20:26.200]  他說你知道發洩情緒跟
[00:20:26.200 --> 00:20:28.080]  分享情緒的分別在哪嗎
[00:20:28.080 --> 00:20:29.840]  因為他以前
[00:20:29.840 --> 00:20:31.720]  他是那種所謂的AA group
[00:20:31.720 --> 00:20:32.480]  有沒有就是
[00:20:32.480 --> 00:20:34.480]  有些是self-help的group
[00:20:34.480 --> 00:20:35.400]  就是有一群人
[00:20:35.400 --> 00:20:38.040]  比方說我們最近有一群人
[00:20:38.040 --> 00:20:40.360]  我們一起喝酒喝得不得了
[00:20:40.360 --> 00:20:41.400]  又戒不了酒
[00:20:41.400 --> 00:20:44.200]  那一起來談談你們戒不了酒的感受吧
[00:20:44.200 --> 00:20:46.480]  那所謂的AA group那種就是
[00:20:46.480 --> 00:20:47.880]  有很多不同的問題
[00:20:47.880 --> 00:20:49.680]  有些是我賭博戒不了
[00:20:49.680 --> 00:20:51.960]  就一群賭博的人站在一起 坐在一起
[00:20:51.960 --> 00:20:54.280]  我們來彼此 彼此安慰一下
[00:20:54.280 --> 00:20:56.280]  彼此鼓勵一下那種的小組
[00:20:56.280 --> 00:20:57.640]  他專門run那種小組
[00:20:57.640 --> 00:21:00.320]  那有一次有個anger problem的人來了
[00:21:00.320 --> 00:21:01.160]  就是這個人呢
[00:21:01.160 --> 00:21:03.600]  因為他控制不了自己情緒
[00:21:03.600 --> 00:21:04.280]  很多憤怒
[00:21:04.560 --> 00:21:06.160]  他就打老婆
[00:21:06.160 --> 00:21:08.040]  打老婆打到一種程度呢
[00:21:08.040 --> 00:21:09.320]  後來他老婆就去告他
[00:21:09.320 --> 00:21:10.360]  告他之後呢
[00:21:10.360 --> 00:21:12.120]  他後來就下了什麼禁足令
[00:21:12.120 --> 00:21:13.360]  就是他不可以接近他老婆
[00:21:13.360 --> 00:21:14.760]  好像不過五百尺還多少
[00:21:14.760 --> 00:21:15.840]  反正就很慘
[00:21:15.840 --> 00:21:17.240]  就只能搬出來住
[00:21:17.240 --> 00:21:19.440]  那他就要接受心理輔導
[00:21:19.440 --> 00:21:21.280]  那他就來這個group就是
[00:21:21.280 --> 00:21:23.760]  就一群angry man
[00:21:23.760 --> 00:21:26.480]  就一群非常憤怒的男人坐在一起
[00:21:26.480 --> 00:21:27.560]  大家談一談
[00:21:27.560 --> 00:21:29.600]  為什麼控制不了憤怒啊
[00:21:29.600 --> 00:21:32.000]  那麼他說這個人來了之後呢
[00:21:32.000 --> 00:21:33.320]  他就說這樣
[00:21:33.960 --> 00:21:34.600]  這個group呢
[00:21:34.600 --> 00:21:37.160]  你可以隨意的來這邊發洩你的情緒
[00:21:37.160 --> 00:21:38.840]  就是你可以來扔桌子啊
[00:21:38.840 --> 00:21:40.160]  買一堆碗給你
[00:21:40.160 --> 00:21:40.960]  把它全部扔
[00:21:40.960 --> 00:21:42.720]  發洩你所有的憤怒
[00:21:42.720 --> 00:21:45.800]  他發現發洩完之後好開心啊
[00:21:45.800 --> 00:21:47.160]  可是第二次來了
[00:21:47.160 --> 00:21:48.560]  他更憤怒
[00:21:48.560 --> 00:21:50.120]  繼續發洩繼續發洩
[00:21:50.120 --> 00:21:51.920]  那麼經過一段長的時間
[00:21:51.920 --> 00:21:53.200]  他後來有個發現他說
[00:21:53.200 --> 00:21:55.520]  看來我們一直以為
[00:21:55.520 --> 00:21:57.560]  情緒只要發洩了就沒事
[00:21:57.560 --> 00:21:59.120]  後來發現不是哦
[00:21:59.120 --> 00:22:01.440]  情緒發洩完了之後
[00:22:01.440 --> 00:22:03.480]  好像沒有變好
[00:22:04.360 --> 00:22:06.160]  就是我憤怒我發洩完了
[00:22:06.160 --> 00:22:07.240]  繼續憤怒
[00:22:07.240 --> 00:22:08.280]  發洩完繼續憤怒
[00:22:08.280 --> 00:22:11.400]  而且好像有越來越嚴重的趨向
[00:22:11.400 --> 00:22:14.400]  那後來他又另外用一個方法
[00:22:14.400 --> 00:22:16.200]  就是不要光來只是發洩
[00:22:16.200 --> 00:22:18.920]  你來這邊有一個目的
[00:22:18.920 --> 00:22:23.760]  就是跟那一群都有暴力傾向的人
[00:22:23.760 --> 00:22:25.920]  你要跟他們建立一個關係
[00:22:25.920 --> 00:22:26.640]  成為朋友
[00:22:26.640 --> 00:22:29.640]  你要分享表達你的負面情緒
[00:22:29.640 --> 00:22:31.000]  但不只是發洩
[00:22:31.000 --> 00:22:33.400]  是因為你想要跟他們做朋友
[00:22:33.400 --> 00:22:37.000]  你要透過分享情緒跟他們做朋友
[00:22:37.000 --> 00:22:39.120]  結果他發現這個方法
[00:22:39.120 --> 00:22:41.080]  就很有效的
[00:22:41.080 --> 00:22:44.040]  使那些的憤怒把他去掉
[00:22:44.040 --> 00:22:45.960]  很多負面情緒因此可以去掉
[00:22:45.960 --> 00:22:48.560]  所以他經過很多年的實驗
[00:22:48.560 --> 00:22:50.840]  他就有一個終於知道說
[00:22:50.840 --> 00:22:52.560]  他有個結論我讀給你聽
[00:22:52.560 --> 00:22:54.000]  他結論是這樣說的他說
[00:22:54.000 --> 00:22:56.720]  The purpose of expressing feeling
[00:22:56.720 --> 00:22:58.640]  is to connect with God
[00:22:58.640 --> 00:23:01.440]  and with each other in a deep relationship
[00:23:01.440 --> 00:23:02.920]  意思就是說
[00:23:03.160 --> 00:23:04.880]  如果你來到一個群體
[00:23:04.880 --> 00:23:08.560]  你只是想找一個人來發洩你的情緒
[00:23:08.560 --> 00:23:09.880]  發洩完你就走的話
[00:23:09.880 --> 00:23:12.160]  你的情緒永遠都不會好
[00:23:12.160 --> 00:23:14.400]  但如果你來到這個團體
[00:23:14.400 --> 00:23:17.160]  你是為了要跟這些人建立一個
[00:23:17.160 --> 00:23:19.040]  長久親密的關係
[00:23:19.040 --> 00:23:20.960]  而分享負面情緒的話
[00:23:20.960 --> 00:23:24.200]  他說這樣你的負面情緒就得到抑制
[00:23:24.200 --> 00:23:27.720]  所以不是只是發洩情緒表達情緒
[00:23:27.720 --> 00:23:29.960]  而是說你跟那個對象
[00:23:29.960 --> 00:23:33.200]  你要發洩你要分享情緒的對象
[00:23:33.200 --> 00:23:35.480]  你是不是想要跟他建立一個
[00:23:35.480 --> 00:23:36.840]  長久親密的關係
[00:23:36.840 --> 00:23:40.800]  在這個前提下分享你的feeling
[00:23:40.800 --> 00:23:42.800]  才會有治療的作用
[00:23:42.800 --> 00:23:46.160]  那麼這跟有一個很出名John Guttman
[00:23:46.160 --> 00:23:48.160]  我以前分享過John Guttman寫了一本書
[00:23:48.160 --> 00:23:49.720]  叫我們說怎麼樣
[00:23:49.720 --> 00:23:51.520]  Raising Emotional Healthy Kids
[00:23:51.520 --> 00:23:54.400]  就是怎麼去撫養一些
[00:23:54.400 --> 00:23:56.120]  情緒比較健康的小孩
[00:23:56.120 --> 00:23:58.000]  他裡面提到五個step
[00:23:58.000 --> 00:23:59.480]  那其中有三個很像
[00:24:00.000 --> 00:24:01.520]  他基本上結論是這樣
[00:24:01.520 --> 00:24:04.120]  他說要讓一個小孩成長
[00:24:04.120 --> 00:24:05.640]  他能夠情緒健康
[00:24:05.640 --> 00:24:08.960]  有幾個不可少的一些的元素
[00:24:08.960 --> 00:24:09.880]  第一個元素他說
[00:24:09.880 --> 00:24:11.840]  這個小孩必須有一個對象
[00:24:11.840 --> 00:24:14.480]  讓他可以表達他的負面情緒
[00:24:14.480 --> 00:24:16.160]  這是第一個
[00:24:16.160 --> 00:24:18.760]  第二個那個被表達負面情緒的人
[00:24:18.760 --> 00:24:21.080]  需要去有反應
[00:24:21.080 --> 00:24:23.760]  所以你不能夠沒有人跟我做朋友
[00:24:23.760 --> 00:24:25.800]  那回家就拿著telebear說
[00:24:25.800 --> 00:24:27.040]  我跟你講講今天很不開心
[00:24:27.040 --> 00:24:28.520]  而且講完之後突然很開心
[00:24:28.720 --> 00:24:30.680]  不會因為telebear不會回應你的
[00:24:30.680 --> 00:24:32.600]  他不會說你白癡這樣想
[00:24:32.600 --> 00:24:34.320]  不會這樣不會
[00:24:34.320 --> 00:24:35.280]  但是人會
[00:24:35.280 --> 00:24:36.680]  人會所以需要人
[00:24:36.680 --> 00:24:39.960]  需要一個他懂得你的負面情緒的人
[00:24:39.960 --> 00:24:41.560]  那個人需要聽
[00:24:41.560 --> 00:24:43.400]  那個人需要給你回應
[00:24:43.400 --> 00:24:46.520]  第二個元素不但只那個人需要回應
[00:24:46.520 --> 00:24:51.000]  那個人還需要幫助你了解你的情緒
[00:24:51.000 --> 00:24:53.400]  他要幫助
[00:24:53.400 --> 00:24:54.960]  為什麼你會有這些情緒
[00:24:54.960 --> 00:24:56.760]  背後有什麼原因
[00:24:56.760 --> 00:24:58.080]  他有一個互動
[00:24:58.560 --> 00:25:01.160]  透過這個你們建立了很親密的關係
[00:25:01.160 --> 00:25:03.160]  他說這個就可以幫我們
[00:25:03.160 --> 00:25:05.400]  紓解很多負面的情緒
[00:25:05.400 --> 00:25:07.760]  不然如果你只是想要發洩的話
[00:25:07.760 --> 00:25:08.840]  是沒有效果的
[00:25:08.840 --> 00:25:11.200]  這也是為什麼我覺得
[00:25:11.200 --> 00:25:13.760]  在小組如果你有些朋友
[00:25:13.760 --> 00:25:15.440]  他很願意聽你講話
[00:25:15.440 --> 00:25:17.040]  也願意回應你的情緒
[00:25:17.040 --> 00:25:19.040]  千萬不要得罪那種朋友
[00:25:19.040 --> 00:25:20.080]  因為很難得
[00:25:20.080 --> 00:25:22.320]  你很難找到有這樣一個朋友
[00:25:22.320 --> 00:25:24.720]  如果那個朋友都沒有的時候
[00:25:24.720 --> 00:25:26.520]  下一個選擇才是心理輔導
[00:25:27.080 --> 00:25:28.840]  心理輔導對我來講是
[00:25:28.840 --> 00:25:31.760]  沒辦法之中的其中一個辦法
[00:25:31.760 --> 00:25:34.040]  就是我身邊沒有任何人
[00:25:34.040 --> 00:25:36.440]  明白我的情緒也願意回應
[00:25:36.440 --> 00:25:37.240]  幫助我了解
[00:25:37.240 --> 00:25:38.560]  那至少我付錢給人
[00:25:38.560 --> 00:25:40.280]  坐在那邊聽我講也好
[00:25:40.280 --> 00:25:42.920]  這是為什麼心理輔導收那麼貴
[00:25:42.920 --> 00:25:44.600]  一個小時98塊
[00:25:44.600 --> 00:25:47.920]  有PhD的一個小時可以收你200塊
[00:25:47.920 --> 00:25:50.480]  因為有一個人
[00:25:50.480 --> 00:25:52.200]  可以讓你分享情緒
[00:25:52.200 --> 00:25:53.720]  他明白願意聽
[00:25:53.720 --> 00:25:56.200]  還幫你釐清你的思緒
[00:25:56.720 --> 00:25:57.320]  不容易
[00:25:57.320 --> 00:25:58.400]  這種人很難得
[00:25:58.400 --> 00:26:00.640]  但是心理輔導有一點做不到
[00:26:00.640 --> 00:26:02.400]  就是心理輔導他不會跟你建立一個
[00:26:02.400 --> 00:26:03.320]  很親密的關係
[00:26:03.320 --> 00:26:05.120]  他會保持一個非常
[00:26:05.120 --> 00:26:06.720]  客觀的一條線
[00:26:06.720 --> 00:26:09.000]  所以心理輔導永遠做不到
[00:26:09.000 --> 00:26:10.160]  朋友之間做的事
[00:26:10.160 --> 00:26:11.760]  如果小組裡面
[00:26:11.760 --> 00:26:13.680]  有一群的朋友你信得過
[00:26:13.680 --> 00:26:15.440]  你跟這群朋友想要建立
[00:26:15.440 --> 00:26:17.360]  很長久親密的關係
[00:26:17.360 --> 00:26:19.280]  在那個平台上面
[00:26:19.280 --> 00:26:20.840]  你分享負面情緒
[00:26:20.840 --> 00:26:22.800]  得到的治療的效果
[00:26:22.800 --> 00:26:26.080]  遠遠超過你付一個人200塊
[00:26:26.080 --> 00:26:27.960]  然後每個禮拜再聽你講一次
[00:26:27.960 --> 00:26:31.320]  所以為什麼小組其實這個功用
[00:26:31.320 --> 00:26:33.840]  保羅說與喜樂的人同樂
[00:26:33.840 --> 00:26:35.600]  與哀哭的人同哭
[00:26:35.600 --> 00:26:37.480]  在教會裡面其實
[00:26:37.480 --> 00:26:39.080]  如果真的做得到的話
[00:26:39.080 --> 00:26:43.600]  我們可以解決80%負面情緒的問題
[00:26:43.600 --> 00:26:44.640]  遠遠
[00:26:44.640 --> 00:26:46.400]  而且效果遠遠超過
[00:26:46.400 --> 00:26:48.160]  外面更厲害的心理輔導
[00:26:48.160 --> 00:26:50.640]  但是往往在小組很難做得到
[00:26:50.640 --> 00:26:51.520]  不一定做得到
[00:26:51.520 --> 00:26:53.120]  有時候吃喝玩樂可以
[00:26:53.120 --> 00:26:55.000]  但是再講深一點
[00:26:55.360 --> 00:26:56.240]  可能就不行
[00:26:56.240 --> 00:26:57.880]  那我希望小組
[00:26:57.880 --> 00:26:59.280]  我們進步了一個方向
[00:26:59.280 --> 00:27:00.800]  就是希望有一天小組
[00:27:00.800 --> 00:27:01.960]  可以做得到
[00:27:01.960 --> 00:27:03.760]  與哀哭的人同哭
[00:27:03.760 --> 00:27:05.360]  與喜樂的人同樂
[00:27:05.360 --> 00:27:07.320]  那這樣透過分享情緒
[00:27:07.320 --> 00:27:08.600]  透過建立關係
[00:27:08.600 --> 00:27:10.400]  我們的負面情緒慢慢的
[00:27:10.400 --> 00:27:11.800]  就被得到治療
[00:27:11.800 --> 00:27:13.840]  你就最近沒那麼憤怒了
[00:27:13.840 --> 00:27:15.520]  最近沒那麼容易
[00:27:15.520 --> 00:27:16.480]  憂鬱啊
[00:27:16.480 --> 00:27:18.720]  最近沒那麼容易失望啊
[00:27:18.720 --> 00:27:20.360]  很多負面情緒可以透過這個
[00:27:20.360 --> 00:27:21.360]  慢慢的變好
[00:27:21.360 --> 00:27:22.880]  這是第一點
[00:27:22.880 --> 00:27:24.080]  第二點
[00:27:24.080 --> 00:27:26.200]  透過調整你的方向
[00:27:26.200 --> 00:27:28.640]  有時候有些負面情緒出現
[00:27:28.640 --> 00:27:29.760]  神沒有拿走
[00:27:29.760 --> 00:27:31.200]  你禱告神也不聽
[00:27:31.200 --> 00:27:33.920]  其實因為那些負面的情緒
[00:27:33.920 --> 00:27:34.720]  其實
[00:27:34.720 --> 00:27:37.320]  想是一個危機
[00:27:37.320 --> 00:27:38.800]  但其實是個轉機
[00:27:38.800 --> 00:27:40.640]  因為那些負面情緒
[00:27:40.640 --> 00:27:42.880]  會讓你重新思考你的人生
[00:27:42.880 --> 00:27:45.600]  會讓你做一個人生裡面的一個調整
[00:27:45.600 --> 00:27:47.000]  所以對我來講
[00:27:47.000 --> 00:27:47.760]  如果你
[00:27:47.760 --> 00:27:49.640]  前面的日子一直衝衝衝衝
[00:27:49.640 --> 00:27:51.280]  好像沒感覺什麼負面情緒
[00:27:51.280 --> 00:27:52.320]  最近停下來方面
[00:27:52.320 --> 00:27:54.280]  哇負面情緒一直出來的話
[00:27:54.280 --> 00:27:56.040]  其實是一個機會
[00:27:56.040 --> 00:27:58.120]  讓你停下來好好思考
[00:27:58.120 --> 00:27:59.880]  我下一步的人生
[00:27:59.880 --> 00:28:02.480]  應不應該調整一個方向重新來過
[00:28:02.480 --> 00:28:05.640]  在馬太福音六章三十一三十三節
[00:28:05.640 --> 00:28:06.640]  那邊是這樣說的
[00:28:06.640 --> 00:28:08.600]  他針對一個問題就是憂慮
[00:28:08.600 --> 00:28:10.000]  我們都擔心很多事情
[00:28:10.000 --> 00:28:12.320]  他說所以不要憂慮說
[00:28:12.320 --> 00:28:14.160]  吃什麼喝什麼穿什麼
[00:28:14.160 --> 00:28:16.000]  這都是外邦人所求的
[00:28:16.000 --> 00:28:19.200]  你們應需要用的這一切東西
[00:28:19.200 --> 00:28:21.320]  你們的天賦是知道的
[00:28:21.880 --> 00:28:24.000]  你們要先求祂的國和祂的義
[00:28:24.000 --> 00:28:26.840]  這些東西都要先加給你們
[00:28:26.840 --> 00:28:30.920]  這段經文有兩個所謂的implication
[00:28:30.920 --> 00:28:33.080]  第一個就是我們通常
[00:28:33.080 --> 00:28:36.000]  這段經文我也分享了很多次就是
[00:28:36.000 --> 00:28:37.920]  講得很清楚就是
[00:28:37.920 --> 00:28:39.720]  如果你真的把神的國擺第一
[00:28:39.720 --> 00:28:41.720]  就不要擔心那些吃什麼喝什麼
[00:28:41.720 --> 00:28:43.320]  神一定會take care
[00:28:43.320 --> 00:28:45.120]  很多人有這樣的見證
[00:28:45.120 --> 00:28:47.360]  那今天暫且不聊這個層面
[00:28:47.360 --> 00:28:48.480]  我想聊第二個層面
[00:28:48.480 --> 00:28:51.360]  很多時候我們讀這段經文
[00:28:52.000 --> 00:28:53.960]  你大腦清楚地知道
[00:28:53.960 --> 00:28:55.960]  對 應該往東
[00:28:55.960 --> 00:28:58.200]  應該把神的國擺第一位
[00:28:58.200 --> 00:29:00.520]  那那些東西自然就會來了
[00:29:00.520 --> 00:29:03.040]  你腦袋知道有沒有
[00:29:03.040 --> 00:29:05.560]  可是again你的心又出賣了你
[00:29:05.560 --> 00:29:07.320]  一回家你又想一想
[00:29:07.320 --> 00:29:09.000]  退休金怎麼辦
[00:29:09.000 --> 00:29:12.680]  最近保險是不是要加一點
[00:29:12.680 --> 00:29:15.560]  這看著孩子又要出生了
[00:29:15.560 --> 00:29:17.880]  你又想未來大學學費怎麼辦
[00:29:17.880 --> 00:29:20.240]  有很多東西你就開始會想說
[00:29:20.240 --> 00:29:21.360]  到底怎麼辦
[00:29:22.080 --> 00:29:22.840]  憂鬱又來了
[00:29:22.840 --> 00:29:24.240]  你腦海知道說
[00:29:24.240 --> 00:29:26.160]  先把神的國擺第一位
[00:29:26.160 --> 00:29:28.840]  可是你的心會告訴你說
[00:29:28.840 --> 00:29:30.160]  我還是要憂鬱
[00:29:30.160 --> 00:29:31.360]  我還是要想辦法
[00:29:31.360 --> 00:29:33.040]  我告訴你為什麼
[00:29:33.040 --> 00:29:35.880]  因為我們忽略了
[00:29:35.880 --> 00:29:38.200]  只看到了先求祂的國
[00:29:38.200 --> 00:29:39.680]  忘記了第二點
[00:29:39.680 --> 00:29:41.400]  先求祂的義
[00:29:41.400 --> 00:29:45.760]  這一點比祂的國其實更重要
[00:29:45.760 --> 00:29:48.400]  因為很多的人讀到這段經文
[00:29:48.400 --> 00:29:50.000]  你非常知道神
[00:29:50.680 --> 00:29:55.320]  你那些比你價值差很多的飛鳥
[00:29:55.320 --> 00:29:56.960]  神也養活神一定養活你
[00:29:56.960 --> 00:29:59.320]  但是我們來到神面前
[00:29:59.320 --> 00:30:02.280]  有時候會先求自己的義
[00:30:02.280 --> 00:30:04.840]  當你求自己的義的時候
[00:30:04.840 --> 00:30:08.160]  你的思維邏輯就會馬上改變
[00:30:08.160 --> 00:30:11.040]  變成說我知道神應該愛我
[00:30:11.040 --> 00:30:15.480]  可是如果我不努力工作的話
[00:30:15.480 --> 00:30:16.800]  那神就不愛我了
[00:30:16.800 --> 00:30:19.680]  所以你很快自己的義就會出來說
[00:30:21.120 --> 00:30:23.120]  搞不好如果最近我比較乖的話
[00:30:23.120 --> 00:30:25.200]  神應該會賜給我需要的東西
[00:30:25.200 --> 00:30:26.960]  有些人就覺得很恐怖
[00:30:26.960 --> 00:30:28.640]  就是萬一有一天我不乖
[00:30:28.640 --> 00:30:30.560]  神馬上把供應拿走的話
[00:30:30.560 --> 00:30:32.240]  那我不就缺乏了嗎
[00:30:32.240 --> 00:30:33.680]  就因為怕這個
[00:30:33.680 --> 00:30:36.280]  那我就先用各樣的方法
[00:30:36.280 --> 00:30:38.240]  先把自己的供應搞得好像
[00:30:38.240 --> 00:30:40.920]  我不需要靠神我也有夠了
[00:30:40.920 --> 00:30:45.160]  這樣我才來求神的國
[00:30:45.160 --> 00:30:47.600]  通常我們都在這樣的掙扎當中
[00:30:47.600 --> 00:30:50.160]  可是當我們先求祂的義
[00:30:50.440 --> 00:30:52.080]  這邊告訴我們不是你的義
[00:30:52.080 --> 00:30:54.440]  是主耶穌基督的義
[00:30:54.440 --> 00:30:56.960]  意思是說神之所以愛你
[00:30:56.960 --> 00:30:59.320]  是因為主耶穌基督為你釘死架
[00:30:59.320 --> 00:31:01.400]  然後祂的義加在你的身上
[00:31:01.400 --> 00:31:02.560]  所以祂才愛你
[00:31:02.560 --> 00:31:04.080]  所以這跟你的行為
[00:31:04.080 --> 00:31:07.320]  跟你是否高大上一點關係都沒有
[00:31:07.320 --> 00:31:09.800]  也跟你是否勤力工作
[00:31:09.800 --> 00:31:12.880]  好好的理財一點關係都沒有
[00:31:12.880 --> 00:31:17.160]  當你先把神的義擺在第一位的時候
[00:31:17.160 --> 00:31:20.040]  你發現那種安全感才會出現
[00:31:20.880 --> 00:31:23.360]  如果你把自己的義擺在第一位
[00:31:23.360 --> 00:31:26.440]  你永遠都會看你的能力的
[00:31:26.440 --> 00:31:27.600]  你永遠都會看說
[00:31:27.600 --> 00:31:29.320]  如果最近能力好
[00:31:29.320 --> 00:31:31.080]  我賺點多錢那就不怕
[00:31:31.080 --> 00:31:32.560]  那萬一有一天不太乖呢
[00:31:32.560 --> 00:31:34.960]  最近好像一個禮拜沒怎麼靈修了
[00:31:34.960 --> 00:31:35.800]  也沒怎麼禱告了
[00:31:35.800 --> 00:31:37.680]  神大概不太看顧我的吧
[00:31:37.680 --> 00:31:40.760]  你這種恐懼永遠都會在
[00:31:40.760 --> 00:31:41.880]  你永遠都會憂鬱
[00:31:41.880 --> 00:31:45.480]  除非解決憂慮的方法是
[00:31:45.480 --> 00:31:46.760]  你先求祂的義
[00:31:46.760 --> 00:31:48.920]  你說我來到神面前
[00:31:49.000 --> 00:31:50.600]  因為你愛我
[00:31:50.600 --> 00:31:52.120]  是因為主耶穌的緣故
[00:31:52.120 --> 00:31:53.800]  不是因為我表現得很好
[00:31:53.800 --> 00:31:55.720]  你先求祂的義
[00:31:55.720 --> 00:31:57.240]  你安全感就出來
[00:31:57.240 --> 00:31:58.360]  你就知道說
[00:31:58.360 --> 00:31:59.760]  我真的不怕
[00:31:59.760 --> 00:32:02.600]  我真的知道神會供應我一輩子
[00:32:02.600 --> 00:32:04.760]  這些東西都會加給我
[00:32:04.760 --> 00:32:07.520]  這就是人生一個調整方法
[00:32:07.520 --> 00:32:10.080]  我覺得最重要的一個方向
[00:32:10.080 --> 00:32:12.560]  很多的人都是先求自己的義的
[00:32:12.560 --> 00:32:15.000]  覺得我要完成神的義
[00:32:15.000 --> 00:32:17.680]  我來到神面前才可以配得起祂的國
[00:32:18.200 --> 00:32:19.320]  但神說不是啊
[00:32:19.320 --> 00:32:21.400]  你先求我的義跟我的國
[00:32:21.400 --> 00:32:23.520]  不是你的國也不是你的義
[00:32:23.520 --> 00:32:24.960]  是我幫你完成的
[00:32:24.960 --> 00:32:27.640]  當你focus在這點的時候
[00:32:27.640 --> 00:32:31.320]  憂鬱或許你心裡面的安全感
[00:32:31.320 --> 00:32:33.160]  會慢慢地湧現
[00:32:33.160 --> 00:32:34.240]  你會變得不一樣
[00:32:34.240 --> 00:32:36.520]  最後第三點就是
