
[00:00:00.000 --> 00:00:06.320]  2025年生命樹宣教御府祈靈修40天
[00:20:42.760 --> 00:20:46.760]  有真理的人義和聖潔
[00:20:46.760 --> 00:20:47.760]  其實就是說
[00:20:47.760 --> 00:20:50.760]  有人義和聖潔
[00:20:50.760 --> 00:20:53.760]  有人義也有聖潔
[00:20:53.760 --> 00:20:55.760]  真理的就是說
[00:20:55.760 --> 00:20:56.760]  是對的
[00:20:56.760 --> 00:20:58.760]  是按照上帝的心意
[00:20:58.760 --> 00:21:00.760]  有一個對的人義
[00:21:00.760 --> 00:21:01.760]  人義有不對嗎?
[00:21:01.760 --> 00:21:02.760]  有
[00:21:02.760 --> 00:21:04.760]  有些人義是很傻的
[00:21:04.760 --> 00:21:07.760]  跟著黑社會大佬
[00:21:07.760 --> 00:21:09.760]  他叫我斬人就斬人
[00:21:09.760 --> 00:21:11.760]  他叫我偷錢就偷錢
[00:21:11.760 --> 00:21:12.760]  搶就搶
[00:21:12.760 --> 00:21:13.760]  打就打
[00:21:13.760 --> 00:21:15.760]  講義氣的
[00:21:15.760 --> 00:21:17.760]  是有人義
[00:21:17.760 --> 00:21:21.760]  但是其實不是真理的人義
[00:21:21.760 --> 00:21:23.760]  那聖潔是什麼呢?
[00:21:23.760 --> 00:21:24.760]  聖潔已經提過很多次了
[00:21:24.760 --> 00:21:29.760]  聖潔除了是不犯罪的聖潔之外
[00:21:29.760 --> 00:21:31.760]  還有一個聖潔就是指difference
[00:21:31.760 --> 00:21:33.760]  有所分別的
[00:21:33.760 --> 00:21:36.760]  我們的形象和整個形象有所分別的
[00:21:36.760 --> 00:21:39.760]  我甚至上肉身的形象
[00:21:39.760 --> 00:21:41.760]  我都不用跟這個世界的
[00:21:41.760 --> 00:21:43.760]  嘩!今年流行這個衣服
[00:21:43.760 --> 00:21:44.760]  這個褲子
[00:21:44.760 --> 00:21:45.760]  這個妝束
[00:21:45.760 --> 00:21:47.760]  化這個妝
[00:21:47.760 --> 00:21:49.760]  於是我就跟
[00:21:49.760 --> 00:21:51.760]  其實我們不用的
[00:21:51.760 --> 00:21:54.760]  跟著上帝想我的形象
[00:21:54.760 --> 00:21:56.760]  端端張張就可以了
[00:21:56.760 --> 00:21:58.760]  那我用不著跟這個世界
[00:21:58.760 --> 00:22:00.760]  這個世界屬於誰呢?
[00:22:00.760 --> 00:22:02.760]  屬於凱撒的
[00:22:02.760 --> 00:22:04.760]  不是屬於上帝的
[00:22:04.760 --> 00:22:06.760]  那凱撒要的東西
[00:22:06.760 --> 00:22:08.760]  那你喜歡跟就跟吧
[00:22:08.760 --> 00:22:10.760]  不過最重要你要知道
[00:22:10.760 --> 00:22:13.760]  有一個更高的要跟的就是上帝
[00:22:13.760 --> 00:22:15.760]  我們屬於上帝的
[00:22:15.760 --> 00:22:18.760]  他叫我們改換一身
[00:22:18.760 --> 00:22:19.760]  穿上新人
[00:22:19.760 --> 00:22:22.760]  照著上帝的形象做的
[00:22:22.760 --> 00:22:24.760]  是有人異和性結
[00:22:24.760 --> 00:22:26.760]  是對的人異和性結
[00:22:26.760 --> 00:22:28.760]  這個真理的
[00:22:28.760 --> 00:22:29.760]  這個很重要
[00:22:29.760 --> 00:22:31.760]  請大家記得
[00:22:31.760 --> 00:22:34.760]  今天我要講的就是一個
[00:22:34.760 --> 00:22:37.760]  如果要講故事的話
[00:22:37.760 --> 00:22:39.760]  你就講自己的故事吧
[00:22:39.760 --> 00:22:42.760]  以往你是怎樣的?
[00:22:42.760 --> 00:22:45.760]  跟著現在變成怎樣?
[00:22:45.760 --> 00:22:50.760]  我問過很多人的信仰
[00:22:50.760 --> 00:22:52.760]  洗禮嘛
[00:22:52.760 --> 00:22:54.760]  我在我以前最初的教會
[00:22:54.760 --> 00:22:56.760]  宣導會希伯倫堂
[00:22:56.760 --> 00:22:58.760]  在那裡侍奉了很多年
[00:22:58.760 --> 00:23:00.760]  我想我教初信班、慕道班
[00:23:00.760 --> 00:23:02.760]  信仰班教了八年
[00:23:02.760 --> 00:23:04.760]  一年四季
[00:23:04.760 --> 00:23:06.760]  四百三十二
[00:23:06.760 --> 00:23:08.760]  我都教了三十二次
[00:23:08.760 --> 00:23:10.760]  一季一季教了三十二季
[00:23:10.760 --> 00:23:13.760]  所以我看那些初信班的道理
[00:23:13.760 --> 00:23:15.760]  是很容易的
[00:23:15.760 --> 00:23:17.760]  很容易教的
[00:23:17.760 --> 00:23:19.760]  教得慣了
[00:23:19.760 --> 00:23:21.760]  我就會
[00:23:21.760 --> 00:23:22.760]  有些人就問我
[00:23:22.760 --> 00:23:24.760]  洗禮的時候
[00:23:24.760 --> 00:23:26.760]  見證可以怎樣講呢?
[00:23:26.760 --> 00:23:27.760]  等一會
[00:23:27.760 --> 00:23:30.760]  你想想你自己的故事
[00:23:30.760 --> 00:23:31.760]  我就說
[00:23:31.760 --> 00:23:32.760]  很容易而已
[00:23:32.760 --> 00:23:35.760]  好像整容那樣
[00:23:35.760 --> 00:23:37.760]  整容?
[00:23:37.760 --> 00:23:38.760]  有些人整容的嘛
[00:23:38.760 --> 00:23:39.760]  以前整容很少的
[00:23:39.760 --> 00:23:40.760]  很大件事的
[00:23:40.760 --> 00:23:42.760]  現在真是個個都整一下的
[00:23:42.760 --> 00:23:44.760]  如果韓國人就個個都整
[00:23:44.760 --> 00:23:45.760]  好了
[00:23:45.760 --> 00:23:46.760]  整容
[00:23:46.760 --> 00:23:48.760]  分三個階段的
[00:23:48.760 --> 00:23:50.760]  第一個就是
[00:23:50.760 --> 00:23:51.760]  好像見證一樣
[00:23:51.760 --> 00:23:53.760]  分享得救見證
[00:23:53.760 --> 00:23:54.760]  就是
[00:23:54.760 --> 00:24:00.760]  我要去整容
[00:24:00.760 --> 00:24:04.760]  那為什麼要整呢?
[00:24:04.760 --> 00:24:06.760]  為什麼要整呢?
[00:24:06.760 --> 00:24:07.760]  然後呢
[00:24:07.760 --> 00:24:10.760]  什麼時候整呢?
[00:24:10.760 --> 00:24:13.760]  整完之後又怎樣呢?
[00:24:13.760 --> 00:24:15.760]  為什麼你會去整容呢?
[00:24:15.760 --> 00:24:16.760]  覺得樣子不夠漂亮
[00:24:16.760 --> 00:24:17.760]  鼻子不夠高
[00:24:17.760 --> 00:24:18.760]  眼睛不夠大
[00:24:18.760 --> 00:24:20.760]  就單眼皮
[00:24:20.760 --> 00:24:22.760]  這樣想就去整
[00:24:22.760 --> 00:24:23.760]  哦
[00:24:23.760 --> 00:24:24.760]  那就是說
[00:24:24.760 --> 00:24:26.760]  覺得自己不夠好
[00:24:26.760 --> 00:24:30.760]  就是我發現我是一個罪人
[00:24:30.760 --> 00:24:32.760]  哎呀不夠好
[00:24:32.760 --> 00:24:34.760]  於是你為什麼會去整容呢?
[00:24:34.760 --> 00:24:35.760]  是因為我發現不夠好
[00:24:35.760 --> 00:24:37.760]  那我就信耶穌
[00:24:37.760 --> 00:24:40.760]  那我在罪惡過關裏面
[00:24:40.760 --> 00:24:41.760]  神拯救了我
[00:24:41.760 --> 00:24:43.760]  就是我什麼時候什麼時候缺芝的
[00:24:43.760 --> 00:24:44.760]  哦
[00:24:44.760 --> 00:24:45.760]  好啊
[00:24:45.760 --> 00:24:47.760]  那缺芝之後怎樣呢?
[00:24:47.760 --> 00:24:49.760]  整容之後
[00:24:49.760 --> 00:24:50.760]  整容前
[00:24:50.760 --> 00:24:51.760]  整容後
[00:24:51.760 --> 00:24:54.760]  還有為什麼什麼時候整容呢?
[00:24:54.760 --> 00:24:57.760]  我以前是衰到這樣那樣的
[00:24:57.760 --> 00:24:59.760]  整容前
[00:24:59.760 --> 00:25:01.760]  那整容後呢
[00:25:01.760 --> 00:25:02.760]  哦
[00:25:02.760 --> 00:25:03.760]  現在漂亮了
[00:25:03.760 --> 00:25:05.760]  我現在信了主之後改變了
[00:25:05.760 --> 00:25:07.760]  以前我很差
[00:25:07.760 --> 00:25:10.760]  但現在我都不是說非常之好
[00:25:10.760 --> 00:25:11.760]  不過我都一路改變
[00:25:11.760 --> 00:25:12.760]  穿上新人
[00:25:12.760 --> 00:25:14.760]  一路被上主更新我
[00:25:14.760 --> 00:25:16.760]  記得是上主更新我
[00:25:16.760 --> 00:25:18.760]  那為什麼我會信主呢?
[00:25:18.760 --> 00:25:20.760]  因為我覺得自己是一個罪人
[00:25:20.760 --> 00:25:22.760]  我什麼時候就缺芝了
[00:25:22.760 --> 00:25:24.760]  所以我教別人講見證
[00:25:24.760 --> 00:25:26.760]  就是整容前是怎樣的?
[00:25:26.760 --> 00:25:28.760]  整容後是怎樣的?
[00:25:28.760 --> 00:25:29.760]  為什麼要整啊?
[00:25:29.760 --> 00:25:31.760]  那你三部曲就可以了
[00:25:31.760 --> 00:25:37.760]  那這個就是我們一個分享見證的步驟
[00:25:37.760 --> 00:25:40.760]  那其實我的故事
[00:25:40.760 --> 00:25:41.760]  以前我都很差
[00:25:41.760 --> 00:25:42.760]  很頑皮
[00:25:42.760 --> 00:25:43.760]  頑皮到極
[00:25:43.760 --> 00:25:44.760]  我的所有家人
[00:25:44.760 --> 00:25:45.760]  我的兄弟姊妹
[00:25:45.760 --> 00:25:47.760]  全部都覺得我將來
[00:25:47.760 --> 00:25:49.760]  要不就可以很厲害
[00:25:49.760 --> 00:25:50.760]  如果很不厲害
[00:25:50.760 --> 00:25:52.760]  多數在後巷被人打死
[00:25:52.760 --> 00:25:54.760]  你這個人衰到這樣
[00:25:54.760 --> 00:25:56.760]  我小時候在學校
[00:25:56.760 --> 00:25:59.760]  寄宿學校已經學得很頑皮
[00:25:59.760 --> 00:26:01.760]  學得很頑皮
[00:26:01.760 --> 00:26:04.760]  很壞
[00:26:04.760 --> 00:26:06.760]  那個人很邪惡
[00:26:06.760 --> 00:26:09.760]  不過後來
[00:26:09.760 --> 00:26:13.760]  自己照鏡子都討厭自己
[00:26:13.760 --> 00:26:15.760]  後來竟然中學生
[00:26:15.760 --> 00:26:18.760]  有的時候有人帶我去教會
[00:26:18.760 --> 00:26:22.760]  原來是這樣的
[00:26:22.760 --> 00:26:24.760]  原來我這個人都可以的
[00:26:24.760 --> 00:26:26.760]  都可以脫離死亡
[00:26:26.760 --> 00:26:28.760]  而有一個新的生命
[00:26:28.760 --> 00:26:31.760]  於是我就開始順主決自洗禮
[00:26:31.760 --> 00:26:33.760]  一路被神改變
[00:26:33.760 --> 00:26:34.760]  一路到現在
[00:26:34.760 --> 00:26:35.760]  那你現在很完美了
[00:26:35.760 --> 00:26:37.760]  那洗禮當然不是
[00:26:37.760 --> 00:26:40.760]  我仍然是穿著臭皮囊的話
[00:26:40.760 --> 00:26:44.760]  我仍然有很多壞的習慣
[00:26:44.760 --> 00:26:46.760]  有很多壞的事情
[00:26:46.760 --> 00:26:48.760]  不過求主改喚一生
[00:26:48.760 --> 00:26:51.760]  就是要求主更新我
[00:26:51.760 --> 00:26:53.760]  靠我自己的力量不行
[00:26:53.760 --> 00:26:54.760]  求主更新我
[00:26:54.760 --> 00:26:57.760]  住到一路一路更新我
[00:26:57.760 --> 00:26:58.760]  我很感恩的
[00:26:58.760 --> 00:27:01.760]  其實你都可以的
[00:27:01.760 --> 00:27:03.760]  你要記得穿上新人
[00:27:03.760 --> 00:27:06.760]  有上帝的形象
[00:27:06.760 --> 00:27:08.760]  世界上的東西屬於這個世界
[00:27:08.760 --> 00:27:11.760]  不過你不屬於這個世界
[00:27:11.760 --> 00:27:12.760]  是上帝的形象
[00:27:12.760 --> 00:27:14.760]  主耶穌在聖咒裏面
[00:27:14.760 --> 00:27:15.760]  特別要講這件事
[00:27:15.760 --> 00:27:18.760]  就是你是有上帝形象的
[00:27:18.760 --> 00:27:21.760]  所以你要屬於上帝
[00:27:21.760 --> 00:27:25.760]  想不到主耶穌在最後那幾天裏面
[00:27:25.760 --> 00:27:28.760]  講了一個這麼重要的訊息
[00:27:28.760 --> 00:27:29.760]  你有上帝的形象
[00:27:29.760 --> 00:27:33.760]  所以你歸給上帝
[00:27:33.760 --> 00:27:35.760]  上帝的物歸上帝
[00:27:35.760 --> 00:27:36.760]  我們禱告
[00:27:36.760 --> 00:27:39.760]  但願上主不嫌棄我們這麼卑微
[00:27:39.760 --> 00:27:41.760]  這麼污穢
[00:27:41.760 --> 00:27:44.760]  這麼邪惡的人
[00:27:44.760 --> 00:27:47.760]  滿身是醉污
[00:27:47.760 --> 00:27:49.760]  居心不正
[00:27:49.760 --> 00:27:53.760]  不過你接納我們每一個人
[00:27:53.760 --> 00:27:55.760]  只要到你面前的
[00:27:55.760 --> 00:27:56.760]  無論最大惡極
[00:27:56.760 --> 00:27:57.760]  主都赦免
[00:27:57.760 --> 00:28:00.760]  因為是你樂意在十字架上
[00:28:00.760 --> 00:28:03.760]  為我們承擔了
[00:28:03.760 --> 00:28:04.760]  在預福期來到的時候
[00:28:04.760 --> 00:28:06.760]  我們就正是紀念這件事
[00:28:06.760 --> 00:28:08.760]  是因為你的承擔
[00:28:08.760 --> 00:28:09.760]  因為你的更新
[00:28:09.760 --> 00:28:12.760]  我們穿上新人
[00:28:12.760 --> 00:28:14.760]  你再提醒我們
[00:28:14.760 --> 00:28:15.760]  該世的物
[00:28:15.760 --> 00:28:16.760]  世界的
[00:28:16.760 --> 00:28:18.760]  屬於這個世界
[00:28:18.760 --> 00:28:20.760]  不過我們有上帝形象
[00:28:20.760 --> 00:28:23.760]  屬於上帝
[00:28:23.760 --> 00:28:24.760]  幫助我們
[00:28:24.760 --> 00:28:27.760]  彰顯你自己的榮美
[00:28:27.760 --> 00:28:28.760]  加我們力量
[00:28:28.760 --> 00:28:30.760]  祈禱奉耶穌名求
[00:28:30.760 --> 00:28:31.760]  阿門
