
[00:00:00.000 --> 00:00:01.760]  上一集我們講到
[00:18:10.320 --> 00:18:12.800]  他說這些革命分子
[00:18:12.800 --> 00:18:17.040]  到了檔案收藏的地方放火
[00:18:17.040 --> 00:18:20.680]  他們急忙地去燒毀屬於債權人的合約
[00:18:20.680 --> 00:18:23.040]  去解除負債之責
[00:18:23.040 --> 00:18:27.280]  這樣做就可以贏得百姓的支持
[00:18:27.280 --> 00:18:30.000]  又可以說服更多窮人加入革命
[00:18:30.000 --> 00:18:33.520]  不怕去反抗這些富戶
[00:18:33.520 --> 00:18:36.400]  這裡就表示一世紀聖殿的權貴
[00:18:36.400 --> 00:18:37.520]  是敲詐百姓
[00:18:37.520 --> 00:18:39.280]  貪污、欺壓他們
[00:18:39.280 --> 00:18:41.400]  所以叛亂分子做出這些事情
[00:18:41.400 --> 00:18:45.680]  等於今天那些人走進去中央銀行
[00:18:45.680 --> 00:18:49.600]  燒毀了那些負債的紀錄
[00:18:49.600 --> 00:18:51.800]  燒毀了那些伺服器和電腦
[00:18:51.800 --> 00:18:53.360]  有了這些背景的時候
[00:18:53.360 --> 00:18:56.640]  就知道耶穌榮進耶路撒冷
[00:18:56.640 --> 00:18:59.440]  是一個政治的行動
[00:18:59.440 --> 00:19:02.600]  潔淨聖殿更加政治性
[00:19:02.600 --> 00:19:03.840]  因為皇者來到的時候
[00:19:03.840 --> 00:19:08.360]  祂就震動了整個國民每一方面的生命
[00:19:08.360 --> 00:19:10.040]  對上帝的敬拜
[00:19:10.040 --> 00:19:12.360]  和他們社會裡面的責任
[00:19:12.360 --> 00:19:14.800]  兩者是不能夠分開的
[00:19:14.800 --> 00:19:17.640]  耶穌怎麼說都是大怒
[00:19:17.640 --> 00:19:19.080]  意憤填空
[00:19:19.080 --> 00:19:21.240]  祂就去清場
[00:19:21.240 --> 00:19:23.320]  在聖殿清場之後祂就說什麼呢
[00:19:23.320 --> 00:19:24.760]  祂就教訓他們
[00:19:24.760 --> 00:19:26.360]  經上不時記著說
[00:19:26.360 --> 00:19:29.240]  我的殿必稱為萬國禱告的殿
[00:19:29.240 --> 00:19:31.960]  你們倒使他成為賊窩了
[00:19:31.960 --> 00:19:33.640]  有兩方面的指控
[00:19:33.640 --> 00:19:36.320]  第一方面就是萬國禱告的殿
[00:19:36.320 --> 00:19:39.840]  在舊約第一個所見的聖殿
[00:19:39.840 --> 00:19:44.040]  以色列人和俄國人在聖殿山中間是沒有分開的
[00:19:44.040 --> 00:19:46.560]  事實上索羅門獻殿的時候禱告
[00:19:46.560 --> 00:19:49.600]  祂說歡迎萬國的人來認識耶和華
[00:19:49.600 --> 00:19:51.040]  來敬拜神
[00:19:51.040 --> 00:19:52.880]  但是到了第二聖殿的時候
[00:19:52.880 --> 00:19:54.920]  出於那些權貴
[00:19:54.920 --> 00:19:59.240]  發展了很多潔淨的規條
[00:19:59.240 --> 00:20:02.880]  大希律的聖殿就多了一個外邦人院
[00:20:02.880 --> 00:20:05.360]  有圍牆隔住
[00:20:05.360 --> 00:20:08.200]  今天也找到那個圍牆的石碑
[00:20:08.200 --> 00:20:10.440]  叫做 Temple Warning Inscription
[00:20:10.440 --> 00:20:13.360]  聖殿警告石碑
[00:20:13.360 --> 00:20:15.000]  翻譯出來大概是這樣的意思
[00:20:15.000 --> 00:20:17.360]  他說外邦人嚴禁內進
[00:20:17.360 --> 00:20:19.240]  是圍住這個聖所的
[00:20:19.240 --> 00:20:22.880]  被捉拿者就是歸咎自己殺生之禍
[00:20:22.880 --> 00:20:24.800]  就是警告外邦人千萬不要進來
[00:20:24.800 --> 00:20:26.880]  不要讓這個聖殿骯髒
[00:20:26.880 --> 00:20:30.040]  其實耶穌是在引用《以賽亞書》第五十六章
[00:20:30.040 --> 00:20:31.520]  上下文講什麼呢?
[00:20:31.520 --> 00:20:36.280]  祂說神會使外邦人成為祂的子民
[00:20:36.280 --> 00:20:39.560]  甚至太監如果守約歸向神的話
[00:20:39.560 --> 00:20:41.520]  他也成為神的子民的一部分
[00:20:41.520 --> 00:20:42.640]  能夠敬拜祂
[00:20:42.640 --> 00:20:44.440]  就是身體有殘疾
[00:20:44.440 --> 00:20:47.040]  不能夠去就近神的那一群人
[00:20:47.040 --> 00:20:51.000]  那些人上帝也歡迎他們來到祂的面前
[00:20:51.000 --> 00:20:52.600]  所以《馬太福音》第二十一章
[00:20:52.600 --> 00:20:54.120]  講到潔淨聖殿這個故事的時候
[00:20:54.120 --> 00:20:55.280]  他就加了這一句
[00:20:55.280 --> 00:20:59.680]  在殿裡面有黑眼的有瘸腿的來到耶穌面前
[00:20:59.680 --> 00:21:00.680]  祂就治好他們
[00:21:00.680 --> 00:21:03.160]  然後有小孩子唱讚美的聲音
[00:21:03.160 --> 00:21:05.400]  在殿裡面當然不是在聖所裡面
[00:21:05.400 --> 00:21:08.160]  而是在聖殿山的平台上
[00:21:08.160 --> 00:21:10.720]  有這些殘疾的人來到主的面前
[00:21:10.720 --> 00:21:11.840]  祂就治好他們
[00:21:11.840 --> 00:21:16.080]  歡迎他們來到神的面前
[00:21:16.080 --> 00:21:18.360]  第二個指控就是賊窩的指控
[00:21:18.360 --> 00:21:21.040]  剛才我提到的經濟背景
[00:21:21.040 --> 00:21:25.240]  你就知道為什麼耶穌指控這個聖殿是一個賊窩
[00:21:25.240 --> 00:21:26.920]  我們到目前為止認識了一點點地理
[00:21:26.920 --> 00:21:29.320]  我們就知道強盜藏在哪裡了
[00:21:29.320 --> 00:21:32.360]  強盜藏在耶路撒冷東面以外
[00:21:32.360 --> 00:21:36.240]  尖沙山以外的猶太礦業的山洞裡面
[00:21:36.240 --> 00:21:38.720]  他們就拿了一些不義之財收藏了
[00:21:38.720 --> 00:21:41.320]  囤積在自己的山洞裡
[00:21:41.320 --> 00:21:42.760]  耶穌就反過來說
[00:21:42.760 --> 00:21:44.440]  聖殿的人
[00:21:44.440 --> 00:21:46.680]  那些權貴才是賊
[00:21:46.680 --> 00:21:49.400]  他們就匿藏在石牆後面
[00:21:49.400 --> 00:21:52.360]  在聖殿裡面以為自己很安全
[00:21:52.360 --> 00:21:55.480]  其實他在引用《先知耶利米蘇第七章》
[00:21:55.480 --> 00:21:56.400]  那裡講什麼呢?
[00:21:56.400 --> 00:21:57.400]  第一個聖殿
[00:21:57.400 --> 00:21:58.520]  就是所羅門的聖殿
[00:21:58.520 --> 00:22:00.320]  那些人就自我安慰
[00:22:00.320 --> 00:22:02.800]  總之耶和華的殿在我們中間的時候
[00:22:02.800 --> 00:22:04.880]  我們就一定會平安的
[00:22:04.880 --> 00:22:06.120]  不會有難的
[00:22:06.120 --> 00:22:07.440]  耶利米蘇就說
[00:22:07.440 --> 00:22:08.880]  你們不行公義
[00:22:08.880 --> 00:22:11.200]  你們倚靠謊言
[00:22:11.200 --> 00:22:12.880]  你們欺壓寄居
[00:22:12.880 --> 00:22:13.840]  孤兒寡婦
[00:22:13.840 --> 00:22:16.000]  不理被欺負的人的時候
[00:22:16.000 --> 00:22:17.360]  如果你們不改變
[00:22:17.360 --> 00:22:18.720]  不行公平的話
[00:22:18.720 --> 00:22:20.800]  聖殿都會滅亡
[00:22:20.800 --> 00:22:24.800]  結果當然就是在公元前586年
[00:22:24.800 --> 00:22:27.720]  巴比倫軍來到去殲滅了這個聖殿
[00:22:27.720 --> 00:22:29.120]  銷毀了這個聖殿
[00:22:29.120 --> 00:22:30.880]  而耶穌現在在潔淨聖殿
[00:22:30.880 --> 00:22:33.000]  其實也是審判第二聖殿
[00:22:33.000 --> 00:22:34.160]  他就告訴他們
[00:22:34.160 --> 00:22:35.520]  挑戰他們的權力
[00:22:35.520 --> 00:22:37.480]  如果他們不肯行公義的話
[00:22:37.480 --> 00:22:39.720]  聖殿必定會被毀
[00:22:39.720 --> 00:22:41.280]  結果就是一代之內
[00:22:41.280 --> 00:22:44.320]  在最後70年就是被毀
[00:22:44.320 --> 00:22:47.720]  我們來看這個潔淨聖殿的故事
[00:22:47.720 --> 00:22:52.000]  其實叫做潔淨聖殿又不是很對
[00:22:52.000 --> 00:22:54.360]  因為不是潔淨完之後再用
[00:22:54.360 --> 00:22:56.800]  其實是對聖殿的一個審判
[00:22:56.800 --> 00:23:00.160]  對聖殿的一個抗爭、一個抗議
[00:23:00.160 --> 00:23:02.400]  Temple protest
[00:23:02.400 --> 00:23:03.920]  你讀真一點這個故事的時候
[00:23:03.920 --> 00:23:07.680]  你想一下真的很激烈
[00:23:07.680 --> 00:23:09.720]  第一方面我想可以想的
[00:23:09.720 --> 00:23:13.560]  就是你對耶穌基督的印象是什麼
[00:23:13.560 --> 00:23:15.960]  你怎樣認識耶穌正如之前說過
[00:23:15.960 --> 00:23:18.600]  就影響我們的生活
[00:23:18.600 --> 00:23:20.120]  我們作為基督徒
[00:23:20.120 --> 00:23:22.640]  很多時候人心目中的耶穌
[00:23:22.640 --> 00:23:26.080]  是很溫柔、很善良的
[00:23:26.080 --> 00:23:27.560]  這個沒錯
[00:23:27.560 --> 00:23:30.480]  但是這段聖經就顯示出
[00:23:30.480 --> 00:23:32.200]  耶穌的另一面
[00:23:32.200 --> 00:23:36.400]  就是祂的義憤、祂的怒火
[00:23:36.400 --> 00:23:38.680]  祂的公義憤怒
[00:23:38.680 --> 00:23:40.520]  如果耶穌是這樣的時候
[00:23:40.520 --> 00:23:42.480]  我就問一下我們自己
[00:23:42.480 --> 00:23:45.080]  今天在社會當中我們看到的東西
[00:23:45.080 --> 00:23:47.760]  我們有沒有同樣的義憤
[00:23:47.760 --> 00:23:49.600]  不是要去破壞其他的東西
[00:23:49.600 --> 00:23:51.680]  而是我們有那種感受到
[00:23:51.680 --> 00:23:55.720]  上帝對不公不義的那種感受
[00:23:55.720 --> 00:23:58.080]  然後我們去捍衛上帝的公義
[00:23:58.080 --> 00:23:59.880]  上帝的真理
[00:23:59.880 --> 00:24:02.520]  所以我們想到上帝看敬拜的時候
[00:24:02.520 --> 00:24:04.640]  不是純粹是我們個人
[00:24:04.640 --> 00:24:07.760]  在上帝面前的感受那麼簡單
[00:24:07.760 --> 00:24:09.080]  也說到我們心靈的時候
[00:24:09.080 --> 00:24:13.560]  不是純粹我們個人做善事得行的問題
[00:24:13.560 --> 00:24:16.120]  而是說到社會的結構
[00:24:16.120 --> 00:24:18.840]  社會裡面我們有的責任
[00:24:18.840 --> 00:24:22.720]  我們印度人很喜歡將宗教信仰
[00:24:22.720 --> 00:24:25.440]  和社會的生活拆開
[00:24:25.440 --> 00:24:27.480]  宗教信仰就是個人修養
[00:24:27.480 --> 00:24:28.440]  敬拜禱告
[00:24:28.440 --> 00:24:29.760]  是我自己個人的
[00:24:29.760 --> 00:24:30.920]  私人的東西
[00:24:30.920 --> 00:24:33.000]  而外面的社會
[00:24:33.000 --> 00:24:34.680]  經濟、政治等等
[00:24:34.680 --> 00:24:35.840]  這些是世俗的事
[00:24:35.840 --> 00:24:36.720]  我們分得很開
[00:24:36.720 --> 00:24:37.960]  喝水不犯井水
[00:24:37.960 --> 00:24:39.680]  但是聖經的信仰不是這樣的
[00:24:39.680 --> 00:24:43.280]  並且你知道實際上根本是分不開的
[00:24:43.280 --> 00:24:44.160]  這樣看來
[00:24:44.160 --> 00:24:46.360]  宗教、經濟、政治
[00:24:46.360 --> 00:24:48.040]  都是不能夠分割的
[00:24:48.040 --> 00:24:49.560]  正如當時的聖殿
[00:24:49.560 --> 00:24:52.680]  不是純粹宗教性的建築物
[00:24:52.680 --> 00:24:57.560]  而是宗教、政治、經濟的中心
[00:24:57.560 --> 00:24:59.840]  我們觀察一下這個世界
[00:24:59.840 --> 00:25:01.000]  我們見到很多東西
[00:25:01.000 --> 00:25:02.720]  我們不能夠單單說
[00:25:02.720 --> 00:25:04.920]  這些政治的東西我們不要理
[00:25:04.920 --> 00:25:07.800]  其實有些什麼真是純粹政治的
[00:25:07.800 --> 00:25:10.920]  最近在黎巴嫩的大爆炸
[00:25:10.920 --> 00:25:14.000]  很多平民很慘
[00:25:14.000 --> 00:25:15.640]  但背後是什麼問題
[00:25:15.640 --> 00:25:17.960]  是政府官僚的問題
[00:25:17.960 --> 00:25:20.040]  有些爆炸品放在那裡
[00:25:20.040 --> 00:25:23.120]  有好幾年的時間沒有人去理
[00:25:23.120 --> 00:25:27.760]  所以令到平民百姓受苦
[00:25:27.760 --> 00:25:30.440]  你想想有些國家、有些政權
[00:25:30.440 --> 00:25:33.600]  將異見者打壓
[00:25:33.600 --> 00:25:35.360]  將他們收監
[00:25:35.360 --> 00:25:36.960]  這個不是政治問題
[00:25:36.960 --> 00:25:39.520]  這個上帝見到的是不公義的事
[00:25:39.520 --> 00:25:41.240]  是傷上帝的心
[00:25:41.240 --> 00:25:43.560]  並且令上帝憤怒的事
[00:25:43.560 --> 00:25:47.920]  並且關心的不是單單是某某人做錯事
[00:25:47.920 --> 00:25:53.360]  而關心的有時是社會制度的結構上出現了問題
[00:25:53.360 --> 00:25:56.360]  正如第一世紀的聖殿
[00:25:56.360 --> 00:25:58.680]  那個制度是做到一個地步
[00:25:58.680 --> 00:26:02.240]  他們是敲詐、坐享其成
[00:26:02.240 --> 00:26:05.800]  然後欺壓一些無權無勢的人
[00:26:05.800 --> 00:26:08.640]  耶穌所見到的是不義的事情
[00:26:08.640 --> 00:26:10.680]  是需要去抗衡的
[00:26:10.680 --> 00:26:14.640]  所以救恩也不是純粹救我個人的事
[00:26:14.640 --> 00:26:18.120]  而是神在這個世界裏作王
[00:26:18.120 --> 00:26:19.800]  祂是王者來的
[00:26:19.800 --> 00:26:22.000]  在我生命裏每一個角落
[00:26:22.000 --> 00:26:24.360]  我個人、社會裏
[00:26:24.360 --> 00:26:28.160]  祂都需要作王去統治
[00:26:28.160 --> 00:26:32.720]  你留意耶穌的潔淨聖殿不是潔淨了之後再用
[00:26:32.720 --> 00:26:35.880]  四福音都有講潔淨聖殿
[00:26:35.880 --> 00:26:39.360]  但約翰福音講到耶穌挑戰聖殿的時候
[00:26:39.360 --> 00:26:42.760]  就特別強調耶穌的死和復活
[00:26:42.760 --> 00:26:44.880]  約翰福音第二章十八字
[00:26:44.880 --> 00:26:47.000]  因此猶太人就問耶穌
[00:26:47.000 --> 00:26:51.000]  你既作了這事還顯什麼神跡給我們看
[00:26:51.000 --> 00:26:53.000]  耶穌回答
[00:26:53.000 --> 00:26:57.360]  你們拆毀這殿我三日內再建立起來
[00:26:57.360 --> 00:27:01.080]  猶太人的貴族、權貴就問了
[00:27:01.080 --> 00:27:05.000]  這個殿石造的殿四十六年才造成
[00:27:05.000 --> 00:27:07.840]  你三日之內就可以建成
[00:27:07.840 --> 00:27:09.480]  這裏就加了一句
[00:27:09.480 --> 00:27:12.320]  事後門徒再想起這件事的時候
[00:27:12.320 --> 00:27:13.680]  他們想起了什麼
[00:27:13.680 --> 00:27:17.560]  但耶穌自己說是指祂的身體為殿
[00:27:17.560 --> 00:27:19.720]  所以祂從死裏復活的時候
[00:27:19.720 --> 00:27:21.520]  門徒就想起祂講過的話
[00:27:21.520 --> 00:27:23.880]  信了聖經和耶穌所說的
[00:27:23.880 --> 00:27:27.280]  耶穌潔淨聖殿是帶來一個新的秩序
[00:27:27.280 --> 00:27:29.040]  一個新的聖殿
[00:27:29.040 --> 00:27:31.920]  承傳了舊約裏面的聖殿
[00:27:31.920 --> 00:27:33.360]  真正的聖殿是什麼
[00:27:33.360 --> 00:27:35.000]  是耶穌的身體
[00:27:35.000 --> 00:27:37.000]  是那班門徒
[00:27:37.000 --> 00:27:39.760]  是認信耶穌的社群
[00:27:39.760 --> 00:27:41.760]  所以舊約講到聖殿
[00:27:41.760 --> 00:27:44.760]  就是一個地方
[00:27:44.760 --> 00:27:46.000]  現在講到聖殿
[00:27:46.000 --> 00:27:50.800]  就是在基督裏面的一班人
[00:27:50.800 --> 00:27:54.160]  在新約裏面其他的經文都是這樣告訴我們
[00:27:54.160 --> 00:27:56.080]  比特前書舉個例
[00:27:56.080 --> 00:27:56.840]  二章
[00:27:56.840 --> 00:28:01.200]  主耶穌基督是活石
[00:28:01.200 --> 00:28:03.560]  固然是被人所棄的
[00:28:03.560 --> 00:28:06.320]  卻是上帝所挑選的所寶貴的
[00:28:06.320 --> 00:28:08.600]  你們來到主的面前有一塊活石
[00:28:08.600 --> 00:28:10.440]  我們就是活石
[00:28:10.440 --> 00:28:13.160]  是建造一個spiritual temple
[00:28:13.160 --> 00:28:14.600]  我們作為祭司
[00:28:14.600 --> 00:28:19.200]  藉著耶穌基督獻上上帝所閱納的靈祭
[00:28:19.200 --> 00:28:21.840]  唯有我們就是被挑選為族裔軍專的祭司
[00:28:21.840 --> 00:28:23.640]  聖經國道屬神的子民
[00:28:23.640 --> 00:28:26.720]  我們就是那班people
[00:28:26.720 --> 00:28:28.600]  要叫你們宣揚一下
[00:28:28.600 --> 00:28:32.760]  召你們出黑暗入光明者的美德
[00:28:32.760 --> 00:28:34.440]  所以教會就是基督的身體
[00:28:34.440 --> 00:28:36.440]  就是那個聖殿
[00:28:36.440 --> 00:28:41.920]  我們在我們生活當中就是去打別人來到主的面前
[00:28:41.920 --> 00:28:43.120]  就是去宣告
[00:28:43.120 --> 00:28:46.360]  耶穌已經是作王了
[00:28:46.360 --> 00:28:47.440]  結束的時候
[00:28:47.440 --> 00:28:50.320]  我覺得有一個早年寫的
[00:28:50.320 --> 00:28:53.640]  一個世界夫婦派的信仰宣言
[00:28:53.640 --> 00:28:55.600]  我就出錄其中一段
[00:28:55.600 --> 00:28:56.640]  講得很對
[00:28:56.640 --> 00:28:59.240]  這個叫做「樂喪信約」
[00:28:59.240 --> 00:29:01.840]  是一個世界無論什麼話的
[00:29:01.840 --> 00:29:04.640]  夫婦派的領袖都走在一起
[00:29:04.640 --> 00:29:08.040]  來綜合一個宣言
[00:29:08.040 --> 00:29:12.240]  其中一段講到基督徒的社會責任
[00:29:12.240 --> 00:29:13.000]  這裡說
[00:29:13.000 --> 00:29:14.480]  我們確信
[00:29:14.480 --> 00:29:18.800]  上帝是全人類的創造者和審判者
[00:29:18.800 --> 00:29:21.840]  所以我們應當共同擔負起
[00:29:21.840 --> 00:29:25.920]  他對人類社會的公義和和好的關注
[00:29:25.920 --> 00:29:31.240]  以及對那些受各種壓迫的人的自由的關注
[00:29:31.240 --> 00:29:36.400]  救恩的信息亦都包含對各種形式的疏離
[00:29:36.400 --> 00:29:39.080]  壓迫、歧視的審判
[00:29:39.080 --> 00:29:43.360]  無論何處有罪惡與不公正的事
[00:29:43.360 --> 00:29:46.200]  我們都要勇敢地斥責
[00:29:46.200 --> 00:29:48.600]  不僅必須努力的
[00:29:48.600 --> 00:29:51.480]  在這不義世界中彰顯上帝的公義
[00:29:51.480 --> 00:29:53.120]  還要傳揚他的公義
[00:29:53.120 --> 00:29:55.840]  我們所宣告的救恩
[00:29:55.840 --> 00:29:57.600]  應當在個人生命
[00:29:57.600 --> 00:30:02.480]  以及社會生活各方面都改變我們
[00:30:02.480 --> 00:30:03.280]  救主憐憫我們
[00:30:03.280 --> 00:30:06.600]  讓我們教會成為真正主的聖人
[00:30:06.600 --> 00:30:08.000]  宣揚他的真理
[00:30:08.000 --> 00:30:08.920]  他的救恩
[00:30:08.920 --> 00:30:10.520]  他的公義
[00:30:10.520 --> 00:30:12.280]  我們同心低頭祈禱
[00:30:12.280 --> 00:30:14.160]  主我們求你來憐憫我們
[00:30:14.160 --> 00:30:17.520]  有很多時候我們當救恩是私有的東西
[00:30:17.520 --> 00:30:19.480]  只是為了我們自己的好處
[00:30:19.480 --> 00:30:21.440]  只是為了我們有平安
[00:30:21.440 --> 00:30:23.040]  主在這個不義的世界當中
[00:30:23.040 --> 00:30:24.560]  一個這麼破損的世界裡面
[00:30:24.560 --> 00:30:26.440]  讓我們宣告你自己的真理
[00:30:26.440 --> 00:30:28.680]  宣告你自己的王權
[00:30:28.680 --> 00:30:30.360]  主讓我們的生命
[00:30:30.360 --> 00:30:32.160]  讓我們社會每一方面
[00:30:32.160 --> 00:30:34.400]  能夠去彰顯你自己的榮耀
[00:30:34.400 --> 00:30:38.160]  讓我們的福音能夠走進社群當中
[00:30:38.160 --> 00:30:39.880]  走進這個世界裡面
[00:30:39.880 --> 00:30:43.800]  我們去表揚主你自己的美德
[00:30:43.800 --> 00:30:44.760]  我們這樣祈禱
[00:30:44.760 --> 00:30:46.040]  奉主耶穌基督的名字
