
[00:00:00.000 --> 00:00:04.000]  各位弟兄姊妹 復活節平安
[00:18:31.000 --> 00:18:33.000]  我記得我自己在很多年之前
[00:18:33.000 --> 00:18:36.000]  去到神學院讀書
[00:18:36.000 --> 00:18:38.000]  當時在加拿大
[00:18:38.000 --> 00:18:39.000]  我很記得
[00:18:39.000 --> 00:18:40.000]  在那段日子
[00:18:40.000 --> 00:18:41.000]  我去到幾個月
[00:18:41.000 --> 00:18:43.000]  不知是三個月左右
[00:18:43.000 --> 00:18:45.000]  發覺自己很大不適應
[00:18:45.000 --> 00:18:46.000]  怎樣不適應呢
[00:18:46.000 --> 00:18:50.000]  就是我身體不適應當地的水土
[00:18:50.000 --> 00:18:52.000]  我瘦了十磅
[00:18:52.000 --> 00:18:55.000]  大家知道我不是很肥
[00:18:55.000 --> 00:18:57.000]  再減少十磅
[00:18:57.000 --> 00:19:01.000]  就真的很消瘦
[00:19:01.000 --> 00:19:03.000]  在那段時間很低沉
[00:19:03.000 --> 00:19:04.000]  自己不知為何
[00:19:04.000 --> 00:19:06.000]  我的頭髮很年輕
[00:19:06.000 --> 00:19:08.000]  在那裡掉頭髮
[00:19:08.000 --> 00:19:11.000]  以為自己也有一些信仰的基礎
[00:19:11.000 --> 00:19:12.000]  讀神學的時候
[00:19:12.000 --> 00:19:13.000]  發覺很多事情都不明白
[00:19:13.000 --> 00:19:15.000]  很多事情都吸收不了
[00:19:15.000 --> 00:19:17.000]  整個人很低沉
[00:19:17.000 --> 00:19:18.000]  甚至我在想
[00:19:18.000 --> 00:19:19.000]  我有沒有做錯決定
[00:19:19.000 --> 00:19:21.000]  是不是聽錯神的意思
[00:19:21.000 --> 00:19:23.000]  走到加拿大
[00:19:23.000 --> 00:19:24.000]  有一個晚上
[00:19:24.000 --> 00:19:25.000]  我很記得
[00:19:25.000 --> 00:19:27.000]  我自己一路為這件事祈禱
[00:19:27.000 --> 00:19:28.000]  我問神
[00:19:28.000 --> 00:19:30.000]  我應不應該回香港
[00:19:30.000 --> 00:19:31.000]  在那時候
[00:19:31.000 --> 00:19:32.000]  我自己一路祈禱的時候
[00:19:32.000 --> 00:19:34.000]  都忍不住自己的情緒
[00:19:34.000 --> 00:19:36.000]  一路在那裡哭
[00:19:36.000 --> 00:19:38.000]  一路哭的時候
[00:19:38.000 --> 00:19:40.000]  很記得當時
[00:19:40.000 --> 00:19:43.000]  有一句很熟悉的經文
[00:19:43.000 --> 00:19:45.000]  但來得很深刻
[00:19:45.000 --> 00:19:48.000]  就是大家都熟悉的一句話
[00:19:48.000 --> 00:19:52.000]  我的恩典夠你用的
[00:19:52.000 --> 00:19:53.000]  雖然熟悉的經文
[00:19:53.000 --> 00:19:59.000]  但好像一句很強烈的一句話
[00:19:59.000 --> 00:20:01.000]  進入我的心裡面
[00:20:01.000 --> 00:20:03.000]  當我想起這句話的時候
[00:20:03.000 --> 00:20:06.000]  突然間自己的眼淚就停了
[00:20:06.000 --> 00:20:09.000]  我發覺自己裡面有一種力量
[00:20:09.000 --> 00:20:11.000]  我不再哭
[00:20:11.000 --> 00:20:12.000]  原來在那個時候
[00:20:12.000 --> 00:20:13.000]  我就跟神說
[00:20:13.000 --> 00:20:14.000]  上帝啊
[00:20:14.000 --> 00:20:16.000]  如果你恩典夠我用
[00:20:16.000 --> 00:20:18.000]  我就繼續依靠你
[00:20:18.000 --> 00:20:22.000]  前面你帶著我走
[00:20:22.000 --> 00:20:23.000]  在那個時候
[00:20:23.000 --> 00:20:25.000]  我就這樣來到祈禱
[00:20:25.000 --> 00:20:27.000]  之後發生很多事
[00:20:27.000 --> 00:20:28.000]  我不詳細說
[00:20:28.000 --> 00:20:29.000]  經歷很多事
[00:20:29.000 --> 00:20:30.000]  給我的保守
[00:20:30.000 --> 00:20:31.000]  很快翌日早上
[00:20:31.000 --> 00:20:33.000]  已經馬上看到聖經
[00:20:33.000 --> 00:20:34.000]  我輪著聖經
[00:20:34.000 --> 00:20:36.000]  按照次序
[00:20:36.000 --> 00:20:37.000]  翌日剛剛讀到
[00:20:37.000 --> 00:20:39.000]  以剎書第四十章
[00:20:39.000 --> 00:20:42.000]  大家都記得四十章是說些什麼
[00:20:42.000 --> 00:20:45.000]  但那等候耶和華的
[00:20:45.000 --> 00:20:47.000]  必重新得力
[00:20:47.000 --> 00:20:51.000]  他們必如英展翅上擒
[00:20:51.000 --> 00:20:52.000]  一路讀的時候
[00:20:52.000 --> 00:20:54.000]  很體會到上帝給我恩典
[00:20:54.000 --> 00:20:56.000]  我以為我不能夠再讀下去
[00:20:56.000 --> 00:20:58.000]  但是竟然在後來
[00:20:58.000 --> 00:21:00.000]  一路經歷神的保守
[00:21:00.000 --> 00:21:03.000]  很順利地完成神學的課程
[00:21:03.000 --> 00:21:07.000]  也經歷神給我的醫治和幫助
[00:21:07.000 --> 00:21:09.000]  當我想起這些事情的時候
[00:21:09.000 --> 00:21:12.000]  也想起很多弟兄姊妹不同的經歷
[00:21:12.000 --> 00:21:15.000]  我就會體會到
[00:21:15.000 --> 00:21:16.000]  弟兄姊妹
[00:21:16.000 --> 00:21:17.000]  這位的主
[00:21:17.000 --> 00:21:20.000]  不單止在歷史當中復活
[00:21:20.000 --> 00:21:21.000]  有太多的教徒以為
[00:21:21.000 --> 00:21:24.000]  這只是一個歷史的事實
[00:21:24.000 --> 00:21:25.000]  但這位復活的主
[00:21:25.000 --> 00:21:27.000]  他不單止在歷史當中復活
[00:21:27.000 --> 00:21:31.000]  他復活到永永遠遠
[00:21:31.000 --> 00:21:34.000]  而且他活在我們裡面
[00:21:34.000 --> 00:21:35.000]  聖經清楚的說
[00:21:35.000 --> 00:21:38.000]  復活的主要住在我們生命當中
[00:21:38.000 --> 00:21:41.000]  與我們同行人生的路
[00:21:41.000 --> 00:21:43.000]  他要不斷地在我們生命當中
[00:21:43.000 --> 00:21:45.000]  開啟我們的心思
[00:21:45.000 --> 00:21:47.000]  幫我們領受他的說話
[00:21:47.000 --> 00:21:51.000]  以至能夠得著生命那種力量
[00:21:51.000 --> 00:21:52.000]  領受更生
[00:21:52.000 --> 00:21:54.000]  也都領受力量
[00:21:54.000 --> 00:21:57.000]  來走生命的每一步
[00:21:57.000 --> 00:21:58.000]  當你讀聖經的時候
[00:21:58.000 --> 00:22:00.000]  你會再讀下去的時候
[00:22:00.000 --> 00:22:02.000]  你會發覺這兩個門徒
[00:22:02.000 --> 00:22:03.000]  後來是怎樣呢?
[00:22:03.000 --> 00:22:04.000]  大家再看第二
[00:22:04.000 --> 00:22:08.000]  聖經下面第二十二節
[00:22:08.000 --> 00:22:09.000]  對不起
[00:22:09.000 --> 00:22:16.000]  是下面的聖經第三十三節
[00:22:16.000 --> 00:22:18.000]  二十四章三十三節
[00:22:18.000 --> 00:22:20.000]  就說到他們當時
[00:22:20.000 --> 00:22:22.000]  見到耶穌離開了
[00:22:22.000 --> 00:22:23.000]  消失了之後
[00:22:23.000 --> 00:22:26.000]  他們就立時起來
[00:22:26.000 --> 00:22:28.000]  回耶路撒冷去
[00:22:28.000 --> 00:22:30.000]  在那裡遇見十一個使徒
[00:22:30.000 --> 00:22:32.000]  和他們聚在一起的人
[00:22:32.000 --> 00:22:34.000]  他們就告訴他們兩個
[00:22:34.000 --> 00:22:36.000]  主果然復活了
[00:22:36.000 --> 00:22:38.000]  已經向西門顯現了
[00:22:38.000 --> 00:22:40.000]  我們的弟兄西門
[00:22:40.000 --> 00:22:41.000]  他見到主耶穌
[00:22:41.000 --> 00:22:44.000]  他們確實知道主復活了
[00:22:44.000 --> 00:22:45.000]  而這兩個門徒
[00:22:45.000 --> 00:22:47.000]  也都將路上所經歷的事情
[00:22:47.000 --> 00:22:52.000]  也都同樣說了給其他人知道
[00:22:52.000 --> 00:22:55.000]  當你聽見他們這樣做的時候
[00:22:55.000 --> 00:22:57.000]  你記得聖經所說
[00:22:57.000 --> 00:23:00.000]  他們就立時起來回耶路撒冷
[00:23:00.000 --> 00:23:01.000]  大家都留意到
[00:23:01.000 --> 00:23:04.000]  當時是什麼時刻
[00:23:04.000 --> 00:23:08.000]  是早上?是晚上?
[00:23:08.000 --> 00:23:09.000]  你記得聖經說到
[00:23:09.000 --> 00:23:11.000]  他們去到村莊的時候
[00:23:11.000 --> 00:23:13.000]  太陽已經下山了
[00:23:13.000 --> 00:23:15.000]  已經是天黑的時候
[00:23:15.000 --> 00:23:16.000]  但是在那個時候
[00:23:16.000 --> 00:23:19.000]  當他們發現是復活的主的時候
[00:23:19.000 --> 00:23:22.000]  他們就立刻回到耶路撒冷
[00:23:22.000 --> 00:23:25.000]  無論環境怎樣
[00:23:25.000 --> 00:23:27.000]  他們都很樂意
[00:23:27.000 --> 00:23:29.000]  走多久?
[00:23:29.000 --> 00:23:30.000]  走十一公里
[00:23:30.000 --> 00:23:32.000]  半夜起程
[00:23:32.000 --> 00:23:34.000]  就要快快回到耶路撒冷
[00:23:34.000 --> 00:23:35.000]  要將主復活的事情
[00:23:35.000 --> 00:23:39.000]  見證給其他的門徒知道
[00:23:39.000 --> 00:23:40.000]  一種心裡面的力量
[00:23:40.000 --> 00:23:43.000]  一種火熱的力量
[00:23:43.000 --> 00:23:48.000]  要去見證這位復活的主耶穌
[00:23:48.000 --> 00:23:49.000]  他們在讀的時候
[00:23:49.000 --> 00:23:51.000]  聖經下面就講述到
[00:23:51.000 --> 00:23:54.000]  主耶穌再向他們全體顯現
[00:23:54.000 --> 00:23:57.000]  然後主就告訴他們
[00:23:57.000 --> 00:24:01.000]  在46節
[00:24:01.000 --> 00:24:04.000]  他說:經上所記載一切的事情
[00:24:04.000 --> 00:24:07.000]  包括我的受害和復活
[00:24:07.000 --> 00:24:09.000]  和人要奉我的名
[00:24:09.000 --> 00:24:12.000]  全改悔改與赦罪的道
[00:24:12.000 --> 00:24:15.000]  在耶路撒冷直到萬邦
[00:24:15.000 --> 00:24:17.000]  你們就是這些事情的見證
[00:24:17.000 --> 00:24:19.000]  或者我要使父的應許
[00:24:19.000 --> 00:24:23.000]  就是讓聖靈從天來到你們的身上
[00:24:23.000 --> 00:24:26.000]  你們會得著能力
[00:24:26.000 --> 00:24:28.000]  主耶穌一路說這些話的時候
[00:24:28.000 --> 00:24:30.000]  也都表明了
[00:24:30.000 --> 00:24:33.000]  這些事情會是成全的
[00:24:33.000 --> 00:24:34.000]  正如聖經預言
[00:24:34.000 --> 00:24:37.000]  主耶穌的受苦和復活的事情
[00:24:37.000 --> 00:24:39.000]  已經成全了
[00:24:39.000 --> 00:24:43.000]  這些一切的事情都將要成全
[00:24:43.000 --> 00:24:46.000]  因此他們可以不再受煩
[00:24:46.000 --> 00:24:48.000]  可以放開膽量
[00:24:48.000 --> 00:24:51.000]  帶著那份信心
[00:24:51.000 --> 00:24:53.000]  來作主的見證
[00:24:53.000 --> 00:24:55.000]  因為主的道
[00:24:55.000 --> 00:24:56.000]  悔改的道
[00:24:56.000 --> 00:24:58.000]  要全遍萬邦
[00:24:58.000 --> 00:25:00.000]  而他們都可以領受
[00:25:00.000 --> 00:25:02.000]  聖靈所賜的力量
[00:25:02.000 --> 00:25:04.000]  來作主的見證
[00:25:04.000 --> 00:25:06.000]  各位靈靈姐妹
[00:25:06.000 --> 00:25:09.000]  不單止遠離了受煩
[00:25:09.000 --> 00:25:12.000]  更加領受力量
[00:25:12.000 --> 00:25:15.000]  讓生命活出那種剛強
[00:25:15.000 --> 00:25:18.000]  那種作主的見證的力量
[00:25:18.000 --> 00:25:20.000]  在復活節的時候
[00:25:20.000 --> 00:25:22.000]  我們都會很開心
[00:25:22.000 --> 00:25:24.000]  我們都會感謝上帝
[00:25:24.000 --> 00:25:28.000]  讓我們能夠去領受復活的生命
[00:25:28.000 --> 00:25:29.000]  但是靈靈姐妹
[00:25:29.000 --> 00:25:31.000]  不要忘記
[00:25:31.000 --> 00:25:34.000]  縱使你是在一些困難受苦的時刻
[00:25:34.000 --> 00:25:38.000]  因為主一定在你的身旁
[00:25:38.000 --> 00:25:40.000]  祂願意同行
[00:25:40.000 --> 00:25:43.000]  而你要向上提醒自己
[00:25:43.000 --> 00:25:45.000]  在那些日子
[00:25:45.000 --> 00:25:48.000]  你等候主去打開你的心竅
[00:25:48.000 --> 00:25:50.000]  打開神的說話
[00:25:50.000 --> 00:25:52.000]  讓你心靈不斷從復活的主裡面
[00:25:52.000 --> 00:25:55.000]  領受那份喜樂
[00:25:55.000 --> 00:25:58.000]  也讓你的信心重新燃點
[00:25:58.000 --> 00:26:01.000]  你都會放膽地跟隨主
[00:26:01.000 --> 00:26:03.000]  去見證主
[00:26:03.000 --> 00:26:05.000]  願復活的主
[00:26:05.000 --> 00:26:07.000]  在我們的生命當中
[00:26:07.000 --> 00:26:09.000]  叫我們經歷祂的能力
[00:26:09.000 --> 00:26:10.000]  祂的幫助
[00:26:10.000 --> 00:26:12.000]  我們一起來祈禱
[00:26:14.000 --> 00:26:16.000]  一兩分鐘
[00:26:16.000 --> 00:26:18.000]  我請大家為自己祈禱
[00:26:18.000 --> 00:26:20.000]  你一叩神
[00:26:20.000 --> 00:26:22.000]  你都去燃點你的內心
[00:26:22.000 --> 00:26:24.000]  讓你裡面
[00:26:24.000 --> 00:26:26.000]  心靈被開啟
[00:26:26.000 --> 00:26:27.000]  更加知道
[00:26:27.000 --> 00:26:29.000]  祂是復活了的主
[00:26:43.000 --> 00:26:45.000]  請大家多多關注
[00:26:45.000 --> 00:26:47.000]  我們今天的節目
[00:26:47.000 --> 00:26:48.000]  我們會有一個
[00:26:48.000 --> 00:26:50.000]  非常精彩的節目
[00:26:50.000 --> 00:26:51.000]  我們會有一個
[00:26:51.000 --> 00:26:53.000]  非常精彩的節目
[00:26:53.000 --> 00:26:54.000]  我們會有一個
[00:26:54.000 --> 00:26:56.000]  非常精彩的節目
[00:26:56.000 --> 00:26:57.000]  我們會有一個
[00:26:57.000 --> 00:26:59.000]  非常精彩的節目
[00:26:59.000 --> 00:27:00.000]  我們會有一個
[00:27:00.000 --> 00:27:02.000]  非常精彩的節目
[00:27:02.000 --> 00:27:03.000]  我們會有一個
[00:27:03.000 --> 00:27:05.000]  非常精彩的節目
[00:27:05.000 --> 00:27:06.000]  我們會有一個
[00:27:06.000 --> 00:27:08.000]  非常精彩的節目
[00:27:08.000 --> 00:27:09.000]  我們會有一個
[00:27:09.000 --> 00:27:11.000]  非常精彩的節目
[00:27:11.000 --> 00:27:13.000]  我們會有一個
[00:27:13.000 --> 00:27:15.000]  非常精彩的節目
[00:27:15.000 --> 00:27:16.000]  我們會有一個
[00:27:16.000 --> 00:27:18.000]  非常精彩的節目
[00:27:18.000 --> 00:27:19.000]  我們會有一個
[00:27:19.000 --> 00:27:20.000]  非常精彩的節目
[00:27:20.000 --> 00:27:21.000]  我們會有一個
[00:27:21.000 --> 00:27:22.000]  非常精彩的節目
[00:27:22.000 --> 00:27:23.000]  我們會有一個
[00:27:23.000 --> 00:27:24.000]  非常精彩的節目
[00:27:24.000 --> 00:27:25.000]  我們會有一個
[00:27:25.000 --> 00:27:26.000]  非常精彩的節目
[00:27:26.000 --> 00:27:27.000]  我們會有一個
[00:27:27.000 --> 00:27:28.000]  非常精彩的節目
[00:27:28.000 --> 00:27:29.000]  我們會有一個
[00:27:29.000 --> 00:27:30.000]  非常精彩的節目
[00:27:30.000 --> 00:27:31.000]  我們會有一個
[00:27:31.000 --> 00:27:32.000]  非常精彩的節目
[00:27:32.000 --> 00:27:33.000]  我們會有一個
[00:27:33.000 --> 00:27:34.000]  非常精彩的節目
[00:27:34.000 --> 00:27:35.000]  我們會有一個
[00:27:35.000 --> 00:27:36.000]  非常精彩的節目
[00:27:36.000 --> 00:27:37.000]  我們會有一個
[00:27:37.000 --> 00:27:38.000]  非常精彩的節目
[00:27:38.000 --> 00:27:39.000]  我們會有一個
[00:27:39.000 --> 00:27:40.000]  非常精彩的節目
[00:27:40.000 --> 00:27:41.000]  我們會有一個
[00:27:41.000 --> 00:27:42.000]  非常精彩的節目
[00:27:42.000 --> 00:27:43.000]  我們會有一個
[00:27:43.000 --> 00:27:44.000]  非常精彩的節目
[00:27:44.000 --> 00:27:45.000]  我們會有一個
[00:27:45.000 --> 00:27:46.000]  非常精彩的節目
[00:27:46.000 --> 00:27:47.000]  我們會有一個
[00:27:47.000 --> 00:27:48.000]  非常精彩的節目
[00:27:48.000 --> 00:27:49.000]  我們會有一個
[00:27:49.000 --> 00:27:50.000]  非常精彩的節目
[00:27:50.000 --> 00:27:51.000]  我們會有一個
[00:27:51.000 --> 00:27:52.000]  非常精彩的節目
[00:27:52.000 --> 00:27:53.000]  我們會有一個
[00:27:53.000 --> 00:27:54.000]  非常精彩的節目
[00:27:54.000 --> 00:27:55.000]  我們會有一個
[00:27:55.000 --> 00:27:56.000]  非常精彩的節目
[00:27:56.000 --> 00:27:57.000]  我們會有一個
[00:27:57.000 --> 00:27:58.000]  非常精彩的節目
[00:27:58.000 --> 00:27:59.000]  我們會有一個
[00:27:59.000 --> 00:28:00.000]  非常精彩的節目
[00:28:00.000 --> 00:28:01.000]  我們會有一個
[00:28:01.000 --> 00:28:02.000]  非常精彩的節目
[00:28:02.000 --> 00:28:03.000]  我們會有一個
[00:28:03.000 --> 00:28:04.000]  非常精彩的節目
[00:28:04.000 --> 00:28:05.000]  我們會有一個
[00:28:05.000 --> 00:28:06.000]  非常精彩的節目
[00:28:06.000 --> 00:28:07.000]  我們會有一個
[00:28:07.000 --> 00:28:08.000]  非常精彩的節目
[00:28:08.000 --> 00:28:09.000]  我們會有一個
[00:28:09.000 --> 00:28:10.000]  非常精彩的節目
[00:28:10.000 --> 00:28:11.000]  我們會有一個
[00:28:11.000 --> 00:28:12.000]  非常精彩的節目
[00:28:12.000 --> 00:28:13.000]  我們會有一個
[00:28:13.000 --> 00:28:14.000]  非常精彩的節目
[00:28:14.000 --> 00:28:15.000]  我們會有一個
[00:28:15.000 --> 00:28:16.000]  非常精彩的節目
[00:28:16.000 --> 00:28:17.000]  我們會有一個
[00:28:17.000 --> 00:28:18.000]  非常精彩的節目
[00:28:18.000 --> 00:28:19.000]  我們會有一個
[00:28:19.000 --> 00:28:20.000]  非常精彩的節目
[00:28:20.000 --> 00:28:21.000]  我們會有一個
[00:28:21.000 --> 00:28:22.000]  非常精彩的節目
[00:28:22.000 --> 00:28:23.000]  我們會有一個
[00:28:23.000 --> 00:28:24.000]  非常精彩的節目
[00:28:24.000 --> 00:28:25.000]  我們會有一個
[00:28:25.000 --> 00:28:26.000]  非常精彩的節目
[00:28:26.000 --> 00:28:27.000]  我們會有一個
[00:28:27.000 --> 00:28:28.000]  非常精彩的節目
[00:28:28.000 --> 00:28:29.000]  我們會有一個
[00:28:29.000 --> 00:28:30.000]  非常精彩的節目
[00:28:30.000 --> 00:28:31.000]  我們會有一個
