
[00:00:00.000 --> 00:00:03.400]  我們對耶穌身份的認識
[00:22:07.680 --> 00:22:09.680]  不會覺得被歧視
[00:22:09.680 --> 00:22:12.680]  反而他們感受到一份接納
[00:22:12.680 --> 00:22:14.680]  一份支持
[00:22:14.680 --> 00:22:19.680]  這個就是耶穌作為一個異鄉客
[00:22:19.680 --> 00:22:23.680]  給我們今天一個很重要的提醒
[00:22:23.680 --> 00:22:27.680]  大家看看在你的學習環境裏
[00:22:27.680 --> 00:22:30.680]  你看看會不會有這樣的異鄉客
[00:22:30.680 --> 00:22:32.680]  在你的工作環境裏
[00:22:32.680 --> 00:22:35.680]  有沒有這些人呢
[00:22:35.680 --> 00:22:37.680]  當然可能你一想起
[00:22:37.680 --> 00:22:39.680]  你那個外國人的上司
[00:22:39.680 --> 00:22:41.680]  他這個異鄉客真是厲害
[00:22:41.680 --> 00:22:44.680]  他住的地方他享受的東西
[00:22:44.680 --> 00:22:46.680]  全部都是你很羨慕
[00:22:46.680 --> 00:22:48.680]  你還想怎樣去善待他
[00:22:48.680 --> 00:22:51.680]  他已經拿了最多最好的東西
[00:22:51.680 --> 00:22:55.680]  當然你不是去想這些這麼少數的人
[00:22:55.680 --> 00:22:58.680]  反過來想想
[00:22:58.680 --> 00:23:02.680]  原來當這些人除了在這裏工作之外
[00:23:02.680 --> 00:23:06.680]  可能他們的下一代也會在這裏生活
[00:23:06.680 --> 00:23:07.680]  他們的下一代
[00:23:07.680 --> 00:23:12.680]  怎樣來到在這個城市當中被接納被認同呢
[00:23:12.680 --> 00:23:14.680]  他們的學習
[00:23:14.680 --> 00:23:15.680]  他們成長的環境
[00:23:15.680 --> 00:23:18.680]  是否也幫助到他們呢
[00:23:18.680 --> 00:23:19.680]  大家試想想
[00:23:19.680 --> 00:23:21.680]  當這個身份調轉了
[00:23:21.680 --> 00:23:24.680]  是你去到另一個地方的時候
[00:23:24.680 --> 00:23:26.680]  可能你也會期待
[00:23:26.680 --> 00:23:28.680]  去到另一個地方的人
[00:23:28.680 --> 00:23:31.680]  不會當你是一個外來者
[00:23:31.680 --> 00:23:33.680]  在這裏分薄很多的資源
[00:23:33.680 --> 00:23:39.680]  或者對他們的社區構成很多的所謂不方便
[00:23:39.680 --> 00:23:42.680]  這個也是值得我們去深思的
[00:23:42.680 --> 00:23:45.680]  其實香港人也是有一種
[00:23:45.680 --> 00:23:48.680]  覺得自己是比較優越一點的
[00:23:48.680 --> 00:23:50.680]  所以我們很少會想到
[00:23:50.680 --> 00:23:52.680]  原來我們去到別人的地方
[00:23:52.680 --> 00:23:57.680]  可能也會令人覺得很討厭或者很不喜歡
[00:23:57.680 --> 00:24:01.680]  譬如大家去到外地的時候
[00:24:01.680 --> 00:24:03.680]  很容易就會知道
[00:24:03.680 --> 00:24:05.680]  那些是香港人最麻煩的地方
[00:24:05.680 --> 00:24:07.680]  譬如一些酒樓食肆最嘈吵的地方
[00:24:07.680 --> 00:24:09.680]  多數都是香港人
[00:24:09.680 --> 00:24:12.680]  其他地方的人都是很安靜的
[00:24:12.680 --> 00:24:15.680]  但是香港人就很喜歡很大聲很嘈吵
[00:24:15.680 --> 00:24:21.680]  或者我們當去到公共的地方的時候
[00:24:21.680 --> 00:24:25.680]  我們當見到有些東西是很划算的時間
[00:24:25.680 --> 00:24:28.680]  我們就會一窩蜂就去搶
[00:24:28.680 --> 00:24:30.680]  我們不會去理會其他人
[00:24:30.680 --> 00:24:32.680]  其實當我們去到別人的地方的時候
[00:24:32.680 --> 00:24:37.680]  也會令到別人覺得很不受歡迎
[00:24:37.680 --> 00:24:43.680]  因此在聖經裡面給我們一個很大的挑戰
[00:24:43.680 --> 00:24:48.680]  就是怎樣去接待一些和我們很不同的人
[00:24:48.680 --> 00:24:50.680]  寄居在我們當中的人
[00:24:50.680 --> 00:24:53.680]  而當我們見到有耶穌
[00:24:53.680 --> 00:24:56.680]  曾經擁有這樣的身份
[00:24:56.680 --> 00:25:01.680]  我們就會想到原來當我們去接待一些
[00:25:01.680 --> 00:25:05.680]  在外地來到這個地方生活的人
[00:25:05.680 --> 00:25:08.680]  我們視他們為我們的一份子
[00:25:08.680 --> 00:25:12.680]  不是視他們為競爭的對手
[00:25:12.680 --> 00:25:15.680]  或者是攤分了我們資源的人
[00:25:15.680 --> 00:25:17.680]  當我們這樣去接待的時候
[00:25:17.680 --> 00:25:22.680]  其實我們和接待耶穌是沒有什麼分別
[00:25:22.680 --> 00:25:26.680]  可能這個是我們比較少去想像的
[00:25:26.680 --> 00:25:30.680]  但原來今天當我們去做這件事的話
[00:25:30.680 --> 00:25:33.680]  我們其實不是在做一些
[00:25:33.680 --> 00:25:38.680]  從人道立場出發對外人的一種同情
[00:25:38.680 --> 00:25:41.680]  而是在信仰裡面一個很重要的提醒
[00:25:41.680 --> 00:25:45.680]  也相信當你這樣做的時候
[00:25:45.680 --> 00:25:48.680]  耶穌是告訴我們
[00:25:48.680 --> 00:25:52.680]  祂昔日曾經經驗過這一切
[00:25:52.680 --> 00:25:56.680]  所以祂會紀念這些人的困苦
[00:25:56.680 --> 00:25:59.680]  因為祂自己親身嘗試過
[00:25:59.680 --> 00:26:02.680]  祂作為新人的教主
[00:26:02.680 --> 00:26:04.680]  就是在各種身份裡面
[00:26:04.680 --> 00:26:06.680]  祂都有經歷
[00:26:06.680 --> 00:26:10.680]  這個正正就是耶穌留下給我們的榜樣
[00:26:10.680 --> 00:26:16.680]  所以盼望我們在剛離開聖誕節不久的一個時日
[00:26:16.680 --> 00:26:18.680]  當我們再看這段經文
[00:26:18.680 --> 00:26:21.680]  我們可以得到這個提醒
[00:26:21.680 --> 00:26:23.680]  也讓我們去彼此鼓勵
[00:26:23.680 --> 00:26:25.680]  在我們當中
[00:26:25.680 --> 00:26:27.680]  所謂的異鄉客
[00:26:27.680 --> 00:26:31.680]  我們讓他們成為我們的弟兄
[00:26:31.680 --> 00:26:32.680]  我們的姐妹
[00:26:32.680 --> 00:26:34.680]  我們自己人一樣
[00:26:34.680 --> 00:26:36.680]  所以感受到這個接納
[00:26:36.680 --> 00:26:40.680]  而這種接納是從神而來給他的接納
[00:26:40.680 --> 00:26:44.680]  不單止是從人而發出的一種憐憫
[00:26:44.680 --> 00:26:48.680]  而是帶著神的恩典和真理在當中
[00:26:48.680 --> 00:26:50.680]  願主去幫助我們
[00:26:50.680 --> 00:26:52.680]  我們同心祈禱
[00:26:52.680 --> 00:27:04.680]  主耶穌是一個仍然要去慶祝你降生的日子
[00:27:04.680 --> 00:27:06.680]  我們去紀念到
[00:27:06.680 --> 00:27:13.680]  原來主耶穌曾經經驗過一個很特別的時候
[00:27:13.680 --> 00:27:19.680]  就是祂要和祂的父母出走去埃及
[00:27:19.680 --> 00:27:22.680]  一個祂們祖先遺留的地方
[00:27:22.680 --> 00:27:24.680]  再次要踏足
[00:27:24.680 --> 00:27:26.680]  是因為要逃命
[00:27:26.680 --> 00:27:31.680]  但主耶穌知道這個仍然是神祢自己的計劃
[00:27:31.680 --> 00:27:35.680]  主耶穌在當中提醒和學習
[00:27:35.680 --> 00:27:38.680]  因為在我們今天的周圍
[00:27:38.680 --> 00:27:40.680]  同樣有很多這些人
[00:27:40.680 --> 00:27:44.680]  因著各種緣故他們要離鄉別井
[00:27:44.680 --> 00:27:48.680]  主讓我們知道當我們去接觸這些人的時候
[00:27:48.680 --> 00:27:53.680]  其實同樣是我們去接待主耶穌一樣
[00:27:53.680 --> 00:27:55.680]  主去幫助我們
[00:27:55.680 --> 00:27:58.680]  使我們從聖經裡得到寶貴的提醒
[00:27:58.680 --> 00:28:01.680]  也讓我們所做的都將榮耀歸給你
[00:28:01.680 --> 00:28:03.680]  感謝主聽我們的禱告
[00:28:03.680 --> 00:28:05.680]  接納主耶穌基督的聖名而求
[00:28:05.680 --> 00:28:07.680]  阿門
