
[00:00:00.000 --> 00:00:03.000]  各位午堂頂姐妹平安
[00:15:52.000 --> 00:15:54.000]  偶然的時間
[00:15:54.000 --> 00:15:56.000]  在你腦海中出現
[00:15:56.000 --> 00:15:59.000]  但是正如我所說
[00:15:59.000 --> 00:16:01.000]  人生由出生到現在
[00:16:01.000 --> 00:16:03.000]  不斷在倒數
[00:16:03.000 --> 00:16:05.000]  不單止2024年倒數
[00:16:05.000 --> 00:16:07.000]  其實人生都在倒數
[00:16:07.000 --> 00:16:08.000]  我們沒有人知道
[00:16:08.000 --> 00:16:10.000]  什麼時候會下這輛車
[00:16:10.000 --> 00:16:12.000]  我們每個人都有生日
[00:16:12.000 --> 00:16:14.000]  我們知道什麼時候上車
[00:16:14.000 --> 00:16:16.000]  但是我們沒有人知道
[00:16:16.000 --> 00:16:18.000]  在哪個站我們就要下這輛車
[00:16:18.000 --> 00:16:21.000]  或者
[00:16:21.000 --> 00:16:23.000]  在某一個地方你回望
[00:16:23.000 --> 00:16:25.000]  一些你曾經很堅持
[00:16:25.000 --> 00:16:26.000]  很執著
[00:16:26.000 --> 00:16:28.000]  很想擁有的東西
[00:16:28.000 --> 00:16:30.000]  很想做到的事
[00:16:30.000 --> 00:16:32.000]  可能將來都不值一提
[00:16:32.000 --> 00:16:35.000]  人生
[00:16:35.000 --> 00:16:37.000]  不至於苦短
[00:16:37.000 --> 00:16:39.000]  但是
[00:16:39.000 --> 00:16:41.000]  人生的確充滿了挑戰
[00:16:43.000 --> 00:16:45.000]  人生有很多艱難
[00:16:45.000 --> 00:16:46.000]  有時候這些艱難
[00:16:46.000 --> 00:16:48.000]  不是說出來那麼容易
[00:16:48.000 --> 00:16:49.000]  因為有時候
[00:16:49.000 --> 00:16:50.000]  就算你身邊的人
[00:16:50.000 --> 00:16:52.000]  都未必一定明白
[00:16:52.000 --> 00:16:54.000]  就算說了
[00:16:54.000 --> 00:16:56.000]  那些艱難又不會消失
[00:16:56.000 --> 00:16:59.000]  但是
[00:16:59.000 --> 00:17:02.000]  2024年將會過去
[00:17:02.000 --> 00:17:04.000]  當然了
[00:17:04.000 --> 00:17:06.000]  你跟我到這個年紀
[00:17:06.000 --> 00:17:08.000]  多數都不會拿出日記
[00:17:08.000 --> 00:17:11.000]  為2025年做計劃
[00:17:11.000 --> 00:17:13.000]  以前小時候就會
[00:17:13.000 --> 00:17:16.000]  今年要讀完一次聖經
[00:17:16.000 --> 00:17:17.000]  以前經常這樣說
[00:17:17.000 --> 00:17:19.000]  今年要讀新藥
[00:17:19.000 --> 00:17:21.000]  今年要學什麼
[00:17:21.000 --> 00:17:23.000]  但是在我的經歷裡面
[00:17:23.000 --> 00:17:25.000]  多數到年尾通常都做不到
[00:17:25.000 --> 00:17:27.000]  所以我相信
[00:17:27.000 --> 00:17:28.000]  在這裡當中
[00:17:28.000 --> 00:17:30.000]  除了年輕人應該都要做計劃
[00:17:30.000 --> 00:17:32.000]  多數的成年人
[00:17:32.000 --> 00:17:33.000]  其實過了一年
[00:17:33.000 --> 00:17:35.000]  很多時候都不會說
[00:17:35.000 --> 00:17:37.000]  今年要立志做什麼
[00:17:37.000 --> 00:17:38.000]  你只會繼續努力
[00:17:38.000 --> 00:17:39.000]  活好每一天
[00:17:40.000 --> 00:17:42.000]  會再去為一些很宏大的願望
[00:17:42.000 --> 00:17:44.000]  做一個所謂的目標
[00:17:44.000 --> 00:17:46.000]  但是你卻是越來越知道
[00:17:46.000 --> 00:17:48.000]  你要努力踏實
[00:17:48.000 --> 00:17:49.000]  去活好每一天
[00:17:49.000 --> 00:17:53.000]  聖經裡面說
[00:17:53.000 --> 00:17:54.000]  以堅忍的心
[00:17:54.000 --> 00:17:57.000]  崩那擺在我們前頭的路程
[00:17:57.000 --> 00:18:00.000]  如果這條路容易走
[00:18:00.000 --> 00:18:02.000]  如果人生的路容易走
[00:18:02.000 --> 00:18:05.000]  聖經的作者就不用浪費
[00:18:05.000 --> 00:18:07.000]  這四個字去描述
[00:18:08.000 --> 00:18:10.000]  要我們用堅忍的心
[00:18:10.000 --> 00:18:12.000]  就是說
[00:18:12.000 --> 00:18:13.000]  前面這條路
[00:18:13.000 --> 00:18:16.000]  是否容易走
[00:18:16.000 --> 00:18:18.000]  其實一點都不容易
[00:18:18.000 --> 00:18:20.000]  很多香港的朋友留下來的時候
[00:18:20.000 --> 00:18:21.000]  以為你們好
[00:18:21.000 --> 00:18:22.000]  來了英國
[00:18:22.000 --> 00:18:23.000]  住大屋
[00:18:23.000 --> 00:18:25.000]  多好
[00:18:25.000 --> 00:18:29.000]  但是都知道來了英國
[00:18:29.000 --> 00:18:30.000]  有英國生活的挑戰
[00:18:30.000 --> 00:18:33.000]  來到英國
[00:18:33.000 --> 00:18:35.000]  有自己英國面對獨特的處境的困難
[00:18:35.000 --> 00:18:37.000]  當然留在香港的朋友
[00:18:37.000 --> 00:18:39.000]  同樣有他們的艱難
[00:18:39.000 --> 00:18:42.000]  所以聖經作者鼓勵我們
[00:18:42.000 --> 00:18:43.000]  以堅忍的心
[00:18:43.000 --> 00:18:45.000]  既然是堅忍
[00:18:45.000 --> 00:18:47.000]  知道前面的路不容易
[00:18:47.000 --> 00:18:48.000]  就好像
[00:18:48.000 --> 00:18:49.000]  我不知道有沒有打遊戲的
[00:18:49.000 --> 00:18:50.000]  RPG遊戲
[00:18:50.000 --> 00:18:51.000]  告訴你下一步
[00:18:51.000 --> 00:18:52.000]  下一版
[00:18:52.000 --> 00:18:53.000]  不過不要
[00:18:53.000 --> 00:18:54.000]  不要用例子
[00:18:54.000 --> 00:18:55.000]  Mon姐已經走了
[00:18:55.000 --> 00:18:56.000]  還是收回一個例子
[00:18:56.000 --> 00:18:58.000]  例子最重要是你明白
[00:18:58.000 --> 00:19:00.000]  說出來你不明白就不好了
[00:19:00.000 --> 00:19:02.000]  就好像跟你一起去森林探險
[00:19:02.000 --> 00:19:04.000]  告訴Mon姐
[00:19:04.000 --> 00:19:05.000]  前面
[00:19:05.000 --> 00:19:07.000]  小心有些東西會出現
[00:19:07.000 --> 00:19:09.000]  你跟著我就不用怕
[00:19:09.000 --> 00:19:11.000]  這條路很長
[00:19:11.000 --> 00:19:12.000]  走不完
[00:19:12.000 --> 00:19:14.000]  隨時走到不想走
[00:19:14.000 --> 00:19:15.000]  不過你忍下去
[00:19:15.000 --> 00:19:17.000]  一定會看到出口
[00:19:17.000 --> 00:19:19.000]  人生路都一樣
[00:19:19.000 --> 00:19:20.000]  其實
[00:19:20.000 --> 00:19:23.000]  不知道2025年會發生什麼事
[00:19:23.000 --> 00:19:24.000]  就好像剛才牧師
[00:19:24.000 --> 00:19:25.000]  今早報告的時候都說
[00:19:25.000 --> 00:19:27.000]  在你跟我今早還沒睡醒的時候
[00:19:27.000 --> 00:19:28.000]  有百多個生命
[00:19:28.000 --> 00:19:30.000]  在韓國濟州島
[00:19:30.000 --> 00:19:31.000]  就此消失
[00:19:31.000 --> 00:19:34.000]  沒想過韓國
[00:19:34.000 --> 00:19:36.000]  那裡不是非洲
[00:19:36.000 --> 00:19:37.000]  是不是
[00:19:37.000 --> 00:19:39.000]  我想韓國人都沒想過
[00:19:39.000 --> 00:19:40.000]  在韓國搭一班機
[00:19:40.000 --> 00:19:43.000]  結果班機下不了地
[00:19:43.000 --> 00:19:50.000]  我們唯有憑著這份堅忍的心
[00:19:50.000 --> 00:19:54.000]  並且仰望那位
[00:19:54.000 --> 00:19:56.000]  為我們信心創始
[00:19:56.000 --> 00:19:58.000]  成中的耶穌基督
[00:19:58.000 --> 00:20:00.000]  創始
[00:20:00.000 --> 00:20:01.000]  Alpha
[00:20:01.000 --> 00:20:02.000]  成中
[00:20:02.000 --> 00:20:03.000]  Omega
[00:20:04.000 --> 00:20:07.000]  就是說他包頭又包尾
[00:20:07.000 --> 00:20:08.000]  首尾呼應
[00:20:08.000 --> 00:20:10.000]  我們在中間
[00:20:10.000 --> 00:20:11.000]  你就不用怕了
[00:20:11.000 --> 00:20:14.000]  雖然這條路不容易
[00:20:14.000 --> 00:20:17.000]  或者2025年發生什麼事
[00:20:17.000 --> 00:20:18.000]  你跟我都說不定
[00:20:18.000 --> 00:20:20.000]  但是
[00:20:20.000 --> 00:20:22.000]  既然有第十一章
[00:20:22.000 --> 00:20:23.000]  或者有你身邊
[00:20:23.000 --> 00:20:25.000]  每一個跟你同行的頂子妹
[00:20:25.000 --> 00:20:26.000]  跟你走的時候
[00:20:26.000 --> 00:20:29.000]  他們好像雲彩一樣圍著我們
[00:20:29.000 --> 00:20:30.000]  跟我們一起走
[00:20:30.000 --> 00:20:32.000]  並且
[00:20:32.000 --> 00:20:33.000]  有那個
[00:20:34.000 --> 00:20:35.000]  創始
[00:20:35.000 --> 00:20:36.000]  開始
[00:20:36.000 --> 00:20:38.000]  在時間已先
[00:20:38.000 --> 00:20:39.000]  那個
[00:20:39.000 --> 00:20:41.000]  以及他最後會回來
[00:20:41.000 --> 00:20:44.000]  那位
[00:20:44.000 --> 00:20:46.000]  創始成中的耶穌基督
[00:20:46.000 --> 00:20:49.000]  阿拉法俄媒角
[00:20:49.000 --> 00:20:51.000]  Alpha是Omega的時候
[00:20:51.000 --> 00:20:52.000]  我們在中間
[00:20:52.000 --> 00:20:55.000]  在這一百幾十年走的時候
[00:20:55.000 --> 00:20:57.000]  我們就
[00:20:57.000 --> 00:20:59.000]  來得比較
[00:20:59.000 --> 00:21:01.000]  穩妥和有信心
[00:21:02.000 --> 00:21:05.000]  當然今天講完是否真的能夠
[00:21:05.000 --> 00:21:06.000]  今天結束崇拜之後
[00:21:06.000 --> 00:21:08.000]  就可以卸下各樣的重擔
[00:21:08.000 --> 00:21:10.000]  很多事情都不再計較
[00:21:10.000 --> 00:21:12.000]  很多事情都看得通
[00:21:12.000 --> 00:21:14.000]  什麼罪都甩掉了
[00:21:14.000 --> 00:21:16.000]  前妖的罪都全部沒有了
[00:21:16.000 --> 00:21:17.000]  2025年
[00:21:17.000 --> 00:21:20.000]  你跟我都知道不會吧
[00:21:20.000 --> 00:21:22.000]  那些罪
[00:21:22.000 --> 00:21:23.000]  甩掉了
[00:21:23.000 --> 00:21:25.000]  接著又黏在一起
[00:21:25.000 --> 00:21:28.000]  那些
[00:21:28.000 --> 00:21:29.000]  重擔
[00:21:29.000 --> 00:21:30.000]  重擔本身不是罪
[00:21:30.000 --> 00:21:31.000]  我強調一下
[00:21:31.000 --> 00:21:33.000]  因為各樣的重擔
[00:21:33.000 --> 00:21:34.000]  和那些罪
[00:21:34.000 --> 00:21:35.000]  所以重擔不一定是罪
[00:21:35.000 --> 00:21:37.000]  等於我年輕的時候很想做醫生
[00:21:37.000 --> 00:21:40.000]  這雖然是一個幾公里的願望
[00:21:40.000 --> 00:21:41.000]  但本身不是罪
[00:21:41.000 --> 00:21:43.000]  又或者等於你
[00:21:43.000 --> 00:21:44.000]  你的投資
[00:21:44.000 --> 00:21:46.000]  失利
[00:21:46.000 --> 00:21:48.000]  投資本身的行為不一定是罪
[00:21:48.000 --> 00:21:49.000]  當然你說貪心
[00:21:49.000 --> 00:21:51.000]  或者是用一些非法手段計
[00:21:51.000 --> 00:21:53.000]  又等於你說
[00:21:53.000 --> 00:21:54.000]  你心裡有些夢想
[00:21:54.000 --> 00:21:57.000]  這些本身是每個人都應該追求的
[00:22:00.000 --> 00:22:01.000]  雖然2025年
[00:22:01.000 --> 00:22:04.000]  可能你跟我一樣都會被這些所謂重擔
[00:22:04.000 --> 00:22:05.000]  這些執念
[00:22:05.000 --> 00:22:08.000]  或者這些真的生命的軟弱同罪
[00:22:08.000 --> 00:22:10.000]  繼續在我們身邊出現
[00:22:10.000 --> 00:22:13.000]  唯有在這個森林裡面
[00:22:13.000 --> 00:22:14.000]  跌跌撞撞
[00:22:14.000 --> 00:22:16.000]  你想放棄的時候
[00:22:16.000 --> 00:22:19.000]  接著旁邊有個人跟你說
[00:22:19.000 --> 00:22:20.000]  不要緊的
[00:22:20.000 --> 00:22:21.000]  跟他一起走
[00:22:21.000 --> 00:22:22.000]  雖然都不知道什麼時候到
[00:22:22.000 --> 00:22:24.000]  但是繼續走
[00:22:24.000 --> 00:22:25.000]  因為
[00:22:25.000 --> 00:22:26.000]  耶穌說過
[00:22:26.000 --> 00:22:27.000]  他說
[00:22:27.000 --> 00:22:28.000]  他在後面
[00:22:28.000 --> 00:22:29.000]  又在前面
[00:22:29.000 --> 00:22:30.000]  包著你
[00:22:30.000 --> 00:22:31.000]  你的入口
[00:22:31.000 --> 00:22:32.000]  樹林入口
[00:22:32.000 --> 00:22:33.000]  他在那裡
[00:22:33.000 --> 00:22:34.000]  他告訴你
[00:22:34.000 --> 00:22:35.000]  有一天你樹林的出口
[00:22:35.000 --> 00:22:36.000]  他又在那裡的時候
[00:22:36.000 --> 00:22:38.000]  那你就有信心跟Mon姐一起
[00:22:38.000 --> 00:22:40.000]  走這條信心的路
[00:22:40.000 --> 00:22:43.000]  原本打算用RPG遊戲
[00:22:43.000 --> 00:22:45.000]  但是其實把遊戲抽成現實
[00:22:45.000 --> 00:22:47.000]  在森林裡面走其實一樣
[00:22:47.000 --> 00:22:48.000]  只不過多了一個遊戲
[00:22:48.000 --> 00:22:51.000]  你不打遊戲你也明白森林的道理
[00:22:51.000 --> 00:22:54.000]  盼望2024年來到最後一個主日
[00:22:54.000 --> 00:22:56.000]  你跟我能夠繼續努力
[00:22:56.000 --> 00:22:58.000]  以堅忍的心
[00:22:58.000 --> 00:23:00.000]  繼續走2025年
[00:23:00.000 --> 00:23:02.000]  縱然繼續有
[00:23:02.000 --> 00:23:03.000]  很多的前例
[00:23:03.000 --> 00:23:05.000]  也仍然有很多的放不下
[00:23:05.000 --> 00:23:07.000]  或者仍然有很多的軟弱
[00:23:07.000 --> 00:23:09.000]  但是
[00:23:09.000 --> 00:23:11.000]  總要不要放棄
[00:23:11.000 --> 00:23:13.000]  我們仍然都相信
[00:23:13.000 --> 00:23:14.000]  終點在望
[00:23:14.000 --> 00:23:15.000]  我們一起祈禱
[00:23:15.000 --> 00:23:18.000]  鼓勵你在這個位置裡
[00:23:18.000 --> 00:23:19.000]  為自己禱告
[00:23:19.000 --> 00:23:21.000]  雖然我們未必
[00:23:21.000 --> 00:23:22.000]  好像年輕時代那樣
[00:23:22.000 --> 00:23:23.000]  拿本日記出來
[00:23:23.000 --> 00:23:26.000]  做一個所謂新年的願望和計劃
[00:23:26.000 --> 00:23:28.000]  但是都可以為自己
[00:23:28.000 --> 00:23:30.000]  2024年的回顧
[00:23:30.000 --> 00:23:31.000]  感恩
[00:23:31.000 --> 00:23:32.000]  禱告
[00:23:32.000 --> 00:23:34.000]  有些未完成的心願和目標
[00:23:34.000 --> 00:23:36.000]  你可以繼續交在禱告裡面
[00:23:36.000 --> 00:23:38.000]  2025年
[00:23:38.000 --> 00:23:40.000]  沒有人知道發生什麼事
[00:23:40.000 --> 00:23:41.000]  無論英國
[00:23:41.000 --> 00:23:42.000]  無論香港
[00:23:42.000 --> 00:23:43.000]  無論世界
[00:23:43.000 --> 00:23:44.000]  我們總是知道
[00:23:44.000 --> 00:23:46.000]  唯一
[00:23:46.000 --> 00:23:49.000]  不變的
[00:23:49.000 --> 00:23:50.000]  就是轉變
[00:23:50.000 --> 00:23:52.000]  變幻原是永恆
[00:23:52.000 --> 00:23:54.000]  我們
[00:23:54.000 --> 00:23:56.000]  盼望以信心
[00:23:56.000 --> 00:23:58.000]  繼續走前面的路
[00:23:58.000 --> 00:24:00.000]  鼓勵你在這個位置裡
[00:24:00.000 --> 00:24:01.000]  也有一點時間
[00:24:01.000 --> 00:24:02.000]  為自己
[00:24:02.000 --> 00:24:04.000]  為你身邊的家人
[00:24:04.000 --> 00:24:05.000]  去禱告
[00:24:05.000 --> 00:24:08.000]  在一息間內的結束的祈禱
[00:24:08.000 --> 00:24:13.000]  你去為你自己
[00:24:13.000 --> 00:24:16.000]  為你所愛的家人
[00:24:16.000 --> 00:24:18.000]  你身邊的朋友
[00:24:18.000 --> 00:24:19.000]  去禱告
[00:24:25.000 --> 00:24:26.000]  或者你心裡
[00:24:26.000 --> 00:24:27.000]  有些東西
[00:24:27.000 --> 00:24:29.000]  好像一杯水一樣
[00:24:29.000 --> 00:24:30.000]  你拿著很久
[00:24:30.000 --> 00:24:32.000]  你很難放下
[00:24:32.000 --> 00:24:35.000]  你也求天父幫助你
[00:24:35.000 --> 00:24:38.000]  讓你可以把這杯水
[00:24:38.000 --> 00:24:39.000]  放在桌面上
[00:24:39.000 --> 00:24:42.000]  不要讓自己那麼辛苦
[00:24:42.000 --> 00:24:45.000]  不要讓自己的人生那麼沉重
[00:24:45.000 --> 00:24:50.000]  讓我們能夠輕散
[00:24:50.000 --> 00:24:52.000]  輕裝上路
[00:24:52.000 --> 00:24:54.000]  繼續走前面這條信仰的路
[00:24:54.000 --> 00:24:58.000]  或者你信心不夠
[00:24:58.000 --> 00:25:00.000]  你也求天父幫助你
[00:25:00.000 --> 00:25:02.000]  你說主啊我信
[00:25:02.000 --> 00:25:04.000]  但我不夠
[00:25:04.000 --> 00:25:05.000]  信不足
[00:25:05.000 --> 00:25:06.000]  求主幫助
[00:25:06.000 --> 00:25:12.000]  你繼續為你自己祈禱
[00:25:12.000 --> 00:25:13.000]  為你家人
[00:25:13.000 --> 00:25:16.000]  為你認識身邊的頂智門
[00:25:16.000 --> 00:25:17.000]  需要禱告
[00:25:22.000 --> 00:25:23.000]  我們一起起立
[00:25:23.000 --> 00:25:24.000]  我們一起結束禱告
[00:25:24.000 --> 00:25:27.000]  神下2024年
[00:25:27.000 --> 00:25:28.000]  眨眼就過去
[00:25:28.000 --> 00:25:33.000]  時間飛快
[00:25:33.000 --> 00:25:35.000]  這句是老生常談
[00:25:35.000 --> 00:25:36.000]  他是真實的說話
[00:25:36.000 --> 00:25:40.000]  不單止2024過得很快
[00:25:40.000 --> 00:25:42.000]  其實人生也會過得很快
[00:25:42.000 --> 00:25:46.000]  這句是老生常談
[00:25:46.000 --> 00:25:47.000]  他是真實的說話
[00:25:47.000 --> 00:25:50.000]  不單止2024過得很快
[00:25:50.000 --> 00:25:53.000]  不知不覺
[00:25:53.000 --> 00:25:55.000]  我們人生就來到這個階段
[00:25:55.000 --> 00:25:59.000]  還有我們有時走這條信仰的路
[00:25:59.000 --> 00:26:01.000]  都是覺得不容易
[00:26:01.000 --> 00:26:07.000]  有時很難把背囊上的重擔放下
[00:26:07.000 --> 00:26:09.000]  有時手又會拿著杯水
[00:26:09.000 --> 00:26:10.000]  拿了很久
[00:26:10.000 --> 00:26:13.000]  很多的罪
[00:26:13.000 --> 00:26:14.000]  很多是軟弱
[00:26:14.000 --> 00:26:16.000]  可能重重覆覆
[00:26:16.000 --> 00:26:18.000]  這樣黏著我們
[00:26:19.000 --> 00:26:21.000]  或者2023年曾經立志
[00:26:21.000 --> 00:26:24.000]  2024年又再跌低
[00:26:24.000 --> 00:26:26.000]  又來到2025年
[00:26:26.000 --> 00:26:30.000]  主耶大利幫助我們
[00:26:30.000 --> 00:26:32.000]  讓我們能夠不放棄
[00:26:32.000 --> 00:26:34.000]  繼續走這條路
[00:26:34.000 --> 00:26:36.000]  知道這條路不容易
[00:26:36.000 --> 00:26:39.000]  因為聖經祖告訴我們
[00:26:39.000 --> 00:26:41.000]  要用堅忍的心
[00:26:41.000 --> 00:26:43.000]  要堅定忍耐
[00:26:43.000 --> 00:26:45.000]  去走這條路
[00:26:45.000 --> 00:26:47.000]  每個人的路都不同
[00:26:47.000 --> 00:26:49.000]  你的路和我的路都不同
[00:26:49.000 --> 00:26:51.000]  但我們相信
[00:26:51.000 --> 00:26:53.000]  我們唯一共同擁有的就是
[00:26:53.000 --> 00:26:56.000]  有一位為我們信心創始
[00:26:56.000 --> 00:26:58.000]  承宗的耶穌基督
[00:26:58.000 --> 00:27:01.000]  我叫我們在這個森林這條路
[00:27:01.000 --> 00:27:04.000]  看不見盡頭的路上走的時候
[00:27:04.000 --> 00:27:07.000]  我們知道在出口
[00:27:07.000 --> 00:27:09.000]  你在那裡等我們
[00:27:09.000 --> 00:27:11.000]  也知道你在我們中間
[00:27:11.000 --> 00:27:12.000]  和我們一起走
[00:27:12.000 --> 00:27:14.000]  求你幫助我們
[00:27:14.000 --> 00:27:17.000]  讓我們能夠繼續傳著信心
[00:27:17.000 --> 00:27:18.000]  寄丘見證人
[00:27:18.000 --> 00:27:20.000]  如同雲彩圍繞著我們
[00:27:20.000 --> 00:27:23.000]  讓我們仰望你
[00:27:23.000 --> 00:27:25.000]  仰望那位為我們信心
[00:27:25.000 --> 00:27:28.000]  創始承宗的基督
[00:27:28.000 --> 00:27:30.000]  你看顧保守我們每一個
[00:27:30.000 --> 00:27:32.000]  多謝你聽你的禱告
[00:27:32.000 --> 00:27:34.000]  祈禱奉耶穌的名
[00:27:34.000 --> 00:27:35.000]  阿們
