
[00:00:00.000 --> 00:00:04.920]  今日題目「每當開口說話時」
[00:24:01.280 --> 00:24:11.280]  我們真的用它作為我們自己私用的一件工具
[00:24:11.280 --> 00:24:15.280]  只是為了我們自私的目的
[00:24:15.280 --> 00:24:22.280]  我們不能將這件寶貴的禮物將它發揚光大
[00:24:22.280 --> 00:24:25.280]  不能好好利用它
[00:24:25.280 --> 00:24:29.280]  你要讓這個世界變得更加光明
[00:24:29.280 --> 00:24:31.280]  主人我們求祢
[00:24:31.280 --> 00:24:34.280]  求祢讓我們能夠痛定思痛
[00:24:34.280 --> 00:24:37.280]  不要再在一個濫用言語的世代
[00:24:37.280 --> 00:24:41.280]  我們去做這麼多沒有建設性的事
[00:24:41.280 --> 00:24:45.280]  特別我們說我們是祢的兒女
[00:24:45.280 --> 00:24:47.280]  主人幫助我們
[00:24:47.280 --> 00:24:54.280]  讓我們懂得好好運用這麼精彩的禮物
[00:24:54.280 --> 00:24:57.280]  以致能夠將真理
[00:24:57.280 --> 00:25:01.280]  將最高崇敬歸還給祢
[00:25:01.280 --> 00:25:03.280]  祈禱奉耶穌名教
