
[00:00:00.000 --> 00:00:03.000]  如果我問大家今天是甚麼特別日子
[00:15:12.000 --> 00:15:13.000]  我就覺得好像
[00:15:13.000 --> 00:15:14.000]  經常困在船上
[00:15:14.000 --> 00:15:16.000]  看著海
[00:15:16.000 --> 00:15:18.000]  如果有人想邀請我去
[00:15:18.000 --> 00:15:19.000]  我都要想一想
[00:15:19.000 --> 00:15:20.000]  我覺得很悶
[00:15:20.000 --> 00:15:21.000]  又會暈船浪
[00:15:21.000 --> 00:15:23.000]  但他說不是的
[00:15:23.000 --> 00:15:25.000]  你起床喜歡吃什麼都可以
[00:15:25.000 --> 00:15:26.000]  是不是
[00:15:26.000 --> 00:15:28.000]  有沒有人去過
[00:15:28.000 --> 00:15:29.000]  沒有
[00:15:29.000 --> 00:15:30.000]  真的沒有
[00:15:30.000 --> 00:15:31.000]  沒理由的
[00:15:31.000 --> 00:15:33.000]  是不是很好玩
[00:15:33.000 --> 00:15:34.000]  真的很好玩
[00:15:34.000 --> 00:15:36.000]  他說你去吃什麼都可以
[00:15:36.000 --> 00:15:37.000]  你去玩什麼都可以
[00:15:37.000 --> 00:15:38.000]  很多東西可以玩
[00:15:38.000 --> 00:15:39.000]  又可以
[00:15:39.000 --> 00:15:40.000]  是不是又溜冰又看電影
[00:15:40.000 --> 00:15:42.000]  什麼都有
[00:15:42.000 --> 00:15:45.000]  他說很豐富
[00:15:45.000 --> 00:15:46.000]  在郵輪上
[00:15:46.000 --> 00:15:48.000]  你做什麼都可以
[00:15:48.000 --> 00:15:50.000]  可以享受很豐富的東西
[00:15:50.000 --> 00:15:51.000]  不過弟兄姊妹
[00:15:51.000 --> 00:15:53.000]  原來在主內
[00:15:53.000 --> 00:15:56.000]  我們比在郵輪更加豐富
[00:15:56.000 --> 00:15:58.000]  Amen
[00:15:58.000 --> 00:16:00.000]  所以今天提醒我們的是
[00:16:00.000 --> 00:16:03.000]  我們喜樂的原因
[00:16:03.000 --> 00:16:04.000]  我們在主內
[00:16:04.000 --> 00:16:06.000]  我們的名次
[00:16:06.000 --> 00:16:08.000]  在神的內
[00:16:08.000 --> 00:16:10.000]  再看看旁邊那個
[00:16:10.000 --> 00:16:11.000]  主內的弟兄姊妹
[00:16:11.000 --> 00:16:16.000]  我們都在神內有一個豐富
[00:16:16.000 --> 00:16:18.000]  我們享受這個豐盛的生命
[00:16:18.000 --> 00:16:19.000]  剛才師哥說
[00:16:19.000 --> 00:16:21.000]  這是一個豐盛的英雄
[00:16:21.000 --> 00:16:23.000]  神給我們很豐富
[00:16:23.000 --> 00:16:24.000]  很豐富
[00:16:24.000 --> 00:16:25.000]  在主內
[00:16:25.000 --> 00:16:27.000]  是我們可以喜樂的原因
[00:16:27.000 --> 00:16:28.000]  在主內
[00:16:28.000 --> 00:16:31.000]  是我們可以站穩的原因
[00:16:31.000 --> 00:16:32.000]  在主內
[00:16:32.000 --> 00:16:35.000]  是我們可以合一的原因
[00:16:35.000 --> 00:16:36.000]  所以我很想
[00:16:36.000 --> 00:16:40.000]  在2014年將要完結的時候
[00:16:40.000 --> 00:16:42.000]  接下來這三點
[00:16:42.000 --> 00:16:44.000]  我都會在每一點
[00:16:44.000 --> 00:16:47.000]  邀請大家有一個祈禱
[00:16:47.000 --> 00:16:49.000]  在這裡我很想大家先安靜
[00:16:49.000 --> 00:16:50.000]  你去想一想
[00:16:50.000 --> 00:16:52.000]  或者你帶著一個這麼輕的心
[00:16:52.000 --> 00:16:54.000]  你去想一想
[00:16:54.000 --> 00:16:57.000]  原來我的名字在生命冊上
[00:16:57.000 --> 00:17:00.000]  我在主內
[00:17:00.000 --> 00:17:02.000]  是多麼豐盛
[00:17:02.000 --> 00:17:04.000]  你要帶著這個感恩的心
[00:17:04.000 --> 00:17:06.000]  向神祈禱
[00:17:06.000 --> 00:17:09.000]  最後我會帶大家結束
[00:17:24.000 --> 00:17:44.000]  (祈禱)
[00:17:44.000 --> 00:17:46.000]  我們為著我們的名字
[00:17:46.000 --> 00:17:48.000]  在這個生命冊上
[00:17:48.000 --> 00:17:50.000]  我們多謝你
[00:17:50.000 --> 00:17:53.000]  我們為著我們能夠在主內
[00:17:53.000 --> 00:17:55.000]  多謝你
[00:17:55.000 --> 00:17:58.000]  向你幫助我們
[00:17:58.000 --> 00:18:00.000]  帶著這份感恩的心
[00:18:00.000 --> 00:18:03.000]  上傳喜樂
[00:18:03.000 --> 00:18:06.000]  因為你就是那位
[00:18:06.000 --> 00:18:07.000]  滿有豐盛
[00:18:07.000 --> 00:18:09.000]  滿有恩典的主
[00:18:09.000 --> 00:18:10.000]  我們又為了一些
[00:18:10.000 --> 00:18:13.000]  在主內的弟兄姊妹禱告
[00:18:13.000 --> 00:18:15.000]  如果在我們心裡邊
[00:18:15.000 --> 00:18:17.000]  一些主內的弟兄姊妹
[00:18:17.000 --> 00:18:19.000]  我們中間有嫌隙
[00:18:19.000 --> 00:18:20.000]  我們求主幫助我們
[00:18:20.000 --> 00:18:22.000]  因為主內的緣故
[00:18:22.000 --> 00:18:24.000]  我們彼此合一
[00:18:24.000 --> 00:18:26.000]  以愛去相待
[00:18:26.000 --> 00:18:30.000]  因為這是你自己的心意
[00:18:30.000 --> 00:18:32.000]  我們再次多謝你
[00:18:32.000 --> 00:18:33.000]  為著在主內
[00:18:33.000 --> 00:18:35.000]  我們獻上感恩
[00:18:35.000 --> 00:18:36.000]  聽我們禱告
[00:18:36.000 --> 00:18:37.000]  奉耶穌基督
[00:18:37.000 --> 00:18:38.000]  得聖的名給
[00:18:38.000 --> 00:18:40.000]  Amen
[00:18:40.000 --> 00:18:42.000]  等一直
[00:18:42.000 --> 00:18:43.000]  既然我們的生命
[00:18:43.000 --> 00:18:44.000]  在神裡面
[00:18:44.000 --> 00:18:45.000]  我們有一份喜樂
[00:18:45.000 --> 00:18:46.000]  而喜樂會帶來
[00:18:46.000 --> 00:18:48.000]  另一樣東西是什麼
[00:18:48.000 --> 00:18:49.000]  通常我們說喜樂
[00:18:49.000 --> 00:18:50.000]  會說什麼
[00:18:50.000 --> 00:18:52.000]  平安
[00:18:52.000 --> 00:18:54.000]  保羅在這裡也是一樣
[00:18:54.000 --> 00:18:55.000]  他告訴我們
[00:18:55.000 --> 00:18:57.000]  為什麼喜樂
[00:18:57.000 --> 00:18:58.000]  原因
[00:18:58.000 --> 00:18:59.000]  就是因為在主內
[00:18:59.000 --> 00:19:01.000]  接著他說
[00:19:01.000 --> 00:19:03.000]  如何得著平安
[00:19:03.000 --> 00:19:04.000]  是How
[00:19:04.000 --> 00:19:06.000]  如何得著平安呢
[00:19:06.000 --> 00:19:07.000]  這節經文
[00:19:07.000 --> 00:19:08.000]  也是很熟悉的
[00:19:08.000 --> 00:19:09.000]  請大家幫我讀
[00:19:09.000 --> 00:19:10.000]  預備起
[00:19:20.000 --> 00:19:26.000]  (聖經)
[00:19:26.000 --> 00:19:28.000]  有人會背嗎
[00:19:28.000 --> 00:19:29.000]  跟你背一次好嗎
[00:19:29.000 --> 00:19:31.000]  應當一無掛慮
[00:19:31.000 --> 00:19:33.000]  只要凡事直著禱告
[00:19:33.000 --> 00:19:35.000]  祈求和感謝
[00:19:35.000 --> 00:19:38.000]  將你們所要的告訴神
[00:19:38.000 --> 00:19:40.000]  神所賜出人以外的平安
[00:19:40.000 --> 00:19:42.000]  必在基督耶穌裡
[00:19:42.000 --> 00:19:45.000]  保守你們的心懷意念
[00:19:45.000 --> 00:19:48.000]  我背得了嗎
[00:19:48.000 --> 00:19:49.000]  為什麼呢
[00:19:49.000 --> 00:19:51.000]  這是我第一句背的經文
[00:19:51.000 --> 00:19:52.000]  剛才我提到的哥哥
[00:19:52.000 --> 00:19:54.000]  他是有病的那個
[00:19:54.000 --> 00:19:56.000]  他是我家第一個信主
[00:19:56.000 --> 00:19:58.000]  我是第二個
[00:19:58.000 --> 00:19:59.000]  我提了很多次
[00:19:59.000 --> 00:20:01.000]  他比我大很多
[00:20:01.000 --> 00:20:04.000]  他自小就出去讀書
[00:20:04.000 --> 00:20:06.000]  我家裡有八兄弟姐妹
[00:20:06.000 --> 00:20:08.000]  我最小
[00:20:08.000 --> 00:20:10.000]  他排第二
[00:20:10.000 --> 00:20:12.000]  他小時候就很想讀書
[00:20:12.000 --> 00:20:14.000]  於是他就自己
[00:20:14.000 --> 00:20:15.000]  不知道怎樣
[00:20:15.000 --> 00:20:17.000]  可能爸爸媽媽給一些
[00:20:17.000 --> 00:20:19.000]  他就坐船去台灣
[00:20:19.000 --> 00:20:21.000]  完成他大學學位
[00:20:21.000 --> 00:20:23.000]  接著他又半工讀
[00:20:23.000 --> 00:20:24.000]  去加拿大
[00:20:24.000 --> 00:20:28.000]  完成他那個藥劑師的學位
[00:20:28.000 --> 00:20:29.000]  他告訴我
[00:20:29.000 --> 00:20:30.000]  其實很艱難
[00:20:30.000 --> 00:20:31.000]  你想像得到
[00:20:31.000 --> 00:20:32.000]  他買了半工讀
[00:20:32.000 --> 00:20:33.000]  牧師都跟我們說
[00:20:33.000 --> 00:20:34.000]  他要洗大餅
[00:20:34.000 --> 00:20:35.000]  要熬一些
[00:20:35.000 --> 00:20:38.000]  每天都吃那些很便宜的東西
[00:20:38.000 --> 00:20:40.000]  我哥哥也差不多
[00:20:40.000 --> 00:20:41.000]  他回來跟我說
[00:20:41.000 --> 00:20:42.000]  我記得有一次
[00:20:42.000 --> 00:20:43.000]  他回來的時候
[00:20:43.000 --> 00:20:45.000]  我們那時候就在屋邨住
[00:20:45.000 --> 00:20:47.000]  住一些騎樓
[00:20:47.000 --> 00:20:48.000]  現在好聽一點
[00:20:48.000 --> 00:20:49.000]  叫露台
[00:20:49.000 --> 00:20:51.000]  那時候騎樓
[00:20:51.000 --> 00:20:53.000]  在騎樓他就跟我分享
[00:20:53.000 --> 00:20:54.000]  他說
[00:20:54.000 --> 00:20:55.000]  在這麼艱難的日子
[00:20:55.000 --> 00:20:58.000]  神給他這支經文
[00:20:58.000 --> 00:20:59.000]  很多憂慮的時候
[00:20:59.000 --> 00:21:01.000]  他就學習去交託給神
[00:21:01.000 --> 00:21:04.000]  所以他就教我背這支經文
[00:21:04.000 --> 00:21:06.000]  由那時候開始我就背
[00:21:06.000 --> 00:21:08.000]  應當一無掛慮
[00:21:08.000 --> 00:21:10.000]  只要凡事
[00:21:10.000 --> 00:21:12.000]  只要禱告、祈求和感謝
[00:21:12.000 --> 00:21:14.000]  將我們所要的告訴神
[00:21:14.000 --> 00:21:15.000]  神所賜
[00:21:15.000 --> 00:21:16.000]  出人員的平安
[00:21:16.000 --> 00:21:18.000]  必在基督耶穌裡
[00:21:18.000 --> 00:21:20.000]  保守我們心懷的意念
[00:21:20.000 --> 00:21:21.000]  其實憂慮最大的敵人是什麼
[00:21:21.000 --> 00:21:24.000]  你有沒有想過
[00:21:24.000 --> 00:21:25.000]  我講平安最大的敵人
[00:21:25.000 --> 00:21:27.000]  也要告訴你
[00:21:27.000 --> 00:21:31.000]  就是憂慮
[00:21:31.000 --> 00:21:33.000]  你們是不是一個憂慮的人
[00:21:33.000 --> 00:21:34.000]  其實我是
[00:21:34.000 --> 00:21:35.000]  我很容易憂慮
[00:21:35.000 --> 00:21:38.000]  因為可能我想得很遠很遠很遠
[00:21:38.000 --> 00:21:40.000]  但馬太夫人告訴我們
[00:21:40.000 --> 00:21:42.000]  不要為生命去憂慮
[00:21:42.000 --> 00:21:43.000]  吃什麼、喝什麼、穿什麼
[00:21:43.000 --> 00:21:45.000]  她因為這些憂慮
[00:21:45.000 --> 00:21:48.000]  不能讓我們的壽命多加一刻
[00:21:48.000 --> 00:21:49.000]  幫不了我們什麼
[00:21:49.000 --> 00:21:51.000]  但我們偏偏很喜歡憂慮
[00:21:51.000 --> 00:21:55.000]  特別女性就是這樣
[00:21:55.000 --> 00:21:57.000]  本來她說不要憂慮
[00:21:57.000 --> 00:21:59.000]  不過她又不是停在那裡
[00:21:59.000 --> 00:22:01.000]  不要憂慮,然後怎樣呢
[00:22:01.000 --> 00:22:03.000]  她說反而
[00:22:03.000 --> 00:22:05.000]  凡事只要禱告、祈求
[00:22:05.000 --> 00:22:06.000]  帶著感謝的心
[00:22:06.000 --> 00:22:09.000]  將我們的需要告訴神
[00:22:09.000 --> 00:22:10.000]  其實很有趣
[00:22:10.000 --> 00:22:12.000]  每個人憂慮的時候
[00:22:12.000 --> 00:22:16.000]  就會囉囉嗦嗦
[00:22:16.000 --> 00:22:18.000]  我覺得我自己也是
[00:22:18.000 --> 00:22:20.000]  很擔心兒子什麼什麼
[00:22:20.000 --> 00:22:21.000]  我講過了
[00:22:21.000 --> 00:22:22.000]  我長大了皮膚有問題
[00:22:22.000 --> 00:22:23.000]  我經常問
[00:22:23.000 --> 00:22:24.000]  你有沒有帶面霜
[00:22:24.000 --> 00:22:25.000]  或者有沒有茶
[00:22:25.000 --> 00:22:29.000]  或者什麼什麼
[00:22:29.000 --> 00:22:32.000]  她就會覺得很煩
[00:22:32.000 --> 00:22:33.000]  或者天氣冷的時候
[00:22:33.000 --> 00:22:34.000]  你知道那些年輕人
[00:22:34.000 --> 00:22:36.000]  穿著短袖、薄衣
[00:22:36.000 --> 00:22:42.000]  中年男士也可以穿
[00:22:42.000 --> 00:22:43.000]  年輕人
[00:22:43.000 --> 00:22:44.000]  他們不怕冷
[00:22:44.000 --> 00:22:46.000]  但你做媽媽只有十幾度
[00:22:46.000 --> 00:22:48.000]  你當然問夠不夠衣服
[00:22:48.000 --> 00:22:50.000]  很煩
[00:22:50.000 --> 00:22:51.000]  當我們有憂慮
[00:22:51.000 --> 00:22:52.000]  我們就會囉嗦
[00:22:52.000 --> 00:22:54.000]  我認識一個老人家
[00:22:54.000 --> 00:22:56.000]  他很疼愛他太太
[00:22:56.000 --> 00:22:57.000]  他真的很疼愛他太太
[00:22:57.000 --> 00:22:58.000]  他太太去世的時候
[00:22:58.000 --> 00:23:01.000]  其實他很不開心
[00:23:01.000 --> 00:23:03.000]  傷心了很久
[00:23:03.000 --> 00:23:04.000]  不過我見過幾次
[00:23:04.000 --> 00:23:06.000]  當他太太跌倒的時候
[00:23:06.000 --> 00:23:09.000]  你猜他第一時間做什麼
[00:23:09.000 --> 00:23:11.000]  猜得到嗎
[00:23:11.000 --> 00:23:14.000]  聽不到
[00:23:14.000 --> 00:23:15.000]  趴在地上
[00:23:15.000 --> 00:23:17.000]  不是
[00:23:17.000 --> 00:23:18.000]  墊著他
[00:23:18.000 --> 00:23:19.000]  你會做的
[00:23:19.000 --> 00:23:20.000]  應該
[00:23:20.000 --> 00:23:22.000]  這些真是好老公
[00:23:22.000 --> 00:23:24.000]  他第一時間
[00:23:24.000 --> 00:23:26.000]  就是破口大罵
[00:23:26.000 --> 00:23:27.000]  你有沒有搞錯
[00:23:27.000 --> 00:23:28.000]  這麼不小心
[00:23:28.000 --> 00:23:29.000]  這麼笨拙
[00:23:29.000 --> 00:23:30.000]  你看著嘛
[00:23:30.000 --> 00:23:33.000]  這樣也中了下去
[00:23:33.000 --> 00:23:35.000]  知不知道為什麼
[00:23:35.000 --> 00:23:37.000]  其實他緊張
[00:23:37.000 --> 00:23:38.000]  他很擔心
[00:23:38.000 --> 00:23:39.000]  怕他跌倒
[00:23:39.000 --> 00:23:41.000]  不過用錯方法
[00:23:41.000 --> 00:23:44.000]  我不知道我們中間有沒有這樣
[00:23:44.000 --> 00:23:45.000]  原來有時憂慮
[00:23:45.000 --> 00:23:47.000]  或者我們很緊張的時候
[00:23:47.000 --> 00:23:49.000]  我們就會吐出一些
[00:23:49.000 --> 00:23:51.000]  可能很快的說話
[00:23:51.000 --> 00:23:53.000]  令人很不舒服
[00:23:53.000 --> 00:23:54.000]  不過保羅提醒我們
[00:23:54.000 --> 00:23:56.000]  當我們憂慮的時候
[00:23:56.000 --> 00:23:59.000]  他叫我們不要說這些
[00:23:59.000 --> 00:24:01.000]  不要說這些
[00:24:01.000 --> 00:24:04.000]  我們將它變為祈禱
[00:24:04.000 --> 00:24:05.000]  在祈禱裏
[00:24:05.000 --> 00:24:07.000]  原來可以得到平安
[00:24:07.000 --> 00:24:08.000]  不過
[00:24:08.000 --> 00:24:10.000]  這不是一個感覺良好
[00:24:10.000 --> 00:24:11.000]  的意義
[00:24:11.000 --> 00:24:14.000]  應該不是這樣的祈禱
[00:24:14.000 --> 00:24:19.000]  大家有沒有看過
[00:24:19.000 --> 00:24:21.000]  這隻貓貓就說
[00:24:21.000 --> 00:24:22.000]  上帝啊
[00:24:22.000 --> 00:24:23.000]  你如果不能叫我瘦
[00:24:23.000 --> 00:24:27.000]  就叫旁邊那個肥吧
[00:24:27.000 --> 00:24:28.000]  我們祈禱
[00:24:28.000 --> 00:24:33.000]  這不是自我感覺良好
[00:24:33.000 --> 00:24:34.000]  在這裏他說
[00:24:34.000 --> 00:24:37.000]  出人意外的平安
[00:24:37.000 --> 00:24:39.000]  什麼叫出人意外呢
[00:24:39.000 --> 00:24:41.000]  原來翻譯就是
[00:24:41.000 --> 00:24:45.000]  超乎人所能理解
[00:24:45.000 --> 00:24:48.000]  超乎人所能理解
[00:24:48.000 --> 00:24:52.000]  不知道會不會是這樣
[00:24:52.000 --> 00:24:54.000]  大家看到這些是什麼嗎
[00:24:54.000 --> 00:24:56.000]  下一幅圖
[00:24:56.000 --> 00:24:59.000]  看到是什麼嗎
[00:24:59.000 --> 00:25:01.000]  你們很厲害
[00:25:01.000 --> 00:25:05.000]  給你們一個近鏡看看
[00:25:05.000 --> 00:25:09.000]  再看接下來這兩張
[00:25:09.000 --> 00:25:11.000]  我特別喜歡那隻
[00:25:11.000 --> 00:25:14.000]  有沒有看到
[00:25:14.000 --> 00:25:18.000]  這個真是超乎人所能理解
[00:25:18.000 --> 00:25:20.000]  為什麼生羊可以做得到呢
[00:25:20.000 --> 00:25:22.000]  有沒有人研究過
[00:25:22.000 --> 00:25:23.000]  我經常覺得生羊
[00:25:23.000 --> 00:25:26.000]  都算是有肉的
[00:25:26.000 --> 00:25:28.000]  怎麼會在這麼窄的山崖
[00:25:28.000 --> 00:25:29.000]  可以走得到呢
[00:25:29.000 --> 00:25:32.000]  這個真是超乎人所能理解
[00:25:32.000 --> 00:25:33.000]  不過我覺得
[00:25:33.000 --> 00:25:34.000]  當我看到那兩隻
[00:25:34.000 --> 00:25:36.000]  在山崖邊搖搖腳
[00:25:36.000 --> 00:25:38.000]  坐在那裏生羊的時候
[00:25:38.000 --> 00:25:40.000]  我就想
[00:25:40.000 --> 00:25:42.000]  除了神給他們一種技能
[00:25:42.000 --> 00:25:44.000]  可以在崖邊走之外
[00:25:44.000 --> 00:25:46.000]  其實應該給他們
[00:25:46.000 --> 00:25:50.000]  一份很強的安全感
[00:25:50.000 --> 00:25:52.000]  你試試把你家裏的寶貝
[00:25:52.000 --> 00:25:55.000]  貓貓狗狗放在崖邊
[00:25:55.000 --> 00:25:57.000]  你不怕牠們都會怕
[00:25:57.000 --> 00:25:59.000]  牠們都會走
[00:25:59.000 --> 00:26:03.000]  為什麼生羊有這種本能
[00:26:03.000 --> 00:26:04.000]  是因為神給了牠們
[00:26:04.000 --> 00:26:08.000]  很獨特的一份平安
[00:26:08.000 --> 00:26:10.000]  其實原來
[00:26:10.000 --> 00:26:11.000]  保羅告訴我們
[00:26:11.000 --> 00:26:13.000]  我們可以透過禱告
[00:26:13.000 --> 00:26:15.000]  都可以得到這個
[00:26:15.000 --> 00:26:18.000]  我們超乎人所能理解的一份平安
[00:26:18.000 --> 00:26:21.000]  你信不信
[00:26:21.000 --> 00:26:24.000]  我們試試去經歷一下
[00:26:24.000 --> 00:26:26.000]  不過來到這一節的時候
[00:26:26.000 --> 00:26:28.000]  我們發覺保羅在講喜樂
[00:26:28.000 --> 00:26:30.000]  和平安中間
[00:26:30.000 --> 00:26:31.000]  他講了一句
[00:26:31.000 --> 00:26:32.000]  我們覺得
[00:26:32.000 --> 00:26:35.000]  都是超乎人所能理解的一節經文
[00:26:35.000 --> 00:26:37.000]  他講什麼呢
[00:26:37.000 --> 00:26:39.000]  請大家幫我讀紅色那些字
[00:26:39.000 --> 00:26:40.000]  好嗎
[00:26:40.000 --> 00:26:45.000]  (聽不清)
[00:26:45.000 --> 00:26:46.000]  有兩個問題
[00:26:46.000 --> 00:26:49.000]  為什麼要讓人看到我們謙仰的心呢
[00:26:49.000 --> 00:26:52.000]  和喜樂平安有什麼關係呢
[00:26:52.000 --> 00:26:55.000]  謙仰其實是解謙和
[00:26:55.000 --> 00:26:56.000]  良善
[00:26:56.000 --> 00:26:58.000]  或者是退讓
[00:26:58.000 --> 00:26:59.000]  當時菲律賓教會
[00:26:59.000 --> 00:27:01.000]  他們面對紛爭
[00:27:01.000 --> 00:27:02.000]  他就跟他們說
[00:27:02.000 --> 00:27:05.000]  你要讓人看到你那份謙和
[00:27:05.000 --> 00:27:06.000]  不憎勁
[00:27:06.000 --> 00:27:10.000]  以至我們帶出一份喜樂和平安
[00:27:10.000 --> 00:27:12.000]  這是第一
[00:27:12.000 --> 00:27:13.000]  第二呢
[00:27:13.000 --> 00:27:16.000]  和主義經近了有什麼關係呢
[00:27:16.000 --> 00:27:18.000]  主義經近了會不會
[00:27:18.000 --> 00:27:21.000]  好像爸爸搞不定女兒在鬧彆扭
[00:27:21.000 --> 00:27:22.000]  不要再哭了
[00:27:22.000 --> 00:27:23.000]  媽媽快要回來
[00:27:23.000 --> 00:27:26.000]  推媽媽出來
[00:27:26.000 --> 00:27:27.000]  如果是這樣
[00:27:27.000 --> 00:27:28.000]  保羅就說
[00:27:28.000 --> 00:27:29.000]  你不要再爭了
[00:27:29.000 --> 00:27:30.000]  耶穌快要回來
[00:27:30.000 --> 00:27:31.000]  會審判
[00:27:31.000 --> 00:27:32.000]  是不是這樣呢
[00:27:32.000 --> 00:27:33.000]  先嚇一嚇他們
[00:27:33.000 --> 00:27:35.000]  兇一兇他們
[00:27:35.000 --> 00:27:36.000]  不是
[00:27:36.000 --> 00:27:39.000]  主義經近了有兩個意思
[00:27:39.000 --> 00:27:41.000]  The message
[00:27:41.000 --> 00:27:42.000]  他在說的是
[00:27:42.000 --> 00:27:43.000]  我們的主
[00:27:43.000 --> 00:27:45.000]  is about to arrive
[00:27:45.000 --> 00:27:47.000]  大家有沒有來自於崇拜
[00:27:47.000 --> 00:27:49.000]  今年我們的題目叫
[00:27:49.000 --> 00:27:52.000]  He is coming
[00:27:52.000 --> 00:27:54.000]  聖經告訴我們
[00:27:54.000 --> 00:27:58.000]  神會再回來
[00:27:58.000 --> 00:27:59.000]  神會再回來
[00:27:59.000 --> 00:28:00.000]  很快回來
[00:28:00.000 --> 00:28:01.000]  聖經說
[00:28:01.000 --> 00:28:04.000]  祂會show up at any minute
[00:28:04.000 --> 00:28:06.000]  隨時祂都會出現
[00:28:06.000 --> 00:28:08.000]  這個帶給我們的意思就是說
[00:28:08.000 --> 00:28:10.000]  神很快回來
[00:28:10.000 --> 00:28:13.000]  給我們一份盼望
[00:28:13.000 --> 00:28:15.000]  我們要忍耐
[00:28:15.000 --> 00:28:16.000]  我們要等候
[00:28:16.000 --> 00:28:19.000]  第二個是一個空間上的意思
[00:28:19.000 --> 00:28:20.000]  NAS他說
[00:28:20.000 --> 00:28:22.000]  The Lord is near
[00:28:22.000 --> 00:28:25.000]  就好像當你很不開心
[00:28:25.000 --> 00:28:26.000]  在哭
[00:28:26.000 --> 00:28:28.000]  你的老友在你旁邊
[00:28:28.000 --> 00:28:30.000]  拍拍你
[00:28:30.000 --> 00:28:32.000]  原來有人坐在你旁邊
[00:28:32.000 --> 00:28:34.000]  The Lord is near
[00:28:34.000 --> 00:28:35.000]  神走在我們身邊
[00:28:35.000 --> 00:28:36.000]  靠近我們
[00:28:36.000 --> 00:28:39.000]  他聽我們的祈禱
[00:28:39.000 --> 00:28:42.000]  那份平安原來就是透過
[00:28:42.000 --> 00:28:44.000]  我們向這位靠近我們的上帝
[00:28:44.000 --> 00:28:47.000]  發出一個禱告
[00:28:47.000 --> 00:28:50.000]  我們就得到這份平安
[00:28:50.000 --> 00:28:52.000]  在舊約有一個女子
[00:28:52.000 --> 00:28:54.000]  她不能生育
[00:28:54.000 --> 00:28:57.000]  她丈夫另一個太太取笑她
[00:28:57.000 --> 00:29:00.000]  生不了
[00:29:00.000 --> 00:29:02.000]  即是神不祝福你
[00:29:02.000 --> 00:29:04.000]  她帶著很大的憂慮
[00:29:04.000 --> 00:29:08.000]  她去到上帝的面前
[00:29:08.000 --> 00:29:09.000]  她禱告
[00:29:09.000 --> 00:29:10.000]  聖經說她是甚麼呢
[00:29:10.000 --> 00:29:12.000]  那四個字
[00:29:12.000 --> 00:29:14.000]  傾心討耳
[00:29:14.000 --> 00:29:16.000]  這四個字在我讀書
[00:29:16.000 --> 00:29:18.000]  我信耶穌的時候
[00:29:18.000 --> 00:29:20.000]  聽到很深刻
[00:29:20.000 --> 00:29:24.000]  原來我們祈禱是要傾心討耳
[00:29:24.000 --> 00:29:26.000]  當哈拿在神面前
[00:29:26.000 --> 00:29:28.000]  吐出苦水
[00:29:28.000 --> 00:29:33.000]  聖經說她念上不再大受用
[00:29:33.000 --> 00:29:36.000]  我經常都很渴望得到這份平安
[00:29:36.000 --> 00:29:38.000]  當我祈完禱之後
[00:29:38.000 --> 00:29:40.000]  我就好像哈拿一樣
[00:29:40.000 --> 00:29:42.000]  念上不再大受用
[00:29:42.000 --> 00:29:44.000]  頂寺妹原來可以的
[00:29:44.000 --> 00:29:46.000]  我們是可以的
[00:29:46.000 --> 00:29:47.000]  在過往的日子
[00:29:47.000 --> 00:29:49.000]  其實當我經歷一些難處
[00:29:49.000 --> 00:29:51.000]  有時我睡一覺都會想起
[00:29:51.000 --> 00:29:53.000]  但我又睡得著
[00:29:53.000 --> 00:29:54.000]  睡著睡著
[00:29:54.000 --> 00:29:56.000]  我睡醒的時候
[00:29:56.000 --> 00:29:57.000]  很簡單地跟神說
[00:29:57.000 --> 00:29:58.000]  神啊
[00:29:58.000 --> 00:29:59.000]  我不行了
[00:29:59.000 --> 00:30:01.000]  神啊你幫我
[00:30:01.000 --> 00:30:05.000]  再睡一覺
[00:30:05.000 --> 00:30:06.000]  我們都可以經歷
[00:30:06.000 --> 00:30:08.000]  好像哈拿一樣
[00:30:08.000 --> 00:30:11.000]  不再大受用的禱告
[00:30:11.000 --> 00:30:14.000]  最近在十月十一月
[00:30:14.000 --> 00:30:16.000]  有一套電視劇
[00:30:16.000 --> 00:30:18.000]  其實我不太常看電視
[00:30:18.000 --> 00:30:20.000]  因為自從小時候讀書
[00:30:20.000 --> 00:30:22.000]  我戒了電視劇很久
[00:30:22.000 --> 00:30:24.000]  不過現在放假了
[00:30:24.000 --> 00:30:25.000]  有時就會看
[00:30:25.000 --> 00:30:26.000]  這套劇已經完成了
[00:30:26.000 --> 00:30:27.000]  已經播出了
[00:30:27.000 --> 00:30:28.000]  頒獎了
[00:30:28.000 --> 00:30:30.000]  所以這套劇我不是宣傳的
[00:30:30.000 --> 00:30:32.000]  這套劇說
[00:30:32.000 --> 00:30:34.000]  其中有一集
[00:30:34.000 --> 00:30:36.000]  有一個流感很厲害
[00:30:36.000 --> 00:30:38.000]  最近的琴流感很厲害
[00:30:38.000 --> 00:30:40.000]  有一個流感很厲害
[00:30:40.000 --> 00:30:41.000]  他說
[00:30:41.000 --> 00:30:43.000]  只要有個人向著你咳嗽
[00:30:43.000 --> 00:30:44.000]  你走過街
[00:30:44.000 --> 00:30:46.000]  你都會躺下
[00:30:46.000 --> 00:30:49.000]  你們應該沒有看了
[00:30:49.000 --> 00:30:52.000]  他說這個菌很有趣
[00:30:52.000 --> 00:30:55.000]  如果當你很煩躁
[00:30:55.000 --> 00:30:56.000]  在生人氣
