
[00:00:00.000 --> 00:00:06.000]  今天題目是 查驗 錯謬的零
[00:22:47.000 --> 00:22:50.000]  他是迷惑人的
[00:22:50.000 --> 00:22:54.000]  他也可以假冒他們相信
[00:22:54.000 --> 00:22:58.000]  比如說今天流行的
[00:22:58.000 --> 00:22:59.000]  大家要防弊的
[00:22:59.000 --> 00:23:02.000]  要知道這個全能神教會
[00:23:02.000 --> 00:23:03.000]  聽過嗎
[00:23:03.000 --> 00:23:06.000]  東方閃電 聽過嗎
[00:23:06.000 --> 00:23:07.000]  聽過了
[00:23:07.000 --> 00:23:09.000]  他也在他們的網站說
[00:23:09.000 --> 00:23:12.000]  要掌握三條分辨真假基督的方法
[00:23:12.000 --> 00:23:15.000]  來迎接主的同歸
[00:23:15.000 --> 00:23:18.000]  好像很有道理
[00:23:18.000 --> 00:23:23.000]  他們的主的同歸是誰
[00:23:23.000 --> 00:23:26.000]  是這個全能神的女基督
[00:23:26.000 --> 00:23:29.000]  楊向斌
[00:23:29.000 --> 00:23:30.000]  就是她
[00:23:30.000 --> 00:23:32.000]  你見過她嗎
[00:23:32.000 --> 00:23:36.000]  從來沒有人見過楊向斌
[00:23:36.000 --> 00:23:40.000]  只有她的大祭司見過
[00:23:40.000 --> 00:23:46.000]  但是後來他們成為一個邪教了
[00:23:46.000 --> 00:23:52.000]  他們不讓公安去抄家了
[00:23:52.000 --> 00:23:54.000]  就把這個照片
[00:23:54.000 --> 00:23:59.000]  這個楊向斌女基督全能神
[00:23:59.000 --> 00:24:05.000]  她的芳容
[00:24:05.000 --> 00:24:10.000]  漂亮不漂亮
[00:24:10.000 --> 00:24:13.000]  這就是一般的
[00:24:13.000 --> 00:24:16.000]  我沒有惡意
[00:24:16.000 --> 00:24:21.000]  它是一般在廣場上跳舞的大媽一樣
[00:24:21.000 --> 00:24:26.000]  我對廣場舞跳舞的沒有惡意
[00:24:26.000 --> 00:24:31.000]  就是說它是一般的
[00:24:31.000 --> 00:24:35.000]  就是一般
[00:24:35.000 --> 00:24:39.000]  在座很多的姐妹
[00:24:39.000 --> 00:24:42.000]  可能比她
[00:24:42.000 --> 00:24:47.000]  不是像基督
[00:24:47.000 --> 00:24:52.000]  比我們更時髦
[00:24:52.000 --> 00:24:57.000]  謝謝
[00:24:57.000 --> 00:25:00.000]  還有在公元2000的時候
[00:25:00.000 --> 00:25:03.000]  在大陸出現過很多說
[00:25:03.000 --> 00:25:09.000]  她是基督再來的這個宗教領袖
[00:25:09.000 --> 00:25:14.000]  比如說這個主神教的主神劉家國
[00:25:14.000 --> 00:25:21.000]  掛了
[00:25:21.000 --> 00:25:24.000]  還有一個貝利華
[00:25:24.000 --> 00:25:28.000]  吳明洋也是掛了
[00:25:28.000 --> 00:25:30.000]  給掛了
[00:25:30.000 --> 00:25:32.000]  同一教的文賢明
[00:25:32.000 --> 00:25:34.000]  他是在寧主主
[00:25:34.000 --> 00:25:35.000]  他也掛了
[00:25:35.000 --> 00:25:42.000]  他是90歲
[00:25:42.000 --> 00:25:44.000]  還有這個曾銘錫
[00:25:44.000 --> 00:25:48.000]  有沒有看過這個Netflix最近的紀錄片
[00:25:48.000 --> 00:25:53.000]  有沒有看過
[00:25:53.000 --> 00:25:54.000]  所以要小心
[00:25:54.000 --> 00:25:56.000]  現在很多異端也說
[00:25:56.000 --> 00:26:00.000]  他們的教主是耶穌再生
[00:26:00.000 --> 00:26:02.000]  再成為肉身再降
[00:26:02.000 --> 00:26:04.000]  生在世界
[00:26:04.000 --> 00:26:06.000]  現在在地上大部分
[00:26:06.000 --> 00:26:10.000]  這樣稱自己是肉身再來的
[00:26:10.000 --> 00:26:13.000]  在寧主
[00:26:13.000 --> 00:26:17.000]  大部分在東方
[00:26:17.000 --> 00:26:22.000]  最多的再來基督的國家
[00:26:22.000 --> 00:26:26.000]  生產這個再來基督
[00:26:26.000 --> 00:26:29.000]  再來基督降生地是那個地方
[00:26:29.000 --> 00:26:31.000]  知道嗎
[00:26:31.000 --> 00:26:34.000]  韓國
[00:26:34.000 --> 00:26:38.000]  第二
[00:26:38.000 --> 00:26:43.000]  曾經是中國
[00:26:43.000 --> 00:26:45.000]  剛才已經數了幾個出來了
[00:26:45.000 --> 00:26:47.000]  這個楊尚斌
[00:26:47.000 --> 00:26:49.000]  吳明洋
[00:26:49.000 --> 00:26:50.000]  現在不行了
[00:26:50.000 --> 00:26:53.000]  現在沒有了
[00:26:53.000 --> 00:26:55.000]  試驗寧的另外一個正義是說
[00:26:55.000 --> 00:27:04.000]  現在也流行一些什麼趕鬼要試驗寧
[00:27:04.000 --> 00:27:08.000]  如果有人這個神態
[00:27:08.000 --> 00:27:12.000]  談吐好像不正常
[00:27:12.000 --> 00:27:17.000]  有人覺得他心裡面有很多不平安
[00:27:17.000 --> 00:27:23.000]  好像有屬靈的騷擾在心裡面
[00:27:23.000 --> 00:27:26.000]  有人就跟他試驗寧
[00:27:26.000 --> 00:27:32.000]  看看他們裡面的寧是邪靈還是聖靈
[00:27:32.000 --> 00:27:36.000]  不必
[00:27:36.000 --> 00:27:38.000]  趕鬼
[00:27:38.000 --> 00:27:40.000]  我不是專家
[00:27:40.000 --> 00:27:45.000]  但是很多人請我去趕鬼
[00:27:45.000 --> 00:27:51.000]  90%都是鬼婦
[00:27:51.000 --> 00:27:55.000]  是精神上的問題
[00:27:55.000 --> 00:28:01.000]  心理上的問題
[00:28:01.000 --> 00:28:04.000]  如果他真的是鬼婦
[00:28:04.000 --> 00:28:07.000]  我要不要用不用去試驗他
[00:28:07.000 --> 00:28:10.000]  請問某某某裡面的靈
[00:28:10.000 --> 00:28:11.000]  你回答我
[00:28:11.000 --> 00:28:15.000]  你信不信耶穌是道成肉成而來的
[00:28:15.000 --> 00:28:17.000]  不必
[00:28:17.000 --> 00:28:20.000]  我不必跟他討論
[00:28:20.000 --> 00:28:22.000]  因為這個邪靈
[00:28:22.000 --> 00:28:25.000]  你讀福音書就知道了
[00:28:25.000 --> 00:28:27.000]  耶穌到了去趕鬼的時候
[00:28:27.000 --> 00:28:29.000]  鬼首先認出耶穌
[00:28:29.000 --> 00:28:31.000]  上帝的兒子
[00:28:31.000 --> 00:28:33.000]  為什麼來
[00:28:33.000 --> 00:28:35.000]  麻煩我們
[00:28:35.000 --> 00:28:36.000]  我們好好的
[00:28:36.000 --> 00:28:37.000]  不幹犯你
[00:28:37.000 --> 00:28:39.000]  為什麼來幹犯我
[00:28:39.000 --> 00:28:40.000]  最著名的就是這個
[00:28:40.000 --> 00:28:43.000]  趕鬼入諸群這個故事嗎
[00:28:43.000 --> 00:28:44.000]  這個事情嗎
[00:28:44.000 --> 00:28:47.000]  你記得嗎
[00:28:47.000 --> 00:28:51.000]  如果我是去趕鬼
[00:28:51.000 --> 00:28:54.000]  我不必去試驗
[00:28:54.000 --> 00:28:59.000]  因為有辨別諸靈的恩賜
[00:28:59.000 --> 00:29:01.000]  我一看
[00:29:01.000 --> 00:29:08.000]  就知道他是是不是鬼婦
[00:29:08.000 --> 00:29:09.000]  就是什麼
[00:29:09.000 --> 00:29:12.000]  屬靈的恩賜
[00:29:12.000 --> 00:29:13.000]  如果要試驗的
[00:29:13.000 --> 00:29:16.000]  要找精神科醫生去
[00:29:16.000 --> 00:29:19.000]  替他檢查一下
[00:29:19.000 --> 00:29:21.000]  牧師牧師精神科醫生
[00:29:21.000 --> 00:29:23.000]  不替他檢查
[00:29:23.000 --> 00:29:27.000]  他的心理正常不正常
[00:29:27.000 --> 00:29:29.000]  是鬼婦
[00:29:29.000 --> 00:29:32.000]  奉耶穌的名
[00:29:32.000 --> 00:29:34.000]  我吩咐
[00:29:34.000 --> 00:29:37.000]  這個烏鬼邪靈
[00:29:37.000 --> 00:29:39.000]  馬上跑開
[00:29:39.000 --> 00:29:40.000]  馬上出來
[00:29:40.000 --> 00:29:45.000]  馬上跑掉
[00:29:45.000 --> 00:29:48.000]  不必試驗
[00:29:48.000 --> 00:29:50.000]  趕他走就可以了
[00:29:50.000 --> 00:29:52.000]  第二個測試是
[00:29:52.000 --> 00:29:55.000]  第四章第七節到第21節
[00:29:55.000 --> 00:29:57.000]  我們回到第四章的
[00:29:57.000 --> 00:29:59.000]  下半部分
[00:29:59.000 --> 00:30:01.000]  這個下半部分是跟
[00:30:01.000 --> 00:30:03.000]  第三章的十一節到
[00:30:03.000 --> 00:30:06.000]  第24節是平衡的
[00:30:06.000 --> 00:30:08.000]  第二個測試是
[00:30:08.000 --> 00:30:10.000]  愛的試驗
[00:30:10.000 --> 00:30:11.000]  愛的測試
[00:30:11.000 --> 00:30:13.000]  前面不是講過很多遍嗎
[00:30:13.000 --> 00:30:16.000]  要比起這樣愛嗎
[00:30:16.000 --> 00:30:19.000]  約翰很喜歡重複
[00:30:19.000 --> 00:30:22.000]  還有把他
[00:30:22.000 --> 00:30:26.000]  從第一章一集的去講到
[00:30:26.000 --> 00:30:29.000]  好像講到一樣講
[00:30:29.000 --> 00:30:31.000]  他把重要的
[00:30:31.000 --> 00:30:33.000]  他覺得重要的
[00:30:33.000 --> 00:30:35.000]  意思重點
[00:30:35.000 --> 00:30:39.000]  他會比較的
[00:30:39.000 --> 00:30:42.000]  來回的再講一遍
[00:30:42.000 --> 00:30:44.000]  因為他重要
[00:30:44.000 --> 00:30:46.000]  正如說這個試驗
[00:30:46.000 --> 00:30:48.000]  前面已經講到嗎
[00:30:48.000 --> 00:30:51.000]  要不認基督的
[00:30:51.000 --> 00:30:57.000]  就不識出上帝嗎
[00:30:57.000 --> 00:30:59.000]  這也是分辨的嗎
[00:30:59.000 --> 00:31:02.000]  真理的靈還錯誤的靈嗎
[00:31:02.000 --> 00:31:05.000]  這是另外一個分別
[00:31:05.000 --> 00:31:06.000]  as a test
[00:31:06.000 --> 00:31:11.000]  用一個算性的測驗
[00:31:11.000 --> 00:31:13.000]  第一
[00:31:13.000 --> 00:31:14.000]  愛的來源
[00:31:14.000 --> 00:31:16.000]  我們再念一遍好嗎
[00:31:16.000 --> 00:31:17.000]  我們看到這個
[00:31:17.000 --> 00:31:18.000]  看到嗎
[00:31:18.000 --> 00:31:19.000]  這個屏幕上
[00:31:19.000 --> 00:31:21.000]  我們在那邊
[00:31:21.000 --> 00:31:22.000]  親愛的
[00:31:22.000 --> 00:31:24.000]  我們要彼此上愛
[00:31:24.000 --> 00:31:26.000]  因為愛是從上帝來的
[00:31:26.000 --> 00:31:29.000]  反正愛的都是由上帝而生
[00:31:29.000 --> 00:31:31.000]  並且認識神
[00:31:31.000 --> 00:31:32.000]  沒有愛的
[00:31:32.000 --> 00:31:34.000]  就不認識上帝
[00:31:34.000 --> 00:31:36.000]  因為上帝就是愛
[00:31:36.000 --> 00:31:38.000]  上帝差他獨一的兒子
[00:31:38.000 --> 00:31:39.000]  來到世上
[00:31:39.000 --> 00:31:42.000]  使我們戒絕他的生命
[00:31:42.000 --> 00:31:43.000]  由此
[00:31:43.000 --> 00:31:45.000]  上帝對我們的愛
[00:31:45.000 --> 00:31:47.000]  第一個由此
[00:31:47.000 --> 00:31:49.000]  就是愛的來源
[00:31:49.000 --> 00:31:50.000]  不必我講了
[00:31:50.000 --> 00:31:52.000]  很清楚講了
[00:31:52.000 --> 00:31:53.000]  約翰基講得很清楚
[00:31:53.000 --> 00:31:54.000]  他是講道
[00:31:54.000 --> 00:31:57.000]  他已經把愛的來源由此
[00:31:57.000 --> 00:32:00.000]  上帝對我們的愛就顯明了
[00:32:00.000 --> 00:32:01.000]  顯明了
[00:32:01.000 --> 00:32:03.000]  愛是從上帝而來
[00:32:03.000 --> 00:32:06.000]  不必我再囉嗦再講
[00:32:06.000 --> 00:32:10.000]  如果你一直記不住
[00:32:10.000 --> 00:32:12.000]  回去再看看
[00:32:12.000 --> 00:32:14.000]  就明白了
[00:32:14.000 --> 00:32:15.000]  你不明白不要問我
[00:32:15.000 --> 00:32:18.000]  問約翰為什麼寫得不清楚
[00:32:18.000 --> 00:32:21.000]  約翰寫得很清楚的
[00:32:21.000 --> 00:32:22.000]  第二
[00:32:22.000 --> 00:32:24.000]  愛的經歷
[00:32:24.000 --> 00:32:26.000]  我們再一起念
[00:32:26.000 --> 00:32:28.000]  不是我們愛上帝
[00:32:28.000 --> 00:32:30.000]  而是上帝愛我們
[00:32:30.000 --> 00:32:32.000]  差他的兒子為我們的罪
[00:32:32.000 --> 00:32:34.000]  做了贖罪之計
[00:32:34.000 --> 00:32:36.000]  這就是愛
[00:32:36.000 --> 00:32:37.000]  親愛的
[00:32:37.000 --> 00:32:39.000]  上帝最愛我們
[00:32:39.000 --> 00:32:41.000]  我們也要彼此上愛
[00:32:41.000 --> 00:32:43.000]  從來沒有見過上帝
[00:32:43.000 --> 00:32:45.000]  我們若彼此上愛
[00:32:45.000 --> 00:32:48.000]  上帝就住在我們裡面
[00:32:48.000 --> 00:32:52.000]  他的愛在我們裡面得以完滿
[00:32:52.000 --> 00:32:54.000]  上帝住在我們裡面
[00:32:54.000 --> 00:32:56.000]  我們住在上帝的裡面
[00:32:56.000 --> 00:32:58.000]  是一個愛的經歷
[00:32:58.000 --> 00:33:00.000]  最親密的
[00:33:00.000 --> 00:33:03.000]  沒有再親密的一個經歷
[00:33:03.000 --> 00:33:04.000]  對不對
[00:33:04.000 --> 00:33:06.000]  這個第二個由此字
[00:33:06.000 --> 00:33:07.000]  這就是愛
[00:33:07.000 --> 00:33:09.000]  這就是
[00:33:09.000 --> 00:33:11.000]  原文也是由此
[00:33:11.000 --> 00:33:12.000]  同一個字
[00:33:12.000 --> 00:33:14.000]  但是因為中文翻譯
[00:33:14.000 --> 00:33:17.000]  這個
[00:33:17.000 --> 00:33:20.000]  由此是愛
[00:33:20.000 --> 00:33:23.000]  可能就我們不太明白
[00:33:23.000 --> 00:33:25.000]  方便我們明白
[00:33:25.000 --> 00:33:26.000]  明白嗎
[00:33:26.000 --> 00:33:28.000]  愛的經歷
[00:33:28.000 --> 00:33:30.000]  第三點
[00:33:30.000 --> 00:33:32.000]  愛的卻據
[00:33:32.000 --> 00:33:33.000]  我們一起念
[00:33:33.000 --> 00:33:37.000]  因為上帝將他的靈賜給我們
[00:33:37.000 --> 00:33:38.000]  由此我們知道
[00:33:38.000 --> 00:33:41.000]  我們是住在他裡面
[00:33:41.000 --> 00:33:44.000]  而他也住在我們裡面
[00:33:44.000 --> 00:33:47.000]  父差子做私生的救主
[00:33:47.000 --> 00:33:49.000]  這就是我們所看見
[00:33:49.000 --> 00:33:51.000]  並且做見證的
[00:33:51.000 --> 00:33:54.000]  有順應耶穌為上帝而至的
[00:33:54.000 --> 00:33:56.000]  上帝就住在他裡面
[00:33:56.000 --> 00:33:59.000]  而他也住在上帝裡面
[00:33:59.000 --> 00:34:00.000]  我們知道
[00:34:00.000 --> 00:34:04.000]  並且深信上帝是愛我的
[00:34:04.000 --> 00:34:06.000]  我們如何深知
[00:34:06.000 --> 00:34:07.000]  深信
[00:34:07.000 --> 00:34:09.000]  這個卻據在那裡
[00:34:09.000 --> 00:34:15.000]  上帝將他的靈賜給了我們
[00:34:15.000 --> 00:34:19.000]  上帝就是那個確證
[00:34:19.000 --> 00:34:23.000]  第三點
[00:34:23.000 --> 00:34:24.000]  最後
[00:34:24.000 --> 00:34:25.000]  第三
[00:34:25.000 --> 00:34:26.000]  由此
[00:34:26.000 --> 00:34:27.000]  知道嗎
[00:34:27.000 --> 00:34:28.000]  由此我們知道
[00:34:28.000 --> 00:34:31.000]  上帝看到有什麼
[00:34:31.000 --> 00:34:32.000]  由此
[00:34:32.000 --> 00:34:34.000]  第三個由此
[00:34:34.000 --> 00:34:35.000]  第四個由此
[00:34:35.000 --> 00:34:37.000]  注意個由此
[00:34:37.000 --> 00:34:38.000]  一起念
[00:34:38.000 --> 00:34:39.000]  就是愛
[00:34:39.000 --> 00:34:41.000]  住在愛裡面的
[00:34:41.000 --> 00:34:43.000]  就是住在上帝裡面
[00:34:43.000 --> 00:34:45.000]  上帝也住在他裡面
[00:34:45.000 --> 00:34:46.000]  由此
[00:34:46.000 --> 00:34:49.000]  愛在我們裡面得以完滿
[00:34:49.000 --> 00:34:53.000]  我們可以在生看的日子坦然無懼
[00:34:53.000 --> 00:34:55.000]  因為基督如何
[00:34:55.000 --> 00:34:58.000]  我們在這世上也如何
[00:34:58.000 --> 00:35:00.000]  在愛你沒有懼怕
[00:35:00.000 --> 00:35:04.000]  完滿的愛把懼怕驅逐出去
[00:35:04.000 --> 00:35:07.000]  因為懼怕你含著情罰
[00:35:07.000 --> 00:35:11.000]  懼怕的人在愛你尚未得到完滿
[00:35:11.000 --> 00:35:12.000]  我們愛
[00:35:12.000 --> 00:35:15.000]  因為上帝先愛我們
[00:35:15.000 --> 00:35:16.000]  人若說
[00:35:16.000 --> 00:35:19.000]  我愛神卻恨他的弟兄
[00:35:19.000 --> 00:35:21.000]  就是所謂的
[00:35:21.000 --> 00:35:24.000]  不愛他看得見的弟兄
[00:35:24.000 --> 00:35:28.000]  就不能愛看不見的上帝
[00:35:28.000 --> 00:35:29.000]  愛上帝的
[00:35:29.000 --> 00:35:31.000]  愛
[00:35:31.000 --> 00:35:35.000]  這是我們從上帝所受的命
[00:35:35.000 --> 00:35:36.000]  注意
[00:35:36.000 --> 00:35:38.000]  他不是說上帝命你去愛
[00:35:38.000 --> 00:35:40.000]  你就去愛
[00:35:40.000 --> 00:35:41.000]  當然這是命令
[00:35:41.000 --> 00:35:42.000]  愛是一個命令
[00:35:42.000 --> 00:35:44.000]  新的命令
[00:35:44.000 --> 00:35:49.000]  但是為什麼要
[00:35:49.000 --> 00:35:52.000]  守這個愛的命令
[00:35:52.000 --> 00:35:54.000]  因為
[00:35:54.000 --> 00:35:56.000]  我們愛
[00:35:56.000 --> 00:35:58.000]  上帝先愛我們
[00:35:58.000 --> 00:36:03.000]  我們不能不愛
[00:36:03.000 --> 00:36:06.000]  愛在我們的生命裡面
[00:36:06.000 --> 00:36:07.000]  面
[00:36:07.000 --> 00:36:09.000]  上帝的愛得以完滿
[00:36:09.000 --> 00:36:10.000]  這什麼意思
[00:36:10.000 --> 00:36:11.000]  這個也要解釋一下
[00:36:11.000 --> 00:36:12.000]  就是說
[00:36:12.000 --> 00:36:13.000]  如果上帝是愛
[00:36:13.000 --> 00:36:15.000]  約翰福音
[00:36:15.000 --> 00:36:17.000]  第一章第一節已經講到了
[00:36:17.000 --> 00:36:20.000]  太初有
[00:36:20.000 --> 00:36:21.000]  什麼
[00:36:21.000 --> 00:36:22.000]  道
[00:36:22.000 --> 00:36:23.000]  道與上帝同在
[00:36:23.000 --> 00:36:24.000]  道就是上帝
[00:36:24.000 --> 00:36:26.000]  道是什麼言語
[00:36:26.000 --> 00:36:27.000]  上帝的言語
[00:36:27.000 --> 00:36:30.000]  如果說我有言語
[00:36:30.000 --> 00:36:32.000]  但是我不說出來
[00:36:32.000 --> 00:36:35.000]  那我也沒有言語
[00:36:35.000 --> 00:36:37.000]  你不知道
[00:36:37.000 --> 00:36:38.000]  我也不知道我也沒有言語
[00:36:38.000 --> 00:36:39.000]  因為我說不出來
[00:36:39.000 --> 00:36:41.000]  所以沒有說出來的言語
[00:36:41.000 --> 00:36:42.000]  不是言語
[00:36:42.000 --> 00:36:43.000]  因為上帝是道
[00:36:43.000 --> 00:36:46.000]  他一定會說出來
[00:36:46.000 --> 00:36:48.000]  如果上帝是愛
[00:36:48.000 --> 00:36:50.000]  愛一定有一個對象
[00:36:50.000 --> 00:36:54.000]  所以他創造
[00:36:54.000 --> 00:36:56.000]  洛斯底派說
[00:36:56.000 --> 00:36:57.000]  世界不是上帝創造的
[00:36:57.000 --> 00:36:59.000]  是邪惡的
[00:36:59.000 --> 00:37:02.000]  與他無關
[00:37:02.000 --> 00:37:04.000]  上帝是道
[00:37:04.000 --> 00:37:07.000]  世界世界就是道造成的
[00:37:07.000 --> 00:37:08.000]  這個道出來了
[00:37:08.000 --> 00:37:10.000]  一定有對象嗎
[00:37:10.000 --> 00:37:14.000]  如果我是居然之語
[00:37:14.000 --> 00:37:17.000]  那是不是一個道
[00:37:17.000 --> 00:37:19.000]  道是有一種溝通
[00:37:19.000 --> 00:37:21.000]  交通
[00:37:21.000 --> 00:37:22.000]  傳遞
[00:37:22.000 --> 00:37:24.000]  傳播
[00:37:24.000 --> 00:37:26.000]  的一個
[00:37:26.000 --> 00:37:27.000]  作用嗎
[00:37:27.000 --> 00:37:28.000]  對不對
[00:37:28.000 --> 00:37:32.000]  如果是居然之語
[00:37:32.000 --> 00:37:33.000]  廣福話叫做
[00:37:33.000 --> 00:37:38.000]  (廣福語)
[00:37:38.000 --> 00:37:40.000]  (廣福語)
[00:37:40.000 --> 00:37:42.000]  聽得懂嗎
[00:37:42.000 --> 00:37:43.000]  但我不是在溝通
[00:37:43.000 --> 00:37:46.000]  這個不是言語
[00:37:46.000 --> 00:37:47.000]  這是什麼
[00:37:47.000 --> 00:37:50.000]  胡言亂語
[00:37:50.000 --> 00:37:53.000]  或者是神經病
[00:37:53.000 --> 00:37:55.000]  自己對自己說話
[00:37:55.000 --> 00:37:57.000]  有對象
[00:37:57.000 --> 00:37:59.000]  所以上帝一定要聽得懂
[00:37:59.000 --> 00:38:01.000]  跟你有溝通嗎
[00:38:01.000 --> 00:38:02.000]  對不對
[00:38:02.000 --> 00:38:03.000]  聽見
[00:38:03.000 --> 00:38:05.000]  所以約翰基督常常要聽見
[00:38:05.000 --> 00:38:07.000]  聽聽聽聽聽
[00:38:07.000 --> 00:38:08.000]  聽從聽見
[00:38:08.000 --> 00:38:13.000]  聽到從起初的這個道
[00:38:13.000 --> 00:38:15.000]  這個道理
[00:38:15.000 --> 00:38:16.000]  這個信息
[00:38:16.000 --> 00:38:18.000]  要聽
[00:38:18.000 --> 00:38:19.000]  好了
[00:38:19.000 --> 00:38:20.000]  上帝是愛
[00:38:20.000 --> 00:38:21.000]  所以愛
[00:38:21.000 --> 00:38:22.000]  他一定會創造
[00:38:22.000 --> 00:38:24.000]  上帝愛我們
[00:38:24.000 --> 00:38:26.000]  不是我們先愛上帝
[00:38:26.000 --> 00:38:29.000]  上帝要拆他的獨生子
[00:38:29.000 --> 00:38:31.000]  耶穌來到我們當中
[00:38:31.000 --> 00:38:35.000]  來救贖我們
[00:38:35.000 --> 00:38:39.000]  讓他的愛住在我們裡面
[00:38:39.000 --> 00:38:42.000]  他的愛住在我們裡面
[00:38:42.000 --> 00:38:44.000]  這個愛的具體
[00:38:44.000 --> 00:38:46.000]  具體就是
[00:38:46.000 --> 00:38:48.000]  耶穌就是聖靈
[00:38:48.000 --> 00:38:50.000]  就是上帝
[00:38:50.000 --> 00:38:53.000]  我們也因為聖靈的緣故
[00:38:53.000 --> 00:38:56.000]  住在上帝裡面
[00:38:56.000 --> 00:38:58.000]  不但上帝住在我們裡面
[00:38:58.000 --> 00:39:01.000]  不但基督住在我們裡面
[00:39:01.000 --> 00:39:03.000]  我們也住在基督裡面
[00:39:03.000 --> 00:39:07.000]  你說這個可以嗎
[00:39:07.000 --> 00:39:09.000]  當然可以了
[00:39:09.000 --> 00:39:12.000]  如果我們看這是一個器皿
[00:39:12.000 --> 00:39:16.000]  一個碗
[00:39:16.000 --> 00:39:19.000]  一個茶杯
[00:39:19.000 --> 00:39:21.000]  把它倒滿了水
[00:39:21.000 --> 00:39:23.000]  這個茶水就
[00:39:23.000 --> 00:39:25.000]  注滿了
[00:39:25.000 --> 00:39:26.000]  灌滿了
[00:39:26.000 --> 00:39:28.000]  這個杯是不是
[00:39:28.000 --> 00:39:30.000]  這個茶水就
[00:39:30.000 --> 00:39:33.000]  滿滿的在這個茶杯裡面
[00:39:33.000 --> 00:39:34.000]  這明白
[00:39:34.000 --> 00:39:35.000]  當然明白了
[00:39:35.000 --> 00:39:36.000]  所以聖靈
[00:39:36.000 --> 00:39:37.000]  教會我們
[00:39:37.000 --> 00:39:38.000]  充滿我們
[00:39:38.000 --> 00:39:40.000]  耶穌住在我們心裡面
[00:39:40.000 --> 00:39:42.000]  我們說這個茶杯嗎
[00:39:42.000 --> 00:39:43.000]  明白明白
[00:39:43.000 --> 00:39:45.000]  有誰不明白這個道理
[00:39:45.000 --> 00:39:47.000]  你不會不明白
[00:39:47.000 --> 00:39:51.000]  但是我們如何
[00:39:51.000 --> 00:39:55.000]  如何在上帝裡面
[00:39:55.000 --> 00:40:00.000]  如果沒有潮州人的功夫茶
[00:40:00.000 --> 00:40:02.000]  我們喝茶前
[00:40:02.000 --> 00:40:04.000]  把這個杯是什麼
[00:40:04.000 --> 00:40:06.000]  浸在這個
[00:40:06.000 --> 00:40:07.000]  這個什麼
[00:40:07.000 --> 00:40:09.000]  這個洗杯的這個
[00:40:09.000 --> 00:40:12.000]  這個叫什麼
[00:40:12.000 --> 00:40:14.000]  海什麼
[00:40:14.000 --> 00:40:16.000]  海什麼
[00:40:16.000 --> 00:40:17.000]  有一個名
[00:40:17.000 --> 00:40:19.000]  這個茶杯
[00:40:19.000 --> 00:40:20.000]  放在這個
[00:40:20.000 --> 00:40:23.000]  這個茶水裡面
[00:40:23.000 --> 00:40:26.000]  洗乾淨它嗎
[00:40:26.000 --> 00:40:28.000]  這個茶杯裡面有沒有茶
[00:40:28.000 --> 00:40:30.000]  有沒有茶水
[00:40:30.000 --> 00:40:31.000]  當然有啊
[00:40:31.000 --> 00:40:32.000]  你放在裡面嗎
[00:40:32.000 --> 00:40:34.000]  對不對
[00:40:34.000 --> 00:40:35.000]  但是這個茶杯
[00:40:35.000 --> 00:40:41.000]  是不是在這個茶水裡面
[00:40:41.000 --> 00:40:43.000]  是不是
[00:40:43.000 --> 00:40:49.000]  你說看看有多少水
[00:40:49.000 --> 00:40:50.000]  上帝是全能的
[00:40:50.000 --> 00:40:51.000]  無所不包
[00:40:51.000 --> 00:40:52.000]  無所不容的
[00:40:52.000 --> 00:40:54.000]  我們也在他裡面
[00:40:54.000 --> 00:40:55.000]  對不對明白嗎
[00:40:55.000 --> 00:40:57.000]  這個是一個親密的關係
[00:40:57.000 --> 00:40:59.000]  在這個關係
[00:40:59.000 --> 00:41:01.000]  愛的經歷裡面
[00:41:01.000 --> 00:41:03.000]  我們經驗到主在我裡面
[00:41:03.000 --> 00:41:05.000]  我也在主裡面
[00:41:05.000 --> 00:41:06.000]  愛的完滿
[00:41:06.000 --> 00:41:09.000]  就是他必須
[00:41:09.000 --> 00:41:11.000]  來到我們的生命裡面
[00:41:11.000 --> 00:41:13.000]  讓我們經歷到這個愛
[00:41:13.000 --> 00:41:16.000]  還有還沒有完成
[00:41:16.000 --> 00:41:19.000]  還有我們要將上帝的愛
[00:41:19.000 --> 00:41:23.000]  流入出去
[00:41:23.000 --> 00:41:25.000]  這個過程
[00:41:25.000 --> 00:41:28.000]  愛的過程才完滿
[00:41:28.000 --> 00:41:29.000]  如果受在裡面
[00:41:29.000 --> 00:41:30.000]  你不比起上帝
[00:41:30.000 --> 00:41:33.000]  我感受
[00:41:33.000 --> 00:41:35.000]  我感覺到上帝愛我
[00:41:35.000 --> 00:41:37.000]  我也很愛上帝這樣
[00:41:37.000 --> 00:41:39.000]  主愛我 我愛主
[00:41:39.000 --> 00:41:44.000]  住在我裡面 我住在裡面
[00:41:44.000 --> 00:41:46.000]  這個愛沒有這個表達的方法
[00:41:46.000 --> 00:41:48.000]  還沒有完滿
[00:41:48.000 --> 00:41:49.000]  明白嗎
[00:41:49.000 --> 00:41:50.000]  所以我們要什麼
[00:41:50.000 --> 00:41:57.000]  彼此尚愛明白嗎
[00:41:57.000 --> 00:42:00.000]  所以愛是心養的
[00:42:00.000 --> 00:42:03.000]  熱度的測試
[00:42:03.000 --> 00:42:06.000]  因為上帝就是愛
[00:42:06.000 --> 00:42:09.000]  而上帝就是光
