
[00:00:00.000 --> 00:00:10.000]  記者:鄧小姐,大家戴著口罩,看不到大家的笑容,不要緊,我們心照的。
[00:26:07.000 --> 00:26:10.000]  他聽見別人幫他付錢之後,
[00:26:10.000 --> 00:26:11.000]  他怎樣?
[00:26:11.000 --> 00:26:14.000]  他收回那一元,
[00:26:14.000 --> 00:26:15.000]  他收回那一元,
[00:26:15.000 --> 00:26:17.000]  他扣回那一元,
[00:26:17.000 --> 00:26:22.000]  於是整個一連串的私恩行動,
[00:26:22.000 --> 00:26:24.000]  就無聲無息地,
[00:26:24.000 --> 00:26:26.000]  沒有人發覺,
[00:26:26.000 --> 00:26:30.000]  突然間中斷了,
[00:26:30.000 --> 00:26:33.000]  令到後面很多很多人,
[00:26:33.000 --> 00:26:36.000]  沒有機會用一元的代價,
[00:26:36.000 --> 00:26:42.000]  享受一個蒙恩和私恩的機會,
[00:26:42.000 --> 00:26:45.000]  大家要明白,
[00:26:45.000 --> 00:26:50.000]  其實這樣的蒙恩私恩,
[00:26:50.000 --> 00:26:55.000]  其實我們很少有的,
[00:26:55.000 --> 00:26:58.000]  我們這個世代習慣了什麼?
[00:26:58.000 --> 00:26:59.000]  英文說,
[00:26:59.000 --> 00:27:00.000]  "You supply,
[00:27:00.000 --> 00:27:02.000]  用者自付",
[00:27:02.000 --> 00:27:06.000]  我要接受什麼服務,
[00:27:06.000 --> 00:27:08.000]  我就付那個服務費,
[00:27:08.000 --> 00:27:15.000]  但這個其實和聖經的教導不一致,
[00:27:15.000 --> 00:27:18.000]  聖經的教導是說動了慈心,
[00:27:18.000 --> 00:27:20.000]  憐憫,
[00:27:20.000 --> 00:27:22.000]  私恩,
[00:27:22.000 --> 00:27:24.000]  作為基督徒,
[00:27:24.000 --> 00:27:26.000]  我覺得我們應該扭轉這種心態,
[00:27:26.000 --> 00:27:27.000]  不應該去想,
[00:27:27.000 --> 00:27:30.000]  我給你半斤,
[00:27:30.000 --> 00:27:32.000]  你要給我一百兩,
[00:27:32.000 --> 00:27:33.000]  不是,
[00:27:33.000 --> 00:27:35.000]  不是這種等價交換,
[00:27:35.000 --> 00:27:36.000]  等價交易,
[00:27:36.000 --> 00:27:38.000]  因為這樣的關係,
[00:27:38.000 --> 00:27:40.000]  所以我們潮人生命堂,
[00:27:40.000 --> 00:27:41.000]  我們知不知道為什麼是潮人生命堂,
[00:27:41.000 --> 00:27:42.000]  我覺得我們應該有一種,
[00:27:42.000 --> 00:27:47.000]  慢慢慢慢建立感恩的文化,
[00:27:47.000 --> 00:27:49.000]  我們可不可以有一個,
[00:27:49.000 --> 00:27:51.000]  這個教會成為一個感恩的教會,
[00:27:51.000 --> 00:27:53.000]  私恩的教會,
[00:27:53.000 --> 00:27:56.000]  我們說不單止是感恩,
[00:27:56.000 --> 00:27:59.000]  並且是感恩生活,
[00:27:59.000 --> 00:28:02.000]  不單止是感恩,
[00:28:02.000 --> 00:28:06.000]  並且是活出感恩的生活,
[00:28:06.000 --> 00:28:08.000]  我們有沒有錢,
[00:28:08.000 --> 00:28:10.000]  我們有少許資源,
[00:28:10.000 --> 00:28:12.000]  我有愛心,
[00:28:12.000 --> 00:28:15.000]  我們有福音,
[00:28:15.000 --> 00:28:18.000]  我們將這些少許資源,
[00:28:18.000 --> 00:28:21.000]  去分享給其他人,
[00:28:21.000 --> 00:28:22.000]  教會外面,
[00:28:22.000 --> 00:28:24.000]  四面牆以外的其他人,
[00:28:24.000 --> 00:28:29.000]  或者我們今天儲備多些實力,
[00:28:29.000 --> 00:28:32.000]  投放多些資源,
[00:28:32.000 --> 00:28:35.000]  是為了下一代,
[00:28:35.000 --> 00:28:38.000]  我們的年輕一代弟兄姊妹,
[00:28:38.000 --> 00:28:43.000]  裝備下一代的門徒,
[00:28:43.000 --> 00:28:47.000]  建立他們成為主所用的領袖,
[00:28:47.000 --> 00:28:50.000]  甚至主一恩典,
[00:28:50.000 --> 00:28:52.000]  可能主給他們機會,
[00:28:52.000 --> 00:28:55.000]  將來從事侍奉的工作,
[00:28:55.000 --> 00:28:56.000]  宣教士也好,
[00:28:56.000 --> 00:28:57.000]  傳道人也好,
[00:28:57.000 --> 00:29:02.000]  或者在職場做一個很忠心,
[00:29:02.000 --> 00:29:08.000]  很稱職跟隨主的員工,
[00:29:08.000 --> 00:29:09.000]  弟兄姊妹,
[00:29:09.000 --> 00:29:12.000]  我很盼望我們潮人生命堂,
[00:29:12.000 --> 00:29:16.000]  是一個為教會以外,
[00:29:16.000 --> 00:29:17.000]  四面牆以外,
[00:29:17.000 --> 00:29:23.000]  為我們下一代來施恩,
[00:29:23.000 --> 00:29:25.000]  我們是本的,
[00:29:25.000 --> 00:29:28.000]  我們這一代慢慢慢慢年紀大了,
[00:29:28.000 --> 00:29:30.000]  我們是虧本的,
[00:29:30.000 --> 00:29:32.000]  我們沒有好處的,
[00:29:32.000 --> 00:29:34.000]  不過我們所做的是施恩出去,
[00:29:34.000 --> 00:29:36.000]  傳出去,
[00:29:36.000 --> 00:29:38.000]  以致更多人有受惠,
[00:29:38.000 --> 00:29:42.000]  我們說用我們帶不走的資源,
[00:29:42.000 --> 00:29:48.000]  去祝福其他那些不可缺的人的福音,
[00:29:48.000 --> 00:29:50.000]  這是非常化算的事,
[00:29:50.000 --> 00:29:52.000]  用我們帶不走的資源,
[00:29:52.000 --> 00:29:54.000]  去賜福給其他人,
[00:29:54.000 --> 00:29:59.000]  以致他可以得到這個不可缺的好處,
[00:29:59.000 --> 00:30:02.000]  幾個大概前一段時間,
[00:30:02.000 --> 00:30:03.000]  我們神學院請,
[00:30:03.000 --> 00:30:07.000]  我每天都有些triple時間,
[00:30:07.000 --> 00:30:10.000]  就是全校師生聚在一起,
[00:30:10.000 --> 00:30:12.000]  唱詩領受信息,
[00:30:12.000 --> 00:30:14.000]  有一次我們請了神學院,
[00:30:14.000 --> 00:30:17.000]  請了一個很年長的牧師,
[00:30:17.000 --> 00:30:19.000]  他是英國人,
[00:30:19.000 --> 00:30:24.000]  他一生都在中國,
[00:30:24.000 --> 00:30:26.000]  在亞洲侍奉,
[00:30:26.000 --> 00:30:30.000]  在亞洲過來中國的宣教士,
[00:30:30.000 --> 00:30:33.000]  他一生建立了很多很多人,
[00:30:33.000 --> 00:30:34.000]  幫助了很多人,
[00:30:34.000 --> 00:30:37.000]  建立了很多亞洲中華人的領袖,
[00:30:37.000 --> 00:30:39.000]  一生奉獻給主,
[00:30:39.000 --> 00:30:41.000]  他在講道講了很多東西,
[00:30:41.000 --> 00:30:43.000]  我都忘記了,
[00:30:43.000 --> 00:30:45.000]  我只講到最後的時候,
[00:30:45.000 --> 00:30:47.000]  結論就是講了一句話,
[00:30:47.000 --> 00:30:50.000]  他那句說話是英文的,
[00:30:50.000 --> 00:30:52.000]  I cannot do everything,
[00:30:52.000 --> 00:30:55.000]  but I can do something,
[00:30:55.000 --> 00:30:58.000]  他說我不能什麼都做,
[00:30:58.000 --> 00:31:02.000]  但我總可以做點小事,
[00:31:02.000 --> 00:31:04.000]  做一點點,
[00:31:04.000 --> 00:31:06.000]  I cannot do everything,
[00:31:06.000 --> 00:31:09.000]  but I can do something,
[00:31:09.000 --> 00:31:13.000]  We can do something,
[00:31:13.000 --> 00:31:15.000]  人家向我們動了慈心,
[00:31:15.000 --> 00:31:20.000]  我們也做一點點,
[00:31:20.000 --> 00:31:23.000]  有一次我坐地鐵,
[00:31:23.000 --> 00:31:25.000]  坐地鐵的時候很擠,
[00:31:25.000 --> 00:31:27.000]  當時疫症還沒開始,
[00:31:27.000 --> 00:31:29.000]  地鐵還很擠,
[00:31:29.000 --> 00:31:31.000]  坐地鐵的時候,
[00:31:31.000 --> 00:31:34.000]  到站的時候門打開,
[00:31:34.000 --> 00:31:36.000]  人們開始進來,
[00:31:36.000 --> 00:31:38.000]  還沒進來已經聽到聲音,
[00:31:38.000 --> 00:31:41.000]  有一把老人家的聲音,
[00:31:41.000 --> 00:31:44.000]  很大聲的在叫,
[00:31:44.000 --> 00:31:47.000]  哎呀,我腳好痛呀,
[00:31:47.000 --> 00:31:49.000]  我腳好痛呀,
[00:31:49.000 --> 00:31:53.000]  然後看到老人家拿著拐杖,
[00:31:53.000 --> 00:31:56.000]  按著按著進來,
[00:31:56.000 --> 00:31:58.000]  你知道他這樣叫,
[00:31:58.000 --> 00:31:59.000]  我腳好痛呀,
[00:31:59.000 --> 00:32:00.000]  我腳好痛呀,
[00:32:00.000 --> 00:32:01.000]  是什麼意思,
[00:32:01.000 --> 00:32:03.000]  他想人讓座給他,
[00:32:03.000 --> 00:32:04.000]  厲害了,
[00:32:04.000 --> 00:32:05.000]  現在年紀大了,
[00:32:05.000 --> 00:32:07.000]  他很懂得survive,
[00:32:07.000 --> 00:32:08.000]  腳好痛呀,
[00:32:08.000 --> 00:32:09.000]  腳好痛呀,
[00:32:09.000 --> 00:32:10.000]  他這樣叫,
[00:32:10.000 --> 00:32:14.000]  然後站在門口第一個位置,
[00:32:14.000 --> 00:32:16.000]  對著那個人說,
[00:32:16.000 --> 00:32:17.000]  我腳好痛呀,
[00:32:17.000 --> 00:32:18.000]  我腳好痛呀,
[00:32:18.000 --> 00:32:20.000]  其意思是什麼,
[00:32:20.000 --> 00:32:22.000]  起床吧,讓座給我吧,
[00:32:22.000 --> 00:32:24.000]  很絕了,
[00:32:24.000 --> 00:32:26.000]  那裡剛好坐了一個,
[00:32:26.000 --> 00:32:29.000]  也是五十多歲的一位大嬸,
[00:32:29.000 --> 00:32:32.000]  他聽到當然一開始不理他,
[00:32:32.000 --> 00:32:33.000]  後來算了,
[00:32:33.000 --> 00:32:34.000]  起床吧,
[00:32:34.000 --> 00:32:36.000]  他起床的時候,
[00:32:36.000 --> 00:32:38.000]  起床站在那裡的時候,
[00:32:38.000 --> 00:32:40.000]  他說了一句話,
[00:32:40.000 --> 00:32:41.000]  小聲一點,
[00:32:41.000 --> 00:32:42.000]  不是很大聲,
[00:32:42.000 --> 00:32:43.000]  說了一句話,
[00:32:43.000 --> 00:32:46.000]  我腳痛呀,
[00:32:46.000 --> 00:32:47.000]  我腳痛呀,
[00:32:47.000 --> 00:32:49.000]  他站在那裡,
[00:32:49.000 --> 00:32:51.000]  站好之後,
[00:32:51.000 --> 00:32:56.000]  才發覺原來他也拿著拐杖,
[00:32:56.000 --> 00:32:58.000]  這位五十多歲的大嬸,
[00:32:58.000 --> 00:32:59.000]  他也拿著拐杖,
[00:32:59.000 --> 00:33:01.000]  他也腳痛,
[00:33:01.000 --> 00:33:03.000]  他有一點不情願,
[00:33:03.000 --> 00:33:04.000]  不情願,
[00:33:04.000 --> 00:33:07.000]  這位老伯大大聲對著他叫,
[00:33:07.000 --> 00:33:09.000]  我腳好痛呀,
[00:33:09.000 --> 00:33:12.000]  他很不甘心,
[00:33:12.000 --> 00:33:14.000]  不情願地站在那裡,
[00:33:14.000 --> 00:33:16.000]  讓座給他坐,
[00:33:16.000 --> 00:33:18.000]  我看到這個情況,
[00:33:18.000 --> 00:33:22.000]  我心裡有一種感動,
[00:33:22.000 --> 00:33:24.000]  我很想稱讚他,
[00:33:24.000 --> 00:33:27.000]  我剛好站在他旁邊,
[00:33:27.000 --> 00:33:28.000]  我在他耳朵邊,
[00:33:28.000 --> 00:33:30.000]  我站在大嬸的耳朵邊,
[00:33:30.000 --> 00:33:32.000]  我跟他說一句很簡單的話,
[00:33:32.000 --> 00:33:35.000]  大嬸你真是難得呀,
[00:33:35.000 --> 00:33:37.000]  大嬸你真是難得呀,
[00:33:37.000 --> 00:33:40.000]  他轉身來看我,
[00:33:40.000 --> 00:33:43.000]  然後寬容了,
[00:33:43.000 --> 00:33:45.000]  寬容了,
[00:33:45.000 --> 00:33:46.000]  弟兄姊妹,
[00:33:46.000 --> 00:33:49.000]  I cannot do everything,
[00:33:49.000 --> 00:33:51.000]  but I can do something,
[00:33:51.000 --> 00:33:55.000]  每個都可以做一點點,
[00:33:55.000 --> 00:33:58.000]  有一次我牧羊的教會有一個會友,
[00:33:58.000 --> 00:34:01.000]  我牧羊的教會有好幾百人,
[00:34:01.000 --> 00:34:05.000]  有一個弟兄突然約我,
[00:34:05.000 --> 00:34:07.000]  朱牧師想請你吃飯,
[00:34:07.000 --> 00:34:12.000]  我心想這個弟兄從來不會,
[00:34:12.000 --> 00:34:14.000]  他有回來教會做,
[00:34:14.000 --> 00:34:15.000]  我也認得他,
[00:34:15.000 --> 00:34:17.000]  不過他從來沒有跟我聊天,
[00:34:17.000 --> 00:34:18.000]  突然有一天,
[00:34:18.000 --> 00:34:20.000]  朱牧師想請你吃飯,
[00:34:20.000 --> 00:34:23.000]  我心想為何無端請我吃飯呢,
[00:34:23.000 --> 00:34:27.000]  心裡有一個問號,
[00:34:27.000 --> 00:34:29.000]  於是他請我吃飯,
[00:34:29.000 --> 00:34:31.000]  我當然去了,
[00:34:31.000 --> 00:34:32.000]  你知道朱牧師肚子那麼大,
[00:34:32.000 --> 00:34:34.000]  因為我這樣吃出來的,
[00:34:34.000 --> 00:34:36.000]  他請我吃飯,
[00:34:36.000 --> 00:34:37.000]  去到吃飯,
[00:34:37.000 --> 00:34:38.000]  他點菜,
[00:34:38.000 --> 00:34:40.000]  不是真羞白味,
[00:34:40.000 --> 00:34:42.000]  不過都是有魚有肉,
[00:34:42.000 --> 00:34:43.000]  很豐富,
[00:34:43.000 --> 00:34:45.000]  吃飯,
[00:34:45.000 --> 00:34:46.000]  他一邊點菜,
[00:34:46.000 --> 00:34:47.000]  我一邊吃的時候,
[00:34:47.000 --> 00:34:48.000]  我心裡意會,
[00:34:48.000 --> 00:34:50.000]  無端請我吃飯,
[00:34:50.000 --> 00:34:53.000]  當然是有所求,
[00:34:53.000 --> 00:34:54.000]  很壞呀,
[00:34:54.000 --> 00:34:56.000]  牧師這樣想,
[00:34:56.000 --> 00:34:57.000]  他不可以無端請你吃飯嗎,
[00:34:57.000 --> 00:34:59.000]  一定有所求,
[00:34:59.000 --> 00:35:00.000]  我心裡想,
[00:35:00.000 --> 00:35:01.000]  他一定有所求,
[00:35:01.000 --> 00:35:03.000]  不出所料,
[00:35:03.000 --> 00:35:05.000]  吃得七七八八的時候,
[00:35:05.000 --> 00:35:06.000]  朱牧師,
[00:35:06.000 --> 00:35:08.000]  其實我有一件事,
[00:35:08.000 --> 00:35:09.000]  想請你幫忙,
[00:35:09.000 --> 00:35:10.000]  想你為我出頭,
[00:35:10.000 --> 00:35:12.000]  幫我做什麼什麼,
[00:35:12.000 --> 00:35:13.000]  長話短說,
[00:35:13.000 --> 00:35:16.000]  我不會即時回答他,
[00:35:16.000 --> 00:35:19.000]  問題是怎樣怎樣,
[00:35:19.000 --> 00:35:20.000]  問多些詳情,
[00:35:20.000 --> 00:35:21.000]  了解了,
[00:35:21.000 --> 00:35:22.000]  談了一段時間之後,
[00:35:22.000 --> 00:35:23.000]  我說好吧,
[00:35:23.000 --> 00:35:25.000]  我幫你做,
[00:35:25.000 --> 00:35:27.000]  答應了之後,
[00:35:27.000 --> 00:35:28.000]  他很開心,
[00:35:28.000 --> 00:35:30.000]  我幫他做,
[00:35:30.000 --> 00:35:31.000]  繼續吃飯,
[00:35:31.000 --> 00:35:32.000]  繼續聊天,
[00:35:32.000 --> 00:35:34.000]  過了一兩小時,
[00:35:34.000 --> 00:35:36.000]  都聊完天,
[00:35:36.000 --> 00:35:37.000]  吃完飯,
[00:35:37.000 --> 00:35:38.000]  那怎麼辦,
[00:35:38.000 --> 00:35:39.000]  走了,
[00:35:39.000 --> 00:35:40.000]  結帳,
[00:35:40.000 --> 00:35:43.000]  你覺得那頓飯應該誰結帳,
[00:35:43.000 --> 00:35:46.000]  我是牧師,
[00:35:46.000 --> 00:35:47.000]  你是弟兄,
[00:35:47.000 --> 00:35:49.000]  你約我吃飯,
[00:35:49.000 --> 00:35:52.000]  你說你請我吃飯,
[00:35:52.000 --> 00:35:54.000]  那這頓飯誰結帳,
[00:35:54.000 --> 00:35:55.000]  當然是他,
[00:35:55.000 --> 00:35:57.000]  第二就是,
[00:35:57.000 --> 00:36:01.000]  你請我幫你做一些事,
[00:36:01.000 --> 00:36:03.000]  而我答應幫你做,
[00:36:03.000 --> 00:36:08.000]  那你覺得呢,
[00:36:08.000 --> 00:36:11.000]  所以大概覺得理所當然,
[00:36:11.000 --> 00:36:14.000]  應該是那頓飯他結帳,
[00:36:14.000 --> 00:36:16.000]  個個都這樣想,
[00:36:16.000 --> 00:36:17.000]  他都這樣想,
[00:36:17.000 --> 00:36:19.000]  他拿銀包牌出來,
[00:36:19.000 --> 00:36:21.000]  已經拿了卡,
[00:36:21.000 --> 00:36:24.000]  不過那頓飯是我給的,
[00:36:24.000 --> 00:36:27.000]  那頓飯是我結帳的,
[00:36:27.000 --> 00:36:31.000]  我就是不想他覺得,
[00:36:31.000 --> 00:36:34.000]  請牧師吃飯是理所當然,
[00:36:34.000 --> 00:36:38.000]  我就是不想他有一個印象就是,
[00:36:38.000 --> 00:36:41.000]  他請我出手幫他做事,
[00:36:41.000 --> 00:36:43.000]  而這個請我吃飯,
[00:36:43.000 --> 00:36:47.000]  這個是應付出的代價,
[00:36:47.000 --> 00:36:50.000]  我不想他有這個印象,
[00:36:50.000 --> 00:36:52.000]  我心裏想,
[00:36:52.000 --> 00:36:56.000]  我既然是蒙召做的牧師,
[00:36:56.000 --> 00:36:59.000]  我既然有機會侍奉主,
[00:36:59.000 --> 00:37:02.000]  這個是上帝給我的恩典,
[00:37:02.000 --> 00:37:04.000]  我有機會幫忙這位弟兄,
[00:37:04.000 --> 00:37:06.000]  這個是我的恩典,
[00:37:06.000 --> 00:37:08.000]  我有機會去服侍主,
[00:37:08.000 --> 00:37:10.000]  交托給我這位弟兄,
[00:37:10.000 --> 00:37:12.000]  這個是我的恩典,
[00:37:12.000 --> 00:37:14.000]  夠了,
[00:37:14.000 --> 00:37:19.000]  那頓飯是我請,
[00:37:19.000 --> 00:37:22.000]  因為這個我心裏覺得,
[00:37:22.000 --> 00:37:24.000]  我不想他有一個感覺就是,
[00:37:24.000 --> 00:37:27.000]  我要求你幫我做些事,
[00:37:27.000 --> 00:37:29.000]  我需要付出代價,
[00:37:29.000 --> 00:37:31.000]  這個就是外面人,
[00:37:31.000 --> 00:37:33.000]  沒有信自己的人,
[00:37:33.000 --> 00:37:34.000]  沒有信福音的人,
[00:37:34.000 --> 00:37:36.000]  一般的想法,
[00:37:36.000 --> 00:37:37.000]  不是,
[00:37:37.000 --> 00:37:39.000]  我們活出福音,
[00:37:39.000 --> 00:37:42.000]  活出十字架的道理,
[00:37:42.000 --> 00:37:46.000]  我們就有機會去幫助人,
[00:37:46.000 --> 00:37:47.000]  服侍人,
[00:37:47.000 --> 00:37:52.000]  有機會去延展主的福音,
[00:37:52.000 --> 00:37:55.000]  I cannot do everything,
[00:37:55.000 --> 00:37:58.000]  but I can do something,
[00:37:58.000 --> 00:37:59.000]  頂姐妹,
[00:37:59.000 --> 00:38:01.000]  這個是福音的元素,
[00:38:01.000 --> 00:38:03.000]  慷慨付出,
[00:38:03.000 --> 00:38:05.000]  向人施恩,
[00:38:05.000 --> 00:38:08.000]  動了持心,
[00:38:08.000 --> 00:38:10.000]  這個就是福音,
[00:38:10.000 --> 00:38:12.000]  我們活出福音,
[00:38:12.000 --> 00:38:15.000]  今日和大家講一個很簡單的信息,
[00:38:15.000 --> 00:38:17.000]  因為恩典,
[00:38:17.000 --> 00:38:19.000]  我們鬆開手,
[00:38:19.000 --> 00:38:22.000]  我們不要拿錢拿得那麼緊,
[00:38:22.000 --> 00:38:24.000]  因為恩典,
[00:38:24.000 --> 00:38:27.000]  我們伸手摸他,
[00:38:27.000 --> 00:38:30.000]  我們救人一命,
[00:38:30.000 --> 00:38:33.000]  我們延展聯盟,
[00:38:33.000 --> 00:38:36.000]  在這個疫症蔓延的日子,
[00:38:36.000 --> 00:38:41.000]  我們更加是一個活出恩典,
[00:38:41.000 --> 00:38:43.000]  活出十字架的道理,
[00:38:43.000 --> 00:38:48.000]  活出福音的大好機會,
[00:38:48.000 --> 00:38:50.000]  我們爭取,
[00:38:50.000 --> 00:38:52.000]  不要放過機會,
[00:38:52.000 --> 00:38:56.000]  讓恩典走動,
[00:38:56.000 --> 00:39:00.000]  我們祈禱,
[00:39:00.000 --> 00:39:02.000]  天父上帝多謝你,
[00:39:02.000 --> 00:39:05.000]  多謝你給我有機會,
[00:39:05.000 --> 00:39:08.000]  去身邊很多的家人,
[00:39:08.000 --> 00:39:09.000]  鄰舍,
[00:39:09.000 --> 00:39:16.000]  主求你幫我們活出福音十字架的道理,
[00:39:16.000 --> 00:39:18.000]  向人施恩,
[00:39:18.000 --> 00:39:19.000]  向人慷慨,
[00:39:19.000 --> 00:39:21.000]  動了持心,
[00:39:21.000 --> 00:39:23.000]  我們鬆手,
[00:39:23.000 --> 00:39:25.000]  主求你幫我們,
[00:39:25.000 --> 00:39:28.000]  我們心裏不是沒有疑惑,
[00:39:28.000 --> 00:39:31.000]  我們心裏不是沒有恐懼,
[00:39:31.000 --> 00:39:33.000]  心裏不是沒有憂慮,
[00:39:33.000 --> 00:39:35.000]  不過我們只祈求一件事,
[00:39:35.000 --> 00:39:37.000]  主你給我們恩典,
[00:39:37.000 --> 00:39:39.000]  讓主你的恩典,
[00:39:39.000 --> 00:39:41.000]  繼續這個世代,
[00:39:41.000 --> 00:39:43.000]  延展出去,
[00:39:43.000 --> 00:39:45.000]  奉耶穌基督的聖命求,
[00:39:45.000 --> 00:39:46.000]  阿們。
