
[00:00:00.000 --> 00:00:04.500]  有人描寫人生就好像在沙灘上漫步一樣
[00:34:57.800 --> 00:35:01.800]  那你不離開
[00:35:01.800 --> 00:35:05.800]  神也沒有辦法
[00:35:05.800 --> 00:35:07.800]  這是你的選擇
[00:35:07.800 --> 00:35:10.800]  你要走出去
[00:35:10.800 --> 00:35:14.800]  你才能經歷到約旦河水分開
[00:35:14.800 --> 00:35:19.800]  就像他們過紅海一樣
[00:35:19.800 --> 00:35:22.800]  如果他們沒有這個動作
[00:35:24.800 --> 00:35:26.800]  不願意走前一步
[00:35:26.800 --> 00:35:29.800]  他們就過不了紅海
[00:35:29.800 --> 00:35:32.800]  他們也過不了約旦河
[00:35:32.800 --> 00:35:37.800]  所以我們說神有他的恩典有他的憐憫
[00:35:37.800 --> 00:35:43.800]  有他自己的工作
[00:35:43.800 --> 00:35:48.800]  但是我們的部分我們也不能缺乏
[00:35:53.800 --> 00:35:56.800]  神說到前面的路你們還沒走過
[00:35:56.800 --> 00:36:02.800]  但你們可以經歷神的恩典
[00:36:02.800 --> 00:36:06.800]  只要你們離開舊的地方
[00:36:06.800 --> 00:36:09.800]  你們自己
[00:36:09.800 --> 00:36:12.800]  你們跟着約會走
[00:36:12.800 --> 00:36:16.800]  有這個秩序
[00:36:16.800 --> 00:36:20.800]  對我們今天的基督徒來說
[00:36:23.800 --> 00:36:25.800]  我們面對2023年
[00:36:25.800 --> 00:36:32.800]  可能你在2022年有很多後悔的地方
[00:36:32.800 --> 00:36:38.800]  正如我開始的時候說過
[00:36:38.800 --> 00:36:44.800]  我們一切過往都既成事實
[00:36:44.800 --> 00:36:50.800]  不能有任何的改變
[00:36:52.800 --> 00:36:54.800]  但是面對新的一年
[00:36:54.800 --> 00:37:00.800]  我們可以重新來過
[00:37:00.800 --> 00:37:04.800]  靠着神的恩典
[00:37:04.800 --> 00:37:08.800]  當然我們也要有我們的努力
[00:37:21.800 --> 00:37:24.800]  最後的一部分是領先自己的思考
[00:37:24.800 --> 00:37:29.800]  在這一年
[00:37:29.800 --> 00:37:33.800]  或者再往後的日子
[00:37:33.800 --> 00:37:38.800]  我有什麼計劃去走我人生的道路呢
[00:37:38.800 --> 00:37:43.800]  我只是給大家一些概念
[00:37:43.800 --> 00:37:46.800]  比如說個人成長方面
[00:37:50.800 --> 00:37:52.800]  可能個人的品格生命的成長
[00:37:52.800 --> 00:37:57.800]  在過去可能有些事情
[00:37:57.800 --> 00:37:59.800]  有些情緒我沒有處理好
[00:37:59.800 --> 00:38:05.800]  在2023年我會怎麼處理呢
[00:38:05.800 --> 00:38:15.800]  你可以記下一兩件你覺得不滿意的地方
[00:38:15.800 --> 00:38:17.800]  有改善的地方
[00:38:21.800 --> 00:38:23.800]  有些計劃行動
[00:38:23.800 --> 00:38:28.800]  比如和神的關係
[00:38:28.800 --> 00:38:34.800]  在過去一年我是不是很冷淡呢
[00:38:34.800 --> 00:38:39.800]  我怎麼去幫助我來這一年
[00:38:39.800 --> 00:38:41.800]  和神建立更緊密的關係呢
[00:38:41.800 --> 00:38:47.800]  我應該怎麼抽時間去親近神呢
[00:38:51.800 --> 00:38:53.800]  教會的生活適逢
[00:38:53.800 --> 00:39:00.800]  有些什麼我可以去參與呢
[00:39:00.800 --> 00:39:11.800]  有些什麼教會的工作我過去忽略了
[00:39:11.800 --> 00:39:16.800]  我要在這一年去尾聲
[00:39:19.800 --> 00:39:21.800]  在人際關係方面
[00:39:21.800 --> 00:39:30.800]  有沒有一些人或者家人朋友
[00:39:30.800 --> 00:39:34.800]  弟兄姊妹過去和他們關係很疏離
[00:39:34.800 --> 00:39:44.800]  當然可能種種原因導致這樣的問題
[00:39:47.800 --> 00:39:49.800]  但是我是否願意去改善呢
[00:39:49.800 --> 00:39:54.800]  我是否願意踏前一步呢
[00:39:54.800 --> 00:39:59.800]  和人恢復和好呢
[00:39:59.800 --> 00:40:05.800]  另外在生活作息方面
[00:40:05.800 --> 00:40:11.800]  我是否很滿意我過去的工作
[00:40:11.800 --> 00:40:14.800]  或者作息的安排呢
[00:40:18.800 --> 00:40:20.800]  是不是我把太多的時間放在工作
[00:40:20.800 --> 00:40:23.800]  而忽略了親人朋友和弟兄姊妹呢
[00:40:23.800 --> 00:40:31.800]  這等等都是可以很多我們去思考的
[00:40:31.800 --> 00:40:38.800]  我只是提供一個大概的範圍
[00:40:38.800 --> 00:40:40.800]  讓弟兄姊妹我們去思考
[00:40:40.800 --> 00:40:44.800]  我只提供一個大概的範圍
[00:40:44.800 --> 00:40:46.800]  讓弟兄姊妹我們去思考
[00:40:48.800 --> 00:40:50.800]  只是提供大家一些範圍
[00:40:50.800 --> 00:40:52.800]  讓大家可以思考
[00:40:52.800 --> 00:40:56.800]  計劃未來這一年我可以怎麼去
[00:40:56.800 --> 00:40:59.800]  使自己更加精確成的恩典
[00:40:59.800 --> 00:41:06.800]  可能過去一年我們有很多的失敗
[00:41:06.800 --> 00:41:10.800]  但是我們不需要灰心
[00:41:10.800 --> 00:41:13.800]  面對新的一年
[00:41:15.800 --> 00:41:17.800]  這條道路是新的
[00:41:17.800 --> 00:41:20.800]  我們還沒走過
[00:41:20.800 --> 00:41:24.800]  只要我們接受神的帶領
[00:41:24.800 --> 00:41:31.800]  遵從神的話語去生活行事爲人
[00:41:31.800 --> 00:41:37.800]  按照剛纔所說的那幾方面的步驟
[00:41:42.800 --> 00:41:46.800]  離開舊的不好的東西
[00:41:46.800 --> 00:41:51.800]  離開不成熟的東西
[00:41:51.800 --> 00:41:55.800]  我們追求聖潔
[00:41:55.800 --> 00:41:58.800]  仰望我們的神
[00:41:58.800 --> 00:42:01.800]  神就會帶領我們進入新的境地
[00:42:01.800 --> 00:42:07.800]  我們的生命就會有奇妙的改變
[00:42:10.800 --> 00:42:12.800]  面對新的日子
[00:42:12.800 --> 00:42:15.800]  新的道路
[00:42:15.800 --> 00:42:17.800]  人生旅程
[00:42:17.800 --> 00:42:21.800]  我們需要以神爲主
[00:42:21.800 --> 00:42:25.800]  讓我們離開舊的道路
[00:42:25.800 --> 00:42:29.800]  靠神走上得勝新的道路
[00:42:29.800 --> 00:42:35.800]  我們一起祈禱
[00:42:35.800 --> 00:42:39.800]  親愛的主耶穌基督我們感謝您
[00:42:41.800 --> 00:42:44.800]  因爲您是一切恩典的源頭
[00:42:44.800 --> 00:42:49.800]  您也是樂於向我們施恩施憐的神
[00:42:49.800 --> 00:42:55.800]  爲了未來的這一年
[00:42:55.800 --> 00:43:00.800]  我們仰望我們的主
[00:43:00.800 --> 00:43:04.800]  求您幫助我們的弟兄姊妹
[00:43:07.800 --> 00:43:11.800]  讓我們規劃我們的人生道路的時候
[00:43:11.800 --> 00:43:17.800]  讓我們能夠緊緊的仰望依靠您
[00:43:17.800 --> 00:43:22.800]  不靠我們自己的聰明智慧
[00:43:22.800 --> 00:43:26.800]  讓我們去經歷神利所經
[00:43:26.800 --> 00:43:29.800]  去我們得着牛奶與蜜的地方
[00:43:34.800 --> 00:43:37.800]  讓我們的生命得着更豐盛的生命
[00:43:37.800 --> 00:43:43.800]  祝福我們衆弟兄姊妹
[00:43:43.800 --> 00:43:47.800]  在未來一年裏面去經歷新的恩典
[00:43:47.800 --> 00:43:52.800]  生命的更新變化
[00:43:52.800 --> 00:43:57.800]  請我們的感恩禱告
[00:43:57.800 --> 00:44:00.800]  奉耶穌的名
[00:44:00.800 --> 00:44:02.800]  阿們
