
[00:00:00.000 --> 00:00:04.000]  講到大齋期
[00:20:55.240 --> 00:20:58.200]  不是這樣 因為他們沒有下山
[00:20:58.200 --> 00:21:02.120]  當耶穌和幾個門徒正在下山的時候
[00:21:02.120 --> 00:21:03.880]  祂祝福門徒
[00:21:03.880 --> 00:21:07.320]  這裡比吩咐更加嚴重
[00:21:07.320 --> 00:21:09.640]  有命令的意念在
[00:21:09.640 --> 00:21:14.200]  耶穌命令三個特別愛錫的門徒
[00:21:14.200 --> 00:21:17.000]  命令他們甚麼呢
[00:21:17.000 --> 00:21:21.320]  耶穌說在我未曾從死裡復活之前
[00:21:21.320 --> 00:21:26.440]  不要將今天所見到的東西跟別人說
[00:21:26.440 --> 00:21:30.360]  大家如何理解這句話呢
[00:21:30.360 --> 00:21:32.360]  我相信耶穌的意思是
[00:21:32.360 --> 00:21:35.640]  時候未到 未成熟
[00:21:35.640 --> 00:21:39.560]  不要隨便跟別人說關於祂的事
[00:21:39.560 --> 00:21:41.800]  特別是不要只是說
[00:21:41.800 --> 00:21:45.400]  祂能夠醫病趕鬼 行神蹟的事
[00:21:45.400 --> 00:21:47.320]  祂來到世界上
[00:21:47.320 --> 00:21:51.080]  的確不單只是做剛才那幾種的工作
[00:21:51.080 --> 00:21:53.240]  耶穌不想人誤會祂
[00:21:53.240 --> 00:21:56.760]  來到只是行神蹟 只是醫病
[00:21:56.760 --> 00:21:59.640]  要是一個醫生 要是一個學者
[00:21:59.640 --> 00:22:03.480]  誤會了祂最終的使命
[00:22:03.480 --> 00:22:06.360]  事實上當時大部份的人
[00:22:06.360 --> 00:22:09.480]  很期望的是一個宗教改革者
[00:22:09.480 --> 00:22:13.960]  甚至乎一個軍事的領袖去復興以色列國
[00:22:13.960 --> 00:22:16.840]  耶穌來到這個世界最大的使命
[00:22:16.840 --> 00:22:21.320]  就是在十字架上成就救恩的功夫
[00:22:21.320 --> 00:22:24.840]  所以祂說要等到祂從死裡復活
[00:22:24.840 --> 00:22:28.120]  才可以跟別人說 向人宣告
[00:22:28.120 --> 00:22:32.040]  各位 今天耶穌基督已經從死裡復活
[00:22:32.040 --> 00:22:36.280]  在第一個復活節已經復活了
[00:22:36.280 --> 00:22:40.200]  我們基督教在聖誕上掛的十字架
[00:22:40.200 --> 00:22:42.360]  是沒有耶穌的像
[00:22:42.360 --> 00:22:43.320]  而過了兩個禮拜
[00:22:43.320 --> 00:22:46.360]  我們在這裡會同樣慶祝耶穌
[00:22:46.360 --> 00:22:47.720]  紀念祂的復活
[00:22:47.720 --> 00:22:51.240]  所以肯定我們要將所看見
[00:22:51.240 --> 00:22:53.960]  所感受得到 不單只是眼見到
[00:22:53.960 --> 00:22:55.960]  我們心都見到的東西
[00:22:55.960 --> 00:22:58.360]  跟其他人去說
[00:22:58.360 --> 00:23:04.040]  的確 耶穌一班的門徒在耶穌被釘死之後
[00:23:04.040 --> 00:23:06.200]  他們見過耶穌復活
[00:23:06.200 --> 00:23:07.560]  這班人大發熱心
[00:23:07.560 --> 00:23:12.200]  甚至去為這個傳道而犧牲自己的生命
[00:23:12.200 --> 00:23:13.880]  他們也甘願去傳揚
[00:23:13.880 --> 00:23:19.480]  去證明耶穌基督就是那位救世人的主
[00:23:19.480 --> 00:23:23.240]  所以我們會用見證這兩個字去形容
[00:23:23.240 --> 00:23:27.400]  不知道大家對見證有甚麼理解
[00:23:27.400 --> 00:23:30.680]  我們自己是堂會裡有一間社會服務機構
[00:23:30.680 --> 00:23:34.120]  在觀塘半個世紀了
[00:23:34.120 --> 00:23:36.840]  現在的財政來源
[00:23:36.840 --> 00:23:40.680]  約莫只有三成多來自政府
[00:23:40.680 --> 00:23:46.280]  其他的六成 甚至七成是籌集回來
[00:23:46.280 --> 00:23:50.280]  或者申請一些是基金的回來
[00:23:50.280 --> 00:23:54.040]  社會服務處一個很重要的夥伴
[00:23:54.040 --> 00:23:55.640]  就是我們的堂會
[00:23:55.640 --> 00:23:58.360]  無論在地方運用同工的人手
[00:23:58.360 --> 00:24:01.560]  資金 義工的來源
[00:24:01.560 --> 00:24:05.400]  堂和服務處緊密到分不開
[00:24:05.400 --> 00:24:11.640]  每一季我們會有探訪基層家庭的會員
[00:24:11.640 --> 00:24:15.320]  就是動員堂會的弟兄姊妹
[00:24:15.320 --> 00:24:20.760]  我通常都會在開始的時候做一些激勵大家的說話
[00:24:20.760 --> 00:24:23.480]  我都會說大家其實是在做傳福音
[00:24:23.480 --> 00:24:28.280]  是見證上帝愛人的工作
[00:24:28.280 --> 00:24:31.080]  在一個小隊去探訪的裡面
[00:24:31.080 --> 00:24:33.400]  有些人會是做說話的人
[00:24:33.400 --> 00:24:37.640]  有些人會拿食物 用品或者幫他家居清潔
[00:24:37.640 --> 00:24:39.640]  有些人會分享他們的信仰
[00:24:39.640 --> 00:24:42.040]  其實全部就是在做一個福音
[00:24:42.040 --> 00:24:43.960]  做一個見證的工作
[00:24:43.960 --> 00:24:47.560]  當這班義工回來我們做解說的時候
[00:24:47.560 --> 00:24:49.560]  會說到他們很驚訝
[00:24:49.560 --> 00:24:52.760]  香港為什麼有人居住在這樣的環境
[00:24:52.760 --> 00:24:55.480]  為什麼這麼差
[00:24:55.480 --> 00:24:58.360]  他們的生活遭遇為什麼這麼慘
[00:24:58.360 --> 00:25:01.320]  似乎是第一次聽 第一次見
[00:25:01.320 --> 00:25:04.040]  這班義工的弟兄姊妹
[00:25:04.040 --> 00:25:08.600]  他們能夠秉承耶穌基督的教導
[00:25:08.600 --> 00:25:11.560]  身體力行地
[00:25:11.560 --> 00:25:14.360]  讓生活在困苦裡面的人
[00:25:14.360 --> 00:25:16.840]  去聽 去看 去感受
[00:25:16.840 --> 00:25:20.120]  耶穌基督仍然愛他們
[00:25:20.120 --> 00:25:22.520]  當然我們的挑戰
[00:25:22.520 --> 00:25:25.480]  也是挑戰在座的弟兄姊妹
[00:25:25.480 --> 00:25:30.200]  你想一下 為什麼那些窮人
[00:25:30.200 --> 00:25:31.960]  為什麼那些長者
[00:25:31.960 --> 00:25:33.800]  或者獨居無依的人
[00:25:33.800 --> 00:25:35.560]  或者要露宿街頭的人
[00:25:35.560 --> 00:25:37.880]  為什麼他們會有這樣的情況
[00:25:37.880 --> 00:25:40.520]  是不是真的他們懶呢
[00:25:40.520 --> 00:25:43.720]  這個號稱富裕的社會
[00:25:43.720 --> 00:25:45.560]  國際大都會的香港
[00:25:45.560 --> 00:25:48.520]  為什麼有這樣的事情發生
[00:25:48.520 --> 00:25:52.600]  在做社會服務之後我們要多想一些
[00:25:52.600 --> 00:25:55.800]  有什麼行動我們可以改善
[00:25:55.800 --> 00:25:59.160]  這些情況呢
[00:25:59.160 --> 00:26:00.840]  各位弟兄姊妹
[00:26:00.840 --> 00:26:03.400]  耶穌在經歷死亡之後
[00:26:03.400 --> 00:26:05.800]  祂第三天復活
[00:26:05.800 --> 00:26:08.600]  我們知道更進一步的
[00:26:08.600 --> 00:26:10.280]  我們要將這個消息
[00:26:10.280 --> 00:26:12.600]  這個事實去跟人分享
[00:26:12.600 --> 00:26:15.400]  去講給那些人知道
[00:26:15.400 --> 00:26:17.400]  透過我們的關懷行動
[00:26:17.400 --> 00:26:19.880]  見證耶穌的大愛
[00:26:19.880 --> 00:26:22.760]  所以總結在今天世關主日
[00:26:22.760 --> 00:26:24.040]  跟大家去分享
[00:26:24.040 --> 00:26:26.360]  也是在今年的大齋期裏面
[00:26:26.360 --> 00:26:28.360]  一半的日子
[00:26:28.360 --> 00:26:30.440]  透過耶穌基督在世界上
[00:26:30.440 --> 00:26:32.440]  七個關鍵的時刻
[00:26:32.440 --> 00:26:37.400]  中中間間登山變象這個記載
[00:26:37.400 --> 00:26:38.760]  激勵每一個弟兄姊妹
[00:26:38.760 --> 00:26:42.200]  要離開自己安殊的地方
[00:26:42.200 --> 00:26:44.760]  聽從耶穌基督的教導
[00:26:44.760 --> 00:26:47.560]  為祂復活的事實
[00:26:47.560 --> 00:26:49.320]  大比人間有盼望
[00:26:49.320 --> 00:26:51.880]  而去做見證
[00:26:51.880 --> 00:26:54.280]  將我們真是見到
[00:26:54.280 --> 00:26:56.520]  聽到的事跟人去分享
[00:26:56.520 --> 00:26:58.920]  不要藏起我們的信仰
[00:26:58.920 --> 00:27:00.920]  不可以私有化
[00:27:00.920 --> 00:27:04.360]  但願今日這些提醒
[00:27:04.360 --> 00:27:06.200]  在未來日子裏面
[00:27:06.200 --> 00:27:11.880]  特別是跟信仰去連結於社會上
[00:27:11.880 --> 00:27:14.520]  去連結在那班缺乏
[00:27:14.520 --> 00:27:17.800]  受壓迫無助的人的身上
[00:27:17.800 --> 00:27:23.080]  我們一齊祈禱
[00:27:23.080 --> 00:27:25.160]  上次我們多謝你在
[00:27:25.160 --> 00:27:27.400]  大齋期的第四個主日
[00:27:27.400 --> 00:27:31.400]  也是我們所定的社會關懷主日裏面
[00:27:31.400 --> 00:27:35.400]  透過耶穌登山變象
[00:27:35.400 --> 00:27:38.200]  給門徒看到感受得到
[00:27:38.200 --> 00:27:40.760]  原來你是叫我們每一個
[00:27:40.760 --> 00:27:43.880]  不要停留在安殊的地方
[00:27:43.880 --> 00:27:47.320]  卻是要去到有需要群體當中
[00:27:47.320 --> 00:27:48.520]  去做見證
[00:27:48.520 --> 00:27:53.320]  將我們見到真實的事跟人去分享
[00:27:53.320 --> 00:27:55.960]  使在困難裏面的人
[00:27:55.960 --> 00:27:59.400]  同樣得到你的愛
[00:27:59.400 --> 00:28:00.280]  人的說話講完
[00:28:00.280 --> 00:28:03.880]  求你繼續在我們心裏面去動功
[00:28:03.880 --> 00:28:05.560]  祈禱奉主耶穌的名
[00:28:05.560 --> 00:28:07.560]  阿們
