
[00:00:00.000 --> 00:00:02.220]  你知道大家都是在說詩篇
[00:15:31.180 --> 00:15:35.180]  弟兄姊妹一齊去建立一個群體
[00:15:35.180 --> 00:15:37.180]  一齊同住在一個群體裏面
[00:15:37.180 --> 00:15:38.180]  去到建立的時候
[00:15:38.180 --> 00:15:41.180]  慎看著是good
[00:15:41.180 --> 00:15:42.180]  是好的
[00:15:42.180 --> 00:15:44.180]  第二節
[00:15:44.180 --> 00:15:47.180]  就好比那貴重的油條在阿倫的頭上
[00:15:47.180 --> 00:15:49.180]  留到鬍鬚留到她的衣襟
[00:15:49.180 --> 00:15:50.180]  這句就很特別
[00:15:50.180 --> 00:15:52.180]  因為我們不覺得是很靚的東西
[00:15:52.180 --> 00:15:55.180]  那麼噁心
[00:15:55.180 --> 00:15:57.180]  你想想有很多鬍鬚
[00:15:57.180 --> 00:15:59.180]  然後用一些橄欖油
[00:15:59.180 --> 00:16:01.180]  在你的頭上
[00:16:01.180 --> 00:16:04.180]  假設你頭上仍然有頭髮
[00:16:04.180 --> 00:16:06.180]  一路這樣流下去
[00:16:06.180 --> 00:16:10.180]  然後鬍鬚已經黏著油
[00:16:10.180 --> 00:16:13.180]  然後油再流到衣襟那裏
[00:16:13.180 --> 00:16:15.180]  靚不靚呀這個畫面
[00:16:15.180 --> 00:16:17.180]  好靚呀其實
[00:16:17.180 --> 00:16:20.180]  其實他想表達的
[00:16:20.180 --> 00:16:23.180]  起碼第一件事就是夠多
[00:16:23.180 --> 00:16:26.180]  不是一小杯
[00:16:26.180 --> 00:16:29.180]  整桶油倒下去
[00:16:29.180 --> 00:16:31.180]  流到他周圍都是
[00:16:31.180 --> 00:16:33.180]  是abundance的意思
[00:16:33.180 --> 00:16:35.180]  是豐盛的意思
[00:16:35.180 --> 00:16:38.180]  每一個群體都有他的代表性人物
[00:16:38.180 --> 00:16:41.180]  每一個群體
[00:16:41.180 --> 00:16:43.180]  譬如香港人
[00:16:43.180 --> 00:16:45.180]  香港人都有不同的明星
[00:16:45.180 --> 00:16:48.180]  或者不同的代表的人物
[00:16:48.180 --> 00:16:51.180]  可能你從小到大聽他的歌
[00:16:51.180 --> 00:16:53.180]  聽他的藝術家
[00:16:53.180 --> 00:16:56.180]  你就覺得這個人是代表性的
[00:16:56.180 --> 00:16:58.180]  在我的一代
[00:16:58.180 --> 00:17:00.180]  其中一個代表性的人物
[00:17:00.180 --> 00:17:02.180]  是一個很sad的story
[00:17:02.180 --> 00:17:05.180]  我記得這個代表性人物
[00:17:05.180 --> 00:17:07.180]  不幸逝世的時候
[00:17:07.180 --> 00:17:09.180]  有些朋友跟我說
[00:17:09.180 --> 00:17:12.180]  他馬上哭了
[00:17:12.180 --> 00:17:15.180]  在我的一代
[00:17:15.180 --> 00:17:17.180]  你知道那個人是誰嗎
[00:17:17.180 --> 00:17:21.180]  Beyond 王家駒
[00:17:21.180 --> 00:17:23.180]  是不是很sad
[00:17:23.180 --> 00:17:24.180]  很sad吧
[00:17:24.180 --> 00:17:25.180]  那些年輕人不知道是誰
[00:17:25.180 --> 00:17:27.180]  王家駒還是誰
[00:17:27.180 --> 00:17:29.180]  Anyways 你Google一下
[00:17:29.180 --> 00:17:31.180]  每一個群體都有他的代表性人物
[00:17:31.180 --> 00:17:33.180]  對以色列人來說
[00:17:33.180 --> 00:17:34.180]  代表性人物是誰呢
[00:17:34.180 --> 00:17:36.180]  就是阿倫
[00:17:36.180 --> 00:17:37.180]  這個就是阿倫
[00:17:37.180 --> 00:17:39.180]  阿倫的頭上
[00:17:39.180 --> 00:17:41.180]  阿倫是做什麼的
[00:17:41.180 --> 00:17:44.180]  阿倫是以色列國的第一個大祭司
[00:17:44.180 --> 00:17:46.180]  The first high priest
[00:17:46.180 --> 00:17:48.180]  你記得那個舊約的故事
[00:17:48.180 --> 00:17:50.180]  就是以色列人出了埃及之後
[00:17:50.180 --> 00:17:52.180]  上帝用恩典拯救他們
[00:17:52.180 --> 00:17:53.180]  然後他們去了西太山
[00:17:53.180 --> 00:17:55.180]  接受了上帝的律法十誡等等
[00:17:55.180 --> 00:17:57.180]  然後就有會幕的設立
[00:17:57.180 --> 00:18:00.180]  因為上帝說要住在你們中間
[00:18:00.180 --> 00:18:02.180]  然後就有不同的制度
[00:18:02.180 --> 00:18:04.180]  去被成立的
[00:18:04.180 --> 00:18:06.180]  其中一個制度就是priesthood
[00:18:06.180 --> 00:18:08.180]  就是大祭司
[00:18:08.180 --> 00:18:10.180]  祭司這件事
[00:18:10.180 --> 00:18:12.180]  第一個大祭司當然就是Aaron
[00:18:12.180 --> 00:18:14.180]  阿倫
[00:18:14.180 --> 00:18:16.180]  在利未記那裏說到
[00:18:16.180 --> 00:18:24.180]  利未記那裏說到什麼呢
[00:18:24.180 --> 00:18:27.180]  他們在會幕設立的時候
[00:18:27.180 --> 00:18:29.180]  他們就將高尤
[00:18:29.180 --> 00:18:32.180]  倒在阿倫的頭上
[00:18:32.180 --> 00:18:36.180]  讓他能夠成為神聖
[00:18:36.180 --> 00:18:39.180]  以致他能夠在會幕裏面
[00:18:39.180 --> 00:18:41.180]  做大祭司的功績
[00:18:41.180 --> 00:18:44.180]  然後那裏有這樣的描述
[00:18:44.180 --> 00:18:46.180]  他說他們進了會幕的時候
[00:18:46.180 --> 00:18:48.180]  阿倫進了會幕的時候
[00:18:48.180 --> 00:18:52.180]  耶和華的榮光就向全體的百姓顯現
[00:18:52.180 --> 00:18:56.180]  然後有火光從耶和華面前出來
[00:18:56.180 --> 00:18:58.180]  從會幕的致勝所出來
[00:18:58.180 --> 00:19:01.180]  然後就焚燒壇上的祭物
[00:19:01.180 --> 00:19:03.180]  百姓一見到的時候就歡呼
[00:19:03.180 --> 00:19:05.180]  然後面伏於地
[00:19:05.180 --> 00:19:06.180]  去敬拜上帝
[00:19:06.180 --> 00:19:09.180]  這個是第一個最sacred的moment
[00:19:09.180 --> 00:19:12.180]  第一個最神聖的時刻
[00:19:12.180 --> 00:19:14.180]  這裏說什麼呢
[00:19:14.180 --> 00:19:15.180]  詩篇
[00:19:15.180 --> 00:19:18.180]  就是在說這個情況
[00:19:18.180 --> 00:19:21.180]  高立阿倫作大祭司
[00:19:21.180 --> 00:19:24.180]  這個是最榮耀的一個時間
[00:19:24.180 --> 00:19:28.180]  但是詩篇第133篇就很有趣
[00:19:28.180 --> 00:19:29.180]  他說什麼呢
[00:19:29.180 --> 00:19:30.180]  他說大祭司被按立的時候
[00:19:30.180 --> 00:19:32.180]  沒錯是sacred
[00:19:32.180 --> 00:19:37.180]  但是可能都不及一班神的子民
[00:19:37.180 --> 00:19:41.180]  弟兄姊妹一同來敬拜上帝
[00:19:41.180 --> 00:19:43.180]  一同來到朝聖的時候
[00:19:43.180 --> 00:19:46.180]  這個時刻就有如什麼
[00:19:46.180 --> 00:19:48.180]  當時的good old days
[00:19:48.180 --> 00:19:52.180]  上帝的榮光從會幕裏面去展現出來
[00:19:52.180 --> 00:19:56.180]  降下然後全體百姓來俯伏敬拜
[00:19:56.180 --> 00:19:58.180]  that was the sacred moment
[00:19:58.180 --> 00:20:00.180]  但是當我們聚集的時候
[00:20:00.180 --> 00:20:01.180]  這篇詩篇說
[00:20:01.180 --> 00:20:05.180]  this is the sacred moment
[00:20:05.180 --> 00:20:07.180]  你有沒有想過來教會
[00:20:07.180 --> 00:20:08.180]  一起敬拜的時候
[00:20:08.180 --> 00:20:11.180]  原來是一個這麼sacred的moment
[00:20:11.180 --> 00:20:15.180]  sacred不是因為我們個個都很完美
[00:20:15.180 --> 00:20:16.180]  唱歌唱得對
[00:20:16.180 --> 00:20:17.180]  唱得好聽
[00:20:17.180 --> 00:20:20.180]  或者我們個個身心靈都好好準備
[00:20:20.180 --> 00:20:21.180]  我們沒有什麼破碎的
[00:20:21.180 --> 00:20:23.180]  完美的人來到上帝面前
[00:20:23.180 --> 00:20:24.180]  no no no no
[00:20:24.180 --> 00:20:28.180]  原來單單是因為上帝的恩典
[00:20:28.180 --> 00:20:30.180]  弟兄姊妹能夠在一起
[00:20:30.180 --> 00:20:32.180]  在一個敬拜
[00:20:32.180 --> 00:20:34.180]  在一個教會裏面
[00:20:34.180 --> 00:20:38.180]  一起所謂同住和睦的時候
[00:20:38.180 --> 00:20:42.180]  這個是very sacred
[00:20:42.180 --> 00:20:44.180]  不單止good and beautiful
[00:20:44.180 --> 00:20:48.180]  是the most sacred thing
[00:20:48.180 --> 00:20:49.180]  你記得我說
[00:20:49.180 --> 00:20:52.180]  我由年青到現在
[00:20:52.180 --> 00:20:57.180]  我都覺得教會是我心所在的地方
[00:20:57.180 --> 00:20:59.180]  沒錯
[00:20:59.180 --> 00:21:03.180]  教會很多時候令我會心痛
[00:21:03.180 --> 00:21:06.180]  是令我很失望的
[00:21:06.180 --> 00:21:08.180]  教會會
[00:21:08.180 --> 00:21:11.180]  這個應該包括我自己在內
[00:21:11.180 --> 00:21:12.180]  我都會令人失望
[00:21:12.180 --> 00:21:14.180]  因為我都是教會份子
[00:21:14.180 --> 00:21:15.180]  我都是一個很殘破
[00:21:15.180 --> 00:21:17.180]  有很多缺陷的人
[00:21:17.180 --> 00:21:18.180]  我會令人失望
[00:21:18.180 --> 00:21:19.180]  會令人心痛
[00:21:19.180 --> 00:21:20.180]  你會令我失望
[00:21:20.180 --> 00:21:21.180]  你會令人心痛
[00:21:21.180 --> 00:21:23.180]  但是由年輕到現在
[00:21:23.180 --> 00:21:28.180]  我都從來沒有放棄過教會
[00:21:28.180 --> 00:21:31.180]  因為我體會到
[00:21:31.180 --> 00:21:34.180]  這是上帝的心意
[00:21:34.180 --> 00:21:37.180]  上帝很多時候做事很有趣
[00:21:37.180 --> 00:21:39.180]  上帝做的事未必一定是最有效率
[00:21:39.180 --> 00:21:42.180]  未必一定是最有效
[00:21:42.180 --> 00:21:44.180]  但他偏偏就是揀選一些東西
[00:21:44.180 --> 00:21:49.180]  是用他的恩典去運作
[00:21:49.180 --> 00:21:51.180]  你想想耶路撒冷石鞍山
[00:21:51.180 --> 00:21:56.180]  是不是全世界最風光最美的山脈
[00:21:56.180 --> 00:22:02.180]  耶路撒冷石鞍山是不特別的
[00:22:02.180 --> 00:22:04.180]  但是上帝揀選
[00:22:04.180 --> 00:22:08.180]  是他的選擇恩典
[00:22:08.180 --> 00:22:10.180]  教會其實都是一樣
[00:22:10.180 --> 00:22:13.180]  表面上教會有什麼特別
[00:22:13.180 --> 00:22:18.180]  一點都沒有特別
[00:22:18.180 --> 00:22:21.180]  甚至在社會裏覺得
[00:22:21.180 --> 00:22:25.180]  這班人有什麼料子
[00:22:25.180 --> 00:22:29.180]  因為他是上帝恩召的揀選
[00:22:29.180 --> 00:22:33.180]  是基督用他的血去犧牲
[00:22:33.180 --> 00:22:34.180]  在十字架上犧牲
[00:22:34.180 --> 00:22:37.180]  來贖回我們這一班人
[00:22:37.180 --> 00:22:39.180]  這就是最sacred的事
[00:22:39.180 --> 00:22:44.180]  是因為上帝出於他的心意
[00:22:44.180 --> 00:22:46.180]  是很sacred的事
[00:22:46.180 --> 00:22:48.180]  然後第三節
[00:22:48.180 --> 00:22:55.180]  因為在那裏有耶和華所命定的福就是永遠的生命
[00:22:55.180 --> 00:22:57.180]  這就是第二個imagery
[00:22:57.180 --> 00:23:00.180]  第一個imagery就是亞倫
[00:23:00.180 --> 00:23:02.180]  sacredness 神聖
[00:23:02.180 --> 00:23:04.180]  第二個imagery
[00:23:04.180 --> 00:23:05.180]  你大概get到
[00:23:05.180 --> 00:23:09.180]  就是一種很life giving的東西
[00:23:09.180 --> 00:23:21.180]  克門山是以色列巴基斯坦最北的一個最高的山
[00:23:21.180 --> 00:23:23.180]  是長年積雪的
[00:23:23.180 --> 00:23:24.180]  當然現在因為氣候亂化
[00:23:24.180 --> 00:23:27.180]  所以現在已經光了頭
[00:23:27.180 --> 00:23:30.180]  但是它是一個白頭山
[00:23:30.180 --> 00:23:34.180]  以色列巴基斯坦下季的時候是完全不下雨的
[00:23:34.180 --> 00:23:37.180]  土地是會乾旱
[00:23:37.180 --> 00:23:39.180]  而那些農作物
[00:23:39.180 --> 00:23:42.180]  人如何能夠在那幾個月
[00:23:42.180 --> 00:23:46.180]  大概五月至八月底九月的時候
[00:23:46.180 --> 00:23:50.180]  這個最乾旱的一個夏季
[00:23:50.180 --> 00:23:52.180]  能夠捱得過
[00:23:52.180 --> 00:23:54.180]  就是靠著甘露
[00:23:54.180 --> 00:23:57.180]  就是那些剛剛早上起床
[00:23:57.180 --> 00:23:59.180]  你見到有一層薄霧那些
[00:23:59.180 --> 00:24:03.180]  就是靠著那些來滋潤著土地和農作物
[00:24:03.180 --> 00:24:05.180]  滋潤著我們的生命
[00:24:05.180 --> 00:24:07.180]  就是克門的甘露
[00:24:07.180 --> 00:24:10.180]  克門降下來的甘露
[00:24:10.180 --> 00:24:13.180]  一個高山所降下來的清晨的甘露
[00:24:13.180 --> 00:24:16.180]  使到地上能夠有滋潤
[00:24:16.180 --> 00:24:18.180]  能夠有life
[00:24:18.180 --> 00:24:21.180]  而那個life是一個永遠的life
[00:24:21.180 --> 00:24:23.180]  是永遠的生命
[00:24:23.180 --> 00:24:24.180]  降到哪裏呢?
[00:24:24.180 --> 00:24:27.180]  就是以色列人的子民聚集的那個地方
[00:24:27.180 --> 00:24:29.180]  就是石安山
[00:24:29.180 --> 00:24:30.180]  耶路撒冷
[00:24:30.180 --> 00:24:31.180]  當他們聚集的時候
[00:24:31.180 --> 00:24:35.180]  我們就去taste到
[00:24:35.180 --> 00:24:37.180]  不能夠完完全全100%去體會
[00:24:37.180 --> 00:24:39.180]  當然這個是到將來新天新地
[00:24:39.180 --> 00:24:40.180]  我們才能夠體會到
[00:24:40.180 --> 00:24:42.180]  永遠的生命是一回事
[00:24:42.180 --> 00:24:44.180]  但是當我們聚集的時候
[00:24:44.180 --> 00:24:46.180]  弟兄姊妹一齊去朝聖
[00:24:46.180 --> 00:24:48.180]  去敬拜上帝的時候
[00:24:48.180 --> 00:24:50.180]  你就發現
[00:24:50.180 --> 00:24:53.180]  或者吃了頭枱
[00:24:53.180 --> 00:24:55.180]  你get到那個first taste
[00:24:55.180 --> 00:24:58.180]  What is eternal life?
[00:24:58.180 --> 00:25:02.180]  甚麼叫做上帝給我們的那個生命
[00:25:02.180 --> 00:25:05.180]  在上帝的同在裏面
[00:25:05.180 --> 00:25:11.180]  這個就是上帝為我們設立的群體
[00:25:11.180 --> 00:25:15.180]  是教會其中一個的景象
[00:25:15.180 --> 00:25:17.180]  神的子民的一個景象
[00:25:17.180 --> 00:25:18.180]  當我們走在一起的時候
[00:25:18.180 --> 00:25:20.180]  有上帝所命定的福
[00:25:20.180 --> 00:25:22.180]  你能夠get到那個taste
[00:25:22.180 --> 00:25:25.180]  永遠的生命
[00:25:25.180 --> 00:25:27.180]  你記得我們在浸禮的時候
[00:25:27.180 --> 00:25:29.180]  我們會有一個信經
[00:25:29.180 --> 00:25:31.180]  我們一起讀
[00:25:31.180 --> 00:25:32.180]  記得嗎
[00:25:32.180 --> 00:25:33.180]  那個叫做使徒信經
[00:25:33.180 --> 00:25:35.180]  有很多年歷史
[00:25:35.180 --> 00:25:36.180]  我們背誦這個信經的時候
[00:25:36.180 --> 00:25:37.180]  你記得這個信經
[00:25:37.180 --> 00:25:39.180]  是有很多不同的articles
[00:25:39.180 --> 00:25:41.180]  來去總結
[00:25:41.180 --> 00:25:43.180]  整個基督教最重要的
[00:25:43.180 --> 00:25:45.180]  最basic的信仰
[00:25:45.180 --> 00:25:47.180]  在信經裏面提過兩次
[00:25:47.180 --> 00:25:49.180]  是和教會有關
[00:25:49.180 --> 00:25:51.180]  很多時候我們理解信仰
[00:25:51.180 --> 00:25:52.180]  理解宗教
[00:25:52.180 --> 00:25:54.180]  我們都覺得
[00:25:54.180 --> 00:25:56.180]  都是我們自己個人的東西
[00:25:56.180 --> 00:25:58.180]  just me and God
[00:25:58.180 --> 00:26:00.180]  我和Jesus
[00:26:00.180 --> 00:26:04.180]  我和主之間的契合
[00:26:04.180 --> 00:26:07.180]  或者我有個相通等等
[00:26:07.180 --> 00:26:09.180]  這些是沒有錯的
[00:26:09.180 --> 00:26:11.180]  但絕對不是個人主義
[00:26:11.180 --> 00:26:16.180]  使徒信經有兩處提到教會群體
[00:26:16.180 --> 00:26:17.180]  他說什麼呢
[00:26:17.180 --> 00:26:21.180]  他說I believe the holy catholic church
[00:26:21.180 --> 00:26:25.180]  and I believe the communion of saints
[00:26:25.180 --> 00:26:27.180]  這個意思
[00:26:27.180 --> 00:26:29.180]  當我們聽到catholic這個字的時候
[00:26:29.180 --> 00:26:31.180]  我們通常就想起羅馬天主教
[00:26:31.180 --> 00:26:33.180]  羅馬
[00:26:33.180 --> 00:26:38.180]  但使徒信經本身的意思不是這樣的
[00:26:38.180 --> 00:26:40.180]  catholic這個字其實是普世的意思
[00:26:40.180 --> 00:26:42.180]  universal church
[00:26:42.180 --> 00:26:44.180]  所以很多時候現代的翻譯
[00:26:44.180 --> 00:26:48.180]  我就說I believe the holy universal church
[00:26:48.180 --> 00:26:50.180]  就不用catholic這個字
[00:26:50.180 --> 00:26:52.180]  catholic這個字就是聖兒宮的意思
[00:26:52.180 --> 00:26:55.180]  大公的意思就是catholic
[00:26:55.180 --> 00:26:57.180]  public visible
[00:26:57.180 --> 00:27:00.180]  普世universal的教會
[00:27:00.180 --> 00:27:02.180]  I believe 我相信
[00:27:02.180 --> 00:27:05.180]  這是上帝自己恩典的揀選
[00:27:05.180 --> 00:27:07.180]  不是因為我們這裡
[00:27:07.180 --> 00:27:09.180]  個個都是屬靈的偉人
[00:27:09.180 --> 00:27:11.180]  none of us
[00:27:11.180 --> 00:27:13.180]  是一種這樣的人
[00:27:13.180 --> 00:27:15.180]  但他是用耶穌基督的恩典
[00:27:15.180 --> 00:27:18.180]  我們能夠成為教會
[00:27:18.180 --> 00:27:20.180]  universal church
[00:27:20.180 --> 00:27:22.180]  並且這裡講到
[00:27:22.180 --> 00:27:24.180]  大兒宮的教會
[00:27:24.180 --> 00:27:26.180]  不只是在這裡
[00:27:26.180 --> 00:27:28.180]  我們眼見的
[00:27:28.180 --> 00:27:31.180]  而是歷世歷代
[00:27:31.180 --> 00:27:34.180]  包括所有的信徒
[00:27:34.180 --> 00:27:36.180]  所謂因為恩典
[00:27:36.180 --> 00:27:39.180]  而能夠成為教會一部份的
[00:27:39.180 --> 00:27:41.180]  這一班的信徒
[00:27:41.180 --> 00:27:43.180]  包括已經
[00:27:43.180 --> 00:27:45.180]  回到天家的
[00:27:45.180 --> 00:27:47.180]  或者在教會歷史裡面
[00:27:47.180 --> 00:27:49.180]  有很多很多跨越
[00:27:49.180 --> 00:27:51.180]  時代地理的
[00:27:51.180 --> 00:27:53.180]  這些信徒
[00:27:53.180 --> 00:27:56.180]  都是在這個holy catholic church
[00:27:56.180 --> 00:27:59.180]  這個大聖兒宮的教會裡面
[00:27:59.180 --> 00:28:01.180]  是一部份的
[00:28:01.180 --> 00:28:03.180]  而你呢
[00:28:03.180 --> 00:28:05.180]  就是這個
[00:28:05.180 --> 00:28:07.180]  普世的教會
[00:28:07.180 --> 00:28:09.180]  的其中一部份
[00:28:09.180 --> 00:28:12.180]  他說我信聖徒相通
[00:28:12.180 --> 00:28:14.180]  什麼意思
[00:28:14.180 --> 00:28:15.180]  communion of saints
[00:28:15.180 --> 00:28:17.180]  就是說所有的信徒
[00:28:17.180 --> 00:28:19.180]  都與基督能夠聯合的
[00:28:19.180 --> 00:28:21.180]  一起來相連
[00:28:21.180 --> 00:28:23.180]  等於我們
[00:28:23.180 --> 00:28:25.180]  舉個例子
[00:28:25.180 --> 00:28:27.180]  我們好像去hiking
[00:28:27.180 --> 00:28:30.180]  我們大家去行山
[00:28:30.180 --> 00:28:32.180]  行山有目的地
[00:28:32.180 --> 00:28:34.180]  通常有目的地
[00:28:34.180 --> 00:28:37.180]  我們走著走著的時候
[00:28:37.180 --> 00:28:38.180]  我們發現走著走著
[00:28:38.180 --> 00:28:40.180]  我們遇到不同的人
[00:28:40.180 --> 00:28:43.180]  遇到一些可能
[00:28:43.180 --> 00:28:45.180]  他們都在行山
[00:28:45.180 --> 00:28:47.180]  不過他們說
[00:28:47.180 --> 00:28:49.180]  我的目的地是另外一個山頭
[00:28:49.180 --> 00:28:51.180]  他們去了別的地方
[00:28:51.180 --> 00:28:53.180]  與你的目的地不同
[00:28:53.180 --> 00:28:56.180]  但可能你也遇到其他人
[00:28:56.180 --> 00:28:58.180]  咦 這麼巧
[00:28:58.180 --> 00:28:59.180]  好像不認識
[00:28:59.180 --> 00:29:01.180]  但我們遇到一起上路
[00:29:01.180 --> 00:29:03.180]  然後問下問下
[00:29:03.180 --> 00:29:06.180]  原來我們去的目的地是一樣的
[00:29:06.180 --> 00:29:09.180]  是不是有很多相通
[00:29:09.180 --> 00:29:12.180]  雖然你未必喜歡他跟著你
[00:29:12.180 --> 00:29:15.180]  但有一樣東西跟你一樣
[00:29:15.180 --> 00:29:18.180]  就是他的目的地跟你一樣
[00:29:18.180 --> 00:29:19.180]  是不是
[00:29:19.180 --> 00:29:21.180]  你喜歡他也好
[00:29:21.180 --> 00:29:23.180]  你不喜歡他也好
[00:29:23.180 --> 00:29:25.180]  eventually
[00:29:25.180 --> 00:29:27.180]  最終
[00:29:27.180 --> 00:29:29.180]  都是在目的地見的
[00:29:29.180 --> 00:29:32.180]  這個就是聖徒相同
[00:29:32.180 --> 00:29:35.180]  communion of saints
[00:29:35.180 --> 00:29:40.180]  最後這篇詩篇給我們一些
[00:29:40.180 --> 00:29:42.180]  應用好嗎
[00:29:42.180 --> 00:29:43.180]  我覺得第一樣東西
[00:29:43.180 --> 00:29:45.180]  就是我們需要感謝上帝
[00:29:45.180 --> 00:29:47.180]  賜給我們
[00:29:47.180 --> 00:29:49.180]  身邊的弟兄姊妹
[00:29:49.180 --> 00:29:52.180]  這班人原來是同路人
[00:29:52.180 --> 00:29:54.180]  無論他們的年代不同
[00:29:54.180 --> 00:29:56.180]  語言不同 文化不同
[00:29:56.180 --> 00:29:57.180]  什麼不同都好
[00:29:57.180 --> 00:29:59.180]  兩個目的地是一樣的
[00:29:59.180 --> 00:30:01.180]  感謝上帝
[00:30:01.180 --> 00:30:04.180]  讓我有同行的人
[00:30:04.180 --> 00:30:06.180]  我為他禱告
[00:30:06.180 --> 00:30:08.180]  我去建立他
[00:30:08.180 --> 00:30:11.180]  我們彼此建立彼此服侍
[00:30:11.180 --> 00:30:14.180]  因為同路人應該做這件事
[00:30:14.180 --> 00:30:15.180]  第二樣東西
[00:30:15.180 --> 00:30:17.180]  感謝我自己
[00:30:17.180 --> 00:30:19.180]  就是那班路人裡的其中一部分
[00:30:19.180 --> 00:30:21.180]  我是其中一分子
[00:30:21.180 --> 00:30:24.180]  上帝原來不只是愛我一個
[00:30:24.180 --> 00:30:27.180]  上帝不只是拯救我一個
[00:30:27.180 --> 00:30:29.180]  他將我
[00:30:29.180 --> 00:30:31.180]  用他的恩典
[00:30:31.180 --> 00:30:35.180]  放在他自己的聖文當中
[00:30:35.180 --> 00:30:37.180]  不是因為我好
[00:30:37.180 --> 00:30:40.180]  而是基督給我的恩典
[00:30:40.180 --> 00:30:43.180]  我能夠成為教會的一部分
[00:30:43.180 --> 00:30:44.180]  第三樣東西
[00:30:44.180 --> 00:30:48.180]  我值得去投資我的時間
[00:30:48.180 --> 00:30:52.180]  去學一下人的故事
[00:30:52.180 --> 00:30:54.180]  你上路上得過癮的話
[00:30:54.180 --> 00:30:56.180]  你就需要大家聊一下
[00:30:56.180 --> 00:30:59.180]  你經歷的故事
[00:30:59.180 --> 00:31:01.180]  這裡不只是記個名這麼簡單
[00:31:01.180 --> 00:31:03.180]  聽一下大家的故事
[00:31:03.180 --> 00:31:05.180]  認識一下大家
[00:31:05.180 --> 00:31:07.180]  第四 值得用我的心力
[00:31:07.180 --> 00:31:10.180]  去投資在關係裡
[00:31:10.180 --> 00:31:12.180]  肅靈的關係
[00:31:12.180 --> 00:31:14.180]  教會 弟兄姊妹的關係
[00:31:14.180 --> 00:31:16.180]  大家同桌吃飯
[00:31:16.180 --> 00:31:18.180]  大家花點時間
[00:31:18.180 --> 00:31:20.180]  去克服我們剛認識的時候
[00:31:20.180 --> 00:31:22.180]  有些尷尬
[00:31:22.180 --> 00:31:24.180]  沒什麼契合
[00:31:24.180 --> 00:31:25.180]  但慢慢日子久了
[00:31:25.180 --> 00:31:27.180]  大家磨合的時候
[00:31:27.180 --> 00:31:29.180]  就能夠經歷到那個
[00:31:29.180 --> 00:31:32.180]  所謂聖徒相同
[00:31:32.180 --> 00:31:33.180]  同心去建立教會
[00:31:33.180 --> 00:31:36.180]  這是何等善 何等美
[00:31:36.180 --> 00:31:39.180]  我們同心協力去基督
[00:31:39.180 --> 00:31:43.180]  最後感謝你賜給我們這個恩典
[00:31:43.180 --> 00:31:46.180]  我們能夠成為上帝的子民的一部分
[00:31:46.180 --> 00:31:47.180]  這個完完全全
[00:31:47.180 --> 00:31:51.180]  百分之百是你給我們的好處
[00:31:51.180 --> 00:31:54.180]  最後這個何等的美 何等的善
[00:31:54.180 --> 00:31:57.180]  我們能夠走在一起
[00:31:57.180 --> 00:31:58.180]  感謝你在身邊
[00:31:58.180 --> 00:32:01.180]  你給我們一些同路人
[00:32:01.180 --> 00:32:03.180]  我們感謝這些生命
[00:32:03.180 --> 00:32:05.180]  求你讓我們的生命能夠去投資
[00:32:05.180 --> 00:32:08.180]  我們的心 我們的力
[00:32:08.180 --> 00:32:11.180]  使教會能夠成為一個
[00:32:11.180 --> 00:32:15.180]  更加討你喜悅的群體
[00:32:15.180 --> 00:32:17.180]  讓我們教會能夠成為一個更有愛
[00:32:17.180 --> 00:32:21.180]  更有你恩典的一個群體
[00:32:21.180 --> 00:32:24.180]  我們這樣祈禱 奉主明救
[00:32:24.180 --> 00:32:26.180]  願上帝賜福給教會
