
[00:00:00.000 --> 00:00:02.980]  我相信在座當中
[00:21:45.680 --> 00:21:49.680]  當保羅呼喚這個主啊 你是誰的時候
[00:21:49.680 --> 00:21:51.680]  我們發現了就是進入一個
[00:21:51.680 --> 00:21:54.280]  我們和上帝相遇的處境裏面
[00:21:54.280 --> 00:21:58.080]  保羅直接呼喚 上帝啊 你是哪一個
[00:21:58.080 --> 00:22:01.080]  今日我們只不過很多時候
[00:22:01.080 --> 00:22:03.880]  研究很多關乎上帝的知識
[00:22:03.880 --> 00:22:08.880]  但我們沒有去直接與上帝相遇
[00:22:08.880 --> 00:22:12.680]  最近有一個姐妹問我一句說話
[00:22:12.680 --> 00:22:15.480]  我想看看你們可不可以幫我答
[00:22:15.480 --> 00:22:18.080]  她說當你去到天堂
[00:22:18.080 --> 00:22:19.480]  見到上帝的時候
[00:22:19.480 --> 00:22:23.480]  你第一句說話你會跟祂說甚麼
[00:22:23.480 --> 00:22:25.280]  你會怎樣跟上帝說
[00:22:25.280 --> 00:22:30.080]  第一句 我說真是巧事這麼巧
[00:22:30.080 --> 00:22:33.680]  說甚麼呢 說哪一句都不對
[00:22:33.680 --> 00:22:37.280]  說哪一句都不夠
[00:22:37.280 --> 00:22:43.080]  有時候我只能夠對祂說一個說話
[00:22:43.080 --> 00:22:46.080]  我說當我面對上帝的時候
[00:22:46.080 --> 00:22:49.080]  我不需要說任何說話
[00:22:49.080 --> 00:22:52.680]  我只要將我全身的力量
[00:22:52.680 --> 00:22:57.480]  擁抱著上帝就夠了
[00:22:57.480 --> 00:22:59.080]  盡在不言中
[00:22:59.080 --> 00:23:03.680]  你緊緊地抱著上帝擁抱著
[00:23:03.680 --> 00:23:05.680]  這個經歷是怎樣的呢
[00:23:05.680 --> 00:23:08.480]  原來有一個小朋友
[00:23:08.480 --> 00:23:11.280]  就是走到來我面前
[00:23:11.280 --> 00:23:13.080]  見到我很高興
[00:23:13.080 --> 00:23:14.680]  好像爺爺一樣
[00:23:14.680 --> 00:23:17.880]  就將他全身的力量
[00:23:17.880 --> 00:23:20.280]  完全將我抱著
[00:23:20.280 --> 00:23:24.280]  即差不多是那些毒蛇轉
[00:23:24.280 --> 00:23:28.280]  一直在擁抱 動都動不了
[00:23:28.280 --> 00:23:30.880]  我在這裡感受到原來
[00:23:30.880 --> 00:23:35.680]  一個人的擁抱是令人這麼舒服
[00:23:35.680 --> 00:23:38.080]  令人這麼親切
[00:23:38.080 --> 00:23:40.880]  令人這麼可愛
[00:23:40.880 --> 00:23:43.680]  這個應該轉移到上帝那裏
[00:23:43.680 --> 00:23:44.880]  所以我回答這個姐妹
[00:23:44.880 --> 00:23:46.880]  我沒辦法跟上帝說甚麼說話
[00:23:46.880 --> 00:23:48.680]  你說哪一句都不夠
[00:23:48.680 --> 00:23:51.280]  只好抱著他
[00:23:51.280 --> 00:23:54.280]  我相信我們應該是這樣的
[00:23:54.280 --> 00:23:59.080]  我們沒有跟上帝直接的相遇
[00:23:59.080 --> 00:24:00.880]  如果我們能夠明白到
[00:24:00.880 --> 00:24:04.080]  我們人生發生了很多不應該
[00:24:04.080 --> 00:24:06.280]  不可能的事情
[00:24:06.280 --> 00:24:09.680]  就一定成為可能、應該
[00:24:09.680 --> 00:24:12.680]  因為上帝就是上帝
[00:24:12.680 --> 00:24:16.080]  可惜在我們個人的信仰裏面
[00:24:16.080 --> 00:24:24.480]  我們是沒有了對敬虔傲卑的體驗
[00:24:24.480 --> 00:24:33.880]  亞洲神學家C.S. Song 宋傳盛
[00:24:33.880 --> 00:24:36.280]  他很幽默地說
[00:24:36.280 --> 00:24:38.880]  我們往往好像裁縫師傅
[00:24:38.880 --> 00:24:41.680]  來剪裁上帝
[00:24:41.680 --> 00:24:44.480]  使祂適合我們有限的智慧
[00:24:44.480 --> 00:24:47.080]  我們所剪裁的上帝的樣子
[00:24:47.080 --> 00:24:50.080]  往往強烈反映著我們文化的偏見
[00:24:50.080 --> 00:24:52.080]  和宗教的經驗
[00:24:52.080 --> 00:24:54.480]  作為人我們怎樣呢?
[00:24:54.480 --> 00:24:57.080]  沒錯,我們是沒有辦法避免這樣做
[00:24:57.080 --> 00:24:59.080]  但是我們必須要記得一件事
[00:24:59.080 --> 00:25:05.080]  上帝自身跟我們所認識的上帝是不同的
[00:25:05.080 --> 00:25:07.680]  一旦我們忘記這件事
[00:25:07.680 --> 00:25:10.480]  一旦我們將兩者等同起來
[00:25:10.480 --> 00:25:14.080]  就是我們犯了保羅拜偶像這個罪
[00:25:14.080 --> 00:25:15.880]  從這個觀點來說
[00:25:15.880 --> 00:25:17.880]  我們是否要好好地反省
[00:25:17.880 --> 00:25:21.080]  我們從傳統信仰所認識的上帝
[00:25:21.080 --> 00:25:26.080]  到底像不像上帝祂本身
[00:25:26.080 --> 00:25:27.080]  意思就是說
[00:25:27.080 --> 00:25:28.680]  我們今天很多時候
[00:25:28.680 --> 00:25:30.280]  我們做裁縫剪裁
[00:25:30.280 --> 00:25:32.280]  上帝應該是這樣的
[00:25:32.280 --> 00:25:34.680]  上帝應該是這樣的
[00:25:34.680 --> 00:25:40.680]  上帝本身並不是由我們去剪裁的
[00:25:40.680 --> 00:25:44.680]  那麼我們怎樣來體會這個上帝呢?
[00:25:44.680 --> 00:25:47.080]  猶太人有一個哲學家
[00:25:47.080 --> 00:25:48.480]  有一個神學家
[00:25:48.480 --> 00:25:50.080]  天主教、基督教、東正教
[00:25:50.080 --> 00:25:52.280]  每個人都爭著要的
[00:25:52.280 --> 00:25:54.880]  他叫Martin Buber
[00:25:54.880 --> 00:26:01.680]  Martin Buber在這裡引述了一篇短文章
[00:26:01.680 --> 00:26:08.080]  他說在猶太人的西閃族裏面
[00:26:08.080 --> 00:26:10.280]  有一種傳統
[00:26:10.280 --> 00:26:12.080]  這個傳統是怎樣呢?
[00:26:12.080 --> 00:26:13.680]  這個傳統就是
[00:26:13.680 --> 00:26:17.680]  他們不知道怎樣稱呼上帝
[00:26:17.680 --> 00:26:21.680]  他只能夠在他們的稱號裏面
[00:26:21.680 --> 00:26:27.280]  說出一個「啊!有啊!有啊!」
[00:26:27.280 --> 00:26:30.480]  一個驚嘆號
[00:26:30.480 --> 00:26:34.480]  那個驚嘆號裏面就表達出
[00:26:34.480 --> 00:26:36.480]  他不知道怎樣表達
[00:26:36.480 --> 00:26:42.280]  他只是望著這位大而可畏的神聖的體貼
[00:26:42.280 --> 00:26:44.680]  來到他面前
[00:26:44.680 --> 00:26:48.680]  他又可愛又敬虔又敬畏又偉大又尊嚴
[00:26:48.680 --> 00:26:50.680]  又公義又聖誠等等等等
[00:26:50.680 --> 00:26:52.080]  都加在他身上
[00:26:52.080 --> 00:26:56.880]  他只能夠在那裏有一個「啊!」
[00:26:56.880 --> 00:27:00.280]  原來「耶和華」的「哇!」這個字
[00:27:00.280 --> 00:27:02.480]  就是一個驚嘆號
[00:27:02.480 --> 00:27:04.480]  「哇!」
[00:27:04.480 --> 00:27:06.480]  我們對上帝的認識
[00:27:06.480 --> 00:27:09.480]  有沒有一個這樣的驚嘆號呢?
[00:27:09.480 --> 00:27:14.480]  還是只不過是我的理解、我的明白?
[00:27:14.480 --> 00:27:16.480]  所以我們今天用一個比較
[00:27:16.480 --> 00:27:18.480]  另外一個角度來看
[00:27:18.480 --> 00:27:22.480]  就是我們今天要明白
[00:27:22.480 --> 00:27:24.480]  我們對歷史的研究
[00:27:24.480 --> 00:27:26.480]  聖經歷史的研究裏面
[00:27:26.480 --> 00:27:33.480]  不可以來到人的智慧、理性去陳述
[00:27:33.480 --> 00:27:36.480]  我們應該是用敬虔的奧悲
[00:27:36.480 --> 00:27:40.480]  來表達和親近上帝
[00:27:40.480 --> 00:27:42.480]  天主教有一個很好的神學家
[00:27:42.480 --> 00:27:44.480]  盧雲神父
[00:27:44.480 --> 00:27:48.480]  很多基督教的信徒都很喜歡看他的書
[00:27:48.480 --> 00:27:53.480]  我相信我都可以建議你們去看他的著作
[00:27:53.480 --> 00:27:55.480]  充滿著神學的意識
[00:27:55.480 --> 00:27:58.480]  又充滿著靈性的意識
[00:27:58.480 --> 00:28:01.480]  他只是說了一句很好的說話
[00:28:01.480 --> 00:28:04.480]  這段說話我只是說了一句
[00:28:04.480 --> 00:28:07.480]  神學本來的意思是什麼?
[00:28:07.480 --> 00:28:09.480]  神學本來的意思就是
[00:28:09.480 --> 00:28:15.480]  在禱告中與上帝聯合
[00:28:15.480 --> 00:28:17.480]  今天神學
[00:28:17.480 --> 00:28:19.480]  神學家有人說
[00:28:19.480 --> 00:28:23.480]  往往最難做的事情就是不知道怎樣祈禱
[00:28:23.480 --> 00:28:26.480]  一張張嘴就想了很多邏輯思維
[00:28:26.480 --> 00:28:28.480]  很多神學的理論
[00:28:28.480 --> 00:28:30.480]  他都不知道怎樣去祈禱才好
[00:28:30.480 --> 00:28:32.480]  盧雲神父就說
[00:28:32.480 --> 00:28:38.480]  神學本來就是在禱告中與上帝的聯合
[00:28:38.480 --> 00:28:42.480]  這就是把上帝的易度和人間的常度
[00:28:42.480 --> 00:28:45.480]  放在這個敬虔的奧悲裡面
[00:28:45.480 --> 00:28:51.480]  我相信他不是要攔在我們念神學、讀神學、教神學的人
[00:28:51.480 --> 00:28:54.480]  這是要提示我們
[00:28:54.480 --> 00:28:56.480]  我們要敬畏上帝
[00:28:56.480 --> 00:29:00.480]  我們要在上帝的面前
[00:29:00.480 --> 00:29:02.480]  全謙卑的心
[00:29:02.480 --> 00:29:04.480]  與上帝同行
[00:29:04.480 --> 00:29:11.480]  在做一個簡單的總結之前
[00:29:11.480 --> 00:29:15.480]  我常常心裡面有一個掙扎
[00:29:15.480 --> 00:29:18.480]  可不可以不講道?
[00:29:18.480 --> 00:29:20.480]  為什麼呢?
[00:29:20.480 --> 00:29:22.480]  因為我發現到
[00:29:22.480 --> 00:29:25.480]  講道的時候
[00:29:25.480 --> 00:29:30.480]  聽者容易,講者難
[00:29:30.480 --> 00:29:39.480]  我記得神學院一位老師Dr.Dosh
[00:29:39.480 --> 00:29:43.480]  他現在在倫敦大學那裡教書
[00:29:43.480 --> 00:29:46.480]  他說我要講一個小時的道
[00:29:46.480 --> 00:29:50.480]  我最少用十個小時去準備
[00:29:50.480 --> 00:29:52.480]  我看他之後
[00:29:52.480 --> 00:29:55.480]  說我不同意
[00:29:55.480 --> 00:29:57.480]  我就說
[00:29:57.480 --> 00:29:59.480]  講一個小時的道
[00:29:59.480 --> 00:30:01.480]  甚至這半個小時的道
[00:30:01.480 --> 00:30:05.480]  我大概用一百個小時去準備
[00:30:05.480 --> 00:30:07.480]  真的,我說是
[00:30:07.480 --> 00:30:09.480]  不是誇大
[00:30:09.480 --> 00:30:11.480]  因為一篇講章
[00:30:11.480 --> 00:30:15.480]  你不改十幾二十次都不是那篇講章
[00:30:15.480 --> 00:30:17.480]  你真的要去改,去想
[00:30:17.480 --> 00:30:19.480]  不是我堆砌這個邏輯
[00:30:19.480 --> 00:30:24.480]  而是裡面能不能夠將信仰的OB顯露出來
[00:30:24.480 --> 00:30:27.480]  幫助我們建立我們的信德
[00:30:27.480 --> 00:30:29.480]  所以敬畏上帝
[00:30:29.480 --> 00:30:32.480]  就是上帝從上帝的誤導裡面
[00:30:32.480 --> 00:30:35.480]  將上帝的逆道和人間的上道
[00:30:35.480 --> 00:30:37.480]  結成階樓
[00:30:37.480 --> 00:30:39.480]  為我們靈性的生命
[00:30:39.480 --> 00:30:41.480]  人生的歷程
[00:30:41.480 --> 00:30:44.480]  開展一個靈性的火花
[00:30:44.480 --> 00:30:47.480]  使我們能夠光輝上帝
[00:30:47.480 --> 00:30:50.480]  願上帝建立我們
[00:30:50.480 --> 00:30:52.480]  講和聽的人
[00:30:52.480 --> 00:30:57.480]  都在上帝的持人的引導之下
[00:30:57.480 --> 00:30:59.480]  奉主的命求
[00:30:59.480 --> 00:31:01.480]  阿們
