
[00:00:00.000 --> 00:00:02.880]  我相信大家都會明顯看到
[00:26:22.640 --> 00:26:24.240]  看完這個聖經即是說
[00:26:24.240 --> 00:26:27.360]  我們不要再偏行幾路
[00:26:27.360 --> 00:26:34.160]  因為耶穌已為我們死了
[00:26:34.160 --> 00:26:40.000]  第二節聖經是哥林多後書5章15節
[00:26:40.000 --> 00:26:41.280]  我們一起讀
[00:26:41.280 --> 00:26:43.600]  並且他替眾人死
[00:26:43.600 --> 00:26:47.680]  是叫那些活著的人不再為自己活
[00:26:47.680 --> 00:26:53.280]  乃為替他們死而復活的主活
[00:26:53.280 --> 00:26:56.240]  這句聖經就是告訴我們
[00:26:56.240 --> 00:26:59.360]  如果我們領受了主的救恩
[00:26:59.360 --> 00:27:02.880]  我們承認主已經為我們死了
[00:27:02.880 --> 00:27:06.080]  我們仍然活著即是有永生的人
[00:27:06.080 --> 00:27:08.720]  不要再為自己而活
[00:27:08.720 --> 00:27:11.040]  為主而活
[00:27:11.040 --> 00:27:13.520]  將主權交出
[00:27:13.520 --> 00:27:16.240]  就是為主而活
