
[00:00:00.000 --> 00:00:04.000]  今天的講題是「活出和好的福音」
[00:21:31.960 --> 00:21:36.000]  「我只是說正像對自己孩子說的」
[00:21:36.000 --> 00:21:40.400]  這裏保羅又用一個慈父的心腸對他們說
[00:21:40.400 --> 00:21:44.120]  如果用口語化來說
[00:21:44.120 --> 00:21:47.160]  「我對你們是兒子才說」
[00:21:47.160 --> 00:21:50.200]  「你們要像我這樣」
[00:21:50.200 --> 00:21:55.040]  「對我用寬宏的心來接納我」
[00:21:55.040 --> 00:21:57.280]  這就是保羅的心腸
[00:21:57.280 --> 00:21:59.000]  「你們要像我這樣」
[00:21:59.000 --> 00:22:02.280]  「對我用寬宏的心來接納我」
[00:22:02.280 --> 00:22:05.520]  其實關係是雙方的
[00:22:05.520 --> 00:22:08.880]  倘若有一個關係要好好維持下去
[00:22:08.880 --> 00:22:12.120]  其實雙方都要踏出這一步
[00:22:12.120 --> 00:22:16.480]  事實上保羅已經一而再透過書信
[00:22:16.480 --> 00:22:18.840]  透過他和他的同工
[00:22:18.840 --> 00:22:21.200]  去探訪哥倫多教會
[00:22:21.200 --> 00:22:32.440]  主動和教會信徒修補這段破裂的關係
[00:22:32.440 --> 00:22:39.000]  現在他更加再次主動和哥倫多信徒示好
[00:22:39.000 --> 00:22:42.240]  希望能夠和他們重新建立關係
[00:22:42.240 --> 00:22:44.360]  保羅可以說是身體力行
[00:22:44.360 --> 00:22:45.600]  不僅是一個「講」字
[00:22:45.600 --> 00:22:47.400]  是真的做出來的
[00:22:47.400 --> 00:22:48.840]  他不僅和神和好
[00:22:48.840 --> 00:22:51.800]  也願意和人和好
[00:22:51.800 --> 00:22:57.400]  到底哥倫多信徒和保羅之間出了什麼問題呢?
[00:22:57.400 --> 00:23:00.280]  其實他們的關係出現問題
[00:23:00.280 --> 00:23:04.920]  是因為他們彼此之間有深層次的矛盾
[00:23:04.920 --> 00:23:06.920]  這個矛盾是什麼呢?
[00:23:06.920 --> 00:23:08.960]  哥倫多信徒經常覺得
[00:23:08.960 --> 00:23:12.160]  保羅的思想狹窄
[00:23:12.160 --> 00:23:14.040]  容不下意見
[00:23:14.040 --> 00:23:16.640]  他們不認同保羅的吩咐
[00:23:16.640 --> 00:23:19.360]  保羅吩咐他們要清理門戶
[00:23:19.360 --> 00:23:22.440]  將犯奸淫的人逐出教會
[00:23:22.440 --> 00:23:23.920]  他們不認同
[00:23:23.920 --> 00:23:26.440]  還有保羅教導信徒
[00:23:26.440 --> 00:23:28.360]  凡事都要按真理而行
[00:23:28.360 --> 00:23:30.840]  不可以按心中的感動
[00:23:30.840 --> 00:23:33.000]  來創出新的道理
[00:23:33.000 --> 00:23:35.040]  他們又不認同
[00:23:35.040 --> 00:23:38.680]  哥倫多信徒認為
[00:23:38.680 --> 00:23:42.000]  保羅的思想狹窄
[00:23:42.000 --> 00:23:48.240]  但保羅卻認為哥倫多人不接納他
[00:23:48.240 --> 00:23:51.840]  他對哥倫多信徒開放是接納的
[00:23:51.840 --> 00:23:55.800]  反倒是哥倫多信徒聽不入耳
[00:23:55.800 --> 00:23:58.840]  對他所說的教導聽不入耳
[00:23:58.840 --> 00:24:00.720]  他們之所以聽不入耳
[00:24:00.720 --> 00:24:02.120]  將保羅的教訓聽不入耳
[00:24:02.120 --> 00:24:06.040]  是因為他們腦中充斥著很多
[00:24:06.040 --> 00:24:11.200]  自以為是、自以為開放的思想
[00:24:11.200 --> 00:24:13.240]  以至保羅所說的
[00:24:13.240 --> 00:24:15.280]  他們聽不入耳
[00:24:15.280 --> 00:24:19.320]  到底是保羅的思想狹窄、狹隘
[00:24:19.320 --> 00:24:26.000]  還是哥倫多信徒的思想狹隘呢?
[00:24:26.000 --> 00:24:30.920]  你們覺得怎樣?
[00:24:30.920 --> 00:24:35.200]  世界的價值觀和聖經的真理
[00:24:35.200 --> 00:24:38.000]  很多時候都是背道而馳的
[00:24:38.000 --> 00:24:41.040]  當世界說我們要急功近利
[00:24:41.040 --> 00:24:43.040]  有錢掉下來就要快點去撿
[00:24:43.040 --> 00:24:48.320]  但聖經說我們要積財寶在天
[00:24:48.320 --> 00:24:52.240]  一個向世界寬宏開放的人
[00:24:52.240 --> 00:24:58.720]  自然也會對上帝狹窄、狹隘
[00:24:58.720 --> 00:25:03.440]  相反一個向真理開放寬宏的人
[00:25:03.440 --> 00:25:08.880]  自然也會對罪惡抱持排斥的態度
[00:25:08.880 --> 00:25:14.040]  所以問題不在於誰寬宏、誰狹隘
[00:25:14.040 --> 00:25:20.480]  問題在於我們向誰寬宏、向誰狹隘
[00:25:20.480 --> 00:25:22.480]  其實保羅很清楚
[00:25:22.480 --> 00:25:28.120]  他知道他不能夠為了和哥倫多信徒和好
[00:25:28.120 --> 00:25:29.960]  討好他們
[00:25:29.960 --> 00:25:34.120]  他就放棄自己對真理的堅持
[00:25:34.120 --> 00:25:37.760]  所以在這個問題上他是沒有轉彎的餘地
[00:25:37.760 --> 00:25:42.400]  他知道他不可以一腳踏兩船左右逢源
[00:25:42.400 --> 00:25:46.400]  所以今天如果有人說你很執著
[00:25:46.400 --> 00:25:48.760]  你就不用這麼快不開心
[00:25:48.760 --> 00:25:52.160]  你先去問問自己
[00:25:52.160 --> 00:25:54.440]  我在執著些什麼呢?
[00:25:54.440 --> 00:25:58.560]  我在執著得正不正確呢?
[00:25:58.560 --> 00:26:01.920]  其實人不可以對什麼都開放
[00:26:01.920 --> 00:26:05.200]  對什麼都不執著
[00:26:05.200 --> 00:26:09.400]  一個不執著的人其實很可能意味著
[00:26:09.400 --> 00:26:11.440]  他根本沒有心思索慮
[00:26:11.440 --> 00:26:15.080]  又或者他是一個油氣人間的人
[00:26:15.080 --> 00:26:18.200]  保羅肯定不是這種人
[00:26:18.200 --> 00:26:22.160]  他重視他和哥倫多人之間的關係
[00:26:22.160 --> 00:26:24.080]  但他更加重視的就是
[00:26:24.080 --> 00:26:31.600]  這個關係到底是否行在上帝的心意裡面
[00:26:31.600 --> 00:26:34.200]  接著來到第三段
[00:26:34.200 --> 00:26:37.760]  就是六章十四節至七章一節
[00:26:37.760 --> 00:26:39.200]  在剛才那一段
[00:26:39.200 --> 00:26:45.480]  保羅要求哥倫多信徒以寬宏的心來接納他
[00:26:45.480 --> 00:26:50.040]  其實他所指的不單止是對保羅自己的接納
[00:26:50.040 --> 00:26:54.200]  也代表著要哥倫多信徒接納他背後
[00:26:54.200 --> 00:26:58.680]  那種他在堅持的聖經的真理
[00:26:58.680 --> 00:27:02.680]  而這個也意味著哥倫多信徒
[00:27:02.680 --> 00:27:05.600]  如果接納保羅和他的真理
[00:27:05.600 --> 00:27:08.680]  就意味著哥倫多信徒要對那些
[00:27:08.680 --> 00:27:12.840]  不合乎聖經真理的風氣或者觀念
[00:27:12.840 --> 00:27:16.000]  說不
[00:27:16.000 --> 00:27:17.920]  所以來到這一段的時候
[00:27:17.920 --> 00:27:20.000]  他是勸勉哥倫多信徒
[00:27:20.000 --> 00:27:22.680]  要拒絕跟隨世俗
[00:27:22.680 --> 00:27:25.680]  那些不合乎聖經的風氣
[00:27:25.680 --> 00:27:27.960]  他們要專心跟隨神
[00:27:27.960 --> 00:27:32.320]  過聖潔的生活
[00:27:32.320 --> 00:27:34.600]  我們一起來讀
[00:27:34.600 --> 00:27:37.960]  「你們和不信的緣不相配
[00:27:37.960 --> 00:27:40.040]  不要同乎一額
[00:27:40.040 --> 00:27:43.200]  異和不異有什麼相交呢?
[00:27:43.200 --> 00:27:46.720]  光明和黑暗有什麼相通呢?
[00:27:46.720 --> 00:27:50.280]  基督和比列有什麼相和呢?
[00:27:50.280 --> 00:27:54.800]  信主的和不信主的有什麼相干呢?
[00:27:54.800 --> 00:27:59.200]  上帝的殿和偶像有什麼相同呢?」
[00:27:59.200 --> 00:28:06.360]  保羅在這裡連續運用了五個對比和問句
[00:28:06.360 --> 00:28:10.920]  目的是要說明「信與不信」
[00:28:10.920 --> 00:28:11.800]  「不能相配」
[00:28:11.800 --> 00:28:15.240]  「不能同乎一額」的道理
[00:28:15.240 --> 00:28:16.800]  這裡提到「額」
[00:28:16.800 --> 00:28:18.600]  到底「額」是什麼呢?
[00:28:18.600 --> 00:28:20.920]  其實在古代的農業社會
[00:28:20.920 --> 00:28:25.480]  他們會用一些動物來拖拉一些重物件
[00:28:25.480 --> 00:28:30.600]  兩隻動物一起拉會拉得重、拉得多一點
[00:28:30.600 --> 00:28:34.680]  怎樣將這兩隻動物連起來呢?
[00:28:34.680 --> 00:28:36.760]  有一個「額」
[00:28:36.760 --> 00:28:43.520]  用中間這個「額」將兩隻動物扣在一起
[00:28:43.520 --> 00:28:48.320]  如果這兩隻動物是不同種類的話
[00:28:48.320 --> 00:28:49.160]  好像這幅圖一樣
[00:28:49.160 --> 00:28:51.040]  一個應該是雷仔
[00:28:51.040 --> 00:28:52.240]  另一個是牛
[00:28:52.240 --> 00:28:54.040]  兩種都不同種類的時候
[00:28:54.040 --> 00:28:56.640]  他們的步伐不一致
[00:28:56.640 --> 00:28:58.760]  甚至可能會打架
[00:28:58.760 --> 00:29:02.720]  所以操作起來就有很大的困難
[00:29:02.720 --> 00:29:06.400]  保羅其實是用這個比喻來指出
[00:29:06.400 --> 00:29:12.680]  信主的人和不信主的人是很難合作的
[00:29:12.680 --> 00:29:18.560]  有很多基督徒用這節聖經說
[00:29:18.560 --> 00:29:19.360]  「信與不信」
[00:29:19.360 --> 00:29:21.960]  「不能同乎一額」這句話
[00:29:21.960 --> 00:29:28.160]  來說基督徒不能與非基督徒結婚
[00:29:28.160 --> 00:29:31.760]  信與不信的結合的確有很大的困難
[00:29:31.760 --> 00:29:35.480]  也不是聖經所贊成的
[00:29:35.480 --> 00:29:41.200]  不過這段經文卻不是在討論婚姻關係
[00:29:41.200 --> 00:29:43.000]  而這裡所指的不信的人
[00:29:43.000 --> 00:29:46.080]  其實也不是泛指所有未信的人
[00:29:46.080 --> 00:29:47.360]  而是其實有背景
[00:29:47.360 --> 00:29:50.360]  就是針對當時哥倫多教會的背景
[00:29:50.360 --> 00:29:54.520]  很可能是指裡面那些反對真理
[00:29:54.520 --> 00:29:57.080]  故意違抗福音的人
[00:29:57.080 --> 00:29:59.880]  可能就是裡面所說的
[00:29:59.880 --> 00:30:03.080]  那些傳異端的假師傅
[00:30:03.080 --> 00:30:05.920]  或者是那些為利益為財
[00:30:05.920 --> 00:30:08.080]  來混亂真道的人
[00:30:08.080 --> 00:30:13.280]  還有在十六節提到神的殿和偶像
[00:30:13.280 --> 00:30:15.880]  接著保羅又在十六、十七節
[00:30:15.880 --> 00:30:17.600]  用了頗長的篇幅
[00:30:17.600 --> 00:30:20.040]  引用舊約的經文來解釋
[00:30:20.040 --> 00:30:22.880]  神的殿和偶像
[00:30:22.880 --> 00:30:26.600]  這裡可以看到保羅似乎在這個小段落裡
[00:30:26.600 --> 00:30:30.680]  重點可能就在神的殿和偶像
[00:30:30.680 --> 00:30:32.920]  這個重點上面
[00:30:32.920 --> 00:30:34.520]  其實就是說
[00:30:34.520 --> 00:30:37.520]  當時可能哥倫多教會裡面的一些信徒
[00:30:37.520 --> 00:30:40.360]  是參與異教
[00:30:40.360 --> 00:30:45.440]  就是外邦人那些敬拜偶像的聚會
[00:30:45.440 --> 00:30:46.880]  其實在哥倫多前書
[00:30:46.880 --> 00:30:51.160]  保羅都有提出過這個問題
[00:30:51.160 --> 00:30:52.840]  當時其實就是
[00:30:52.840 --> 00:30:56.000]  他講到這些信徒如果參與外邦人
[00:30:56.000 --> 00:30:57.960]  這些敬拜偶像的聚會
[00:30:57.960 --> 00:31:02.480]  其實就等於他們和外邦人一起去拜鬼
[00:31:02.480 --> 00:31:06.920]  保羅極力反對
[00:31:06.920 --> 00:31:10.440]  其實在香港這個社會裡面
[00:31:10.440 --> 00:31:12.600]  我們基督徒是佔很少數
[00:31:12.600 --> 00:31:16.240]  大概是百分之五多一點
[00:31:16.240 --> 00:31:19.840]  所以基督徒要和未信的人劃清界線
[00:31:19.840 --> 00:31:21.520]  其實是很難的
[00:31:21.520 --> 00:31:25.600]  我們不可以去到深山那裡居住
[00:31:25.600 --> 00:31:26.520]  還有就是
[00:31:26.520 --> 00:31:28.200]  如果我們和他們劃清界線的時候
[00:31:28.200 --> 00:31:31.600]  其實你怎樣向他們傳福音呢?
[00:31:31.600 --> 00:31:35.560]  不過儘管我們很難在生活上面
[00:31:35.560 --> 00:31:37.240]  和他們劃清界線
[00:31:37.240 --> 00:31:43.040]  不過那種和聖經真理背道而馳的價值觀
[00:31:43.040 --> 00:31:49.720]  卻是我們需要警醒和不可以妥協的
[00:31:49.720 --> 00:31:54.000]  這幾天香港的股市都升得很厲害
[00:31:54.000 --> 00:31:58.000]  近三天就升了大概兩千點
[00:31:58.000 --> 00:32:01.920]  我不知道大家有沒有心動
[00:32:01.920 --> 00:32:09.680]  其實股票買賣是一個正當的投資工具
[00:32:09.680 --> 00:32:11.680]  我家裡也有買股票的
[00:32:11.680 --> 00:32:13.320]  所以買股票不是問題
[00:32:13.320 --> 00:32:19.040]  問題在於你的心會不會被這東西佔據了
[00:32:19.040 --> 00:32:21.240]  而是影響你作為一個基督徒
[00:32:21.240 --> 00:32:26.280]  應該有的價值觀和行為操守
[00:32:26.280 --> 00:32:28.240]  我曾經見過一些弟兄姊妹
[00:32:28.240 --> 00:32:33.600]  他們是因為專注在股票買賣這些事情上
[00:32:33.600 --> 00:32:38.400]  就影響了他們和神和人之間的關係
[00:32:38.400 --> 00:32:40.760]  我也曾經聽過一些弟兄姊妹
[00:32:40.760 --> 00:32:42.880]  信主其實也有一段日子了
[00:32:42.880 --> 00:32:45.480]  他們說流年運程
[00:32:45.480 --> 00:32:50.040]  說今年犯太歲不好
[00:32:50.040 --> 00:32:53.240]  又去看相
[00:32:53.240 --> 00:32:55.680]  其實這些都是很流行的
[00:32:55.680 --> 00:32:58.560]  坊間是潮流所吹
[00:32:58.560 --> 00:33:00.760]  不過我想我們要看清楚
[00:33:00.760 --> 00:33:03.960]  這些潮流到底是不是我們應該
[00:33:03.960 --> 00:33:09.920]  我們作為基督徒應該來追趕的呢?
[00:33:09.920 --> 00:33:13.480]  在我們看的這整張《哥林多後書》第六章
[00:33:13.480 --> 00:33:15.160]  其實我們可以看到
[00:33:15.160 --> 00:33:18.800]  保羅不是用口來傳講福音
[00:33:18.800 --> 00:33:21.680]  他是用他的生命來活出來
[00:33:21.680 --> 00:33:22.800]  在這裡我們看到
[00:33:22.800 --> 00:33:24.480]  他不單止和神和好
[00:33:24.480 --> 00:33:27.240]  也主動地和人和好
[00:33:27.240 --> 00:33:29.320]  而他在和人和好的過程中
[00:33:29.320 --> 00:33:33.120]  他也不會因為要討好人的緣故
[00:33:33.120 --> 00:33:37.000]  就放棄他自己的信仰原則
[00:33:37.000 --> 00:33:39.040]  而保羅之所以能夠這樣
[00:33:39.040 --> 00:33:42.080]  不是因為他自己有什麼能力、大能
[00:33:42.080 --> 00:33:47.360]  而是上帝在他裏面讓他有能力
[00:33:47.360 --> 00:33:50.360]  盼望今天我們在座的弟兄姊妹
[00:33:50.360 --> 00:33:51.520]  我們的朋友
[00:33:51.520 --> 00:33:52.880]  我們都能夠像他一樣
[00:33:52.880 --> 00:33:55.000]  我們真的能夠將這個福音
[00:33:55.000 --> 00:33:56.880]  用生命來活出來
[00:33:56.880 --> 00:33:58.760]  我們一起祈禱
[00:33:58.760 --> 00:33:59.760]  青睞天父上帝
[00:33:59.760 --> 00:34:01.920]  我們感謝讚美你
[00:34:01.920 --> 00:34:04.000]  我們感謝你像聖經的說話
[00:34:04.000 --> 00:34:08.080]  又像如同雲彩的見證人
[00:34:08.080 --> 00:34:10.000]  讓我們真的可以從他們的身上
[00:34:10.000 --> 00:34:12.040]  看到上帝你自己的說話
[00:34:12.040 --> 00:34:13.880]  你自己的大能
[00:34:13.880 --> 00:34:15.680]  可能今天在這個世代
[00:34:15.680 --> 00:34:16.400]  這個社會
[00:34:16.400 --> 00:34:20.680]  我們都面對著各樣不同的隱憂、試探
[00:34:20.680 --> 00:34:22.600]  我們很多時候都會軟弱
[00:34:22.600 --> 00:34:24.360]  我們會跌倒
[00:34:24.360 --> 00:34:27.920]  但主求你親自幫助我們
[00:34:27.920 --> 00:34:29.080]  我們在哪裡跌倒
[00:34:29.080 --> 00:34:31.400]  求天父你叫我們在哪裡站起來
[00:34:31.400 --> 00:34:35.760]  也讓我們重新立志跟隨你
[00:34:35.760 --> 00:34:38.200]  主求你加能、賜力給我們
[00:34:38.200 --> 00:34:40.080]  讓我們能夠像保羅一樣
[00:34:40.080 --> 00:34:43.080]  活出上帝你自己的大能
[00:34:43.080 --> 00:34:44.680]  讓人從我們的身上
[00:34:44.680 --> 00:34:48.080]  看到上帝你自己的大能、大力
[00:34:48.080 --> 00:34:50.400]  看到我們雖然是軟弱
[00:34:50.400 --> 00:34:52.320]  但我們可以靠著你得勝
[00:34:52.320 --> 00:34:53.680]  感謝你聽我們的祈禱
[00:34:53.680 --> 00:34:55.120]  奉耶穌基督得勝的名
[00:34:55.120 --> 00:34:55.920]  阿門
