
[00:00:00.000 --> 00:00:07.920]  讓我們再次低頭同心的祈禱
[00:20:12.040 --> 00:20:15.480]  信徒之間如果不彼此相愛
[00:20:15.480 --> 00:20:19.040]  教會就算是不滅亡
[00:20:19.040 --> 00:20:22.160]  我相信它的發展都會停滯不前
[00:20:22.160 --> 00:20:24.480]  這些是歷世歷代的教會
[00:20:24.480 --> 00:20:29.000]  他們的歷史所告訴我們的
[00:20:29.000 --> 00:20:30.240]  可能你會問
[00:20:30.240 --> 00:20:31.280]  信徒之間的相處
[00:20:31.280 --> 00:20:34.720]  是否就像耶穌那樣去否定自己
[00:20:34.720 --> 00:20:38.080]  去為其他人犧牲呢
[00:20:38.080 --> 00:20:40.800]  我相信我們也不需要這樣做
[00:20:40.800 --> 00:20:43.360]  第一 耶穌沒有否定自己
[00:20:43.360 --> 00:20:48.080]  第二 祂的寫生其實是完成了上帝交付給祂的使命
[00:20:48.080 --> 00:20:52.760]  除非我們好像耶穌那樣很清楚
[00:20:52.760 --> 00:20:54.200]  原來為其他人寫命
[00:20:54.200 --> 00:20:57.040]  是順利給我們一個使命
[00:20:57.040 --> 00:20:58.840]  如果不是的話
[00:20:58.840 --> 00:21:03.640]  我們做的都只不過是努力去愛
[00:21:03.640 --> 00:21:06.320]  去讓愛 一個無限度的愛
[00:21:06.320 --> 00:21:09.520]  去成為我們生命的素質內涵
[00:21:09.520 --> 00:21:14.160]  去流露在我們的生活當中
[00:21:14.160 --> 00:21:17.640]  這時候我特別去強調
[00:21:17.640 --> 00:21:20.120]  彼此相愛在我們信仰的群體裏面
[00:21:20.120 --> 00:21:21.720]  其實有可能
[00:21:21.720 --> 00:21:24.400]  也有機會被誤用
[00:21:24.400 --> 00:21:25.880]  被濫用
[00:21:25.880 --> 00:21:27.040]  成為傷害其他人
[00:21:27.040 --> 00:21:30.760]  或侵犯其他人的一個美麗的藉口
[00:21:30.760 --> 00:21:33.000]  包括在錢財上
[00:21:33.000 --> 00:21:36.760]  或者是身體上的侵犯和傷害
[00:21:36.760 --> 00:21:40.920]  我們應該要警覺和提防
[00:21:40.920 --> 00:21:43.040]  所以如果當有你身邊的弟兄姊妹
[00:21:43.040 --> 00:21:45.840]  或者主人裏面的信徒
[00:21:45.840 --> 00:21:48.600]  向你提出在錢財上的幫忙
[00:21:48.600 --> 00:21:51.240]  或者是身體上的觸碰
[00:21:51.240 --> 00:21:54.080]  又或者甚至是侵犯
[00:21:54.080 --> 00:21:59.680]  並且以信徒之間要彼此相愛作為理由或者藉口
[00:21:59.680 --> 00:22:02.320]  而你覺得有些疑惑
[00:22:02.320 --> 00:22:04.680]  或者覺得不太舒服的時候
[00:22:04.680 --> 00:22:06.640]  除了我們要禱告
[00:22:06.640 --> 00:22:09.360]  求上帝給我們有智慧之外
[00:22:09.360 --> 00:22:13.000]  向一些成熟而信得過的人去分享
[00:22:13.000 --> 00:22:14.640]  我們去分辨
[00:22:14.640 --> 00:22:17.560]  究竟是不是
[00:22:17.560 --> 00:22:19.840]  好像這個人所說的給予相愛
[00:22:19.840 --> 00:22:22.560]  還是一個傷害呢?
[00:22:22.560 --> 00:22:24.240]  是我們每一個信徒
[00:22:24.240 --> 00:22:29.240]  都需要有的智慧和知識
[00:22:29.240 --> 00:22:32.400]  付出愛從來都不是一件容易的事
[00:22:32.400 --> 00:22:37.200]  信徒之間給予相愛甚至是給予愛你的敵人更加難
[00:22:37.200 --> 00:22:40.680]  因為你不會每一個禮拜六或者禮拜日
[00:22:40.680 --> 00:22:42.800]  都會有機會和你的敵人
[00:22:42.800 --> 00:22:45.360]  超見口慢見面
[00:22:45.360 --> 00:22:51.800]  摩擦就是來這個不斷的接觸就會產生
[00:22:51.800 --> 00:22:54.240]  但是話又說回頭就是
[00:22:54.240 --> 00:22:56.920]  其實信徒之間很頻繁的接觸
[00:22:56.920 --> 00:23:02.080]  是讓我們操練去付出愛的一個非常理想的場所
[00:23:02.080 --> 00:23:05.800]  因為愛遠方的人
[00:23:05.800 --> 00:23:10.320]  始終是容易過愛在你身邊的人
[00:23:10.320 --> 00:23:14.440]  所以和身邊的人相處
[00:23:14.440 --> 00:23:16.960]  是一個非常好的磨練
[00:23:16.960 --> 00:23:21.160]  去磨練我們學習去愛
[00:23:21.160 --> 00:23:23.480]  愛是需要學習的
[00:23:23.480 --> 00:23:26.640]  包括表達的方法、表達的時間
[00:23:26.640 --> 00:23:29.440]  是會因人因事
[00:23:29.440 --> 00:23:32.040]  因事的不同而有所分別
[00:23:32.040 --> 00:23:34.120]  我相信窮我們一生
[00:23:34.120 --> 00:23:37.000]  都有我們可以學習的地方
[00:23:37.000 --> 00:23:39.040]  但是我們不需要憂慮
[00:23:39.040 --> 00:23:41.200]  只要我們有遵行上帝
[00:23:41.200 --> 00:23:43.800]  耶穌給我們這個生命的決心
[00:23:43.800 --> 00:23:46.640]  上帝一定會幫我們
[00:23:46.640 --> 00:23:47.920]  耶穌說
[00:23:47.920 --> 00:23:51.760]  有了我的命令而有遵守的就是愛我的
[00:23:51.760 --> 00:23:53.080]  愛我的
[00:23:53.080 --> 00:23:54.960]  我乎要愛他
[00:23:54.960 --> 00:23:57.440]  我也要愛他
[00:23:57.440 --> 00:23:59.480]  又說你們如果遵守我的命令
[00:23:59.480 --> 00:24:03.160]  就會常在我的愛裡
[00:24:03.160 --> 00:24:05.800]  有一個故事是這樣說的
[00:24:05.800 --> 00:24:07.480]  有一個小朋友
[00:24:07.480 --> 00:24:10.800]  他被他旁邊的男孩子
[00:24:10.800 --> 00:24:12.720]  都是小朋友來的
[00:24:12.720 --> 00:24:17.200]  一些行為激到他很生氣
[00:24:17.200 --> 00:24:20.960]  結果帶來他很多困擾和很痛苦的
[00:24:20.960 --> 00:24:24.920]  於是他在他的書桌面前
[00:24:24.920 --> 00:24:26.320]  寫著幾個字
[00:24:26.320 --> 00:24:31.160]  「頭號敵人」就是他旁邊的小朋友
[00:24:31.160 --> 00:24:35.520]  他也將他的心事跟他的爸爸分享
[00:24:35.520 --> 00:24:37.000]  他爸爸就說
[00:24:37.000 --> 00:24:40.120]  你想不想消滅這個敵人
[00:24:40.120 --> 00:24:41.960]  當然想
[00:24:41.960 --> 00:24:44.480]  我有一個很好的方法
[00:24:44.480 --> 00:24:49.200]  就是請這個敵人吃一種「批」
[00:24:49.200 --> 00:24:52.120]  這種批的名字叫「敵人批」
[00:24:52.120 --> 00:24:53.800]  在哪裡買的
[00:24:53.800 --> 00:24:55.120]  沒得買的
[00:24:55.120 --> 00:24:56.920]  今晚我先弄好
[00:24:56.920 --> 00:24:59.400]  然後明天你請他吃的時候
[00:24:59.400 --> 00:25:02.280]  這個敵人就會消失了
[00:25:02.280 --> 00:25:06.040]  於是當晚爸爸就在弄這個「敵人批」
[00:25:06.040 --> 00:25:08.040]  但其實這個小朋友就不太知道
[00:25:08.040 --> 00:25:10.960]  他爸爸會放些什麼進去
[00:25:10.960 --> 00:25:12.400]  不過他想像
[00:25:12.400 --> 00:25:16.280]  都應該是一些不太好的東西
[00:25:16.280 --> 00:25:17.480]  第二天早上
[00:25:17.480 --> 00:25:18.680]  他立刻起來就問
[00:25:18.680 --> 00:25:20.080]  「爸爸弄好了沒有」
[00:25:20.080 --> 00:25:21.200]  「弄好了」
[00:25:21.200 --> 00:25:23.200]  「不過還欠一件事」
[00:25:23.200 --> 00:25:24.640]  「欠什麼」
[00:25:24.640 --> 00:25:26.040]  「這件事要你做」
[00:25:26.040 --> 00:25:27.920]  「我幫不了你」
[00:25:27.920 --> 00:25:29.920]  「怎樣做」
[00:25:29.920 --> 00:25:32.120]  「你要過隔離」
[00:25:32.120 --> 00:25:33.560]  「跟這個小朋友」
[00:25:33.560 --> 00:25:35.360]  「即是你的頭號敵人」
[00:25:35.360 --> 00:25:37.400]  「要相處一天」
[00:25:37.400 --> 00:25:39.640]  「不過有一件很難的事」
[00:25:39.640 --> 00:25:41.680]  「你要做得到才行」
[00:25:41.680 --> 00:25:43.160]  「如果你做不到的話」
[00:25:43.160 --> 00:25:46.560]  「這個敵人批就發揮不了效力」
[00:25:46.560 --> 00:25:48.320]  「要做些什麼」
[00:25:48.320 --> 00:25:50.720]  「這一天跟他相處的時候」
[00:25:50.720 --> 00:25:55.440]  「要對他好好才行」
[00:25:55.440 --> 00:25:57.080]  「是不是很難呢」
[00:25:57.080 --> 00:25:58.280]  「是的」
[00:25:58.280 --> 00:26:01.080]  「不過為了消滅我的頭號敵人」
[00:26:01.080 --> 00:26:03.080]  「我就試一下」
[00:26:03.080 --> 00:26:05.520]  於是這個小朋友就過隔離
[00:26:05.520 --> 00:26:10.000]  跟他的頭號敵人相處了一天
[00:26:10.000 --> 00:26:14.800]  然後在中場的階段就已經告訴他
[00:26:14.800 --> 00:26:18.400]  「我一會兒有個批請你吃」
[00:26:18.400 --> 00:26:21.680]  「是我爹地昨晚精心炮製的」
[00:26:21.680 --> 00:26:24.360]  這個小朋友當然很開心
[00:26:24.360 --> 00:26:25.600]  當我一直跟這個小朋友
[00:26:25.600 --> 00:26:28.200]  跟他的頭號敵人相處的時候
[00:26:28.200 --> 00:26:29.800]  就發現
[00:26:29.800 --> 00:26:33.960]  為何好像有些不太相同呢
[00:26:33.960 --> 00:26:38.160]  他跟我想的他有些不太
[00:26:38.160 --> 00:26:41.920]  他也不是那麼壞
[00:26:41.920 --> 00:26:43.480]  下午茶時間來的時候
[00:26:43.480 --> 00:26:44.160]  這個小朋友就說
[00:26:44.160 --> 00:26:46.240]  「喂 我也吃下午茶了」
[00:26:46.240 --> 00:26:49.120]  這個小朋友心裏就覺得
[00:26:49.120 --> 00:26:50.600]  「不行的」
[00:26:50.600 --> 00:26:52.600]  「現在其實我已經不是那麼討厭他」
[00:26:52.600 --> 00:26:55.840]  「但我怎可以請他吃這個敵人批呢」
[00:26:55.840 --> 00:26:57.640]  但他還沒想好的時候
[00:26:57.640 --> 00:27:00.400]  他的頭號敵人已經衝到他家裡
[00:27:00.400 --> 00:27:03.040]  來打這個敵人批去吃
[00:27:03.040 --> 00:27:04.840]  他很害怕
[00:27:04.840 --> 00:27:07.600]  不知道他爹地放了些甚麼進去
[00:27:07.600 --> 00:27:09.880]  如果他一口咬下去的時候
[00:27:09.880 --> 00:27:12.080]  那就死火了
[00:27:12.080 --> 00:27:13.960]  但沒有事發生
[00:27:13.960 --> 00:27:16.280]  為何他的原本的頭號敵人
[00:27:16.280 --> 00:27:18.520]  吃得那麼津津有味呢
[00:27:18.520 --> 00:27:20.280]  於是他看一看
[00:27:20.280 --> 00:27:23.360]  原來裏面都是一些
[00:27:23.360 --> 00:27:27.680]  很充滿美味的食物來的
[00:27:27.680 --> 00:27:30.320]  這個故事寫得非常之好
[00:27:30.320 --> 00:27:31.800]  它除了告訴我們
[00:27:31.800 --> 00:27:36.360]  原來我們要怎樣消滅我們的敵人呢
[00:27:36.360 --> 00:27:39.520]  是要可能要找些時間
[00:27:39.520 --> 00:27:43.520]  去再次認識一下這個朋友
[00:27:43.520 --> 00:27:44.840]  這個敵人
[00:27:44.840 --> 00:27:48.600]  可能你會有不一樣的看法
[00:27:48.600 --> 00:27:54.240]  又或者你嘗試好好地跟他相處的時候
[00:27:54.240 --> 00:27:56.520]  這個敵人又會消失了
[00:27:56.520 --> 00:27:58.040]  不過我覺得這個故事裏面
[00:27:58.040 --> 00:28:00.080]  最令我感動的地方
[00:28:00.080 --> 00:28:02.840]  就是這位爸爸
[00:28:02.840 --> 00:28:07.400]  他用一個很創意的方法
[00:28:07.400 --> 00:28:10.440]  很讓這個小朋友受得來的方法
[00:28:10.440 --> 00:28:15.280]  來建立起他們兩個之間的情誼
[00:28:15.280 --> 00:28:17.760]  同樣這個也是教會的特質
[00:28:17.760 --> 00:28:21.320]  除了我們要去愛我們身邊的弟兄姊妹之外
[00:28:21.320 --> 00:28:24.440]  其實我們每一個都是一個和平的使者
[00:28:24.440 --> 00:28:26.120]  來帶動我們身邊
[00:28:26.120 --> 00:28:28.920]  如果有弟兄姊妹之間有憐憫的時候
[00:28:28.920 --> 00:28:31.000]  我們就是那位的爸爸
[00:28:31.000 --> 00:28:33.920]  去讓我們身邊的弟兄姊妹的憐憫
[00:28:33.920 --> 00:28:38.560]  可以消除
[00:28:38.560 --> 00:28:43.600]  只要我們有決心去遵循上帝這個命令
[00:28:43.600 --> 00:28:47.960]  謙卑於上帝面前去請祂去教我們
[00:28:47.960 --> 00:28:50.360]  上帝一定會指教幫助我們
[00:28:50.360 --> 00:28:51.840]  特別當我們面對不同的人
[00:28:51.840 --> 00:28:54.640]  在不同的時間、不同的事件當中
[00:28:54.640 --> 00:28:59.080]  用合宜的方式去跟其他的信徒相處
[00:28:59.080 --> 00:29:03.160]  去落實主給我的這個吩咐
[00:29:03.160 --> 00:29:07.160]  祂說你們要彼此相愛
[00:29:07.160 --> 00:29:08.760]  親愛的弟兄姊妹
[00:29:08.760 --> 00:29:12.920]  你準備好要遵循上帝的這個命令了嗎?
[00:29:12.920 --> 00:29:16.240]  你願意加入一起去維繫、維持
[00:29:16.240 --> 00:29:19.280]  教會這個核心價值了嗎?
[00:29:19.280 --> 00:29:21.200]  這個不是能力的問題
[00:29:21.200 --> 00:29:24.240]  是意志和決心的問題
[00:29:24.240 --> 00:29:26.080]  亦都是每一個信徒
[00:29:26.080 --> 00:29:28.200]  每一個耶穌的追隨者
[00:29:28.200 --> 00:29:31.200]  他的門徒所要付上的額
[00:29:31.200 --> 00:29:33.600]  願聖靈時刻去提醒我們
[00:29:33.600 --> 00:29:35.880]  讓主耶穌基督賜我們有力量
[00:29:35.880 --> 00:29:39.520]  更加願上帝去加添我們信心和堅定的心
[00:29:39.520 --> 00:29:42.400]  在我們這個信仰群體裏面去學習
[00:29:42.400 --> 00:29:44.720]  切實地去彼此相愛
[00:29:44.720 --> 00:29:46.880]  而且一些未認識耶穌的人
[00:29:46.880 --> 00:29:49.720]  因為我們相處的這個行徑
[00:29:49.720 --> 00:29:53.040]  去認出我們就是耶穌的門徒
[00:29:53.040 --> 00:29:57.280]  並且被吸引來跟隨祂、認識祂
[00:29:57.280 --> 00:30:00.640]  同樣得到上帝所賜的福分
[00:30:00.640 --> 00:30:03.320]  要記住這是一個不容易
[00:30:03.320 --> 00:30:06.480]  不過卻是有可能的任務
[00:30:06.480 --> 00:30:08.840]  願我們能夠謙卑在上帝的面前
[00:30:08.840 --> 00:30:11.120]  去擺上自己的決心
[00:30:11.120 --> 00:30:14.920]  去維繫這個教會的核心價值
[00:30:14.920 --> 00:30:17.400]  上帝一定會幫助我們
[00:30:17.400 --> 00:30:18.720]  誠心所願
