
[00:00:00.000 --> 00:00:05.520]  我們過往兩講都是講到在過年前後
[00:21:18.080 --> 00:21:20.320]  屈起來好像一隻球
[00:21:20.320 --> 00:21:22.080]  就像雞蛋
[00:21:22.080 --> 00:21:23.360]  如果你想作弄別人
[00:21:23.360 --> 00:21:26.080]  你要雞蛋 我給你一隻像雞蛋
[00:21:26.080 --> 00:21:27.520]  你一拿到手
[00:21:27.520 --> 00:21:28.640]  一打開
[00:21:28.640 --> 00:21:30.800]  那隻缺子就刺你
[00:21:30.800 --> 00:21:34.240]  它說你做父親都不會這樣大作弄你的小孩子
[00:21:34.240 --> 00:21:36.240]  何況我們的天賦
[00:21:36.240 --> 00:21:38.240]  教導我們禱告
[00:21:38.240 --> 00:21:43.680]  神一定會將最好最合適的東西
[00:21:43.680 --> 00:21:45.360]  按照我們的禱告
[00:21:45.360 --> 00:21:49.280]  又按照祂的時間和心意給我們
[00:21:49.280 --> 00:21:51.040]  甚至祂所給的
[00:21:51.040 --> 00:21:53.200]  是超過我們所想所求
[00:21:53.200 --> 00:21:56.560]  祂會將聖靈作為一種禮物
[00:21:56.560 --> 00:21:58.000]  作為恩賜
[00:21:58.000 --> 00:22:00.560]  給過祈求祂的人
[00:22:00.560 --> 00:22:04.560]  這一段正好在雞年提醒我們
[00:22:04.560 --> 00:22:06.560]  我們要行切禱告
[00:22:06.560 --> 00:22:09.040]  將我們的需要告訴神
[00:22:09.040 --> 00:22:14.960]  人間的父親尚且會將好的東西給他的兒女
[00:22:14.960 --> 00:22:16.960]  何況我們的天賦
[00:22:16.960 --> 00:22:20.800]  我們就像菲律賓書第四章說
[00:22:20.800 --> 00:22:24.000]  凡事藉著禱告、祈求和感謝
[00:22:24.000 --> 00:22:27.440]  將你們所需要的告訴神
[00:22:27.440 --> 00:22:31.280]  神出人意外的平安給過大家
[00:22:31.280 --> 00:22:33.840]  所以雞年一句屬靈的訊息
[00:22:33.840 --> 00:22:37.440]  是教我們行切禱告
[00:22:37.440 --> 00:22:41.120]  然後領受上帝回應禱告
[00:22:41.120 --> 00:22:43.600]  給我們更大的恩賜
[00:22:43.600 --> 00:22:45.600]  第二方面
[00:22:45.600 --> 00:22:47.600]  講到母雞
[00:22:47.600 --> 00:22:54.320]  在《馬太福音23》和《路加十三》都有記載
[00:22:54.320 --> 00:22:57.360]  這段經文的背景是講到
[00:22:57.360 --> 00:23:02.000]  耶穌在受難州進入耶路撒冷之後
[00:23:02.000 --> 00:23:04.000]  進入的時候
[00:23:04.000 --> 00:23:06.800]  那些人對祂有錯誤的期望
[00:23:06.800 --> 00:23:10.640]  「和撒那!和撒那!奉主命令,應當稱頌」
[00:23:10.640 --> 00:23:13.680]  以為祂要來到耶路撒冷搞革命
[00:23:13.680 --> 00:23:16.640]  誰知祂來到不是這樣
[00:23:16.640 --> 00:23:18.640]  去潔淨聖殿
[00:23:18.640 --> 00:23:23.040]  祂又講了很多斥責當時權貴的人的說話
[00:23:23.040 --> 00:23:27.520]  祂為了當時那些人心一個星期的轉變
[00:23:27.520 --> 00:23:31.040]  要托起祂釘在十字架上
[00:23:31.040 --> 00:23:33.920]  祂就為了這個城市來哭泣
[00:23:33.920 --> 00:23:36.240]  「耶路撒冷啊!耶路撒冷啊!」
[00:23:36.240 --> 00:23:39.440]  「我多次願意招聚你們的兒女」
[00:23:39.440 --> 00:23:44.560]  「好像母雞來到聚集小雞在翅膀底下」
[00:23:44.560 --> 00:23:46.560]  「只是你們不願意」
[00:23:46.560 --> 00:23:49.280]  這是一個很嚴厲
[00:23:49.280 --> 00:23:51.280]  和一個很悲哀
[00:23:51.280 --> 00:23:54.800]  神對他的子民的呼喚
[00:23:54.800 --> 00:23:56.800]  結果是怎樣呢
[00:23:56.800 --> 00:23:59.600]  結果在耶穌釘十字架之後
[00:23:59.600 --> 00:24:01.600]  幾十年後
[00:24:01.600 --> 00:24:03.600]  公元後七十年
[00:24:03.600 --> 00:24:07.200]  羅馬人就把耶路撒冷剿平
[00:24:07.200 --> 00:24:09.200]  連聖殿都拆去
[00:24:09.200 --> 00:24:14.720]  從此猶太人就開始在歷史上
[00:24:14.720 --> 00:24:17.280]  接近二千年的流浪
[00:24:17.280 --> 00:24:20.800]  直至第二次世界大戰之後
[00:24:20.800 --> 00:24:24.880]  才能回到耶路撒冷去建國
[00:24:24.880 --> 00:24:27.360]  所以我們看到一個很嚴重的警告
[00:24:27.360 --> 00:24:30.640]  上帝願意接受我們
[00:24:30.640 --> 00:24:32.080]  擁抱我們
[00:24:32.080 --> 00:24:33.280]  迎向我們
[00:24:33.280 --> 00:24:36.880]  你是否願意打開你的懷抱
[00:24:36.880 --> 00:24:38.400]  奔向上帝
[00:24:38.400 --> 00:24:40.000]  接受祂的庇護
[00:24:40.000 --> 00:24:42.000]  還是你抗拒
[00:24:42.000 --> 00:24:43.520]  抗拒神
[00:24:43.520 --> 00:24:45.040]  抗拒神的祝福
[00:24:45.040 --> 00:24:47.040]  抗拒神的恩典
[00:24:47.040 --> 00:24:50.880]  堅持要走自己的路
[00:24:50.880 --> 00:24:55.520]  甚至是一條明明看到滅亡的路
[00:24:55.520 --> 00:24:57.520]  仍然要走下去
[00:24:57.520 --> 00:25:01.920]  有時晚上聚會回來
[00:25:01.920 --> 00:25:04.400]  睡不著打開電視台
[00:25:04.400 --> 00:25:06.800]  看看有些電影很有趣
[00:25:06.800 --> 00:25:09.360]  有一部叫做火龍
[00:25:09.360 --> 00:25:10.960]  Cable
[00:25:10.960 --> 00:25:12.400]  不知道是第幾台
[00:25:12.400 --> 00:25:15.040]  講述黎明做忠的警察
[00:25:15.040 --> 00:25:17.600]  任齊然做奸的警察
[00:25:17.600 --> 00:25:22.960]  任齊然是重案組反黑組的總警司
[00:25:22.960 --> 00:25:26.560]  黎明是一個區的
[00:25:26.560 --> 00:25:29.760]  原來這個任齊然
[00:25:29.760 --> 00:25:32.880]  他是包庇軍火
[00:25:32.880 --> 00:25:34.880]  又去殺同僚
[00:25:34.880 --> 00:25:38.400]  到最後幾乎黎明都被他殺死
[00:25:38.400 --> 00:25:42.160]  他的上司和在警校的人
[00:25:42.160 --> 00:25:45.200]  特意從加拿大回來跟他說
[00:25:45.200 --> 00:25:47.200]  你這麼厲害帶有前途
[00:25:47.200 --> 00:25:49.200]  在警校我一眼就看出
[00:25:49.200 --> 00:25:51.200]  你的前途是這樣的
[00:25:51.200 --> 00:25:54.560]  為什麼你一定要走這條路
[00:25:54.560 --> 00:25:57.520]  他說我已經選擇了不歸的路
[00:25:57.520 --> 00:26:00.080]  我已經成為一個通緝犯
[00:26:00.080 --> 00:26:01.600]  沒辦法回轉
[00:26:01.600 --> 00:26:04.560]  最後在最後一刻
[00:26:04.560 --> 00:26:08.640]  拿到很多億要銷毀的海洛英
[00:26:08.640 --> 00:26:12.880]  那筆錢如果拿到的話很厲害
[00:26:12.880 --> 00:26:14.880]  的情況下
[00:26:14.880 --> 00:26:16.880]  就在大坑沒有火龍的時候
[00:26:16.880 --> 00:26:18.880]  被火龍截住了
[00:26:18.880 --> 00:26:21.680]  他就被人打死七步歸案
[00:26:21.680 --> 00:26:25.040]  人生有時你明知那條路行不通
[00:26:25.040 --> 00:26:27.040]  我看完這個電影就說
[00:26:27.040 --> 00:26:30.080]  任齊然已經做到一個這麼高級
[00:26:30.080 --> 00:26:36.400]  再上去就是區域的指揮官
[00:26:36.400 --> 00:26:40.480]  他就是不滿足他現在的情況
[00:26:40.480 --> 00:26:42.480]  要走他自己的路
[00:26:42.480 --> 00:26:45.520]  結果他也看到死路一條
[00:26:45.520 --> 00:26:46.640]  走下去
[00:26:46.640 --> 00:26:51.120]  神是不斷呼喚我們的回轉
[00:26:51.120 --> 00:26:53.440]  我們要接受祂的隱蔽
[00:26:53.440 --> 00:26:56.480]  第三就是公雞
[00:26:56.480 --> 00:26:59.360]  你看看那幅漫畫也挺有趣
[00:26:59.360 --> 00:27:02.320]  鍾英文那隻公雞也罵
[00:27:02.320 --> 00:27:04.720]  你否認了主
[00:27:04.720 --> 00:27:06.720]  You deny your law
[00:27:06.720 --> 00:27:08.720]  那個是誰
[00:27:08.720 --> 00:27:10.720]  那個是誰
[00:27:10.720 --> 00:27:12.720]  彼得
[00:27:12.720 --> 00:27:14.720]  彼得
[00:27:14.720 --> 00:27:16.720]  是的
[00:27:16.720 --> 00:27:18.720]  這樣的嗎彼得
[00:27:18.720 --> 00:27:20.720]  不過挺像的
[00:27:20.720 --> 00:27:22.720]  這裡很多節經文
[00:27:22.720 --> 00:27:26.720]  基本上四卷福音書
[00:27:26.720 --> 00:27:30.720]  都有記載彼得在雞叫已仙
[00:27:30.720 --> 00:27:32.720]  三次不認主
[00:27:32.720 --> 00:27:34.720]  這是聖經的記載
[00:27:34.720 --> 00:27:36.720]  為什麼要記載呢
[00:27:36.720 --> 00:27:38.720]  彼得是當時教會的領袖
[00:27:38.720 --> 00:27:40.720]  講福音也要講這件事
[00:27:40.720 --> 00:27:42.720]  就是說
[00:27:42.720 --> 00:27:44.720]  這個講福音的人
[00:27:44.720 --> 00:27:46.720]  你不要以為他站在那裡
[00:27:46.720 --> 00:27:48.720]  鶴立龜群很了不起
[00:27:48.720 --> 00:27:50.720]  他也一樣
[00:27:50.720 --> 00:27:52.720]  作為一個人會有軟弱
[00:27:52.720 --> 00:27:54.720]  會有跌倒
[00:27:54.720 --> 00:27:56.720]  彼得作為教會領袖
[00:27:56.720 --> 00:27:58.720]  容許這些東西
[00:27:58.720 --> 00:28:00.720]  擺在
[00:28:00.720 --> 00:28:02.720]  這些事也擺在裡面
[00:28:02.720 --> 00:28:04.720]  要對比
[00:28:04.720 --> 00:28:06.720]  無論猶大或彼得
[00:28:06.720 --> 00:28:08.720]  其實兩個人
[00:28:08.720 --> 00:28:10.720]  都是不認主
[00:28:10.720 --> 00:28:12.720]  背棄主
[00:28:12.720 --> 00:28:14.720]  不過一個是
[00:28:14.720 --> 00:28:16.720]  在雞叫的時候
[00:28:16.720 --> 00:28:18.720]  他回轉
[00:28:18.720 --> 00:28:20.720]  一個是走出去
[00:28:20.720 --> 00:28:22.720]  放棄了
[00:28:22.720 --> 00:28:24.720]  他能夠回轉的機會
[00:28:24.720 --> 00:28:26.720]  而致盡
[00:28:26.720 --> 00:28:28.720]  其實我們每一個人都會跌倒
[00:28:28.720 --> 00:28:30.720]  我們都會受試探
[00:28:30.720 --> 00:28:32.720]  會受試煉
[00:28:32.720 --> 00:28:34.720]  會軟弱
[00:28:34.720 --> 00:28:36.720]  問題是你要選擇猶大的路
[00:28:36.720 --> 00:28:38.720]  還是彼得的路
[00:28:38.720 --> 00:28:40.720]  彼得的路就是
[00:28:40.720 --> 00:28:42.720]  雞一啼的時候
[00:28:42.720 --> 00:28:44.720]  他回想起主對他的提醒
[00:28:44.720 --> 00:28:46.720]  所講的話
[00:28:46.720 --> 00:28:48.720]  他就出去
[00:28:48.720 --> 00:28:50.720]  痛哭回轉
[00:28:50.720 --> 00:28:52.720]  然後在約翰福音最後那段
[00:28:52.720 --> 00:28:54.720]  耶穌三次的查問
[00:28:54.720 --> 00:28:56.720]  彼得的信心
[00:28:56.720 --> 00:28:58.720]  就好像回應
[00:28:58.720 --> 00:29:00.720]  他三次的否認主一樣
[00:29:00.720 --> 00:29:02.720]  所以
[00:29:02.720 --> 00:29:04.720]  公雞提醒人的軟弱
[00:29:04.720 --> 00:29:06.720]  最後一段經文
[00:29:06.720 --> 00:29:08.720]  就是馬可福音這裡
[00:29:08.720 --> 00:29:10.720]  他說你們要警醒
[00:29:10.720 --> 00:29:12.720]  這個家主
[00:29:12.720 --> 00:29:14.720]  什麼時候來
[00:29:14.720 --> 00:29:16.720]  是講主耶穌
[00:29:16.720 --> 00:29:18.720]  他會重臨歷史
[00:29:18.720 --> 00:29:20.720]  回到這個世界
[00:29:20.720 --> 00:29:22.720]  對我們人類做出一個審判
[00:29:22.720 --> 00:29:24.720]  我們每一個人
[00:29:24.720 --> 00:29:26.720]  早晨要交帳
[00:29:26.720 --> 00:29:28.720]  不單是為我們的工作
[00:29:28.720 --> 00:29:30.720]  要為我們整個人的人生
[00:29:30.720 --> 00:29:32.720]  來做交帳
[00:29:32.720 --> 00:29:34.720]  他說這個時候
[00:29:34.720 --> 00:29:36.720]  你不能夠猜到
[00:29:36.720 --> 00:29:38.720]  說半夜或雞叫
[00:29:38.720 --> 00:29:40.720]  早晨或晚上
[00:29:40.720 --> 00:29:42.720]  雞叫的時候
[00:29:42.720 --> 00:29:44.720]  耶穌基督就可能
[00:29:44.720 --> 00:29:46.720]  在那個時候回來
[00:29:46.720 --> 00:29:48.720]  我們就要
[00:29:48.720 --> 00:29:50.720]  在衣服都沒穿牙都沒擦
[00:29:50.720 --> 00:29:52.720]  頭都沒梳的時候
[00:29:52.720 --> 00:29:54.720]  就要隨時準備好
[00:29:54.720 --> 00:29:56.720]  將我們人生的帳簿
[00:29:56.720 --> 00:29:58.720]  來向主交帳
[00:29:58.720 --> 00:30:00.720]  我覺得這四組的經文
[00:30:00.720 --> 00:30:02.720]  亦都是
[00:30:02.720 --> 00:30:04.720]  全本聖經唯一
[00:30:04.720 --> 00:30:06.720]  十五節有關雞的經文
[00:30:06.720 --> 00:30:08.720]  在雞年提醒
[00:30:08.720 --> 00:30:10.720]  我們這四個很寶貴的訊息
[00:30:10.720 --> 00:30:14.720]  總結來
[00:30:14.720 --> 00:30:16.720]  我就用雞的成語
[00:30:16.720 --> 00:30:18.720]  來給我們一些提醒
[00:30:18.720 --> 00:30:20.720]  譬如在職場方面
[00:30:20.720 --> 00:30:22.720]  工作上的儀技
[00:30:22.720 --> 00:30:24.720]  第一
[00:30:24.720 --> 00:30:26.720]  雞毛蒜皮
[00:30:26.720 --> 00:30:28.720]  雞蛋挑骨
[00:30:28.720 --> 00:30:30.720]  即是說完美主義
[00:30:30.720 --> 00:30:32.720]  完美主義
[00:30:32.720 --> 00:30:34.720]  對你自己不好
[00:30:34.720 --> 00:30:36.720]  對別人也不好
[00:30:36.720 --> 00:30:38.720]  人家交
[00:30:38.720 --> 00:30:40.720]  那個報告95分
[00:30:40.720 --> 00:30:42.720]  你說還有那5分去了哪裡
[00:30:42.720 --> 00:30:44.720]  你即是
[00:30:44.720 --> 00:30:46.720]  整定要跟別人作對
[00:30:46.720 --> 00:30:48.720]  你整定要跟自己過不去
[00:30:48.720 --> 00:30:50.720]  你就會胃酸倒流
[00:30:50.720 --> 00:30:52.720]  胃潰瘍
[00:30:52.720 --> 00:30:54.720]  睡不著
[00:30:54.720 --> 00:30:56.720]  很多很多
[00:30:56.720 --> 00:30:58.720]  psychosomatic effect就會來
[00:30:58.720 --> 00:31:00.720]  第二
[00:31:00.720 --> 00:31:02.720]  記什麼雞端不斷
[00:31:02.720 --> 00:31:04.720]  雞同鴨講不對嘴形
[00:31:04.720 --> 00:31:06.720]  人家說一樣你又說第二樣
[00:31:06.720 --> 00:31:08.720]  即是要想
[00:31:08.720 --> 00:31:10.720]  相同的事
[00:31:10.720 --> 00:31:12.720]  以及適可而止
[00:31:12.720 --> 00:31:14.720]  不要太沉悶
[00:31:14.720 --> 00:31:16.720]  我
[00:31:16.720 --> 00:31:18.720]  早陣子看
[00:31:18.720 --> 00:31:20.720]  報紙
[00:31:20.720 --> 00:31:22.720]  頭條日報
[00:31:22.720 --> 00:31:24.720]  就說現在年輕一代
[00:31:24.720 --> 00:31:26.720]  很不喜歡
[00:31:26.720 --> 00:31:28.720]  接受別人意見
[00:31:28.720 --> 00:31:30.720]  不單是上司
[00:31:30.720 --> 00:31:32.720]  同輩或下屬
[00:31:32.720 --> 00:31:34.720]  提意見都不喜歡
[00:31:34.720 --> 00:31:36.720]  有一個心理專家
[00:31:36.720 --> 00:31:38.720]  有一個專欄就處理
[00:31:38.720 --> 00:31:40.720]  他說現在的人
[00:31:40.720 --> 00:31:42.720]  都喜歡
[00:31:42.720 --> 00:31:44.720]  比較獨斷自我
[00:31:44.720 --> 00:31:46.720]  去做決定
[00:31:46.720 --> 00:31:48.720]  任何人
[00:31:48.720 --> 00:31:50.720]  善意非善意的意見
[00:31:50.720 --> 00:31:52.720]  提醒也好
[00:31:52.720 --> 00:31:54.720]  不罵也好
[00:31:54.720 --> 00:31:56.720]  都不聽
[00:31:56.720 --> 00:31:58.720]  因此不能夠有正常的溝通
[00:31:58.720 --> 00:32:00.720]  其實在工作上
[00:32:00.720 --> 00:32:02.720]  需要有很多的溝通
[00:32:02.720 --> 00:32:04.720]  以及良性的互動
[00:32:04.720 --> 00:32:06.720]  你的工作才能夠改善
[00:32:06.720 --> 00:32:08.720]  所以
[00:32:08.720 --> 00:32:10.720]  你就算去勸人
[00:32:10.720 --> 00:32:12.720]  要看你
[00:32:12.720 --> 00:32:14.720]  是否在那個位置
[00:32:14.720 --> 00:32:16.720]  以及
[00:32:16.720 --> 00:32:18.720]  平時有沒有一種好的關係
[00:32:18.720 --> 00:32:20.720]  你去勸
[00:32:20.720 --> 00:32:22.720]  別人就受得了
[00:32:22.720 --> 00:32:24.720]  否則
[00:32:24.720 --> 00:32:26.720]  報紙專欄就會說
[00:32:26.720 --> 00:32:28.720]  你是什麼人
[00:32:28.720 --> 00:32:30.720]  你的身份能夠說這件事嗎
[00:32:30.720 --> 00:32:32.720]  我提醒大家
[00:32:32.720 --> 00:32:34.720]  你記不記得早陣子
[00:32:34.720 --> 00:32:36.720]  香港小姐有一個場合
[00:32:36.720 --> 00:32:38.720]  有一個香港小姐說
[00:32:38.720 --> 00:32:40.720]  另一個香港小姐
[00:32:40.720 --> 00:32:42.720]  不合身去出席
[00:32:42.720 --> 00:32:44.720]  其他的香港小姐
[00:32:44.720 --> 00:32:46.720]  可能穿得很正式
[00:32:46.720 --> 00:32:48.720]  那個香港小姐
[00:32:48.720 --> 00:32:50.720]  她穿得她認為正式
[00:32:50.720 --> 00:32:52.720]  你記不記得
[00:32:52.720 --> 00:32:54.720]  那個新聞怎麼說
[00:32:54.720 --> 00:32:56.720]  那個人就罵她
[00:32:56.720 --> 00:32:58.720]  你是誰
[00:32:58.720 --> 00:33:00.720]  你代表嗎
[00:33:00.720 --> 00:33:02.720]  是你說要穿什麼衣服嗎
[00:33:02.720 --> 00:33:04.720]  其實就代表這個時代
[00:33:04.720 --> 00:33:06.720]  你是不是那個人
[00:33:06.720 --> 00:33:08.720]  可以去進鑑
[00:33:08.720 --> 00:33:10.720]  做勸言
[00:33:10.720 --> 00:33:12.720]  否則
[00:33:12.720 --> 00:33:14.720]  連你自己都在
[00:33:14.720 --> 00:33:16.720]  被殺傷的階段
[00:33:16.720 --> 00:33:18.720]  還有一句
[00:33:18.720 --> 00:33:20.720]  殺雞儆猴 殺雞取卵
[00:33:20.720 --> 00:33:22.720]  其實雞真的很慘
[00:33:22.720 --> 00:33:24.720]  明明是猴子做錯
[00:33:24.720 --> 00:33:26.720]  但要殺他來警惕他
[00:33:26.720 --> 00:33:28.720]  第一
[00:33:28.720 --> 00:33:30.720]  不敢動那隻猴子
[00:33:30.720 --> 00:33:32.720]  第二 猴子還有利用的價值
[00:33:32.720 --> 00:33:34.720]  所以公司先解僱你
[00:33:34.720 --> 00:33:36.720]  而警惕他
[00:33:36.720 --> 00:33:38.720]  這個就是板
[00:33:38.720 --> 00:33:40.720]  如果你不再繼續努力
[00:33:40.720 --> 00:33:42.720]  你就要好像他這樣的下場
[00:33:42.720 --> 00:33:44.720]  你要小心
[00:33:44.720 --> 00:33:46.720]  你是不是那隻雞
[00:33:46.720 --> 00:33:48.720]  被犧牲
[00:33:48.720 --> 00:33:50.720]  還是你被警惕的那隻猴子
[00:33:50.720 --> 00:33:52.720]  最後
[00:33:52.720 --> 00:33:56.720]  三點就是生活上的應用
[00:33:56.720 --> 00:33:58.720]  一人得道 雞犬升仙
[00:33:58.720 --> 00:34:00.720]  這句話
[00:34:00.720 --> 00:34:02.720]  跟聖經裏面說
[00:34:02.720 --> 00:34:04.720]  當信主耶穌
[00:34:04.720 --> 00:34:06.720]  祢一家都得救
[00:34:06.720 --> 00:34:08.720]  好像
[00:34:08.720 --> 00:34:10.720]  有一次
[00:34:10.720 --> 00:34:12.720]  有一個太太
[00:34:12.720 --> 00:34:14.720]  跟她先生來聽道
[00:34:14.720 --> 00:34:16.720]  她太太信
[00:34:16.720 --> 00:34:18.720]  她先生未信
[00:34:18.720 --> 00:34:20.720]  聽完之後他很開心
[00:34:20.720 --> 00:34:22.720]  牧師我以後都不用來了
[00:34:22.720 --> 00:34:24.720]  因為我太太信了我就升仙
[00:34:24.720 --> 00:34:26.720]  感謝主給我有幽默感
[00:34:26.720 --> 00:34:28.720]  我說你是雞還是狗
[00:34:28.720 --> 00:34:30.720]  如果你是雞還是狗
[00:34:30.720 --> 00:34:32.720]  你太太可以戴上
[00:34:32.720 --> 00:34:34.720]  不過很可惜你是人
[00:34:34.720 --> 00:34:36.720]  人要自己去信才行
[00:34:36.720 --> 00:34:38.720]  第二方面
[00:34:38.720 --> 00:34:40.720]  我們對真理
[00:34:40.720 --> 00:34:42.720]  對道理的反應
[00:34:42.720 --> 00:34:44.720]  不要外虐目擊
[00:34:44.720 --> 00:34:46.720]  也不要
[00:34:46.720 --> 00:34:48.720]  相福請你來義務
[00:34:48.720 --> 00:34:50.720]  帶朋友
[00:34:50.720 --> 00:34:52.720]  雞飛狗走
[00:34:52.720 --> 00:34:54.720]  我這個
[00:34:54.720 --> 00:34:56.720]  宰雞煙用牛刀
[00:34:56.720 --> 00:34:58.720]  第三
[00:34:58.720 --> 00:35:00.720]  雞鳴後嘆
[00:35:00.720 --> 00:35:02.720]  聞雞起舞
[00:35:02.720 --> 00:35:04.720]  以前有一部電影
[00:35:04.720 --> 00:35:06.720]  叫《與狼共舞》
[00:35:06.720 --> 00:35:08.720]  Dancing with the Wolf
[00:35:08.720 --> 00:35:10.720]  好像是講
[00:35:10.720 --> 00:35:12.720]  西部的
[00:35:12.720 --> 00:35:14.720]  牛仔
[00:35:14.720 --> 00:35:16.720]  一個秦景點
[00:35:16.720 --> 00:35:18.720]  主題曲都很好聽
[00:35:18.720 --> 00:35:20.720]  但是我們
[00:35:20.720 --> 00:35:22.720]  是什麼共舞呢?與神
[00:35:22.720 --> 00:35:24.720]  共舞
[00:35:24.720 --> 00:35:26.720]  我們在工作上
[00:35:26.720 --> 00:35:28.720]  在家庭
[00:35:28.720 --> 00:35:30.720]  在人生上
[00:35:30.720 --> 00:35:32.720]  每朝清晨
[00:35:32.720 --> 00:35:34.720]  好像耶利米哥一樣
[00:35:34.720 --> 00:35:36.720]  我心等候主
[00:35:36.720 --> 00:35:38.720]  警醒等候主
[00:35:38.720 --> 00:35:40.720]  勝於守夜的
[00:35:40.720 --> 00:35:42.720]  等候天良
[00:35:42.720 --> 00:35:44.720]  每日我們
[00:35:44.720 --> 00:35:46.720]  清晨的時候
[00:35:46.720 --> 00:35:48.720]  不要只是打太極健身
[00:35:48.720 --> 00:35:50.720]  我們都要操練自己的靈魂
[00:35:50.720 --> 00:35:52.720]  與神共舞
[00:35:52.720 --> 00:35:54.720]  以致我們能夠
[00:35:54.720 --> 00:35:56.720]  畫出一個優美的人生
[00:35:56.720 --> 00:35:58.720]  獻給神
[00:35:58.720 --> 00:36:00.720]  所以這個就是雞年裡
[00:36:00.720 --> 00:36:02.720]  給大家一些提醒
[00:36:02.720 --> 00:36:04.720]  希望
[00:36:04.720 --> 00:36:06.720]  大家把握住
[00:36:06.720 --> 00:36:08.720]  這些說話在今年做人
[00:36:08.720 --> 00:36:12.720]  待人接物處事
[00:36:12.720 --> 00:36:14.720]  侍奉各方面都蒙福
[00:36:14.720 --> 00:36:16.720]  你想再看多一次
[00:36:16.720 --> 00:36:18.720]  就在外面中英文那本
[00:36:18.720 --> 00:36:20.720]  可以買一些
[00:36:20.720 --> 00:36:22.720]  去送給人
[00:36:22.720 --> 00:36:24.720]  願主賜福各位
