
[00:00:00.000 --> 00:00:02.880]  剛纔我們讀的是馬可福音的經文
[00:20:31.120 --> 00:20:33.520]  而不是在耶穌那裏
[00:20:33.520 --> 00:20:36.600]  所以你看到這裏衆人的反應是怎樣呢?
[00:20:36.600 --> 00:20:38.120]  當他們去傳講的時候
[00:20:38.120 --> 00:20:39.560]  衆人的反應是
[00:20:39.560 --> 00:20:46.400]  上次細節所說的是分外的稀奇
[00:20:46.400 --> 00:20:47.760]  他們說什麼呢?
[00:20:47.760 --> 00:20:50.280]  他所做的事都好
[00:20:50.280 --> 00:20:55.040]  然後說他連聾子也叫他們聽見
[00:20:55.040 --> 00:20:57.040]  啞巴也叫他們說話
[00:20:57.040 --> 00:20:58.720]  你留意他們說的是什麼
[00:20:58.720 --> 00:21:03.520]  他們說的是他所做的事都好
[00:21:03.520 --> 00:21:05.920]  他們的關注點在哪裏啊?
[00:21:05.920 --> 00:21:09.080]  在耶穌所做的這件事情
[00:21:09.080 --> 00:21:12.240]  也就是說這個神蹟本身
[00:21:12.240 --> 00:21:14.960]  其實不在乎耶穌是誰
[00:21:14.960 --> 00:21:17.200]  他們也不太想耶穌是誰
[00:21:17.200 --> 00:21:19.640]  他們只是在乎這個神蹟本身
[00:21:19.640 --> 00:21:25.120]  他們說好的就是這個做的事很好
[00:21:25.120 --> 00:21:28.320]  所以他們稀奇的是什麼呢?
[00:21:28.320 --> 00:21:32.920]  他們稀奇的是這個他所做的事
[00:21:32.920 --> 00:21:35.080]  而非他本人
[00:21:35.080 --> 00:21:39.880]  不是耶穌他的神子的身份
[00:21:39.880 --> 00:21:43.840]  在以賽亞書裏面曾經有講過
[00:21:43.840 --> 00:21:47.480]  就是對彌賽亞的預言
[00:21:47.480 --> 00:21:48.840]  我讀一下給大家聽
[00:21:48.840 --> 00:21:51.640]  在以賽亞書35章5到6節這樣講
[00:21:51.640 --> 00:21:56.120]  那時蝦子的眼必睜開龍子的耳必開通
[00:21:56.120 --> 00:21:58.560]  那時瘸子必跳躍向路
[00:21:58.560 --> 00:22:00.960]  啞巴的舌頭必能歌唱
[00:22:00.960 --> 00:22:03.080]  在曠野必有水發出
[00:22:03.080 --> 00:22:06.160]  在沙漠必有河涌流
[00:22:06.160 --> 00:22:08.680]  這些以賽亞書裏面的預言
[00:22:08.680 --> 00:22:10.240]  其實都指向耶穌基督
[00:22:10.240 --> 00:22:15.480]  那當人看到有人可以開龍子的耳朵
[00:22:15.480 --> 00:22:17.280]  開啞巴的口的時候
[00:22:17.280 --> 00:22:19.040]  其實他們很自然就會想到
[00:22:19.040 --> 00:22:20.680]  這個以賽亞的預言
[00:22:20.680 --> 00:22:22.280]  就知道這位就是
[00:22:22.280 --> 00:22:25.360]  以賽亞使得要來的基督
[00:22:25.360 --> 00:22:28.520]  可是他們完全沒有想到
[00:22:28.520 --> 00:22:31.360]  完全沒有想到任何的關聯
[00:22:31.360 --> 00:22:32.880]  也不想到耶穌的身份
[00:22:32.880 --> 00:22:38.560]  只是關注這個神蹟本身
[00:22:38.560 --> 00:22:43.600]  所以當耶穌醫治好他之後
[00:22:43.600 --> 00:22:45.160]  不叫他們去傳揚
[00:22:45.160 --> 00:22:46.360]  我想是對的
[00:22:46.360 --> 00:22:48.200]  因爲他們真的不知道
[00:22:48.200 --> 00:22:49.680]  他們要說些什麼
[00:22:49.680 --> 00:22:54.480]  他們所說的重點可能也會有偏差
[00:22:54.480 --> 00:22:57.840]  在整個事情完了以後
[00:22:57.840 --> 00:23:01.320]  就是他做完整個醫治以後
[00:23:01.320 --> 00:23:03.760]  其實衆人都非常的讚賞
[00:23:03.760 --> 00:23:06.240]  而讚賞的不是耶穌本人
[00:23:06.240 --> 00:23:09.240]  而是他所做的這個事情
[00:23:09.240 --> 00:23:12.440]  那這裏所說的他所做的事都好
[00:23:12.440 --> 00:23:15.000]  其實有點像那個創世紀裏面的
[00:23:15.000 --> 00:23:18.040]  當神創造完這個世界以後
[00:23:18.040 --> 00:23:20.720]  他就看着這一切都是好的
[00:23:20.720 --> 00:23:22.360]  還有最後一次
[00:23:22.360 --> 00:23:25.800]  造了人以後他說這一切都甚好
[00:23:25.800 --> 00:23:27.000]  有點像
[00:23:27.000 --> 00:23:29.520]  當然當耶穌來到的時候
[00:23:29.520 --> 00:23:32.600]  他給人帶來身體上的醫治
[00:23:32.600 --> 00:23:34.600]  不只是身體上面的醫治
[00:23:34.600 --> 00:23:37.000]  也有心靈上面的醫治
[00:23:37.000 --> 00:23:40.000]  對我們靈性的醫治
[00:23:40.000 --> 00:23:42.960]  當初上帝創造的世界是美好的
[00:23:42.960 --> 00:23:44.720]  但是因爲罪的緣故
[00:23:44.720 --> 00:23:46.360]  就有假惡醜的出現
[00:23:46.360 --> 00:23:48.600]  但是耶穌再來的時候
[00:23:48.600 --> 00:23:52.440]  他要重新來建立一個新天新地
[00:23:52.440 --> 00:23:55.080]  他要恢復這一切的美好
[00:23:55.080 --> 00:23:57.480]  所以他真正要做的
[00:23:57.480 --> 00:23:58.880]  是一件美事
[00:23:58.880 --> 00:23:59.800]  真的是美事
[00:23:59.800 --> 00:24:04.880]  因爲他要創造新天新地
[00:24:04.880 --> 00:24:07.200]  但是對當時的人來講
[00:24:07.200 --> 00:24:08.720]  他們不知道
[00:24:08.720 --> 00:24:12.160]  他們也不在乎耶穌什麼樣的身份
[00:24:12.160 --> 00:24:14.560]  他們只關注神蹟本身
[00:24:14.560 --> 00:24:18.280]  所以他們仍然是在屬靈上面
[00:24:18.280 --> 00:24:20.560]  耳聾舌結的人
[00:24:20.560 --> 00:24:22.280]  就像我們今天很多人一樣
[00:24:22.280 --> 00:24:24.200]  雖然我們信主很長時間了
[00:24:24.200 --> 00:24:26.840]  但是我們也是一個
[00:24:26.840 --> 00:24:34.720]  在屬靈上面耳聾舌結的人
[00:24:34.720 --> 00:24:38.200]  最後我們有一點點的總結
[00:24:38.200 --> 00:24:42.520]  就是我不曉得弟兄姊妹
[00:24:42.520 --> 00:24:44.280]  有沒有這種的感覺
[00:24:44.280 --> 00:24:47.240]  就是我們自己也是一個耳聾舌結的人
[00:24:47.240 --> 00:24:49.240]  如果你有這種感覺的話
[00:24:49.240 --> 00:24:56.240]  那麼就請主來開我們的耳朵
[00:24:56.240 --> 00:25:00.040]  有時候我們是對耶穌的吩咐會充耳不聞
[00:25:00.040 --> 00:25:02.880]  我們聽不見神的話
[00:25:02.880 --> 00:25:04.600]  當我們聽不見神的話的時候
[00:25:04.600 --> 00:25:05.800]  我們就很自然的
[00:25:05.800 --> 00:25:08.000]  我們就不能夠去讚美神
[00:25:08.000 --> 00:25:10.680]  也不能夠去傳揚神的作爲
[00:25:10.680 --> 00:25:15.200]  我們屬靈的生命也沒有多少的成長
[00:25:15.200 --> 00:25:16.560]  那在末世的時候
[00:25:16.560 --> 00:25:19.280]  這種情況就更加的普遍了
[00:25:19.280 --> 00:25:23.600]  所以保羅在提摩泰後書裏面提醒提摩泰
[00:25:23.600 --> 00:25:24.680]  他這樣講
[00:25:24.680 --> 00:25:27.000]  因爲時候要到
[00:25:27.000 --> 00:25:29.440]  人必厭煩純正的道理
[00:25:29.440 --> 00:25:30.280]  耳朵發癢
[00:25:30.280 --> 00:25:31.960]  就隨從自己的情慾
[00:25:31.960 --> 00:25:33.760]  增添了好些師父
[00:25:33.760 --> 00:25:35.880]  並且言耳不聽真道
[00:25:35.880 --> 00:25:38.440]  偏向荒謬的言語
[00:25:38.440 --> 00:25:40.880]  這個是保羅提醒提摩泰的
[00:25:40.880 --> 00:25:42.080]  在末世的時候
[00:25:42.080 --> 00:25:44.280]  其實人就是這樣的一個狀態
[00:25:44.280 --> 00:25:47.200]  他耳朵發癢
[00:25:47.200 --> 00:25:49.360]  然後呢也會不聽真道
[00:25:49.360 --> 00:25:50.600]  言耳不聽真道
[00:25:50.600 --> 00:25:54.040]  也會偏向荒謬的言語
[00:25:54.040 --> 00:25:57.960]  其實這個早在舊約裏面
[00:25:57.960 --> 00:25:59.040]  其實就有
[00:25:59.040 --> 00:26:01.080]  在新約裏面也有
[00:26:01.080 --> 00:26:02.000]  不只是在舊約
[00:26:02.000 --> 00:26:03.240]  馬太福音裏面
[00:26:03.240 --> 00:26:06.000]  耶穌也常常教導他的門徒了
[00:26:06.000 --> 00:26:08.720]  特別是在他講了這個
[00:26:08.720 --> 00:26:09.960]  撒種的比喻之後
[00:26:09.960 --> 00:26:11.360]  他向門徒解釋
[00:26:11.360 --> 00:26:13.760]  爲什麼要講這個比喻呢
[00:26:13.760 --> 00:26:15.200]  用比喻的方式來講
[00:26:15.200 --> 00:26:16.520]  他說就是
[00:26:16.520 --> 00:26:18.440]  要讓他們看也看不見
[00:26:18.440 --> 00:26:19.800]  聽也聽不見
[00:26:19.800 --> 00:26:21.600]  也不明白
[00:26:21.600 --> 00:26:23.520]  在他們身上就是應驗了
[00:26:23.520 --> 00:26:25.000]  以賽亞的預言說
[00:26:25.000 --> 00:26:26.440]  你們聽是要聽見
[00:26:26.440 --> 00:26:27.200]  卻不明白
[00:26:27.200 --> 00:26:28.200]  看是要看見
[00:26:28.200 --> 00:26:29.280]  卻不曉得
[00:26:29.280 --> 00:26:30.640]  因爲這白信
[00:26:30.640 --> 00:26:32.160]  由蒙了心
[00:26:32.160 --> 00:26:33.160]  耳朵發疹
[00:26:33.160 --> 00:26:35.000]  眼睛閉着
[00:26:35.000 --> 00:26:36.160]  恐怕眼睛看見
[00:26:36.160 --> 00:26:36.840]  耳朵聽見
[00:26:36.840 --> 00:26:37.600]  心裏明白
[00:26:37.600 --> 00:26:38.360]  迴轉過來
[00:26:38.360 --> 00:26:39.600]  我就醫治他們
[00:26:39.600 --> 00:26:42.960]  這個是對當時的神的百姓的一個描述
[00:26:42.960 --> 00:26:47.200]  說他們的心其實是被有所蒙了
[00:26:47.200 --> 00:26:49.600]  然後耳朵也是發疹
[00:26:49.600 --> 00:26:51.880]  眼睛也是閉着
[00:26:51.880 --> 00:26:55.080]  所以神要來開他們的耳朵
[00:26:55.080 --> 00:26:57.640]  要來開他們的眼睛
[00:26:57.640 --> 00:26:58.760]  那問題來了
[00:26:58.760 --> 00:27:01.720]  究竟神開我的耳朵
[00:27:01.720 --> 00:27:03.880]  然後我要聽什麼呢
[00:27:03.880 --> 00:27:04.960]  開了我的耳朵之後
[00:27:04.960 --> 00:27:06.600]  我要聽什麼呢
[00:27:06.600 --> 00:27:09.200]  然後神開了我的口以後
[00:27:09.200 --> 00:27:12.880]  我要訴說什麼呢
[00:27:12.880 --> 00:27:14.640]  是不是神開了我們的耳朵以後
[00:27:14.640 --> 00:27:17.680]  我們還是在聽這個世界的聲音呢
[00:27:17.680 --> 00:27:20.760]  世界上有很多各種各樣的聲音
[00:27:20.760 --> 00:27:22.040]  有很多的學說
[00:27:22.040 --> 00:27:23.280]  很多的主義
[00:27:23.280 --> 00:27:25.520]  很多的價值體系
[00:27:25.520 --> 00:27:28.040]  他們會教導你很多的東西
[00:27:28.040 --> 00:27:29.960]  我不曉得你的耳朵
[00:27:29.960 --> 00:27:32.400]  是不是都隨從了這些的聲音
[00:27:32.400 --> 00:27:35.000]  就像提摩在後書裏面所講的
[00:27:35.000 --> 00:27:39.320]  偏向了這些荒謬的言語
[00:27:39.320 --> 00:27:41.240]  這個是我們要特別留意的
[00:27:41.240 --> 00:27:42.800]  我們開了耳朵以後
[00:27:42.800 --> 00:27:44.640]  我們不要再聽那些的
[00:27:44.640 --> 00:27:48.160]  世界的各種各樣很嘈雜亂七八糟的聲音
[00:27:48.160 --> 00:27:49.400]  我們要聽什麼
[00:27:49.400 --> 00:27:51.880]  要聽神的話語
[00:27:51.880 --> 00:27:54.800]  我們要專注在神的話語上面
[00:27:54.800 --> 00:27:59.080]  我們的心思意念要在神的話語裏面
[00:27:59.080 --> 00:28:01.880]  然後開我們的口
[00:28:01.880 --> 00:28:03.880]  要說什麼呢
[00:28:03.880 --> 00:28:11.960]  我們也不是說那些世界上的那種話語體系
[00:28:11.960 --> 00:28:14.320]  我們知道有很多不同的話語體系
[00:28:14.320 --> 00:28:19.440]  我們不是說各種各樣的那種世俗的話語的體系
[00:28:19.440 --> 00:28:22.120]  我們需要述說神的作爲
[00:28:22.120 --> 00:28:25.080]  述說耶穌基督祂的故事
[00:28:25.080 --> 00:28:26.880]  有一首的詩歌呢
[00:28:26.880 --> 00:28:29.200]  歌詞寫得非常好
[00:28:29.200 --> 00:28:30.640]  我也引用了一下
[00:28:30.640 --> 00:28:32.960]  這個字可能有點小
[00:28:32.960 --> 00:28:33.600]  不過沒關係
[00:28:33.600 --> 00:28:35.840]  如果你能看到的話
[00:28:35.840 --> 00:28:37.520]  你可以跟我一起來讀一下嗎
[00:28:37.520 --> 00:28:38.640]  我們一起
[00:28:38.640 --> 00:28:46.200]  開我眼睛使我看見神的真理爲我彰顯
[00:28:46.200 --> 00:28:52.520]  開我耳朵使我聽見恩主所致真理之言
[00:28:52.520 --> 00:28:59.520]  開我的口述說主恩見證真理滿有熱誠
[00:28:59.520 --> 00:29:03.200]  這首歌是叫做開我眼睛使我看見
[00:29:03.200 --> 00:29:05.520]  我覺得他的歌詞寫得很好
[00:29:05.520 --> 00:29:08.840]  已經告訴我們這兩個問題的答案了
[00:29:08.840 --> 00:29:10.960]  開我耳朵聽什麼呢
[00:29:10.960 --> 00:29:15.560]  就是要聽上主所賜的真理之言
[00:29:15.560 --> 00:29:17.040]  開我的口要說什麼呢
[00:29:17.040 --> 00:29:21.760]  就要述說主恩見證真理
[00:29:21.760 --> 00:29:23.600]  這個是我們應該做的
[00:29:23.600 --> 00:29:26.880]  而不是其他的事情
[00:29:26.880 --> 00:29:32.960]  我想今天教會的光景比較悲涼
[00:29:32.960 --> 00:29:35.000]  這個是普世的教會
[00:29:35.000 --> 00:29:38.080]  在末世的時候出現的情況
[00:29:38.080 --> 00:29:41.280]  很多的教會成了所謂的金牛教
[00:29:41.280 --> 00:29:44.200]  大家知道什麼是金牛教嗎
[00:29:44.200 --> 00:29:45.920]  有一次講到的時候有講過
[00:29:45.920 --> 00:29:48.680]  耶羅伯安他造了兩個金牛犢
[00:29:48.680 --> 00:29:50.360]  叫他的百姓去拜
[00:29:50.360 --> 00:29:53.640]  說他們要去耶路撒冷進拜太不方便了
[00:29:53.640 --> 00:29:55.400]  我們在這裏造兩個金牛犢
[00:29:55.400 --> 00:29:59.240]  這兩個金牛犢就是領你們出埃及的神
[00:29:59.240 --> 00:30:03.240]  很多的教會其實就像耶羅伯安一樣
[00:30:03.240 --> 00:30:05.800]  造了金牛犢讓信徒去敬拜
[00:30:05.800 --> 00:30:08.840]  把人引到偶像那裏去
[00:30:08.840 --> 00:30:13.080]  那些偶像都是世俗的那些事情
[00:30:13.080 --> 00:30:15.720]  但信徒不知道以爲那個就是神
[00:30:15.720 --> 00:30:18.040]  都在敬拜金牛
[00:30:18.040 --> 00:30:19.880]  很多教會成了金牛教
[00:30:19.880 --> 00:30:22.120]  也有教會成了什麼呢
[00:30:22.120 --> 00:30:24.520]  我覺得這個詞不是我創的
[00:30:24.520 --> 00:30:26.880]  我也是看有的牧師講的
[00:30:26.880 --> 00:30:28.640]  就是雞湯教
[00:30:28.640 --> 00:30:30.160]  不曉得有沒有聽過
[00:30:30.160 --> 00:30:31.440]  什麼叫雞湯教呢
[00:30:31.440 --> 00:30:33.720]  就是天天給你打雞血
[00:30:33.720 --> 00:30:35.920]  就是給你那個雞湯給你喝
[00:30:35.920 --> 00:30:38.360]  說很多那個鼓勵你的話
[00:30:38.360 --> 00:30:40.880]  但是沒有要求你悔改的
[00:30:40.880 --> 00:30:42.760]  天天給你雞湯
[00:30:42.760 --> 00:30:45.480]  然後你每天都蠻有力量的感覺
[00:30:45.480 --> 00:30:46.760]  這個叫做雞湯教
[00:30:46.760 --> 00:30:48.640]  他也不講罪不講悔改
[00:30:48.640 --> 00:30:50.040]  只是講你要愛了
[00:30:50.040 --> 00:30:51.040]  上帝很愛你了
[00:30:51.040 --> 00:30:54.280]  上帝赦免你了等等
[00:30:54.280 --> 00:30:56.080]  這是雞湯
[00:30:56.080 --> 00:31:00.240]  其實這些都不是正確來傳講神的道
[00:31:00.240 --> 00:31:02.160]  很多的人
[00:31:02.160 --> 00:31:05.000]  特別教會也一樣
[00:31:05.000 --> 00:31:07.320]  他們成了龍蛇結的人
[00:31:07.320 --> 00:31:11.560]  今天很多的基督徒也成了龍牙的信徒
[00:31:11.560 --> 00:31:13.440]  我不曉得你是不是
[00:31:13.440 --> 00:31:14.840]  我自己有時候我也問自己
[00:31:14.840 --> 00:31:17.280]  我是不是一個龍牙的信徒呢
[00:31:17.280 --> 00:31:19.440]  我既不聽神的話
[00:31:19.440 --> 00:31:23.160]  也不傳揚神的作爲
[00:31:23.160 --> 00:31:24.560]  我們很多時候
[00:31:24.560 --> 00:31:29.680]  我們很渴望上帝來聽我們的禱告
[00:31:29.680 --> 00:31:30.880]  我們都很渴望
[00:31:30.880 --> 00:31:32.160]  上帝你要聽我
[00:31:32.160 --> 00:31:33.920]  我要向你呼求
[00:31:33.920 --> 00:31:35.360]  你要聽我的禱告
[00:31:35.360 --> 00:31:39.720]  可是我們自己卻不聽從神
[00:31:39.720 --> 00:31:43.400]  這是我們大多數人的一個光景
[00:31:43.400 --> 00:31:46.040]  今天很多的教會的光景就是這樣的
[00:31:46.040 --> 00:31:46.680]  可憐
[00:31:46.680 --> 00:31:51.280]  不管傳道人怎麼大聲的疾呼信徒
[00:31:51.280 --> 00:31:52.760]  依然還是那樣
[00:31:52.760 --> 00:31:57.400]  也是不知道是真的是成了龍牙信徒
[00:31:57.400 --> 00:32:00.040]  還是裝龍牙信徒
[00:32:00.040 --> 00:32:02.720]  就是反正就聽不見
[00:32:02.720 --> 00:32:04.600]  也不能去傳福音
[00:32:04.600 --> 00:32:05.760]  沒有能力去傳福音
[00:32:05.760 --> 00:32:07.920]  當你不好好聽神的話的時候
[00:32:07.920 --> 00:32:09.800]  你怎麼有力量
[00:32:09.800 --> 00:32:12.440]  怎麼有能力去傳福音呢
[00:32:12.440 --> 00:32:14.440]  所以求主來幫助我們
[00:32:14.440 --> 00:32:18.040]  因爲信道是從聽道而來
[00:32:18.040 --> 00:32:21.560]  我們先有神的話語存在我們心裏面
[00:32:21.560 --> 00:32:28.080]  然後我們纔有能力去傳揚基督
[00:32:28.080 --> 00:32:30.760]  求主在我們心裏面來動功
[00:32:30.760 --> 00:32:34.880]  今天來開我們每一個人的耳朵
[00:32:34.880 --> 00:32:38.560]  也開我們每一個人的口
[00:32:38.560 --> 00:32:42.400]  讓我們童心來到神面前來禱告
[00:32:42.400 --> 00:32:44.040]  神愛的天父上帝
[00:32:44.040 --> 00:32:46.640]  求你來開我們的耳朵
[00:32:46.640 --> 00:32:48.560]  使我們聽見你的吩咐
[00:32:48.560 --> 00:32:53.680]  而叫我們在這世代中按你的心意而行
[00:32:53.680 --> 00:32:55.320]  做你的見證
[00:32:55.320 --> 00:32:57.360]  又願你開我們的口
[00:32:57.360 --> 00:32:59.920]  使我們勇於述說你的作爲
[00:32:59.920 --> 00:33:02.240]  傳揚你的大愛
[00:33:02.240 --> 00:33:04.400]  領人到神的面前
[00:33:04.400 --> 00:33:07.560]  奉耶穌基督的聖名祈求
[00:33:07.560 --> 00:33:09.560]  阿們
