
[00:00:00.000 --> 00:00:04.800]  每一年我們都有過年
[00:21:03.200 --> 00:21:07.840]  只有屬靈的功課才能夠解釋
[00:21:07.840 --> 00:21:09.440]  如果只是說
[00:21:09.440 --> 00:21:11.240]  耶穌說祂從天上來
[00:21:11.240 --> 00:21:12.240]  他們不明白
[00:21:12.240 --> 00:21:14.000]  耶穌說祂的肉和血
[00:21:14.000 --> 00:21:16.200]  是可以吃可以喝的
[00:21:16.200 --> 00:21:19.400]  他們繼續不是用屬靈的眼光去看
[00:21:19.400 --> 00:21:26.720]  他們只會陷入一個疑惑混亂裡面
[00:21:26.720 --> 00:21:28.520]  想問問大家
[00:21:28.520 --> 00:21:31.240]  聖經用過什麼符號
[00:21:31.240 --> 00:21:33.480]  用過什麼象徵
[00:21:33.480 --> 00:21:38.600]  代表耶穌基督會為我們犧牲?
[00:21:38.600 --> 00:21:40.760]  有沒有想過?
[00:21:40.760 --> 00:21:42.120]  憲制的時候
[00:21:42.120 --> 00:21:44.320]  神的羔羊
[00:21:44.320 --> 00:21:45.840]  除去世人罪孽
[00:21:45.840 --> 00:21:49.040]  神的羔羊就是要為我們的罪
[00:21:49.040 --> 00:21:52.040]  被宰殺犧牲的神的羔羊
[00:21:52.040 --> 00:21:53.320]  在《約翰福音》第二章
[00:21:53.320 --> 00:21:54.040]  耶穌說
[00:21:54.040 --> 00:21:55.760]  你拆毀這個聖殿
[00:21:55.760 --> 00:21:57.320]  祂三天就起來
[00:21:57.320 --> 00:21:58.840]  耶穌基督的身體
[00:21:58.840 --> 00:22:00.960]  就是代表神的殿
[00:22:00.960 --> 00:22:02.560]  當祂被殺
[00:22:02.560 --> 00:22:04.360]  祂被犧牲的時候
[00:22:04.360 --> 00:22:06.120]  我們的主
[00:22:06.120 --> 00:22:09.520]  祂就能夠重建神與人相會
[00:22:09.520 --> 00:22:12.320]  神同在的地方
[00:22:12.320 --> 00:22:13.640]  耶穌基督
[00:22:13.640 --> 00:22:15.200]  祂作為神的羔羊
[00:22:15.200 --> 00:22:16.880]  這個標記、這個象徵
[00:22:16.880 --> 00:22:18.320]  是除去罪惡
[00:22:18.320 --> 00:22:19.680]  耶穌基督作為神的殿
[00:22:19.680 --> 00:22:21.400]  這個標記、這個象徵
[00:22:21.400 --> 00:22:25.080]  就是代表祂要叫神與人復和
[00:22:25.080 --> 00:22:25.760]  還有
[00:22:25.760 --> 00:22:29.000]  基督說祂是被舉起的銅蛇
[00:22:29.000 --> 00:22:31.520]  代表祂會被掛在木頭上
[00:22:31.520 --> 00:22:32.040]  祂說
[00:22:32.040 --> 00:22:33.520]  人子如何被舉起
[00:22:33.520 --> 00:22:35.400]  好像摩西舉起的銅蛇一樣
[00:22:35.400 --> 00:22:38.600]  當基督被犧牲在木頭上的時候
[00:22:38.600 --> 00:22:41.520]  我們的罪就得赦免
[00:22:41.520 --> 00:22:45.840]  聖經另外有兩個標記
[00:22:45.840 --> 00:22:46.920]  兩個象徵
[00:22:46.920 --> 00:22:47.640]  耶穌說
[00:22:47.640 --> 00:22:48.840]  祂是好木人
[00:22:48.840 --> 00:22:51.840]  好木人為羊寫明
[00:22:51.840 --> 00:22:52.680]  最後
[00:22:52.680 --> 00:22:54.640]  耶穌在上十字架之前
[00:22:54.640 --> 00:22:56.120]  祂說「一粒墨紙
[00:22:56.120 --> 00:22:57.720]  不落在地裡死了
[00:22:57.720 --> 00:22:59.560]  仍舊是一粒」
[00:22:59.560 --> 00:23:01.320]  耶穌就是那粒墨紙
[00:23:01.320 --> 00:23:04.240]  為我們落在地裡死了
[00:23:04.240 --> 00:23:06.720]  然後結出很多字粒
[00:23:06.720 --> 00:23:07.720]  在《約翰福音》
[00:23:07.720 --> 00:23:10.400]  至少有這五個標記
[00:23:10.400 --> 00:23:12.240]  祂是神的羔羊
[00:23:12.240 --> 00:23:13.800]  祂是神的殿
[00:23:13.800 --> 00:23:16.960]  祂是神舉起的銅蛇
[00:23:16.960 --> 00:23:19.920]  祂還是神給我們的好木人
[00:23:19.920 --> 00:23:20.840]  最後
[00:23:20.840 --> 00:23:24.400]  祂是那粒落在地裡死了的墨紙
[00:23:24.400 --> 00:23:25.560]  五個象徵
[00:23:25.560 --> 00:23:28.040]  當我們對耶穌基督要死
[00:23:28.040 --> 00:23:30.200]  為我們犧牲
[00:23:30.200 --> 00:23:32.040]  而耶穌在這裡
[00:23:32.040 --> 00:23:35.240]  當祂啟示第一個「我是」的句子
[00:23:35.240 --> 00:23:37.440]  「我是生命的糧」
[00:23:37.440 --> 00:23:39.520]  祂的血、祂的肉
[00:23:39.520 --> 00:23:41.360]  就是給我們飲和吃
[00:23:41.360 --> 00:23:45.000]  為了叫我們得生命
[00:23:45.000 --> 00:23:46.240]  或者我們很難明白
[00:23:46.240 --> 00:23:48.440]  耶穌為什麼要說這麼難
[00:23:48.440 --> 00:23:49.880]  這麼難聽
[00:23:49.880 --> 00:23:51.720]  這麼嘴硬
[00:23:51.720 --> 00:23:53.400]  以至後面經文說
[00:23:53.400 --> 00:23:56.360]  那些人說這樣說很困難
[00:23:56.360 --> 00:23:57.520]  很困難
[00:23:57.520 --> 00:23:59.200]  怎麼可能是這樣的呢?
[00:23:59.200 --> 00:24:00.640]  我們讀一讀後面
[00:24:00.640 --> 00:24:04.480]  五十九節
[00:24:04.480 --> 00:24:07.600]  去到六十節
[00:24:07.600 --> 00:24:07.920]  好嗎?
[00:24:07.920 --> 00:24:09.200]  預備起
[00:24:09.200 --> 00:24:14.920]  (這話是耶穌在加瓦羅會堂裡教導人的說的)
[00:24:14.920 --> 00:24:18.800]  (反而門徒中有好些人聽了就說)
[00:24:18.800 --> 00:24:23.200]  (這話很難誰聽得進呢?)
[00:24:23.200 --> 00:24:26.280]  剛才五十六到五十八節還沒讀吧?
[00:24:26.280 --> 00:24:29.200]  讀了
[00:24:29.200 --> 00:24:32.400]  耶穌第一個令那些不信的人的疑問
[00:24:32.400 --> 00:24:33.920]  祂怎麼會是天上來的呢?
[00:24:33.920 --> 00:24:35.000]  第二個疑問就是
[00:24:35.000 --> 00:24:37.240]  祂的肉我怎麼可以吃呢?
[00:24:37.240 --> 00:24:38.880]  祂真的給我吃祂的肉嗎?
[00:24:38.880 --> 00:24:43.040]  怎麼可能呢?
[00:24:43.040 --> 00:24:45.000]  信和不信的分別
[00:24:45.000 --> 00:24:48.920]  就在於祂是用自己的經驗去解釋
[00:24:48.920 --> 00:24:50.400]  耶穌的說話
[00:24:50.400 --> 00:24:53.040]  還是用神的話去解釋
[00:24:53.040 --> 00:24:55.040]  耶穌所說的話
[00:24:55.040 --> 00:24:57.200]  很多人不信
[00:24:57.200 --> 00:24:58.480]  按照聖經所說
[00:24:58.480 --> 00:25:00.840]  第六十節那些門徒聽到
[00:25:00.840 --> 00:25:02.160]  那些猶太人聽到
[00:25:02.160 --> 00:25:04.160]  「這話甚難」
[00:25:04.160 --> 00:25:07.200]  「很難接受」
[00:25:07.200 --> 00:25:09.280]  我們看看耶穌怎麼回應
[00:25:09.280 --> 00:25:10.520]  對那些聽了
[00:25:10.520 --> 00:25:11.800]  有信有不信的人
[00:25:11.800 --> 00:25:12.360]  祂的回應
[00:25:12.360 --> 00:25:18.240]  我們由六十一到六十五節
[00:25:18.240 --> 00:25:19.520]  去到六十六
[00:25:19.520 --> 00:25:20.640]  預備起
[00:25:20.640 --> 00:25:24.640]  「耶穌心裡知道門徒為這話使難的人
[00:25:24.640 --> 00:25:26.240]  就對他們說
[00:25:26.240 --> 00:25:29.360]  這話成了你們的困在石板
[00:25:29.360 --> 00:25:31.360]  如果你們看見人子
[00:25:31.360 --> 00:25:33.960]  升到他園內所在之處
[00:25:33.960 --> 00:25:35.680]  會這麼樣嗎?
[00:25:35.680 --> 00:25:37.440]  證明使人生命
[00:25:37.440 --> 00:25:39.360]  肉體毫無動處
[00:25:39.360 --> 00:25:41.440]  我對你們所說的話
[00:25:41.440 --> 00:25:43.840]  就是生命
[00:25:43.840 --> 00:25:46.920]  我知你們中間有些人不信
[00:25:46.920 --> 00:25:50.640]  耶穌一開始就知道那些人不信祂
[00:25:50.640 --> 00:25:52.640]  哪一個要出賣祂
[00:25:52.640 --> 00:25:54.240]  於是耶穌說
[00:25:54.240 --> 00:25:56.600]  所以我對你們說過
[00:25:56.600 --> 00:25:59.000]  有的是以我父的恩賜
[00:25:59.000 --> 00:26:01.600]  沒有人能當我的兒女來
[00:26:01.600 --> 00:26:03.800]  從此已經包含了不同種族
[00:26:03.800 --> 00:26:05.600]  有很多他們不了
[00:26:05.600 --> 00:26:07.600]  不再無憾無憾」
[00:26:07.600 --> 00:26:12.600]  聖經約翰福音666
[00:26:12.600 --> 00:26:14.600]  很多人退去了
[00:26:14.600 --> 00:26:18.600]  耶穌說完他從天上來
[00:26:18.600 --> 00:26:19.600]  他再說一個
[00:26:19.600 --> 00:26:21.600]  那些人更難接受
[00:26:21.600 --> 00:26:23.600]  他的肉、他的血
[00:26:23.600 --> 00:26:26.600]  是可以吃和可以喝的
[00:26:26.600 --> 00:26:30.600]  耶穌看見那些門徒
[00:26:30.600 --> 00:26:31.600]  就說
[00:26:31.600 --> 00:26:34.600]  這門徒不只是指那十二個仕徒
[00:26:34.600 --> 00:26:36.600]  是包括其他跟從主
[00:26:36.600 --> 00:26:39.600]  想跟從主去學習的人
[00:26:39.600 --> 00:26:41.600]  所以稱他們為門徒
[00:26:41.600 --> 00:26:45.600]  他說「這話甚難,誰能接受呢?」
[00:26:45.600 --> 00:26:47.600]  所以你看到666節
[00:26:47.600 --> 00:26:48.600]  很多人離開
[00:26:48.600 --> 00:26:52.600]  沒有再與神、沒有再跟從主
[00:26:52.600 --> 00:26:54.600]  耶穌給他們的反應是甚麼呢?
[00:26:54.600 --> 00:26:55.600]  祂說
[00:26:55.600 --> 00:26:56.600]  我這樣說
[00:26:56.600 --> 00:26:58.600]  我這些說話
[00:26:58.600 --> 00:27:03.600]  成為你們的絆腳石嗎?
[00:27:03.600 --> 00:27:06.600]  剛才我們說到耶穌基督的犧牲
[00:27:06.600 --> 00:27:08.600]  聖經用了好幾個標記
[00:27:08.600 --> 00:27:12.600]  神的羔羊、要拆毀的殿
[00:27:12.600 --> 00:27:16.600]  落在地裡的墨紙、好木人
[00:27:16.600 --> 00:27:19.600]  還有舉起來的古舍
[00:27:19.600 --> 00:27:22.600]  五個都代表基督犧牲的愛
[00:27:22.600 --> 00:27:23.600]  兄弟姐妹,你們知道嗎?
[00:27:23.600 --> 00:27:26.600]  當我們不帶著屬靈的眼光
[00:27:26.600 --> 00:27:32.600]  只是用自己的經驗去解釋神的話
[00:27:32.600 --> 00:27:35.600]  我們很多時候得到的結果就是
[00:27:35.600 --> 00:27:39.600]  我們本來應該看到神很偉大犧牲的愛
[00:27:39.600 --> 00:27:42.600]  但我們卻很多時候覺得
[00:27:42.600 --> 00:27:44.600]  看到另外一樣東西
[00:27:44.600 --> 00:27:45.600]  耶穌基督當祂說
[00:27:45.600 --> 00:27:48.600]  祂的血、祂的肉
[00:27:48.600 --> 00:27:50.600]  是為我們的生命
[00:27:50.600 --> 00:27:52.600]  就好像我們剛才領受聖餐的時候
[00:27:52.600 --> 00:27:54.600]  耶穌在最後的晚餐
[00:27:54.600 --> 00:27:58.600]  祂為門徒立這個主餐
[00:27:58.600 --> 00:28:00.600]  就是想我們記得
[00:28:00.600 --> 00:28:04.600]  祂就是神給我們救恩的救主
[00:28:04.600 --> 00:28:06.600]  祂的肉是可以吃的
[00:28:06.600 --> 00:28:08.600]  祂的血是可以喝的
[00:28:08.600 --> 00:28:10.600]  是一個屬靈的象徵
[00:28:10.600 --> 00:28:13.600]  象徵基督為我們犧牲
[00:28:13.600 --> 00:28:15.600]  但因為那些人沒有屬靈的眼光
[00:28:15.600 --> 00:28:16.600]  他反過來
[00:28:16.600 --> 00:28:20.600]  他應該看到那份愛
[00:28:20.600 --> 00:28:23.600]  他應該看到神的犧牲
[00:28:23.600 --> 00:28:26.600]  但今天我們很多時候覺得
[00:28:26.600 --> 00:28:28.600]  咦!聖經這樣說
[00:28:28.600 --> 00:28:30.600]  是不是作弄我的?
[00:28:30.600 --> 00:28:35.600]  神這樣說是不是真的對我好?
[00:28:35.600 --> 00:28:37.600]  今天很多時候我們為了利益
[00:28:37.600 --> 00:28:39.600]  為了一些我們計算過
[00:28:39.600 --> 00:28:42.600]  這樣很不划算
[00:28:42.600 --> 00:28:46.600]  我們可能在信仰上會妥協
[00:28:46.600 --> 00:28:47.600]  弟子們
[00:28:47.600 --> 00:28:49.600]  耶穌犧牲的愛
[00:28:49.600 --> 00:28:51.600]  你有沒有領略到?
[00:28:51.600 --> 00:28:53.600]  這就是關鍵
[00:28:53.600 --> 00:28:55.600]  耶穌為什麼要說到要吃祂的肉
[00:28:55.600 --> 00:28:57.600]  喝祂的血
[00:28:57.600 --> 00:28:59.600]  用一個這麼尖銳的例子來看
[00:28:59.600 --> 00:29:01.600]  沒有屬靈眼光的人
[00:29:01.600 --> 00:29:03.600]  他反過來
[00:29:03.600 --> 00:29:05.600]  他還會嫌棄耶穌說的話
[00:29:05.600 --> 00:29:07.600]  嘩!你趕客吧!
[00:29:07.600 --> 00:29:09.600]  如果你是神的使者
[00:29:09.600 --> 00:29:11.600]  應該說些合聽的話
[00:29:11.600 --> 00:29:13.600]  你說些不合聽的話
[00:29:13.600 --> 00:29:16.600]  跟從主要犧牲的
[00:29:16.600 --> 00:29:18.600]  這樣想過了
[00:29:18.600 --> 00:29:20.600]  跟從主要奉獻
[00:29:20.600 --> 00:29:21.600]  剛才說奉獻
[00:29:21.600 --> 00:29:23.600]  幸好他說不明白奉獻意義
[00:29:23.600 --> 00:29:25.600]  可以讓我袋在身邊經過
[00:29:27.600 --> 00:29:29.600]  弟子們
[00:29:29.600 --> 00:29:31.600]  其實對信主的人
[00:29:31.600 --> 00:29:33.600]  聽到耶穌基督說
[00:29:33.600 --> 00:29:36.600]  我就是生命的糧
[00:29:36.600 --> 00:29:38.600]  我的肉是可以吃的
[00:29:38.600 --> 00:29:40.600]  我的血是可以喝的
[00:29:40.600 --> 00:29:41.600]  你有沒有想過
[00:29:41.600 --> 00:29:42.600]  當耶穌基督
[00:29:42.600 --> 00:29:44.600]  一個沒有罪的人
[00:29:44.600 --> 00:29:46.600]  他還可以行神即其事
[00:29:46.600 --> 00:29:48.600]  他又有智慧
[00:29:48.600 --> 00:29:50.600]  然後說
[00:29:50.600 --> 00:29:52.600]  我的肉是給你吃的
[00:29:52.600 --> 00:29:54.600]  我的血是給你喝的
[00:29:54.600 --> 00:29:57.600]  來我這裡的人永遠不會肚餓
[00:29:57.600 --> 00:29:59.600]  永遠不會乾渴
[00:29:59.600 --> 00:30:01.600]  是一個多麼偉大的應許
[00:30:01.600 --> 00:30:04.600]  但是對我們沒有屬靈眼光的人
[00:30:04.600 --> 00:30:07.600]  我們很容易直接反過來
[00:30:07.600 --> 00:30:08.600]  為什麼我們有時候
[00:30:08.600 --> 00:30:11.600]  看不到神的慈愛
[00:30:11.600 --> 00:30:14.600]  或者我們遇到苦難的時候
[00:30:14.600 --> 00:30:15.600]  如果神愛我
[00:30:15.600 --> 00:30:17.600]  為什麼我的生命還這麼坎坷
[00:30:17.600 --> 00:30:18.600]  如果神愛我
[00:30:18.600 --> 00:30:22.600]  為什麼祂不滿足我各樣的需要
[00:30:22.600 --> 00:30:25.600]  為什麼祂不幫我解決這些問題
[00:30:25.600 --> 00:30:27.600]  當我們不用屬靈的眼光
[00:30:27.600 --> 00:30:28.600]  不用神的話語
[00:30:28.600 --> 00:30:31.600]  去解讀我們的經歷
[00:30:31.600 --> 00:30:33.600]  我們不僅不會謝恩
[00:30:33.600 --> 00:30:35.600]  不會感恩
[00:30:35.600 --> 00:30:38.600]  我們還會有很多質疑
[00:30:38.600 --> 00:30:41.600]  就好像耶穌說
[00:30:41.600 --> 00:30:44.600]  祂的肉是給我們吃的
[00:30:44.600 --> 00:30:47.600]  祂的血是給我們喝的
[00:30:47.600 --> 00:30:51.600]  是代表祂為我們犧牲
[00:30:51.600 --> 00:30:53.600]  如果你明白耶穌
[00:30:53.600 --> 00:30:55.600]  或者明白約翰
[00:30:55.600 --> 00:30:58.600]  用那五個象徵
[00:30:58.600 --> 00:31:00.600]  神的羔羊
[00:31:00.600 --> 00:31:03.600]  耶穌做每一件事
[00:31:03.600 --> 00:31:04.600]  都是為我們
[00:31:04.600 --> 00:31:06.600]  最終祂是犧牲自己
[00:31:06.600 --> 00:31:08.600]  就像菲律賓書第二章
[00:31:08.600 --> 00:31:10.600]  祂成為一個普通人
[00:31:10.600 --> 00:31:12.600]  還採勞勃的樣式
[00:31:12.600 --> 00:31:14.600]  就要死在十字架上
[00:31:14.600 --> 00:31:16.600]  完全為我們犧牲
[00:31:16.600 --> 00:31:18.600]  弟兄姊妹
[00:31:18.600 --> 00:31:20.600]  如果我們看到這件事
[00:31:20.600 --> 00:31:22.600]  我們就不會有六十節
[00:31:22.600 --> 00:31:24.600]  那些跟從主的人
[00:31:24.600 --> 00:31:25.600]  他說
[00:31:25.600 --> 00:31:27.600]  This is a hard saying
[00:31:27.600 --> 00:31:29.600]  這個是很難聽
[00:31:29.600 --> 00:31:31.600]  哇 怎麼頂啊
[00:31:31.600 --> 00:31:33.600]  信耶穌會吃虧嗎
[00:31:33.600 --> 00:31:35.600]  信耶穌會被人恥笑嗎
[00:31:35.600 --> 00:31:38.600]  不行啊
[00:31:38.600 --> 00:31:41.600]  這個信仰不實際啊
[00:31:41.600 --> 00:31:42.600]  弟兄姊妹
[00:31:42.600 --> 00:31:44.600]  耶穌基督犧牲的愛
[00:31:44.600 --> 00:31:46.600]  你又體會到多少
[00:31:46.600 --> 00:31:47.600]  那些不信的人
[00:31:47.600 --> 00:31:49.600]  耶穌給他們挑戰
[00:31:49.600 --> 00:31:51.600]  那幫門徒跟從祂的人
[00:31:51.600 --> 00:31:53.600]  還沒離開的人
[00:31:53.600 --> 00:31:58.600]  這些說話成為你的絆腳石
[00:31:58.600 --> 00:32:01.600]  你生命裡有什麼絆腳石
[00:32:01.600 --> 00:32:02.600]  有沒有一些
[00:32:02.600 --> 00:32:03.600]  聖經說了是這樣
[00:32:03.600 --> 00:32:05.600]  但你不認同
[00:32:05.600 --> 00:32:09.600]  那些就是我們的絆腳石
[00:32:09.600 --> 00:32:11.600]  會不會你的工作很不如意呢
[00:32:11.600 --> 00:32:14.600]  會不會你的人際關係很不如意呢
[00:32:14.600 --> 00:32:15.600]  會不會有些事
[00:32:15.600 --> 00:32:17.600]  聖經神叫你做的事
[00:32:17.600 --> 00:32:20.600]  你沒有去做
[00:32:20.600 --> 00:32:21.600]  然後你覺得
[00:32:21.600 --> 00:32:26.600]  這個就是你的絆腳石
[00:32:26.600 --> 00:32:27.600]  其實我們生命裡
[00:32:27.600 --> 00:32:28.600]  也有很多絆腳石
[00:32:28.600 --> 00:32:29.600]  有時候覺得
[00:32:29.600 --> 00:32:31.600]  哇 要求太多
[00:32:31.600 --> 00:32:34.600]  要求太高
[00:32:34.600 --> 00:32:36.600]  我們很喜歡講價
[00:32:36.600 --> 00:32:38.600]  很喜歡討價還價
[00:32:38.600 --> 00:32:40.600]  但聖經裡說
[00:32:40.600 --> 00:32:44.600]  耶穌祂全生命給了我們
[00:32:44.600 --> 00:32:45.600]  但那些人說
[00:32:45.600 --> 00:32:46.600]  哇 這個很難聽
[00:32:46.600 --> 00:32:47.600]  很難接受
[00:32:47.600 --> 00:32:49.600]  這個不中聽
[00:32:49.600 --> 00:32:51.600]  耶穌給你們一個挑戰
[00:32:51.600 --> 00:32:52.600]  這些說話
[00:32:52.600 --> 00:32:57.600]  是不是成為你的絆腳石
[00:32:57.600 --> 00:32:58.600]  第二
[00:32:58.600 --> 00:33:01.600]  耶穌再帶一個挑戰
[00:33:01.600 --> 00:33:02.600]  如果讓你們看到
[00:33:02.600 --> 00:33:05.600]  人子在天上
[00:33:05.600 --> 00:33:08.600]  又會怎樣呢
[00:33:08.600 --> 00:33:09.600]  我記得
[00:33:09.600 --> 00:33:13.600]  在一些醫療的節目
[00:33:13.600 --> 00:33:15.600]  有個內窺鏡
[00:33:15.600 --> 00:33:17.600]  拍攝那個儀器
[00:33:17.600 --> 00:33:19.600]  怎樣在器官裡
[00:33:19.600 --> 00:33:21.600]  檢查走來走去
[00:33:21.600 --> 00:33:22.600]  很神奇的
[00:33:22.600 --> 00:33:24.600]  我試過去看眼睛
[00:33:24.600 --> 00:33:25.600]  打了一些顯影劑
[00:33:25.600 --> 00:33:27.600]  他用一些很光的燈
[00:33:27.600 --> 00:33:28.600]  照射著我
[00:33:28.600 --> 00:33:30.600]  那個醫生就在那裡
[00:33:30.600 --> 00:33:31.600]  有一個大的螢光幕
[00:33:31.600 --> 00:33:33.600]  望向我眼底
[00:33:33.600 --> 00:33:34.600]  是怎樣
[00:33:34.600 --> 00:33:36.600]  他說眼底都OK
[00:33:36.600 --> 00:33:37.600]  都沒有什麼
[00:33:37.600 --> 00:33:38.600]  都挺好
[00:33:38.600 --> 00:33:39.600]  然後我想
[00:33:39.600 --> 00:33:43.600]  他在看我什麼呢
[00:33:43.600 --> 00:33:45.600]  弟兄姊妹
[00:33:45.600 --> 00:33:46.600]  有時那些科技
[00:33:46.600 --> 00:33:49.600]  都超過我們所想像
[00:33:49.600 --> 00:33:50.600]  但這個聖經說
[00:33:50.600 --> 00:33:52.600]  如果你看到主
[00:33:52.600 --> 00:33:54.600]  祂在天上
[00:33:54.600 --> 00:33:58.600]  你又會怎樣呢
[00:33:58.600 --> 00:33:59.600]  最近我坐巴士
[00:33:59.600 --> 00:34:00.600]  經常都問一個問題
[00:34:00.600 --> 00:34:03.600]  可不可以坐上樓上呢
[00:34:03.600 --> 00:34:04.600]  上到樓上
[00:34:04.600 --> 00:34:06.600]  坐左邊還是右邊呢
[00:34:06.600 --> 00:34:07.600]  每一次見到
[00:34:07.600 --> 00:34:09.600]  有些小朋友坐最前
[00:34:09.600 --> 00:34:10.600]  我就心想
[00:34:10.600 --> 00:34:13.600]  很危險
[00:34:13.600 --> 00:34:14.600]  弟兄姊妹
[00:34:14.600 --> 00:34:15.600]  為什麼呢
[00:34:15.600 --> 00:34:16.600]  因為我們知道
[00:34:16.600 --> 00:34:17.600]  原來有些事情
[00:34:17.600 --> 00:34:21.600]  不是一定如常地去
[00:34:21.600 --> 00:34:22.600]  有些危險
[00:34:22.600 --> 00:34:25.600]  可以隨時發生
[00:34:25.600 --> 00:34:26.600]  聖經說
[00:34:26.600 --> 00:34:27.600]  如果你看到
[00:34:27.600 --> 00:34:29.600]  主在天上的景況
[00:34:29.600 --> 00:34:31.600]  你又會怎樣呢
[00:34:31.600 --> 00:34:33.600]  如果今天我們有生命的危險
[00:34:33.600 --> 00:34:34.600]  我們的生命
[00:34:34.600 --> 00:34:37.600]  真的有機會離開這個世界
[00:34:37.600 --> 00:34:38.600]  我們又會怎樣呢
[00:34:38.600 --> 00:34:40.600]  真是見到天父
[00:34:40.600 --> 00:34:42.600]  你又會怎樣呢
[00:34:42.600 --> 00:34:46.600]  即是你死了
[00:34:46.600 --> 00:34:48.600]  耶穌接著說第三樣
[00:34:48.600 --> 00:34:53.600]  六十四節
[00:34:53.600 --> 00:34:54.600]  六十三和六十四
[00:34:54.600 --> 00:34:55.600]  我們一起讀
[00:34:55.600 --> 00:34:56.600]  六十三六四
[00:34:56.600 --> 00:34:57.600]  預備起
[00:35:08.600 --> 00:35:10.600]  耶穌對方就知道
[00:35:10.600 --> 00:35:12.600]  他死人不是他
[00:35:12.600 --> 00:35:14.600]  但是一個異常的他
[00:35:14.600 --> 00:35:15.600]  對了
[00:35:15.600 --> 00:35:17.600]  這個經文說一件事
[00:35:17.600 --> 00:35:18.600]  很有趣
[00:35:18.600 --> 00:35:19.600]  他說
[00:35:19.600 --> 00:35:20.600]  他所說的
[00:35:20.600 --> 00:35:22.600]  就是屬靈
[00:35:22.600 --> 00:35:23.600]  是靈
[00:35:23.600 --> 00:35:26.600]  關於我們屬靈生命的事
[00:35:26.600 --> 00:35:27.600]  他所說的話
[00:35:27.600 --> 00:35:29.600]  就是生命
[00:35:29.600 --> 00:35:30.600]  他說吃我的肉
[00:35:30.600 --> 00:35:32.600]  喝我的血
[00:35:32.600 --> 00:35:33.600]  全部都是在說
[00:35:33.600 --> 00:35:36.600]  他要為我們犧牲
[00:35:36.600 --> 00:35:40.600]  來使我們得生命
[00:35:40.600 --> 00:35:42.600]  但沒有屬靈眼光
[00:35:42.600 --> 00:35:44.600]  不用屬靈眼光的人
[00:35:44.600 --> 00:35:46.600]  不單止成為絆腳石
[00:35:46.600 --> 00:35:48.600]  不會明白
[00:35:48.600 --> 00:35:50.600]  而聖經說一個很奇妙的
[00:35:50.600 --> 00:35:53.600]  最後六十五節說
[00:35:53.600 --> 00:35:55.600]  主說
[00:35:55.600 --> 00:35:57.600]  如果沒有神的恩賜
[00:35:57.600 --> 00:36:00.600]  沒有人可以去他那裡
[00:36:00.600 --> 00:36:02.600]  主知道誰跟從他
[00:36:02.600 --> 00:36:04.600]  所以耶穌不需要說什麼話
[00:36:04.600 --> 00:36:06.600]  祂知道誰跟從他
[00:36:06.600 --> 00:36:07.600]  誰不跟從他
[00:36:07.600 --> 00:36:09.600]  從開始就知道
[00:36:09.600 --> 00:36:10.600]  很清楚
[00:36:10.600 --> 00:36:11.600]  弟子們
[00:36:11.600 --> 00:36:12.600]  你們有沒有欣賞
[00:36:12.600 --> 00:36:14.600]  除了神犧牲的愛
[00:36:14.600 --> 00:36:16.600]  你們有沒有欣賞六十五節
[00:36:16.600 --> 00:36:17.600]  祂說
[00:36:17.600 --> 00:36:19.600]  若不是天父的恩賜
[00:36:19.600 --> 00:36:21.600]  沒有人可以去神那裡
[00:36:21.600 --> 00:36:23.600]  是神的恩典
[00:36:23.600 --> 00:36:25.600]  是神的恩典
[00:36:25.600 --> 00:36:27.600]  我們可以有屬靈的眼光
[00:36:27.600 --> 00:36:29.600]  是神的恩典
[00:36:29.600 --> 00:36:31.600]  憐憫我們
[00:36:31.600 --> 00:36:32.600]  弟子們
[00:36:32.600 --> 00:36:33.600]  你們有沒有向神祈求
[00:36:33.600 --> 00:36:36.600]  屬靈的恩典
[00:36:36.600 --> 00:36:38.600]  如果不是神的恩賜
[00:36:38.600 --> 00:36:40.600]  沒有人可以去那裡
[00:36:40.600 --> 00:36:43.600]  是神親自的揀選
[00:36:43.600 --> 00:36:48.600]  我們最後讀六十七到六十九節
[00:36:48.600 --> 00:36:49.600]  預備起
[00:37:03.600 --> 00:37:12.600]  這裡耶穌挑戰
[00:37:12.600 --> 00:37:14.600]  祂說完這兩段話
[00:37:14.600 --> 00:37:16.600]  祂是生命的糧
[00:37:16.600 --> 00:37:17.600]  信祂
[00:37:17.600 --> 00:37:19.600]  就好像吃這個生命的糧
[00:37:19.600 --> 00:37:20.600]  人就會生命
[00:37:20.600 --> 00:37:22.600]  末後會叫他復活
[00:37:22.600 --> 00:37:23.600]  然後
[00:37:23.600 --> 00:37:24.600]  祂說
[00:37:24.600 --> 00:37:25.600]  這些說話
[00:37:25.600 --> 00:37:29.600]  只有天父的恩賜給那些人
[00:37:29.600 --> 00:37:31.600]  才可以領受
[00:37:31.600 --> 00:37:34.600]  由始至終都知道
[00:37:34.600 --> 00:37:35.600]  祂說
[00:37:35.600 --> 00:37:38.600]  只有屬靈的東西在這裡
[00:37:38.600 --> 00:37:40.600]  不要聽到耶穌所說的
[00:37:40.600 --> 00:37:43.600]  這麼難的教導的比喻
[00:37:43.600 --> 00:37:44.600]  就不肯信
[00:37:44.600 --> 00:37:47.600]  要用屬靈的眼光去信靠主
[00:37:47.600 --> 00:37:48.600]  來到這裡
