
[00:00:00.000 --> 00:00:02.000]  在我們的人生裏面
[00:22:41.000 --> 00:22:44.000]  既然她有這種表示
[00:22:44.000 --> 00:22:46.000]  她又臨危
[00:22:46.000 --> 00:22:48.000]  那好吧
[00:22:48.000 --> 00:22:51.000]  我來幫她洗禮吧
[00:22:51.000 --> 00:22:53.000]  很簡單
[00:22:53.000 --> 00:22:56.000]  當時她又沒有告訴我
[00:22:56.000 --> 00:22:58.000]  危險到現在馬上要去
[00:22:58.000 --> 00:23:00.000]  於是我就約了
[00:23:00.000 --> 00:23:05.000]  29號早上我可以回來東區醫院幫她洗禮
[00:23:05.000 --> 00:23:08.000]  一早就約好了
[00:23:08.000 --> 00:23:10.000]  就放下了
[00:23:10.000 --> 00:23:12.000]  預了星期日去
[00:23:12.000 --> 00:23:14.000]  但到了晚上11點半
[00:23:14.000 --> 00:23:18.000]  前一任的院長劉醫生打電話給我
[00:23:18.000 --> 00:23:19.000]  他說牧師
[00:23:19.000 --> 00:23:23.000]  我知道你明早約了來幫麥浦先生洗禮
[00:23:23.000 --> 00:23:25.000]  他現在情況一般般
[00:23:25.000 --> 00:23:28.000]  我聽到之後就馬上來了
[00:23:28.000 --> 00:23:32.000]  就馬上飛車回醫院
[00:23:32.000 --> 00:23:35.000]  剛剛回到醫院是12點正
[00:23:35.000 --> 00:23:37.000]  就踏入29號
[00:23:37.000 --> 00:23:39.000]  就在凌晨的時候
[00:23:39.000 --> 00:23:42.000]  我就幫這位先生洗禮
[00:23:42.000 --> 00:23:45.000]  預計他可能第二天
[00:23:45.000 --> 00:23:48.000]  應該都未必捱得到
[00:23:48.000 --> 00:23:53.000]  但結果他都生存多一個星期
[00:23:53.000 --> 00:23:58.000]  最後我也幫他煮一次馬鞍式禮拜
[00:23:58.000 --> 00:24:01.000]  突然間人生就是這樣
[00:24:01.000 --> 00:24:04.000]  人生有些事你是預計不到
[00:24:04.000 --> 00:24:08.000]  這位先生其實退休沒多久
[00:24:08.000 --> 00:24:10.000]  你是預計不到
[00:24:10.000 --> 00:24:16.000]  可能他從來沒有想過自己會離開這個世界
[00:24:16.000 --> 00:24:19.000]  我曾經都誇口
[00:24:19.000 --> 00:24:21.000]  我從來都沒有
[00:24:21.000 --> 00:24:22.000]  起碼直至今天都是
[00:24:22.000 --> 00:24:24.000]  可能過多兩個星期就不是了
[00:24:24.000 --> 00:24:27.000]  我沒有因為病入醫院
[00:24:27.000 --> 00:24:30.000]  住過醫院一晚
[00:24:30.000 --> 00:24:32.000]  由我出生到現在
[00:24:32.000 --> 00:24:34.000]  甚至我出生都不是在醫院出生
[00:24:34.000 --> 00:24:38.000]  在上海街出生
[00:24:38.000 --> 00:24:40.000]  沒有因為病
[00:24:40.000 --> 00:24:45.000]  不過登錄之後你的病就會來了
[00:24:45.000 --> 00:24:48.000]  最近想去買一份醫療保險
[00:24:48.000 --> 00:24:50.000]  怎知被拒絕
[00:24:50.000 --> 00:24:54.000]  因為他叫我去做一個身體檢查
[00:24:54.000 --> 00:24:57.000]  身體檢查後發現心電圖慢慢地報
[00:24:57.000 --> 00:24:59.000]  有些問題
[00:24:59.000 --> 00:25:02.000]  跟著我找了一位我認識很熟悉的弟兄
[00:25:02.000 --> 00:25:04.000]  一個心臟專科醫生
[00:25:04.000 --> 00:25:06.000]  剛剛前兩天就去看他
[00:25:06.000 --> 00:25:08.000]  他幫我照一下心
[00:25:08.000 --> 00:25:12.000]  木屍真是慢慢地
[00:25:12.000 --> 00:25:14.000]  血管好像粗了一點
[00:25:14.000 --> 00:25:17.000]  有些心反有些血倒流
[00:25:17.000 --> 00:25:20.000]  就安排6月8日要去浸會醫院
[00:25:20.000 --> 00:25:23.000]  做一個詳細的檢查
[00:25:23.000 --> 00:25:26.000]  我覺得自己沒什麼
[00:25:26.000 --> 00:25:28.000]  不過師母也很緊張很擔心
[00:25:28.000 --> 00:25:31.000]  於是私底下就WhatsApp給三個女兒
[00:25:31.000 --> 00:25:35.000]  告訴她爸爸有心臟病
[00:25:35.000 --> 00:25:38.000]  跟著我第二個女兒就WhatsApp我
[00:25:38.000 --> 00:25:42.000]  爸爸心臟病有沒有得醫
[00:25:42.000 --> 00:25:45.000]  跟著我說還沒死
[00:25:45.000 --> 00:25:49.000]  她再問爸爸心臟病有沒有得醫
[00:25:49.000 --> 00:25:52.000]  我都說還沒死
[00:25:52.000 --> 00:26:00.000]  她再問爸爸心臟病有沒有得醫
[00:26:00.000 --> 00:26:03.000]  當我們面對我們人生的時候
[00:26:03.000 --> 00:26:07.000]  究竟我們怎樣看我們的生命
[00:26:07.000 --> 00:26:12.000]  我們預備好進入死人的幽谷沒有
[00:26:12.000 --> 00:26:16.000]  預備好進入死亡沒有
[00:26:16.000 --> 00:26:21.000]  大衛預備好自己進入死亡
[00:26:21.000 --> 00:26:25.000]  他行過死人的幽谷
[00:26:25.000 --> 00:26:28.000]  這個死人的幽谷不知道有多長
[00:26:28.000 --> 00:26:30.000]  有多黑
[00:26:30.000 --> 00:26:32.000]  因為是幽谷
[00:26:32.000 --> 00:26:33.000]  是彎彎曲曲
[00:26:33.000 --> 00:26:36.000]  基本上你是看不到出路的
[00:26:36.000 --> 00:26:41.000]  也不知道轉彎之後有什麼事發生
[00:26:41.000 --> 00:26:43.000]  你是一個人
[00:26:43.000 --> 00:26:45.000]  我在醫院工作這麼多年
[00:26:45.000 --> 00:26:47.000]  都好深的體會
[00:26:47.000 --> 00:26:50.000]  病人進入死亡
[00:26:50.000 --> 00:26:52.000]  很多時候我們都會說
[00:26:52.000 --> 00:26:54.000]  我沒有辦法百分之一百
[00:26:54.000 --> 00:26:59.000]  完全明白一個人進入死亡是怎樣的
[00:26:59.000 --> 00:27:03.000]  我們沒有人除非你死過
[00:27:03.000 --> 00:27:07.000]  大衛帶著什麼進入死人的幽谷
[00:27:07.000 --> 00:27:12.000]  當他和上帝的關係重建
[00:27:12.000 --> 00:27:17.000]  他明白這位生命的主與他同在
[00:27:17.000 --> 00:27:19.000]  他不是帶著恐懼
[00:27:19.000 --> 00:27:27.000]  他是帶著盼望進入死亡
[00:27:27.000 --> 00:27:31.000]  在我們人生裡面我們都充滿了很多危機
[00:27:31.000 --> 00:27:34.000]  很多危險
[00:27:34.000 --> 00:27:36.000]  大衛都一樣
[00:27:36.000 --> 00:27:39.000]  不單止進入死人的幽谷
[00:27:39.000 --> 00:27:42.000]  在面前還有很多敵人
[00:27:42.000 --> 00:27:48.000]  但他將這些危機看成轉機
[00:27:48.000 --> 00:27:53.000]  死亡可以是祝福
[00:27:53.000 --> 00:27:57.000]  有一本書叫《生死之間的省思》
[00:27:57.000 --> 00:28:00.000]  作者是路雲神父
[00:28:00.000 --> 00:28:02.000]  他曾經這樣說
[00:28:02.000 --> 00:28:05.000]  他當他感到死亡臨近時
[00:28:05.000 --> 00:28:10.000]  忽然間醒悟到自己多麼能夠影響留下來的人的心
[00:28:10.000 --> 00:28:12.000]  倘若我可以真誠地說
[00:28:12.000 --> 00:28:14.000]  我為活過的一生感恩
[00:28:14.000 --> 00:28:18.000]  我以忠於寬恕及被人寬恕
[00:28:18.000 --> 00:28:20.000]  我充滿著盼望
[00:28:20.000 --> 00:28:25.000]  那些愛我的人會繼續活著在喜樂和平安中
[00:28:25.000 --> 00:28:28.000]  我也深信那位呼召我的耶穌
[00:28:28.000 --> 00:28:33.000]  會引領所有與我生命有關的人
[00:28:33.000 --> 00:28:35.000]  當死亡臨近時
[00:28:35.000 --> 00:28:40.000]  最重要的是我們面對死亡的態度
[00:28:40.000 --> 00:28:43.000]  大衛面對死亡的態度
[00:28:43.000 --> 00:28:49.000]  是帶著上帝給他的平安
[00:28:49.000 --> 00:28:53.000]  所以他經過這個死人的幽谷
[00:28:53.000 --> 00:28:57.000]  他看到的是生命的曙光
[00:28:57.000 --> 00:29:00.000]  我相信我們每一個人都會
[00:29:00.000 --> 00:29:05.000]  總有一天我們也是一個人走進這個死人的幽谷
[00:29:05.000 --> 00:29:10.000]  重要的是我們知道上帝的像和光
[00:29:10.000 --> 00:29:15.000]  都是與我們同在
[00:29:15.000 --> 00:29:17.000]  死亡有時令人很恐懼
[00:29:17.000 --> 00:29:21.000]  是因為死亡好像拿走我們所有的一切
[00:29:21.000 --> 00:29:23.000]  但當我們面對死亡的時候
[00:29:23.000 --> 00:29:28.000]  有時亦會令我們重新再一次地醒悟到
[00:29:28.000 --> 00:29:31.000]  生命的源頭在哪裏
[00:29:31.000 --> 00:29:33.000]  當然我們只能夠說
[00:29:33.000 --> 00:29:37.000]  我們可以體會短暫的人生
[00:29:37.000 --> 00:29:39.000]  即使你多長命也好
[00:29:39.000 --> 00:29:44.000]  其實相對於這個永恆只是一刻
[00:29:44.000 --> 00:29:46.000]  重要的是在這個過程裏面
[00:29:46.000 --> 00:29:49.000]  我們發現一些寶藏
[00:29:49.000 --> 00:29:51.000]  發現我們的上帝
[00:29:51.000 --> 00:30:00.000]  發現人與人之間有很重要的關係
[00:30:00.000 --> 00:30:05.000]  有另一位作者叫做Maurie
[00:30:05.000 --> 00:30:10.000]  她寫一本書叫《Chill Stay with Maurie》
[00:30:10.000 --> 00:30:14.000]  莫里教授
[00:30:14.000 --> 00:30:17.000]  她在臨終之前一段日子
[00:30:17.000 --> 00:30:20.000]  就有機會重遇她的學生
[00:30:20.000 --> 00:30:22.000]  逢星期二有學生去探望她
[00:30:22.000 --> 00:30:24.000]  跟她分享人生
[00:30:24.000 --> 00:30:35.000]  包括說病、說關係、說失去、說尊嚴、說愛等等
[00:30:35.000 --> 00:30:37.000]  其中有一句她這樣說
[00:30:37.000 --> 00:30:41.000]  只要我們彼此相愛並把它珍藏在心裏
[00:30:41.000 --> 00:30:44.000]  我們即使死了也不會真正地消亡
[00:30:44.000 --> 00:30:47.000]  你創造的愛依然存在著
[00:30:47.000 --> 00:30:49.000]  所有記憶依然存在著
[00:30:49.000 --> 00:30:51.000]  你仍然活著
[00:30:51.000 --> 00:30:55.000]  活在每一個你觸摸過、愛撫過的人心中
[00:30:55.000 --> 00:30:57.000]  死亡終結了生命
[00:30:57.000 --> 00:31:02.000]  但沒有終結了感情的連繫
[00:31:02.000 --> 00:31:06.000]  有一天我們都會離開這個地方
[00:31:06.000 --> 00:31:09.000]  或者很重要的人
[00:31:09.000 --> 00:31:12.000]  可能有一天都會離開你
[00:31:12.000 --> 00:31:14.000]  不過不是這樣就完結
[00:31:14.000 --> 00:31:19.000]  所有的事情都會在你的心裏延續
[00:31:19.000 --> 00:31:22.000]  今日我們面對的世界
[00:31:22.000 --> 00:31:24.000]  面對的社會
[00:31:24.000 --> 00:31:27.000]  面對我們的家庭甚至我們的教會
[00:31:27.000 --> 00:31:31.000]  我想在這裏每一個人都一樣經歷這些轉變
[00:31:31.000 --> 00:31:33.000]  或多或少
[00:31:33.000 --> 00:31:36.000]  帶給我們在人生裏面很多的衝擊
[00:31:36.000 --> 00:31:38.000]  很多的掙扎
[00:31:38.000 --> 00:31:40.000]  但最重要一樣就是
[00:31:40.000 --> 00:31:45.000]  最後我們看到的不是失去
[00:31:45.000 --> 00:31:48.000]  而是我們得到更加重要的是
[00:31:48.000 --> 00:31:50.000]  上帝的永恆
[00:31:50.000 --> 00:31:56.000]  將我們的絕望變成盼望
[00:31:56.000 --> 00:32:00.000]  大衛說我一生一世住在耶和華的殿中
[00:32:00.000 --> 00:32:02.000]  直到永遠
[00:32:02.000 --> 00:32:04.000]  我們都好像大衛王一樣
[00:32:04.000 --> 00:32:08.000]  我們將上帝放在我們人生的守衛
[00:32:08.000 --> 00:32:12.000]  沒有東西可以拿走我們的信仰
[00:32:12.000 --> 00:32:16.000]  沒有東西可以破壞我們與神的關係
[00:32:16.000 --> 00:32:19.000]  我們同心祈禱
[00:32:19.000 --> 00:32:21.000]  西恩主我們很感謝祢
[00:32:21.000 --> 00:32:23.000]  祢是我們生命的主
[00:32:23.000 --> 00:32:24.000]  祢認識我們
[00:32:24.000 --> 00:32:25.000]  祢知道我們
[00:32:25.000 --> 00:32:30.000]  祢知道我們處身在一個什麼叫險境
[00:32:30.000 --> 00:32:34.000]  祢到成肉身住在人的中間
[00:32:34.000 --> 00:32:37.000]  充充滿滿的有恩典有真理
[00:32:37.000 --> 00:32:39.000]  讓我們見到祢的榮光
[00:32:39.000 --> 00:32:43.000]  讓祢帶我們走出坑林
[00:32:43.000 --> 00:32:46.000]  求主祝福我們每一位弟兄姊妹
[00:32:46.000 --> 00:32:48.000]  我們同心祈禱
[00:32:48.000 --> 00:32:50.000]  奉賴救主耶穌基督得勝的名
[00:32:50.000 --> 00:32:51.000]  阿門
