
[00:00:00.000 --> 00:00:05.760]  各位姐妹 我們今天已經來到希伯來書第四章
[00:23:17.400 --> 00:23:19.400]  無論如何
[00:23:19.400 --> 00:23:23.400]  人的罪仍然是沒有辦法在神的面前
[00:23:23.400 --> 00:23:25.400]  不被暴露出來的
[00:23:25.400 --> 00:23:29.400]  我嘗試舉一個很簡單的例子
[00:23:29.400 --> 00:23:33.400]  在仍然有實體崇拜的時候
[00:23:33.400 --> 00:23:35.400]  大部份的弟兄姊妹
[00:23:35.400 --> 00:23:40.400]  都是坐在台下來敬拜的
[00:23:40.400 --> 00:23:42.400]  當你坐在台下
[00:23:42.400 --> 00:23:45.400]  望上來這個港台的時候
[00:23:45.400 --> 00:23:48.400]  你一般看到些什麼呢?
[00:23:48.400 --> 00:23:51.400]  我相信你會看到
[00:23:51.400 --> 00:23:56.400]  前面有一個很簡約的十字架
[00:23:56.400 --> 00:23:59.400]  好像T字一樣
[00:23:59.400 --> 00:24:03.400]  然後台上有一個港台咪
[00:24:03.400 --> 00:24:06.400]  有沒有其他呢?
[00:24:06.400 --> 00:24:08.400]  多數都沒有了
[00:24:08.400 --> 00:24:14.400]  不過如果你站在台上來服侍
[00:24:14.400 --> 00:24:18.400]  我相信你偶爾會看到
[00:24:18.400 --> 00:24:19.400]  誰遺下了一枝筆呢?
[00:24:19.400 --> 00:24:21.400]  有個萬字夾
[00:24:21.400 --> 00:24:22.400]  有橡筋
[00:24:22.400 --> 00:24:23.400]  有些便條
[00:24:23.400 --> 00:24:27.400]  還有一張紙不知道是誰的
[00:24:27.400 --> 00:24:31.400]  港台前和港台後
[00:24:31.400 --> 00:24:34.400]  大家會看到不同的東西
[00:24:34.400 --> 00:24:39.400]  用這兩個角度來看港台
[00:24:39.400 --> 00:24:42.400]  來看我們的生命
[00:24:42.400 --> 00:24:46.400]  我深信對於我作為目者來說
[00:24:46.400 --> 00:24:50.400]  其實是一個非常大的提醒
[00:24:50.400 --> 00:24:53.400]  我要不斷地提醒自己
[00:24:53.400 --> 00:24:54.400]  求聖靈幫助我
[00:24:54.400 --> 00:24:58.400]  千萬不要在港台後面
[00:24:58.400 --> 00:25:02.400]  我的生命便亂七八糟
[00:25:02.400 --> 00:25:04.400]  如果我將這個例子
[00:25:04.400 --> 00:25:07.400]  引申到大家的處境
[00:25:07.400 --> 00:25:09.400]  大家不是目者
[00:25:09.400 --> 00:25:11.400]  你不用站在港台
[00:25:11.400 --> 00:25:16.400]  不過你在家裡參與崇拜的時候
[00:25:16.400 --> 00:25:20.400]  和回到教會坐著
[00:25:20.400 --> 00:25:23.400]  是不是兩個樣子?
[00:25:23.400 --> 00:25:25.400]  整體來說
[00:25:25.400 --> 00:25:27.400]  我們在人前和人後
[00:25:27.400 --> 00:25:31.400]  究竟我們表裡一致嗎?
[00:25:31.400 --> 00:25:34.400]  無論我們是怎樣的樣子
[00:25:34.400 --> 00:25:36.400]  第十三節
[00:25:36.400 --> 00:25:38.400]  從正反兩面
[00:25:38.400 --> 00:25:40.400]  都再一次重申
[00:25:40.400 --> 00:25:44.400]  神是甚麼都知
[00:25:44.400 --> 00:25:47.400]  這段經文不僅是告訴我們
[00:25:47.400 --> 00:25:50.400]  神是那位全知的主
[00:25:50.400 --> 00:25:52.400]  其實還有一句
[00:25:52.400 --> 00:25:54.400]  剛才我沒有解釋
[00:25:54.400 --> 00:25:55.400]  就是這裡
[00:25:55.400 --> 00:25:59.400]  在那與我們有關係的主
[00:25:59.400 --> 00:26:02.400]  其實這句
[00:26:02.400 --> 00:26:03.400]  拿走它
[00:26:03.400 --> 00:26:05.400]  好像也沒有甚麼
[00:26:05.400 --> 00:26:08.400]  跟上下文不太相似
[00:26:08.400 --> 00:26:11.400]  不過如果我們再看新漢語
[00:26:11.400 --> 00:26:14.400]  詩高和現代中文譯本的譯法
[00:26:14.400 --> 00:26:17.400]  其實他們就跟了原文去譯
[00:26:17.400 --> 00:26:19.400]  將這一句
[00:26:19.400 --> 00:26:22.400]  放在成節的最後那一句
[00:26:22.400 --> 00:26:25.400]  而且更加準確的譯法
[00:26:25.400 --> 00:26:27.400]  就是我們都要
[00:26:27.400 --> 00:26:30.400]  或者必須向他交仗
[00:26:30.400 --> 00:26:32.400]  將這一句說話
[00:26:32.400 --> 00:26:34.400]  放到最後
[00:26:34.400 --> 00:26:38.400]  和用了這個更加準確的譯法
[00:26:38.400 --> 00:26:40.400]  作者是要提醒
[00:26:40.400 --> 00:26:43.400]  甚至是要警告我們
[00:26:43.400 --> 00:26:45.400]  既然神甚麼都知
[00:26:45.400 --> 00:26:49.400]  我們就必須為自己所作的一切
[00:26:49.400 --> 00:26:52.400]  向他負責
[00:26:52.400 --> 00:26:54.400]  做總結之前
[00:26:54.400 --> 00:26:57.400]  我都想有多一點補充
[00:26:57.400 --> 00:27:00.400]  面對著這個警告
[00:27:00.400 --> 00:27:03.400]  究竟我們怎樣承擔得起
[00:27:03.400 --> 00:27:06.400]  今天我不是要說
[00:27:06.400 --> 00:27:10.400]  接下來的經文第十四至第十六節
[00:27:10.400 --> 00:27:12.400]  不過簡單的答案
[00:27:12.400 --> 00:27:15.400]  就是因典答舊
[00:27:15.400 --> 00:27:17.400]  基於耶穌基督
[00:27:17.400 --> 00:27:19.400]  祂在天上的聖所
[00:27:19.400 --> 00:27:21.400]  已經肩負起
[00:27:21.400 --> 00:27:24.400]  作為大祭司的職事
[00:27:24.400 --> 00:27:25.400]  我們就可以
[00:27:25.400 --> 00:27:27.400]  又很熟悉這節聖經
[00:27:27.400 --> 00:27:29.400]  只管坦然無懼的
[00:27:29.400 --> 00:27:32.400]  來到施恩的寶座前
[00:27:32.400 --> 00:27:34.400]  為要得連率蒙恩位
[00:27:34.400 --> 00:27:37.400]  作隨時的幫助
[00:27:37.400 --> 00:27:39.400]  一個何等大的恩典
[00:27:39.400 --> 00:27:43.400]  我們是完全在神的憐憫之下
[00:27:43.400 --> 00:27:46.400]  越認識到自己需要祂
[00:27:46.400 --> 00:27:50.400]  就越願意降服在祂的道之下
[00:27:50.400 --> 00:27:53.400]  祂對我們生命的幫助
[00:27:53.400 --> 00:27:57.400]  改變我們生命的能力就越大
[00:27:57.400 --> 00:28:01.400]  有一個現代美國方派的牧師
[00:28:01.400 --> 00:28:06.400]  和作家叫做查爾斯·史溫道爾
[00:28:06.400 --> 00:28:08.400]  Charles Swindell
[00:28:08.400 --> 00:28:10.400]  他這樣說
[00:28:10.400 --> 00:28:15.400]  新聞可以為我們提供資訊
[00:28:15.400 --> 00:28:17.400]  小說可以啟發我們
[00:28:17.400 --> 00:28:20.400]  詩歌可以使我們陶醉
[00:28:20.400 --> 00:28:24.400]  但是唯有活的神的話語
[00:28:24.400 --> 00:28:27.400]  才可以改變我們
[00:28:27.400 --> 00:28:32.400]  他英文原本的說法是這樣的
[00:28:32.400 --> 00:28:34.400]  神的話
[00:28:34.400 --> 00:28:36.400]  改變生命的力量
[00:28:36.400 --> 00:28:41.400]  是遠遠超過我們能夠想像的
[00:28:41.400 --> 00:28:43.400]  在第二次世界大戰期間
[00:28:43.400 --> 00:28:46.400]  有一個南太平洋島嶼
[00:28:46.400 --> 00:28:49.400]  當中發生了一件事
[00:28:49.400 --> 00:28:53.400]  如果你不知道南太平洋島嶼在哪裡
[00:28:53.400 --> 00:28:57.400]  我講最近發生地震的湯家
[00:28:57.400 --> 00:29:00.400]  給你看地圖
[00:29:00.400 --> 00:29:05.400]  我估計你會有少少印象
[00:29:05.400 --> 00:29:08.400]  當年在二次世界大戰期間
[00:29:08.400 --> 00:29:14.400]  有一個太平洋島嶼的原居民
[00:29:14.400 --> 00:29:18.400]  救起了一個受傷的美國士兵
[00:29:18.400 --> 00:29:23.400]  這個美國士兵當他逐漸康復的時候
[00:29:23.400 --> 00:29:28.400]  那個南太平洋島嶼的原居民很開心
[00:29:28.400 --> 00:29:30.400]  跟著跟他聊天
[00:29:30.400 --> 00:29:33.400]  向他展示手上有一本聖經
[00:29:33.400 --> 00:29:37.400]  並且非常雀躍地跟他說
[00:29:37.400 --> 00:29:43.400]  幾年前自己是怎樣由一個宣教士的口中
[00:29:43.400 --> 00:29:45.400]  能夠得到福音
[00:29:45.400 --> 00:29:48.400]  之後這個宣教士就送了一本
[00:29:48.400 --> 00:29:53.400]  他覺得非常寶貴的聖經來送給他
[00:29:53.400 --> 00:29:56.400]  他收到這份禮物非常開心
[00:29:56.400 --> 00:29:58.400]  但講完一大輪之後
[00:29:58.400 --> 00:30:02.400]  這個美國士兵就覺得不以為然
[00:30:02.400 --> 00:30:07.400]  他只是很淡淡然地回應原居民
[00:30:07.400 --> 00:30:12.400]  說這本東西現在不合時宜了
[00:30:12.400 --> 00:30:14.400]  我現在不看這些東西
[00:30:14.400 --> 00:30:19.400]  不過這個南太平洋島嶼的原居民
[00:30:19.400 --> 00:30:21.400]  就笑笑口地跟他說
[00:30:21.400 --> 00:30:27.400]  幸好我們覺得這本聖經現在還合用
[00:30:27.400 --> 00:30:34.400]  否則這本聖經已經成為我們的晚餐
[00:30:34.400 --> 00:30:37.400]  神的話是活的
[00:30:37.400 --> 00:30:39.400]  是有功效的
[00:30:39.400 --> 00:30:41.400]  也是鋒利的
[00:30:41.400 --> 00:30:44.400]  既然神什麼都看到
[00:30:44.400 --> 00:30:48.400]  我們就要向祂否開我們的心扉
[00:30:48.400 --> 00:30:52.400]  我們必須向祂好好地交仗
[00:30:52.400 --> 00:30:57.400]  讓祂的道不斷地來更新我們的心
[00:30:57.400 --> 00:31:01.400]  讓我們成為一個祂所喜悅的器皿
