
[00:00:00.000 --> 00:00:03.920]  但是年初一 記得每一年以往
[00:17:24.240 --> 00:17:27.440]  「神上升,有喊聲相送」
[00:17:27.440 --> 00:17:30.640]  又說「上升,有覺聲相送」
[00:17:30.640 --> 00:17:34.480]  什麼意思呢
[00:17:36.920 --> 00:17:38.800]  我想說
[00:17:38.800 --> 00:17:41.800]  我們剛才說過
[00:17:41.800 --> 00:17:44.400]  跟弱貴當時有一些關係
[00:17:44.400 --> 00:17:46.000]  這個說「上升」
[00:17:46.000 --> 00:17:49.920]  「神上升」是說弱貴被抬高的時候
[00:17:49.920 --> 00:17:50.880]  你想像一下
[00:17:50.880 --> 00:17:54.200]  有些弱貴是代表神的同在
[00:17:54.200 --> 00:17:55.800]  這個弱貴一抬起的時候
[00:17:55.800 --> 00:17:57.240]  就是「上升」
[00:17:57.240 --> 00:18:00.240]  一「上升」就有「喊聲相送」
[00:18:00.240 --> 00:18:02.760]  一「上升」有「覺聲相送」
[00:18:02.760 --> 00:18:07.240]  我又想起世界盃 不好意思
[00:18:07.240 --> 00:18:11.520]  一想起美斯一拿起大力神盃
[00:18:11.520 --> 00:18:14.440]  一舉起的時候 嘩 一舉起
[00:18:14.440 --> 00:18:16.880]  大呼喊
[00:18:16.880 --> 00:18:20.080]  接著就放上煙花
[00:18:20.080 --> 00:18:22.560]  你沒有看過場景是這樣
[00:18:22.560 --> 00:18:23.520]  一「上升」
[00:18:23.520 --> 00:18:25.640]  那個大力神盃
[00:18:25.640 --> 00:18:27.040]  那個金盃
[00:18:27.040 --> 00:18:28.520]  但是這裡的意思
[00:18:28.520 --> 00:18:31.920]  就是弱貴抬起
[00:18:31.920 --> 00:18:33.480]  就呼喊
[00:18:33.480 --> 00:18:36.440]  就有「咒響」「覺聲」
[00:18:36.440 --> 00:18:37.600]  是什麼意思呢
[00:18:37.600 --> 00:18:40.120]  當然這個就是說他們進行
[00:18:40.120 --> 00:18:43.840]  或者是特別當時來說
[00:18:43.840 --> 00:18:46.760]  就是除了大衛作王的時候
[00:18:46.760 --> 00:18:49.240]  弱貴回到大衛城
[00:18:49.240 --> 00:18:50.800]  另一個情況就是
[00:18:50.800 --> 00:18:51.960]  他們打仗的時候
[00:18:51.960 --> 00:18:54.400]  都會抬弱貴出去打仗
[00:18:54.400 --> 00:18:55.720]  為什麼呢
[00:18:55.720 --> 00:18:57.600]  他們覺得弱貴代表什麼
[00:18:57.600 --> 00:18:59.080]  神的同在
[00:18:59.080 --> 00:19:01.440]  但是當然弱貴是很早期
[00:19:01.440 --> 00:19:03.920]  已經出現這個弱貴摩世時代
[00:19:03.920 --> 00:19:07.320]  弱貴是有時他們對於神來說
[00:19:07.320 --> 00:19:09.200]  那個看不見的神
[00:19:09.200 --> 00:19:11.120]  他們很難去捉摸的
[00:19:11.120 --> 00:19:12.360]  他們覺得弱貴
[00:19:12.360 --> 00:19:17.320]  弱貴有十戒法版等等的東西在裡面
[00:19:17.320 --> 00:19:20.040]  就是代表了神的同在
[00:19:20.040 --> 00:19:24.080]  代表了神的權威在中間
[00:19:24.080 --> 00:19:26.800]  那麼他們就覺得
[00:19:26.800 --> 00:19:29.120]  抬著弱貴出去打仗
[00:19:29.120 --> 00:19:34.280]  是對他們更加有信心
[00:19:34.280 --> 00:19:35.600]  還有神的同在
[00:19:35.600 --> 00:19:37.440]  應該是戰無不勝的
[00:19:37.440 --> 00:19:38.920]  所以他們打完仗
[00:19:38.920 --> 00:19:40.760]  就會把弱貴抬回來
[00:19:40.760 --> 00:19:41.920]  在抬回來的時候
[00:19:41.920 --> 00:19:43.040]  抬起回來
[00:19:43.040 --> 00:19:44.040]  去回尤薩冷
[00:19:44.040 --> 00:19:45.680]  那些百姓一看到
[00:19:45.680 --> 00:19:47.240]  抬著回來
[00:19:47.240 --> 00:19:49.520]  這個神上升
[00:19:49.520 --> 00:19:50.880]  弱貴上升
[00:19:50.880 --> 00:19:51.880]  耶和華上升
[00:19:51.880 --> 00:19:54.840]  各星相送
[00:19:54.840 --> 00:19:55.920]  喊聲相送
[00:19:55.920 --> 00:19:57.360]  他們的呼喊
[00:19:57.360 --> 00:20:02.240]  他們的歌頌就出來了
[00:20:02.240 --> 00:20:03.840]  這裏我想講的就是
[00:20:03.840 --> 00:20:07.840]  我們要去跟隨神
[00:20:07.840 --> 00:20:10.080]  過一個德性的人生
[00:20:10.080 --> 00:20:13.440]  因為這一季是代表了
[00:20:13.440 --> 00:20:15.720]  戰爭的時候是德性
[00:20:15.720 --> 00:20:17.240]  同樣的體會就是
[00:20:17.240 --> 00:20:19.160]  跟他們一樣的想法就是
[00:20:19.160 --> 00:20:20.280]  神的同在
[00:20:20.280 --> 00:20:22.000]  在我們生命裡面
[00:20:22.000 --> 00:20:25.960]  同樣是過一個德性的人生
[00:20:25.960 --> 00:20:29.120]  所以我們都盼望
[00:20:29.120 --> 00:20:30.720]  我們立定的心志
[00:20:30.720 --> 00:20:32.160]  跟隨我們神
[00:20:32.160 --> 00:20:33.920]  那個德性的人生
[00:20:33.920 --> 00:20:35.840]  因為神和你同在
[00:20:35.840 --> 00:20:37.200]  神同在是他們來講
[00:20:37.200 --> 00:20:40.280]  是一個很重要的期盼
[00:20:40.280 --> 00:20:42.400]  是一個很重要的期盼
[00:20:42.400 --> 00:20:43.840]  當然在今天來講
[00:20:43.840 --> 00:20:45.400]  對於神同在
[00:20:45.400 --> 00:20:46.440]  我們不一定要說
[00:20:46.440 --> 00:20:48.120]  好像出去打仗
[00:20:48.120 --> 00:20:49.840]  做一些怎樣
[00:20:49.840 --> 00:20:53.520]  好像很多的敵人要和我們
[00:20:53.520 --> 00:20:55.920]  我們要去剋星他們
[00:20:55.920 --> 00:20:56.880]  但是神同在
[00:20:56.880 --> 00:20:59.640]  有一個很甜美的關係
[00:20:59.640 --> 00:21:02.320]  很多時候我們都很盼望
[00:21:02.320 --> 00:21:03.880]  生活上做事
[00:21:03.880 --> 00:21:05.280]  有人陪著你
[00:21:05.280 --> 00:21:07.960]  有時候吃飯
[00:21:07.960 --> 00:21:09.560]  有人和你一起吃飯
[00:21:09.560 --> 00:21:13.000]  中間吃午餐的時候
[00:21:13.000 --> 00:21:15.600]  上班的時候
[00:21:15.600 --> 00:21:17.600]  出街有人和你逛街
[00:21:17.600 --> 00:21:19.200]  有人和你去購物
[00:21:19.200 --> 00:21:20.600]  一起去看一下東西
[00:21:20.600 --> 00:21:22.320]  給一些意見
[00:21:22.320 --> 00:21:24.720]  去洗手間都喜歡一起
[00:21:24.720 --> 00:21:25.840]  走在一起去
[00:21:25.840 --> 00:21:26.600]  走在一起去
[00:21:26.600 --> 00:21:27.760]  都有這樣的情況
[00:21:27.760 --> 00:21:29.400]  有個盤在
[00:21:29.400 --> 00:21:30.280]  我的兒子都很喜歡
[00:21:30.280 --> 00:21:31.640]  和我一起出街
[00:21:31.640 --> 00:21:33.320]  他出街去買東西
[00:21:33.320 --> 00:21:35.000]  我付錢他也很喜歡
[00:21:35.000 --> 00:21:38.280]  我們出街的人陪你
[00:21:38.280 --> 00:21:39.720]  都去幫忙拿東西
[00:21:39.720 --> 00:21:41.200]  有時候這樣的情況
[00:21:41.200 --> 00:21:41.960]  我太太經常說
[00:21:41.960 --> 00:21:43.360]  來啊幫忙
[00:21:43.360 --> 00:21:44.760]  通常拿東西
[00:21:44.760 --> 00:21:46.760]  都很多個盤在裡面
[00:21:46.760 --> 00:21:48.040]  所以呢
[00:21:48.040 --> 00:21:49.440]  其實我們都會喜歡
[00:21:49.440 --> 00:21:50.920]  這樣的情況
[00:21:50.920 --> 00:21:51.960]  但是我們知道
[00:21:51.960 --> 00:21:54.960]  原來一位神是可以和我們
[00:21:54.960 --> 00:21:56.920]  就是一起的
[00:21:56.920 --> 00:21:58.480]  神也很喜歡我們
[00:21:58.480 --> 00:22:00.000]  是和我們一起的
[00:22:00.000 --> 00:22:01.400]  我突然間有一個感覺
[00:22:01.400 --> 00:22:03.560]  就算坐在台上說
[00:22:03.560 --> 00:22:06.240]  看到大家努力進入禮堂裡面
[00:22:06.240 --> 00:22:07.400]  我就想
[00:22:07.400 --> 00:22:09.720]  可能我也會想
[00:22:09.720 --> 00:22:11.520]  某個弟兄姊妹
[00:22:11.520 --> 00:22:14.200]  到最後平時都見你坐在那裡
[00:22:14.200 --> 00:22:16.520]  可能神都會想
[00:22:16.520 --> 00:22:17.600]  你有沒有來啊
[00:22:17.600 --> 00:22:20.080]  今天不見你
[00:22:20.080 --> 00:22:21.480]  更加一種感覺
[00:22:21.480 --> 00:22:23.200]  我覺得可能會像什麼呢
[00:22:23.200 --> 00:22:24.440]  反過來
[00:22:24.440 --> 00:22:26.680]  我們用什麼心態
[00:22:26.680 --> 00:22:29.520]  體會神都很想我們能夠去
[00:22:29.520 --> 00:22:30.920]  迎見祂
[00:22:30.920 --> 00:22:32.280]  跟隨祂
[00:22:32.280 --> 00:22:35.040]  我就想起以前
[00:22:35.040 --> 00:22:37.640]  或者看很多電視劇都是的
[00:22:37.640 --> 00:22:39.400]  一個很重要的人
[00:22:39.400 --> 00:22:40.600]  就很期望
[00:22:40.600 --> 00:22:43.400]  他們在舞台上表演的時候
[00:22:43.400 --> 00:22:44.920]  或者一些情況
[00:22:44.920 --> 00:22:47.760]  看到祂能夠在觀眾席出現
[00:22:47.760 --> 00:22:48.920]  特別是很多時候
[00:22:48.920 --> 00:22:53.040]  爸爸好像答應會來看你的表演
[00:22:53.040 --> 00:22:54.840]  答應你的畢業禮
[00:22:54.840 --> 00:22:56.080]  或者怎樣怎樣
[00:22:56.080 --> 00:22:57.280]  總是未見到的
[00:22:57.280 --> 00:22:59.280]  就想起那一刻才出現了
[00:22:59.280 --> 00:23:02.080]  然後流眼淚的感覺
[00:23:02.080 --> 00:23:03.040]  這些劇情
[00:23:03.040 --> 00:23:04.920]  但事實上生活上都會的
[00:23:04.920 --> 00:23:07.360]  可能我們認識的
[00:23:07.360 --> 00:23:08.720]  或者我們的兒女
[00:23:08.720 --> 00:23:10.680]  在台上表演
[00:23:10.680 --> 00:23:13.280]  她都期望父母看到她
[00:23:13.280 --> 00:23:15.120]  引以為榮的
[00:23:15.120 --> 00:23:17.720]  但同樣我覺得神都很期望
[00:23:17.720 --> 00:23:19.160]  神在中間的時候
[00:23:19.160 --> 00:23:21.520]  都期望我們能夠迎見祂
[00:23:21.520 --> 00:23:24.200]  所以我們這種的同在是很重要
[00:23:24.200 --> 00:23:27.840]  今天我經常想到崇拜
[00:23:27.840 --> 00:23:29.280]  遲些我們也會談
[00:23:29.280 --> 00:23:30.920]  大概我都應該說
[00:23:30.920 --> 00:23:33.280]  三月開始我們不會有直播的
[00:23:33.280 --> 00:23:34.680]  三月
[00:23:34.680 --> 00:23:37.640]  但是我們有錄播
[00:23:37.640 --> 00:23:40.000]  就是繼續下午你又上回網上
[00:23:40.000 --> 00:23:41.800]  或者YouTube看到
[00:23:41.800 --> 00:23:44.040]  那就不會有現場直播
[00:23:44.040 --> 00:23:46.760]  但是我們為什麼這樣呢
[00:23:46.760 --> 00:23:48.080]  那麼殘忍而已
[00:23:48.080 --> 00:23:50.360]  那麼不通氣而已
[00:23:50.360 --> 00:23:51.840]  那麼可能你會這麼想
[00:23:51.840 --> 00:23:53.160]  但是我們更加想是什麼
[00:23:53.160 --> 00:23:54.440]  大家一齊
[00:23:54.440 --> 00:23:56.720]  大家一齊不是為了我想見到你
[00:23:56.720 --> 00:23:59.120]  剛才的感覺就是剛才我說的感覺
[00:23:59.120 --> 00:24:00.320]  好像神
[00:24:00.320 --> 00:24:02.640]  真的很期望我們一齊
[00:24:02.640 --> 00:24:05.040]  神當然知道我在這裡
[00:24:05.040 --> 00:24:06.520]  個人是期拜
[00:24:06.520 --> 00:24:07.640]  我在家裡
[00:24:07.640 --> 00:24:09.200]  在床裡也好
[00:24:09.200 --> 00:24:11.040]  你都知道的
[00:24:11.040 --> 00:24:13.640]  但是神更加知道我們那種心
[00:24:13.640 --> 00:24:14.960]  一齊來到敬拜
[00:24:14.960 --> 00:24:16.320]  神是很喜歡
[00:24:16.320 --> 00:24:18.840]  等於我們如果吃團年飯
[00:24:18.840 --> 00:24:19.560]  開年飯
[00:24:19.560 --> 00:24:21.520]  希望一家人齊齊整整
[00:24:21.520 --> 00:24:22.840]  出現了
[00:24:22.840 --> 00:24:24.120]  都希望這樣
[00:24:24.120 --> 00:24:25.120]  不是說行了
[00:24:25.120 --> 00:24:27.440]  我們在網上我吃一頓飯
[00:24:27.440 --> 00:24:29.440]  大家看著WhatsApp
[00:24:29.440 --> 00:24:30.200]  大家通訊
[00:24:30.200 --> 00:24:32.840]  用Zoom大家看到就算了
[00:24:32.840 --> 00:24:34.400]  當然如果在海外我講
[00:24:34.400 --> 00:24:36.960]  但是能夠一齊都是一齊的
[00:24:36.960 --> 00:24:41.240]  所以一個神同在
[00:24:41.240 --> 00:24:43.960]  不是單純是我們很想
[00:24:43.960 --> 00:24:45.360]  神陪著我們
[00:24:45.360 --> 00:24:48.440]  同樣神很想我們都和祂一起的
[00:24:48.440 --> 00:24:49.920]  這個是雙方面
[00:24:49.920 --> 00:24:53.080]  所以一個跟隨主
[00:24:53.080 --> 00:24:54.520]  要全力跟隨主
[00:24:54.520 --> 00:24:57.280]  神都很想
[00:24:57.280 --> 00:24:58.560]  牽著你的手
[00:24:58.560 --> 00:25:00.640]  神都很想你牽著你的手
[00:25:00.640 --> 00:25:03.520]  一齊走人生的路
[00:25:03.520 --> 00:25:07.480]  到了當然我跟隨主的時候
[00:25:07.480 --> 00:25:11.360]  看到一個重要
[00:25:11.360 --> 00:25:14.240]  神當然期望以色列是這樣做
[00:25:14.240 --> 00:25:19.000]  以致令到外邦的人都很羨慕
[00:25:19.000 --> 00:25:22.960]  以色列國不是自己一個人走的
[00:25:22.960 --> 00:25:25.560]  不是自己孤身上路的
[00:25:25.560 --> 00:25:28.720]  這個以色列民是有神的同在
[00:25:28.720 --> 00:25:32.720]  以致列國都盼望有神同在
[00:25:32.720 --> 00:25:35.160]  所以到了第八第九節
[00:25:35.160 --> 00:25:38.040]  他看到一個景象
[00:25:38.040 --> 00:25:41.040]  他說神作王治理列國
[00:25:41.040 --> 00:25:44.280]  神坐在一個聖寶座上
[00:25:44.280 --> 00:25:46.600]  第九節萬民君王聚集
[00:25:46.600 --> 00:25:49.080]  要作阿巴拉罕的神的指紋
[00:25:49.080 --> 00:25:51.040]  你看到這個就是說
[00:25:51.040 --> 00:25:53.560]  神已經是阿巴拉罕的神
[00:25:53.560 --> 00:25:55.080]  就是以色列的神
[00:25:55.080 --> 00:25:58.840]  但是萬民萬國都要一起
[00:25:58.840 --> 00:26:00.600]  去和祂一起
[00:26:00.600 --> 00:26:03.960]  一個景象他們都是並列
[00:26:03.960 --> 00:26:06.320]  一個是神必然統治的以色列國
[00:26:06.320 --> 00:26:09.320]  一個是神必然統治的列國
[00:26:09.320 --> 00:26:14.360]  一個就是神是揀選一個祂所愛的
[00:26:14.360 --> 00:26:16.600]  但是現在來說
[00:26:16.600 --> 00:26:18.200]  基本上都是並列的
[00:26:18.200 --> 00:26:20.840]  無論是神必然在他們的列國
[00:26:20.840 --> 00:26:22.200]  成為他們的王
[00:26:22.200 --> 00:26:24.080]  或者已經揀選了
[00:26:24.080 --> 00:26:28.560]  但是同樣一同的統治
[00:26:28.560 --> 00:26:30.720]  一同的被愛
[00:26:30.720 --> 00:26:33.000]  這個是很美麗的情景
[00:26:33.000 --> 00:26:34.880]  所以這裡就
[00:26:34.880 --> 00:26:37.640]  詩人最後就說得很清楚
[00:26:37.640 --> 00:26:41.480]  他說因為地上的盾牌是屬神的
[00:26:41.480 --> 00:26:43.840]  他為至高
[00:26:43.840 --> 00:26:46.520]  萬民的君王和地上的盾牌
[00:26:46.520 --> 00:26:48.360]  是一樣的意思
[00:26:48.360 --> 00:26:51.920]  就是都是萬國萬民
[00:26:51.920 --> 00:26:54.400]  這些君王都是屬於神的
[00:26:54.400 --> 00:26:56.880]  因為神自己是至高
[00:26:56.880 --> 00:26:58.240]  名符其實
[00:26:58.240 --> 00:27:01.640]  所以這是整個詩篇裡面
[00:27:01.640 --> 00:27:03.440]  最高潮的地方
[00:27:03.440 --> 00:27:07.040]  今天我們看到一個這樣的神
[00:27:07.040 --> 00:27:08.880]  一個至高的神
[00:27:08.880 --> 00:27:11.560]  我們是要全力的跟隨祂
[00:27:11.560 --> 00:27:16.560]  我們是盼望有祂的同在
[00:27:16.560 --> 00:27:19.080]  最後我想說猶太人
[00:27:19.080 --> 00:27:22.840]  在新年裡面就不會說新年快樂
[00:27:22.840 --> 00:27:24.360]  不過剛才你說新年快樂沒問題的
[00:27:24.360 --> 00:27:26.000]  我不是說不對
[00:27:26.000 --> 00:27:28.120]  都是習慣說新年快樂
[00:27:28.120 --> 00:27:30.080]  但是他們就不是習慣說新年快樂
[00:27:30.080 --> 00:27:31.240]  他們說什麼呢
[00:27:31.240 --> 00:27:33.320]  祝你有美好的一年
[00:27:33.320 --> 00:27:34.920]  你的意思是這樣
[00:27:34.920 --> 00:27:41.200]  他們覺得美好比一刻的快樂更加重要
[00:27:41.200 --> 00:27:43.560]  更加珍貴更加有價值
[00:27:43.560 --> 00:27:45.280]  能夠美好的一年
[00:27:45.280 --> 00:27:48.160]  所以怎樣有美好的一年呢
[00:27:48.160 --> 00:27:52.040]  重新我們去看這些經文
[00:27:52.040 --> 00:27:54.840]  以及他們的習俗就留意到
[00:27:54.840 --> 00:27:58.600]  剛才說的催國就是提醒他們
[00:27:58.600 --> 00:27:59.960]  催國後來成為新年
[00:27:59.960 --> 00:28:01.320]  催國節成為了新年
[00:28:01.320 --> 00:28:03.080]  七月一日就成為新年
[00:28:03.080 --> 00:28:05.240]  新年催國的目的是什麼
[00:28:05.240 --> 00:28:07.480]  是去準備宿醉日
[00:28:07.480 --> 00:28:13.240]  宿醉日看到是要反省過去一些的自己
[00:28:13.240 --> 00:28:15.760]  有什麼地方是好的東西
[00:28:15.760 --> 00:28:17.520]  你能夠留下來
[00:28:17.520 --> 00:28:21.280]  但是同時反省一些不好的東西要改過
[00:28:21.280 --> 00:28:26.440]  要更加在新的一年裡面追求聖潔
[00:28:26.440 --> 00:28:29.760]  所以這個他們在新年裡面
[00:28:29.760 --> 00:28:34.800]  一個美好一年這樣去建立出來
[00:28:34.800 --> 00:28:38.960]  接著他們會計劃一年裡面
[00:28:38.960 --> 00:28:43.760]  一年裡面是要立約去持守
[00:28:43.760 --> 00:28:46.080]  追求神的同在
[00:28:46.080 --> 00:28:49.440]  更加就好像追求形見神
[00:28:49.440 --> 00:28:51.560]  現神的降臨
[00:28:51.560 --> 00:28:54.800]  這個形見一個大君王
[00:28:54.800 --> 00:28:56.440]  所以在新的一年裡面
[00:28:56.440 --> 00:28:58.520]  我們都盼望立約
[00:28:58.520 --> 00:29:00.720]  我們能夠常常禱告
[00:29:00.720 --> 00:29:02.840]  能夠常常去靈修
[00:29:02.840 --> 00:29:05.360]  常常去敬拜我們的神
[00:29:05.360 --> 00:29:07.240]  有時候我們很抽象
[00:29:07.240 --> 00:29:08.600]  我們不知道怎樣
[00:29:08.600 --> 00:29:11.080]  藉著教會裡面
[00:29:11.080 --> 00:29:13.240]  藉著群體裡面的經驗
[00:29:13.240 --> 00:29:14.440]  去敬拜
[00:29:14.440 --> 00:29:15.880]  禱告會
[00:29:15.880 --> 00:29:17.440]  縮寧的操練
[00:29:17.440 --> 00:29:20.360]  都讓我們慢慢體會到
[00:29:20.360 --> 00:29:21.760]  接著你能夠操練到
[00:29:21.760 --> 00:29:23.320]  學習到群體
[00:29:23.320 --> 00:29:24.400]  你個人獨處裡面
[00:29:24.400 --> 00:29:26.600]  你都可以做到這些事情
[00:29:26.600 --> 00:29:29.200]  所以這個都是在新的一年裡面
[00:29:29.200 --> 00:29:31.840]  我們可以去祈求
[00:29:31.840 --> 00:29:33.400]  去實踐的事情
[00:29:33.400 --> 00:29:36.280]  更加祈求神給我們有健康
[00:29:36.280 --> 00:29:37.800]  好的身體
[00:29:37.800 --> 00:29:39.960]  去生活
[00:29:39.960 --> 00:29:41.880]  去服侍周圍的人
[00:29:41.880 --> 00:29:42.920]  服侍神
[00:29:42.920 --> 00:29:43.920]  這個就是
[00:29:43.920 --> 00:29:45.920]  有太人給我們一個提醒
[00:29:45.920 --> 00:29:47.360]  在過年裡面
[00:29:47.360 --> 00:29:48.560]  所以我盼望今天
[00:29:48.560 --> 00:29:51.240]  大家都是形神接福
[00:29:51.240 --> 00:29:53.840]  都是可以全力的形見神
[00:29:53.840 --> 00:29:55.280]  全力的跟隨神
[00:29:55.280 --> 00:29:56.760]  在新的一年裡面
[00:29:56.760 --> 00:29:59.920]  我們都是能夠過一個
[00:29:59.920 --> 00:30:03.040]  健康甜蜜的一個新的一年
[00:30:03.040 --> 00:30:05.040]  願神是去賜福大家
[00:30:05.040 --> 00:30:07.800]  我們同心祈禱
[00:30:07.800 --> 00:30:09.440]  所以恩主我們感謝你
[00:30:09.440 --> 00:30:13.040]  因為你自己是由歲首到年終
[00:30:13.040 --> 00:30:15.880]  你的眼目都是看顧我們每一個人
[00:30:15.880 --> 00:30:19.920]  更加你的愛是何等長闊高深
[00:30:19.920 --> 00:30:22.200]  以致真是很願意
[00:30:22.200 --> 00:30:25.160]  我們是追求迎見你
[00:30:25.160 --> 00:30:29.360]  很願意我們是追求能夠與你同在
[00:30:29.360 --> 00:30:31.000]  我們知道你就是一位
[00:30:31.000 --> 00:30:33.640]  以馬來尼與人同在的神
[00:30:33.640 --> 00:30:36.920]  願我們都是知道我們是願意的
[00:30:36.920 --> 00:30:38.280]  在你的面前
[00:30:38.280 --> 00:30:39.840]  為了立定我們心智
[00:30:39.840 --> 00:30:41.360]  我們在今年裡面
[00:30:41.360 --> 00:30:43.400]  可以更多的去
[00:30:43.400 --> 00:30:46.280]  真是遇見你
[00:30:46.280 --> 00:30:48.320]  更多的能夠迎見你
[00:30:48.320 --> 00:30:49.840]  我們勇氣敬拜
[00:30:49.840 --> 00:30:52.800]  去歌頌我們全人的投入
[00:30:52.800 --> 00:30:54.840]  我們去讚美你
[00:30:54.840 --> 00:30:56.840]  我們更加在我們的生活裡面
[00:30:56.840 --> 00:30:58.320]  能夠追隨你
[00:30:58.320 --> 00:31:01.360]  我們知道真是就好像昔日
[00:31:01.360 --> 00:31:02.400]  以色列人
[00:31:02.400 --> 00:31:05.200]  是去體會一個若跪的同在
[00:31:05.200 --> 00:31:07.720]  何時若跪一升起的時候
[00:31:07.720 --> 00:31:10.040]  那種德性那種能力
[00:31:10.040 --> 00:31:12.120]  就是看到神你自己的應許
[00:31:12.120 --> 00:31:13.720]  我們都是能夠知道
[00:31:13.720 --> 00:31:15.720]  我們高舉著你的名的時候
[00:31:15.720 --> 00:31:17.880]  我們的生活都是德性的
[00:31:17.880 --> 00:31:19.280]  我們能夠都是
[00:31:19.280 --> 00:31:24.200]  在一個的真是願你的降臨的心態
[00:31:24.200 --> 00:31:26.320]  能夠去見大君王
[00:31:26.320 --> 00:31:28.640]  能夠去真是過我們每一天
[00:31:28.640 --> 00:31:31.360]  由你帶領我們做每一件的事情
[00:31:31.360 --> 00:31:33.320]  以致我們知道我們生命
[00:31:33.320 --> 00:31:35.320]  我們生活都是德性
[00:31:35.320 --> 00:31:36.480]  來求求更加的
[00:31:36.480 --> 00:31:38.760]  你自己在我們尖陣裡面
[00:31:38.760 --> 00:31:43.120]  是真是成為我們真是美好的帶領者
[00:31:43.120 --> 00:31:45.520]  成為我們真是一個的
[00:31:45.520 --> 00:31:47.320]  教會裡面頂尖輩
[00:31:47.320 --> 00:31:49.600]  去尊崇侍奉的對象
[00:31:49.600 --> 00:31:50.920]  好叫我們真是
[00:31:50.920 --> 00:31:52.920]  每個人都是連繫主耶穌基督
[00:31:52.920 --> 00:31:55.480]  你自己在新的年裡面
[00:31:55.480 --> 00:31:58.600]  我們成為一間被你所使用的教會
[00:31:58.600 --> 00:32:02.480]  禱告 交託 奉主耶穌名求 阿們
