
[00:00:00.000 --> 00:00:03.000]  人生真的是很短暫,是不是?
[00:16:55.000 --> 00:17:00.000]  最後
[00:17:00.000 --> 00:17:03.000]  最後就是要聖靈的根心
[00:17:03.000 --> 00:17:05.000]  所以神的道
[00:17:05.000 --> 00:17:06.000]  跟聖靈的根心
[00:17:06.000 --> 00:17:08.000]  這兩個配合在一起
[00:17:08.000 --> 00:17:11.000]  保羅在這邊提讀書裡面提到說
[00:17:11.000 --> 00:17:14.000]  藉著重生的喜和聖靈的根心
[00:17:14.000 --> 00:17:16.000]  所以聖靈要在我們中間
[00:17:16.000 --> 00:17:17.000]  使神的道
[00:17:17.000 --> 00:17:19.000]  能夠帶來一個果效
[00:17:19.000 --> 00:17:21.000]  不單單是在重生的時候如此
[00:17:21.000 --> 00:17:22.000]  而是在我們信了主之後
[00:17:22.000 --> 00:17:23.000]  重生之後
[00:17:23.000 --> 00:17:24.000]  我們生命的改變
[00:17:24.000 --> 00:17:26.000]  都需要聖靈不斷地
[00:17:26.000 --> 00:17:27.000]  在我們裡面光照
[00:17:27.000 --> 00:17:28.000]  對付
[00:17:28.000 --> 00:17:29.000]  引導
[00:17:29.000 --> 00:17:30.000]  使得我們
[00:17:30.000 --> 00:17:32.000]  在神的話也在我們裡面
[00:17:32.000 --> 00:17:33.000]  不斷地接近我們
[00:17:33.000 --> 00:17:34.000]  以致我們的生命
[00:17:34.000 --> 00:17:37.000]  越來越像耶穌基督
[00:17:37.000 --> 00:17:41.000]  最後我講到宋尚捷博士
[00:17:41.000 --> 00:17:43.000]  宋尚捷博士
[00:17:43.000 --> 00:17:45.000]  是上帝所重用的僕人
[00:17:45.000 --> 00:17:47.000]  他真是可以說是
[00:17:47.000 --> 00:17:49.000]  但是宋尚捷博士
[00:17:49.000 --> 00:17:52.000]  之所以被上帝使用
[00:17:52.000 --> 00:17:54.000]  因為聖靈與他同在
[00:17:54.000 --> 00:17:56.000]  聖靈大大的充滿他
[00:17:56.000 --> 00:17:58.000]  他經歷聖靈充滿之後
[00:17:58.000 --> 00:17:59.000]  這我就不詳細講
[00:17:59.000 --> 00:18:00.000]  他提到說
[00:18:00.000 --> 00:18:01.000]  聖靈一陣一陣地
[00:18:01.000 --> 00:18:03.000]  不斷地幾十次地這樣教官他
[00:18:03.000 --> 00:18:04.000]  從那一次之後
[00:18:04.000 --> 00:18:06.000]  他每次出來講道的時候
[00:18:06.000 --> 00:18:07.000]  帶著能力
[00:18:07.000 --> 00:18:08.000]  他講道
[00:18:08.000 --> 00:18:09.000]  其實宋尚捷博士
[00:18:09.000 --> 00:18:11.000]  講話的口音
[00:18:11.000 --> 00:18:15.000]  絕對不會有葛慕斯的標準
[00:18:15.000 --> 00:18:16.000]  我不是自誇
[00:18:16.000 --> 00:18:19.000]  因為他是講福建話
[00:18:19.000 --> 00:18:22.000]  當時候還沒有統一語言
[00:18:22.000 --> 00:18:23.000]  所以他到哪個地方
[00:18:23.000 --> 00:18:24.000]  都要人家幫他翻譯的
[00:18:24.000 --> 00:18:26.000]  他也不是那種口齒很清
[00:18:26.000 --> 00:18:27.000]  他講話很快
[00:18:27.000 --> 00:18:29.000]  但是不是說口齒很清晰的人
[00:18:29.000 --> 00:18:30.000]  可是奇怪
[00:18:30.000 --> 00:18:31.000]  上帝就是使用他
[00:18:31.000 --> 00:18:32.000]  他講道的時候
[00:18:32.000 --> 00:18:35.000]  台上台下蹦來蹦去
[00:18:35.000 --> 00:18:37.000]  還有什麼各種道具都出來
[00:18:37.000 --> 00:18:40.000]  小棺材什麼這些東西
[00:18:40.000 --> 00:18:42.000]  但是最重要的不是
[00:18:42.000 --> 00:18:43.000]  很多人學他用棺材
[00:18:43.000 --> 00:18:45.000]  他一拿出棺材
[00:18:45.000 --> 00:18:46.000]  各樣的罪一出來
[00:18:46.000 --> 00:18:48.000]  下面就全都悔改了
[00:18:48.000 --> 00:18:49.000]  那些年輕傳達人
[00:18:49.000 --> 00:18:51.000]  學他也用棺材
[00:18:51.000 --> 00:18:52.000]  棺材一拿出來
[00:18:52.000 --> 00:18:53.000]  就像你們剛剛講的
[00:18:53.000 --> 00:18:55.000]  哈哈哈哈就笑了
[00:18:55.000 --> 00:18:57.000]  問題在哪裡
[00:18:57.000 --> 00:18:58.000]  問題是
[00:18:58.000 --> 00:19:00.000]  這一個人
[00:19:00.000 --> 00:19:03.000]  是一個被聖靈所使用的人
[00:19:03.000 --> 00:19:05.000]  有一次他請了幾個人上台
[00:19:05.000 --> 00:19:08.000]  來做一些的示範
[00:19:08.000 --> 00:19:10.000]  請了四個人上台示範
[00:19:10.000 --> 00:19:12.000]  每個人身上都給他畫了一個心
[00:19:12.000 --> 00:19:14.000]  就貼在他身上
[00:19:14.000 --> 00:19:17.000]  那個心呢
[00:19:17.000 --> 00:19:20.000]  他寫著不同的罪
[00:19:20.000 --> 00:19:23.000]  其中一個寫著說謊
[00:19:23.000 --> 00:19:27.000]  就貼在其中一個年輕人身上
[00:19:27.000 --> 00:19:28.000]  當尚昌傑把這個心
[00:19:28.000 --> 00:19:30.000]  貼在他身上的時候
[00:19:30.000 --> 00:19:32.000]  他講道就說
[00:19:32.000 --> 00:19:34.000]  我不悔改
[00:19:34.000 --> 00:19:36.000]  因為你們沒有同心合意
[00:19:36.000 --> 00:19:37.000]  你們如果不同心合意
[00:19:37.000 --> 00:19:39.000]  你們就不能夠被聖靈充滿
[00:19:39.000 --> 00:19:41.000]  他就開始責備了
[00:19:41.000 --> 00:19:43.000]  結果當他講的時候
[00:19:43.000 --> 00:19:45.000]  那個年輕人就哭了
[00:19:45.000 --> 00:19:48.000]  因為他身上貼著說謊
[00:19:48.000 --> 00:19:50.000]  後來才知道原來
[00:19:50.000 --> 00:19:53.000]  他跟一個女孩子發生關係
[00:19:53.000 --> 00:19:54.000]  別人知道了
[00:19:54.000 --> 00:19:55.000]  問他
[00:19:55.000 --> 00:19:57.000]  他打死都不承認
[00:19:57.000 --> 00:19:58.000]  那一天就在這個
[00:19:58.000 --> 00:20:01.000]  尚昌傑的奮心會當中
[00:20:01.000 --> 00:20:04.000]  就藉著這個說謊這個字條
[00:20:04.000 --> 00:20:06.000]  藉著他仆人的講道
[00:20:06.000 --> 00:20:09.000]  他那天悔改了
[00:20:09.000 --> 00:20:10.000]  丁字妹
[00:20:10.000 --> 00:20:12.000]  今天這個世代
[00:20:12.000 --> 00:20:15.000]  我們何等需要聖靈的工作
[00:20:15.000 --> 00:20:16.000]  今天這個世代
[00:20:16.000 --> 00:20:20.000]  不單單是耶和華的言語缺少
[00:20:20.000 --> 00:20:21.000]  今天這個世代
[00:20:21.000 --> 00:20:23.000]  也是好像看不到
[00:20:23.000 --> 00:20:25.000]  什麼神大人的作為
[00:20:25.000 --> 00:20:26.000]  但是親愛丁字妹
[00:20:26.000 --> 00:20:27.000]  今天這個世代
[00:20:27.000 --> 00:20:29.000]  也是最需要神大人
[00:20:29.000 --> 00:20:31.000]  作為的地方
[00:20:31.000 --> 00:20:34.000]  我們一起禱告
[00:20:34.000 --> 00:20:37.000]  主我們謝謝你
[00:20:37.000 --> 00:20:38.000]  主幫助我們今天
[00:20:38.000 --> 00:20:40.000]  受洗的每一個弟兄姊妹
[00:20:40.000 --> 00:20:42.000]  不是只是信了耶穌
[00:20:42.000 --> 00:20:44.000]  就坐著上天堂
[00:20:44.000 --> 00:20:45.000]  讓我們知道
[00:20:45.000 --> 00:20:46.000]  我們信了耶穌之後
[00:20:46.000 --> 00:20:48.000]  我們的生命要不斷地更新改變
[00:20:48.000 --> 00:20:50.000]  我們也是要不斷地
[00:20:50.000 --> 00:20:52.000]  在成為你自己的見證人
[00:20:52.000 --> 00:20:53.000]  向別人傳福音
[00:20:53.000 --> 00:20:54.000]  親愛的主
[00:20:54.000 --> 00:20:55.000]  幫助我們在這裡
[00:20:55.000 --> 00:20:56.000]  每一個弟兄姊妹
[00:20:56.000 --> 00:20:58.000]  讓我們成為一個
[00:20:58.000 --> 00:20:59.000]  不是只是聽到
[00:20:59.000 --> 00:21:01.000]  而是成為一個行道者
[00:21:01.000 --> 00:21:03.000]  不是只是知識
[00:21:03.000 --> 00:21:05.000]  而是成為生命的實際
[00:21:05.000 --> 00:21:06.000]  讓我們都能夠
[00:21:06.000 --> 00:21:08.000]  不斷地更新改變
[00:21:08.000 --> 00:21:10.000]  好叫別人從我們的身上
[00:21:10.000 --> 00:21:12.000]  看見耶穌基督的柔美
[00:21:12.000 --> 00:21:14.000]  奉耶穌的名禱告
