
[00:00:00.000 --> 00:00:04.860]  相信大家在這幾個月的時間裏面
[00:26:02.440 --> 00:26:04.800]  他們最大的問題
[00:26:04.800 --> 00:26:08.000]  就是沒有敬畏上帝的心
[00:26:08.000 --> 00:26:12.040]  所以所做的事情
[00:26:12.040 --> 00:26:14.400]  都不會是一個
[00:26:14.400 --> 00:26:19.280]  依靠上帝他自己的心意去行事
[00:26:19.280 --> 00:26:23.680]  而是背離了上帝的心意
[00:26:23.680 --> 00:26:26.360]  我們亦都要去清楚知道
[00:26:26.360 --> 00:26:30.880]  聖靈是得著屬靈智慧的源頭
[00:26:30.880 --> 00:26:34.280]  因為我們是依靠著
[00:26:34.280 --> 00:26:36.720]  如果我們人是可以做的
[00:26:36.720 --> 00:26:39.120]  就是只是靠著
[00:26:39.120 --> 00:26:42.000]  世上的智慧和聰明
[00:26:42.000 --> 00:26:45.640]  我們就不能夠去打開
[00:26:45.640 --> 00:26:50.840]  我們去相信上帝這個通道
[00:26:50.840 --> 00:26:55.800]  縱然世界上亦都有很多種種不同的宗教
[00:26:55.800 --> 00:26:58.360]  大家都會有不同的方法
[00:26:58.360 --> 00:27:00.000]  不同的思想
[00:27:00.000 --> 00:27:03.240]  務求是要去認識神
[00:27:03.240 --> 00:27:05.560]  明白神的事
[00:27:05.560 --> 00:27:07.760]  但是這一切都是
[00:27:07.760 --> 00:27:10.400]  好像核子、魔杖那樣
[00:27:10.400 --> 00:27:13.400]  除非是有聖靈的幫助和感動
[00:27:13.400 --> 00:27:17.200]  人的心才會開啟
[00:27:17.200 --> 00:27:21.120]  盼望我們都能夠有聖靈在當中
[00:27:21.120 --> 00:27:23.920]  我們知道我們已經是得著
[00:27:23.920 --> 00:27:27.600]  這個智慧的源頭
[00:27:27.600 --> 00:27:31.120]  聖靈的工作我們都要去清楚
[00:27:31.120 --> 00:27:34.080]  聖靈是啟示真理的靈
[00:27:34.080 --> 00:27:38.560]  是讓我們能夠去明白聖經的教導
[00:27:38.560 --> 00:27:43.640]  就是明白真理、得著屬靈的智慧
[00:27:43.640 --> 00:27:47.880]  所以聖靈在我們每一個人的生命當中
[00:27:47.880 --> 00:27:51.960]  祂會對我們個別的人去作出感動
[00:27:51.960 --> 00:27:55.320]  尤其可能我們很多時候都會是
[00:27:55.320 --> 00:27:57.040]  去靈修的時候
[00:27:57.040 --> 00:27:59.760]  我們默想聖經的時候
[00:27:59.760 --> 00:28:02.760]  聖靈都會帶領我們
[00:28:02.760 --> 00:28:06.120]  讓我們去明白聖經上的話語
[00:28:06.120 --> 00:28:09.160]  叫我們有所得著
[00:28:09.160 --> 00:28:14.720]  所以我們必須要同時向聖靈
[00:28:14.720 --> 00:28:17.120]  去打開我們的心靈
[00:28:17.120 --> 00:28:21.680]  容讓祂在我們心靈當中的工作
[00:28:21.680 --> 00:28:23.720]  以致能夠去明白
[00:28:23.720 --> 00:28:27.680]  是上帝自己的心意
[00:28:27.680 --> 00:28:31.720]  盼望我們在當中都能夠去
[00:28:31.720 --> 00:28:36.200]  一起去經歷這一切不同的事情
[00:28:36.200 --> 00:28:40.280]  在我們信仰的路途中
[00:28:40.280 --> 00:28:44.200]  需要有一份真正的智慧
[00:28:44.200 --> 00:28:46.560]  我們去面對萬事
[00:28:46.560 --> 00:28:51.760]  能夠去細看每一件發生在我們身邊的事
[00:28:51.760 --> 00:28:56.600]  我們應該怎樣去辨別、怎樣去回應呢?
[00:28:56.600 --> 00:29:05.080]  這裡有三個思考問題讓大家去思考
[00:29:05.080 --> 00:29:07.800]  世上的智慧和屬靈的智慧
[00:29:07.800 --> 00:29:10.880]  最主要的分別在哪裡呢?
[00:29:10.880 --> 00:29:13.480]  怎樣去獲得世上的智慧
[00:29:13.480 --> 00:29:16.240]  又怎樣去獲得屬靈的智慧?
[00:29:16.240 --> 00:29:19.280]  兩者是否必然互相排斥
[00:29:19.280 --> 00:29:23.280]  不能夠兼容呢?
[00:29:23.280 --> 00:29:27.320]  聖靈是怎樣指示屬上帝的事
[00:29:27.320 --> 00:29:30.120]  我們怎樣去做好準備
[00:29:30.120 --> 00:29:32.080]  和聖靈去合作
[00:29:32.080 --> 00:29:34.440]  得著祂的指引
[00:29:34.440 --> 00:29:39.600]  盼望我們在這個訊息內容當中
[00:29:39.600 --> 00:29:42.760]  我們能夠一起去明白
[00:29:42.760 --> 00:29:45.360]  上帝祂的心意
[00:29:45.360 --> 00:29:48.960]  叫我們能夠由聖靈自己的帶領
[00:29:48.960 --> 00:29:53.000]  我們怎樣去繼續在我們信仰的路上
[00:29:53.000 --> 00:29:54.640]  繼續去成長
[00:29:54.640 --> 00:29:58.920]  我們同心土居
[00:29:58.920 --> 00:30:00.320]  親愛的天父
[00:30:00.320 --> 00:30:01.960]  我們感謝祢
[00:30:01.960 --> 00:30:04.360]  因為祢自己藉著
[00:30:04.360 --> 00:30:06.680]  祢的愛子主耶穌基督
[00:30:06.680 --> 00:30:08.840]  來到這個地上
[00:30:08.840 --> 00:30:11.760]  成為一個有限制的人
[00:30:11.760 --> 00:30:15.640]  亦都是祢自己去猜探聖靈
[00:30:15.640 --> 00:30:18.480]  在我們當中
[00:30:18.480 --> 00:30:22.680]  叫我們能夠去明白祢自己的心意
[00:30:22.680 --> 00:30:27.280]  願意我們在現在特別日常的日子裡
[00:30:27.280 --> 00:30:31.560]  我們能夠去透過閱讀聖經
[00:30:31.560 --> 00:30:33.440]  透過你自己的話語
[00:30:33.440 --> 00:30:35.880]  有聖靈在當中作引導
[00:30:35.880 --> 00:30:39.960]  我們能夠明白你自己的心意更加多
[00:30:39.960 --> 00:30:44.240]  讓我們在我們人生的路上
[00:30:44.240 --> 00:30:47.200]  我們都會有很多不同的學習
[00:30:47.200 --> 00:30:49.960]  亦都有很多不同的決定
[00:30:49.960 --> 00:30:51.360]  一些的抉擇
[00:30:51.360 --> 00:30:54.640]  都需要有從祢而來的智慧
[00:30:54.640 --> 00:30:56.640]  叫我們去細察
[00:30:56.640 --> 00:30:59.840]  叫我們能夠去明白祢的心意
[00:30:59.840 --> 00:31:02.520]  無論在任何的處境裡
[00:31:02.520 --> 00:31:05.240]  我們能夠有這份新的智慧
[00:31:05.240 --> 00:31:07.200]  我們去判斷
[00:31:07.200 --> 00:31:10.480]  叫我們藉著昔日
[00:31:10.480 --> 00:31:13.520]  祢自己眾多的僕人
[00:31:13.520 --> 00:31:15.880]  我們所認識的馬丁路德
[00:31:15.880 --> 00:31:18.520]  他自己怎樣在祢面前的領受
[00:31:18.520 --> 00:31:22.600]  以至於他在他自己所做的事情上
[00:31:22.600 --> 00:31:27.280]  能夠在你榮耀的工作裡
[00:31:27.280 --> 00:31:29.800]  能夠幫助到我們每一位
[00:31:29.800 --> 00:31:34.680]  影響整個基督教的發展
[00:31:34.680 --> 00:31:36.400]  神爺願意我們
[00:31:36.400 --> 00:31:40.520]  雖然我們不是要做一個很偉大的事情
[00:31:40.520 --> 00:31:43.840]  願意的就是我們從每一天
[00:31:43.840 --> 00:31:46.560]  每一件細小的事情當中
[00:31:46.560 --> 00:31:50.840]  讓我們有著這份新的智慧
[00:31:50.840 --> 00:31:52.760]  去行每一件事
[00:31:52.760 --> 00:31:54.520]  多謝您聽我們的祈禱
[00:31:54.520 --> 00:31:57.760]  我們的祈禱是奉靠主耶穌基督得勝的名球
[00:31:57.760 --> 00:31:58.760]  阿門
