
[00:00:00.000 --> 00:00:04.200]  我們知道我們要有一個屬靈武器的裝備
[00:16:52.440 --> 00:16:54.440]  舉目望天,張開雙手
[00:16:54.440 --> 00:16:56.440]  你可以跪在神的面前
[00:16:56.440 --> 00:16:58.440]  去禱告,可能會幫助你
[00:16:58.440 --> 00:17:00.440]  有一種更健全的感受
[00:17:00.440 --> 00:17:02.440]  而禱告
[00:17:02.440 --> 00:17:04.440]  雖然我們被教導是有次序的
[00:17:04.440 --> 00:17:06.440]  大家知道禱告有五方面
[00:17:06.440 --> 00:17:08.440]  先是讚美
[00:17:08.440 --> 00:17:10.440]  感謝
[00:17:10.440 --> 00:17:12.440]  接著認罪
[00:17:12.440 --> 00:17:14.440]  然後呼求
[00:17:14.440 --> 00:17:16.440]  就是禱告,但是祈求
[00:17:16.440 --> 00:17:18.440]  當然是對的,有很多偉大的經文
[00:17:18.440 --> 00:17:20.440]  都是這樣,但又不一定
[00:17:20.440 --> 00:17:22.440]  彼得跌下水的時候
[00:17:22.440 --> 00:17:24.440]  祂有沒有說
[00:17:24.440 --> 00:17:26.440]  神啊,祢真是創天造地的神
[00:17:26.440 --> 00:17:28.440]  現在波浪澎湃,我看到祢的偉大
[00:17:28.440 --> 00:17:30.440]  我要讚美祢
[00:17:30.440 --> 00:17:32.440]  我感謝祢,剛才我也走了一段路
[00:17:32.440 --> 00:17:34.440]  如果不是祢的恩典托住我
[00:17:34.440 --> 00:17:36.440]  我走不了,神啊,求祢赦免我
[00:17:36.440 --> 00:17:38.440]  因為我的信心軟弱,所以我跌下水了
[00:17:38.440 --> 00:17:40.440]  祢救我吧,你就禱告吧
[00:17:40.440 --> 00:17:42.440]  祂覺得這些已經沉下去了
[00:17:42.440 --> 00:17:44.440]  祂沒有依著
[00:17:44.440 --> 00:17:46.440]  這個方法去說
[00:17:46.440 --> 00:17:48.440]  祂說主啊救我,主耶穌馬上救了我
[00:17:48.440 --> 00:17:50.440]  所以今天
[00:17:50.440 --> 00:17:52.440]  我們要記住,我們有很多不同的方式
[00:17:52.440 --> 00:17:54.440]  那個不一定是必然
[00:17:54.440 --> 00:17:56.440]  有時候我們可以
[00:17:56.440 --> 00:17:58.440]  大聲的呼喊
[00:17:58.440 --> 00:18:00.440]  有時候我們可以
[00:18:00.440 --> 00:18:02.440]  隨手隨胸
[00:18:02.440 --> 00:18:04.440]  有時候我們的眼淚
[00:18:04.440 --> 00:18:06.440]  我們的嘆息
[00:18:06.440 --> 00:18:08.440]  都是一個禱告
[00:18:08.440 --> 00:18:10.440]  所以我們可以隨時
[00:18:10.440 --> 00:18:12.440]  多方的祈求
[00:18:12.440 --> 00:18:14.440]  這裡我不需要說,因為大家最熟悉了
[00:18:14.440 --> 00:18:16.440]  你的禱告最多就是祈求
[00:18:16.440 --> 00:18:18.440]  有事就去求神
[00:18:18.440 --> 00:18:20.440]  但聖經提醒我們祈求的時候
[00:18:20.440 --> 00:18:22.440]  是懷著什麼樣的心態
[00:18:22.440 --> 00:18:24.440]  菲律賓書第四章第六節,我們一起來讀
[00:18:24.440 --> 00:18:26.440]  應當一無掛慮
[00:18:26.440 --> 00:18:28.440]  只要凡事
[00:18:28.440 --> 00:18:30.440]  藉著禱告、祈求和感謝
[00:18:30.440 --> 00:18:32.440]  將你們所要的
[00:18:32.440 --> 00:18:34.440]  告訴神
[00:18:34.440 --> 00:18:36.440]  原來我們是要藉著禱告
[00:18:36.440 --> 00:18:38.440]  將我們的需要向神
[00:18:38.440 --> 00:18:40.440]  去傾訴
[00:18:40.440 --> 00:18:42.440]  禱告的秘訣是什麼呢
[00:18:42.440 --> 00:18:44.440]  請你記住
[00:18:44.440 --> 00:18:46.440]  禱告絕對不是個人的獨白
[00:18:46.440 --> 00:18:48.440]  我們的禱告是聖靈
[00:18:48.440 --> 00:18:50.440]  來驅使我們
[00:18:50.440 --> 00:18:52.440]  來禱告
[00:18:52.440 --> 00:18:54.440]  我們教會曾經建議過
[00:18:54.440 --> 00:18:56.440]  希望將來會做到
[00:18:56.440 --> 00:18:58.440]  我們會嘗試行教會年
[00:18:58.440 --> 00:19:00.440]  什麼叫教會年呢
[00:19:00.440 --> 00:19:02.440]  禮儀教會會分開不同的日子
[00:19:02.440 --> 00:19:04.440]  當日耶穌的年代
[00:19:04.440 --> 00:19:06.440]  是什麼時候
[00:19:06.440 --> 00:19:08.440]  上個星期日
[00:19:08.440 --> 00:19:10.440]  是什麼日子呢
[00:19:10.440 --> 00:19:12.440]  是聖靈降臨節
[00:19:12.440 --> 00:19:14.440]  耶穌被釘十字架
[00:19:14.440 --> 00:19:16.440]  死後復活
[00:19:16.440 --> 00:19:18.440]  在地上留了四十天
[00:19:18.440 --> 00:19:20.440]  然後叫門徒留在耶路撒冷
[00:19:20.440 --> 00:19:22.440]  最後聖靈降臨的時候
[00:19:22.440 --> 00:19:24.440]  教會就開始了
[00:19:24.440 --> 00:19:26.440]  剛剛過去
[00:19:26.440 --> 00:19:28.440]  上個星期六
[00:19:28.440 --> 00:19:30.440]  我們有一個青年崇拜
[00:19:30.440 --> 00:19:32.440]  很寶貴
[00:19:32.440 --> 00:19:34.440]  我很欣賞他們
[00:19:34.440 --> 00:19:36.440]  他們在我們的教會裡面
[00:19:36.440 --> 00:19:38.440]  有很特別的設計
[00:19:38.440 --> 00:19:40.440]  有很多氣球綁著繩子
[00:19:40.440 --> 00:19:42.440]  在繩子下面用紙巾
[00:19:42.440 --> 00:19:44.440]  原來那天
[00:19:44.440 --> 00:19:46.440]  提醒我們聖靈的工作
[00:19:46.440 --> 00:19:48.440]  請我講道
[00:19:48.440 --> 00:19:50.440]  我給了題目
[00:19:50.440 --> 00:19:52.440]  熟悉的陌生者
[00:19:52.440 --> 00:19:54.440]  是什麼意思呢
[00:19:54.440 --> 00:19:56.440]  今天我們在家裡也有很多熟悉的陌生人
[00:19:56.440 --> 00:19:58.440]  你和你的父母和你的兒女
[00:19:58.440 --> 00:20:00.440]  好像很熟悉
[00:20:00.440 --> 00:20:02.440]  但是你有沒有好好地和他們交往
[00:20:02.440 --> 00:20:04.440]  你發現原來你只是表面認識
[00:20:04.440 --> 00:20:06.440]  但其實距離很遠
[00:20:06.440 --> 00:20:08.440]  今天我們會認識聖父
[00:20:08.440 --> 00:20:10.440]  對耶穌基督的生平我們認識很多
[00:20:10.440 --> 00:20:12.440]  但對聖靈反而有些陌生
[00:20:12.440 --> 00:20:14.440]  但聖靈是入住在我們內心
[00:20:14.440 --> 00:20:16.440]  原來今天是
[00:20:16.440 --> 00:20:18.440]  聖靈驅使我們認識神
[00:20:18.440 --> 00:20:20.440]  我們一起來讀二福所書
[00:20:20.440 --> 00:20:22.440]  第二章第十八節
[00:20:22.440 --> 00:20:24.440]  二福所書二章十八節
[00:20:24.440 --> 00:20:26.440]  我們一起來讀
[00:20:26.440 --> 00:20:28.440]  因為我們兩下直著他被一個
[00:20:28.440 --> 00:20:30.440]  聖靈所感
[00:20:30.440 --> 00:20:32.440]  得以進到父面前
[00:20:32.440 --> 00:20:34.440]  原來是聖靈感動我們
[00:20:34.440 --> 00:20:36.440]  讓我們認識到自己的罪
[00:20:36.440 --> 00:20:38.440]  於是我們才會去到神的面前
[00:20:38.440 --> 00:20:40.440]  我們的神是神來感動我們
[00:20:40.440 --> 00:20:42.440]  讓我們為罪為義為審判
[00:20:42.440 --> 00:20:44.440]  自己責備自己
[00:20:44.440 --> 00:20:46.440]  於是我們才會來接受這份救贖
[00:20:46.440 --> 00:20:48.440]  好了
[00:20:48.440 --> 00:20:50.440]  聖靈不單單驅使我們
[00:20:50.440 --> 00:20:52.440]  去到神的面前
[00:20:52.440 --> 00:20:54.440]  聖靈來更新我們的生命
[00:20:54.440 --> 00:20:56.440]  耶穌說人若不從生不能進到神的國
[00:20:56.440 --> 00:20:58.440]  但是聖靈來更新我們
[00:20:58.440 --> 00:21:00.440]  但是聖靈更加孕育我們
[00:21:00.440 --> 00:21:02.440]  栽培我們
[00:21:02.440 --> 00:21:04.440]  教導我們怎樣去祈禱
[00:21:04.440 --> 00:21:06.440]  和為我們去禱告
[00:21:06.440 --> 00:21:08.440]  我們一起來讀羅馬書第8章26-27兩節
[00:21:08.440 --> 00:21:10.440]  我們一起來讀
[00:21:10.440 --> 00:21:12.440]  況且我們的軟弱
[00:21:12.440 --> 00:21:14.440]  有聖靈幫助
[00:21:14.440 --> 00:21:16.440]  我們本不顯得
[00:21:16.440 --> 00:21:18.440]  當怎樣禱告
[00:21:18.440 --> 00:21:20.440]  只是聖靈親自用說不出的
[00:21:20.440 --> 00:21:22.440]  眼色替我們禱告
[00:21:22.440 --> 00:21:24.440]  監察人心的
[00:21:24.440 --> 00:21:26.440]  曉得聖靈的意思
[00:21:26.440 --> 00:21:28.440]  因為聖靈照著
[00:21:28.440 --> 00:21:30.440]  神的旨意替聖徒祈求
[00:21:30.440 --> 00:21:32.440]  這裡很清楚說到
[00:21:32.440 --> 00:21:34.440]  聖靈會驅使我們
[00:21:34.440 --> 00:21:36.440]  催逼我們去禱告
[00:21:36.440 --> 00:21:38.440]  聖靈會在我們心裡面
[00:21:38.440 --> 00:21:40.440]  來做工作
[00:21:40.440 --> 00:21:42.440]  問題是我們願不願意信服聖靈的提點
[00:21:42.440 --> 00:21:44.440]  可能你在看電視
[00:21:44.440 --> 00:21:46.440]  或者你在上網的時候
[00:21:46.440 --> 00:21:48.440]  可能你會心裡面突然間有一個感受
[00:21:48.440 --> 00:21:50.440]  你今天還沒有靈修
[00:21:50.440 --> 00:21:52.440]  你還沒有去祈禱
[00:21:52.440 --> 00:21:54.440]  你要好一點
[00:21:54.440 --> 00:21:56.440]  如果我們立刻信服的時候會很不同
[00:21:56.440 --> 00:21:58.440]  但是你可以消滅聖靈的感動
[00:21:58.440 --> 00:22:00.440]  好了,聖靈也知道我們有軟弱
[00:22:00.440 --> 00:22:02.440]  於是祂會為我們禱告祈求
[00:22:02.440 --> 00:22:04.440]  聖靈用說不出來的嘆息
[00:22:04.440 --> 00:22:06.440]  為我們禱告祈求
[00:22:06.440 --> 00:22:08.440]  所以保羅提出
[00:22:08.440 --> 00:22:10.440]  禱告那種方法是很多
[00:22:10.440 --> 00:22:12.440]  但最重要仍然是在聖靈裡面禱告
[00:22:12.440 --> 00:22:14.440]  由大書二十節
[00:22:14.440 --> 00:22:16.440]  特別見到神學院的同學
[00:22:16.440 --> 00:22:18.440]  或者全堂一定會很熟悉
[00:22:18.440 --> 00:22:20.440]  因為是我們的校訓
[00:22:20.440 --> 00:22:22.440]  我們一起來讀
[00:22:22.440 --> 00:22:24.440]  親愛的弟兄們
[00:22:24.440 --> 00:22:26.440]  你們卻要在至聖的真道上
[00:22:26.440 --> 00:22:28.440]  造就自己
[00:22:28.440 --> 00:22:30.440]  在聖靈裡禱告
[00:22:30.440 --> 00:22:32.440]  我們要努力自己去追求
[00:22:32.440 --> 00:22:34.440]  追求神的道
[00:22:34.440 --> 00:22:36.440]  去研讀神的話語
[00:22:36.440 --> 00:22:38.440]  但不只是一面
[00:22:38.440 --> 00:22:40.440]  我們禱告也要向神
[00:22:40.440 --> 00:22:42.440]  呼求在聖靈裡面禱告
[00:22:42.440 --> 00:22:44.440]  所以我們的祈禱文
[00:22:44.440 --> 00:22:46.440]  不是怎樣措辭完美就足夠
[00:22:46.440 --> 00:22:48.440]  最重要我們是否在聖靈裡面禱告
[00:22:48.440 --> 00:22:50.440]  當然
[00:22:50.440 --> 00:22:52.440]  保羅也說到我們用悟性禱告
[00:22:52.440 --> 00:22:54.440]  我想說
[00:22:54.440 --> 00:22:56.440]  聖靈充滿的禱告
[00:22:56.440 --> 00:22:58.440]  不是說行常有
[00:22:58.440 --> 00:23:00.440]  但如果你有這些經歷
[00:23:00.440 --> 00:23:02.440]  你會很深印象
[00:23:02.440 --> 00:23:04.440]  我自己也不是很激情地去禱告
[00:23:04.440 --> 00:23:06.440]  我曾經和大家說過
[00:23:06.440 --> 00:23:08.440]  我最激的一次禱告
[00:23:08.440 --> 00:23:10.440]  我到現在不會忘記
[00:23:10.440 --> 00:23:12.440]  是一九七九年的六月
[00:23:12.440 --> 00:23:14.440]  你想想距離有多久
[00:23:14.440 --> 00:23:16.440]  就是我應該在神學院畢業
[00:23:16.440 --> 00:23:18.440]  但是因為玩摔角
[00:23:18.440 --> 00:23:20.440]  後來又哭暈人
[00:23:20.440 --> 00:23:22.440]  被聲音罵但我又不服氣
[00:23:22.440 --> 00:23:24.440]  結果後來學校不讓我畢業
[00:23:24.440 --> 00:23:26.440]  我就躺在床上
[00:23:26.440 --> 00:23:28.440]  已經失望
[00:23:28.440 --> 00:23:30.440]  我三天都沒見人,沒吃東西
[00:23:30.440 --> 00:23:32.440]  但耶穌死了三天就復活
[00:23:32.440 --> 00:23:34.440]  我也是三天之後復甦
[00:23:34.440 --> 00:23:36.440]  聖靈就催迫我要去面對美女的日子
[00:23:36.440 --> 00:23:38.440]  我記得我走到
[00:23:38.440 --> 00:23:40.440]  另一個山頭,我那時候在長洲住
[00:23:40.440 --> 00:23:42.440]  在一個完全沒有人的山頭裡面
[00:23:42.440 --> 00:23:44.440]  如果那一刻你見到我
[00:23:44.440 --> 00:23:46.440]  祈禱的時候是青山放了一個癲人出來
[00:23:46.440 --> 00:23:48.440]  因為我又叫
[00:23:48.440 --> 00:23:50.440]  又跳,又哭
[00:23:50.440 --> 00:23:52.440]  又大聲呼喊
[00:23:52.440 --> 00:23:54.440]  指天,指著海
[00:23:54.440 --> 00:23:56.440]  我那時候大聲地說
[00:23:56.440 --> 00:23:58.440]  我那時候在聖靈感動之下
[00:23:58.440 --> 00:24:00.440]  我想起羅馬書第八章
[00:24:00.440 --> 00:24:02.440]  如果已經有神赦免了我的罪
[00:24:02.440 --> 00:24:04.440]  還有誰可以定我的罪呢?
[00:24:04.440 --> 00:24:06.440]  已經有神稱我為義的時候
[00:24:06.440 --> 00:24:08.440]  還有誰可以控訴我呢?
[00:24:08.440 --> 00:24:10.440]  外在環境沒有改變
[00:24:10.440 --> 00:24:12.440]  但是
[00:24:12.440 --> 00:24:14.440]  我的心境改變
[00:24:14.440 --> 00:24:16.440]  那次的禱告我到現在都很深經歷
[00:24:16.440 --> 00:24:18.440]  是一個很釋放的
[00:24:18.440 --> 00:24:20.440]  祈禱,是被神的靈
[00:24:20.440 --> 00:24:22.440]  充滿了,那種澎湃
[00:24:22.440 --> 00:24:24.440]  但是
[00:24:24.440 --> 00:24:26.440]  在近這幾年裡我都沒有這些
[00:24:26.440 --> 00:24:28.440]  但是我又不會刻意去追求
[00:24:28.440 --> 00:24:30.440]  再對上一次
[00:24:30.440 --> 00:24:32.440]  大家記不記得,就是兩年前
[00:24:32.440 --> 00:24:34.440]  我和師母第一次去坐郵輪
[00:24:34.440 --> 00:24:36.440]  但是在丹麥預備回來的時候
[00:24:36.440 --> 00:24:38.440]  被人偷了所有的東西,什麼都沒有
[00:24:38.440 --> 00:24:40.440]  我很不開心
[00:24:40.440 --> 00:24:42.440]  沒有錢,沒有護照
[00:24:42.440 --> 00:24:44.440]  沒有手機,什麼都沒有
[00:24:44.440 --> 00:24:46.440]  幸好仍然有師母在身邊
[00:24:46.440 --> 00:24:48.440]  那時候怎麼樣呢?但是禮拜天的時候
[00:24:48.440 --> 00:24:50.440]  可以收起一切
[00:24:50.440 --> 00:24:52.440]  不可以收起師母
[00:24:52.440 --> 00:24:54.440]  好了
[00:24:54.440 --> 00:24:56.440]  這是每個做丈夫應該要說的話
[00:24:56.440 --> 00:24:58.440]  要教你們,知道嗎?
[00:24:58.440 --> 00:25:00.440]  好了,我們星期天
[00:25:00.440 --> 00:25:02.440]  仍然要去敬拜
[00:25:02.440 --> 00:25:04.440]  你記得我說
[00:25:04.440 --> 00:25:06.440]  我很早去到那間教堂
[00:25:06.440 --> 00:25:08.440]  當我們面對著十字架的時候
[00:25:08.440 --> 00:25:10.440]  其實心情是很沉重
[00:25:10.440 --> 00:25:12.440]  但是我向神呼求的時候
[00:25:12.440 --> 00:25:14.440]  我很深很深的感受
[00:25:14.440 --> 00:25:16.440]  有些東西從天而降
[00:25:16.440 --> 00:25:18.440]  降在我頭上
[00:25:18.440 --> 00:25:20.440]  一直一直降到這個位置
[00:25:20.440 --> 00:25:22.440]  不知道是不是因為肥胖,所以就停留在這裡
[00:25:22.440 --> 00:25:24.440]  沒有再降下去
[00:25:24.440 --> 00:25:26.440]  那些是什麼呢?不知道是什麼
[00:25:26.440 --> 00:25:28.440]  但是很感受到身體上
[00:25:28.440 --> 00:25:30.440]  是覺得有些東西降下來
[00:25:30.440 --> 00:25:32.440]  是一種平安的感覺
[00:25:32.440 --> 00:25:34.440]  是很平靜
[00:25:34.440 --> 00:25:36.440]  外在環境沒有變
[00:25:36.440 --> 00:25:38.440]  但是我心裡面有一種安恕
[00:25:38.440 --> 00:25:40.440]  我相信這個聖靈還是臨在
[00:25:40.440 --> 00:25:42.440]  但是我又聽不到
[00:25:42.440 --> 00:25:44.440]  藉著我的愛恥,我所喜悅的
[00:25:44.440 --> 00:25:46.440]  我聽不到,但是我在理性上
[00:25:46.440 --> 00:25:48.440]  很渴求
[00:25:48.440 --> 00:25:50.440]  但我不會刻意追求這些
[00:25:50.440 --> 00:25:52.440]  我不會現在回來大園邨的時候
[00:25:52.440 --> 00:25:54.440]  我就坐在這裡看著十字架
[00:25:54.440 --> 00:25:56.440]  降下來,降下來
[00:25:56.440 --> 00:25:58.440]  我怕我會像城大那樣降下來,我會死
[00:25:58.440 --> 00:26:00.440]  所以我們要
[00:26:00.440 --> 00:26:02.440]  很小心這件事
[00:26:02.440 --> 00:26:04.440]  我們是被聖靈引導
[00:26:04.440 --> 00:26:06.440]  我們去禱告,因此我們被聖靈觸摸
[00:26:06.440 --> 00:26:08.440]  這些感覺是很特別
[00:26:08.440 --> 00:26:10.440]  但我們不只是刻意追求這個感覺
[00:26:10.440 --> 00:26:12.440]  但是提醒大家
[00:26:12.440 --> 00:26:14.440]  你有沒有每一次禱告之先
[00:26:14.440 --> 00:26:16.440]  跟神說
[00:26:16.440 --> 00:26:18.440]  懇求聖靈你
[00:26:18.440 --> 00:26:20.440]  教導我怎麼去禱告
[00:26:20.440 --> 00:26:22.440]  今天我相信我們這樣說的時候
[00:26:22.440 --> 00:26:24.440]  你隨時會感受到
[00:26:24.440 --> 00:26:26.440]  聖靈提醒你為什麼要禱告
[00:26:26.440 --> 00:26:28.440]  所以我們朝著這個方向
[00:26:28.440 --> 00:26:30.440]  仍然是警醒不倦
[00:26:30.440 --> 00:26:32.440]  很多時候,我們的祈禱
[00:26:32.440 --> 00:26:34.440]  是一步十行
[00:26:34.440 --> 00:26:36.440]  當我們特別有需要的時候
[00:26:36.440 --> 00:26:38.440]  我們很迫切,於是我們會很迫切的去祈禱
[00:26:38.440 --> 00:26:40.440]  但是事過情遷
[00:26:40.440 --> 00:26:42.440]  或者事情解決了的時候
[00:26:42.440 --> 00:26:44.440]  我們仍然可能有禱告
[00:26:44.440 --> 00:26:46.440]  但是我們已經鬆懈了
[00:26:46.440 --> 00:26:48.440]  所以聖經提醒
[00:26:48.440 --> 00:26:50.440]  我們要不住的警醒
[00:26:50.440 --> 00:26:52.440]  禱告,在下一次會跟大家分享
[00:26:52.440 --> 00:26:54.440]  從四月中開始
[00:26:54.440 --> 00:26:56.440]  我跟師母再恢復
[00:26:56.440 --> 00:26:58.440]  每個星期有一天
[00:26:58.440 --> 00:27:00.440]  一餐我們去禁食祈禱
[00:27:00.440 --> 00:27:02.440]  其實我們在一年多
[00:27:02.440 --> 00:27:04.440]  兩年之前我們有這樣做
[00:27:04.440 --> 00:27:06.440]  但是
[00:27:06.440 --> 00:27:08.440]  接著可能我們又沒有再這樣做
[00:27:08.440 --> 00:27:10.440]  我們被一對年青夫婦
[00:27:10.440 --> 00:27:12.440]  的提醒
[00:27:12.440 --> 00:27:14.440]  是他們去禁食禱告
[00:27:14.440 --> 00:27:16.440]  於是想起來,我不是有什麼困難
[00:27:16.440 --> 00:27:18.440]  但是現在我覺得
[00:27:18.440 --> 00:27:20.440]  禱告是很重要,特別為什麼呢
[00:27:20.440 --> 00:27:22.440]  我越來越多事情要去面對
[00:27:22.440 --> 00:27:24.440]  但是我覺得
[00:27:24.440 --> 00:27:26.440]  我盡量做完24小時
[00:27:26.440 --> 00:27:28.440]  我都服事不完這麼多的人
[00:27:28.440 --> 00:27:30.440]  但原來我們作為牧者
[00:27:30.440 --> 00:27:32.440]  有一個很重要的責任
[00:27:32.440 --> 00:27:34.440]  大禍是我們忽略了
[00:27:34.440 --> 00:27:36.440]  我們一起來看一次《道行傳》第六章的第四節
[00:27:36.440 --> 00:27:38.440]  第六章的第四節
[00:27:38.440 --> 00:27:40.440]  但我們要
[00:27:40.440 --> 00:27:42.440]  專心以祈禱傳道為事
[00:27:42.440 --> 00:27:44.440]  弟兄姊妹
[00:27:44.440 --> 00:27:46.440]  有時候我們輕忽了原來
[00:27:46.440 --> 00:27:48.440]  祈禱是一個釋放
[00:27:48.440 --> 00:27:50.440]  我們作為牧者,當然有人病
[00:27:50.440 --> 00:27:52.440]  我們要去關心他
[00:27:52.440 --> 00:27:54.440]  當有人不開心的時候,我們要去輔導他
[00:27:54.440 --> 00:27:56.440]  但是這個
[00:27:56.440 --> 00:27:58.440]  不是我們最重要的積分
[00:27:58.440 --> 00:28:00.440]  最重要是更加
[00:28:00.440 --> 00:28:02.440]  護衛著弟兄姊妹
[00:28:02.440 --> 00:28:04.440]  守望他們為他祈禱
[00:28:04.440 --> 00:28:06.440]  人很有限,我自己很深體會到
[00:28:06.440 --> 00:28:08.440]  但原來
[00:28:08.440 --> 00:28:10.440]  禱告可以超越了我們的遊客
[00:28:10.440 --> 00:28:12.440]  很簡單舉個例
[00:28:12.440 --> 00:28:14.440]  剛過去這個星期一,我和師母一起禱告的時候
[00:28:14.440 --> 00:28:16.440]  我們不單單為我們教會禱告
[00:28:16.440 --> 00:28:18.440]  還為紐西蘭祈禱
[00:28:18.440 --> 00:28:20.440]  因為現在黃祖南兩夫婦
[00:28:20.440 --> 00:28:22.440]  就在紐西蘭做報導工作
[00:28:22.440 --> 00:28:24.440]  再幾天就會回來,是我安排他們過去的
[00:28:24.440 --> 00:28:26.440]  他們都邀請我
[00:28:26.440 --> 00:28:28.440]  這個禮拜過去,但我不行,我不可以過去
[00:28:28.440 --> 00:28:30.440]  因為我一定要留在香港
[00:28:30.440 --> 00:28:32.440]  好了,我都要為了他們
[00:28:32.440 --> 00:28:34.440]  來禱告,因為他們是一個很出名的人
[00:28:34.440 --> 00:28:36.440]  我很怕有時候他們會說慣了
[00:28:36.440 --> 00:28:38.440]  我知道他們很疲乏
[00:28:38.440 --> 00:28:40.440]  我守望他們
[00:28:40.440 --> 00:28:42.440]  原來我可以在香港
[00:28:42.440 --> 00:28:44.440]  但我可以為了很遠方的人
[00:28:44.440 --> 00:28:46.440]  來禱告
[00:28:46.440 --> 00:28:48.440]  弟兄姊妹,我有時候見到
[00:28:48.440 --> 00:28:50.440]  有些人在軟弱當中
[00:28:50.440 --> 00:28:52.440]  有些什麼可以做
[00:28:52.440 --> 00:28:54.440]  我昨天
[00:28:54.440 --> 00:28:56.440]  在汀國路的時候
[00:28:56.440 --> 00:28:58.440]  碰到一對年輕人
[00:28:58.440 --> 00:29:00.440]  回到我們的教會,但沒有很久
[00:29:00.440 --> 00:29:02.440]  因為感情的問題
[00:29:02.440 --> 00:29:04.440]  因為覺得他們
[00:29:04.440 --> 00:29:06.440]  在教會有很多壓力
[00:29:06.440 --> 00:29:08.440]  我也覺得他們要承擔自己的責任
[00:29:08.440 --> 00:29:10.440]  我直接問他們
[00:29:10.440 --> 00:29:12.440]  現在你還沒有回名人堂
[00:29:12.440 --> 00:29:14.440]  你還有沒有回其他教會
[00:29:14.440 --> 00:29:16.440]  他說沒有,還在找
[00:29:16.440 --> 00:29:18.440]  但其實有沒有找
[00:29:18.440 --> 00:29:20.440]  我已經在質疑
[00:29:20.440 --> 00:29:22.440]  當說再見的時候
[00:29:22.440 --> 00:29:24.440]  我馬上隨時多方禱告
[00:29:24.440 --> 00:29:26.440]  我誠心求你憐憫
[00:29:26.440 --> 00:29:28.440]  這一對年輕人
[00:29:28.440 --> 00:29:30.440]  祝福他們的感情
[00:29:30.440 --> 00:29:32.440]  但也要讓他們
[00:29:32.440 --> 00:29:34.440]  不要離開你
[00:29:34.440 --> 00:29:36.440]  我可以做的事情很有限
[00:29:36.440 --> 00:29:38.440]  但我們有沒有可以這樣擺上
[00:29:38.440 --> 00:29:40.440]  所以今天
[00:29:40.440 --> 00:29:42.440]  我們越看到自己
[00:29:42.440 --> 00:29:44.440]  能力的不足,我就越去禱告
[00:29:44.440 --> 00:29:46.440]  但請你記住
[00:29:46.440 --> 00:29:48.440]  這不只是我們傳道人
[00:29:48.440 --> 00:29:50.440]  要做的事情
[00:29:50.440 --> 00:29:52.440]  原來每一個基督徒都要做
[00:29:52.440 --> 00:29:54.440]  原來我們的身份是什麼
[00:29:54.440 --> 00:29:56.440]  是君尊的祭司
[00:29:56.440 --> 00:29:58.440]  祭司是站在神和人中間
[00:29:58.440 --> 00:30:00.440]  祭司的責任
[00:30:00.440 --> 00:30:02.440]  就是將人帶到神的面前
[00:30:02.440 --> 00:30:04.440]  我們有沒有來承擔
[00:30:04.440 --> 00:30:06.440]  這個職份
[00:30:06.440 --> 00:30:08.440]  有沒有為有需要的人來禱告
[00:30:08.440 --> 00:30:10.440]  神幫助我們反省
[00:30:10.440 --> 00:30:12.440]  原來我們失職的時候
[00:30:12.440 --> 00:30:14.440]  我們怎樣去面對神的審判
[00:30:14.440 --> 00:30:16.440]  好了
[00:30:16.440 --> 00:30:18.440]  保羅提醒我們
[00:30:18.440 --> 00:30:20.440]  要警醒禱告
[00:30:20.440 --> 00:30:22.440]  但不單單為自己
[00:30:22.440 --> 00:30:24.440]  更加為要眾聖徒
[00:30:24.440 --> 00:30:26.440]  來祈禱
[00:30:26.440 --> 00:30:28.440]  保羅寫信
[00:30:28.440 --> 00:30:30.440]  給二福所書的時候
[00:30:30.440 --> 00:30:32.440]  這一段是最後一段的經文
[00:30:32.440 --> 00:30:34.440]  在十八到二十節
[00:30:34.440 --> 00:30:36.440]  是他最後的勉勵
[00:30:36.440 --> 00:30:38.440]  二十一到二十二節
[00:30:38.440 --> 00:30:40.440]  就是他私人
[00:30:40.440 --> 00:30:42.440]  問候誰誰誰
[00:30:42.440 --> 00:30:44.440]  接著二十三二十四節
[00:30:44.440 --> 00:30:46.440]  就是祝福
[00:30:46.440 --> 00:30:48.440]  就完結了整卷的二福所書
[00:30:48.440 --> 00:30:50.440]  所以這一段的經文
[00:30:50.440 --> 00:30:52.440]  是最後的一個祝福
[00:30:52.440 --> 00:30:54.440]  就好像一個人臨死的時候
[00:30:54.440 --> 00:30:56.440]  他會將最重要的說話
[00:30:56.440 --> 00:30:58.440]  跟他家人說
[00:30:58.440 --> 00:31:00.440]  所以這一段經文
[00:31:00.440 --> 00:31:02.440]  其實是保羅很深切的呼求
[00:31:02.440 --> 00:31:04.440]  我們一起來讀
[00:31:04.440 --> 00:31:06.440]  二福所書第六章十八到二十節
[00:31:06.440 --> 00:31:08.440]  我們一起來讀
[00:31:08.440 --> 00:31:10.440]  「並要在此警醒不倦
[00:31:10.440 --> 00:31:12.440]  為眾聖徒祈求
[00:31:12.440 --> 00:31:14.440]  也為我祈求
[00:31:14.440 --> 00:31:16.440]  使我得著口才
[00:31:16.440 --> 00:31:18.440]  能以放膽開口
[00:31:18.440 --> 00:31:20.440]  講明福音的奧秘
[00:31:20.440 --> 00:31:22.440]  我為這福音的奧秘
[00:31:22.440 --> 00:31:24.440]  作了大所憐的使者
