
[00:00:00.000 --> 00:00:03.980]  我們今天來到《史道行傳》最後一講
[00:19:23.420 --> 00:19:25.820]  在愚刑全軍
[00:19:25.820 --> 00:19:29.220]  即是愚林軍的所有部隊裏
[00:19:29.220 --> 00:19:31.620]  和其餘的人當中
[00:19:31.620 --> 00:19:32.820]  都已經顯明
[00:19:32.820 --> 00:19:34.820]  我是爲基督的緣故受苦
[00:19:34.820 --> 00:19:36.620]  而且在主裏面的弟兄
[00:19:36.620 --> 00:19:37.820]  有些人信了主
[00:19:37.820 --> 00:19:39.620]  多半因我受的捆索
[00:19:39.620 --> 00:19:41.020]  就督信不移
[00:19:41.020 --> 00:19:44.020]  亦伐全港臣一道,無所懼怕
[00:19:44.020 --> 00:19:45.420]  原來保羅這樣
[00:19:45.420 --> 00:19:49.420]  坐了兩年監在院禁的房子裏
[00:19:49.420 --> 00:19:50.820]  他所傳的福音
[00:19:50.820 --> 00:19:55.420]  是深入到整個羅馬的
[00:19:55.420 --> 00:19:58.420]  愚林軍和皇宮裏面
[00:19:58.420 --> 00:19:59.620]  我們在這裏看到
[00:19:59.620 --> 00:20:05.220]  聖靈的工作是多麼的厲害
[00:20:05.220 --> 00:20:06.420]  我剛纔講過
[00:20:06.420 --> 00:20:07.820]  君士坦丁信主
[00:20:07.820 --> 00:20:10.220]  但他媽媽其實是個基督徒
[00:20:10.220 --> 00:20:12.020]  自小分途
[00:20:12.020 --> 00:20:12.820]  你有沒有想到
[00:20:12.820 --> 00:20:14.020]  君士坦丁的媽媽
[00:20:14.020 --> 00:20:15.820]  深居皇宮當中
[00:20:15.820 --> 00:20:18.820]  怎麼會成爲基督徒
[00:20:18.820 --> 00:20:22.220]  很有可能是從二百多年前
[00:20:22.220 --> 00:20:24.420]  那些福音一路滲透
[00:20:24.420 --> 00:20:26.620]  越迫害就越滲透
[00:20:26.620 --> 00:20:29.620]  曾經在那段時間裏面
[00:20:29.620 --> 00:20:30.220]  有些人說
[00:20:30.220 --> 00:20:33.020]  當他見到基督徒被燒死
[00:20:33.020 --> 00:20:35.020]  被釘十字架的時候
[00:20:35.020 --> 00:20:37.220]  他們的人就詫異
[00:20:37.220 --> 00:20:41.220]  爲什麼有些人那麼肯爲耶穌受苦
[00:20:41.220 --> 00:20:43.820]  以至他們的殉道
[00:20:43.820 --> 00:20:47.220]  帶着更多人信主
[00:20:47.220 --> 00:20:52.220]  最後整個羅馬帝國都變成基督教
[00:20:52.220 --> 00:20:55.020]  保羅我相信做夢都沒有想到
[00:20:55.020 --> 00:20:56.020]  二百多年之後
[00:20:56.020 --> 00:20:57.220]  這個羅馬
[00:20:57.220 --> 00:21:01.420]  竟然成爲了基督教的宣教中心
[00:21:01.420 --> 00:21:02.820]  直到今天
[00:21:02.820 --> 00:21:04.220]  你知不知道天主教
[00:21:04.220 --> 00:21:05.420]  即是大公教
[00:21:05.420 --> 00:21:07.820]  過去那一千年那五百年
[00:21:07.820 --> 00:21:08.820]  很大的前賦音
[00:21:08.820 --> 00:21:10.220]  整個南美
[00:21:10.220 --> 00:21:11.820]  亞洲的菲律賓
[00:21:11.820 --> 00:21:14.420]  非洲很多地方
[00:21:14.420 --> 00:21:16.020]  做了很多宣教工作
[00:21:16.020 --> 00:21:18.020]  直到今天
[00:21:18.020 --> 00:21:21.220]  羅馬仍然是宣教中心
[00:21:21.220 --> 00:21:25.220]  這個是保羅彼得都始料不及
[00:21:25.220 --> 00:21:31.220]  這個就是聖靈的工作
[00:21:31.220 --> 00:21:34.620]  好,我們今天來到《史道行傳》的尾
[00:21:34.620 --> 00:21:37.820]  我們一起來反思一下
[00:21:37.820 --> 00:21:40.420]  究竟我們學了什麼功課
[00:21:40.420 --> 00:21:42.820]  我想提大家三樣
[00:21:42.820 --> 00:21:44.620]  第一
[00:21:44.620 --> 00:21:48.220]  就是認清楚你生命的方向
[00:21:48.220 --> 00:21:51.020]  我上次提過保羅在三十歲信主
[00:21:51.020 --> 00:21:53.620]  但他第一次的旅行報道是四十歲
[00:21:53.620 --> 00:21:55.220]  即是有十年的時間
[00:21:55.220 --> 00:21:57.620]  他是用來學習
[00:21:57.620 --> 00:22:00.820]  來認清究竟上帝
[00:22:00.820 --> 00:22:03.620]  在他生命裏面有什麼計劃
[00:22:03.620 --> 00:22:06.220]  頭三年他在阿拉伯的曠野
[00:22:06.220 --> 00:22:09.420]  在這學習反思土狗
[00:22:09.420 --> 00:22:11.620]  接着他去到大馬騷傳福音
[00:22:11.620 --> 00:22:12.620]  被人迫害
[00:22:12.620 --> 00:22:15.020]  猶太人不聽他說
[00:22:15.020 --> 00:22:16.620]  他就去耶路撒冷
[00:22:16.620 --> 00:22:18.620]  耶路撒冷的猶太人又想殺他
[00:22:18.620 --> 00:22:20.420]  其他的使徒說
[00:22:20.420 --> 00:22:22.020]  你離開這裏不要去
[00:22:22.020 --> 00:22:23.420]  不要去耶路撒冷
[00:22:23.420 --> 00:22:24.620]  他說我不行
[00:22:24.620 --> 00:22:28.020]  我明明是以前迫害耶穌基督
[00:22:28.020 --> 00:22:29.020]  和他的門徒
[00:22:29.020 --> 00:22:31.220]  現在我看到真理
[00:22:31.220 --> 00:22:33.620]  我最好就是向猶太人傳福音
[00:22:33.620 --> 00:22:35.420]  結果他也臨到耶路撒冷
[00:22:35.420 --> 00:22:38.620]  就回到自己的家鄉大掃那裏
[00:22:38.620 --> 00:22:41.020]  在那裏呆了四年五年
[00:22:41.020 --> 00:22:42.620]  直到巴拿巴來找他
[00:22:42.620 --> 00:22:44.220]  帶他去安提河
[00:22:44.220 --> 00:22:46.220]  保羅用十年的時間
[00:22:46.220 --> 00:22:47.220]  就發現了
[00:22:47.220 --> 00:22:51.820]  原來上帝要我做外邦人的使徒
[00:22:51.820 --> 00:22:54.620]  他就看到他生命的方向
[00:22:54.620 --> 00:22:57.220]  他一看到他生命方向之後
[00:22:57.220 --> 00:22:58.420]  他就說
[00:22:58.420 --> 00:22:59.420]  也是肥勒比斯
[00:22:59.420 --> 00:23:00.420]  他說回以前
[00:23:00.420 --> 00:23:02.220]  我只有一件事
[00:23:02.220 --> 00:23:05.220]  就是忘記背後努力面前的
[00:23:05.220 --> 00:23:07.420]  向着鏢岡直跑
[00:23:07.420 --> 00:23:09.020]  他一路跑跑跑
[00:23:09.020 --> 00:23:10.020]  跑到羅馬
[00:23:10.020 --> 00:23:11.020]  跑到監獄裏面
[00:23:11.020 --> 00:23:11.620]  他都說
[00:23:11.620 --> 00:23:13.420]  我要向着鏢岡直跑
[00:23:13.420 --> 00:23:17.420]  要得到神在基督裏面
[00:23:17.420 --> 00:23:20.020]  召我來得的獎賞
[00:23:20.020 --> 00:23:21.620]  所以突然之間
[00:23:21.620 --> 00:23:23.420]  究竟你知不知道
[00:23:23.420 --> 00:23:26.420]  你生命的方向是怎樣
[00:23:26.420 --> 00:23:28.420]  上帝爲每一個信祂的人
[00:23:28.420 --> 00:23:33.020]  每一個基督徒都預備了一個完美的生命計劃
[00:23:33.020 --> 00:23:34.420]  你有一個計劃
[00:23:34.420 --> 00:23:35.420]  你有一個計劃
[00:23:35.420 --> 00:23:38.020]  上帝爲你預備是最好的
[00:23:38.020 --> 00:23:39.220]  你知不知道
[00:23:39.220 --> 00:23:45.220]  你找不找到你生命的方向
[00:23:45.220 --> 00:23:51.820]  這個值得我們去反思
[00:23:51.820 --> 00:23:54.820]  第二
[00:23:54.820 --> 00:23:56.820]  我們可以向保羅學習的
[00:23:56.820 --> 00:24:01.020]  就是在患難裏面保持喜樂
[00:24:01.020 --> 00:24:04.020]  保羅在監獄裏面寫了幾卷書
[00:24:04.020 --> 00:24:05.620]  不如現在來考考大家
[00:24:05.620 --> 00:24:07.420]  聖經問答沒有
[00:24:07.420 --> 00:24:09.420]  四卷書是哪四卷
[00:24:09.420 --> 00:24:11.020]  是羅馬書嗎
[00:24:11.020 --> 00:24:13.020]  不是
[00:24:13.020 --> 00:24:14.820]  以弗所書
[00:24:14.820 --> 00:24:16.620]  菲勒比書
[00:24:16.620 --> 00:24:19.420]  哥羅西書和費利門書
[00:24:19.420 --> 00:24:21.220]  其中一本就是菲勒比書
[00:24:21.220 --> 00:24:23.020]  就是我剛纔所講的
[00:24:23.020 --> 00:24:26.420]  菲勒比書的主題就是喜樂
[00:24:26.420 --> 00:24:28.220]  牧師有沒有搞錯
[00:24:28.220 --> 00:24:29.820]  他在監獄裏面
[00:24:29.820 --> 00:24:30.820]  他等待審訊
[00:24:30.820 --> 00:24:31.820]  他有什麼喜樂
[00:24:31.820 --> 00:24:33.820]  你看菲勒比書他怎麼說
[00:24:33.820 --> 00:24:35.620]  第一章第三節
[00:24:35.620 --> 00:24:37.620]  我每逢想念你們
[00:24:37.620 --> 00:24:39.420]  就感謝我的神
[00:24:39.420 --> 00:24:42.620]  每逢爲你們衆人祈求的時候
[00:24:42.620 --> 00:24:47.820]  嘗試歡歡喜喜的祈求
[00:24:47.820 --> 00:24:49.220]  你爲牧師祈禱都沒有
[00:24:49.220 --> 00:24:50.820]  歡歡喜喜的祈禱
[00:24:50.820 --> 00:24:52.420]  多數是求神憐憫他
[00:24:52.420 --> 00:24:54.620]  改變他
[00:24:54.620 --> 00:24:58.620]  但是本來是歡歡喜喜的祈禱
[00:24:58.620 --> 00:25:01.020]  菲勒比書第四章第四節
[00:25:01.020 --> 00:25:03.620]  你們要靠主常常喜樂
[00:25:03.620 --> 00:25:07.220]  我再說你們要喜樂
[00:25:07.220 --> 00:25:08.820]  在監獄裏面這樣勸勉人
[00:25:08.820 --> 00:25:09.620]  很難得
[00:25:09.620 --> 00:25:11.220]  接着第五第六節怎麼說
[00:25:11.220 --> 00:25:12.820]  應當一無掛累
[00:25:12.820 --> 00:25:15.020]  只要凡事直接討告祈求
[00:25:15.020 --> 00:25:17.220]  和感謝將你們所需要的
[00:25:17.220 --> 00:25:18.220]  告訴神
[00:25:18.220 --> 00:25:21.020]  神所賜出人以外的平安
[00:25:21.020 --> 00:25:22.420]  在耶穌基督裏面
[00:25:22.420 --> 00:25:25.220]  保守你的心懷意念
[00:25:25.220 --> 00:25:26.220]  所以弟兄姊妹
[00:25:26.220 --> 00:25:27.820]  如果你心裏面有掛累
[00:25:27.820 --> 00:25:29.020]  你不開心的話
[00:25:29.020 --> 00:25:29.820]  你要喜樂
[00:25:29.820 --> 00:25:31.820]  由耳朵一邊笑到另一邊
[00:25:31.820 --> 00:25:33.420]  大家一起笑給我看
[00:25:33.420 --> 00:25:35.420]  從耳朵到耳朵一起笑
[00:25:35.420 --> 00:25:37.020]  因爲你值得喜樂
[00:25:37.020 --> 00:25:38.820]  邵芳就是將手握着臉
[00:25:38.820 --> 00:25:41.220]  這樣都可行
[00:25:41.220 --> 00:25:43.020]  因爲本來都可以喜樂
[00:25:43.020 --> 00:25:45.820]  爲什麼我們不可以喜樂
[00:25:45.820 --> 00:25:47.420]  牧師我真的很掛累
[00:25:47.420 --> 00:25:50.220]  我女兒又快要出國
[00:25:50.220 --> 00:25:53.820]  我兒子職場上很大壓力
[00:25:53.820 --> 00:25:55.620]  我老公又不太行
[00:25:55.620 --> 00:25:58.620]  我老婆又很麻煩
[00:25:58.620 --> 00:26:01.020]  我的健康又不太好
[00:26:01.020 --> 00:26:03.620]  是不是很麻煩呢?張順
[00:26:03.620 --> 00:26:04.820]  張順開始笑了
[00:26:04.820 --> 00:26:05.820]  感謝主
[00:26:05.820 --> 00:26:10.220]  所以我們要像保羅一樣
[00:26:10.220 --> 00:26:13.620]  喜樂
[00:26:13.620 --> 00:26:15.020]  第三
[00:26:15.020 --> 00:26:19.420]  願意爲基督受苦
[00:26:19.420 --> 00:26:26.020]  保羅在《使徒行傳》第二十章二十三二十四節裏說
[00:26:26.020 --> 00:26:29.420]  那時候他對着以弗所的長老
[00:26:29.420 --> 00:26:31.620]  他還沒去耶路撒冷
[00:26:31.620 --> 00:26:32.420]  他說
[00:26:32.420 --> 00:26:36.220]  我知道聖靈在確誠裏面向我指正說
[00:26:36.220 --> 00:26:39.220]  有困所與患難等待我
[00:26:39.220 --> 00:26:41.420]  我卻不以性命爲念
[00:26:41.420 --> 00:26:43.420]  也不看爲寶貴
[00:26:43.420 --> 00:26:45.220]  只要行願我的路程
[00:26:45.220 --> 00:26:49.020]  成就我從主耶穌所領受的即是
[00:26:49.020 --> 00:26:53.020]  證明神恩惠的福音
[00:26:53.020 --> 00:26:55.020]  大家留意他說
[00:26:55.020 --> 00:26:56.620]  有困所與患難等待我
[00:26:56.620 --> 00:26:59.420]  我不看爲寶貴
[00:26:59.420 --> 00:27:02.020]  我想在中國近代的教會歷史裏面
[00:27:02.020 --> 00:27:04.420]  都有不少的教會領袖
[00:27:04.420 --> 00:27:06.620]  是說過同樣的說話
[00:27:06.620 --> 00:27:11.420]  跟着就踏上爲主受苦的那條路
[00:27:11.420 --> 00:27:13.020]  他們的生命
[00:27:13.020 --> 00:27:17.420]  就是一卷燦爛的聖靈行傳
[00:27:17.420 --> 00:27:20.220]  它們成爲我們的激勵
[00:27:20.220 --> 00:27:24.020]  但請問究竟你和我的生命是怎樣
[00:27:24.020 --> 00:27:27.020]  會是一本怎樣的聖靈行傳
[00:27:27.020 --> 00:27:29.420]  究竟我們有沒有一個
[00:27:29.420 --> 00:27:35.220]  願意爲主受苦的心
[00:27:35.220 --> 00:27:36.620]  大約在十年之前
[00:27:36.620 --> 00:27:40.020]  我和太太去中國西北旅行
[00:27:40.020 --> 00:27:42.220]  經過甘肅
[00:27:42.220 --> 00:27:44.620]  那裏我見到一個沙灘
[00:27:44.620 --> 00:27:46.420]  那些沙是紅色的
[00:27:46.420 --> 00:27:49.220]  紅到好像血一樣的顏色
[00:27:49.220 --> 00:27:51.020]  你撒了一些血上去
[00:27:51.020 --> 00:27:53.020]  你分不清楚哪些是沙
[00:27:53.020 --> 00:27:55.220]  哪些是血
[00:27:55.220 --> 00:28:00.620]  當時我心裏面湧現一個念頭
[00:28:00.620 --> 00:28:03.420]  這一片的紅沙
[00:28:03.420 --> 00:28:08.420]  會不會是我將來的歸屬
[00:28:08.420 --> 00:28:10.020]  或者你說牧師你這樣說法
[00:28:10.020 --> 00:28:13.220]  算不算浪漫一些
[00:28:13.220 --> 00:28:14.220]  我有個觀察
[00:28:14.220 --> 00:28:17.620]  就是一個人愛主越深
[00:28:17.620 --> 00:28:20.420]  就會愛得越浪漫
[00:28:20.420 --> 00:28:22.820]  因爲基督徒愛主越多
[00:28:22.820 --> 00:28:25.020]  就會愛得越浪漫
[00:28:25.020 --> 00:28:26.820]  你看保羅一生
[00:28:26.820 --> 00:28:28.820]  我細心思考保羅一生
[00:28:28.820 --> 00:28:32.220]  他是一個浪漫的傳道者
[00:28:32.220 --> 00:28:35.220]  他在臨終的時候
[00:28:35.220 --> 00:28:38.420]  寫信給提摩太
[00:28:38.420 --> 00:28:40.820]  他說我現在被消電
[00:28:40.820 --> 00:28:43.220]  我離世的時候到了
[00:28:43.220 --> 00:28:47.620]  那美好的帳我已經打過了
[00:28:47.620 --> 00:28:49.820]  我們看使徒彼得
[00:28:49.820 --> 00:28:51.220]  他在提比利亞的海邊
[00:28:51.220 --> 00:28:53.820]  三次對耶穌說
[00:28:53.820 --> 00:28:58.420]  主啊 使徒 你知道我愛你
[00:28:58.420 --> 00:29:00.020]  彼得在被釘十字架的時候
[00:29:00.020 --> 00:29:02.820]  他說我不配和耶穌一起向上
[00:29:02.820 --> 00:29:04.220]  我要倒轉
[00:29:04.220 --> 00:29:05.620]  如果不是一個浪漫的人
[00:29:05.620 --> 00:29:08.620]  就不會說出這番話
[00:29:08.620 --> 00:29:11.220]  使徒約翰在九十多歲的時候
[00:29:11.220 --> 00:29:12.620]  寫啓示錄
[00:29:12.620 --> 00:29:14.420]  他最後的那句
[00:29:14.420 --> 00:29:18.220]  他說主啊 我願禰來
[00:29:18.220 --> 00:29:20.020]  一個浪漫的等候
[00:29:20.020 --> 00:29:21.420]  先知耶利米
[00:29:21.420 --> 00:29:23.020]  在耶利米主第九章
[00:29:23.020 --> 00:29:26.020]  他說願我的頭爲水
[00:29:26.020 --> 00:29:28.620]  我的眼爲淚的泉源
[00:29:28.620 --> 00:29:31.420]  我可爲百姓中被殺的
[00:29:31.420 --> 00:29:34.820]  就也哭泣
[00:29:34.820 --> 00:29:37.420]  所以我鼓勵在座每一位鼎姐妹
[00:29:37.420 --> 00:29:41.420]  你盡心儘性盡意盡力的愛主
[00:29:41.420 --> 00:29:43.220]  愛那位救贖你
[00:29:43.220 --> 00:29:44.820]  爲你釘十字架的主
[00:29:44.820 --> 00:29:47.220]  你毫無保留地愛他
[00:29:47.220 --> 00:29:49.820]  你浪漫地愛他
[00:29:49.820 --> 00:29:51.420]  以至上帝的靈
[00:29:51.420 --> 00:29:53.020]  可以將你的生命
[00:29:53.020 --> 00:29:58.020]  寫成一本美麗又燦爛的
[00:29:58.020 --> 00:30:00.620]  聖靈行傳
[00:30:00.620 --> 00:30:15.820]  用來低頭祈禱
[00:30:15.820 --> 00:30:16.420]  親愛主
[00:30:16.420 --> 00:30:19.020]  在我們之前的神的僕人
[00:30:19.020 --> 00:30:22.020]  從保羅、彼得
[00:30:22.020 --> 00:30:27.420]  到近代中國的傳道人
[00:30:27.420 --> 00:30:30.020]  或者甚至我們身邊的弟兄姊妹
[00:30:30.020 --> 00:30:32.620]  我們都看到他們對你的愛
[00:30:32.620 --> 00:30:34.820]  都成爲我們的激勵
[00:30:34.820 --> 00:30:37.420]  主今天我們來到你的面前
[00:30:37.420 --> 00:30:39.420]  我們自己反思
[00:30:39.420 --> 00:30:41.220]  我們願意愛你
[00:30:41.220 --> 00:30:46.220]  我們願意毫無保留地浪漫地愛你
[00:30:46.220 --> 00:30:50.220]  願意爲你行走這條受苦的道路
[00:30:50.220 --> 00:30:53.420]  主因爲你的愛激勵我們
[00:30:53.420 --> 00:30:56.620]  我們求聖靈在我們心裏面工作
[00:30:56.620 --> 00:30:59.220]  求禰讓我們看到生命的方向
[00:30:59.220 --> 00:31:03.020]  以致我們忘記背後努力面前
[00:31:03.020 --> 00:31:05.020]  向着標光直跑
[00:31:05.020 --> 00:31:07.420]  以致聖靈能夠將我們的生命
[00:31:07.420 --> 00:31:11.820]  寫成一本美麗燦爛的聖靈行傳
[00:31:11.820 --> 00:31:14.220]  叫你的名得着榮耀
[00:31:14.220 --> 00:31:17.420]  我們祈禱感恩奉耶穌基督的名
[00:31:17.420 --> 00:31:18.220]  阿們
