
[00:00:00.000 --> 00:00:05.000]  各位,今天你們給我的題目叫做「愛不怕」
[00:16:58.000 --> 00:17:00.000]  他就斥責風和海
[00:17:00.000 --> 00:17:03.000]  風和海就平靜了
[00:17:03.000 --> 00:17:05.000]  各位弟兄姊妹
[00:17:05.000 --> 00:17:07.000]  你有沒有信心
[00:17:07.000 --> 00:17:08.000]  有沒有信心的力量
[00:17:08.000 --> 00:17:12.000]  幫助你面對人生各種的逆境
[00:17:12.000 --> 00:17:14.000]  很欣賞我們這位弟兄
[00:17:14.000 --> 00:17:16.000]  面對這麼嚴重的病
[00:17:16.000 --> 00:17:17.000]  剛才他說
[00:17:17.000 --> 00:17:18.000]  我很感動
[00:17:18.000 --> 00:17:20.000]  他說揹著一個炸彈
[00:17:20.000 --> 00:17:22.000]  他說我是拆彈專家
[00:17:22.000 --> 00:17:23.000]  真是厲害
[00:17:23.000 --> 00:17:25.000]  你知不知道
[00:17:25.000 --> 00:17:27.000]  不是容易說出來的
[00:17:27.000 --> 00:17:29.000]  信心很重要
[00:17:29.000 --> 00:17:31.000]  相信上帝給我們所受的
[00:17:31.000 --> 00:17:35.000]  是能夠受的
[00:17:35.000 --> 00:17:36.000]  有一次呢
[00:17:36.000 --> 00:17:39.000]  有一個人聽牧師說完之後
[00:17:39.000 --> 00:17:41.000]  就說我們交給上帝
[00:17:41.000 --> 00:17:42.000]  於是呢
[00:17:42.000 --> 00:17:44.000]  就買了幾個英文字母
[00:17:44.000 --> 00:17:45.000]  釘在門口上
[00:17:45.000 --> 00:17:47.000]  寫著L-E-T
[00:17:47.000 --> 00:17:48.000]  Let
[00:17:48.000 --> 00:17:49.000]  第三個字
[00:17:49.000 --> 00:17:51.000]  Let God
[00:17:51.000 --> 00:17:54.000]  讓上帝帶領我們
[00:17:54.000 --> 00:17:57.000]  就經常提醒我們自己
[00:17:57.000 --> 00:17:59.000]  插在門口上
[00:17:59.000 --> 00:18:01.000]  誰知有一天
[00:18:01.000 --> 00:18:03.000]  他很frustrated
[00:18:03.000 --> 00:18:05.000]  他很失望
[00:18:05.000 --> 00:18:06.000]  不知道做了什麼
[00:18:06.000 --> 00:18:07.000]  回來呢
[00:18:07.000 --> 00:18:09.000]  大力把門關上
[00:18:09.000 --> 00:18:11.000]  就插在床上
[00:18:11.000 --> 00:18:12.000]  神啊
[00:18:12.000 --> 00:18:13.000]  你叫我倚靠你
[00:18:13.000 --> 00:18:15.000]  為什麼我遭受這些事
[00:18:15.000 --> 00:18:17.000]  在這個時候
[00:18:17.000 --> 00:18:19.000]  很不安樂
[00:18:19.000 --> 00:18:21.000]  突然間看一看那道門
[00:18:21.000 --> 00:18:23.000]  Let God
[00:18:23.000 --> 00:18:25.000]  那個God字的D字掉在地上
[00:18:25.000 --> 00:18:27.000]  一看那道門
[00:18:27.000 --> 00:18:28.000]  寫著什麼
[00:18:28.000 --> 00:18:30.000]  Let Go
[00:18:30.000 --> 00:18:31.000]  啊
[00:18:31.000 --> 00:18:32.000]  成功了
[00:18:32.000 --> 00:18:33.000]  原來上帝提醒我
[00:18:33.000 --> 00:18:34.000]  Let Go
[00:18:34.000 --> 00:18:35.000]  放棄了
[00:18:35.000 --> 00:18:37.000]  放下了
[00:18:37.000 --> 00:18:39.000]  讓上帝帶領你
[00:18:39.000 --> 00:18:41.000]  不要握著
[00:18:41.000 --> 00:18:43.000]  今天我們很多時候
[00:18:43.000 --> 00:18:44.000]  我們不開心是什麼呢
[00:18:44.000 --> 00:18:46.000]  好像小孩子
[00:18:46.000 --> 00:18:48.000]  把手伸進了紮頸瓶裡
[00:18:48.000 --> 00:18:49.000]  哇
[00:18:49.000 --> 00:18:51.000]  伸不出手來
[00:18:51.000 --> 00:18:52.000]  哭得很厲害
[00:18:52.000 --> 00:18:53.000]  他媽媽說
[00:18:53.000 --> 00:18:54.000]  媽媽說
[00:18:54.000 --> 00:18:55.000]  喂
[00:18:55.000 --> 00:18:56.000]  你為什麼不把手伸出來
[00:18:56.000 --> 00:18:59.000]  我不能拿出來啊媽媽
[00:18:59.000 --> 00:19:01.000]  那你剛才怎麼進去的
[00:19:01.000 --> 00:19:03.000]  我就把手伸進去
[00:19:03.000 --> 00:19:05.000]  那你的手拿著什麼
[00:19:05.000 --> 00:19:06.000]  媽媽啊
[00:19:06.000 --> 00:19:08.000]  我拿著一個大餅
[00:19:08.000 --> 00:19:10.000]  你放了它吧
[00:19:10.000 --> 00:19:12.000]  我不捨得
[00:19:12.000 --> 00:19:13.000]  Let Go
[00:19:13.000 --> 00:19:14.000]  不捨得Let Go
[00:19:14.000 --> 00:19:15.000]  結果呢
[00:19:15.000 --> 00:19:16.000]  不能出來
[00:19:16.000 --> 00:19:17.000]  各位
[00:19:17.000 --> 00:19:19.000]  你有什麼困難
[00:19:19.000 --> 00:19:22.000]  有什麼我們不捨得Let Go的呢
[00:19:22.000 --> 00:19:23.000]  今天呢
[00:19:23.000 --> 00:19:25.000]  信心Power
[00:19:25.000 --> 00:19:27.000]  你有信心
[00:19:27.000 --> 00:19:28.000]  有一次呢
[00:19:28.000 --> 00:19:31.000]  有個主學生放學回來
[00:19:31.000 --> 00:19:32.000]  跟爸爸說
[00:19:32.000 --> 00:19:33.000]  爸爸啊
[00:19:33.000 --> 00:19:34.000]  今天老師教我
[00:19:34.000 --> 00:19:38.000]  Trust and Obey
[00:19:38.000 --> 00:19:39.000]  傻子
[00:19:39.000 --> 00:19:41.000]  Trust and Obey
[00:19:41.000 --> 00:19:42.000]  OK
[00:19:42.000 --> 00:19:44.000]  說錯話
[00:19:44.000 --> 00:19:46.000]  英文都說錯了
[00:19:46.000 --> 00:19:47.000]  不是啊
[00:19:47.000 --> 00:19:49.000]  我聽起來好像OK
[00:19:49.000 --> 00:19:51.000]  誰知道爸爸說完之後
[00:19:51.000 --> 00:19:52.000]  是喔
[00:19:52.000 --> 00:19:54.000]  Trust and OK
[00:19:54.000 --> 00:19:55.000]  是不是
[00:19:55.000 --> 00:19:56.000]  當你信
[00:19:56.000 --> 00:19:58.000]  你就可以OK
[00:19:58.000 --> 00:19:59.000]  各位
[00:19:59.000 --> 00:20:01.000]  今天呢
[00:20:01.000 --> 00:20:04.000]  我們學不學習放鬆呢
[00:20:04.000 --> 00:20:05.000]  其實
[00:20:05.000 --> 00:20:06.000]  大家會不會游泳呢
[00:20:06.000 --> 00:20:07.000]  有人會游泳
[00:20:07.000 --> 00:20:09.000]  為什麼有些人一見到水就害怕呢
[00:20:09.000 --> 00:20:12.000]  為什麼游泳的時候
[00:20:12.000 --> 00:20:16.000]  每個人一見到水就害怕
[00:20:16.000 --> 00:20:17.000]  為什麼有些人會游
[00:20:17.000 --> 00:20:18.000]  有些人不會游呢
[00:20:18.000 --> 00:20:19.000]  最大的問題是什麼
[00:20:19.000 --> 00:20:20.000]  你猜
[00:20:20.000 --> 00:20:22.000]  水是可以浮起你的
[00:20:22.000 --> 00:20:24.000]  但是呢
[00:20:24.000 --> 00:20:26.000]  當你在水裡
[00:20:26.000 --> 00:20:28.000]  你不信水可以浮起你
[00:20:28.000 --> 00:20:30.000]  你越不信的時候
[00:20:30.000 --> 00:20:31.000]  你越爬
[00:20:31.000 --> 00:20:32.000]  就越沉下去
[00:20:32.000 --> 00:20:33.000]  對不對
[00:20:33.000 --> 00:20:37.000]  當那些救生員
[00:20:37.000 --> 00:20:38.000]  我問那些救生員
[00:20:38.000 --> 00:20:39.000]  他說
[00:20:39.000 --> 00:20:41.000]  我去救生的時候
[00:20:41.000 --> 00:20:42.000]  見到有人在海裡叫救命
[00:20:42.000 --> 00:20:45.000]  搖來搖去的時候
[00:20:45.000 --> 00:20:46.000]  我就當然說
[00:20:46.000 --> 00:20:47.000]  你放鬆啊
[00:20:47.000 --> 00:20:49.000]  你放鬆
[00:20:49.000 --> 00:20:52.000]  你交給我
[00:20:52.000 --> 00:20:53.000]  交給我
[00:20:53.000 --> 00:20:55.000]  我拖你過去
[00:20:55.000 --> 00:20:56.000]  為什麼有些人不聽他說
[00:20:56.000 --> 00:20:58.000]  見到他死扯他
[00:20:58.000 --> 00:20:59.000]  扯的時候
[00:20:59.000 --> 00:21:00.000]  連救生員都扯下去
[00:21:00.000 --> 00:21:01.000]  知不知道
[00:21:01.000 --> 00:21:02.000]  那救生員怎麼做
[00:21:02.000 --> 00:21:06.000]  一拳打暈他
[00:21:06.000 --> 00:21:07.000]  打暈他之後
[00:21:07.000 --> 00:21:08.000]  請他過來
[00:21:08.000 --> 00:21:10.000]  為什麼
[00:21:10.000 --> 00:21:14.000]  因為我們不曉得放鬆
[00:21:14.000 --> 00:21:15.000]  弟兄姊妹
[00:21:15.000 --> 00:21:17.000]  你有沒有懼怕
[00:21:17.000 --> 00:21:19.000]  你有沒有憂心
[00:21:19.000 --> 00:21:21.000]  你有沒有不平安
[00:21:21.000 --> 00:21:22.000]  各位
[00:21:22.000 --> 00:21:24.000]  今天我教你第一個方法
[00:21:24.000 --> 00:21:25.000]  Power
[00:21:25.000 --> 00:21:26.000]  信心的力量
[00:21:26.000 --> 00:21:27.000]  放鬆自己
[00:21:27.000 --> 00:21:29.000]  大家有沒有坐過飛天輪
[00:21:29.000 --> 00:21:30.000]  那些飛天輪
[00:21:30.000 --> 00:21:32.000]  你知不知道我們坐的時候
[00:21:32.000 --> 00:21:33.000]  叫救命
[00:21:33.000 --> 00:21:34.000]  在那裡轉
[00:21:34.000 --> 00:21:35.000]  在那裡轉
[00:21:35.000 --> 00:21:36.000]  但是
[00:21:36.000 --> 00:21:37.000]  你知不知道為什麼
[00:21:37.000 --> 00:21:38.000]  小孩子不怕
[00:21:38.000 --> 00:21:39.000]  吱吱聲
[00:21:39.000 --> 00:21:41.000]  越叫得大聲
[00:21:41.000 --> 00:21:42.000]  越爽
[00:21:42.000 --> 00:21:44.000]  因為放鬆自己
[00:21:44.000 --> 00:21:47.000]  這樣下去
[00:21:47.000 --> 00:21:48.000]  為什麼
[00:21:48.000 --> 00:21:49.000]  你享受
[00:21:49.000 --> 00:21:52.000]  享受最刺激的時候
[00:21:52.000 --> 00:21:55.000]  今天我們不要享受人生
[00:21:55.000 --> 00:21:56.000]  各位
[00:21:56.000 --> 00:21:57.000]  聖經說
[00:21:57.000 --> 00:21:58.000]  上帝賜給我們的
[00:21:58.000 --> 00:22:00.000]  不是打暈的心
[00:22:00.000 --> 00:22:01.000]  不是怕的心
[00:22:01.000 --> 00:22:02.000]  而是剛強
[00:22:02.000 --> 00:22:03.000]  剛強的心
[00:22:03.000 --> 00:22:04.000]  第二
[00:22:04.000 --> 00:22:05.000]  人愛
[00:22:05.000 --> 00:22:06.000]  對了
[00:22:06.000 --> 00:22:07.000]  你叫我說愛不怕
[00:22:07.000 --> 00:22:09.000]  人愛的心是什麼
[00:22:09.000 --> 00:22:12.000]  原來聖經裡面還有一句話
[00:22:12.000 --> 00:22:14.000]  這句話很棒
[00:22:14.000 --> 00:22:15.000]  記起來
[00:22:15.000 --> 00:22:17.000]  剛才說提摩太后書一章七節
[00:22:17.000 --> 00:22:19.000]  現在這句話請大家記起來
[00:22:19.000 --> 00:22:20.000]  這句話是什麼
[00:22:20.000 --> 00:22:21.000]  聖經說
[00:22:21.000 --> 00:22:24.000]  愛裡沒有懼怕
[00:22:24.000 --> 00:22:27.000]  愛的完全就把懼怕放出去
[00:22:27.000 --> 00:22:31.000]  愛裡是沒有懼怕的
[00:22:31.000 --> 00:22:34.000]  為什麼
[00:22:34.000 --> 00:22:35.000]  各位
[00:22:35.000 --> 00:22:37.000]  如果我們相信我們的神是一個愛的神
[00:22:37.000 --> 00:22:39.000]  在我們的父親還怕什麼
[00:22:39.000 --> 00:22:43.000]  所以耶穌在面對十字架的時候
[00:22:43.000 --> 00:22:45.000]  他在赫西瑪利園怎麼祈禱
[00:22:45.000 --> 00:22:47.000]  阿爸父
[00:22:47.000 --> 00:22:49.000]  他叫神是父親
[00:22:49.000 --> 00:22:52.000]  如果我們相信我們的神是父親的時候
[00:22:52.000 --> 00:22:54.000]  我們還怕什麼
[00:22:54.000 --> 00:22:56.000]  是不是
[00:22:56.000 --> 00:22:58.000]  很多時候我們叫爸爸
[00:22:58.000 --> 00:22:59.000]  但我們還怕
[00:22:59.000 --> 00:23:00.000]  為什麼
[00:23:00.000 --> 00:23:01.000]  兩個小朋友打架
[00:23:01.000 --> 00:23:02.000]  打到差不多的時候
[00:23:02.000 --> 00:23:05.000]  突然小朋友越打越勇
[00:23:05.000 --> 00:23:06.000]  為什麼
[00:23:06.000 --> 00:23:07.000]  他說
[00:23:07.000 --> 00:23:08.000]  不要緊
[00:23:08.000 --> 00:23:09.000]  爸爸在後面
[00:23:09.000 --> 00:23:10.000]  他會幫我的
[00:23:10.000 --> 00:23:11.000]  怕什麼
[00:23:11.000 --> 00:23:14.000]  因為爸爸在我們不怕
[00:23:14.000 --> 00:23:15.000]  有一次
[00:23:15.000 --> 00:23:16.000]  坐火車
[00:23:16.000 --> 00:23:18.000]  經過一個很長的隧道
[00:23:18.000 --> 00:23:19.000]  每個人都說
[00:23:19.000 --> 00:23:20.000]  這麼久這麼黑
[00:23:20.000 --> 00:23:22.000]  為什麼小朋友在唱歌
[00:23:22.000 --> 00:23:23.000]  有人說
[00:23:23.000 --> 00:23:24.000]  小朋友你這麼開心幹什麼
[00:23:24.000 --> 00:23:25.000]  這麼黑
[00:23:25.000 --> 00:23:27.000]  小朋友說什麼
[00:23:27.000 --> 00:23:30.000]  一出了隧道就天亮了
[00:23:30.000 --> 00:23:32.000]  還有爸爸在等我
[00:23:32.000 --> 00:23:33.000]  你這麼開心
[00:23:33.000 --> 00:23:34.000]  你說是不是
[00:23:34.000 --> 00:23:36.000]  原來我們的父親
[00:23:36.000 --> 00:23:37.000]  是愛的父親
[00:23:37.000 --> 00:23:40.000]  他是我們的爸爸
[00:23:40.000 --> 00:23:41.000]  我的孫子
[00:23:41.000 --> 00:23:44.000]  很喜歡被我拋
[00:23:44.000 --> 00:23:45.000]  你知不知道
[00:23:45.000 --> 00:23:46.000]  我一拋他的時候
[00:23:46.000 --> 00:23:48.000]  嘎嘎嘎嘎笑
[00:23:48.000 --> 00:23:49.000]  笑得很厲害
[00:23:49.000 --> 00:23:51.000]  我接回他
[00:23:51.000 --> 00:23:54.000]  我嘗試拋你
[00:23:54.000 --> 00:23:56.000]  我拋你
[00:23:56.000 --> 00:23:58.000]  當然我不夠力
[00:23:58.000 --> 00:24:00.000]  找個大力一點的拋你
[00:24:00.000 --> 00:24:01.000]  你有幾個小朋友
[00:24:01.000 --> 00:24:02.000]  我拋你
[00:24:02.000 --> 00:24:03.000]  你怕不怕
[00:24:03.000 --> 00:24:04.000]  可能你怕
[00:24:04.000 --> 00:24:05.000]  你接不接到我的
[00:24:05.000 --> 00:24:07.000]  為什麼小朋友不怕
[00:24:07.000 --> 00:24:09.000]  我們就怕
[00:24:09.000 --> 00:24:13.000]  我又想到一個故事
[00:24:13.000 --> 00:24:14.000]  在美國
[00:24:14.000 --> 00:24:16.000]  一個很著名的牧師
[00:24:16.000 --> 00:24:18.000]  叫做Peter Marshall
[00:24:18.000 --> 00:24:21.000]  他曾經做過國會的牧師
[00:24:21.000 --> 00:24:23.000]  第二次世界大戰的時候
[00:24:23.000 --> 00:24:25.000]  他成為國會的牧師
[00:24:25.000 --> 00:24:26.000]  國會的牧師
[00:24:26.000 --> 00:24:28.000]  即是每次開國會的時候
[00:24:28.000 --> 00:24:29.000]  都要他祈禱
[00:24:29.000 --> 00:24:31.000]  並且牧養一些議員
[00:24:31.000 --> 00:24:37.000]  很有神給他的能力
[00:24:37.000 --> 00:24:40.000]  而且他講道非常好
[00:24:40.000 --> 00:24:42.000]  有很多講章集
[00:24:42.000 --> 00:24:43.000]  很精彩
[00:24:43.000 --> 00:24:44.000]  Peter Marshall
[00:24:44.000 --> 00:24:46.000]  他作為見證
[00:24:46.000 --> 00:24:48.000]  他為什麼做牧師呢
[00:24:48.000 --> 00:24:51.000]  原來他年輕的時候
[00:24:51.000 --> 00:24:53.000]  他還沒有做讀神學的時候
[00:24:53.000 --> 00:24:55.000]  他是一個記者
[00:24:55.000 --> 00:24:57.000]  他是記者
[00:24:57.000 --> 00:24:59.000]  有一天他採訪一個
[00:24:59.000 --> 00:25:01.000]  是倒樓的消息
[00:25:01.000 --> 00:25:03.000]  那層樓都倒了
[00:25:03.000 --> 00:25:05.000]  差不多
[00:25:05.000 --> 00:25:07.000]  但是還有一點點沒倒
[00:25:07.000 --> 00:25:09.000]  原來看一看
[00:25:09.000 --> 00:25:11.000]  在三樓上面
[00:25:11.000 --> 00:25:12.000]  那個騎樓
[00:25:12.000 --> 00:25:16.000]  有個小朋友在那裏
[00:25:16.000 --> 00:25:20.000]  在這個時候真的緊張
[00:25:20.000 --> 00:25:22.000]  三樓有個小朋友在那裏
[00:25:22.000 --> 00:25:24.000]  那些救生員不敢再上去
[00:25:24.000 --> 00:25:26.000]  一動就倒下來了
[00:25:26.000 --> 00:25:28.000]  於是馬上開救生網
[00:25:28.000 --> 00:25:30.000]  小朋友跳下來
[00:25:30.000 --> 00:25:32.000]  越叫跳越哭
[00:25:32.000 --> 00:25:33.000]  為什麼
[00:25:33.000 --> 00:25:35.000]  你試一下跳
[00:25:35.000 --> 00:25:36.000]  望一下救生網
[00:25:36.000 --> 00:25:38.000]  好像大餅一樣
[00:25:38.000 --> 00:25:39.000]  你怎樣跳下去
[00:25:39.000 --> 00:25:40.000]  你試一下跳
[00:25:40.000 --> 00:25:42.000]  大家束手無策的時候
[00:25:42.000 --> 00:25:44.000]  大家很緊張
[00:25:44.000 --> 00:25:46.000]  大家叫小朋友跳下來
[00:25:46.000 --> 00:25:47.000]  不行了
[00:25:47.000 --> 00:25:49.000]  那層樓就倒了
[00:25:49.000 --> 00:25:51.000]  下面的消防員拔開救生網
[00:25:51.000 --> 00:25:53.000]  小朋友一路哭
[00:25:53.000 --> 00:25:56.000]  但是突然間
[00:25:56.000 --> 00:25:59.000]  有一把很強壯的聲音
[00:25:59.000 --> 00:26:01.000]  叫小朋友的名字
[00:26:01.000 --> 00:26:02.000]  當然不知道什麼名字
[00:26:02.000 --> 00:26:05.000]  小強
[00:26:05.000 --> 00:26:08.000]  小強
[00:26:08.000 --> 00:26:09.000]  一講
[00:26:09.000 --> 00:26:10.000]  接著說
[00:26:10.000 --> 00:26:12.000]  爸爸在下面
[00:26:12.000 --> 00:26:15.000]  你跳下來
[00:26:15.000 --> 00:26:16.000]  一講完
[00:26:16.000 --> 00:26:18.000]  馬上跳下去
[00:26:18.000 --> 00:26:19.000]  為什麼
[00:26:19.000 --> 00:26:20.000]  為什麼
[00:26:20.000 --> 00:26:22.000]  爸爸在後面
[00:26:22.000 --> 00:26:24.000]  愛裡沒有懼怕
[00:26:24.000 --> 00:26:25.000]  就是這個意思
[00:26:25.000 --> 00:26:28.000]  因為有神在我們當中
[00:26:28.000 --> 00:26:29.000]  今天
[00:26:29.000 --> 00:26:30.000]  你看一下
[00:26:30.000 --> 00:26:32.000]  剛才我說的小朋友
[00:26:32.000 --> 00:26:33.000]  爸爸把他拋起的時候
[00:26:33.000 --> 00:26:34.000]  他不怕他還笑
[00:26:34.000 --> 00:26:35.000]  原因是什麼
[00:26:35.000 --> 00:26:39.000]  他相信爸爸不會讓他掉在地上
[00:26:39.000 --> 00:26:41.000]  抱著他
[00:26:41.000 --> 00:26:45.000]  各位我們今天要學習小孩子的樣式
[00:26:45.000 --> 00:26:46.000]  為什麼
[00:26:46.000 --> 00:26:49.000]  因為神說我們要回到小孩子的樣式
[00:26:49.000 --> 00:26:51.000]  天國就是這種人
[00:26:51.000 --> 00:26:53.000]  神是愛
[00:26:53.000 --> 00:26:56.000]  所以他是值得信賴的
[00:26:56.000 --> 00:26:57.000]  各位親愛的朋友
[00:26:57.000 --> 00:26:58.000]  第二個秘訣
[00:26:58.000 --> 00:27:00.000]  剛才信心
[00:27:00.000 --> 00:27:01.000]  第二是什麼
[00:27:01.000 --> 00:27:03.000]  人愛的心
[00:27:03.000 --> 00:27:04.000]  你有信心
[00:27:04.000 --> 00:27:05.000]  你怕什麼
[00:27:05.000 --> 00:27:08.000]  愛是不怕的
[00:27:08.000 --> 00:27:11.000]  所以愛既完全
[00:27:11.000 --> 00:27:13.000]  就把懼怕除去
[00:27:13.000 --> 00:27:15.000]  我希望今天
[00:27:15.000 --> 00:27:17.000]  每個人都能夠擁有這種愛
[00:27:17.000 --> 00:27:19.000]  這樣我們在生活當中
[00:27:19.000 --> 00:27:20.000]  就有平安
[00:27:20.000 --> 00:27:21.000]  就有喜樂
[00:27:21.000 --> 00:27:23.000]  這種愛是屬於你的
[00:27:23.000 --> 00:27:25.000]  神無似乎已經給過你
[00:27:25.000 --> 00:27:28.000]  但今天我們很多人不肯接受
[00:27:28.000 --> 00:27:29.000]  我們不相信
[00:27:29.000 --> 00:27:32.000]  所以信和愛
[00:27:32.000 --> 00:27:34.000]  弟兄姊妹
[00:27:34.000 --> 00:27:37.000]  聖經裡面說
[00:27:37.000 --> 00:27:39.000]  愛弟兄
[00:27:39.000 --> 00:27:42.000]  就是住在光明的當中
[00:27:42.000 --> 00:27:44.000]  將黑暗除去
[00:27:44.000 --> 00:27:47.000]  所以在光明當中
[00:27:47.000 --> 00:27:50.000]  我們就坦然無懼
[00:27:50.000 --> 00:27:53.000]  耶穌曾經這樣說過
[00:27:53.000 --> 00:27:55.000]  不要為明日憂慮
[00:27:55.000 --> 00:27:58.000]  一日憂慮一日當就夠了
[00:27:58.000 --> 00:28:00.000]  耶穌有提過
[00:28:00.000 --> 00:28:04.000]  在我裡面有平安
[00:28:04.000 --> 00:28:05.000]  耶穌有說過
[00:28:05.000 --> 00:28:07.000]  不要怕
[00:28:07.000 --> 00:28:10.000]  只要信
[00:28:10.000 --> 00:28:11.000]  各位弟兄姊妹
[00:28:11.000 --> 00:28:13.000]  愛裡無懼怕
[00:28:13.000 --> 00:28:17.000]  因為神在我們裡面
[00:28:17.000 --> 00:28:18.000]  兩個秘訣
[00:28:18.000 --> 00:28:20.000]  第三
[00:28:20.000 --> 00:28:22.000]  謹守的心
[00:28:22.000 --> 00:28:24.000]  中文好像不太明白
[00:28:24.000 --> 00:28:27.000]  但英文說的叫生mind
[00:28:27.000 --> 00:28:28.000]  一個健全的心靈
[00:28:28.000 --> 00:28:30.000]  一個平安的心靈
[00:28:30.000 --> 00:28:32.000]  一個寧靜的心靈
[00:28:32.000 --> 00:28:35.000]  一個喜樂的心靈
[00:28:35.000 --> 00:28:36.000]  各位
[00:28:36.000 --> 00:28:42.000]  我說個實在的見證給大家知道
[00:28:42.000 --> 00:28:44.000]  我有間學校
[00:28:44.000 --> 00:28:53.000]  專門教一些讀書很困難的小朋友
[00:28:53.000 --> 00:28:56.000]  老師真的付出很多
[00:28:56.000 --> 00:28:59.000]  而且每個家庭都有很多問題
[00:28:59.000 --> 00:29:02.000]  很不聽話
[00:29:02.000 --> 00:29:03.000]  各位
[00:29:03.000 --> 00:29:05.000]  我被邀請去開報道會
[00:29:05.000 --> 00:29:08.000]  去過很多學校
[00:29:08.000 --> 00:29:09.000]  但有些學生
[00:29:09.000 --> 00:29:10.000]  正常的學校
[00:29:10.000 --> 00:29:12.000]  學生不喜歡聽話
[00:29:12.000 --> 00:29:13.000]  不喜歡聽說話
[00:29:13.000 --> 00:29:15.000]  很嘈吵
[00:29:15.000 --> 00:29:16.000]  這次呢
[00:29:16.000 --> 00:29:18.000]  這個校長請我開報道會
[00:29:18.000 --> 00:29:19.000]  我說糟糕了
[00:29:19.000 --> 00:29:20.000]  這次更加難搞
[00:29:20.000 --> 00:29:23.000]  這班學生坐不定
[00:29:23.000 --> 00:29:28.000]  可能因為有很多情緒問題
[00:29:28.000 --> 00:29:30.000]  或者過度活躍等等
[00:29:30.000 --> 00:29:31.000]  怎能夠聽我說到
[00:29:31.000 --> 00:29:32.000]  說不下去
[00:29:32.000 --> 00:29:34.000]  好像你這麼靜聽我說
[00:29:34.000 --> 00:29:36.000]  但是很奇怪
[00:29:36.000 --> 00:29:39.000]  我去到全校學生
[00:29:39.000 --> 00:29:40.000]  在那裏聽我說
[00:29:40.000 --> 00:29:41.000]  很靜
[00:29:41.000 --> 00:29:42.000]  很留心聽
[00:29:42.000 --> 00:29:44.000]  我覺得很奇怪
[00:29:44.000 --> 00:29:46.000]  當我呼召的時候
[00:29:46.000 --> 00:29:48.000]  很多學生舉手
[00:29:48.000 --> 00:29:49.000]  我叫他們出來的時候
[00:29:49.000 --> 00:29:50.000]  很多走出來
[00:29:50.000 --> 00:29:52.000]  我叫他們和我一起祈禱
[00:29:52.000 --> 00:29:54.000]  他們開聲跟我祈禱
[00:29:54.000 --> 00:29:57.000]  我還看到他們流眼淚
[00:29:57.000 --> 00:29:58.000]  我很感動
[00:29:58.000 --> 00:29:59.000]  很開心
[00:29:59.000 --> 00:30:01.000]  看到這麼多學生的回應
[00:30:01.000 --> 00:30:02.000]  這班學生雖然頑皮
[00:30:02.000 --> 00:30:04.000]  或者讀書沒心機
[00:30:04.000 --> 00:30:05.000]  但原來他們接受耶穌
[00:30:05.000 --> 00:30:06.000]  我很開心
[00:30:06.000 --> 00:30:08.000]  過了一個星期
[00:30:08.000 --> 00:30:12.000]  有一天我接到電話
[00:30:12.000 --> 00:30:13.000]  校長打電話給我
[00:30:13.000 --> 00:30:14.000]  他說牧師
[00:30:14.000 --> 00:30:20.000]  我感謝你來主持報道會
[00:30:20.000 --> 00:30:23.000]  我想請你喝茶
[00:30:23.000 --> 00:30:24.000]  我說好
[00:30:24.000 --> 00:30:27.000]  我約了時間請你喝茶
[00:30:27.000 --> 00:30:28.000]  校長跟我說
[00:30:28.000 --> 00:30:30.000]  牧師我請你喝茶
[00:30:30.000 --> 00:30:31.000]  除了感謝你之外
[00:30:31.000 --> 00:30:34.000]  我還講一個故事給你聽
[00:30:34.000 --> 00:30:36.000]  什麼故事
[00:30:36.000 --> 00:30:39.000]  他說當你主持了報道會之後
[00:30:39.000 --> 00:30:41.000]  一段時間
[00:30:41.000 --> 00:30:43.000]  突然有個家長
[00:30:43.000 --> 00:30:45.000]  拖著一個小朋友
[00:30:45.000 --> 00:30:48.000]  來到我辦公室
[00:30:48.000 --> 00:30:50.000]  敲門
[00:30:50.000 --> 00:30:52.000]  然後說校長
[00:30:52.000 --> 00:30:54.000]  我想見你
[00:30:54.000 --> 00:30:55.000]  打開門
[00:30:55.000 --> 00:30:58.000]  拖著小朋友進來
[00:30:58.000 --> 00:30:59.000]  校長說
[00:30:59.000 --> 00:31:01.000]  有什麼貴幹
[00:31:01.000 --> 00:31:07.000]  這個家長拖著小朋友
[00:31:07.000 --> 00:31:09.000]  都等不及坐下
[00:31:09.000 --> 00:31:11.000]  他馬上問
[00:31:11.000 --> 00:31:13.000]  校長
[00:31:13.000 --> 00:31:17.000]  誰叫我兒子信耶穌
[00:31:17.000 --> 00:31:19.000]  糟了
[00:31:19.000 --> 00:31:21.000]  他還罵我
[00:31:21.000 --> 00:31:23.000]  不是我說牧師
[00:31:23.000 --> 00:31:25.000]  是李牧師
[00:31:25.000 --> 00:31:29.000]  誰知
[00:31:29.000 --> 00:31:32.000]  原來這個家長不是罵他
[00:31:32.000 --> 00:31:34.000]  他接著說
[00:31:34.000 --> 00:31:38.000]  請你代表我多謝他
[00:31:38.000 --> 00:31:40.000]  什麼事
[00:31:40.000 --> 00:31:43.000]  校長你聽我說
[00:31:43.000 --> 00:31:45.000]  我是一個經紀行的經理
[00:31:45.000 --> 00:31:48.000]  你看報紙看到
[00:31:48.000 --> 00:31:52.000]  我因為用不合法的方法來做生意
[00:31:52.000 --> 00:31:54.000]  我失敗了
[00:31:54.000 --> 00:31:56.000]  我本來
