
[00:00:00.000 --> 00:00:01.560]  在七月和八月的時候
[00:18:04.040 --> 00:18:06.800]  婚姻好 家庭好 事業好
[00:18:06.800 --> 00:18:09.680]  你知道我們不是扮偶像
[00:18:09.680 --> 00:18:11.600]  不過有時候我們祈禱都經常這樣
[00:18:11.600 --> 00:18:13.480]  不知爲什麼
[00:18:13.480 --> 00:18:16.920]  但是他又說人有一個習慣
[00:18:16.920 --> 00:18:20.760]  是一個下坡的習慣
[00:18:20.760 --> 00:18:23.720]  我們可能一事多事
[00:18:23.720 --> 00:18:26.760]  我們有很多狀況我們學得不好
[00:18:26.760 --> 00:18:29.840]  我今天想和大家分享他五方面
[00:18:29.840 --> 00:18:32.760]  能夠幫助我們將這個想波
[00:18:32.760 --> 00:18:35.400]  人生裏面能夠銳意的方向
[00:18:35.400 --> 00:18:38.320]  用一個很簡單的方法去講
[00:18:38.320 --> 00:18:41.720]  我們要在主的面前去學習一樣東西
[00:18:41.720 --> 00:18:43.960]  叫做
[00:18:43.960 --> 00:18:47.240]  acting value to people
[00:18:47.240 --> 00:18:49.080]  第一樣東西他說
[00:18:49.080 --> 00:18:51.440]  我要看別人重要
[00:18:51.440 --> 00:18:53.840]  我看別人重要
[00:18:53.840 --> 00:18:58.240]  你要知道在聖經裏面神怎麼看我們
[00:18:58.240 --> 00:19:00.400]  神看我們很寶貴
[00:19:00.400 --> 00:19:01.520]  耶穌到處去
[00:19:01.520 --> 00:19:05.040]  他不會在一個地方對待任何人
[00:19:05.040 --> 00:19:07.520]  他都是充滿那份憐憫
[00:19:07.520 --> 00:19:09.600]  就算對着那些壞處人
[00:19:09.600 --> 00:19:11.520]  他仍然用責備的方法
[00:19:11.520 --> 00:19:13.640]  希望他們能夠迴轉
[00:19:13.640 --> 00:19:15.720]  神愛我們
[00:19:15.720 --> 00:19:17.960]  所以神看重你和我
[00:19:17.960 --> 00:19:21.400]  所以我和自己說神看重我
[00:19:21.400 --> 00:19:22.440]  我和旁邊的人說
[00:19:22.440 --> 00:19:23.840]  如果和你一起有崇拜的時候
[00:19:23.840 --> 00:19:27.240]  你告訴他們神看重你
[00:19:27.240 --> 00:19:28.200]  是啊
[00:19:28.200 --> 00:19:28.960]  我們還要說
[00:19:28.960 --> 00:19:30.600]  我們知道神
[00:19:30.600 --> 00:19:32.320]  這位救主
[00:19:32.320 --> 00:19:34.240]  祂不斷吩咐我們出去
[00:19:34.240 --> 00:19:36.520]  所以神看重那些我不認識的人
[00:19:36.520 --> 00:19:38.240]  我們一起說神看重那些
[00:19:38.240 --> 00:19:40.840]  我們不認識的人
[00:19:40.840 --> 00:19:43.160]  然後我們也要學這句
[00:19:43.160 --> 00:19:47.000]  神看重那些我不喜歡的人
[00:19:47.000 --> 00:19:48.640]  講不講得出來
[00:19:48.640 --> 00:19:52.120]  哇 特別是這些疫情日子
[00:19:52.120 --> 00:19:55.000]  很多事情是不喜歡的
[00:19:55.000 --> 00:19:57.440]  我們的心是很害怕的
[00:19:57.440 --> 00:19:59.120]  很麻煩
[00:19:59.120 --> 00:20:02.920]  所以這段時間很容易悶頓
[00:20:02.920 --> 00:20:05.160]  但是神看重我和你
[00:20:05.160 --> 00:20:06.840]  神看重
[00:20:06.840 --> 00:20:08.560]  我不認識的人
[00:20:08.560 --> 00:20:10.280]  就算你覺得
[00:20:10.280 --> 00:20:11.200]  不太有味道
[00:20:11.200 --> 00:20:11.960]  想講出來
[00:20:11.960 --> 00:20:13.120]  或者到現在也講不出來
[00:20:13.120 --> 00:20:14.120]  但是我想告訴你
[00:20:14.120 --> 00:20:17.240]  神看重人
[00:20:17.240 --> 00:20:19.160]  當我銳意去生活
[00:20:19.160 --> 00:20:21.840]  我銳意去爲別人增值
[00:20:21.840 --> 00:20:24.320]  我用這樣的翻譯去講
[00:20:24.320 --> 00:20:26.600]  我銳意爲別人增值的時候
[00:20:26.600 --> 00:20:30.440]  我會見到我人生怎樣向上走
[00:20:30.440 --> 00:20:32.680]  上帝的痛在是怎樣出現
[00:20:32.680 --> 00:20:36.360]  是我要刻意去生活
[00:20:36.360 --> 00:20:38.280]  第一樣東西我要明白
[00:20:38.280 --> 00:20:42.680]  上帝看重人
[00:20:42.680 --> 00:20:47.400]  John Maxwell他多次地去
[00:20:47.400 --> 00:20:51.480]  解釋我們對人的那種看重性
[00:20:51.480 --> 00:20:54.440]  他不斷地提醒我們
[00:20:54.440 --> 00:20:55.840]  或者他更真實地講到
[00:20:55.840 --> 00:20:58.160]  我們人性裏面那種
[00:20:58.160 --> 00:21:00.880]  很自我的問題
[00:21:00.880 --> 00:21:02.200]  我們聽到
[00:21:02.200 --> 00:21:03.040]  剛纔我講了
[00:21:03.040 --> 00:21:05.480]  神看重我這句很舒服
[00:21:05.480 --> 00:21:06.680]  整堂崇拜
[00:21:06.680 --> 00:21:08.400]  除了剛纔敬拜你講了那麼久
[00:21:08.400 --> 00:21:09.440]  這句最行
[00:21:09.440 --> 00:21:10.880]  因爲你說神看重我
[00:21:10.880 --> 00:21:13.320]  OK 得 安慰 散雞
[00:21:13.320 --> 00:21:15.560]  不過不要散雞 還有東西
[00:21:15.560 --> 00:21:19.560]  神看重我很舒服
[00:21:19.560 --> 00:21:21.000]  但是我不知道爲什麼
[00:21:21.000 --> 00:21:23.440]  我們去想我們要看重別人的時候
[00:21:23.440 --> 00:21:24.440]  是很不容易的
[00:21:24.440 --> 00:21:25.960]  但很感恩
[00:21:25.960 --> 00:21:26.840]  在這些疫情期間
[00:21:26.840 --> 00:21:29.920]  我們經常見到很多人的幫助
[00:21:29.920 --> 00:21:32.320]  很多人願意伸出援手
[00:21:32.320 --> 00:21:34.800]  我不再重複
[00:21:34.800 --> 00:21:38.200]  之前我們有三位牧者不斷去教我們
[00:21:38.200 --> 00:21:38.920]  鼓勵我們
[00:21:38.920 --> 00:21:41.320]  幫助我們怎樣一杯涼水分出去
[00:21:41.320 --> 00:21:44.120]  但我想提的就是
[00:21:44.120 --> 00:21:46.720]  我們作爲人
[00:21:46.720 --> 00:21:50.600]  是糾正人還是聯繫人
[00:21:50.600 --> 00:21:54.320]  耶穌基督吩咐我們是怎樣
[00:21:54.320 --> 00:21:55.320]  在這個觀念下
[00:21:55.320 --> 00:21:56.560]  我自己在默想
[00:21:56.560 --> 00:21:58.440]  我想起兩件事
[00:21:58.440 --> 00:22:01.320]  我說如果信仰只不過是一個標準
[00:22:01.320 --> 00:22:05.560]  你就只會顧着不斷去糾正別人
[00:22:05.560 --> 00:22:09.240]  而你活着只是一位宗教人士
[00:22:09.240 --> 00:22:10.720]  兄弟姐妹
[00:22:10.720 --> 00:22:12.680]  這是一個很大的提醒
[00:22:12.680 --> 00:22:15.360]  如果我的信仰只是一個標準
[00:22:15.360 --> 00:22:17.120]  我不斷告訴別人這個標準是什麼
[00:22:17.120 --> 00:22:20.080]  然後我只會顧着去糾正別人
[00:22:20.080 --> 00:22:22.160]  你不在標準裏你知不知道
[00:22:22.160 --> 00:22:23.080]  但我想告訴你
[00:22:23.080 --> 00:22:27.480]  你知不知道你今天只是一位宗教人士
[00:22:27.480 --> 00:22:28.920]  第二件事
[00:22:28.920 --> 00:22:31.880]  是糾正還是聯繫呢
[00:22:31.880 --> 00:22:35.680]  如果信仰是你的生命
[00:22:35.680 --> 00:22:38.400]  你會活着耶穌
[00:22:38.400 --> 00:22:40.920]  而耶穌就是不斷刻意地
[00:22:40.920 --> 00:22:43.080]  去領人進入神的愛裏
[00:22:43.080 --> 00:22:46.080]  與上帝的愛聯繫
[00:22:46.080 --> 00:22:47.080]  我很開心告訴你
[00:22:47.080 --> 00:22:49.160]  如果你是這樣生活
[00:22:49.160 --> 00:22:55.320]  你活着的就是一個被稱爲神的異類
[00:22:55.320 --> 00:22:56.960]  上帝看重人
[00:22:56.960 --> 00:22:59.480]  我學習去刻意去生活
[00:22:59.480 --> 00:23:01.120]  原來我有一個目標
[00:23:01.120 --> 00:23:04.160]  就是我應該要看重那些人
[00:23:04.160 --> 00:23:06.160]  並且第二方面就是
[00:23:06.160 --> 00:23:09.320]  我要刻意爲別人去增值
[00:23:09.320 --> 00:23:10.920]  我要想辦法
[00:23:10.920 --> 00:23:17.240]  在我腦子裏不斷刻意爲別人去增值
[00:23:17.240 --> 00:23:19.920]  在爲別人增值上
[00:23:19.920 --> 00:23:21.240]  我需要去花心思
[00:23:21.240 --> 00:23:23.600]  我需要去銳意
[00:23:23.600 --> 00:23:25.240]  其實刻意這個字
[00:23:25.240 --> 00:23:26.920]  我想我們去讀本體學
[00:23:26.920 --> 00:23:27.920]  我們讀領袖學
[00:23:27.920 --> 00:23:29.920]  或者我們學習去做人
[00:23:29.920 --> 00:23:32.480]  很多地方都會提醒我們
[00:23:32.480 --> 00:23:33.760]  其實聖經裏面
[00:23:33.760 --> 00:23:34.600]  當初我講到
[00:23:34.600 --> 00:23:35.520]  耶穌記得說
[00:23:35.520 --> 00:23:37.400]  祂講這個吩咐
[00:23:37.400 --> 00:23:39.000]  你們要去之前
[00:23:39.000 --> 00:23:40.200]  記得我講
[00:23:40.200 --> 00:23:42.640]  祂說有人疑惑的
[00:23:42.640 --> 00:23:43.920]  他們見到耶穌來了
[00:23:43.920 --> 00:23:46.000]  哎喲 拜祂
[00:23:46.000 --> 00:23:47.600]  但聖經說有人疑惑
[00:23:47.600 --> 00:23:49.640]  可能一路敬拜一路疑惑
[00:23:49.640 --> 00:23:51.880]  啊 是不是啊
[00:23:51.880 --> 00:23:53.920]  哇 你都死了
[00:23:53.920 --> 00:23:55.280]  我還拜你
[00:23:55.280 --> 00:23:57.360]  或者你疑惑上帝給你的吩咐
[00:23:57.360 --> 00:23:58.960]  疑惑神的應許
[00:23:58.960 --> 00:24:01.440]  我不知道今天你在什麼狀況裏
[00:24:01.440 --> 00:24:02.600]  但我鼓勵你
[00:24:02.600 --> 00:24:06.200]  將很多看着自己那種不舒服
[00:24:06.200 --> 00:24:10.080]  對自己很多很想改變的事情
[00:24:10.080 --> 00:24:11.960]  不斷在想自己有什麼把握
[00:24:11.960 --> 00:24:14.480]  或者把握不了的日子
[00:24:14.480 --> 00:24:19.200]  重新定義去刻意去想着
[00:24:19.200 --> 00:24:22.320]  去爲別人增值
[00:24:22.320 --> 00:24:25.720]  張埃斯威爾舉了一個例子
[00:24:25.720 --> 00:24:28.160]  他說他經常都會在這方面
[00:24:28.160 --> 00:24:31.160]  去鼓勵他的家人
[00:24:31.160 --> 00:24:35.320]  當時他有一個九歲的孫子
[00:24:35.320 --> 00:24:37.520]  孫子有一天打給他說
[00:24:37.520 --> 00:24:39.400]  啊 爺爺
[00:24:39.400 --> 00:24:43.080]  我明天會去哪裏 這樣這樣
[00:24:43.080 --> 00:24:46.680]  我很想去爲別人增值
[00:24:46.680 --> 00:24:48.400]  爺爺就說 好啊 乖孫子
[00:24:48.400 --> 00:24:49.960]  你怎麼做 他想着
[00:24:49.960 --> 00:24:53.680]  我想着明天我會去幫別人開門
[00:24:53.680 --> 00:24:55.800]  哇 開門很好啊 是不是
[00:24:55.800 --> 00:24:58.880]  疫情期間我們更加需要幫別人開門
[00:24:58.880 --> 00:25:00.920]  因爲通常我們都發現
[00:25:00.920 --> 00:25:02.840]  人們開門是用
[00:25:02.840 --> 00:25:04.000]  牽殘腳的
[00:25:04.000 --> 00:25:06.480]  現在你都練得一身武功
[00:25:06.480 --> 00:25:09.760]  但是如果你刻意去爲別人開門
[00:25:09.760 --> 00:25:11.960]  我很多次都發現
[00:25:11.960 --> 00:25:13.880]  你無論幫別人按電梯
[00:25:13.880 --> 00:25:15.920]  大家都是特別感謝你的 是不是
[00:25:15.920 --> 00:25:18.240]  因爲你幫助他免除了
[00:25:18.240 --> 00:25:22.440]  能夠感染的一個很大的危機
[00:25:22.440 --> 00:25:25.040]  接着說回九歲的孩子說
[00:25:25.040 --> 00:25:28.640]  我決定明天我要刻意去幫別人開門
[00:25:28.640 --> 00:25:30.440]  哇 爺爺就說 很好啊
[00:25:30.440 --> 00:25:31.880]  他說不止 爺爺
[00:25:31.880 --> 00:25:36.360]  我想着我要戴着微笑
[00:25:36.360 --> 00:25:38.760]  戴着微笑幫別人開門
[00:25:38.760 --> 00:25:40.360]  然後這個孩子再說
[00:25:40.360 --> 00:25:42.560]  嗯 我覺得還要多加一句話
[00:25:42.560 --> 00:25:45.000]  應該是一路開門 一路戴着微笑
[00:25:45.000 --> 00:25:48.840]  然後說祝你今天好
[00:25:48.840 --> 00:25:50.640]  爺爺給他鼓勵
[00:25:50.640 --> 00:25:53.400]  因爲這個孩子從小就已經操練這樣東西
[00:25:53.400 --> 00:25:55.040]  於是他就去
[00:25:55.040 --> 00:25:56.160]  做完了那一天
[00:25:56.160 --> 00:25:58.320]  晚上打回來給爺爺
[00:25:58.320 --> 00:26:00.520]  爺爺 爺爺
[00:26:00.520 --> 00:26:04.480]  大家猜猜他今天做了些什麼
[00:26:04.480 --> 00:26:09.680]  他說他戴着微笑祝福人今天好
[00:26:09.680 --> 00:26:12.800]  開了四十二層門
[00:26:12.800 --> 00:26:15.920]  哇
[00:26:15.920 --> 00:26:20.960]  當你銳意刻意去爲別人增值
[00:26:20.960 --> 00:26:25.040]  你會發現在你人生很多的片段裏面
[00:26:25.040 --> 00:26:31.040]  你都可以成爲別人的祝福 Amen
[00:26:31.040 --> 00:26:32.520]  第三樣東西
[00:26:32.520 --> 00:26:33.760]  剛纔我說到
[00:26:33.760 --> 00:26:34.880]  我們要看重別人
[00:26:34.880 --> 00:26:37.400]  第二 我們要刻意去做一件這樣的事
[00:26:37.400 --> 00:26:41.200]  第三 就是我每一天尋找爲人增值的方法
[00:26:41.200 --> 00:26:47.360]  我每一天尋找爲人增值的方法
[00:26:47.360 --> 00:26:50.880]  方法有很多
[00:26:50.880 --> 00:26:52.400]  簡單來說
[00:26:52.400 --> 00:26:55.280]  我每一天 每個人都有二十四小時
[00:26:55.280 --> 00:26:56.640]  但是你爲自己活
[00:26:56.640 --> 00:27:00.360]  還是你會刻意去留意身邊的人與事
[00:27:00.360 --> 00:27:03.800]  然後去爲他得到幫助
[00:27:03.800 --> 00:27:07.080]  我記得我很多年
[00:27:07.080 --> 00:27:09.160]  第一件事
[00:27:09.160 --> 00:27:11.400]  我自己會刻意去留意
[00:27:11.400 --> 00:27:13.520]  這個叫神聖的時刻
[00:27:13.520 --> 00:27:17.560]  Divine Appointment
[00:27:17.560 --> 00:27:18.800]  我不知道是何時開始
[00:27:18.800 --> 00:27:20.720]  在我的屬靈觀裏面
[00:27:20.720 --> 00:27:22.880]  我都不知道有一次是什麼經歷
[00:27:22.880 --> 00:27:24.720]  或者是什麼聖經
[00:27:24.720 --> 00:27:30.120]  什麼演講詞去感動了我的心
[00:27:30.120 --> 00:27:31.120]  很多年前開始
[00:27:31.120 --> 00:27:35.040]  我就不斷地記得
[00:27:35.040 --> 00:27:39.760]  上帝有很多神祕顧客會派在我身邊
[00:27:39.760 --> 00:27:45.680]  然後讓我生命能夠演繹出祂的恩典
[00:27:45.680 --> 00:27:47.400]  同樣這件事可以調轉
[00:27:47.400 --> 00:27:52.520]  就是上帝會派很多神祕顧客
[00:27:52.520 --> 00:27:57.600]  來反映我生命很多的缺乏不安
[00:27:57.600 --> 00:28:03.080]  然後看到我自己的軟弱
[00:28:03.080 --> 00:28:08.000]  從那時開始我不斷地刻意發現
[00:28:08.000 --> 00:28:10.080]  原來身邊有很多人與事
[00:28:10.080 --> 00:28:12.840]  我可以介入參與
[00:28:12.840 --> 00:28:15.280]  而很多時候有些人與事
[00:28:15.280 --> 00:28:23.640]  是你很刻意不想介入和參與
[00:28:23.640 --> 00:28:25.800]  但是
[00:28:25.800 --> 00:28:29.800]  學習耶穌放眼去看不同人的需要
[00:28:29.800 --> 00:28:34.400]  學習耶穌刻意去做多一點
[00:28:34.400 --> 00:28:36.480]  教會愛你愛你
[00:28:36.480 --> 00:28:40.720]  我想大家都經歷不少
[00:28:40.720 --> 00:28:43.120]  很多見證在報告的時候
[00:28:43.120 --> 00:28:44.600]  在網頁的時候
[00:28:44.600 --> 00:28:47.280]  在不同的地方看到
[00:28:47.280 --> 00:28:48.720]  我記得有一次
[00:28:48.720 --> 00:28:51.960]  我真的刻意在疫情很差的期間
[00:28:51.960 --> 00:28:56.000]  沒有人去喫飯的時候
[00:28:56.000 --> 00:29:02.920]  我刻意在下雨的日子去到一間餐廳
[00:29:02.920 --> 00:29:04.200]  他認得我們
[00:29:04.200 --> 00:29:06.640]  認得我那時候只有一個人喫飯
[00:29:06.640 --> 00:29:09.640]  還是兩個人喫飯的時候
[00:29:09.640 --> 00:29:13.600]  他很感謝我們刻意來
[00:29:13.600 --> 00:29:19.200]  然後當中餐廳的老闆能夠跟我訴苦
[00:29:19.200 --> 00:29:23.520]  他講到他自己在生意很差的情況下怎麼挨
[00:29:23.520 --> 00:29:27.160]  然後我怎麼刻意去叫最貴的食物
[00:29:27.160 --> 00:29:28.840]  因爲摸一摸還有錢
[00:29:28.840 --> 00:29:30.640]  有錢分出來
[00:29:30.640 --> 00:29:31.760]  你還肥屎大石
[00:29:31.760 --> 00:29:36.120]  肥嘟嘟的應該多喫點東西
[00:29:36.120 --> 00:29:37.080]  刻意去做
[00:29:37.080 --> 00:29:39.840]  然後去刻意去經驗
[00:29:39.840 --> 00:29:43.400]  我想告訴大家故事另一邊是什麼
[00:29:43.400 --> 00:29:45.080]  故事另一邊就是
[00:29:45.080 --> 00:29:49.200]  那一天我漏了雨傘在上午會議的地方
[00:29:49.200 --> 00:29:53.880]  然後那天的天是一路黑漆漆的
[00:29:53.880 --> 00:29:56.360]  而當我刻意去走
[00:29:56.360 --> 00:29:58.600]  就是我走到那間餐廳
[00:29:58.600 --> 00:30:01.280]  我一直想我能不能走
[00:30:01.280 --> 00:30:03.600]  因爲我真的沒了那把傘
[00:30:03.600 --> 00:30:05.160]  但我走到那間餐廳
[00:30:05.160 --> 00:30:08.720]  進來坐下看出去就看到下雨
[00:30:08.720 --> 00:30:11.280]  故事的另一面
[00:30:11.280 --> 00:30:12.520]  不是我幫助人
[00:30:12.520 --> 00:30:15.560]  然後他讓我有一個地方遮了陰
[00:30:15.560 --> 00:30:16.880]  我不用被淋雨
[00:30:16.880 --> 00:30:21.560]  有一餐很豐富的飲食讓我這個肥嘟嘟的人再肥多一點
[00:30:21.560 --> 00:30:24.680]  但也讓人能夠分享那份恩典
[00:30:24.680 --> 00:30:27.360]  再說下去就是當我喝完杯茶
[00:30:27.360 --> 00:30:29.760]  準備離開但看出去的時候
[00:30:29.760 --> 00:30:33.480]  沒有雨
[00:30:33.480 --> 00:30:36.800]  人生太多這些奇妙的事
[00:30:36.800 --> 00:30:39.040]  太多美善的事
[00:30:39.040 --> 00:30:40.720]  說不完
[00:30:40.720 --> 00:30:43.000]  恩典太多
[00:30:43.000 --> 00:30:46.440]  另外一件事我們再看第四方面
[00:30:46.440 --> 00:30:50.720]  我每天都付諸行動去爲別人增值
[00:30:50.720 --> 00:30:55.080]  我每天都付諸行動去爲別人增值
[00:30:55.080 --> 00:30:56.200]  每一天
[00:30:56.200 --> 00:30:58.720]  如果你銳意或者每一天都有個習慣
[00:30:58.720 --> 00:31:03.000]  在晚上的時候你會檢視下你那天發生的事
[00:31:03.000 --> 00:31:05.440]  我想除了數這個人多麼
[00:31:05.440 --> 00:31:06.360]  那個人這樣
[00:31:06.360 --> 00:31:07.680]  或者那件事這樣
[00:31:07.680 --> 00:31:09.720]  那個問題這樣
[00:31:09.720 --> 00:31:12.280]  我鼓勵大家做一個感恩的人
[00:31:12.280 --> 00:31:13.960]  每一天應該停下來
[00:31:13.960 --> 00:31:15.360]  靜下來
[00:31:15.360 --> 00:31:18.040]  在我們TWA的時空
[00:31:18.040 --> 00:31:20.400]  好好思想神的恩典
[00:31:20.400 --> 00:31:23.280]  如果你那天能夠每一天都發現到
[00:31:23.280 --> 00:31:26.000]  你如何與別人聯繫
[00:31:26.000 --> 00:31:28.280]  你如何與別人聯繫
[00:31:28.280 --> 00:31:30.880]  你如何演繹神的生命和恩典
[00:31:30.880 --> 00:31:32.080]  你會覺得
[00:31:32.080 --> 00:31:33.320]  我告訴你
[00:31:33.320 --> 00:31:36.760]  這種感覺是超棒的
[00:31:36.760 --> 00:31:38.120]  何時你幫過別人
[00:31:38.120 --> 00:31:40.280]  何時你刻意去做一些事
[00:31:40.280 --> 00:31:42.000]  去與別人打個招呼
[00:31:42.000 --> 00:31:45.680]  何時你嘗試去時時記得服務我們的人
[00:31:45.680 --> 00:31:47.560]  無論是在街上的掃地姐姐
[00:31:47.560 --> 00:31:48.960]  在洗手間
[00:31:48.960 --> 00:31:50.840]  很辛苦地在洗東西
[00:31:50.840 --> 00:31:52.840]  我記得Pastor Lillian講的見證
[00:31:52.840 --> 00:31:55.120]  很難 很不容易
[00:31:55.120 --> 00:31:56.240]  或者你陪伴他
[00:31:56.240 --> 00:31:57.360]  或者你刻意開門
[00:31:57.360 --> 00:31:59.520]  我再說不要用腳用手
[00:31:59.520 --> 00:32:03.040]  你記得神可能會給你那個膏
[00:32:03.040 --> 00:32:07.520]  你擦完是完美的
[00:32:07.520 --> 00:32:08.480]  無論怎樣都好
[00:32:08.480 --> 00:32:10.080]  其實
[00:32:10.080 --> 00:32:12.160]  你每天付諸行動我想告訴你
[00:32:12.160 --> 00:32:14.720]  你得到的快樂和滿足是更大
[00:32:14.720 --> 00:32:18.800]  因爲當你將你的眼目重視在人的身上
[00:32:18.800 --> 00:32:20.840]  而不是你自己身上
[00:32:20.840 --> 00:32:25.000]  你會發現世界是闊很多
[00:32:25.000 --> 00:32:26.720]  你的人生是精彩
[00:32:26.720 --> 00:32:28.160]  而不是困難
[00:32:28.160 --> 00:32:29.680]  第五樣東西
[00:32:29.680 --> 00:32:32.800]  我想說每天都鼓勵那些真正者
[00:32:32.800 --> 00:32:36.880]  不斷將這份能夠使人得到好處
[00:32:36.880 --> 00:32:43.000]  放眼去銳意去幫別人增值的這種行動和心腸
[00:32:43.000 --> 00:32:45.720]  去鼓勵和分享出去
[00:32:45.720 --> 00:32:46.840]  你會發現
[00:32:46.840 --> 00:32:49.320]  不知爲何這些孩子特別懂得感恩
[00:32:49.320 --> 00:32:52.200]  「爸媽多謝你請我喫飯」
[00:32:52.200 --> 00:32:54.440]  我相信你們的孩子都是這樣
[00:32:54.440 --> 00:32:58.160]  我女兒到現在十幾二十歲都是這樣
[00:32:58.160 --> 00:32:59.280]  煮完飯
[00:32:59.280 --> 00:33:00.560]  她會多謝你
[00:33:00.560 --> 00:33:01.640]  她會贊你好喫
[00:33:01.640 --> 00:33:04.280]  其實有時你知道明明是搞不定
[00:33:04.280 --> 00:33:06.960]  放多了東西或者放少了東西
[00:33:06.960 --> 00:33:08.560]  出街喫飯是一種很習慣
[00:33:08.560 --> 00:33:09.480]  因爲我經常說
[00:33:09.480 --> 00:33:11.160]  我不養你誰養你
[00:33:11.160 --> 00:33:13.120]  但他們仍然會多謝你
[00:33:13.120 --> 00:33:15.040]  在你身邊的弟姐妹
[00:33:15.040 --> 00:33:16.240]  在你身邊的家人
[00:33:16.240 --> 00:33:17.440]  你的鄰舍
[00:33:17.440 --> 00:33:19.040]  每一個每一天
[00:33:19.040 --> 00:33:23.240]  它都養充滿花朵的那種芬芳去賞賜給你
[00:33:23.240 --> 00:33:24.240]  所以如果這一刻
[00:33:24.240 --> 00:33:25.560]  在你身邊有家人
[00:33:25.560 --> 00:33:28.880]  我鼓勵你今天爲她增值
[00:33:28.880 --> 00:33:31.680]  去說一些漂亮的說話去鼓勵她
[00:33:31.680 --> 00:33:32.960]  我想告訴你
[00:33:32.960 --> 00:33:34.920]  我是很幸福的
[00:33:34.920 --> 00:33:35.960]  真的
[00:33:35.960 --> 00:33:40.440]  因爲我丈夫經常都爲我增值
[00:33:40.440 --> 00:33:42.520]  我自覺我都不是很漂亮
[00:33:42.520 --> 00:33:44.440]  不是特別
[00:33:44.440 --> 00:33:46.400]  有眼有鼻有口
[00:33:46.400 --> 00:33:48.280]  都生症的
[00:33:48.280 --> 00:33:49.640]  OK
[00:33:49.640 --> 00:33:52.200]  但他又認識我
[00:33:52.200 --> 00:33:53.440]  那時候沒有說口花的
[00:33:53.440 --> 00:33:55.920]  口耐了腦的那些才
[00:33:55.920 --> 00:34:00.400]  我什麼狀態什麼環境他都讚我漂亮
[00:34:00.400 --> 00:34:01.400]  而每一天
[00:34:01.400 --> 00:34:04.200]  他爲我增值鼓勵我
[00:34:04.200 --> 00:34:10.600]  然後讓我有那份喜樂的心去鼓勵別人
[00:34:10.600 --> 00:34:14.040]  我繼續說我去神的同在的恩典
[00:34:14.040 --> 00:34:19.160]  這份是照命的回應
[00:34:19.160 --> 00:34:22.200]  《光榮西書》這裏有一節聖經這樣說
[00:34:22.200 --> 00:34:24.520]  它說到神的計劃
[00:34:24.520 --> 00:34:33.160]  是讓我們能夠將祂救贖的祕密
[00:34:33.160 --> 00:34:34.560]  那個奧祕
[00:34:34.560 --> 00:34:37.200]  去講給所有人聽
[00:34:37.200 --> 00:34:40.120]  而當我們去講給所有人聽
[00:34:40.120 --> 00:34:41.560]  我們就發現
[00:34:41.560 --> 00:34:43.640]  我們基督住在我們裏面
[00:34:43.640 --> 00:34:45.240]  或者我應該調轉這樣說
[00:34:45.240 --> 00:34:46.200]  應該說
[00:34:46.200 --> 00:34:48.600]  因爲我們經驗
[00:34:48.600 --> 00:34:53.960]  基督耶穌那個救贖的大能和恩典住在我們裏面
[00:34:53.960 --> 00:34:55.080]  所以最後一句
[00:34:55.080 --> 00:34:57.720]  它說So, we preach
[00:34:57.720 --> 00:35:00.240]  它說所以我們出去
[00:35:00.240 --> 00:35:06.280]  將基督傳揚給不同的人當中去知道
[00:35:06.280 --> 00:35:07.360]  我們需要出去
[00:35:07.360 --> 00:35:10.440]  因爲我們經驗這種同在的恩典
[00:35:10.440 --> 00:35:13.600]  而這份同在的恩典在今天的聖經裏面讓我們知道
[00:35:13.600 --> 00:35:15.360]  這份恩典是因爲我們去
[00:35:15.360 --> 00:35:18.280]  我們能夠更加去經歷
[00:35:18.280 --> 00:35:20.680]  是因爲我們配合上帝的心意
[00:35:20.680 --> 00:35:23.000]  是因爲我們樂以跟隨
[00:35:23.000 --> 00:35:24.720]  是因爲我們將自己捨己
[00:35:24.720 --> 00:35:27.960]  是因爲我們看別人比自己更強
[00:35:27.960 --> 00:35:32.440]  是因爲我們能夠銳意去爲別人增值
[00:35:32.440 --> 00:35:36.840]  而你會發現聖同在的恩典是何等真實
[00:35:36.840 --> 00:35:44.040]  每時每刻 時時刻刻地與你同在
[00:35:44.040 --> 00:35:46.440]  楊石昌醫生不是我老師
[00:35:46.440 --> 00:35:50.520]  不過其實我是他的讀者
[00:35:50.520 --> 00:35:56.280]  他說照命的確令我對自己作爲一個傳代人
[00:35:56.280 --> 00:35:58.200]  作爲一個神的兒女
[00:35:58.200 --> 00:36:04.160]  作爲一個這個時代的一個見證人
[00:36:04.160 --> 00:36:06.080]  學習如何去回應
[00:36:06.080 --> 00:36:07.440]  今天沒什麼時間去分享
[00:36:07.440 --> 00:36:09.800]  不過他這句話再一次鼓勵我
[00:36:09.800 --> 00:36:12.600]  他說照命不是人心裏的每個負擔
[00:36:12.600 --> 00:36:16.040]  而是神私恩的行動
[00:36:16.040 --> 00:36:20.000]  我們能夠去掌握 把握的不是
[00:36:20.000 --> 00:36:24.080]  個人的主意 或者我這樣看
[00:36:24.080 --> 00:36:26.560]  我們能夠配合的
[00:36:26.560 --> 00:36:30.320]  是讓上帝的工作在我們當中流轉
[00:36:30.320 --> 00:36:31.760]  我們需要歡迎的
[00:36:31.760 --> 00:36:33.880]  當我們去將福音傳開的時候
