
[00:00:00.000 --> 00:00:02.880]  這兩條絕對是大罪
[00:16:26.140 --> 00:16:28.140]  讓我們可以知道
[00:16:28.140 --> 00:16:29.540]  自己所犯的惡
[00:16:29.540 --> 00:16:30.740]  願意去悔改
[00:16:30.740 --> 00:16:31.740]  願意去迴轉
[00:16:31.740 --> 00:16:32.540]  歸向你
[00:16:33.140 --> 00:16:35.340]  免得將來我們面對審判的時候
[00:16:35.340 --> 00:16:36.740]  我們不知道
[00:16:36.740 --> 00:16:38.740]  應該怎樣向你去交代
[00:16:38.740 --> 00:16:39.940]  至於
[00:16:39.940 --> 00:16:40.940]  無論今天
[00:16:40.940 --> 00:16:42.740]  我們當中
[00:16:42.740 --> 00:16:45.540]  是不是有人已經信了你
[00:16:45.540 --> 00:16:47.140]  或者有人沒信你都好
[00:16:47.140 --> 00:16:48.540]  最後我們都要
[00:16:48.540 --> 00:16:49.940]  從這個教訓當中
[00:16:49.940 --> 00:16:51.340]  去清清楚楚明白到
[00:16:51.340 --> 00:16:53.140]  我們不可以做一些
[00:16:53.140 --> 00:16:55.740]  不合神心意的事
[00:16:55.740 --> 00:16:57.540]  免得將來
[00:16:57.540 --> 00:16:59.540]  我們面對審判
[00:16:59.540 --> 00:17:01.340]  求主你帶領我們
[00:17:01.340 --> 00:17:02.140]  提醒我們
[00:17:02.540 --> 00:17:04.340]  感謝您聽我們禱告
[00:17:04.340 --> 00:17:06.140]  奉主耶穌的成名
[00:17:06.140 --> 00:17:08.140]  Amen
