
[00:00:00.000 --> 00:00:04.560]  好,現在我們今天要講的是《文數記》
[00:16:30.120 --> 00:16:32.440]  其實是一個未知之數
[00:16:32.440 --> 00:16:35.800]  如果你去到文素記的最後
[00:16:35.800 --> 00:16:37.160]  他們好像頗有預言性
[00:16:37.160 --> 00:16:38.120]  因為神學家說
[00:16:38.120 --> 00:16:39.880]  你去到第二十六章開始
[00:16:39.880 --> 00:16:40.680]  去到三十六章
[00:16:40.680 --> 00:16:43.160]  你發現
[00:16:43.160 --> 00:16:45.240]  他們沒有打輸過仗
[00:16:45.240 --> 00:16:47.400]  也沒有拜過偶像
[00:16:47.400 --> 00:16:49.880]  甚至沒有一個人在打仗當中
[00:16:49.880 --> 00:16:51.720]  告訴你他死了
[00:16:51.720 --> 00:16:54.920]  好像第二代比較有預言性
[00:16:54.920 --> 00:16:58.760]  但是最後他們是不是離棄了
[00:16:58.760 --> 00:17:00.280]  他們之前
[00:17:00.280 --> 00:17:02.200]  他們父母那一代
[00:17:02.200 --> 00:17:03.160]  那種叛逆
[00:17:03.160 --> 00:17:05.880]  其實是沒有人知道的
[00:17:05.880 --> 00:17:06.600]  為什麼呢?
[00:17:06.600 --> 00:17:09.480]  因為你要等待生命記
[00:17:09.480 --> 00:17:11.320]  約書記
[00:17:11.320 --> 00:17:12.600]  還有什麼?
[00:17:12.600 --> 00:17:13.880]  史詩記
[00:17:13.880 --> 00:17:16.040]  去回答這個問題
[00:17:16.040 --> 00:17:17.560]  但是你最後聽到我
[00:17:17.560 --> 00:17:19.320]  最後那本書是史詩記
[00:17:19.320 --> 00:17:21.560]  你知道最後的結果
[00:17:21.560 --> 00:17:23.320]  不是好東西
[00:17:23.320 --> 00:17:25.240]  你會發現去到史詩記的時候
[00:17:25.240 --> 00:17:27.560]  原來這個所謂第二代的人
[00:17:27.560 --> 00:17:28.920]  第三代的人
[00:17:28.920 --> 00:17:32.520]  跟第一代是一樣的
[00:17:32.520 --> 00:17:36.200]  但是假設我們今天只有四本聖經
[00:17:36.200 --> 00:17:38.920]  去到第三十六章的時候
[00:17:38.920 --> 00:17:41.240]  你是應該對著第二代
[00:17:41.240 --> 00:17:43.880]  有所一些的盼望
[00:17:43.880 --> 00:17:44.920]  但是你看下去
[00:17:44.920 --> 00:17:47.320]  你知道他們不行
[00:17:47.320 --> 00:17:51.320]  我想帶你開始看回這本書
[00:17:51.320 --> 00:17:52.520]  對猶太人來說
[00:17:52.520 --> 00:17:56.440]  我們今天基督徒的聖經裡面叫《文數記》
[00:17:56.440 --> 00:17:58.440]  但是你問猶太人的拉比
[00:17:58.440 --> 00:18:00.360]  猶太人的拉比覺得這本書
[00:18:00.360 --> 00:18:02.440]  一個比較貼切的題目
[00:18:02.440 --> 00:18:05.240]  是叫做《在曠野途中》
[00:18:05.240 --> 00:18:07.720]  In the wilderness
[00:18:07.720 --> 00:18:10.760]  所以之下發生的所有事情
[00:18:10.760 --> 00:18:15.080]  都是在曠野的四十年裡面發生的
[00:18:15.080 --> 00:18:16.120]  發生了什麼事情呢?
[00:18:16.120 --> 00:18:18.600]  我給你兩點做總結
[00:18:18.600 --> 00:18:20.760]  兩點做總結
[00:18:20.760 --> 00:18:23.800]  在曠野四十年裡面發生了兩件事
[00:18:23.800 --> 00:18:26.600]  曠野裡面的叛逆
[00:18:26.600 --> 00:18:30.440]  以及曠野裡面的認許
[00:18:30.440 --> 00:18:32.440]  我想你很留心
[00:18:32.440 --> 00:18:35.240]  留意一下我如何去選擇詞句
[00:18:35.240 --> 00:18:38.280]  我說曠野裡面的認許
[00:18:38.280 --> 00:18:40.040]  我沒有說在曠野裡面
[00:18:40.040 --> 00:18:42.120]  上帝寬恕了他們
[00:18:42.120 --> 00:18:45.320]  我也沒有說在曠野裡面拯救了他們
[00:18:45.320 --> 00:18:46.440]  你明白我的意思嗎?
[00:18:46.440 --> 00:18:47.480]  那個分別
[00:18:47.480 --> 00:18:48.200]  你記得有一次
[00:18:48.200 --> 00:18:50.440]  譬如說那個靈蛇的故事
[00:18:50.440 --> 00:18:51.640]  因為他們的叛逆
[00:18:51.640 --> 00:18:54.600]  上帝差點把蛇咬死了很多人
[00:18:54.600 --> 00:18:56.920]  於是摩西為他們祈禱
[00:18:56.920 --> 00:19:00.840]  上帝說你做過一條銅蛇
[00:19:00.840 --> 00:19:02.440]  舉起這條銅蛇
[00:19:02.440 --> 00:19:05.480]  人們看著這條銅蛇就可以得救了
[00:19:05.480 --> 00:19:06.520]  你記得故事嗎?
[00:19:06.520 --> 00:19:10.600]  故事在新約裡面引用是指向耶穌的
[00:19:10.600 --> 00:19:12.600]  但是問題就在這裡
[00:19:12.600 --> 00:19:15.880]  是不是這個故事代表上帝在那個
[00:19:15.880 --> 00:19:17.800]  預備給他們這個銅蛇
[00:19:17.800 --> 00:19:21.800]  就是饒恕了那幫叛逆的人呢?
[00:19:21.800 --> 00:19:23.480]  其實不是的
[00:19:23.480 --> 00:19:24.280]  其實不是的
[00:19:24.280 --> 00:19:28.040]  那幫叛逆的人仍然是死在曠野裡面
[00:19:28.040 --> 00:19:34.040]  他們沒有進入應許之地
[00:19:34.040 --> 00:19:35.080]  你明白嗎?
[00:19:35.080 --> 00:19:38.680]  所以那個銅蛇是一個應許
[00:19:38.680 --> 00:19:39.960]  但是這個應許
[00:19:39.960 --> 00:19:42.520]  那幫第一代的人有沒有份呢?
[00:19:42.520 --> 00:19:44.280]  是沒有份的
[00:19:44.280 --> 00:19:46.040]  但是這個應許是給第二代
[00:19:46.040 --> 00:19:46.600]  第三代
[00:19:46.600 --> 00:19:47.080]  第四代
[00:19:47.080 --> 00:19:47.560]  第五代
[00:19:47.560 --> 00:19:48.200]  第六代
[00:19:48.200 --> 00:19:50.200]  以至今天你跟我
[00:19:50.200 --> 00:19:51.480]  誰啊?
[00:19:51.480 --> 00:19:55.400]  從心裡馴服跟隨上帝耶穌基督的人
[00:19:55.400 --> 00:19:56.600]  這個就是他們的應許
[00:19:56.600 --> 00:19:58.680]  但是對於第一代來講
[00:19:58.680 --> 00:20:01.560]  這個應許其實是落空的
[00:20:01.560 --> 00:20:04.520]  不是因為這個應許沒有給他們
[00:20:04.520 --> 00:20:06.440]  而是因為他們的心很硬
[00:20:06.440 --> 00:20:08.840]  我回來再講一點點
[00:20:08.840 --> 00:20:10.360]  不是這麼簡單的
[00:20:10.360 --> 00:20:12.520]  譬如說我們都知道
[00:20:12.520 --> 00:20:14.520]  摩西進不了迦蘭地
[00:20:14.520 --> 00:20:16.520]  是否摩西不能救?
[00:20:16.520 --> 00:20:17.800]  當然不是了
[00:20:17.800 --> 00:20:21.640]  所以我們有一些例子
[00:20:21.640 --> 00:20:23.560]  我們一會兒再回來想想
[00:20:23.560 --> 00:20:24.360]  但是我想告訴你
[00:20:24.360 --> 00:20:26.360]  在這個曠野裡面發生了兩件事
[00:20:26.360 --> 00:20:28.120]  一個是以色列人的叛逆
[00:20:28.120 --> 00:20:29.000]  第二個就是
[00:20:29.000 --> 00:20:30.600]  儘管他們叛逆
[00:20:30.600 --> 00:20:33.800]  上帝不斷繼續給一個應許
[00:20:33.800 --> 00:20:34.920]  但是這個應許
[00:20:34.920 --> 00:20:36.840]  不屬於那些背叛的人
[00:20:36.840 --> 00:20:39.080]  唯有順從上帝的人
[00:20:39.080 --> 00:20:40.840]  才可以得到這個應許
[00:20:40.840 --> 00:20:43.720]  但是這幫人有沒有順從呢?
[00:20:43.720 --> 00:20:44.840]  未知之數
[00:20:44.840 --> 00:20:46.200]  因為正如我剛才跟你講
[00:20:46.200 --> 00:20:48.520]  到了第三讀章我們都不知道第二代
[00:20:48.520 --> 00:20:51.720]  是否從心裡面完全循復上帝
[00:20:51.720 --> 00:20:54.760]  但是到了史詩記我們知道他不行
[00:20:54.760 --> 00:20:55.240]  OK
