
[00:00:00.000 --> 00:00:02.480]  (主席)在今天講道開始的時候
[00:16:30.720 --> 00:16:32.680]  祂想做一件什麼事呢?
[00:16:32.680 --> 00:16:36.400]  要凸顯出愛人的重要性
[00:16:36.400 --> 00:16:37.920]  愛神我們都很明顯的
[00:16:37.920 --> 00:16:39.520]  我們都知道的
[00:16:39.520 --> 00:16:40.640]  祂是我們獨一的主
[00:16:40.640 --> 00:16:42.160]  我們要去愛祂
[00:16:42.160 --> 00:16:44.360]  但是耶穌基督提醒我們
[00:16:44.360 --> 00:16:47.240]  我們不單是說愛神就夠了
[00:16:47.240 --> 00:16:51.320]  愛人和愛神是緊緊連繫在一起的
[00:16:51.320 --> 00:16:52.560]  所以當我們凡是說
[00:16:52.560 --> 00:16:54.720]  我們是一個愛神的人的時候
[00:16:54.720 --> 00:16:59.640]  我們不能夠忘記去同一時間去愛人
[00:16:59.640 --> 00:17:02.120]  透過我們愛人的實踐
[00:17:02.120 --> 00:17:03.840]  反映給大家知道
[00:17:03.840 --> 00:17:05.800]  我們真是愛神
[00:17:05.800 --> 00:17:07.480]  所以這個是很重要的
[00:17:07.480 --> 00:17:09.920]  所以今天讓我們去留心關心一下
[00:17:09.920 --> 00:17:11.360]  在我們周圍裡面
[00:17:11.360 --> 00:17:14.080]  有沒有一些人是有很多的需要的
[00:17:14.080 --> 00:17:16.440]  有沒有一些人是在困苦裡面的
[00:17:16.440 --> 00:17:19.080]  有沒有一些人是在苦難中的
[00:17:19.080 --> 00:17:20.000]  在缺乏中的
[00:17:20.000 --> 00:17:21.120]  在無助中的
[00:17:21.120 --> 00:17:22.120]  在悲傷中
[00:17:22.120 --> 00:17:24.520]  在難過中的時候
[00:17:24.520 --> 00:17:26.600]  求神幫助我們
[00:17:26.600 --> 00:17:28.000]  有愛心
[00:17:28.000 --> 00:17:29.560]  有憐憫的心
[00:17:29.560 --> 00:17:32.840]  我們去到他們中間去服侍他們
[00:17:32.840 --> 00:17:33.960]  讓我們的信仰
[00:17:33.960 --> 00:17:35.640]  不只是有忠的一面
[00:17:35.640 --> 00:17:37.000]  我們回來崇拜
[00:17:37.000 --> 00:17:39.200]  我們心裡面常常的靈修禱告
[00:17:39.200 --> 00:17:40.040]  向我們的神
[00:17:40.040 --> 00:17:42.960]  就忘記了橫的層面
[00:17:42.960 --> 00:17:43.840]  不行的
[00:17:43.840 --> 00:17:46.040]  我們的信仰是緊扣在一起的
[00:17:46.040 --> 00:17:47.560]  所以耶穌基督就是這樣
[00:17:47.560 --> 00:17:48.840]  你問一我要答二
[00:17:48.840 --> 00:17:50.920]  因為二整合在一起
[00:17:50.920 --> 00:17:54.360]  才是真正的信仰的表達
[00:17:54.360 --> 00:17:56.000]  所以求神幫助我們
[00:17:56.000 --> 00:17:57.960]  能夠明白祂的話語的時候
[00:17:57.960 --> 00:18:00.720]  也讓祂的話語去塑造我們的教會
[00:18:00.720 --> 00:18:02.320]  要當走的路
[00:18:02.320 --> 00:18:03.960]  因為我們很想我們的教會
[00:18:03.960 --> 00:18:07.800]  在神面前去蒙福
[00:18:07.800 --> 00:18:09.360]  大誡命
[00:18:09.360 --> 00:18:13.400]  這個往往成為我們一個很大的挑戰
[00:18:13.400 --> 00:18:15.680]  所以當我們面對這一段經文的時候
[00:18:15.680 --> 00:18:18.640]  耶穌基督和這個文士的對話裡面
[00:18:18.640 --> 00:18:21.080]  帶給我們那種愛的實踐
[00:18:21.080 --> 00:18:22.640]  大誡命的實踐的時候
[00:18:22.640 --> 00:18:24.800]  就讓我們再一次肯定
[00:18:24.800 --> 00:18:26.840]  將這件事放在一個
[00:18:26.840 --> 00:18:31.360]  很重要的位置裡面
[00:18:31.360 --> 00:18:34.160]  很重要的位置裡面
[00:18:34.160 --> 00:18:35.720]  組織重要
[00:18:35.720 --> 00:18:37.520]  章程重要
[00:18:37.520 --> 00:18:39.240]  對話重要
[00:18:39.240 --> 00:18:41.040]  會議重要
[00:18:41.040 --> 00:18:43.560]  程序架構等等等等
[00:18:43.560 --> 00:18:45.400]  重要嗎?重要
[00:18:45.400 --> 00:18:48.400]  因為是幫助教會的運作
[00:18:48.400 --> 00:18:50.400]  但是是不是最重要呢?
[00:18:50.400 --> 00:18:52.920]  我說不是
[00:18:52.920 --> 00:18:56.440]  最重要是我們有實踐的行動
[00:18:56.440 --> 00:18:58.800]  是帶著耶穌的愛
[00:18:58.800 --> 00:19:01.160]  去到一些有需要的人中間
[00:19:01.160 --> 00:19:02.960]  去服侍他們
[00:19:02.960 --> 00:19:05.160]  用愛來表達
[00:19:05.160 --> 00:19:07.000]  無論他是會有的
[00:19:07.000 --> 00:19:08.600]  是非會有的
[00:19:08.600 --> 00:19:10.040]  是基督徒的
[00:19:10.040 --> 00:19:11.920]  不是基督徒的
[00:19:11.920 --> 00:19:13.360]  只要我們有能力
[00:19:13.360 --> 00:19:15.120]  只要我們有足夠資源
[00:19:15.120 --> 00:19:17.240]  只要我們是出於神的感動
[00:19:17.240 --> 00:19:19.360]  只要我們真的明白上帝的愛的時候
[00:19:19.360 --> 00:19:22.200]  我們就要有這一種的表達
[00:19:22.200 --> 00:19:23.680]  這個才是最重要
[00:19:23.680 --> 00:19:27.920]  是這件事才凌駕所有其他我們說重要的東西
[00:19:27.920 --> 00:19:28.800]  所以這個很重要的
[00:19:28.800 --> 00:19:30.560]  如果我們沒有做到的話
[00:19:30.560 --> 00:19:34.600]  我想我們對聖經裡面的要求就有落差
[00:19:34.600 --> 00:19:35.800]  所以求神幫助我們
[00:19:35.800 --> 00:19:38.120]  我們是貼近上帝的話語
[00:19:38.120 --> 00:19:41.680]  貼近耶穌基督對我們信門徒的要求
[00:19:41.680 --> 00:19:43.960]  然後我們讓我們整個群體
[00:19:43.960 --> 00:19:44.760]  動起來
[00:19:44.760 --> 00:19:47.360]  朝著神喜悅的方向
[00:19:47.360 --> 00:19:49.320]  標竿來直爬
[00:19:49.320 --> 00:19:50.640]  這個就是我們今天
[00:19:50.640 --> 00:19:55.240]  需要彼此的勉勵和努力的地方
[00:19:55.240 --> 00:19:56.720]  最近我都聽到一件事
[00:19:56.720 --> 00:19:59.160]  就是在我們的教會裡面
[00:19:59.160 --> 00:20:01.720]  我們都不斷呼籲
[00:20:01.720 --> 00:20:03.840]  有頂梓梅報名
[00:20:03.840 --> 00:20:10.640]  來參加七月份在四川的關心留守兒童
[00:20:10.640 --> 00:20:13.760]  相信大家都留意到了
[00:20:13.760 --> 00:20:14.480]  很感恩的
[00:20:14.480 --> 00:20:18.880]  我聽聞報名的人都不少
[00:20:18.880 --> 00:20:20.360]  有二十多人
[00:20:20.360 --> 00:20:21.960]  是不少的
[00:20:21.960 --> 00:20:24.720]  而且這次不是我們第一次舉辦
[00:20:24.720 --> 00:20:26.200]  頂梓梅
[00:20:26.200 --> 00:20:29.240]  我就很欣賞這二十多位的頂梓梅
[00:20:29.240 --> 00:20:30.520]  為什麼?
[00:20:30.520 --> 00:20:33.320]  因為他們擺上的行動
[00:20:33.320 --> 00:20:36.960]  就是大解命的實踐
[00:20:36.960 --> 00:20:38.480]  就是了
[00:20:38.480 --> 00:20:40.720]  因為他們這次去到那個地方
[00:20:40.720 --> 00:20:42.520]  去到四川這個地方
[00:20:42.520 --> 00:20:44.760]  好像印象中是去西涌這個地方
[00:20:44.760 --> 00:20:46.640]  去服侍那些留守兒童
[00:20:46.640 --> 00:20:49.400]  和搞一些下令營都好
[00:20:49.400 --> 00:20:54.160]  他們的重點不是傳福音
[00:20:54.160 --> 00:20:58.480]  而且規定絕對不可以傳福音
[00:20:58.480 --> 00:21:00.320]  但為什麼我們去?
[00:21:00.320 --> 00:21:01.960]  為什麼浸聯會要搞這些活動
[00:21:01.960 --> 00:21:03.480]  是搞了有幾年
[00:21:03.480 --> 00:21:05.280]  是因為我們帶著愛
[00:21:05.280 --> 00:21:06.120]  帶著服侍
[00:21:06.120 --> 00:21:07.760]  他們知道我們基督徒是教會
[00:21:07.760 --> 00:21:10.520]  我們去關心那些留守兒童
[00:21:10.520 --> 00:21:13.840]  因為大家都知道在中國有很多留守兒童
[00:21:13.840 --> 00:21:16.440]  父母都去那些大城打工
[00:21:16.440 --> 00:21:18.320]  留下他們小時候在那裡
[00:21:18.320 --> 00:21:21.160]  好的就有些奶奶、阿公照顧
[00:21:21.160 --> 00:21:22.000]  如果不是
[00:21:22.000 --> 00:21:23.840]  他們就是這樣四處去
[00:21:23.840 --> 00:21:26.000]  我們就是很想去到
[00:21:26.000 --> 00:21:27.360]  給出一份關心
[00:21:27.360 --> 00:21:28.720]  一份關愛
[00:21:28.720 --> 00:21:31.640]  去讓他們的童年都開心一些
[00:21:31.640 --> 00:21:33.360]  所以我們去到的弟兄姊妹
[00:21:33.360 --> 00:21:35.240]  主要就是活出基督的信仰
[00:21:35.240 --> 00:21:37.000]  活出真正的愛心
[00:21:37.000 --> 00:21:38.520]  承認真理的價值觀
[00:21:38.520 --> 00:21:39.880]  我們透過我們的生命
[00:21:39.880 --> 00:21:42.560]  讓這些兒童感受到
[00:21:42.560 --> 00:21:44.400]  什麼叫愛
[00:21:44.400 --> 00:21:47.160]  很重要的
[00:21:47.160 --> 00:21:48.120]  要我所知道
[00:21:48.120 --> 00:21:49.160]  我們這次的安排
[00:21:49.160 --> 00:21:51.400]  不是透過四川的宗教局
[00:21:51.400 --> 00:21:53.600]  不是透過三次的兩會的安排
[00:21:53.600 --> 00:21:54.240]  不是的
[00:21:54.240 --> 00:21:57.320]  是透過其他政府的部門進去的
[00:21:57.320 --> 00:22:00.560]  是那些關心四川留守兒童的部門
[00:22:00.560 --> 00:22:01.560]  那些要安排
[00:22:01.560 --> 00:22:03.120]  所以為什麼我們不可以說
[00:22:03.120 --> 00:22:03.880]  去到之後
[00:22:03.880 --> 00:22:04.800]  搞報道會
[00:22:04.800 --> 00:22:06.640]  然後講福音很直接
[00:22:06.640 --> 00:22:07.440]  是不行的
[00:22:07.440 --> 00:22:08.840]  但是為什麼要做呢?
[00:22:08.840 --> 00:22:10.920]  因為讓人知道
[00:22:10.920 --> 00:22:12.240]  基督徒這個群體
[00:22:12.240 --> 00:22:13.520]  我們是有愛心
[00:22:13.520 --> 00:22:15.680]  願意花了很多的時間
[00:22:15.680 --> 00:22:16.840]  精神體力
[00:22:16.840 --> 00:22:18.920]  將愛帶給他們
[00:22:18.920 --> 00:22:20.440]  我們很深信有一天
[00:22:20.440 --> 00:22:22.160]  當他們經歷了愛的時候
[00:22:22.160 --> 00:22:24.160]  有一天神都會帶領他們
[00:22:24.160 --> 00:22:27.080]  再一次認識十格的愛
[00:22:27.080 --> 00:22:28.240]  因為神就是愛
[00:22:28.240 --> 00:22:29.840]  當他們有一種愛的體驗的時候
[00:22:29.840 --> 00:22:32.400]  就會去接受十格的愛是容易的
[00:22:32.400 --> 00:22:34.120]  所以我們做的仍然相信
[00:22:34.120 --> 00:22:35.280]  是會有長遠的果效
[00:22:35.280 --> 00:22:36.080]  但最重要的是
[00:22:36.080 --> 00:22:37.640]  當我們這樣去的時候
[00:22:37.640 --> 00:22:39.120]  其實重點是什麼呢?
[00:22:39.120 --> 00:22:41.440]  其實就是拿出一份的愛心
[00:22:41.440 --> 00:22:42.160]  服侍他們
[00:22:42.160 --> 00:22:43.040]  跟他們開心
[00:22:43.040 --> 00:22:45.440]  幫助他們生命的豐富
[00:22:45.440 --> 00:22:47.480]  人生活得開心點
[00:22:47.480 --> 00:22:48.480]  弟兄姊妹
[00:22:48.480 --> 00:22:50.440]  這些是什麼呢?
[00:22:50.440 --> 00:22:51.680]  大戒命
[00:22:51.680 --> 00:22:53.800]  這些就是大戒命
[00:22:53.800 --> 00:22:56.680]  這就是愛鄰舍如己
[00:22:56.680 --> 00:22:57.880]  愛人如己
[00:22:57.880 --> 00:22:59.000]  就是這樣
[00:22:59.000 --> 00:23:00.480]  所以當我們說要愛神的時候
[00:23:00.480 --> 00:23:02.360]  就是透過這些行動告訴別人
[00:23:02.360 --> 00:23:04.560]  我是愛人
[00:23:04.560 --> 00:23:08.480]  來反映我是真正的愛神
[00:23:08.480 --> 00:23:10.400]  我很盼望這些活動
[00:23:10.400 --> 00:23:12.280]  大家來繼續參與
[00:23:12.280 --> 00:23:13.920]  當稍後還有機會
[00:23:13.920 --> 00:23:15.200]  有這些報名的時候
[00:23:15.200 --> 00:23:16.800]  希望你都可以來實踐
[00:23:16.800 --> 00:23:18.200]  不過對我來說
[00:23:18.200 --> 00:23:19.840]  不只是停在這裡
[00:23:19.840 --> 00:23:22.240]  我很盼望這些關愛的行動
[00:23:22.240 --> 00:23:23.720]  這些大戒命的實踐
[00:23:23.720 --> 00:23:27.080]  不只是停留在遠方
[00:23:27.080 --> 00:23:28.760]  我很希望能夠
[00:23:28.760 --> 00:23:31.320]  近處都出現
[00:23:31.320 --> 00:23:32.920]  就是說在我們教會中間
[00:23:32.920 --> 00:23:34.800]  在我們的油尖旺區
[00:23:34.800 --> 00:23:36.840]  或者在我們整個香港這些地方
[00:23:36.840 --> 00:23:40.880]  我們都是有關愛的實踐的
[00:23:40.880 --> 00:23:42.600]  有需要的人真的很多
[00:23:42.600 --> 00:23:43.920]  求神幫助我們明白
[00:23:43.920 --> 00:23:45.280]  我們去服侍哪些人
[00:23:45.280 --> 00:23:46.640]  我們已經準備好了
[00:23:46.640 --> 00:23:48.120]  我們很想去做
[00:23:48.120 --> 00:23:49.960]  你發現神就開路
[00:23:49.960 --> 00:23:51.160]  所以不只是遠方
[00:23:51.160 --> 00:23:53.320]  我們參與關愛留守兒童
[00:23:53.320 --> 00:23:55.920]  我很盼望在近處的裡面
[00:23:55.920 --> 00:23:57.800]  我們都做一點
[00:23:57.800 --> 00:24:00.760]  因為這都是神對教會
[00:24:00.760 --> 00:24:03.640]  對信仰群體的要求
[00:24:03.640 --> 00:24:07.280]  今天值得我們深刻的去反思
[00:24:07.280 --> 00:24:10.000]  為什麼我會說這句話呢?
[00:24:10.000 --> 00:24:13.440]  如果我沒有自己了解錯、肯定錯
[00:24:13.440 --> 00:24:16.400]  我是一個福音派的牧師
[00:24:16.400 --> 00:24:18.960]  不過是浸信會的宗派
[00:24:18.960 --> 00:24:22.240]  但是一個福音派的神學
[00:24:22.240 --> 00:24:26.000]  我們的教會都是一個福音派的教會
[00:24:26.000 --> 00:24:27.360]  保守派的教會
[00:24:27.360 --> 00:24:29.800]  這個都是沒有問題的,是很好的
[00:24:29.800 --> 00:24:31.640]  不過當我們留意一下
[00:24:31.640 --> 00:24:33.080]  近這幾十年來
[00:24:33.080 --> 00:24:36.440]  特別當我們在福音派的神學裡面的反思
[00:24:36.440 --> 00:24:37.520]  很多福音派的教會
[00:24:37.520 --> 00:24:39.440]  彼此的勉勵、互相提醒的時候
[00:24:39.440 --> 00:24:41.160]  無論是香港的、海外的
[00:24:41.160 --> 00:24:44.080]  我們都有一件事提出來
[00:24:44.080 --> 00:24:45.480]  是什麼呢?
[00:24:45.480 --> 00:24:48.080]  就是原來在福音派的教會裡面
[00:24:48.080 --> 00:24:50.600]  很多時候都有一個盲點
[00:24:50.600 --> 00:24:52.440]  或者說有一個忽略
[00:24:52.440 --> 00:24:54.800]  是什麼呢?
[00:24:54.800 --> 00:24:58.760]  就是對大解明的忽略
[00:24:58.760 --> 00:24:59.720]  就是這樣
[00:24:59.720 --> 00:25:02.080]  我們過去是很強調傳福音
[00:25:02.080 --> 00:25:03.480]  這個是正確的
[00:25:03.480 --> 00:25:05.840]  大家記得我們怎麼叫福音派嗎?
[00:25:05.840 --> 00:25:06.920]  我們是強調的
[00:25:06.920 --> 00:25:07.680]  這個沒有錯的
[00:25:07.680 --> 00:25:08.520]  是人得救
[00:25:08.520 --> 00:25:09.240]  要回到神那裡
[00:25:09.240 --> 00:25:11.840]  一定是需要十輛救贖的
[00:25:11.840 --> 00:25:14.560]  但是當我們太強調傳福音
[00:25:14.560 --> 00:25:16.320]  一味強調傳福音的時候
[00:25:16.320 --> 00:25:18.240]  我們的盲點、我們的不足
[00:25:18.240 --> 00:25:21.680]  我們就是忽略了大解明
[00:25:21.680 --> 00:25:24.160]  原來耶穌基督在這裡很體重
[00:25:24.160 --> 00:25:26.360]  是很重要的事
[00:25:26.360 --> 00:25:28.960]  我們卻是實踐得不夠
[00:25:28.960 --> 00:25:32.440]  甚至有些教會可能不要
[00:25:32.440 --> 00:25:35.160]  所以今天我們就看回這段經文的時候
[00:25:35.160 --> 00:25:39.560]  當我們準備要踏上這條整全使命的道路的時候
[00:25:39.560 --> 00:25:42.480]  我們需要回到主耶穌基督的話語裡面
[00:25:42.480 --> 00:25:44.920]  祂對我們的吩咐、提醒
[00:25:44.920 --> 00:25:46.920]  是要做些什麼?
[00:25:46.920 --> 00:25:48.160]  其中一樣東西我相信就是
[00:25:48.160 --> 00:25:50.240]  我們需要拿出行動
[00:25:50.240 --> 00:25:51.600]  拿出我們的愛心
[00:25:51.600 --> 00:25:53.560]  拿出我們的資源、時間
[00:25:53.560 --> 00:25:57.680]  去祝福那些信的和未信的
[00:25:57.680 --> 00:25:59.880]  是愛心的服侍
[00:25:59.880 --> 00:26:03.360]  讓他們感受到神就是愛
[00:26:03.360 --> 00:26:05.200]  這個很重要
[00:26:05.200 --> 00:26:06.800]  如果我們太多時候
[00:26:06.800 --> 00:26:09.600]  只是講福音而完全忽略這些
[00:26:09.600 --> 00:26:11.640]  其實有些人告訴我們
[00:26:11.640 --> 00:26:14.720]  這樣是會帶來反效果的
[00:26:14.720 --> 00:26:15.960]  什麼意思呢?
[00:26:15.960 --> 00:26:17.320]  帶來反效果的時候
[00:26:17.320 --> 00:26:19.280]  就是那些受眾說
[00:26:19.280 --> 00:26:21.720]  這些人來都是只是講福音
[00:26:21.720 --> 00:26:23.800]  只是講耶穌
[00:26:23.800 --> 00:26:26.640]  他們只是講屬靈的事
[00:26:26.640 --> 00:26:29.160]  他們只是講這些所謂靈魂得救的事
[00:26:29.160 --> 00:26:30.960]  但是我們實際生活的處境
[00:26:30.960 --> 00:26:32.520]  多艱難、多一個需要
[00:26:32.520 --> 00:26:34.760]  他都不理的
[00:26:34.760 --> 00:26:36.040]  當他這樣想的時候
[00:26:36.040 --> 00:26:38.960]  我們全的福音已經大打折扣了
[00:26:38.960 --> 00:26:41.160]  所以其實是有影響的
[00:26:41.160 --> 00:26:44.280]  所以因此我們今天不只是要傳福音
[00:26:44.280 --> 00:26:46.640]  我們還要在愛心的實踐上
[00:26:46.640 --> 00:26:47.960]  加一把勁
[00:26:47.960 --> 00:26:50.360]  來達至一個平衡
[00:26:50.360 --> 00:26:51.440]  我們需要的是平衡
[00:26:51.440 --> 00:26:54.200]  或者在平衡中我們更多強調一點點傳福音
[00:26:54.200 --> 00:26:55.520]  因為祝福音實在重要
[00:26:55.520 --> 00:26:59.280]  但是我們不可以沒有了大誡命
[00:26:59.280 --> 00:27:01.720]  這個是很重要的
[00:27:01.720 --> 00:27:02.720]  如果沒有了的話
[00:27:02.720 --> 00:27:03.920]  就好像一隻鳥
[00:27:03.920 --> 00:27:05.400]  節翼了的鳥
[00:27:05.400 --> 00:27:07.160]  很難飛的
[00:27:07.160 --> 00:27:10.160]  又好像一把剪刀
[00:27:10.160 --> 00:27:12.560]  另一邊的刀鋒都頓了
[00:27:12.560 --> 00:27:14.560]  你發現不能動的
[00:27:14.560 --> 00:27:15.880]  一個健康的教會
[00:27:15.880 --> 00:27:18.480]  一個按著神心意建立的教會
[00:27:18.480 --> 00:27:20.960]  是需要整全的使命
[00:27:20.960 --> 00:27:22.680]  有福音的傳揚
[00:27:22.680 --> 00:27:24.920]  也都有愛心的實踐
[00:27:24.920 --> 00:27:28.640]  我們很關心人的靈性、宗教、生命的需要
[00:27:28.640 --> 00:27:29.960]  天堂的需要
[00:27:29.960 --> 00:27:33.280]  但是同樣我們都很關心人的經濟、社會
[00:27:33.280 --> 00:27:34.920]  物質的需要
[00:27:34.920 --> 00:27:36.320]  身心靈的需要
[00:27:36.320 --> 00:27:37.920]  我們都願意去服侍他
[00:27:37.920 --> 00:27:40.920]  這個就是我們所說的全人的服侍
[00:27:40.920 --> 00:27:42.240]  而這個在聖經裏面
[00:27:42.240 --> 00:27:45.080]  是有他的教導指引在裏面
[00:27:45.080 --> 00:27:47.720]  所以讓我們回到上帝的話語裏面
[00:27:47.720 --> 00:27:49.960]  來為此努力
[00:27:49.960 --> 00:27:52.320]  求神幫助我們
[00:27:52.320 --> 00:27:55.120]  願意這樣去做
[00:27:55.120 --> 00:27:56.360]  說到這裏的時候
[00:27:56.360 --> 00:27:59.000]  我就想起我們教會在這方面
[00:27:59.000 --> 00:28:03.520]  都有一些很好的見證
[00:28:03.520 --> 00:28:06.280]  三樓的診所服侍
[00:28:06.280 --> 00:28:09.960]  大家還記得嗎?
[00:28:09.960 --> 00:28:13.720]  不知為何這幾年我們種種原因停止了
[00:28:13.720 --> 00:28:15.000]  但是很感恩的是
[00:28:15.000 --> 00:28:16.640]  過去很多年
[00:28:16.640 --> 00:28:18.960]  我們有診所的服侍
[00:28:18.960 --> 00:28:21.640]  來的人不一定是基督徒
[00:28:21.640 --> 00:28:24.440]  他們接受我們的服侍
[00:28:24.440 --> 00:28:26.760]  我媽媽當年未信主的時候
[00:28:26.760 --> 00:28:29.800]  說的是三十多年前
[00:28:29.800 --> 00:28:32.920]  她都因為知道這裏有間診所她都來
[00:28:32.920 --> 00:28:34.680]  都有人跟她聊天關心她
[00:28:34.680 --> 00:28:37.080]  後來她都相信了
[00:28:37.080 --> 00:28:38.920]  當我們有診所的服侍
[00:28:38.920 --> 00:28:40.520]  這就是大誡命
[00:28:40.520 --> 00:28:42.680]  我們不會說來到之後要傳福音
[00:28:42.680 --> 00:28:44.520]  你相信了才可以看醫生
[00:28:44.520 --> 00:28:45.560]  不會的
[00:28:45.560 --> 00:28:46.680]  就是因為你有需要
[00:28:46.680 --> 00:28:47.480]  我們有資源
[00:28:47.480 --> 00:28:48.480]  我們有這麼好的醫生
[00:28:48.480 --> 00:28:49.240]  我們就服侍你
[00:28:49.240 --> 00:28:50.160]  我們愛你
[00:28:50.160 --> 00:28:51.200]  還收得便宜一點
[00:28:51.200 --> 00:28:53.520]  應該是收得便宜一點
[00:28:53.520 --> 00:28:55.440]  不過有機會我們有些陪談
[00:28:55.440 --> 00:28:56.320]  跟你聊聊天
[00:28:56.320 --> 00:28:57.200]  說說福音
[00:28:57.200 --> 00:28:58.920]  你得到靈性生命的福音
[00:28:58.920 --> 00:28:59.840]  不是更好嗎?
[00:28:59.840 --> 00:29:00.440]  但是不是
[00:29:00.440 --> 00:29:02.920]  我們就是將我們有的給你
[00:29:02.920 --> 00:29:04.120]  這是好事
[00:29:04.120 --> 00:29:06.080]  這就是大誡命的實踐
[00:29:06.080 --> 00:29:07.880]  今天我們這方面沒有了
[00:29:07.880 --> 00:29:08.760]  告一個殿落
[00:29:08.760 --> 00:29:09.760]  歷史任務完了
[00:29:09.760 --> 00:29:12.720]  神是不是會帶領我們有新的呢?
[00:29:12.720 --> 00:29:13.680]  為什麼要有新的呢?
[00:29:13.680 --> 00:29:15.960]  因為我們要想實踐大誡命
[00:29:15.960 --> 00:29:18.600]  求上帝去開路
[00:29:18.600 --> 00:29:20.800]  當我一年多前來到上任的時候
[00:29:20.800 --> 00:29:22.720]  另外一樣很開心見到的
[00:29:22.720 --> 00:29:23.640]  是什麼呢?
[00:29:23.640 --> 00:29:26.560]  就是功課輔導班
[00:29:26.560 --> 00:29:28.400]  很開心見到有功課輔導班
[00:29:28.400 --> 00:29:29.160]  然後有幾年
[00:29:29.160 --> 00:29:31.880]  然後繼續努力下去
[00:29:31.880 --> 00:29:34.280]  就是我們用很多人力物力
[00:29:34.280 --> 00:29:37.280]  去幫助那些初中生
[00:29:37.280 --> 00:29:38.280]  中學的
[00:29:38.280 --> 00:29:41.440]  幫助他們能夠在功課上做好一點
[00:29:41.440 --> 00:29:42.400]  是一對一的
[00:29:42.400 --> 00:29:43.200]  我後來才知道
[00:29:43.200 --> 00:29:44.600]  哇!一對一很厲害
[00:29:44.600 --> 00:29:46.160]  我們動不了很多人
[00:29:46.160 --> 00:29:47.320]  但是好
[00:29:47.320 --> 00:29:48.840]  因為我們就是用基督的愛
[00:29:48.840 --> 00:29:51.480]  關心這些青少年
[00:29:51.480 --> 00:29:53.040]  讓他們成長
[00:29:53.040 --> 00:29:54.720]  讓他們有好的教育
[00:29:54.720 --> 00:29:57.240]  當然有機會我們跟他們分享福音
[00:29:57.240 --> 00:30:00.000]  而我也知道有些在這樣的過程裡面
[00:30:00.000 --> 00:30:01.560]  他們體驗到神的愛
[00:30:01.560 --> 00:30:02.320]  弟兄姊妹的愛
[00:30:02.320 --> 00:30:04.320]  他們也相信了耶穌
[00:30:04.320 --> 00:30:05.560]  就是這樣
[00:30:05.560 --> 00:30:08.120]  所以這些是很值得我們今天來欣賞的
[00:30:08.120 --> 00:30:09.720]  還有那一群背後
[00:30:09.720 --> 00:30:11.080]  長期毀身
[00:30:11.080 --> 00:30:12.280]  每一周都回來
[00:30:12.280 --> 00:30:14.880]  一對一的一群弟兄姊妹
[00:30:14.880 --> 00:30:16.840]  你們來感恩
[00:30:16.840 --> 00:30:17.680]  弟兄姊妹
[00:30:17.680 --> 00:30:21.080]  這些就是大誡命
[00:30:21.080 --> 00:30:22.880]  我們要做
[00:30:22.880 --> 00:30:24.480]  我們要繼續做
[00:30:24.480 --> 00:30:27.640]  神給我們多資源多人力的話
[00:30:27.640 --> 00:30:29.600]  我們還要做得大一點
[00:30:29.600 --> 00:30:31.560]  因為多給誰
[00:30:31.560 --> 00:30:33.000]  向誰多取
[00:30:33.000 --> 00:30:34.360]  但是我們要肯定的
[00:30:34.360 --> 00:30:37.600]  這個是上帝喜歡要我們做的事情
[00:30:37.600 --> 00:30:40.120]  所以求主讓我們回到這一段裡面
[00:30:40.120 --> 00:30:41.440]  來思想
[00:30:41.440 --> 00:30:44.120]  來看到外面人的需要
[00:30:44.120 --> 00:30:45.160]  物質的需要
[00:30:45.160 --> 00:30:47.000]  社會生命的需要
[00:30:47.000 --> 00:30:49.080]  我們去關心他們
[00:30:49.080 --> 00:30:52.360]  當講到這種大誡命的實踐
[00:30:52.360 --> 00:30:57.280]  其實那種類型是很多的
[00:30:57.280 --> 00:31:00.440]  譬如說在社區的服務上
[00:31:00.440 --> 00:31:02.920]  可能有很多被忽略的群體
[00:31:02.920 --> 00:31:04.640]  或者很多的退休人士
[00:31:04.640 --> 00:31:06.320]  很多甘寧的人士
[00:31:06.320 --> 00:31:07.600]  又或者一些流浪者
[00:31:07.600 --> 00:31:09.560]  或者一些患精神病的人
[00:31:09.560 --> 00:31:11.320]  我們都需要關心他們
[00:31:11.320 --> 00:31:14.440]  在教育上我們又可能要關心那些
[00:31:14.440 --> 00:31:15.480]  補習
[00:31:15.480 --> 00:31:16.840]  幼兒的課程
[00:31:16.840 --> 00:31:17.640]  輔導
[00:31:17.640 --> 00:31:18.520]  託管
[00:31:18.520 --> 00:31:19.320]  你會想的時候
[00:31:19.320 --> 00:31:21.720]  原來教育又可以做的
[00:31:21.720 --> 00:31:22.920]  或者心靈的需要
[00:31:22.920 --> 00:31:25.320]  我們可不可能有這個輔導的中心呢?
[00:31:25.320 --> 00:31:26.880]  關懷那些有心靈困擾的
[00:31:26.880 --> 00:31:27.720]  婚姻有問題
[00:31:27.720 --> 00:31:28.720]  住屋有問題
[00:31:28.720 --> 00:31:30.760]  受黃賭毒影響的人士
[00:31:30.760 --> 00:31:33.560]  或者家暴的受害者等等
[00:31:33.560 --> 00:31:34.160]  是不是?
[00:31:34.160 --> 00:31:37.440]  我們帶著愛心去關心他們
[00:31:37.440 --> 00:31:38.960]  去愛他們
