
[00:00:00.000 --> 00:00:05.000]  提交文件:衞生局局長的簡介 - 由何秀蘭議員發言
[00:20:45.000 --> 00:20:47.000]  我們不好意思 少少的
[00:20:47.000 --> 00:20:49.000]  不要緊 少少的
[00:20:49.000 --> 00:20:51.000]  不會這樣做的
[00:20:51.000 --> 00:20:53.000]  對象不同
[00:20:53.000 --> 00:20:58.000]  不是我們對別人好一點
[00:20:58.000 --> 00:21:00.000]  或者幫了別人
[00:21:00.000 --> 00:21:04.000]  很稀罕 很要求別人多謝自己
[00:21:04.000 --> 00:21:07.000]  否則就不高興了
[00:21:07.000 --> 00:21:11.000]  但對小朋友我們會有這個行為表現
[00:21:11.000 --> 00:21:13.000]  為什麼呢
[00:21:13.000 --> 00:21:15.000]  因為對這個小朋友來說
[00:21:15.000 --> 00:21:20.000]  他其實如果能夠有一個多謝人的態度
[00:21:20.000 --> 00:21:22.000]  是好事
[00:21:22.000 --> 00:21:25.000]  他懂得去多謝人
[00:21:25.000 --> 00:21:28.000]  所以家長都很自然要教他
[00:21:28.000 --> 00:21:31.000]  要多謝人 要多謝人
[00:21:31.000 --> 00:21:38.000]  我們就不是用這種言語上的行為反應來說
[00:21:38.000 --> 00:21:42.000]  是另外一種層次
[00:21:42.000 --> 00:21:49.000]  所以我們從這個生活的經驗來看
[00:21:49.000 --> 00:21:53.000]  我們沒有理由推斷
[00:21:53.000 --> 00:21:55.000]  耶穌因為有這個人回來
[00:21:55.000 --> 00:21:57.000]  感謝他就很開心了
[00:21:57.000 --> 00:21:59.000]  很開心 很爽
[00:21:59.000 --> 00:22:01.000]  那狗狗為什麼不在呢
[00:22:01.000 --> 00:22:03.000]  當然很生氣
[00:22:03.000 --> 00:22:05.000]  那狗狗我幫了牠
[00:22:05.000 --> 00:22:06.000]  牠的影子都沒有了
[00:22:06.000 --> 00:22:08.000]  所以很不開心
[00:22:08.000 --> 00:22:13.000]  耶穌應該不是這麼低的水平
[00:22:13.000 --> 00:22:16.000]  我們有時候給小朋友禮物
[00:22:16.000 --> 00:22:19.000]  他們拿了就馬上去玩
[00:22:19.000 --> 00:22:21.000]  一拿完就走了
[00:22:21.000 --> 00:22:22.000]  我們就生氣了
[00:22:22.000 --> 00:22:27.000]  你怎麼不多謝我呢 豈有此理
[00:22:27.000 --> 00:22:33.000]  我相信主耶穌不會很計較 很介意
[00:22:33.000 --> 00:22:39.000]  為什麼又有一個這樣的嘆息呢
[00:22:39.000 --> 00:22:41.000]  那狗狗呢
[00:22:41.000 --> 00:22:45.000]  那狗狗去了哪裡呢
[00:22:45.000 --> 00:22:49.000]  我的題目叫做感恩的信心
[00:22:49.000 --> 00:22:53.000]  我們有兩種的信心
[00:22:53.000 --> 00:23:00.000]  或者我們的信心有兩種不同的程度都可以
[00:23:00.000 --> 00:23:04.000]  一種是求恩的信心
[00:23:04.000 --> 00:23:06.000]  這十個長大了的人
[00:23:06.000 --> 00:23:08.000]  一定有求恩的信心
[00:23:08.000 --> 00:23:15.000]  否則他們不會走出他們生活的地方
[00:23:15.000 --> 00:23:18.000]  冒險出來
[00:23:18.000 --> 00:23:24.000]  他們很想去求上帝的意志
[00:23:24.000 --> 00:23:27.000]  這是求恩的信心
[00:23:27.000 --> 00:23:30.000]  我們多數都有這個信心
[00:23:30.000 --> 00:23:32.000]  一有困難就去求
[00:23:32.000 --> 00:23:35.000]  求耶穌幫我們解決困難
[00:23:35.000 --> 00:23:37.000]  求上帝幫我們解決困難
[00:23:37.000 --> 00:23:40.000]  這是求恩的信心
[00:23:40.000 --> 00:23:41.000]  但這裡特別的地方就是
[00:23:41.000 --> 00:23:44.000]  他們正去的時候
[00:23:44.000 --> 00:23:48.000]  即是未曾到達那個地方 未曾被祭祀察看
[00:23:48.000 --> 00:23:52.000]  未曾能夠證明他自己本身已經得到健康
[00:23:52.000 --> 00:23:54.000]  未曾恢復他自己的生活之時
[00:23:54.000 --> 00:23:56.000]  其中有一個
[00:23:56.000 --> 00:23:58.000]  我們回過頭來
[00:23:58.000 --> 00:24:04.000]  大聖歸榮耀彼生
[00:24:04.000 --> 00:24:06.000]  他自己的命運 他自己的前途
[00:24:06.000 --> 00:24:10.000]  他自己的遭遇都未清楚
[00:24:10.000 --> 00:24:13.000]  未知道
[00:24:13.000 --> 00:24:15.000]  他回過頭來
[00:24:15.000 --> 00:24:17.000]  歸榮耀彼生
[00:24:17.000 --> 00:24:22.000]  他好像將這個成為他最大的一種
[00:24:22.000 --> 00:24:25.000]  去觸動他
[00:24:25.000 --> 00:24:26.000]  我剛才說
[00:24:26.000 --> 00:24:30.000]  不同的人有不同的個性
[00:24:30.000 --> 00:24:34.000]  有些人的個性 或者他的性格
[00:24:34.000 --> 00:24:38.000]  其實是很好的
[00:24:38.000 --> 00:24:42.000]  我們真的要欣賞 要羨慕
[00:24:42.000 --> 00:24:44.000]  甚至我們求上帝
[00:24:44.000 --> 00:24:51.000]  讓我成為一個這樣的人
[00:24:51.000 --> 00:24:55.000]  譬如很樂觀的
[00:24:55.000 --> 00:24:57.000]  很勇敢的
[00:24:57.000 --> 00:25:00.000]  很大方的
[00:25:00.000 --> 00:25:03.000]  很堅毅的
[00:25:03.000 --> 00:25:05.000]  一種這樣的氣質
[00:25:05.000 --> 00:25:07.000]  或者個性
[00:25:07.000 --> 00:25:09.000]  所以那個警察遇到這種情況
[00:25:09.000 --> 00:25:12.000]  我去幫他
[00:25:12.000 --> 00:25:14.000]  換我進去
[00:25:14.000 --> 00:25:16.000]  我冒這個險
[00:25:16.000 --> 00:25:20.000]  他整個人
[00:25:20.000 --> 00:25:22.000]  他有一種氣質
[00:25:22.000 --> 00:25:25.000]  令到他可以去做到那樣東西出來
[00:25:25.000 --> 00:25:27.000]  這十個長大麻風的人
[00:25:27.000 --> 00:25:29.000]  十個都有不同的氣質
[00:25:29.000 --> 00:25:30.000]  不同的性格
[00:25:30.000 --> 00:25:33.000]  只有一個有這樣的氣質
[00:25:33.000 --> 00:25:34.000]  有這樣的性格
[00:25:34.000 --> 00:25:35.000]  他有這樣的表現
[00:25:35.000 --> 00:25:36.000]  他回去
[00:25:36.000 --> 00:25:40.000]  他都忘記了自己前面要面對的問題
[00:25:40.000 --> 00:25:41.000]  或者要做的事
[00:25:41.000 --> 00:25:43.000]  才回去
[00:25:43.000 --> 00:25:48.000]  耶穌對著他
[00:25:48.000 --> 00:25:51.000]  那九個呢?
[00:25:51.000 --> 00:25:54.000]  為什麼只有這一個呢?
[00:25:54.000 --> 00:25:57.000]  我剛才都重複說了
[00:25:57.000 --> 00:26:03.000]  我不認為這是責備責怪那九個
[00:26:03.000 --> 00:26:07.000]  這十個長大麻風的人
[00:26:07.000 --> 00:26:13.000]  他們是正去的時候
[00:26:13.000 --> 00:26:17.000]  就潔淨了
[00:26:17.000 --> 00:26:20.000]  或者就痊癒了
[00:26:20.000 --> 00:26:23.000]  大家要想像
[00:26:23.000 --> 00:26:27.000]  這十個長大麻風的人
[00:26:27.000 --> 00:26:30.000]  他這個潔淨或者痊癒
[00:26:30.000 --> 00:26:38.000]  是不是完全身體上一點的疤痕都沒有呢?
[00:26:38.000 --> 00:26:43.000]  如果大家有想像有常識的話
[00:26:43.000 --> 00:26:47.000]  如果你被火燒完之後
[00:26:47.000 --> 00:26:48.000]  去看完醫生
[00:26:48.000 --> 00:26:50.000]  醫生說好了
[00:26:50.000 --> 00:26:52.000]  意思是什麼呢?
[00:26:52.000 --> 00:26:55.000]  就是治療程序完了
[00:26:55.000 --> 00:26:57.000]  不會感染了
[00:26:57.000 --> 00:27:00.000]  但是燒過的疤痕呢?
[00:27:00.000 --> 00:27:08.000]  你猜還會不會在那裡呢?
[00:27:08.000 --> 00:27:10.000]  是會在那裡的
[00:27:10.000 --> 00:27:12.000]  當然有些程度比較淺的
[00:27:12.000 --> 00:27:15.000]  是可以做一些再有的程序
[00:27:15.000 --> 00:27:16.000]  連那些都燒完
[00:27:16.000 --> 00:27:17.000]  如果燒得深呢?
[00:27:17.000 --> 00:27:19.000]  他會在那裡
[00:27:19.000 --> 00:27:22.000]  一輩子都在那裡
[00:27:22.000 --> 00:27:25.000]  長大麻風的情況其實都一樣
[00:27:25.000 --> 00:27:27.000]  治療好了
[00:27:27.000 --> 00:27:29.000]  治療好了的意思就是說
[00:27:29.000 --> 00:27:32.000]  你的疾病已經不再需要接受治療
[00:27:32.000 --> 00:27:35.000]  你的病毒已經被解決了
[00:27:35.000 --> 00:27:37.000]  這個就是治療好了
[00:27:37.000 --> 00:27:39.000]  就是潔淨了
[00:27:39.000 --> 00:27:41.000]  如果大家有經驗見到的話
[00:27:41.000 --> 00:27:44.000]  如果有些人有這些創傷性的疾病
[00:27:44.000 --> 00:27:48.000]  無論是麻風或者被火燒
[00:27:48.000 --> 00:27:49.000]  他治療好了
[00:27:49.000 --> 00:27:51.000]  他就是這樣
[00:27:51.000 --> 00:27:53.000]  他走回自己的社區裡面
[00:27:53.000 --> 00:27:55.000]  他被認為
[00:27:55.000 --> 00:27:57.000]  但是他仍然有他的過去
[00:27:57.000 --> 00:28:00.000]  仍然有他身體上的烙印在那裡
[00:28:00.000 --> 00:28:02.000]  他也都需要繼續
[00:28:02.000 --> 00:28:05.000]  在一個這樣困難的處境當中
[00:28:05.000 --> 00:28:09.000]  去繼續他的生活
[00:28:09.000 --> 00:28:10.000]  我們有時說
[00:28:10.000 --> 00:28:13.000]  我們的問題
[00:28:13.000 --> 00:28:17.000]  說解決是從一個A區去到一個B區
[00:28:17.000 --> 00:28:20.000]  一個A困難去到一個B困難
[00:28:20.000 --> 00:28:23.000]  不是我們去到一個完全樂園那裡
[00:28:23.000 --> 00:28:25.000]  不是的
[00:28:25.000 --> 00:28:31.000]  他們仍然都要有一個信心
[00:28:31.000 --> 00:28:37.000]  仍然生活上有很多的挑戰就要去
[00:28:37.000 --> 00:28:40.000]  就是這個塞馬利亞人
[00:28:40.000 --> 00:28:42.000]  對其他的人
[00:28:42.000 --> 00:28:49.000]  他似乎多了具備一種能力和特質
[00:28:49.000 --> 00:28:53.000]  他回來歸榮耀彼生
[00:28:53.000 --> 00:28:57.000]  我稱這個是感恩的信心
[00:28:57.000 --> 00:29:09.000]  就是他即使在一個困難當中
[00:29:09.000 --> 00:29:15.000]  即使他有他自己過去的捆綁
[00:29:15.000 --> 00:29:20.000]  但是他仍然能夠感恩
[00:29:20.000 --> 00:29:24.000]  他未曾去被人接納之前
[00:29:24.000 --> 00:29:35.000]  他能夠歸榮耀彼生
[00:29:35.000 --> 00:29:37.000]  最近有兩個牧師
[00:29:37.000 --> 00:29:40.000]  一起給我請帖
[00:29:40.000 --> 00:29:42.000]  一個是70歲生日
[00:29:42.000 --> 00:29:44.000]  一個是80歲生日
[00:29:44.000 --> 00:29:47.000]  都是同一天
[00:29:47.000 --> 00:29:50.000]  兩個都很好的朋友
[00:29:50.000 --> 00:29:52.000]  當然是去80歲那個
[00:29:52.000 --> 00:29:55.000]  因為他80歲
[00:29:55.000 --> 00:29:57.000]  70歲那個就很不開心
[00:29:57.000 --> 00:30:02.000]  我們沒有辦法這10年
[00:30:02.000 --> 00:30:05.000]  這位80歲的牧師
[00:30:05.000 --> 00:30:08.000]  他是做輔導的
[00:30:08.000 --> 00:30:12.000]  他太太也是一個輔導的專家
[00:30:12.000 --> 00:30:20.000]  他在香港做一些精神科的輔導
[00:30:20.000 --> 00:30:24.000]  成立了一個中心
[00:30:24.000 --> 00:30:28.000]  特別是幫助一些抑鬱症的人
[00:30:28.000 --> 00:30:31.000]  如果我們當中有這樣的朋友
[00:30:31.000 --> 00:30:36.000]  我都可以幫你聯絡他
[00:30:36.000 --> 00:30:41.000]  原來抑鬱症是很難斷尾的
[00:30:41.000 --> 00:30:46.000]  有一個輔導叫做與抑鬱共舞
[00:30:46.000 --> 00:30:52.000]  即是與抑鬱跳舞
[00:30:52.000 --> 00:30:54.000]  擁抱他
[00:30:54.000 --> 00:30:56.000]  抑鬱在一起
[00:30:56.000 --> 00:30:58.000]  當然也有他們在幫忙
[00:30:58.000 --> 00:31:00.000]  你不要想著
[00:31:00.000 --> 00:31:03.000]  我有一天將他完全醫好
[00:31:03.000 --> 00:31:08.000]  原來很難
[00:31:08.000 --> 00:31:10.000]  你要接受
[00:31:10.000 --> 00:31:13.000]  你自己是一個有抑鬱症的人
[00:31:13.000 --> 00:31:16.000]  然後你想辦法
[00:31:16.000 --> 00:31:19.000]  或者你願意接受別人幫助你
[00:31:19.000 --> 00:31:23.000]  你擁抱他
[00:31:23.000 --> 00:31:25.000]  當音樂停了的時候
[00:31:25.000 --> 00:31:28.000]  你就可以休息一下
[00:31:28.000 --> 00:31:32.000]  音樂再起的時候你再跳過
[00:31:32.000 --> 00:31:38.000]  精神科的病很多都是這樣的
[00:31:38.000 --> 00:31:40.000]  叫做長期病
[00:31:40.000 --> 00:31:42.000]  或者慢性病
[00:31:42.000 --> 00:31:43.000]  身體也有
[00:31:43.000 --> 00:31:45.000]  我們有些慢性病
[00:31:45.000 --> 00:31:48.000]  是斷不了尾的
[00:31:48.000 --> 00:31:50.000]  斷不了尾
[00:31:50.000 --> 00:31:52.000]  一直都響著
[00:31:52.000 --> 00:31:55.000]  好像這些慢風病的人
[00:31:55.000 --> 00:31:57.000]  是結症了
[00:31:57.000 --> 00:31:59.000]  但是斷不了尾
[00:31:59.000 --> 00:32:02.000]  他那種生活上的困難
[00:32:02.000 --> 00:32:05.000]  是一樣糾纏著他
[00:32:05.000 --> 00:32:07.000]  在這種情況裏面
[00:32:07.000 --> 00:32:11.000]  他不只是一個求恩的信心
[00:32:11.000 --> 00:32:12.000]  上帝你幫我拿走他
[00:32:12.000 --> 00:32:13.000]  幫我拿走他
[00:32:13.000 --> 00:32:15.000]  幫我拿走他
[00:32:15.000 --> 00:32:19.000]  原來沒有拿走這回事
[00:32:19.000 --> 00:32:22.000]  你需要一個感恩的信心
[00:32:22.000 --> 00:32:24.000]  就是你在困難當中
[00:32:24.000 --> 00:32:26.000]  仍然在那個處境
[00:32:26.000 --> 00:32:29.000]  仍然在那條路上
[00:32:29.000 --> 00:32:37.000]  你歸榮了彼生
[00:32:37.000 --> 00:32:40.000]  很肯定
[00:32:40.000 --> 00:32:44.000]  這個撒邁尼亞人
[00:32:44.000 --> 00:32:48.000]  他會比其他的九個
[00:32:48.000 --> 00:32:56.000]  有更大的力量
[00:32:56.000 --> 00:33:00.000]  他更能夠承擔和面對
[00:33:00.000 --> 00:33:06.000]  他往後的生活
[00:33:06.000 --> 00:33:10.000]  因為他有一個感恩的信心
[00:33:10.000 --> 00:33:12.000]  所以耶穌說
[00:33:12.000 --> 00:33:17.000]  你的信救了你
[00:33:17.000 --> 00:33:20.000]  不是那九個人
[00:33:20.000 --> 00:33:26.000]  他的麻風沒有好轉,都好轉了
[00:33:26.000 --> 00:33:28.000]  每個人都好轉了
[00:33:28.000 --> 00:33:32.000]  但是唯獨這個撒邁尼亞人
[00:33:32.000 --> 00:33:37.000]  他的痊癒不單止在他的身體上
[00:33:37.000 --> 00:33:40.000]  是他整個人
[00:33:40.000 --> 00:33:44.000]  因為他對上帝的信
[00:33:44.000 --> 00:33:47.000]  是更加完整
[00:33:47.000 --> 00:33:50.000]  因為他見得有力量
[00:33:50.000 --> 00:33:53.000]  但願我們每一個人
[00:33:53.000 --> 00:33:56.000]  都有感恩的信心
[00:33:56.000 --> 00:33:58.000]  願主持恩
