
[00:00:00.000 --> 00:00:04.760]  剛才大家看的短片是Mountain Park Community Church
[00:17:40.400 --> 00:17:42.120]  每個人都應該有自己的工作
[00:17:42.120 --> 00:17:43.680]  每個人都應該有自己的侍奉
[00:17:43.680 --> 00:17:44.920]  自己的工作
[00:17:44.920 --> 00:17:46.160]  所以我們應該怎樣
[00:17:46.160 --> 00:17:47.880]  去彼此去賞識
[00:17:47.880 --> 00:17:49.480]  彼此去欣賞
[00:17:49.480 --> 00:17:52.480]  明白到身體上面每一個肢體
[00:17:52.480 --> 00:17:53.560]  對神來說
[00:17:53.560 --> 00:17:54.760]  對教會來說
[00:17:54.760 --> 00:17:56.200]  都是重要的
[00:17:56.200 --> 00:17:58.040]  真是一個不能少
[00:17:58.040 --> 00:17:59.640]  神帶領大家來
[00:17:59.640 --> 00:18:00.880]  for a reason
[00:18:00.880 --> 00:18:02.000]  不是for no reason
[00:18:02.000 --> 00:18:04.000]  是有原因 有目的
[00:18:04.000 --> 00:18:05.320]  所以我們自己好好思考
[00:18:05.320 --> 00:18:06.040]  去想一想
[00:18:06.040 --> 00:18:07.360]  到底我們來到這裏
[00:18:07.360 --> 00:18:08.720]  我們參加的教會
[00:18:08.720 --> 00:18:11.760]  我能夠怎樣去服侍上帝呢
[00:18:11.760 --> 00:18:15.040]  能夠去發揮我應有的作用呢
[00:18:15.040 --> 00:18:17.800]  當然我們說到這件事的時候
[00:18:17.800 --> 00:18:18.880]  我們大家都要很小心的
[00:18:18.880 --> 00:18:21.560]  因為有時候中國人特別是客客氣氣的
[00:18:21.560 --> 00:18:22.800]  過分的恭維
[00:18:22.800 --> 00:18:24.640]  是的 沒了你不行的
[00:18:24.640 --> 00:18:26.520]  所以沒了我可以的
[00:18:26.520 --> 00:18:30.240]  很多時候我們用一些互相的恭維
[00:18:30.240 --> 00:18:35.000]  就有意無意的推卸了自己應有的責任
[00:18:35.000 --> 00:18:36.920]  但事實上每一個肢體
[00:18:36.920 --> 00:18:38.840]  既然都有作用
[00:18:38.840 --> 00:18:40.840]  在神的眼中都是重要的話
[00:18:40.840 --> 00:18:43.760]  每一個肢體都應該貢獻自己
[00:18:43.760 --> 00:18:46.360]  所有的恩賜 才幹和能力
[00:18:46.360 --> 00:18:48.440]  上個星期我們講這個題目
[00:18:48.440 --> 00:18:49.640]  所以我們沒有藉口的
[00:18:49.640 --> 00:18:50.840]  因為聖經講得很清楚
[00:18:50.840 --> 00:18:52.680]  每個基督徒都從上帝裏面
[00:18:52.680 --> 00:18:54.800]  領受了至上的恩賜
[00:18:54.800 --> 00:18:55.800]  你不要說我沒有恩賜
[00:18:55.800 --> 00:18:56.640]  我沒有能力
[00:18:56.640 --> 00:18:58.720]  所以我不能夠侍奉
[00:18:58.720 --> 00:19:01.400]  這個不可以成為我們的藉口
[00:19:01.400 --> 00:19:03.120]  既然我們彼此相信
[00:19:03.120 --> 00:19:04.800]  既然我們每個人都有自己的作用
[00:19:04.800 --> 00:19:06.640]  應該互相賞識的同時
[00:19:06.640 --> 00:19:08.760]  我們應該貢獻我們所有的
[00:19:08.760 --> 00:19:10.080]  去服侍上帝
[00:19:10.080 --> 00:19:12.120]  去服侍教會
[00:19:12.120 --> 00:19:14.840]  絕對寬恕牧師講
[00:19:14.840 --> 00:19:18.720]  不應該有意無意的去抬弓或罷弓
[00:19:18.720 --> 00:19:22.680]  如果我們現在抬弓或罷弓
[00:19:22.680 --> 00:19:24.320]  好好思想
[00:19:24.320 --> 00:19:25.320]  大家想想
[00:19:25.320 --> 00:19:26.600]  聖經用一個例子
[00:19:26.600 --> 00:19:29.600]  如果眼睛抬弓怎麼辦
[00:19:29.600 --> 00:19:31.240]  如果眼睛抬弓的話
[00:19:31.240 --> 00:19:34.280]  很多行動就會受影響
[00:19:34.280 --> 00:19:35.400]  看不清楚
[00:19:35.400 --> 00:19:37.240]  都不知道行不行好
[00:19:37.240 --> 00:19:38.320]  你不是完全看不清
[00:19:38.320 --> 00:19:39.400]  只是抬弓
[00:19:39.400 --> 00:19:42.920]  有時一隻眼睛開一隻眼閉
[00:19:42.920 --> 00:19:46.360]  如果我們手腳抬弓或罷弓
[00:19:46.360 --> 00:19:47.560]  有什麼結果
[00:19:47.560 --> 00:19:49.320]  身姿會癱瘓
[00:19:49.320 --> 00:19:50.760]  你會坐在那裏
[00:19:50.760 --> 00:19:54.760]  很多事你都做不到
[00:19:54.760 --> 00:19:57.720]  所以我很希望我們教會裏面
[00:19:57.720 --> 00:20:04.800]  不會有很多有意無意的抬弓或罷弓的人
[00:20:04.800 --> 00:20:05.680]  I don't know about you
[00:20:05.680 --> 00:20:07.760]  You know about yourself
[00:20:07.760 --> 00:20:08.800]  當然當我說一句話
[00:20:08.800 --> 00:20:10.480]  我不是責備大家
[00:20:10.480 --> 00:20:11.080]  為什麼呢
[00:20:11.080 --> 00:20:12.080]  我做牧師這麼累
[00:20:12.080 --> 00:20:14.120]  你以為牧師不知道嗎
[00:20:14.120 --> 00:20:17.600]  其實我知道大家
[00:20:17.600 --> 00:20:20.000]  在不同的人生階段裏面
[00:20:20.000 --> 00:20:23.880]  其實面對很多不同的掙扎和挑戰
[00:20:23.880 --> 00:20:25.280]  每個人生階段當中
[00:20:25.280 --> 00:20:29.720]  由單身到情侶到有小朋友
[00:20:29.720 --> 00:20:31.680]  甚至到退休的時間
[00:20:31.680 --> 00:20:34.720]  可能我們都有很多不同的擔憂
[00:20:34.720 --> 00:20:39.200]  都要面對很多不同生活上的挑戰和壓力
[00:20:39.200 --> 00:20:40.920]  所以很多時候
[00:20:40.920 --> 00:20:42.440]  我們在不知不覺當中
[00:20:42.440 --> 00:20:45.320]  就被這些人生階段裏面的挑戰
[00:20:45.320 --> 00:20:46.920]  壓力和衝擊
[00:20:46.920 --> 00:20:52.320]  消耗了我們大量的精力和時間
[00:20:52.320 --> 00:20:55.040]  所以不知不覺
[00:20:55.040 --> 00:20:56.240]  不是故意的
[00:20:56.240 --> 00:21:01.880]  我們迷失在我們忙碌和缺乏意義的生活當中
[00:21:01.880 --> 00:21:03.360]  Everyday, every week
[00:21:03.360 --> 00:21:06.240]  You are doing something similar
[00:21:06.240 --> 00:21:07.880]  每個星期每個月都是這樣
[00:21:07.880 --> 00:21:08.760]  人生就是這樣
[00:21:08.760 --> 00:21:10.720]  甚至你設立了這樣的處境
[00:21:10.720 --> 00:21:12.040]  你不知道原來
[00:21:12.040 --> 00:21:14.360]  我們已經off course
[00:21:14.360 --> 00:21:21.880]  走離了神為你設計的人生的道路
[00:21:21.880 --> 00:21:26.040]  昨天有十多位弟兄姊妹來我家
[00:21:26.040 --> 00:21:28.440]  這班是甚麼人來的呢
[00:21:28.440 --> 00:21:30.720]  大家記得我去年十二月
[00:21:30.720 --> 00:21:33.200]  我在這裏曾經有一次呼召
[00:21:33.200 --> 00:21:34.200]  崇拜裏面
[00:21:34.200 --> 00:21:35.360]  大家看見嗎
[00:21:35.360 --> 00:21:37.840]  當中有三十人走出來
[00:21:37.840 --> 00:21:39.800]  即是兩堂崇拜
[00:21:39.800 --> 00:21:41.080]  同一篇訊息
[00:21:41.080 --> 00:21:43.240]  我在下面repeated講道的時候
[00:21:43.240 --> 00:21:44.840]  有四十人走出來
[00:21:44.840 --> 00:21:45.800]  即是不單單舉手
[00:21:45.800 --> 00:21:47.880]  是走出來的那些
[00:21:47.880 --> 00:21:50.200]  我這裏就交給這裏的牧師
[00:21:50.200 --> 00:21:52.120]  我在下面就說 不行
[00:21:52.120 --> 00:21:54.200]  既然你有這樣的感動
[00:21:54.200 --> 00:21:55.040]  牧師會幫助你
[00:21:55.040 --> 00:21:56.440]  因為你想侍奉上帝
[00:21:56.440 --> 00:21:58.000]  但不知道自己在哪裏
[00:21:58.000 --> 00:21:59.200]  不知道可以做些甚麼
[00:21:59.200 --> 00:22:00.520]  Come to my house
[00:22:00.520 --> 00:22:01.760]  所以我在十月十五日
[00:22:01.760 --> 00:22:03.120]  我知道很多人都不在了
[00:22:03.120 --> 00:22:04.640]  我說先開始
[00:22:04.640 --> 00:22:06.760]  趁著火不要那麼快熄滅
[00:22:06.760 --> 00:22:08.040]  然後上個星期
[00:22:08.040 --> 00:22:09.600]  其實是昨天
[00:22:09.600 --> 00:22:10.800]  第二次他們都來
[00:22:10.800 --> 00:22:11.800]  第一次有九個人
[00:22:11.800 --> 00:22:15.440]  昨天有十多個來我家
[00:22:15.440 --> 00:22:17.200]  這班人裏面來說
[00:22:17.200 --> 00:22:18.000]  他們在教會裏面
[00:22:18.000 --> 00:22:19.320]  有些已經有侍奉
[00:22:19.320 --> 00:22:20.760]  有些正在尋索
[00:22:20.760 --> 00:22:21.960]  有些來了十多年
[00:22:21.960 --> 00:22:23.960]  有些來了三個月
[00:22:23.960 --> 00:22:26.760]  有七十歲的弟兄姊妹
[00:22:26.760 --> 00:22:30.280]  有剛剛畢業的學院學生
[00:22:30.280 --> 00:22:31.960]  在家裏面分享討論的時候
[00:22:31.960 --> 00:22:34.080]  他們說到他們受到的感動是甚麼
[00:22:34.080 --> 00:22:36.440]  還有神怎樣去催迫他們
[00:22:36.440 --> 00:22:38.440]  要走出來表示
[00:22:38.440 --> 00:22:40.200]  I need to do something for God
[00:22:40.200 --> 00:22:41.720]  我要為神做些事
[00:22:41.720 --> 00:22:42.960]  我說
[00:22:42.960 --> 00:22:44.280]  這就是我們牧師傳道人
[00:22:44.280 --> 00:22:46.760]  在這裏要幫助你們的地方
[00:22:46.760 --> 00:22:47.840]  所以我鼓勵他們
[00:22:47.840 --> 00:22:49.840]  神帶領你們來的時候
[00:22:49.840 --> 00:22:51.800]  神一定在這裏
[00:22:51.800 --> 00:22:53.040]  有用得著你的地方
[00:22:53.040 --> 00:22:53.920]  如果你未找到
[00:22:53.920 --> 00:22:54.960]  即是不太清楚
[00:22:54.960 --> 00:22:56.200]  甚至你不知道自己的才幹
[00:22:56.200 --> 00:22:57.080]  恩賜在哪裏
[00:22:57.080 --> 00:22:58.640]  你來找牧師同工
[00:22:58.640 --> 00:22:59.920]  找牧師聊天
[00:22:59.920 --> 00:23:01.840]  約我們出去喝咖啡吃飯
[00:23:01.840 --> 00:23:03.680]  因為就算我請大家來
[00:23:03.680 --> 00:23:04.160]  那麼多人
[00:23:04.160 --> 00:23:05.600]  我都不能夠馬上去個別
[00:23:05.600 --> 00:23:06.520]  去取消他們
[00:23:06.520 --> 00:23:08.160]  你明白我的意思嗎
[00:23:08.160 --> 00:23:09.240]  但我鼓勵他們
[00:23:09.240 --> 00:23:11.080]  每一個既然有這樣的感動神
[00:23:11.080 --> 00:23:12.080]  給你一個呼召
[00:23:12.080 --> 00:23:15.280]  甚至你能夠作出這樣的舉動
[00:23:15.280 --> 00:23:18.320]  不單單舉手而行出來的時候
[00:23:18.320 --> 00:23:21.320]  神必定會使用你
[00:23:21.320 --> 00:23:25.400]  我希望他們能夠有這樣的心
[00:23:25.400 --> 00:23:27.040]  感謝你上帝
[00:23:27.040 --> 00:23:29.320]  所以我鼓勵我們當中的弟兄姊妹
[00:23:29.320 --> 00:23:30.520]  Present
[00:23:30.520 --> 00:23:31.840]  其實每個campus
[00:23:31.840 --> 00:23:33.560]  我都衷心希望
[00:23:33.560 --> 00:23:36.600]  即是每一個會點人
[00:23:36.600 --> 00:23:39.000]  都能夠在上帝面前立志
[00:23:39.000 --> 00:23:40.840]  不要做一個在教裏面
[00:23:40.840 --> 00:23:45.120]  抬弓或者罷弓的紀律徒
[00:23:45.120 --> 00:23:46.400]  我們教務同工的地址
[00:23:46.400 --> 00:23:47.360]  不是地址 對不起
[00:23:47.360 --> 00:23:48.640]  電郵是嗎
[00:23:48.640 --> 00:23:49.640]  是不是在這裏
[00:23:49.640 --> 00:23:50.920]  在這裏
[00:23:50.920 --> 00:23:53.360]  請我們喝咖啡
[00:23:53.360 --> 00:23:54.840]  我請你也可以
[00:23:54.840 --> 00:23:56.440]  約一個牧師
[00:23:56.440 --> 00:23:57.760]  團隊人聊聊天
[00:23:57.760 --> 00:23:59.080]  如果你不肯定
[00:23:59.080 --> 00:24:01.200]  你可以如何參與教會
[00:24:01.200 --> 00:24:01.920]  大家知不知道
[00:24:01.920 --> 00:24:03.520]  現在我開了兩個campus
[00:24:03.520 --> 00:24:05.200]  下面有十多人
[00:24:05.200 --> 00:24:06.640]  由Milkis Campus
[00:24:06.640 --> 00:24:09.920]  去幫聖米特的教會
[00:24:09.920 --> 00:24:11.600]  我們這裏都有幾個family
[00:24:11.600 --> 00:24:13.560]  想約Tracy
[00:24:13.560 --> 00:24:16.440]  而這兩個campus的事故
[00:24:16.440 --> 00:24:17.880]  是繼續發展
[00:24:17.880 --> 00:24:18.880]  我經常鼓勵
[00:24:18.880 --> 00:24:20.040]  Milkis弟兄姊妹
[00:24:20.040 --> 00:24:21.320]  你知不知道神好恩典
[00:24:21.320 --> 00:24:23.120]  我們這兩個campus
[00:24:23.120 --> 00:24:26.440]  都是situated in a growing community
[00:24:26.440 --> 00:24:27.840]  你同意嗎
[00:24:27.840 --> 00:24:29.080]  周圍的屋還在興建
[00:24:29.080 --> 00:24:31.080]  人們不斷搬進來
[00:24:31.080 --> 00:24:32.680]  我們如何去reach他們
[00:24:32.680 --> 00:24:34.520]  大把東西可以讓我們做
[00:24:34.520 --> 00:24:35.920]  只要你肯
[00:24:35.920 --> 00:24:37.880]  神一定可以用得著你
[00:24:37.880 --> 00:24:38.840]  無論你什麼年紀
[00:24:38.840 --> 00:24:39.440]  什麼背景
[00:24:39.440 --> 00:24:40.480]  什麼經驗
[00:24:40.480 --> 00:24:41.600]  你來找我們
[00:24:41.600 --> 00:24:42.520]  我希望能夠
[00:24:42.520 --> 00:24:46.040]  上帝透過我們彼此同共
[00:24:46.040 --> 00:24:48.320]  去讓教會能夠為神
[00:24:48.320 --> 00:24:49.200]  為上帝
[00:24:49.200 --> 00:24:51.880]  做更大更美的工作
[00:24:51.880 --> 00:24:55.000]  所以我們除了彼此相熟
[00:24:55.000 --> 00:24:56.320]  要維持合一之外
[00:24:56.320 --> 00:24:59.440]  我們更加要彼此去欣賞
[00:24:59.440 --> 00:25:04.480]  然後貢獻上帝已經賜給你的
[00:25:04.480 --> 00:25:08.520]  因此才有能力去服侍他
[00:25:08.520 --> 00:25:10.840]  服侍的時候
[00:25:10.840 --> 00:25:12.280]  你不能一個人
[00:25:12.280 --> 00:25:14.080]  孤軍作戰就很淒涼
[00:25:14.080 --> 00:25:15.480]  是不是要一起
[00:25:15.480 --> 00:25:16.640]  當我們一起服侍的時候
[00:25:16.640 --> 00:25:17.880]  另外一個原則
[00:25:17.880 --> 00:25:20.080]  保羅跟著跟我們說的是什麼
[00:25:20.080 --> 00:25:24.520]  我們就要彼此尊重
[00:25:24.520 --> 00:25:25.640]  聖經怎麼說
[00:25:25.640 --> 00:25:27.320]  眼不能對手說
[00:25:27.320 --> 00:25:28.520]  我用不著你
[00:25:28.520 --> 00:25:30.040]  頭也不能對腳說
[00:25:30.040 --> 00:25:31.040]  我用不著你
[00:25:31.040 --> 00:25:31.920]  不但如此
[00:25:31.920 --> 00:25:34.360]  身上肢體人以為是軟弱的
[00:25:34.360 --> 00:25:36.200]  更是不可少的
[00:25:36.200 --> 00:25:38.600]  身上的肢體我們看為不體面的
[00:25:38.600 --> 00:25:41.200]  愈發給他加上體面
[00:25:41.200 --> 00:25:44.080]  不盡美的 愈發得著盡美
[00:25:44.080 --> 00:25:47.000]  我們盡美的肢體自然用得著裝飾
[00:25:47.000 --> 00:25:49.080]  但神配搭這個身子
[00:25:49.080 --> 00:25:50.760]  把加倍的體面
[00:25:50.760 --> 00:25:53.080]  給那些缺欠的肢體
[00:25:53.080 --> 00:25:58.560]  免得身上是分門別類
[00:25:58.560 --> 00:26:01.840]  有一個人有盲腸炎
[00:26:01.840 --> 00:26:03.880]  盲腸炎即是 appendix
[00:26:03.880 --> 00:26:05.280]  應該是爛尾炎
[00:26:05.280 --> 00:26:07.040]  即是殼名
[00:26:07.040 --> 00:26:09.720]  但是這個人痛得要死
[00:26:09.720 --> 00:26:13.200]  一直堅持不肯去做手術
[00:26:13.200 --> 00:26:15.480]  家人說不行 會死人的
[00:26:15.480 --> 00:26:20.040]  於是硬要去見醫生
[00:26:20.040 --> 00:26:22.720]  但這個人雖然痛得要死
[00:26:22.720 --> 00:26:24.320]  他仍在掙扎和叫
[00:26:24.320 --> 00:26:26.520]  上帝既然把盲腸刺給我
[00:26:26.520 --> 00:26:29.720]  一定是有用的 不可以割走的
[00:26:29.720 --> 00:26:30.920]  醫生怎麼回答他
[00:26:30.920 --> 00:26:31.720]  當然有用
[00:26:31.720 --> 00:26:33.160]  如果你沒有盲腸炎的時候
[00:26:33.160 --> 00:26:34.000]  我怎麼謀生
[00:26:34.000 --> 00:26:35.320]  我怎麼供女兒讀書
[00:26:35.320 --> 00:26:39.080]  我怎麼能買新車
[00:26:39.080 --> 00:26:40.680]  OK
[00:26:40.680 --> 00:26:43.160]  不知道大家有多少人割了盲腸
[00:26:43.160 --> 00:26:44.520]  割了盲腸有沒有
[00:26:44.520 --> 00:26:47.480]  很多個 割了
[00:26:47.480 --> 00:26:49.160]  不知道我們是否真的有這個觀念
[00:26:49.160 --> 00:26:50.800]  因為從前的想法都是這樣
[00:26:50.800 --> 00:26:53.320]  這個盲腸沒什麼用
[00:26:53.320 --> 00:26:55.120]  特別是爛尾炎 沒什麼用
[00:26:55.120 --> 00:26:58.240]  甚至有些反進化論的人說
[00:26:58.240 --> 00:27:00.720]  這些就是其中一個證據
[00:27:00.720 --> 00:27:01.880]  人在退化
[00:27:01.880 --> 00:27:03.320]  現在人不需要用這東西
[00:27:03.320 --> 00:27:05.720]  所以縮了變成半吋
[00:27:05.720 --> 00:27:07.080]  黏著你的盲腸
[00:27:07.080 --> 00:27:08.240]  一個 appendix
[00:27:08.240 --> 00:27:09.720]  以前我們吃草的時候
[00:27:09.720 --> 00:27:11.360]  不是 吃菜
[00:27:11.360 --> 00:27:13.000]  不是肉吃的時間
[00:27:13.000 --> 00:27:14.080]  這個需要多一點
[00:27:14.080 --> 00:27:15.440]  現在我們雜食了之後
[00:27:15.440 --> 00:27:18.040]  現在功能萎縮了
[00:27:18.040 --> 00:27:20.320]  所以變成一條 appendix
[00:27:20.320 --> 00:27:24.720]  那些有些贊成進化論的人
[00:27:24.720 --> 00:27:29.440]  這個是其中一個理由
[00:27:29.440 --> 00:27:32.080]  但事實上 後來很多研究發現
[00:27:32.080 --> 00:27:36.200]  特別有一個在 Oklahoma City
[00:27:36.200 --> 00:27:40.480]  州立大學的教授 Lawrence Martin
[00:27:40.480 --> 00:27:42.560]  他經過研究發現
[00:27:42.560 --> 00:27:44.160]  原來爛尾炎
[00:27:44.160 --> 00:27:46.120]  不是爛尾 是爛尾
[00:27:46.120 --> 00:27:47.960]  這個 appendix
[00:27:47.960 --> 00:27:51.560]  其實在胎兒和青少年時期
[00:27:51.560 --> 00:27:53.760]  已經發生了一個很重要的作用
[00:27:53.760 --> 00:27:55.720]  最新的研究證實是什麼呢
[00:27:55.720 --> 00:27:57.680]  裡面有很多分泌的細胞
[00:27:57.680 --> 00:27:59.360]  能夠分泌各種不同的物質
[00:27:59.360 --> 00:28:01.600]  和各種消化的黴素
[00:28:01.600 --> 00:28:02.640]  是什麼呢 我不懂得說
[00:28:02.640 --> 00:28:04.160]  我照讀給你聽
[00:28:04.160 --> 00:28:08.520]  而且可以促使腸管漏洞的激素
[00:28:08.520 --> 00:28:11.040]  和與生存有關的激素
[00:28:11.040 --> 00:28:14.280]  這些可以幫助我們的消化系統
[00:28:14.280 --> 00:28:16.240]  能夠正常的運行
[00:28:16.240 --> 00:28:18.200]  而且這個 appendix 裡面
[00:28:18.200 --> 00:28:20.720]  有很多的淋巴組織
[00:28:20.720 --> 00:28:23.480]  是擔負著機體細胞
[00:28:23.480 --> 00:28:27.960]  和體液免疫兩大功能
[00:28:27.960 --> 00:28:28.800]  明白我說什麼嗎
[00:28:28.800 --> 00:28:31.000]  我不明白 總之很多功能
[00:28:31.000 --> 00:28:33.520]  裡面有很大量的益生菌
[00:28:33.520 --> 00:28:34.800]  和淋巴細胞
[00:28:34.800 --> 00:28:36.960]  能夠保護腸道不被外來的細菌
[00:28:36.960 --> 00:28:39.560]  和病毒的傷害
[00:28:39.560 --> 00:28:42.320]  至少一件事比較明顯的是
[00:28:42.320 --> 00:28:44.680]  有了 appendix 的時候
[00:28:44.680 --> 00:28:46.560]  你少一點會肚瀉
[00:28:46.560 --> 00:28:48.360]  不知道 我照讀而已
[00:28:48.360 --> 00:28:50.560]  總之就是有用
[00:28:50.560 --> 00:28:51.280]  不是沒有用的
[00:28:51.280 --> 00:28:52.360]  不是我們想像中的那樣
[00:28:52.360 --> 00:28:53.480]  不過沒有了它
[00:28:53.480 --> 00:28:55.920]  好像我們覺得影響不大
[00:28:55.920 --> 00:28:58.960]  但其實不是沒有作用的
[00:28:58.960 --> 00:29:01.320]  事實上
[00:29:01.320 --> 00:29:03.880]  我們身體上有很多看不上眼
[00:29:03.880 --> 00:29:05.840]  或者以為是沒有用的肢體
[00:29:05.840 --> 00:29:07.280]  我們說教會
[00:29:07.280 --> 00:29:09.400]  其實如果按照這件事
[00:29:09.400 --> 00:29:12.160]  告訴我們 其實都是真的有用的
[00:29:12.160 --> 00:29:13.320]  神創造每一樣東西
[00:29:13.320 --> 00:29:14.960]  不會說是沒有用的
[00:29:14.960 --> 00:29:17.760]  都有用 都有價值
[00:29:17.760 --> 00:29:19.640]  我們作為上帝
[00:29:19.640 --> 00:29:20.880]  我們學去看
[00:29:20.880 --> 00:29:23.480]  不要只是看表面 看外表
[00:29:23.480 --> 00:29:24.920]  或者用我們的觀感
[00:29:24.920 --> 00:29:27.040]  去決定一件事的好與壞
[00:29:27.040 --> 00:29:28.840]  有沒有用處
[00:29:28.840 --> 00:29:30.760]  我們求神給我們有熟能的智慧
[00:29:30.760 --> 00:29:33.120]  懂得去分辨
[00:29:33.120 --> 00:29:36.320]  事實上我們也沒有權柄去批判
[00:29:36.320 --> 00:29:38.840]  到底哪個肢體有用還是沒有用
[00:29:38.840 --> 00:29:41.040]  我們不是創造主
[00:29:41.040 --> 00:29:43.080]  我們不是創造主
[00:29:43.080 --> 00:29:46.280]  我們怎能夠說出這樣的說話呢
[00:29:46.280 --> 00:29:47.960]  但當我們能夠明白到
[00:29:47.960 --> 00:29:49.920]  原來神所做的每一樣東西
[00:29:49.920 --> 00:29:52.080]  都有原因 有目的
[00:29:52.080 --> 00:29:55.200]  祂的存在 也有祂存在的價值的時候
[00:29:55.200 --> 00:29:56.560]  因為這一點
[00:29:56.560 --> 00:30:00.520]  我相信我們應該學習彼此去尊重
[00:30:00.520 --> 00:30:01.920]  不單要彼此尊重
[00:30:01.920 --> 00:30:04.440]  帶來一個具體的行動是什麼呢
[00:30:04.440 --> 00:30:07.280]  互相去愛惜
[00:30:07.280 --> 00:30:10.360]  我們怎樣能夠尊重
[00:30:10.360 --> 00:30:13.440]  其實我們每個人都尋求尊重
[00:30:13.440 --> 00:30:15.760]  每個人都喜歡去尊重
[00:30:15.760 --> 00:30:17.760]  問題是我們沒有尊重別人
[00:30:17.760 --> 00:30:18.680]  對不對
[00:30:18.680 --> 00:30:21.080]  有沒有誰不喜歡別人尊重你
[00:30:21.080 --> 00:30:22.280]  對不對
[00:30:22.280 --> 00:30:26.280]  老婆說要老公尊重我多一點點
[00:30:26.280 --> 00:30:27.120]  有些老公說
[00:30:27.120 --> 00:30:29.120]  我就是想老婆尊重我多一點點
[00:30:29.120 --> 00:30:31.600]  大家說來說去都是這樣
[00:30:31.600 --> 00:30:33.680]  我們都想尊重別人
[00:30:33.680 --> 00:30:36.080]  但我們怎樣能夠尊重別人呢
[00:30:36.080 --> 00:30:39.640]  我們怎樣能夠在過程當中
[00:30:39.640 --> 00:30:44.120]  顯露我們彼此的愛惜呢
[00:30:44.120 --> 00:30:45.200]  如果你問我的話
[00:30:45.200 --> 00:30:48.440]  首先我覺得我們要學習
[00:30:48.440 --> 00:30:52.800]  不要著眼於別人的缺點和問題上
[00:30:52.800 --> 00:30:54.400]  因為每個人都有
[00:30:54.400 --> 00:30:58.720]  如果你真的尊重別人的問題和缺點的話
[00:30:58.720 --> 00:31:02.200]  你會越來越覺得這個人不值得你愛
[00:31:02.200 --> 00:31:03.560]  所以第一件事
[00:31:03.560 --> 00:31:05.680]  不要著眼於別人的問題和缺點
[00:31:05.680 --> 00:31:09.280]  第二件事與此同時
[00:31:09.280 --> 00:31:12.200]  靠聖靈光照我們的心
[00:31:12.200 --> 00:31:15.400]  讓我們看到自己的問題和缺點
[00:31:15.400 --> 00:31:16.600]  明白我的意思嗎
[00:31:16.600 --> 00:31:18.120]  第一不要著眼別人的問題和缺點
[00:31:18.120 --> 00:31:19.520]  第二求聖靈讓我們看到
[00:31:19.520 --> 00:31:22.600]  我們自己的問題和缺點是什麼
[00:31:22.600 --> 00:31:25.440]  當我們能夠做到這件事的時候
[00:31:25.440 --> 00:31:27.920]  我相信我們就可以將自己
[00:31:27.920 --> 00:31:31.320]  和其他弟兄姊妹的配偶
[00:31:31.320 --> 00:31:33.800]  放在同等的位置上
[00:31:33.800 --> 00:31:37.680]  所以我覺得這是很基本的第一件事
[00:31:37.680 --> 00:31:39.320]  接著我們可以做什麼呢
[00:31:39.320 --> 00:31:40.960]  要仁慈相待
[00:31:40.960 --> 00:31:42.040]  聖基督教導我們
[00:31:42.040 --> 00:31:42.760]  什麼意思呢
[00:31:42.760 --> 00:31:45.840]  要kind 要有禮貌
[00:31:45.840 --> 00:31:48.400]  臉相師父經常提醒我
[00:31:48.400 --> 00:31:49.800]  因為我是比較嚴肅的人
[00:31:49.800 --> 00:31:52.720]  他說你講話笑一下行不行
[00:31:52.720 --> 00:31:53.760]  不要經常板著臉
[00:31:53.760 --> 00:31:54.920]  其實我沒有板著臉
[00:31:54.920 --> 00:31:55.440]  你沒有板著臉
[00:31:55.440 --> 00:31:58.000]  你板著臉還是不行
[00:31:58.000 --> 00:31:59.800]  師母經常在我身邊提醒我
[00:31:59.800 --> 00:32:01.640]  用鏡子照著我
[00:32:01.640 --> 00:32:03.240]  其實是真的
[00:32:03.240 --> 00:32:05.720]  誰會把別人看成板著臉
[00:32:05.720 --> 00:32:07.120]  你看到別人面牆長
[00:32:07.120 --> 00:32:07.880]  不笑的時候
[00:32:07.880 --> 00:32:09.640]  你也不想跟他講話
[00:32:09.640 --> 00:32:11.760]  所以當我跟別人相處的時候
[00:32:11.760 --> 00:32:13.040]  要kind 要有禮貌
[00:32:13.040 --> 00:32:16.320]  同時時時臉上要有一點笑容
[00:32:16.320 --> 00:32:17.280]  你罵別人
[00:32:17.280 --> 00:32:18.280]  每次罵別人
[00:32:18.280 --> 00:32:20.800]  別人也會接受一點
[00:32:20.800 --> 00:32:24.000]  所以這是大家可以學習的
[00:32:24.000 --> 00:32:26.240]  另外一樣很簡單的技巧
[00:32:26.240 --> 00:32:29.040]  聽別人說話的時候要留心
[00:32:29.040 --> 00:32:30.320]  不要東張西望
[00:32:30.320 --> 00:32:31.920]  這個就是不尊重
[00:32:31.920 --> 00:32:32.600]  別人在說話
[00:32:32.600 --> 00:32:34.320]  你東張西望
[00:32:34.320 --> 00:32:35.280]  現在有時候我覺得
[00:32:35.280 --> 00:32:37.240]  幸好是我孫子
[00:32:37.240 --> 00:32:38.240]  他不懂
[00:32:38.240 --> 00:32:40.040]  跟他說話叫爺爺
[00:32:40.040 --> 00:32:42.800]  真的很無趣
[00:32:42.800 --> 00:32:44.360]  叫爺爺
[00:32:44.360 --> 00:32:45.200]  很無趣
[00:32:45.200 --> 00:32:46.480]  大家明白我的意思嗎
