
[00:00:00.000 --> 00:00:04.200]  七位恩主,多謝您讓我們能夠再次有生命來到您的面前
[00:19:20.600 --> 00:19:21.600]  聖靈降臨的時候
[00:19:21.600 --> 00:19:22.600]  聖靈降臨的時候
[00:19:22.600 --> 00:19:23.600]  聖靈降臨的時候
[00:19:23.600 --> 00:19:24.600]  聖靈降臨的時候
[00:19:24.600 --> 00:19:30.600]  聖靈降臨的時候
[00:19:30.600 --> 00:19:31.600]  聖靈降臨的時候
[00:19:31.600 --> 00:19:32.600]  聖靈降臨的時候
[00:19:32.600 --> 00:19:33.600]  聖靈降臨的時候
[00:19:33.600 --> 00:19:34.600]  聖靈降臨的時候
[00:19:34.600 --> 00:19:35.600]  聖靈降臨的時候
[00:19:35.600 --> 00:19:36.600]  聖靈降臨的時候
[00:19:36.600 --> 00:19:37.600]  聖靈降臨的時候
[00:19:37.600 --> 00:19:38.600]  聖靈降臨的時候
[00:19:38.600 --> 00:19:39.600]  聖靈降臨的時候
[00:19:39.600 --> 00:19:40.600]  聖靈降臨的時候
[00:19:40.600 --> 00:19:41.600]  聖靈降臨的時候
[00:19:41.600 --> 00:19:42.600]  聖靈降臨的時候
[00:19:42.600 --> 00:19:43.600]  聖靈降臨的時候
[00:19:43.600 --> 00:19:44.600]  聖靈降臨的時候
[00:19:44.600 --> 00:19:45.600]  聖靈降臨的時候
[00:19:45.600 --> 00:19:46.600]  聖靈降臨的時候
[00:19:46.600 --> 00:19:47.600]  聖靈降臨的時候
[00:19:47.600 --> 00:19:48.600]  聖靈降臨的時候
[00:19:48.600 --> 00:19:49.600]  聖靈降臨的時候
[00:19:49.600 --> 00:19:50.600]  聖靈降臨的時候
[00:19:50.600 --> 00:19:51.600]  聖靈降臨的時候
[00:19:54.600 --> 00:19:56.600]  降臨在人的頭上
[00:19:56.600 --> 00:19:58.600]  降臨在人的頭上
[00:19:58.600 --> 00:19:59.600]  降臨在人的頭上
[00:19:59.600 --> 00:20:02.600]  聖音從天上而來
[00:20:02.600 --> 00:20:04.600]  聖音從天上而來
[00:20:04.600 --> 00:20:08.600]  降臨到人的頭上
[00:20:08.600 --> 00:20:09.600]  降臨在人的頭上
[00:20:09.600 --> 00:20:10.600]  降臨在人的頭上
[00:20:10.600 --> 00:20:11.600]  我一會兒再說
[00:20:11.600 --> 00:20:12.600]  這個上很重要
[00:20:12.600 --> 00:20:13.600]  這個上很重要
[00:20:13.600 --> 00:20:17.600]  跟著這班門徒怎樣反應呢
[00:20:17.600 --> 00:20:18.600]  跟著這班門徒怎樣反應呢
[00:20:18.600 --> 00:20:21.600]  他們就都被聖靈充滿
[00:20:21.600 --> 00:20:22.600]  他們就都被聖靈充滿
[00:20:22.600 --> 00:20:25.600]  當著聖靈所賜的口才
[00:20:25.600 --> 00:20:27.600]  說起別國的話來
[00:20:27.600 --> 00:20:28.600]  當著聖靈所賜的口才
[00:20:28.600 --> 00:20:30.600]  說起別國的話來
[00:20:30.600 --> 00:20:34.600]  這裏第三、第四次提及到聖音這個題目
[00:20:34.600 --> 00:20:35.600]  這裏第三、第四次提及到聖音這個題目
[00:20:35.600 --> 00:20:36.600]  這裏第三、第四次提及到聖音這個題目
[00:20:36.600 --> 00:20:39.600]  當聖靈降到人身上的時候
[00:20:39.600 --> 00:20:40.600]  聖靈降到人身上的時候
[00:20:40.600 --> 00:20:42.600]  聖靈會賜人有口才
[00:20:42.600 --> 00:20:43.600]  聖靈降到人身上的時候
[00:20:43.600 --> 00:20:44.600]  聖靈降到人身上的時候
[00:20:44.600 --> 00:20:45.600]  聖靈降到人身上的時候
[00:20:45.600 --> 00:20:46.600]  聖靈降到人身上的時候
[00:20:46.600 --> 00:20:47.600]  聖靈降到人身上的時候
[00:20:47.600 --> 00:20:48.600]  聖靈降到人身上的時候
[00:20:48.600 --> 00:20:52.600]  聖靈所賜的口才說起別國的話來
[00:20:52.600 --> 00:20:53.600]  聖靈所賜的口才說起別國的話來
[00:20:53.600 --> 00:20:54.600]  第四次提及到別國的話來
[00:20:54.600 --> 00:20:55.600]  第四次提及到別國的話來
[00:20:55.600 --> 00:20:56.600]  第四次提及到別國的話來
[00:20:56.600 --> 00:20:57.600]  第四次提及到別國的話來
[00:20:57.600 --> 00:20:58.600]  第四次提及到別國的話來
[00:20:58.600 --> 00:20:59.600]  第四次提及到別國話
[00:20:59.600 --> 00:21:00.600]  第四次提及到別國話
[00:21:00.600 --> 00:21:01.600]  第四次提及到別國話
[00:21:01.600 --> 00:21:02.600]  第四次提及到別國話
[00:21:02.600 --> 00:21:03.600]  第四次提及到別國話
[00:21:03.600 --> 00:21:04.600]  第四次提及到別國話
[00:21:04.600 --> 00:21:05.600]  第四次提及到別國話
[00:21:05.600 --> 00:21:06.600]  第四次提及到別國話
[00:21:06.600 --> 00:21:07.600]  第四次提及到別國話
[00:21:07.600 --> 00:21:08.600]  第四次提及到別國話
[00:21:08.600 --> 00:21:09.600]  第四次提及到別國話
[00:21:09.600 --> 00:21:19.600]  第四次提及到別國話
[00:21:19.600 --> 00:21:20.600]  第四次提及到別國話
[00:21:20.600 --> 00:21:21.600]  第四次提及到別國話
[00:21:21.600 --> 00:21:22.600]  第四次提及到別國話
[00:21:22.600 --> 00:21:23.600]  第四次提及到別國話
[00:21:23.600 --> 00:21:24.600]  第四次提及到別國話
[00:21:24.600 --> 00:21:25.600]  第四次提及到別國話
[00:21:25.600 --> 00:21:26.600]  第四次提及到別國話
[00:21:26.600 --> 00:21:27.600]  第四次提及到別國話
[00:21:27.600 --> 00:21:28.600]  第四次提及到別國話
[00:21:28.600 --> 00:21:29.600]  第四次提及到別國話
[00:21:29.600 --> 00:21:30.600]  第四次提及到別國話
[00:21:30.600 --> 00:21:31.600]  第四次提及到別國話
[00:21:31.600 --> 00:21:32.600]  第四次提及到別國話
[00:21:32.600 --> 00:21:33.600]  第四次提及到別國話
[00:21:33.600 --> 00:21:34.600]  第四次提及到別國話
[00:21:34.600 --> 00:21:35.600]  第四次提及到別國話
[00:21:35.600 --> 00:21:36.600]  第四次提及到別國話
[00:21:36.600 --> 00:21:37.600]  第四次提及到別國話
[00:21:37.600 --> 00:21:38.600]  第四次提及到別國話
[00:21:39.600 --> 00:21:40.600]  第四次提及到別國話
[00:21:40.600 --> 00:21:41.600]  第四次提及到別國話
[00:21:41.600 --> 00:21:42.600]  第四次提及到別國話
[00:21:42.600 --> 00:21:43.600]  第四次提及到別國話
[00:21:43.600 --> 00:21:44.600]  第四次提及到別國話
[00:21:44.600 --> 00:21:45.600]  第四次提及到別國話
[00:21:45.600 --> 00:21:46.600]  第四次提及到別國話
[00:21:46.600 --> 00:21:47.600]  第四次提及到別國話
[00:21:47.600 --> 00:21:48.600]  第四次提及到別國話
[00:21:48.600 --> 00:21:49.600]  第四次提及到別國話
[00:21:49.600 --> 00:21:50.600]  第四次提及到別國話
[00:21:50.600 --> 00:21:51.600]  第四次提及到別國話
[00:21:51.600 --> 00:21:52.600]  第四次提及到別國話
[00:21:52.600 --> 00:21:53.600]  第四次提及到別國話
[00:21:53.600 --> 00:21:54.600]  第四次提及到別國話
[00:21:54.600 --> 00:21:55.600]  第四次提及到別國話
[00:21:55.600 --> 00:21:56.600]  第四次提及到別國話
[00:21:56.600 --> 00:21:57.600]  第四次提及到別國話
[00:21:57.600 --> 00:21:58.600]  第四次提及到別國話
[00:21:58.600 --> 00:21:59.600]  第四次提及到別國話
[00:22:10.600 --> 00:22:11.600]  第四次提及到別國話
[00:22:11.600 --> 00:22:12.600]  第四次提及到別國話
[00:22:12.600 --> 00:22:13.600]  第四次提及到別國話
[00:22:13.600 --> 00:22:14.600]  第四次提及到別國話
[00:22:14.600 --> 00:22:15.600]  第四次提及到別國話
[00:22:15.600 --> 00:22:16.600]  第四次提及到別國話
[00:22:16.600 --> 00:22:17.600]  第四次提及到別國話
[00:22:17.600 --> 00:22:18.600]  第四次提及到別國話
[00:22:18.600 --> 00:22:19.600]  第四次提及到別國話
[00:22:19.600 --> 00:22:20.600]  第四次提及到別國話
[00:22:20.600 --> 00:22:21.600]  第四次提及到別國話
[00:22:21.600 --> 00:22:22.600]  第四次提及到別國話
[00:22:22.600 --> 00:22:23.600]  第四次提及到別國話
[00:22:23.600 --> 00:22:24.600]  第四次提及到別國話
[00:22:24.600 --> 00:22:25.600]  第四次提及到別國話
[00:22:25.600 --> 00:22:26.600]  第四次提及到別國話
[00:22:26.600 --> 00:22:27.600]  第四次提及到別國話
[00:22:27.600 --> 00:22:28.600]  第四次提及到別國話
[00:22:28.600 --> 00:22:29.600]  第四次提及到別國話
[00:22:29.600 --> 00:22:30.600]  第四次提及到別國話
[00:22:40.600 --> 00:22:41.600]  第四次提及到別國話
[00:22:41.600 --> 00:22:42.600]  第四次提及到別國話
[00:22:42.600 --> 00:22:43.600]  第四次提及到別國話
[00:22:43.600 --> 00:22:44.600]  第四次提及到別國話
[00:22:44.600 --> 00:22:45.600]  第四次提及到別國話
[00:22:45.600 --> 00:22:46.600]  第四次提及到別國話
[00:22:46.600 --> 00:22:47.600]  第四次提及到別國話
[00:22:47.600 --> 00:22:48.600]  第四次提及到別國話
[00:22:48.600 --> 00:22:49.600]  第四次提及到別國話
[00:22:49.600 --> 00:22:50.600]  第四次提及到別國話
[00:22:50.600 --> 00:22:51.600]  第四次提及到別國話
[00:22:51.600 --> 00:22:52.600]  第四次提及到別國話
[00:22:52.600 --> 00:22:53.600]  第四次提及到別國話
[00:22:53.600 --> 00:22:54.600]  第四次提及到別國話
[00:22:54.600 --> 00:22:55.600]  第四次提及到別國話
[00:22:55.600 --> 00:22:56.600]  第四次提及到別國話
[00:22:56.600 --> 00:22:57.600]  第四次提及到別國話
[00:22:57.600 --> 00:22:58.600]  第四次提及到別國話
[00:22:58.600 --> 00:22:59.600]  第四次提及到別國話
[00:22:59.600 --> 00:23:00.600]  第四次提及到別國話
[00:23:10.600 --> 00:23:11.600]  第四次提及到別國話
[00:23:11.600 --> 00:23:12.600]  第四次提及到別國話
[00:23:12.600 --> 00:23:13.600]  第四次提及到別國話
[00:23:13.600 --> 00:23:14.600]  第四次提及到別國話
[00:23:14.600 --> 00:23:15.600]  第四次提及到別國話
[00:23:15.600 --> 00:23:16.600]  第四次提及到別國話
[00:23:16.600 --> 00:23:17.600]  第四次提及到別國話
[00:23:17.600 --> 00:23:18.600]  第四次提及到別國話
[00:23:18.600 --> 00:23:19.600]  第四次提及到別國話
[00:23:19.600 --> 00:23:20.600]  第四次提及到別國話
[00:23:20.600 --> 00:23:21.600]  第四次提及到別國話
[00:23:21.600 --> 00:23:22.600]  第四次提及到別國話
[00:23:22.600 --> 00:23:23.600]  第四次提及到別國話
[00:23:23.600 --> 00:23:24.600]  第四次提及到別國話
[00:23:24.600 --> 00:23:25.600]  第四次提及到別國話
[00:23:25.600 --> 00:23:26.600]  第四次提及到別國話
[00:23:26.600 --> 00:23:27.600]  第四次提及到別國話
[00:23:27.600 --> 00:23:28.600]  第四次提及到別國話
[00:23:28.600 --> 00:23:29.600]  第四次提及到別國話
[00:23:29.600 --> 00:23:30.600]  第四次提及到別國話
[00:23:39.600 --> 00:23:40.600]  第四次提及到別國話
[00:23:40.600 --> 00:23:41.600]  第四次提及到別國話
[00:23:41.600 --> 00:23:42.600]  第四次提及到別國話
[00:23:42.600 --> 00:23:43.600]  第四次提及到別國話
[00:23:43.600 --> 00:23:44.600]  第四次提及到別國話
[00:23:44.600 --> 00:23:45.600]  第四次提及到別國話
[00:23:45.600 --> 00:23:46.600]  第四次提及到別國話
[00:23:46.600 --> 00:23:47.600]  第四次提及到別國話
[00:23:47.600 --> 00:23:48.600]  第四次提及到別國話
[00:23:48.600 --> 00:23:49.600]  第四次提及到別國話
[00:23:49.600 --> 00:23:50.600]  第四次提及到別國話
[00:23:50.600 --> 00:23:51.600]  第四次提及到別國話
[00:23:51.600 --> 00:23:52.600]  第四次提及到別國話
[00:23:52.600 --> 00:23:53.600]  第四次提及到別國話
[00:23:53.600 --> 00:23:54.600]  第四次提及到別國話
[00:23:54.600 --> 00:23:55.600]  第四次提及到別國話
[00:23:55.600 --> 00:23:56.600]  第四次提及到別國話
[00:23:56.600 --> 00:23:57.600]  第四次提及到別國話
[00:23:57.600 --> 00:23:58.600]  第四次提及到別國話
[00:23:58.600 --> 00:23:59.600]  第四次提及到別國話
[00:24:09.600 --> 00:24:10.600]  第四次提及到別國話
[00:24:10.600 --> 00:24:11.600]  第四次提及到別國話
[00:24:11.600 --> 00:24:12.600]  第四次提及到別國話
[00:24:12.600 --> 00:24:13.600]  第四次提及到別國話
[00:24:13.600 --> 00:24:14.600]  第四次提及到別國話
[00:24:14.600 --> 00:24:15.600]  第四次提及到別國話
[00:24:15.600 --> 00:24:16.600]  第四次提及到別國話
[00:24:16.600 --> 00:24:17.600]  第四次提及到別國話
[00:24:17.600 --> 00:24:18.600]  第四次提及到別國話
[00:24:18.600 --> 00:24:19.600]  第四次提及到別國話
[00:24:19.600 --> 00:24:20.600]  第四次提及到別國話
[00:24:20.600 --> 00:24:21.600]  第四次提及到別國話
[00:24:21.600 --> 00:24:22.600]  第四次提及到別國話
[00:24:22.600 --> 00:24:23.600]  第四次提及到別國話
[00:24:23.600 --> 00:24:24.600]  第四次提及到別國話
[00:24:24.600 --> 00:24:25.600]  第四次提及到別國話
[00:24:25.600 --> 00:24:26.600]  第四次提及到別國話
[00:24:26.600 --> 00:24:27.600]  第四次提及到別國話
[00:24:27.600 --> 00:24:28.600]  第四次提及到別國話
[00:24:28.600 --> 00:24:29.600]  第四次提及到別國話
[00:24:39.600 --> 00:24:40.600]  第四次提及到別國話
[00:24:40.600 --> 00:24:41.600]  第四次提及到別國話
[00:24:41.600 --> 00:24:42.600]  第四次提及到別國話
[00:24:42.600 --> 00:24:43.600]  第四次提及到別國話
[00:24:43.600 --> 00:24:44.600]  第四次提及到別國話
[00:24:44.600 --> 00:24:45.600]  第四次提及到別國話
[00:24:45.600 --> 00:24:46.600]  第四次提及到別國話
[00:24:46.600 --> 00:24:47.600]  第四次提及到別國話
[00:24:47.600 --> 00:24:48.600]  第四次提及到別國話
[00:24:48.600 --> 00:24:49.600]  第四次提及到別國話
[00:24:49.600 --> 00:24:50.600]  第四次提及到別國話
[00:24:50.600 --> 00:24:51.600]  第四次提及到別國話
[00:24:51.600 --> 00:24:52.600]  第四次提及到別國話
[00:24:52.600 --> 00:24:53.600]  第四次提及到別國話
[00:24:53.600 --> 00:24:54.600]  第四次提及到別國話
[00:24:54.600 --> 00:24:55.600]  第四次提及到別國話
[00:24:55.600 --> 00:24:56.600]  第四次提及到別國話
[00:24:56.600 --> 00:24:57.600]  第四次提及到別國話
[00:24:57.600 --> 00:24:58.600]  第四次提及到別國話
[00:24:58.600 --> 00:24:59.600]  第四次提及到別國話
[00:25:10.600 --> 00:25:11.600]  路加醫生告訴我們
[00:25:11.600 --> 00:25:14.600]  我們不是要經歷這些神蹟
[00:25:14.600 --> 00:25:15.600]  去顯揚自己
[00:25:15.600 --> 00:25:16.600]  我們不是要經歷這些神蹟
[00:25:16.600 --> 00:25:17.600]  去顯揚自己
[00:25:17.600 --> 00:25:18.600]  我們不是要經歷這些神蹟
[00:25:18.600 --> 00:25:19.600]  去顯揚自己
[00:25:19.600 --> 00:25:20.600]  很多人用這種方法
[00:25:20.600 --> 00:25:21.600]  用神蹟去證明
[00:25:21.600 --> 00:25:22.600]  自己就是真信徒
[00:25:22.600 --> 00:25:23.600]  對不起
[00:25:23.600 --> 00:25:24.600]  聖經不是這樣用的
[00:25:24.600 --> 00:25:25.600]  很多人用神蹟
[00:25:25.600 --> 00:25:26.600]  證明自己是真信徒
[00:25:26.600 --> 00:25:27.600]  證明自己不是真信徒
[00:25:27.600 --> 00:25:28.600]  證明自己不是真信徒
[00:25:28.600 --> 00:25:29.600]  證明自己不是真信徒
[00:25:29.600 --> 00:25:30.600]  證明自己不是真信徒
[00:25:30.600 --> 00:25:31.600]  證明自己不是真信徒
[00:25:31.600 --> 00:25:32.600]  證明自己不是真信徒
[00:25:32.600 --> 00:25:33.600]  證明自己不是真信徒
[00:25:33.600 --> 00:25:34.600]  證明自己不是真信徒
[00:25:34.600 --> 00:25:39.600]  證明自己不是真信徒
[00:25:39.600 --> 00:25:40.600]  證明自己不是真信徒
[00:25:40.600 --> 00:25:41.600]  證明自己不是真信徒
[00:25:41.600 --> 00:25:42.600]  證明自己不是真信徒
[00:25:42.600 --> 00:25:43.600]  證明自己不是真信徒
[00:25:43.600 --> 00:25:44.600]  證明自己不是真信徒
[00:25:44.600 --> 00:25:45.600]  證明自己不是真信徒
[00:25:45.600 --> 00:25:46.600]  證明自己不是真信徒
[00:25:46.600 --> 00:25:47.600]  證明自己不是真信徒
[00:25:47.600 --> 00:25:48.600]  證明自己不是真信徒
[00:25:48.600 --> 00:25:49.600]  證明自己不是真信徒
[00:25:49.600 --> 00:25:50.600]  證明自己不是真信徒
[00:25:50.600 --> 00:25:51.600]  證明自己不是真信徒
[00:25:51.600 --> 00:25:52.600]  證明自己不是真信徒
[00:25:52.600 --> 00:25:53.600]  證明自己不是真信徒
[00:25:53.600 --> 00:25:54.600]  證明自己不是真信徒
[00:25:54.600 --> 00:25:55.600]  證明自己不是真信徒
[00:25:55.600 --> 00:25:56.600]  證明自己不是真信徒
[00:25:56.600 --> 00:25:57.600]  證明自己不是真信徒
[00:25:57.600 --> 00:25:58.600]  證明自己不是真信徒
[00:26:05.600 --> 00:26:08.600]  上帝的創造正在發生
[00:26:08.600 --> 00:26:09.600]  上帝的創造正在發生
[00:26:09.600 --> 00:26:10.600]  上帝的創造正在發生
[00:26:10.600 --> 00:26:11.600]  上帝的創造正在發生
[00:26:11.600 --> 00:26:12.600]  上帝的創造正在發生
[00:26:12.600 --> 00:26:13.600]  上帝的創造正在發生
[00:26:13.600 --> 00:26:14.600]  上帝的創造正在發生
[00:26:14.600 --> 00:26:15.600]  上帝的創造正在發生
[00:26:15.600 --> 00:26:16.600]  上帝的創造正在發生
[00:26:16.600 --> 00:26:17.600]  上帝的創造正在發生
[00:26:17.600 --> 00:26:18.600]  上帝的創造正在發生
[00:26:18.600 --> 00:26:19.600]  上帝的創造正在發生
[00:26:19.600 --> 00:26:20.600]  上帝的創造正在發生
[00:26:20.600 --> 00:26:21.600]  上帝的創造正在發生
[00:26:21.600 --> 00:26:22.600]  上帝的創造正在發生
[00:26:22.600 --> 00:26:23.600]  上帝的創造正在發生
[00:26:23.600 --> 00:26:35.600]  上帝的創造正在發生
[00:26:35.600 --> 00:26:36.600]  上帝的創造正在發生
[00:26:36.600 --> 00:26:37.600]  上帝的創造正在發生
[00:26:37.600 --> 00:26:38.600]  上帝的創造正在發生
[00:26:38.600 --> 00:26:39.600]  上帝的創造正在發生
[00:26:39.600 --> 00:26:40.600]  上帝的創造正在發生
[00:26:40.600 --> 00:26:41.600]  上帝的創造正在發生
[00:26:41.600 --> 00:26:42.600]  上帝的創造正在發生
[00:26:42.600 --> 00:26:43.600]  上帝的創造正在發生
[00:26:43.600 --> 00:26:44.600]  上帝的創造正在發生
[00:26:44.600 --> 00:26:45.600]  上帝的創造正在發生
[00:26:45.600 --> 00:26:46.600]  上帝的創造正在發生
[00:26:46.600 --> 00:26:47.600]  上帝的創造正在發生
[00:26:47.600 --> 00:26:48.600]  上帝的創造正在發生
[00:26:48.600 --> 00:26:49.600]  上帝的創造正在發生
[00:26:49.600 --> 00:26:50.600]  上帝的創造正在發生
[00:26:50.600 --> 00:26:53.600]  上帝的創造正在發生
[00:26:53.600 --> 00:26:54.600]  上帝的創造正在發生
[00:26:54.600 --> 00:26:55.600]  上帝的創造正在發生
[00:26:55.600 --> 00:26:56.600]  上帝的創造正在發生
[00:26:56.600 --> 00:26:57.600]  上帝的創造正在發生
[00:26:57.600 --> 00:26:58.600]  上帝的創造正在發生
[00:26:58.600 --> 00:26:59.600]  上帝的創造正在發生
[00:26:59.600 --> 00:27:00.600]  上帝的創造正在發生
[00:27:00.600 --> 00:27:01.600]  上帝的創造正在發生
[00:27:01.600 --> 00:27:02.600]  上帝的創造正在發生
[00:27:02.600 --> 00:27:03.600]  上帝的創造正在發生
[00:27:03.600 --> 00:27:04.600]  上帝的創造正在發生
[00:27:04.600 --> 00:27:05.600]  上帝的創造正在發生
[00:27:05.600 --> 00:27:06.600]  上帝的創造正在發生
[00:27:06.600 --> 00:27:07.600]  上帝的創造正在發生
[00:27:07.600 --> 00:27:08.600]  上帝的創造正在發生
[00:27:08.600 --> 00:27:22.600]  上帝的創造正在發生
[00:27:22.600 --> 00:27:23.600]  上帝的創造正在發生
[00:27:23.600 --> 00:27:24.600]  上帝的創造正在發生
[00:27:24.600 --> 00:27:25.600]  上帝的創造正在發生
[00:27:25.600 --> 00:27:26.600]  上帝的創造正在發生
[00:27:26.600 --> 00:27:27.600]  上帝的創造正在發生
[00:27:27.600 --> 00:27:28.600]  上帝的創造正在發生
[00:27:28.600 --> 00:27:29.600]  上帝的創造正在發生
[00:27:29.600 --> 00:27:30.600]  上帝的創造正在發生
[00:27:30.600 --> 00:27:31.600]  上帝的創造正在發生
[00:27:31.600 --> 00:27:32.600]  上帝的創造正在發生
[00:27:32.600 --> 00:27:33.600]  上帝的創造正在發生
[00:27:33.600 --> 00:27:34.600]  上帝的創造正在發生
[00:27:34.600 --> 00:27:35.600]  上帝的創造正在發生
[00:27:35.600 --> 00:27:36.600]  上帝的創造正在發生
[00:27:36.600 --> 00:27:37.600]  上帝的創造正在發生
[00:27:37.600 --> 00:27:38.600]  上帝的創造正在發生
[00:27:38.600 --> 00:27:39.600]  上帝的創造正在發生
[00:27:39.600 --> 00:27:40.600]  上帝的創造正在發生
[00:27:40.600 --> 00:27:41.600]  上帝的創造正在發生
[00:27:41.600 --> 00:27:42.600]  上帝的創造正在發生
[00:27:42.600 --> 00:27:43.600]  上帝的創造正在發生
[00:27:43.600 --> 00:27:44.600]  上帝的創造正在發生
[00:27:44.600 --> 00:27:45.600]  上帝的創造正在發生
[00:27:45.600 --> 00:27:46.600]  上帝的創造正在發生
[00:27:46.600 --> 00:27:47.600]  上帝的創造正在發生
[00:27:47.600 --> 00:27:48.600]  上帝的創造正在發生
[00:27:48.600 --> 00:27:49.600]  上帝的創造正在發生
[00:27:49.600 --> 00:27:50.600]  上帝的創造正在發生
[00:27:50.600 --> 00:27:51.600]  上帝的創造正在發生
[00:27:51.600 --> 00:27:52.600]  上帝的創造正在發生
[00:27:52.600 --> 00:27:53.600]  上帝的創造正在發生
[00:27:53.600 --> 00:28:08.600]  上帝的創造正在發生
[00:28:08.600 --> 00:28:09.600]  上帝的創造正在發生
[00:28:09.600 --> 00:28:10.600]  上帝的創造正在發生
[00:28:10.600 --> 00:28:11.600]  上帝的創造正在發生
[00:28:11.600 --> 00:28:12.600]  上帝的創造正在發生
[00:28:12.600 --> 00:28:13.600]  上帝的創造正在發生
[00:28:13.600 --> 00:28:14.600]  上帝的創造正在發生
[00:28:14.600 --> 00:28:15.600]  上帝的創造正在發生
[00:28:15.600 --> 00:28:16.600]  上帝的創造正在發生
[00:28:16.600 --> 00:28:17.600]  上帝的創造正在發生
[00:28:17.600 --> 00:28:18.600]  上帝的創造正在發生
[00:28:18.600 --> 00:28:19.600]  上帝的創造正在發生
[00:28:19.600 --> 00:28:20.600]  上帝的創造正在發生
[00:28:20.600 --> 00:28:21.600]  上帝的創造正在發生
[00:28:21.600 --> 00:28:22.600]  上帝的創造正在發生
[00:28:22.600 --> 00:28:23.600]  上帝的創造正在發生
[00:28:23.600 --> 00:28:24.600]  上帝的創造正在發生
[00:28:24.600 --> 00:28:25.600]  上帝的創造正在發生
[00:28:25.600 --> 00:28:26.600]  上帝的創造正在發生
[00:28:26.600 --> 00:28:27.600]  上帝的創造正在發生
[00:28:27.600 --> 00:28:28.600]  上帝的創造正在發生
[00:28:28.600 --> 00:28:29.600]  上帝的創造正在發生
[00:28:29.600 --> 00:28:30.600]  上帝的創造正在發生
[00:28:30.600 --> 00:28:31.600]  上帝的創造正在發生
[00:28:31.600 --> 00:28:32.600]  上帝的創造正在發生
[00:28:32.600 --> 00:28:33.600]  上帝的創造正在發生
[00:28:33.600 --> 00:28:34.600]  上帝的創造正在發生
[00:28:34.600 --> 00:28:35.600]  上帝的創造正在發生
[00:28:35.600 --> 00:28:36.600]  上帝的創造正在發生
[00:28:36.600 --> 00:28:37.600]  上帝的創造正在發生
[00:28:37.600 --> 00:28:38.600]  上帝的創造正在發生
[00:28:38.600 --> 00:28:53.600]  上帝的創造正在發生
[00:28:53.600 --> 00:28:54.600]  上帝的創造正在發生
[00:28:54.600 --> 00:28:55.600]  上帝的創造正在發生
[00:28:55.600 --> 00:28:56.600]  上帝的創造正在發生
[00:28:56.600 --> 00:28:57.600]  上帝的創造正在發生
[00:28:57.600 --> 00:28:58.600]  上帝的創造正在發生
[00:28:58.600 --> 00:28:59.600]  上帝的創造正在發生
[00:28:59.600 --> 00:29:00.600]  上帝的創造正在發生
[00:29:00.600 --> 00:29:01.600]  上帝的創造正在發生
[00:29:01.600 --> 00:29:02.600]  上帝的創造正在發生
[00:29:02.600 --> 00:29:03.600]  上帝的創造正在發生
[00:29:03.600 --> 00:29:04.600]  上帝的創造正在發生
[00:29:04.600 --> 00:29:05.600]  上帝的創造正在發生
[00:29:05.600 --> 00:29:06.600]  上帝的創造正在發生
[00:29:06.600 --> 00:29:07.600]  上帝的創造正在發生
[00:29:07.600 --> 00:29:08.600]  上帝的創造正在發生
[00:29:08.600 --> 00:29:09.600]  上帝的創造正在發生
[00:29:09.600 --> 00:29:10.600]  上帝的創造正在發生
[00:29:10.600 --> 00:29:11.600]  上帝的創造正在發生
[00:29:11.600 --> 00:29:12.600]  上帝的創造正在發生
[00:29:12.600 --> 00:29:13.600]  上帝的創造正在發生
[00:29:13.600 --> 00:29:14.600]  上帝的創造正在發生
[00:29:14.600 --> 00:29:15.600]  上帝的創造正在發生
[00:29:15.600 --> 00:29:16.600]  上帝的創造正在發生
[00:29:16.600 --> 00:29:17.600]  上帝的創造正在發生
[00:29:17.600 --> 00:29:18.600]  上帝的創造正在發生
[00:29:18.600 --> 00:29:19.600]  上帝的創造正在發生
[00:29:19.600 --> 00:29:20.600]  上帝的創造正在發生
[00:29:20.600 --> 00:29:21.600]  上帝的創造正在發生
[00:29:21.600 --> 00:29:22.600]  上帝的創造正在發生
[00:29:22.600 --> 00:29:23.600]  上帝的創造正在發生
[00:29:23.600 --> 00:29:38.600]  上帝的創造正在發生
[00:29:38.600 --> 00:29:39.600]  上帝的創造正在發生
[00:29:39.600 --> 00:29:40.600]  上帝的創造正在發生
[00:29:40.600 --> 00:29:41.600]  上帝的創造正在發生
[00:29:41.600 --> 00:29:42.600]  上帝的創造正在發生
[00:29:42.600 --> 00:29:43.600]  上帝的創造正在發生
[00:29:43.600 --> 00:29:44.600]  上帝的創造正在發生
[00:29:44.600 --> 00:29:45.600]  上帝的創造正在發生
[00:29:45.600 --> 00:29:46.600]  上帝的創造正在發生
[00:29:46.600 --> 00:29:47.600]  上帝的創造正在發生
[00:29:47.600 --> 00:29:48.600]  上帝的創造正在發生
[00:29:48.600 --> 00:29:49.600]  上帝的創造正在發生
[00:29:49.600 --> 00:29:50.600]  上帝的創造正在發生
[00:29:50.600 --> 00:29:51.600]  上帝的創造正在發生
[00:29:51.600 --> 00:29:52.600]  上帝的創造正在發生
[00:29:52.600 --> 00:29:53.600]  上帝的創造正在發生
[00:29:53.600 --> 00:29:54.600]  上帝的創造正在發生
[00:29:54.600 --> 00:29:55.600]  上帝的創造正在發生
[00:29:55.600 --> 00:29:56.600]  上帝的創造正在發生
[00:29:56.600 --> 00:29:57.600]  上帝的創造正在發生
