
[00:00:00.000 --> 00:00:01.720]  大姊姊妹早上好
[00:20:04.840 --> 00:20:06.520]  這個問題當然是我們每一個人
[00:20:06.520 --> 00:20:09.440]  需要苦心自問
[00:20:09.440 --> 00:20:13.160]  不過今天保羅這個母親的比喻
[00:20:13.160 --> 00:20:14.640]  除了向我們發出這個
[00:20:14.640 --> 00:20:17.000]  師與獸的挑戰之外
[00:20:17.000 --> 00:20:20.440]  更加發出一個更加深層的挑戰
[00:20:20.440 --> 00:20:23.920]  就是到底我們與自己的教會
[00:20:23.920 --> 00:20:27.480]  我們與坐在這裡的弟兄姊妹
[00:20:27.480 --> 00:20:31.280]  以及沒有坐在這裡的其他弟兄姊妹
[00:20:31.280 --> 00:20:32.640]  我們又沒有那種
[00:20:32.640 --> 00:20:35.160]  或者有多少那種有溫度
[00:20:35.160 --> 00:20:38.120]  那種生命的連結呢
[00:20:38.120 --> 00:20:40.440]  坦白說如果你說很少的話
[00:20:40.440 --> 00:20:42.240]  其實你知道
[00:20:42.240 --> 00:20:44.640]  即使你付出得再多
[00:20:44.640 --> 00:20:48.280]  心裡面仍然是會充滿計算
[00:20:48.280 --> 00:20:51.360]  但是倒過來如果你打開你的心扉
[00:20:51.360 --> 00:20:53.960]  你走進其他弟兄姊妹的生命
[00:20:53.960 --> 00:20:57.160]  你讓其他人走進你自己的生命
[00:20:57.160 --> 00:20:59.480]  你會發現你每一次的付出
[00:20:59.480 --> 00:21:02.200]  都是甘心樂意
[00:21:02.200 --> 00:21:04.280]  因為你心裡面
[00:21:04.280 --> 00:21:06.480]  就是有保羅那一種
[00:21:06.480 --> 00:21:11.960]  如同母親抱怨自己孩子的心情
[00:21:11.960 --> 00:21:15.800]  弟兄姊妹我們必須誠實問自己這個問題
[00:21:15.800 --> 00:21:19.760]  到底我們心底對這裡
[00:21:19.760 --> 00:21:21.960]  對這個群體
[00:21:21.960 --> 00:21:24.720]  有沒有這份有溫度的連結
[00:21:24.720 --> 00:21:28.200]  這份生命相連的連結呢
[00:21:28.200 --> 00:21:32.800]  讓我們一起低頭禱告
[00:21:32.800 --> 00:21:34.560]  親愛的天父
[00:21:34.560 --> 00:21:36.040]  感謝你藉著保羅的手
[00:21:36.040 --> 00:21:38.080]  在貼上我們的家前書
[00:21:38.080 --> 00:21:42.560]  謝謝這個母親抱怨自己孩子的比喻
[00:21:42.560 --> 00:21:44.240]  也感謝你在母親節的今天
[00:21:44.240 --> 00:21:46.800]  讓我們能夠藉著這個比喻
[00:21:46.800 --> 00:21:48.760]  我們數算母愛的溫暖
[00:21:48.760 --> 00:21:51.920]  和那份不計回報的愛
[00:21:51.920 --> 00:21:56.040]  天父我們知道母愛的源頭都在你裡面
[00:21:56.040 --> 00:21:58.640]  所以我們為了這份
[00:21:58.640 --> 00:22:02.360]  由你留日出來的愛我們感恩
[00:22:02.360 --> 00:22:03.560]  天父我們更加感謝你
[00:22:03.560 --> 00:22:05.440]  因為你藉著母親對孩子的愛
[00:22:05.440 --> 00:22:07.680]  讓我們今天有所得著
[00:22:07.680 --> 00:22:09.440]  你讓我們看到保羅
[00:22:09.440 --> 00:22:11.280]  對教會就是有那種母親
[00:22:11.280 --> 00:22:13.760]  抱怨自己孩子的心情
[00:22:13.760 --> 00:22:16.560]  你讓我們學習到對自己的教會群體
[00:22:16.560 --> 00:22:19.480]  要有這種不計回報的愛
[00:22:19.480 --> 00:22:22.520]  更加教導我們要開放我們的心
[00:22:22.520 --> 00:22:24.800]  和其他的弟兄姊妹
[00:22:24.800 --> 00:22:29.200]  建立有溫度生命相連的連繫
[00:22:29.200 --> 00:22:31.600]  我們感謝你的教導提醒
[00:22:31.600 --> 00:22:34.120]  禱告是奉主耶穌基督的名字祈求
[00:22:34.120 --> 00:22:34.800]  阿們
