
[00:00:00.000 --> 00:00:03.000]  今天早晨我要講的題目就是
[00:30:03.000 --> 00:30:05.000]  我們也有錯
[00:30:05.000 --> 00:30:07.000]  我們也可以看到他們
[00:30:07.000 --> 00:30:11.000]  看他們,用一個比較好的眼光去看他們
[00:30:11.000 --> 00:30:14.000]  看他們是比我們強,比我們好
[00:30:14.000 --> 00:30:21.000]  比我們更被傷害到
[00:30:21.000 --> 00:30:26.000]  我們也可以看到我們需要的真正的是神
[00:30:26.000 --> 00:30:32.000]  神來療傷我們,來憐憫我們的作爲
[00:30:32.000 --> 00:30:38.000]  James Dobson focus on the family organization
[00:30:38.000 --> 00:30:43.000]  在他的書裏面他講到一個人物
[00:30:43.000 --> 00:30:47.000]  他的名字叫做Stephen Hawking
[00:30:47.000 --> 00:30:50.000]  Stephen Hawking他是一個很聰明的
[00:30:50.000 --> 00:30:59.000]  在英國的劍橋大學裏面是一個很聰明的教授
[00:30:59.000 --> 00:31:05.000]  James Dobson說他如果跟Einstein來比的時候
[00:31:05.000 --> 00:31:11.000]  Hawking是差不多跟他一樣的聰明
[00:31:11.000 --> 00:31:18.000]  但是呢,Hawking很不幸的他得到一個病
[00:31:18.000 --> 00:31:21.000]  叫做ALS syndrome or Lou Gehrig's disease
[00:31:21.000 --> 00:31:30.000]  使他在生活裏面做很簡單的事情都做不到
[00:31:30.000 --> 00:31:36.000]  好像梳頭髮,喫飯,動動他的眼睛都不能做
[00:31:36.000 --> 00:31:41.000]  講話也不可以講,他要用一個computer來幫他講話
[00:31:41.000 --> 00:31:51.000]  他說當Hawking知道他有這個Lou Gehrig病的時候
[00:31:51.000 --> 00:31:56.000]  他開始的時候他是shock,就是驚訝
[00:31:56.000 --> 00:32:01.000]  但是最後下來他就改變,完全改變
[00:32:01.000 --> 00:32:06.000]  就很positive,就很樂觀的對生命
[00:32:06.000 --> 00:32:11.000]  以前Hawking是對生命是覺得沒有意義的
[00:32:11.000 --> 00:32:17.000]  他覺得很沒有意義,所以他就喝很多酒
[00:32:17.000 --> 00:32:24.000]  在工作上面他可以做一點點他就夠了
[00:32:24.000 --> 00:32:30.000]  他不會拼命的去做,因爲他覺得生命存在是沒有意義的
[00:32:30.000 --> 00:32:35.000]  當他得到這個病的時候他完全的改變
[00:32:35.000 --> 00:32:43.000]  他覺得他的生命更豐富,更有喜樂
[00:32:43.000 --> 00:32:47.000]  爲什麼他會這樣想呢或這樣做
[00:32:47.000 --> 00:32:50.000]  因爲Hawking自己這樣講
[00:32:50.000 --> 00:32:56.000]  他說當一個人的期望變成零的時候
[00:32:56.000 --> 00:33:10.000]  他纔會體會他在生命裏面旁邊的人這些的東西都寶貴
[00:33:10.000 --> 00:33:20.000]  因爲他纔有他的證斷說他只有兩年的生命
[00:33:20.000 --> 00:33:30.000]  所以他知道的時候他就說每天我有機會在看太陽上來的時候
[00:33:30.000 --> 00:33:36.000]  或看到在公園裏面有人在走的時候
[00:33:36.000 --> 00:33:39.000]  或聽到小孩子笑的時候
[00:33:39.000 --> 00:33:45.000]  他說這些都是pleasure
[00:33:45.000 --> 00:33:51.000]  他的喜樂雖然是很少的事情
[00:33:51.000 --> 00:34:01.000]  但是帶來他很多的寶貝的對生命的看法跟做法
[00:34:01.000 --> 00:34:05.000]  當一個人的期望變成零的時候
[00:34:05.000 --> 00:34:18.000]  我們纔會體會神或人我們旁邊的人的重要的寶貝
[00:34:18.000 --> 00:34:27.000]  Hawking的問題不只是有這個病
[00:34:27.000 --> 00:34:32.000]  他的問題也是在他對於神的期望
[00:34:32.000 --> 00:34:35.000]  他不相信有神的存在
[00:34:35.000 --> 00:34:43.000]  所以他花了他的全時間生命來攻擊這位神
[00:34:43.000 --> 00:34:47.000]  因爲他覺得如果真正有神的
[00:34:47.000 --> 00:34:55.000]  這個世界應該沒有這些惡人或有這些惡事
[00:34:55.000 --> 00:35:04.000]  所以他花他的時間他的聰明智慧來攻擊基督教
[00:35:04.000 --> 00:35:10.000]  但是當他願意改變他的看法
[00:35:10.000 --> 00:35:16.000]  他的思想來去思考神的存在的問題
[00:35:16.000 --> 00:35:21.000]  神就可以在他身上工作
[00:35:21.000 --> 00:35:25.000]  但是他還不願意
[00:35:25.000 --> 00:35:26.000]  爲什麼呢?
[00:35:26.000 --> 00:35:29.000]  也是因爲他有這個期望
[00:35:29.000 --> 00:35:31.000]  這個錯法的期望對於神
[00:35:31.000 --> 00:35:39.000]  所以他不可以看到自己可以得到神的恩典
[00:35:39.000 --> 00:35:41.000]  神的愛
[00:35:41.000 --> 00:35:44.000]  他以爲他是神的受害者
[00:35:44.000 --> 00:35:49.000]  神是一個不公平的人
[00:35:49.000 --> 00:35:54.000]  所以我們跟神跟人的關係
[00:35:54.000 --> 00:35:58.000]  很多時候是運作有不好的期望
[00:35:58.000 --> 00:36:05.000]  使到我們對於神或對於人有不同的看法
[00:36:05.000 --> 00:36:08.000]  不同的問題
[00:36:08.000 --> 00:36:11.000]  所以我們要做什麼呢?
[00:36:11.000 --> 00:36:19.000]  對於跟神的關係我們就是要有感恩的心
[00:36:19.000 --> 00:36:31.000]  我們要明白我們是蒙神恩的罪人
[00:36:31.000 --> 00:36:34.000]  神是愛我們的
[00:36:34.000 --> 00:36:36.000]  我們的反應呢?
[00:36:36.000 --> 00:36:37.000]  我們要愛他
[00:36:37.000 --> 00:36:42.000]  因爲這是耶穌基督命令我們的
[00:36:42.000 --> 00:36:47.000]  還有我們跟人的關係我們就是要謙卑
[00:36:47.000 --> 00:36:53.000]  我們謙卑就是要明白我們不是受害者
[00:36:53.000 --> 00:37:00.000]  我們可能是傷害人的壞蛋
[00:37:00.000 --> 00:37:05.000]  我們的反應也是要愛人如愛自己
[00:37:05.000 --> 00:37:08.000]  這也是耶穌命令我們的
[00:37:08.000 --> 00:37:13.000]  所以希望我們可以從詩篇詩人跟以色列的歷史裏面
[00:37:13.000 --> 00:37:16.000]  學到這兩個功課
[00:37:16.000 --> 00:37:18.000]  我們要愛神
[00:37:18.000 --> 00:37:21.000]  我們對神的期望要對的
[00:37:21.000 --> 00:37:26.000]  不要有錯誤的以爲神欠我們的
[00:37:26.000 --> 00:37:28.000]  神不欠我們
[00:37:28.000 --> 00:37:31.000]  我們是欠神的
[00:37:31.000 --> 00:37:35.000]  我們也不比人強因爲我們都是罪人
[00:37:35.000 --> 00:37:38.000]  我們都是平等的一樣在神的面前
[00:37:38.000 --> 00:37:40.000]  我們都需要愛
[00:37:40.000 --> 00:37:42.000]  如果我們是基督徒的時候
[00:37:42.000 --> 00:37:47.000]  我們也是要把神的愛帶到他們那裏去
[00:37:47.000 --> 00:37:50.000]  希望我們可以做得到
[00:37:50.000 --> 00:37:52.000]  我們禱告
[00:37:52.000 --> 00:37:54.000]  親愛天父我們感謝你
[00:37:54.000 --> 00:37:59.000]  我們是不配你的恩典你的愛
[00:37:59.000 --> 00:38:01.000]  但是你還是愛我們
[00:38:01.000 --> 00:38:05.000]  你也要我們彼此的相愛
[00:38:05.000 --> 00:38:07.000]  我們求神你就幫助我們
[00:38:07.000 --> 00:38:12.000]  可以你的恩典你的愛來行出來
[00:38:12.000 --> 00:38:18.000]  可以幫助更加多的人來信靠你
[00:38:18.000 --> 00:38:20.000]  相信你
[00:38:20.000 --> 00:38:21.000]  奉主耶穌的名求
[00:38:21.000 --> 00:38:22.000]  阿們
