
[00:00:00.000 --> 00:00:04.740]  當我去準備這次的講章的時候
[00:21:13.460 --> 00:21:16.460]  在敬拜裏面
[00:21:16.460 --> 00:21:17.460]  在敬拜裏面
[00:21:17.460 --> 00:21:22.460]  你能夠看到主的榮光
[00:21:22.460 --> 00:21:24.460]  敬拜
[00:21:24.460 --> 00:21:26.460]  你可能會記得一點
[00:21:26.460 --> 00:21:27.460]  我曾經說過一篇道
[00:21:27.460 --> 00:21:29.460]  叫「丹丹仰望神」
[00:21:29.460 --> 00:21:31.460]  當我們面對難題的時候
[00:21:31.460 --> 00:21:32.460]  我們會感到很害怕
[00:21:32.460 --> 00:21:33.460]  甚至我們會想到
[00:21:33.460 --> 00:21:34.460]  最壞的情況
[00:21:34.460 --> 00:21:36.460]  是怎麼樣去解決
[00:21:36.460 --> 00:21:37.460]  但是我說
[00:21:37.460 --> 00:21:40.460]  不要定睛看著這些恐懼
[00:21:40.460 --> 00:21:45.460]  要定睛看著神
[00:21:45.460 --> 00:21:47.460]  但是我們有沒有這樣的信心呢?
[00:21:47.460 --> 00:21:50.460]  我們基督徒是先相信
[00:21:50.460 --> 00:21:52.460]  後看見
[00:21:52.460 --> 00:21:53.460]  先相信
[00:21:53.460 --> 00:21:54.460]  後看見
[00:21:54.460 --> 00:21:55.460]  不是先看見
[00:21:55.460 --> 00:21:57.460]  後相信
[00:21:57.460 --> 00:21:58.460]  我們了解我們自己
[00:21:58.460 --> 00:21:59.460]  沒有辦法改變
[00:21:59.460 --> 00:22:02.460]  我們必須來到神的面前
[00:22:02.460 --> 00:22:03.460]  等候
[00:22:03.460 --> 00:22:05.460]  敬拜
[00:22:05.460 --> 00:22:07.460]  但在敬拜的位置
[00:22:07.460 --> 00:22:08.460]  你知道
[00:22:08.460 --> 00:22:11.460]  這位神是為你爭戰的
[00:22:11.460 --> 00:22:12.460]  我上次說的道
[00:22:12.460 --> 00:22:15.460]  是在戰爭中的敬拜
[00:22:15.460 --> 00:22:17.460]  戰場上的敬拜
[00:22:17.460 --> 00:22:18.460]  當三國聯軍
[00:22:18.460 --> 00:22:20.460]  去到以色列人的裏邊
[00:22:20.460 --> 00:22:21.460]  神說
[00:22:21.460 --> 00:22:24.460]  你就是丹丹敬拜
[00:22:24.460 --> 00:22:26.460]  用詩歌讚美我便可以了
[00:22:26.460 --> 00:22:28.460]  其他那些三國聯軍的軍隊
[00:22:28.460 --> 00:22:31.460]  我會搞定
[00:22:31.460 --> 00:22:32.460]  你不用看著那些軍隊
[00:22:32.460 --> 00:22:34.460]  不用理會那些軍隊
[00:22:34.460 --> 00:22:37.460]  甚至由詩歌班先走
[00:22:37.460 --> 00:22:41.460]  軍隊走後面
[00:22:41.460 --> 00:22:45.460]  這個你看到敬拜的力量
[00:22:45.460 --> 00:22:48.460]  敬拜你能夠去看到神的榮光
[00:22:48.460 --> 00:22:52.460]  敬拜你能夠去看到神的力量
[00:22:52.460 --> 00:22:53.460]  所以我們敬拜的時候
[00:22:53.460 --> 00:22:56.460]  是定睛看著神
[00:22:56.460 --> 00:22:58.460]  千萬不要看著我們自己
[00:22:58.460 --> 00:23:02.460]  和我們自己很多的缺點
[00:23:02.460 --> 00:23:05.460]  我們才會慢慢能夠改變
[00:23:05.460 --> 00:23:08.460]  我們不要為自己不好去掙扎
[00:23:08.460 --> 00:23:09.460]  不斷地掙扎
[00:23:09.460 --> 00:23:11.460]  究竟今天回不回教會好呢
[00:23:11.460 --> 00:23:12.460]  我都是不好的
[00:23:12.460 --> 00:23:13.460]  我平時都是懶的
[00:23:13.460 --> 00:23:16.460]  我平時都是做事不積極的
[00:23:16.460 --> 00:23:17.460]  都是沒有用的
[00:23:17.460 --> 00:23:18.460]  回到教會
[00:23:18.460 --> 00:23:19.460]  回到崇拜
[00:23:19.460 --> 00:23:23.460]  神都不會喜歡的了
[00:23:23.460 --> 00:23:24.460]  不要想這些
[00:23:24.460 --> 00:23:25.460]  不要掙扎這些
[00:23:25.460 --> 00:23:28.460]  你就是為你的好
[00:23:28.460 --> 00:23:30.460]  神所愛你的
[00:23:30.460 --> 00:23:32.460]  你是神的寶貝兒女
[00:23:32.460 --> 00:23:33.460]  你看到你的好
[00:23:33.460 --> 00:23:34.460]  感謝神
[00:23:34.460 --> 00:23:35.460]  敬拜神
[00:23:35.460 --> 00:23:37.460]  專注在當中
[00:23:37.460 --> 00:23:40.460]  當我們專注敬拜神的時候
[00:23:40.460 --> 00:23:43.460]  你會發覺在挫敗裡面得到釋放
[00:23:43.460 --> 00:23:45.460]  當你專注敬拜的時候
[00:23:45.460 --> 00:23:46.460]  你會發覺一些做不到的事情
[00:23:46.460 --> 00:23:48.460]  就會發生在生命裡面
[00:23:48.460 --> 00:23:49.460]  當你專注敬拜的時候
[00:23:49.460 --> 00:23:50.460]  你看到神的屬性
[00:23:50.460 --> 00:23:53.460]  會慢慢進入你的生命裡面
[00:23:53.460 --> 00:23:55.460]  就有一個榮光進入你裡面
[00:23:55.460 --> 00:23:57.460]  開始彰顯出來
[00:23:57.460 --> 00:23:59.460]  因為你不想其他
[00:23:59.460 --> 00:24:01.460]  不想面紗
[00:24:01.460 --> 00:24:03.460]  撇開
[00:24:03.460 --> 00:24:06.460]  不想這些自己的掙扎
[00:24:06.460 --> 00:24:11.460]  就是讓神進到你的生命裡面
[00:24:11.460 --> 00:24:13.460]  所以
[00:24:13.460 --> 00:24:17.460]  我覺得敬拜是很重要的
[00:24:17.460 --> 00:24:22.460]  敬拜能夠讓我們專注在神那裡
[00:24:22.460 --> 00:24:24.460]  好的詩歌
[00:24:24.460 --> 00:24:25.460]  好的氣氛
[00:24:25.460 --> 00:24:26.460]  好的投入
[00:24:26.460 --> 00:24:29.460]  是很需要的
[00:24:29.460 --> 00:24:31.460]  在前兩個星期
[00:24:31.460 --> 00:24:36.460]  聽到一位年輕的姐妹的分享
[00:24:36.460 --> 00:24:39.460]  漸漸長大
[00:24:39.460 --> 00:24:41.460]  就好像覺得
[00:24:41.460 --> 00:24:43.460]  跟神有點距離
[00:24:43.460 --> 00:24:45.460]  好像神都不喜歡我
[00:24:45.460 --> 00:24:48.460]  不是讀書最好的那個
[00:24:48.460 --> 00:24:50.460]  不是考到最好的成績那個
[00:24:50.460 --> 00:24:54.460]  甚至未必覺得自己進了大學
[00:24:54.460 --> 00:24:58.460]  但覺得自己需要
[00:24:58.460 --> 00:25:00.460]  一直在教會裡面
[00:25:00.460 --> 00:25:04.460]  感受不到神的愛
[00:25:04.460 --> 00:25:13.460]  但祂在充滿專注熱誠的敬拜裡面
[00:25:13.460 --> 00:25:16.460]  得到幫助
[00:25:16.460 --> 00:25:18.460]  很可惜不是我們教會
[00:25:18.460 --> 00:25:22.460]  去到某間教會的敬拜
[00:25:22.460 --> 00:25:24.460]  看到人這麼專注敬拜
[00:25:24.460 --> 00:25:26.460]  這麼投入敬拜
[00:25:26.460 --> 00:25:27.460]  神的那麼厲害
[00:25:27.460 --> 00:25:30.460]  讓人這麼投入裡面
[00:25:30.460 --> 00:25:32.460]  他從來沒有試過
[00:25:32.460 --> 00:25:34.460]  開放自己
[00:25:34.460 --> 00:25:38.460]  感受到神跟他同在
[00:25:38.460 --> 00:25:40.460]  跟他說
[00:25:40.460 --> 00:25:43.460]  你是我所愛
[00:25:43.460 --> 00:25:47.460]  我會看著你
[00:25:47.460 --> 00:25:49.460]  很大改變
[00:25:49.460 --> 00:25:52.460]  面紗除去了
[00:25:52.460 --> 00:25:56.460]  充滿了力量
[00:25:56.460 --> 00:25:58.460]  進了大學
[00:25:58.460 --> 00:26:00.460]  有好的工作
[00:26:00.460 --> 00:26:03.460]  很理想的為神工作
[00:26:03.460 --> 00:26:04.460]  好了
[00:26:04.460 --> 00:26:05.460]  另一方面
[00:26:05.460 --> 00:26:08.460]  我們可以從讀聖經裡面
[00:26:08.460 --> 00:26:10.460]  可以去反映
[00:26:10.460 --> 00:26:13.460]  照到神的形象
[00:26:13.460 --> 00:26:14.460]  聖經也說
[00:26:14.460 --> 00:26:15.460]  聖經是說話
[00:26:15.460 --> 00:26:17.460]  好像兩人的劍
[00:26:17.460 --> 00:26:19.460]  刺透我們的心靈
[00:26:19.460 --> 00:26:21.460]  好像鏡子照著我們
[00:26:21.460 --> 00:26:24.460]  反映我們自己的生命
[00:26:24.460 --> 00:26:27.460]  但是大家有沒有聽過一句話
[00:26:27.460 --> 00:26:28.460]  讀死書
[00:26:28.460 --> 00:26:30.460]  聽過嗎?
[00:26:30.460 --> 00:26:32.460]  死讀書
[00:26:32.460 --> 00:26:34.460]  書讀死
[00:26:34.460 --> 00:26:35.460]  有沒有聽過?
[00:26:35.460 --> 00:26:36.460]  聽過了
[00:26:36.460 --> 00:26:40.460]  但是我們會不會同樣是這樣?
[00:26:40.460 --> 00:26:41.460]  讀死聖經
[00:26:41.460 --> 00:26:43.460]  死讀聖經
[00:26:43.460 --> 00:26:45.460]  不能夠去活讀聖經
[00:26:45.460 --> 00:26:47.460]  讀活聖經
[00:26:47.460 --> 00:26:49.460]  活出聖經
[00:26:49.460 --> 00:26:51.460]  為什麼這樣說呢?
[00:26:51.460 --> 00:26:52.460]  這個不是我說的
[00:26:52.460 --> 00:26:53.460]  是保羅說的
[00:26:53.460 --> 00:26:55.460]  第六節那裡說
[00:26:55.460 --> 00:26:59.460]  「看一看,使我們能夠配作新約的執事
[00:26:59.460 --> 00:27:01.460]  不是文字上的約
[00:27:01.460 --> 00:27:02.460]  是聖靈的約
[00:27:02.460 --> 00:27:04.460]  因為文字使人死
[00:27:04.460 --> 00:27:08.460]  聖靈使人活的」
[00:27:08.460 --> 00:27:09.460]  這個很重要
[00:27:09.460 --> 00:27:12.460]  如果我們讀經的時候
[00:27:12.460 --> 00:27:14.460]  這個神的真理
[00:27:14.460 --> 00:27:18.460]  是活活的進入我們內心裡面
[00:27:18.460 --> 00:27:20.460]  不要再回頭
[00:27:20.460 --> 00:27:23.460]  好像當時的巴黎賽人那樣
[00:27:23.460 --> 00:27:25.460]  將主耶穌基督的真理
[00:27:25.460 --> 00:27:28.460]  再成為了律法的條文
[00:27:28.460 --> 00:27:31.460]  去讀死了它
[00:27:31.460 --> 00:27:36.460]  於是成為我們一個束縛
[00:27:36.460 --> 00:27:38.460]  箍住我們
[00:27:38.460 --> 00:27:40.460]  根本不知道怎麼走
[00:27:40.460 --> 00:27:41.460]  完全毫無自由
[00:27:41.460 --> 00:27:48.460]  這個不是神想我們這樣去明白聖經
[00:27:48.460 --> 00:27:50.460]  再說
[00:27:50.460 --> 00:27:52.460]  起碼是浸信會這樣說
[00:27:52.460 --> 00:27:57.460]  聖經是神話語的記錄
[00:27:57.460 --> 00:27:59.460]  聽得清楚嗎?
[00:27:59.460 --> 00:28:02.460]  神話語的記錄
[00:28:02.460 --> 00:28:04.460]  就是說是文字
[00:28:04.460 --> 00:28:06.460]  但是
[00:28:06.460 --> 00:28:07.460]  更加重要的是
[00:28:07.460 --> 00:28:09.460]  要將這些真理
[00:28:09.460 --> 00:28:10.460]  能夠去活學
[00:28:10.460 --> 00:28:12.460]  成為了生命
[00:28:12.460 --> 00:28:15.460]  這個最重要
[00:28:15.460 --> 00:28:16.460]  當然
[00:28:16.460 --> 00:28:17.460]  有些地方
[00:28:17.460 --> 00:28:19.460]  有些大學
[00:28:19.460 --> 00:28:21.460]  是一樣有神學系
[00:28:21.460 --> 00:28:22.460]  但是可以讓一些
[00:28:22.460 --> 00:28:24.460]  不需要信主的人去讀
[00:28:24.460 --> 00:28:26.460]  可以當一個文獻
[00:28:26.460 --> 00:28:29.460]  去研讀這些內容
[00:28:29.460 --> 00:28:31.460]  我以前讀文學的時候
[00:28:31.460 --> 00:28:33.460]  都會用到聖經
[00:28:33.460 --> 00:28:34.460]  譬如白基
[00:28:34.460 --> 00:28:36.460]  都是成為一個好的文學材料
[00:28:36.460 --> 00:28:40.460]  看到一個小說
[00:28:40.460 --> 00:28:42.460]  一個經典的文章
[00:28:42.460 --> 00:28:44.460]  看到內容
[00:28:44.460 --> 00:28:48.460]  但是和信仰沒有什麼特別關係
[00:28:48.460 --> 00:28:51.460]  所以這個重要就是保羅說
[00:28:51.460 --> 00:28:52.460]  不是文字的弱
[00:28:52.460 --> 00:28:54.460]  是聖靈的弱
[00:28:54.460 --> 00:28:56.460]  因為文字使人死
[00:28:56.460 --> 00:28:58.460]  聖靈使人活
[00:28:58.460 --> 00:29:00.460]  這個是很重要
[00:29:00.460 --> 00:29:03.460]  很重要的事情
[00:29:03.460 --> 00:29:06.460]  我們在敬拜裡面看到主的榮光
[00:29:06.460 --> 00:29:07.460]  讀經裡面
[00:29:07.460 --> 00:29:09.460]  反射到主的榮光
[00:29:09.460 --> 00:29:11.460]  反射到主的形象
[00:29:11.460 --> 00:29:12.460]  但究竟
[00:29:12.460 --> 00:29:14.460]  怎樣真的可以
[00:29:14.460 --> 00:29:17.460]  這些敬拜
[00:29:17.460 --> 00:29:19.460]  這些經文
[00:29:19.460 --> 00:29:21.460]  都成為了
[00:29:21.460 --> 00:29:24.460]  真正影響到我們的生命呢
[00:29:24.460 --> 00:29:26.460]  第三方面
[00:29:26.460 --> 00:29:27.460]  賜自由
[00:29:27.460 --> 00:29:29.460]  沒出真我
[00:29:29.460 --> 00:29:30.460]  第十七節
[00:29:30.460 --> 00:29:32.460]  我想大家一起讀
[00:29:32.460 --> 00:29:35.460]  回到第十七節
[00:29:35.460 --> 00:29:39.460]  第十七節
[00:29:39.460 --> 00:29:40.460]  我們一起讀
[00:29:40.460 --> 00:29:42.460]  主就是那靈
[00:29:42.460 --> 00:29:44.460]  主的靈在那裡
[00:29:44.460 --> 00:29:47.460]  那裡就有自由
[00:29:47.460 --> 00:29:49.460]  主就是那靈
[00:29:49.460 --> 00:29:51.460]  主的靈在那裡
[00:29:51.460 --> 00:29:53.460]  那裡就有自由
[00:29:53.460 --> 00:29:56.460]  原來我們的掙扎
[00:29:56.460 --> 00:29:58.460]  不是孤軍作戰
[00:29:58.460 --> 00:30:02.460]  是受到充沛的
[00:30:02.460 --> 00:30:05.460]  靈性的支持
[00:30:05.460 --> 00:30:08.460]  我們是靠自己做不到
[00:30:08.460 --> 00:30:11.460]  但神已經賜下了聖靈給我們
[00:30:11.460 --> 00:30:13.460]  保羅在這裡說
[00:30:13.460 --> 00:30:15.460]  主就是那靈
[00:30:15.460 --> 00:30:16.460]  這句話
[00:30:16.460 --> 00:30:18.460]  聽起來很簡單
[00:30:18.460 --> 00:30:20.460]  但其實對神學上
[00:30:20.460 --> 00:30:23.460]  是很大的爭議
[00:30:23.460 --> 00:30:24.460]  因為
[00:30:24.460 --> 00:30:26.460]  主就是主耶穌基督
[00:30:26.460 --> 00:30:28.460]  靈呢
[00:30:28.460 --> 00:30:30.460]  就從舊約的靈開始說起
[00:30:30.460 --> 00:30:31.460]  神的靈
[00:30:31.460 --> 00:30:32.460]  到新約裡面
[00:30:32.460 --> 00:30:34.460]  是不是在說聖靈呢
[00:30:34.460 --> 00:30:36.460]  主就是那靈
[00:30:36.460 --> 00:30:38.460]  耶穌就是那個靈
[00:30:38.460 --> 00:30:40.460]  如果在三一神學裡面
[00:30:40.460 --> 00:30:42.460]  不是聖父、聖子、聖靈
[00:30:42.460 --> 00:30:43.460]  主就是那靈
[00:30:43.460 --> 00:30:45.460]  那怎麼去看呢
[00:30:45.460 --> 00:30:48.460]  當然保羅這裡不是在說三一神學
[00:30:48.460 --> 00:30:53.460]  是影響他自己的生命經驗
[00:30:53.460 --> 00:30:54.460]  簡單來說
[00:30:54.460 --> 00:30:56.460]  聖靈的工作
[00:30:56.460 --> 00:30:58.460]  就是復活主的工作
[00:30:58.460 --> 00:31:01.460]  聖靈的引導、幫助
[00:31:01.460 --> 00:31:05.460]  就是復活主對我們的引導和幫助
[00:31:05.460 --> 00:31:11.460]  今天我們也不能夠看到活生生的耶穌
[00:31:11.460 --> 00:31:17.460]  能夠觸摸到、接觸到人子的耶穌
[00:31:17.460 --> 00:31:19.460]  我們說耶穌耶穌
[00:31:19.460 --> 00:31:21.460]  就是那個靈
[00:31:21.460 --> 00:31:23.460]  耶穌就是那個靈
[00:31:23.460 --> 00:31:25.460]  主就是那個靈
[00:31:25.460 --> 00:31:27.460]  有時候我們不要太害怕
[00:31:27.460 --> 00:31:28.460]  說到靈的時候
[00:31:28.460 --> 00:31:30.460]  我們分辨不到
[00:31:30.460 --> 00:31:31.460]  你知道主耶穌
[00:31:31.460 --> 00:31:34.460]  主耶穌就是那個靈
[00:31:34.460 --> 00:31:40.460]  怎樣經驗主的靈呢
[00:31:40.460 --> 00:31:43.460]  主的靈就是耶穌的靈
[00:31:43.460 --> 00:31:47.460]  耶穌是什麼
[00:31:47.460 --> 00:31:50.460]  耶穌是道路、真理、生命
[00:31:50.460 --> 00:31:52.460]  我要說回神的話
[00:31:52.460 --> 00:31:54.460]  耶穌就是真理
[00:31:54.460 --> 00:31:57.460]  真理不是字句
[00:31:57.460 --> 00:31:59.460]  真理是靈
[00:31:59.460 --> 00:32:01.460]  所以真理的靈
[00:32:01.460 --> 00:32:03.460]  是要進入你的內心裡
[00:32:03.460 --> 00:32:07.460]  真理的靈是要進入你的內心裡
[00:32:07.460 --> 00:32:10.460]  所以主耶穌基督
[00:32:10.460 --> 00:32:12.460]  就是幫助我們
[00:32:12.460 --> 00:32:18.460]  能夠去透過真理的靈
[00:32:18.460 --> 00:32:22.460]  也是祂自己
[00:32:22.460 --> 00:32:26.460]  透過聖靈的引導、教導
[00:32:26.460 --> 00:32:29.460]  教導我們理解、明白
[00:32:29.460 --> 00:32:31.460]  我們可以透過大自然
[00:32:31.460 --> 00:32:34.460]  透過音樂、透過詩歌
[00:32:34.460 --> 00:32:36.460]  透過與人交談
[00:32:36.460 --> 00:32:39.460]  透過我們個人的心靈敬拜
[00:32:39.460 --> 00:32:43.460]  能夠進入到真理的裡面
[00:32:43.460 --> 00:32:46.460]  這是很重要的事情
[00:32:46.460 --> 00:32:50.460]  我們不是用字句
[00:32:50.460 --> 00:32:55.460]  一句一句地塞進我們理性的頭腦裡
[00:32:55.460 --> 00:32:59.460]  我們知道真理的靈會進入內心
[00:32:59.460 --> 00:33:01.460]  這些說話會感動你
[00:33:01.460 --> 00:33:03.460]  聖靈會感動你
[00:33:03.460 --> 00:33:05.460]  直到你敬拜的時候
[00:33:05.460 --> 00:33:06.460]  敬你詩歌的時候
[00:33:06.460 --> 00:33:10.460]  敬你一種大自然去親近神的時候
[00:33:10.460 --> 00:33:12.460]  神的話會感動你
[00:33:12.460 --> 00:33:14.460]  甚至會令你流淚
[00:33:14.460 --> 00:33:18.460]  甚至令你俯伏在祂裡面
[00:33:18.460 --> 00:33:20.460]  我說過去這麼多年裡面
[00:33:20.460 --> 00:33:22.460]  很多的掙扎
[00:33:22.460 --> 00:33:23.460]  每天掙扎的時候
[00:33:23.460 --> 00:33:27.460]  我發覺這個面紗蓋住了我與神的關係
[00:33:27.460 --> 00:33:30.460]  當我躺開自己
[00:33:30.460 --> 00:33:35.460]  特別我很多時候喜歡去行山
[00:33:35.460 --> 00:33:37.460]  去很遠的山
[00:33:37.460 --> 00:33:39.460]  去爬到很高的地方
[00:33:39.460 --> 00:33:41.460]  感受到很接近神
[00:33:41.460 --> 00:33:44.460]  躺開我們自己
[00:33:44.460 --> 00:33:46.460]  我不專注自己那種不好
[00:33:46.460 --> 00:33:49.460]  我不專注自己那種缺點
[00:33:49.460 --> 00:33:50.460]  我不再專注
[00:33:50.460 --> 00:33:52.460]  不斷不斷很多人跟你說
[00:33:52.460 --> 00:33:53.460]  你的問題
[00:33:53.460 --> 00:33:54.460]  你的情況
[00:33:54.460 --> 00:33:56.460]  怎樣怎樣怎樣
[00:33:56.460 --> 00:33:58.460]  我不會專注那些
[00:33:58.460 --> 00:34:01.460]  只是看著神
[00:34:01.460 --> 00:34:03.460]  祂的靈光
[00:34:03.460 --> 00:34:05.460]  你的榮光進入我們裡面
[00:34:05.460 --> 00:34:08.460]  真理的說話讓我解通
[00:34:08.460 --> 00:34:11.460]  真正的意思在哪裡
[00:34:11.460 --> 00:34:15.460]  我們很需要這種經歷
[00:34:15.460 --> 00:34:17.460]  這樣才能夠做到
[00:34:17.460 --> 00:34:21.460]  真理使你得以自由
[00:34:21.460 --> 00:34:23.460]  不是頭腦上跟你說
[00:34:23.460 --> 00:34:25.460]  有自由就是自由
[00:34:25.460 --> 00:34:27.460]  主的靈
[00:34:27.460 --> 00:34:29.460]  真理的靈在那裡
[00:34:29.460 --> 00:34:33.460]  那裡就有自由
[00:34:33.460 --> 00:34:35.460]  過去很多年裡面
[00:34:35.460 --> 00:34:37.460]  可能一直欺騙著你
[00:34:37.460 --> 00:34:39.460]  在生命裡面
[00:34:39.460 --> 00:34:42.460]  建造很多堅固邪惡的權勢的力量
[00:34:42.460 --> 00:34:46.460]  這些謊言不斷地出現
[00:34:46.460 --> 00:34:48.460]  但是真理的靈
[00:34:48.460 --> 00:34:51.460]  是幫助你不斷地打破打破
[00:34:51.460 --> 00:34:53.460]  改變
[00:34:53.460 --> 00:34:56.460]  所以聖經裡面說
[00:34:56.460 --> 00:34:58.460]  我們若持守真理
[00:34:58.460 --> 00:35:04.460]  真理必叫我們得以自由
[00:35:04.460 --> 00:35:07.460]  堅守神作戰的計劃
[00:35:07.460 --> 00:35:13.460]  結果一定是令我們得勝
[00:35:13.460 --> 00:35:17.460]  所以這段經文裡面提醒我們
[00:35:17.460 --> 00:35:24.460]  最終我們能夠做出真正的自己
[00:35:24.460 --> 00:35:28.460]  我不是活在別人期望的底下做我自己
[00:35:28.460 --> 00:35:31.460]  你們都要做回你自己
[00:35:31.460 --> 00:35:32.460]  這個很重要
[00:35:32.460 --> 00:35:34.460]  你的自己就是神的光照
[00:35:34.460 --> 00:35:36.460]  在你的面容裡面
[00:35:36.460 --> 00:35:38.460]  照鏡子是看到神的樣子的
[00:35:38.460 --> 00:35:41.460]  那個就是你自己
[00:35:41.460 --> 00:35:43.460]  你要活出那種自己
[00:35:43.460 --> 00:35:47.460]  不是活出別人期望你的那種自己
[00:35:47.460 --> 00:35:53.460]  這個才真正能夠讓我們活出真正的自由
[00:35:53.460 --> 00:35:58.460]  這個才能夠讓我們輕鬆面對我們的生活
[00:35:58.460 --> 00:36:02.460]  因為我們知道我們在反映神的榮光
[00:36:02.460 --> 00:36:07.460]  我們知道神的榮光已經進到我們內心裡面
[00:36:07.460 --> 00:36:14.460]  知道我們能夠在神的恩典裡面
[00:36:14.460 --> 00:36:20.460]  所以在過去我想說的掙扎
[00:36:20.460 --> 00:36:25.460]  那些情況、懷疑
[00:36:25.460 --> 00:36:28.460]  我開始慢慢覺得
[00:36:28.460 --> 00:36:31.460]  不需要去懷疑神
[00:36:31.460 --> 00:36:33.460]  因為神是愛我
[00:36:33.460 --> 00:36:35.460]  神是永遠不變
[00:36:35.460 --> 00:36:38.460]  根本不應該懷疑神
[00:36:38.460 --> 00:36:41.460]  於是我減少了懷疑神
[00:36:41.460 --> 00:36:44.460]  又減少了離開淺浸的機會
[00:36:44.460 --> 00:36:49.460]  於是我又減少懷疑自己
[00:36:49.460 --> 00:36:51.460]  因為覺得神愛我
[00:36:51.460 --> 00:36:55.460]  神可以透過我去服侍
[00:36:55.460 --> 00:37:00.460]  繼續用我去見證主
[00:37:00.460 --> 00:37:05.460]  於是我又減少了離開淺浸的機會
[00:37:05.460 --> 00:37:11.460]  更加我不需要去讓別人的懷疑影響我自己
[00:37:11.460 --> 00:37:18.460]  因為我已經定精在神的身上
[00:37:18.460 --> 00:37:21.460]  今天我不知道
[00:37:21.460 --> 00:37:23.460]  你會不會好像我
[00:37:23.460 --> 00:37:27.460]  一些類似的情況
[00:37:27.460 --> 00:37:32.460]  仍然有這樣的掙扎
[00:37:32.460 --> 00:37:35.460]  仍然有這樣的困難
[00:37:35.460 --> 00:37:38.460]  纏繞著我們的心裡面
[00:37:38.460 --> 00:37:42.460]  但我很盼望我們能夠去衝破
[00:37:42.460 --> 00:37:45.460]  盼望我們能夠可以
[00:37:45.460 --> 00:37:49.460]  在主念面前得到真正的自由
[00:37:49.460 --> 00:37:51.460]  我掙扎
[00:37:51.460 --> 00:37:53.460]  我成長
