
[00:00:00.000 --> 00:00:02.000]  各位主內的弟兄姐妹
[00:20:46.000 --> 00:20:48.000]  這裡我們聽到
[00:20:48.000 --> 00:20:50.000]  上帝吩咐的第三點
[00:20:50.000 --> 00:20:53.000]  會幕要有界限
[00:20:53.000 --> 00:20:54.000]  一同侍候
[00:20:54.000 --> 00:20:57.000]  謹守上帝所吩咐
[00:20:57.000 --> 00:21:01.000]  上帝清楚定了尼微人服侍的年齡
[00:21:01.000 --> 00:21:04.000]  二十五歲開始學習預備
[00:21:04.000 --> 00:21:06.000]  大約三十歲全面服侍
[00:21:06.000 --> 00:21:10.000]  五十歲就退下操重的工作
[00:21:10.000 --> 00:21:12.000]  改為幫手輔助
[00:21:12.000 --> 00:21:14.000]  不是收山不理事
[00:21:14.000 --> 00:21:17.000]  而是角色上的轉變
[00:21:17.000 --> 00:21:18.000]  由出手做
[00:21:18.000 --> 00:21:20.000]  變為在旁邊扶持
[00:21:20.000 --> 00:21:22.000]  守護指導
[00:21:22.000 --> 00:21:25.000]  這一幅有界限的圖畫提醒
[00:21:25.000 --> 00:21:27.000]  侍奉是有分季節
[00:21:27.000 --> 00:21:29.000]  原因是上帝重視
[00:21:29.000 --> 00:21:32.000]  工人的健康和持久
[00:21:32.000 --> 00:21:34.000]  不是要人做到殘
[00:21:34.000 --> 00:21:36.000]  做到burn out 才是聖潔
[00:21:36.000 --> 00:21:38.000]  分別為聖
[00:21:38.000 --> 00:21:40.000]  不單是手做
[00:21:40.000 --> 00:21:42.000]  更多是耳聽
[00:21:42.000 --> 00:21:45.000]  聽得懂上帝的聲音
[00:21:45.000 --> 00:21:48.000]  也聽到別人的需要
[00:21:48.000 --> 00:21:51.000]  好像樂團中資深的樂手
[00:21:51.000 --> 00:21:54.000]  一個樂團有年輕的演奏家
[00:21:54.000 --> 00:21:56.000]  很有技術 很火熱
[00:21:56.000 --> 00:22:00.000]  不過整隊樂隊整體可不可以配合得到
[00:22:00.000 --> 00:22:03.000]  通常都是要靠資深的樂手
[00:22:03.000 --> 00:22:06.000]  有些樂手退休了
[00:22:06.000 --> 00:22:07.000]  不再上台表演
[00:22:07.000 --> 00:22:09.000]  會做導師
[00:22:09.000 --> 00:22:11.000]  教年輕人怎樣指揮
[00:22:11.000 --> 00:22:13.000]  怎樣互相配合
[00:22:13.000 --> 00:22:15.000]  怎樣不搶鏡
[00:22:15.000 --> 00:22:17.000]  他們現在最重要的能力
[00:22:17.000 --> 00:22:19.000]  不是有多專業
[00:22:19.000 --> 00:22:22.000]  而是耳朵有多敏銳
[00:22:22.000 --> 00:22:24.000]  聽總指揮
[00:22:24.000 --> 00:22:27.000]  聽樂隊整體的聲音
[00:22:27.000 --> 00:22:30.000]  同樣 屬靈生命的成熟
[00:22:30.000 --> 00:22:33.000]  不是用多少自己超凡的方法
[00:22:33.000 --> 00:22:37.000]  更加不是我自己可以做到多專業
[00:22:37.000 --> 00:22:41.000]  而是對上帝的聲音有多敏銳
[00:22:41.000 --> 00:22:44.000]  多肯為整體教會的建立
[00:22:44.000 --> 00:22:47.000]  去聽和去順從
[00:22:47.000 --> 00:22:50.000]  由樂意聽人 做就人
[00:22:50.000 --> 00:22:54.000]  年長或資深的信徒
[00:22:54.000 --> 00:22:56.000]  不是教會的邊緣人
[00:22:56.000 --> 00:23:00.000]  而是上帝安排給我們的屬靈導師
[00:23:00.000 --> 00:23:04.000]  上帝就是要用你們內化了的經文
[00:23:04.000 --> 00:23:09.000]  實踐過 錯過 經歷過 改過的經驗
[00:23:09.000 --> 00:23:12.000]  加上你們真誠的同理心
[00:23:12.000 --> 00:23:16.000]  去聽 去關心 去扶持
[00:23:16.000 --> 00:23:18.000]  去傳承給下一代
[00:23:18.000 --> 00:23:20.000]  第三個小結就是
[00:23:20.000 --> 00:23:23.000]  教會全體要合一同心
[00:23:23.000 --> 00:23:25.000]  同感一靈
[00:23:25.000 --> 00:23:29.000]  不分你我 互助互補
[00:23:29.000 --> 00:23:34.000]  這一幅大致是剛才形容舊約的會幕
[00:23:34.000 --> 00:23:37.000]  和新約後的教會的情況
[00:23:37.000 --> 00:23:42.000]  我用AI整給大家看看 參考一下
[00:23:42.000 --> 00:23:45.000]  但無論如何我們都是按聖經教導
[00:23:45.000 --> 00:23:48.000]  帶人回到上帝面前
[00:23:48.000 --> 00:23:51.000]  聆聽上帝的吩咐
[00:23:51.000 --> 00:23:56.000]  和引領教會群體發光 榮耀上帝
[00:23:56.000 --> 00:24:00.000]  總結 今天三點
[00:24:00.000 --> 00:24:03.000]  第一 個人發光
[00:24:03.000 --> 00:24:06.000]  基督徒生活的態度是要盡自己的本份
[00:24:06.000 --> 00:24:11.000]  敬畏上帝 謙卑地聽清楚上帝的吩咐
[00:24:11.000 --> 00:24:13.000]  向前發光
[00:24:13.000 --> 00:24:15.000]  第二 潔淨
[00:24:15.000 --> 00:24:19.000]  分別為性的潔淨是包括全天候
[00:24:19.000 --> 00:24:21.000]  個人和群體性
[00:24:21.000 --> 00:24:24.000]  第三 要全體發光
[00:24:24.000 --> 00:24:29.000]  教會全體要同心合一 同感一靈
[00:24:29.000 --> 00:24:33.000]  毋分利我 互助互補
[00:24:33.000 --> 00:24:38.000]  敏銳聽上帝的大靈
[00:24:38.000 --> 00:24:41.000]  我們和聖誕樹都很相似
[00:24:41.000 --> 00:24:44.000]  被揀選出來盛載燈光
[00:24:44.000 --> 00:24:51.000]  聖誕節之前家人會去揀一棵普通的樹回家
[00:24:51.000 --> 00:24:55.000]  一開始這棵聖誕樹不再是一樣
[00:24:55.000 --> 00:24:58.000]  我們會幫它抹塵 擺好
[00:24:58.000 --> 00:25:02.000]  然後將燈掛上去 插上電
[00:25:02.000 --> 00:25:06.000]  一開燈 全屋最吸睛的就是它
[00:25:06.000 --> 00:25:12.000]  同樣 上帝在人群中揀選我們做祂的指紋 祂的教會
[00:25:12.000 --> 00:25:15.000]  不是因為我們特別聰明 特別聰明
[00:25:15.000 --> 00:25:19.000]  而是上帝想將祂的光掛在我們身上
[00:25:19.000 --> 00:25:22.000]  叫人一望就想起祂
[00:25:22.000 --> 00:25:24.000]  如果你是一棵聖誕樹
[00:25:24.000 --> 00:25:28.000]  上帝現在想在你身上加多一串燈
[00:25:28.000 --> 00:25:32.000]  你會不會說 夠了 太光了 很累了
[00:25:32.000 --> 00:25:35.000]  還是你願意再光一點
[00:25:35.000 --> 00:25:39.000]  照亮更多黑暗的角落呢
[00:25:39.000 --> 00:25:43.000]  我們有沒有每一天走入光裡面
[00:25:43.000 --> 00:25:45.000]  即是有沒有安靜時間
[00:25:45.000 --> 00:25:48.000]  讀經 祈禱 靈修 親近上帝
[00:25:48.000 --> 00:25:50.000]  讓上帝照照自己
[00:25:50.000 --> 00:25:53.000]  有沒有一些習慣 態度 關係
[00:25:53.000 --> 00:25:55.000]  一照就知道不對
[00:25:55.000 --> 00:25:59.000]  但一直不肯讓上帝動我們
[00:25:59.000 --> 00:26:03.000]  聖誕樹每一件裝飾都有意思
[00:26:03.000 --> 00:26:05.000]  星星 百里行之星
[00:26:05.000 --> 00:26:08.000]  是引導人到耶穌面前
[00:26:08.000 --> 00:26:12.000]  燈泡象徵基督是世界的光
[00:26:12.000 --> 00:26:16.000]  紅色的飾物象徵基督的寶血 愛的記號
[00:26:16.000 --> 00:26:19.000]  但這些裝飾從來都不是為樹自己
[00:26:19.000 --> 00:26:21.000]  是為經過的人
[00:26:21.000 --> 00:26:25.000]  叫他們記得聖誕的主角是基督
[00:26:25.000 --> 00:26:32.000]  同樣 上帝在我們生命加添了恩慈 經歷 祝福
[00:26:32.000 --> 00:26:35.000]  其實不是為了我們自己好看
[00:26:35.000 --> 00:26:38.000]  而是叫人因為我們生命的改變
[00:26:38.000 --> 00:26:41.000]  想起耶穌的大能和恩典
[00:26:41.000 --> 00:26:46.000]  上帝擺在你們生命的裝飾是什麼
[00:26:46.000 --> 00:26:51.000]  你的才剛 走過的傷痛 得著的醫治
[00:26:51.000 --> 00:26:55.000]  這些會不會只是成為你自豪的資本
[00:26:55.000 --> 00:27:02.000]  還是讓人想起上帝無條件犧牲的愛
[00:27:02.000 --> 00:27:07.000]  不是每一個人都要放下自己所做的
[00:27:07.000 --> 00:27:11.000]  去全職做傳道人 牧者 宣教士
[00:27:11.000 --> 00:27:14.000]  但我們每一個人可以在自己的崗位上
[00:27:14.000 --> 00:27:16.000]  清楚地承認
[00:27:16.000 --> 00:27:19.000]  我是主所用的利微人
[00:27:19.000 --> 00:27:22.000]  時間是最難奉獻的祭
[00:27:22.000 --> 00:27:26.000]  但它是最反映人的心
[00:27:26.000 --> 00:27:29.000]  我們的說話 處事方式
[00:27:29.000 --> 00:27:33.000]  反映著我們屬於誰
[00:27:33.000 --> 00:27:37.000]  聖誕節完了 聖誕樹要拆走
[00:27:37.000 --> 00:27:41.000]  修好燈飾 要搬走樹
[00:27:41.000 --> 00:27:43.000]  客廳突然空了
[00:27:43.000 --> 00:27:46.000]  但見過的人會記得
[00:27:46.000 --> 00:27:49.000]  那段時間家裡很光 很溫暖
[00:27:49.000 --> 00:27:51.000]  很多人聚集
[00:27:51.000 --> 00:27:54.000]  這些記憶留在心裡
[00:27:54.000 --> 00:27:56.000]  聖誕樹退場
[00:27:56.000 --> 00:28:01.000]  但燈光曾照過的地方 仍然存在
[00:28:01.000 --> 00:28:04.000]  下一年 或者再出場
[00:28:04.000 --> 00:28:06.000]  再被裝飾
[00:28:06.000 --> 00:28:11.000]  或者換了另一棵摺盤
[00:28:11.000 --> 00:28:14.000]  同樣利微人到了下一個階段
[00:28:14.000 --> 00:28:16.000]  要退下前線
[00:28:16.000 --> 00:28:19.000]  不等於他們不再重要
[00:28:19.000 --> 00:28:22.000]  反而成為見證
[00:28:22.000 --> 00:28:23.000]  提醒後來的
[00:28:23.000 --> 00:28:28.000]  如何在上帝面前忠心地服侍一生
[00:28:28.000 --> 00:28:31.000]  分別衛星不只是開頭的熱情
[00:28:31.000 --> 00:28:33.000]  是一生的節奏
[00:28:33.000 --> 00:28:37.000]  有起步 有奔跑 有傳承
[00:28:37.000 --> 00:28:40.000]  可能你現在的人生階段很忙
[00:28:40.000 --> 00:28:43.000]  鼓勵你們每天抽點時間
[00:28:43.000 --> 00:28:49.000]  轉眼離開娛樂 手機 遊戲 社交媒體 電視 旅行
[00:28:49.000 --> 00:28:53.000]  學習轉移去聽上帝的說話
[00:28:53.000 --> 00:28:56.000]  聽一聽上一代的屬靈忠告
[00:28:56.000 --> 00:29:00.000]  建議年輕的找一位屬靈的前輩
[00:29:00.000 --> 00:29:03.000]  固定的請教 請他為你祈禱
[00:29:03.000 --> 00:29:05.000]  無論你現在多麼繁忙
[00:29:05.000 --> 00:29:09.000]  都是上帝特別使用你的時間
[00:29:09.000 --> 00:29:13.000]  要抽時間安靜 分別衛星
[00:29:13.000 --> 00:29:15.000]  用零碎的時間去祈禱
[00:29:15.000 --> 00:29:18.000]  聽聽上帝跟你說什麼
[00:29:18.000 --> 00:29:21.000]  在決定之前停一停 問下主
[00:29:21.000 --> 00:29:25.000]  或許你是長輩之心的信徒
[00:29:25.000 --> 00:29:28.000]  鼓勵你們用最寶貴的商議
[00:29:28.000 --> 00:29:30.000]  和真誠的心
[00:29:30.000 --> 00:29:34.000]  去關懷 代討 做陪談 服侍
[00:29:34.000 --> 00:29:37.000]  成為年輕一代的屬靈長輩
[00:29:37.000 --> 00:29:41.000]  因為你們更加懂得上帝的旨意
[00:29:41.000 --> 00:29:44.000]  更加懂得安靜聽上帝
[00:29:44.000 --> 00:29:47.000]  更加懂得明白人
[00:29:47.000 --> 00:29:51.000]  願我們每一個學務給上帝光照
[00:29:51.000 --> 00:29:54.000]  從內心承認自己需要被潔淨
[00:29:54.000 --> 00:29:57.000]  全教會分別衛星
[00:29:57.000 --> 00:30:01.000]  發更大的光 榮耀上帝
[00:30:01.000 --> 00:30:04.000]  好像抹乾淨的手機鏡頭
[00:30:04.000 --> 00:30:06.000]  被光線清楚照入
[00:30:06.000 --> 00:30:08.000]  好像被裝飾的聖誕樹
[00:30:08.000 --> 00:30:10.000]  不是再為自己發光
[00:30:10.000 --> 00:30:12.000]  是為主發光
[00:30:12.000 --> 00:30:14.000]  在不同的人生季節
[00:30:14.000 --> 00:30:16.000]  用不同的方式
[00:30:16.000 --> 00:30:21.000]  為教會你們屬靈的家服侍
[00:30:21.000 --> 00:30:24.000]  學習由「出聲」到「用耳聽」
[00:30:24.000 --> 00:30:27.000]  「幫手」或「停手」
[00:30:27.000 --> 00:30:30.000]  成為大家的祝福
[00:30:30.000 --> 00:30:33.000]  本身我今天預備講章差不多
[00:30:33.000 --> 00:30:35.000]  早兩天退休
[00:30:35.000 --> 00:30:38.000]  聖靈提醒我要多講一點
[00:30:38.000 --> 00:30:40.000]  就是今時今日
[00:30:40.000 --> 00:30:42.000]  教會很需要認真面對
[00:30:42.000 --> 00:30:48.000]  整體的被潔淨 被光照 向前行
[00:30:48.000 --> 00:30:52.000]  這本書《教會復興的障礙》
[00:30:52.000 --> 00:30:54.000]  出現在我面前
[00:30:54.000 --> 00:30:57.000]  書是這樣說的
[00:30:57.000 --> 00:30:59.000]  今日的教會已經不知不覺
[00:30:59.000 --> 00:31:02.000]  被世俗化侵蝕得相當嚴重
[00:31:02.000 --> 00:31:05.000]  這種侵蝕並不是罪大惡極
[00:31:05.000 --> 00:31:07.000]  大錯特錯的事
[00:31:07.000 --> 00:31:09.000]  而是一些普通的事
[00:31:09.000 --> 00:31:13.000]  就是忽視聖經所講的教會紀律
[00:31:13.000 --> 00:31:18.000]  Discipleship need discipline
[00:31:18.000 --> 00:31:21.000]  門徒訓練是需要紀律
[00:31:21.000 --> 00:31:24.000]  我們很容易忽視蒙恩之道
[00:31:24.000 --> 00:31:26.000]  忽視公開的誓言
[00:31:26.000 --> 00:31:28.000]  忽視洗禮
[00:31:28.000 --> 00:31:31.000]  不忠實地參加崇拜
[00:31:31.000 --> 00:31:33.000]  會傳一些這個好那個不好
[00:31:33.000 --> 00:31:38.000]  不恰當 未經證實的說話
[00:31:38.000 --> 00:31:41.000]  基督徒更常常用相對的態度
[00:31:41.000 --> 00:31:44.000]  去討論教會紀律的問題
[00:31:44.000 --> 00:31:47.000]  所關心的不是絕對是非問題
[00:31:47.000 --> 00:31:51.000]  而是自己所提的意見有沒有達到效果
[00:31:51.000 --> 00:31:56.000]  所關心的不是上帝藉著聖經所要求的是什麼
[00:31:56.000 --> 00:32:01.000]  而是他們所提的見解能不能夠贏得人心
[00:32:01.000 --> 00:32:05.000]  上帝的教會紀律最核心的問題
[00:32:05.000 --> 00:32:10.000]  並不是明不明智 審不審身
[00:32:10.000 --> 00:32:13.000]  也不是我們中不中意
[00:32:13.000 --> 00:32:21.000]  而是不是上帝在聖經所吩咐教會的做法
[00:32:21.000 --> 00:32:24.000]  昨天我們牧者們裡
[00:32:24.000 --> 00:32:29.000]  很多牧者分享 很多長輩分享
[00:32:29.000 --> 00:32:32.000]  我們最深刻一句
[00:32:32.000 --> 00:32:39.000]  就是教會要做教會要做的事
[00:32:39.000 --> 00:32:44.000]  這一間是不是分別為聖的教會
[00:32:44.000 --> 00:32:49.000]  有沒有找到打開的聖經在哪裡
[00:32:49.000 --> 00:32:53.000]  還是這一間
[00:32:53.000 --> 00:32:59.000]  AI的講源
[00:32:59.000 --> 00:33:05.000]  還是上帝吩咐是這一間
[00:33:05.000 --> 00:33:10.000]  我們今天學到用心去聽清楚上帝的吩咐
[00:33:10.000 --> 00:33:13.000]  按上帝的樣式
[00:33:13.000 --> 00:33:17.000]  令上帝的教會整體發光
[00:33:17.000 --> 00:33:19.000]  並不是用世俗的樣式
[00:33:19.000 --> 00:33:21.000]  自己想的樣式
[00:33:21.000 --> 00:33:26.000]  多人同意的樣式
[00:33:26.000 --> 00:33:33.000]  現在邀請大家在心裡面問主這三個問題
[00:33:33.000 --> 00:33:36.000]  主啊 在哪一個範圍
[00:33:36.000 --> 00:33:41.000]  祢要我走出黑暗 給祢光照
[00:33:41.000 --> 00:33:45.000]  主啊 祢在我生命加上了什麼裝飾
[00:33:45.000 --> 00:33:48.000]  是祢想用來祝福人
[00:33:48.000 --> 00:33:52.000]  主啊 祢要我怎樣和弟兄姊妹相處
[00:33:52.000 --> 00:33:57.000]  讓祢的教會發光榮耀祢
[00:33:57.000 --> 00:34:00.000]  我們用半分鐘的時間
[00:34:00.000 --> 00:34:05.000]  聽聽上帝怎樣回覆你
[00:34:30.000 --> 00:34:45.000]  九曰以賽亞先知提醒
[00:34:45.000 --> 00:34:49.000]  列國啊 要近前來聽
[00:34:49.000 --> 00:34:52.000]  眾民啊 要質疑而聽
[00:34:52.000 --> 00:34:55.000]  地和其上所充滿的
[00:34:55.000 --> 00:34:58.000]  世界和其中一切所出的
[00:34:58.000 --> 00:35:01.000]  都應當聽
[00:35:01.000 --> 00:35:04.000]  新約亞國書提醒
[00:35:04.000 --> 00:35:06.000]  親愛的弟兄姊妹們
[00:35:06.000 --> 00:35:08.000]  這是你們所知道的
[00:35:08.000 --> 00:35:13.000]  要脫去一切的污穢和盈餘的邪惡
[00:35:13.000 --> 00:35:15.000]  全溫柔的心
[00:35:15.000 --> 00:35:18.000]  領受能救你們靈魂的道
[00:35:18.000 --> 00:35:19.000]  只是你們要行道
[00:35:19.000 --> 00:35:23.000]  不要單單聽道自己 欺控自己
[00:35:23.000 --> 00:35:28.000]  唯有詳細察看那傳遍使人自由之律法
[00:35:28.000 --> 00:35:30.000]  實在行出來
[00:35:30.000 --> 00:35:34.000]  就在他所行的事上必然得福
[00:35:34.000 --> 00:35:36.000]  若有人自以為虔誠
[00:35:36.000 --> 00:35:38.000]  卻不勒住他的舌頭
[00:35:38.000 --> 00:35:41.000]  反欺控自己的心
[00:35:41.000 --> 00:35:44.000]  這人的虔誠是虛
[00:35:44.000 --> 00:35:47.000]  在上帝我們的父面前
[00:35:47.000 --> 00:35:49.000]  那清潔沒有玷污的虔誠
[00:35:49.000 --> 00:35:53.000]  就是看顧在患難中的孤兒寡婦
[00:35:53.000 --> 00:35:58.000]  並且保守自己不顛掩世俗
[00:35:58.000 --> 00:36:04.000]  如果我們現在看一看身處以色列的人
[00:36:04.000 --> 00:36:06.000]  當地警暴一響
[00:36:06.000 --> 00:36:10.000]  他們九十秒就會走進去放空洞
[00:36:10.000 --> 00:36:13.000]  今天我們在香港聽到可能會
[00:36:13.000 --> 00:36:15.000]  看看真還是假
[00:36:15.000 --> 00:36:18.000]  先看清楚一點
[00:36:18.000 --> 00:36:21.000]  這就是我們未發現基督徒
[00:36:21.000 --> 00:36:25.000]  是處身屬靈真賤的現實之中
[00:36:25.000 --> 00:36:29.000]  盼望我們明白為何要警醒分別為聖
[00:36:29.000 --> 00:36:31.000]  轉眼為異
[00:36:31.000 --> 00:36:33.000]  立即行動
[00:36:33.000 --> 00:36:35.000]  聽道行道
[00:36:35.000 --> 00:36:38.000]  不要賭主還未回來
[00:36:38.000 --> 00:36:40.000]  或者猜他何時回來
[00:36:40.000 --> 00:36:44.000]  因為沒有人知道主何時回來
[00:36:44.000 --> 00:36:50.000]  與他更加不要拖延自己靈明的成長
[00:36:50.000 --> 00:36:53.000]  最後聖靈有話說
[00:36:53.000 --> 00:36:58.000]  來自希伯來書三章七至十三節
[00:36:58.000 --> 00:37:00.000]  你們今日若聽上帝的話
[00:37:00.000 --> 00:37:02.000]  就不可眼著心
[00:37:02.000 --> 00:37:04.000]  好像在曠野感野
[00:37:04.000 --> 00:37:07.000]  上帝發怒試探上帝的時候一樣
[00:37:07.000 --> 00:37:10.000]  在那裡你們的祖宗試探上帝
[00:37:10.000 --> 00:37:14.000]  並且觀看上帝的作為有四十年之久
[00:37:14.000 --> 00:37:17.000]  所以上帝厭煩那世代的人
[00:37:17.000 --> 00:37:20.000]  說他們心裡常常迷糊
[00:37:20.000 --> 00:37:23.000]  竟不曉得上帝的作為
[00:37:23.000 --> 00:37:26.000]  上帝就在路中起誓說
[00:37:26.000 --> 00:37:30.000]  「眼深的人斷不可進入我的安息」
[00:37:30.000 --> 00:37:31.000]  弟兄姊妹們
[00:37:31.000 --> 00:37:33.000]  你們要謹慎
[00:37:33.000 --> 00:37:37.000]  免得你們中間或有人存著不信的惡心
[00:37:37.000 --> 00:37:40.000]  把永生上帝離棄了
[00:37:40.000 --> 00:37:42.000]  總要趁著還有今天
[00:37:42.000 --> 00:37:45.000]  天天彼此相勸
[00:37:45.000 --> 00:37:48.000]  免得你們中間有人被罪迷惑
[00:37:48.000 --> 00:37:53.000]  心裡就乾硬了
[00:37:53.000 --> 00:37:58.000]  我們同心土共
[00:37:58.000 --> 00:38:01.000]  慈愛公義的天父上帝
[00:38:01.000 --> 00:38:05.000]  感謝你賜下聖言
[00:38:05.000 --> 00:38:08.000]  在預府期用文素記八章提醒
[00:38:08.000 --> 00:38:11.000]  我們已經恩信耶穌是神的兒子
[00:38:11.000 --> 00:38:13.000]  被分別為聖
[00:38:13.000 --> 00:38:14.000]  耶穌為我們的罪
[00:38:14.000 --> 00:38:17.000]  釘身十字架分別為聖
[00:38:17.000 --> 00:38:19.000]  令我們被稱為義
[00:38:19.000 --> 00:38:21.000]  被稱為神的兒女
[00:38:21.000 --> 00:38:24.000]  不是我們有幾好
[00:38:24.000 --> 00:38:26.000]  我們知道我們沒有耐性
[00:38:26.000 --> 00:38:29.000]  確實有犯罪得罪你
[00:38:29.000 --> 00:38:31.000]  更加在生活上
[00:38:31.000 --> 00:38:33.000]  離開了你在聖經吩咐我們
[00:38:33.000 --> 00:38:38.000]  要和教會一起潔淨發光
[00:38:38.000 --> 00:38:40.000]  求你光照我們內心
[00:38:40.000 --> 00:38:43.000]  潔淨我們心思意念
[00:38:43.000 --> 00:38:47.000]  運用你所賜的恩賜和經歷
[00:38:47.000 --> 00:38:51.000]  成為教會和祝福人的見證
[00:38:51.000 --> 00:38:54.000]  引導我們在人生不同的季節
[00:38:54.000 --> 00:38:58.000]  持續警醒每日的優先次序
[00:38:58.000 --> 00:39:01.000]  真正懂得分別為聖
[00:39:01.000 --> 00:39:03.000]  轉眼為義
[00:39:03.000 --> 00:39:07.000]  聽著你的聲音帶領我們向前行
[00:39:07.000 --> 00:39:10.000]  單單定睜仰望你
[00:39:10.000 --> 00:39:12.000]  不再是其他東西
[00:39:12.000 --> 00:39:15.000]  立志擺上我們的心
[00:39:15.000 --> 00:39:17.000]  給你察驗
[00:39:17.000 --> 00:39:21.000]  逐漸改變我們生活的態度和方式
[00:39:21.000 --> 00:39:24.000]  為的是要榮耀你
[00:39:24.000 --> 00:39:27.000]  奉主耶穌基督聖潔名字祈求
[00:39:27.000 --> 00:39:28.000]  阿門
