
[00:00:00.000 --> 00:00:04.360]  今天是Billy 和 Melanie 的大喜日子
[00:19:55.160 --> 00:19:57.760]  酒從哪裡變出來的
[00:19:57.760 --> 00:19:59.280]  現在有機會去看看
[00:19:59.280 --> 00:20:00.200]  耶穌的福音書
[00:20:00.200 --> 00:20:01.360]  你知道耶穌很有趣
[00:20:01.360 --> 00:20:05.840]  耶穌在祂三年的地上的時空裡面
[00:20:05.840 --> 00:20:06.560]  喝酒
[00:20:06.560 --> 00:20:07.920]  即是記載下來的
[00:20:07.920 --> 00:20:10.160]  喝了兩次
[00:20:10.160 --> 00:20:13.480]  大部分時間都是喝水
[00:20:13.480 --> 00:20:15.040]  有兩次耶穌喝酒
[00:20:15.040 --> 00:20:17.440]  第一次是祂開始的第一個神蹟
[00:20:17.440 --> 00:20:21.600]  第二次的喝酒是祂最後的晚餐
[00:20:21.600 --> 00:20:23.840]  所以當你這樣去理解的時候
[00:20:23.840 --> 00:20:28.160]  第一個神蹟是指向最後的晚餐
[00:20:28.160 --> 00:20:29.000]  最後的晚餐
[00:20:29.000 --> 00:20:29.720]  耶穌這麼說
[00:20:29.720 --> 00:20:36.720]  「這是我納入的血為許多人流出來使罪得赦」
[00:20:36.720 --> 00:20:39.960]  耶穌來要給我們洗罪的酒
[00:20:39.960 --> 00:20:44.520]  耶穌來要給我們可以赦罪的酒
[00:20:44.520 --> 00:20:46.560]  這個酒從哪裡來
[00:20:46.560 --> 00:20:48.960]  從耶穌自己的身體而來
[00:20:48.960 --> 00:20:51.080]  不是祂變出來的
[00:20:51.080 --> 00:20:53.400]  指向祂自己的補血
[00:20:53.400 --> 00:20:56.920]  指向祂在十字架上要流出的補血
[00:20:56.920 --> 00:20:58.240]  所以今天你來到教會
[00:20:58.240 --> 00:21:00.760]  你見到教會最大塊的東西是甚麼
[00:21:00.760 --> 00:21:03.440]  不是酒缸
[00:21:03.440 --> 00:21:04.240]  是十字架
[00:21:04.240 --> 00:21:08.280]  為甚麼中心大到你都沒有留意
[00:21:08.280 --> 00:21:10.880]  有時候我覺得我們的十字架太大
[00:21:10.880 --> 00:21:11.520]  太高
[00:21:11.520 --> 00:21:15.360]  要你舉起頭你才可以看得到
[00:21:15.360 --> 00:21:17.080]  這是我們基督教的標誌
[00:21:17.080 --> 00:21:20.040]  不是一個酒缸
[00:21:20.040 --> 00:21:20.800]  是十字架
[00:21:20.800 --> 00:21:24.960]  因為在十字架上流出來的補血
[00:21:24.960 --> 00:21:27.720]  才可以拯救世人
[00:21:27.720 --> 00:21:30.360]  這是耶穌所做的第一件神蹟
[00:21:30.360 --> 00:21:34.920]  「以水變酒拯救瘟疫」
[00:21:34.920 --> 00:21:37.320]  但這是謎面
[00:21:37.320 --> 00:21:39.600]  真正的謎底是
[00:21:39.600 --> 00:21:46.440]  納藥的血可以洗罪得赦免
[00:21:46.440 --> 00:21:48.080]  唯有耶穌基督的補血
[00:21:48.080 --> 00:21:54.480]  才可以將你和我從罪惡死亡當中拯救出來
[00:21:54.480 --> 00:21:57.920]  你看看今天我戴的那條穆斯帶
[00:21:57.920 --> 00:21:58.560]  紅色的
[00:21:58.560 --> 00:21:59.280]  不是平時
[00:21:59.280 --> 00:22:00.440]  不是經常都戴紅色的
[00:22:00.440 --> 00:22:02.680]  今天戴紅色
[00:22:02.680 --> 00:22:03.840]  鮮紅色
[00:22:03.840 --> 00:22:06.120]  不是因為中國人喜慶的顏色
[00:22:06.120 --> 00:22:09.640]  而是基督的補血
[00:22:09.640 --> 00:22:12.440]  是救贖的記號
[00:22:12.440 --> 00:22:16.000]  我們的救主耶穌基督不單止為我們賞十字架
[00:22:16.000 --> 00:22:17.960]  不是身體受苦這麼簡單
[00:22:17.960 --> 00:22:21.880]  他其實取代了我們的地位
[00:22:21.880 --> 00:22:25.480]  取代了我們在地獄烈火當中
[00:22:25.480 --> 00:22:29.240]  該屬的地位
[00:22:29.240 --> 00:22:32.040]  地獄的烈火代表了上帝的憤怒
[00:22:32.040 --> 00:22:34.800]  是公義聖潔上帝
[00:22:34.800 --> 00:22:36.640]  為撒旦墮落天時
[00:22:36.640 --> 00:22:43.280]  並且一切不願意背改罪人所預備的地方
[00:22:43.280 --> 00:22:44.480]  很多人以為
[00:22:44.480 --> 00:22:45.360]  我做個好人
[00:22:45.360 --> 00:22:47.360]  我可以上天堂
[00:22:47.360 --> 00:22:48.600]  我可以逃離地獄
[00:22:48.600 --> 00:22:51.400]  但是聖經告訴我們
[00:22:51.400 --> 00:22:55.400]  沒有一個人在上帝面前是一個異人
[00:22:55.400 --> 00:22:57.160]  我們唯一的拯救方法
[00:22:57.160 --> 00:22:59.480]  得救的方法
[00:22:59.480 --> 00:23:04.320]  是轉向相信主耶穌基督
[00:23:04.320 --> 00:23:08.440]  你又怎樣去選擇呢?
[00:23:08.440 --> 00:23:10.720]  對於那些已經相信
[00:23:10.720 --> 00:23:14.280]  跟隨耶穌基督的人來說
[00:23:14.280 --> 00:23:17.560]  我們不單止是逃過了地獄的烈火
[00:23:17.560 --> 00:23:20.960]  我們更可以參與上帝為我們預備一個
[00:23:20.960 --> 00:23:23.320]  永恆的婚宴
[00:23:23.320 --> 00:23:28.800]  就是一節聖經第十九章第六節和第七節
[00:23:28.800 --> 00:23:32.080]  Hallelujah讚美上帝
[00:23:32.080 --> 00:23:33.680]  整個人類歷史的終結
[00:23:33.680 --> 00:23:37.480]  因為主我們的上帝全能者作王了
[00:23:37.480 --> 00:23:40.560]  我們要歡喜快樂
[00:23:40.560 --> 00:23:43.160]  將榮耀歸給他
[00:23:43.160 --> 00:23:48.080]  因為羔羊的婚期到了
[00:23:48.080 --> 00:23:49.720]  今天因為疫症的關係
[00:23:49.720 --> 00:23:52.160]  因為疫症的緣故
[00:23:52.160 --> 00:23:54.360]  不是所有的親戚朋友
[00:23:54.360 --> 00:23:57.000]  兄弟姐妹都可以來
[00:23:57.000 --> 00:24:01.680]  實體參與Billy和Melanie的婚禮
[00:24:01.680 --> 00:24:05.680]  就算真的來到這裡參與婚禮
[00:24:05.680 --> 00:24:07.920]  晚上都不能喝酒
[00:24:07.920 --> 00:24:10.480]  真的有點掃興
[00:24:10.480 --> 00:24:12.360]  不過說真的
[00:24:12.360 --> 00:24:15.840]  來不了Billy和Melanie的婚禮
[00:24:15.840 --> 00:24:17.600]  真的沒有所謂
[00:24:17.600 --> 00:24:20.440]  沒有大損失
[00:24:20.440 --> 00:24:24.240]  然而如果你去不了羔羊的婚宴
[00:24:24.240 --> 00:24:25.880]  那就真的糟糕了
[00:24:25.880 --> 00:24:28.680]  因為在人類的歷史盡頭
[00:24:28.680 --> 00:24:30.520]  只有兩條路
[00:24:30.520 --> 00:24:32.920]  地獄的烈火
[00:24:32.920 --> 00:24:34.880]  與羔羊的婚宴
[00:24:34.880 --> 00:24:39.040]  結束的時候讓我再次邀請大家
[00:24:39.040 --> 00:24:42.200]  思想你自己的罪孽
[00:24:42.200 --> 00:24:45.480]  還有你我必死的身體
[00:24:45.480 --> 00:24:46.800]  死後的審判
[00:24:46.800 --> 00:24:51.880]  還有基督在十字架上的救恩
[00:24:51.880 --> 00:24:53.960]  而我們這裡每一個人
[00:24:53.960 --> 00:24:58.640]  都悔改相信洗罪先生
[00:24:58.640 --> 00:25:00.120]  救主耶穌基督
[00:25:00.120 --> 00:25:03.480]  盼望在羔羊的婚宴
[00:25:03.480 --> 00:25:04.400]  與大家相見
[00:25:04.400 --> 00:25:09.280]  See you at the wedding of the lamb
