
[00:00:00.000 --> 00:00:03.560]  現在的現代CGI特技非常之好
[00:16:21.240 --> 00:16:24.080]  他的朋友看到他這樣
[00:16:24.080 --> 00:16:25.240]  這麼有義氣
[00:16:25.240 --> 00:16:27.080]  這麼有承擔
[00:16:27.080 --> 00:16:31.680]  於是有些人就送一些花種給他
[00:16:31.680 --> 00:16:32.520]  有些客人就說
[00:16:32.520 --> 00:16:36.640]  你不如來我後院剪一些玫瑰花去插枝
[00:16:36.640 --> 00:16:43.240]  有些人就免費送了公園一些尼拜蘭的木材料送給他
[00:16:43.240 --> 00:16:45.920]  這個消息一路傳出去
[00:16:45.920 --> 00:16:50.120]  這個小鎮最大的家具廠的老闆很感動
[00:16:50.120 --> 00:16:53.600]  不收錢這個傻子都會做的
[00:16:53.600 --> 00:16:54.640]  於是就答應
[00:16:54.640 --> 00:16:55.440]  好了
[00:16:55.440 --> 00:16:59.440]  這個公園所有的木的牆椅
[00:16:59.440 --> 00:17:01.640]  我供應
[00:17:01.640 --> 00:17:08.960]  很快這個爛地垃圾場就變成一個漂亮的公園
[00:17:08.960 --> 00:17:10.120]  綠草原因
[00:17:10.120 --> 00:17:14.400]  並且有些人走的時候有小鳥的聲音
[00:17:14.400 --> 00:17:16.680]  二十五年後
[00:17:16.680 --> 00:17:19.520]  這個一開始讀不成書
[00:17:19.520 --> 00:17:21.480]  好像沒有什麼前景
[00:17:21.480 --> 00:17:23.280]  不知道在做什麼
[00:17:23.280 --> 00:17:25.040]  只是做臨時工
[00:17:25.040 --> 00:17:26.160]  傻子
[00:17:26.160 --> 00:17:27.400]  少年人
[00:17:27.400 --> 00:17:31.360]  變成一個很出色的風景園藝家
[00:17:31.360 --> 00:17:33.360]  世界馳名
[00:17:33.360 --> 00:17:34.480]  弟兄姊妹
[00:17:34.480 --> 00:17:36.120]  我們每一個人
[00:17:36.120 --> 00:17:37.680]  神擺在我們當中
[00:17:37.680 --> 00:17:40.200]  都有一些獨特的潛質
[00:17:40.200 --> 00:17:41.160]  潛能
[00:17:41.160 --> 00:17:42.480]  神要我們找的
[00:17:42.480 --> 00:17:47.440]  就是找回神擺在你和我生命裡面那些最寶貴的潛能
[00:17:47.440 --> 00:17:49.200]  我們每一個都有的
[00:17:49.200 --> 00:17:50.400]  你跟父親弟兄姊妹說
[00:17:50.400 --> 00:17:54.640]  你和我都有獨特的潛能
[00:17:54.640 --> 00:17:55.040]  弟兄姊妹
[00:17:55.040 --> 00:17:57.640]  今天我們要找的是什麼呢
[00:17:57.640 --> 00:17:59.280]  我們今天要找的是
[00:17:59.280 --> 00:18:01.240]  神創造你和我的時候
[00:18:01.240 --> 00:18:03.280]  擺在我們裡面的那些最寶貴
[00:18:03.280 --> 00:18:04.440]  我們要找回出來
[00:18:04.440 --> 00:18:04.800]  弟兄姊妹
[00:18:04.800 --> 00:18:06.360]  這個就是上帝的心
[00:18:06.360 --> 00:18:08.320]  這個就是上帝因為愛我們
[00:18:08.320 --> 00:18:09.400]  創造我們
[00:18:09.400 --> 00:18:11.880]  但是人為什麼這麼渾噩呢
[00:18:11.880 --> 00:18:16.080]  為什麼沒有了人生的意義呢
[00:18:16.080 --> 00:18:17.800]  因為我們還沒找到
[00:18:17.800 --> 00:18:19.760]  也有人不想去找
[00:18:19.760 --> 00:18:21.680]  但是今天神的心就是
[00:18:21.680 --> 00:18:22.920]  我們一定要找
[00:18:22.920 --> 00:18:25.120]  我們一定要尋找祂
[00:18:25.120 --> 00:18:26.440]  這是第一個
[00:18:26.440 --> 00:18:28.280]  大衛不跟別人比較
[00:18:28.280 --> 00:18:29.520]  但是他反過來
[00:18:29.520 --> 00:18:32.200]  他找神擺在他生命裡面
[00:18:32.200 --> 00:18:33.240]  那種潛能
[00:18:33.240 --> 00:18:34.640]  那種潛質
[00:18:34.640 --> 00:18:35.560]  第二個秘訣
[00:18:35.560 --> 00:18:37.240]  大衛第二個秘訣是什麼呢
[00:18:37.240 --> 00:18:38.880]  他認識神
[00:18:38.880 --> 00:18:40.800]  選擇被愛
[00:18:40.800 --> 00:18:42.400]  解經家說
[00:18:42.400 --> 00:18:47.680]  詩篇23篇是最能夠概括大衛的一生
[00:18:47.680 --> 00:18:51.160]  當我們一節一節地讀詩篇23篇的時候
[00:18:51.160 --> 00:18:53.120]  彷彿我們腦裡面
[00:18:53.120 --> 00:18:59.560]  一路一路出現大衛在他人生裡面一幕一幕的情景
[00:18:59.560 --> 00:19:02.320]  其中我覺得詩篇裡面
[00:19:02.320 --> 00:19:04.520]  最精的那兩句是什麼呢
[00:19:04.520 --> 00:19:06.800]  就是第一節和第六節
[00:19:06.800 --> 00:19:08.280]  我們將它放在一起
[00:19:08.280 --> 00:19:09.280]  我們一起讀好嗎
[00:19:09.280 --> 00:19:11.480]  詩篇23篇一節和六節
[00:19:11.480 --> 00:19:12.000]  我們一起讀
[00:19:12.000 --> 00:19:13.120]  一二三
[00:19:13.120 --> 00:19:15.000]  又話是我的目者
[00:19:15.000 --> 00:19:17.280]  我必不自缺乏
[00:19:17.280 --> 00:19:21.600]  我一生一世必有因為慈愛隨著我
[00:19:21.600 --> 00:19:24.760]  我且要住在耶和華的殿中
[00:19:24.760 --> 00:19:26.280]  直到永遠
[00:19:26.280 --> 00:19:28.800]  頂止大衛對神的認識
[00:19:28.800 --> 00:19:31.000]  就不是一些頭腦的抽象概念
[00:19:31.000 --> 00:19:33.720]  或者打開本書的字有人告訴我
[00:19:33.720 --> 00:19:36.600]  又或者我不知道在哪裡找回來
[00:19:36.600 --> 00:19:39.160]  又或者是一些邏輯來的
[00:19:39.160 --> 00:19:41.480]  是一些道理來的
[00:19:41.480 --> 00:19:43.840]  大衛對神的認識不是這些
[00:19:43.840 --> 00:19:45.440]  而是每一天
[00:19:45.440 --> 00:19:47.200]  他跟神同行
[00:19:47.200 --> 00:19:48.520]  在人生裡面
[00:19:48.520 --> 00:19:50.320]  很多的困難
[00:19:50.320 --> 00:19:51.880]  很多的開心
[00:19:51.880 --> 00:19:52.880]  有平坦的路
[00:19:52.880 --> 00:19:54.160]  有崎嶇的路
[00:19:54.160 --> 00:19:56.200]  有風調雨順的路
[00:19:56.200 --> 00:19:58.680]  但是狂風暴雨的路
[00:19:58.680 --> 00:19:59.800]  有很多的歡笑
[00:19:59.800 --> 00:20:00.920]  有很多的眼淚
[00:20:00.920 --> 00:20:02.720]  但是每一個時刻
[00:20:02.720 --> 00:20:04.440]  神都跟他一起
[00:20:04.440 --> 00:20:05.960]  弟兄姊妹
[00:20:05.960 --> 00:20:08.840]  大衛和神的關係就是這樣
[00:20:08.840 --> 00:20:10.720]  每一分每一秒
[00:20:10.720 --> 00:20:12.400]  無論怎樣吵架
[00:20:12.400 --> 00:20:14.560]  無論怎樣去順利
[00:20:14.560 --> 00:20:16.160]  神都與他同在
[00:20:16.160 --> 00:20:18.400]  神永遠不會撇脫他
[00:20:18.400 --> 00:20:20.280]  所以大衛的神
[00:20:20.280 --> 00:20:22.000]  就不是神體的神
[00:20:22.000 --> 00:20:23.000]  哦
[00:20:23.000 --> 00:20:25.480]  創造天地萬物
[00:20:25.480 --> 00:20:26.560]  掌管一切
[00:20:26.560 --> 00:20:27.400]  無處不在
[00:20:27.400 --> 00:20:28.680]  無所不能
[00:20:28.680 --> 00:20:30.880]  到處都是他的
[00:20:30.880 --> 00:20:32.160]  那些
[00:20:32.160 --> 00:20:33.720]  不是一些概念
[00:20:33.720 --> 00:20:35.720]  不是別人告訴我的
[00:20:35.720 --> 00:20:37.120]  是我經歷到的
[00:20:37.120 --> 00:20:38.840]  是我感受到的
[00:20:38.840 --> 00:20:39.760]  是那個神
[00:20:39.760 --> 00:20:41.280]  我感受到神很愛
[00:20:41.280 --> 00:20:42.920]  所以大衛的神
[00:20:42.920 --> 00:20:44.320]  是很愛他的神
[00:20:44.320 --> 00:20:46.480]  而大衛完全感覺到
[00:20:46.480 --> 00:20:48.400]  百分之一百感覺到
[00:20:48.400 --> 00:20:52.120]  所以大衛很難說到最後那句
[00:20:52.120 --> 00:20:54.080]  我且要住在
[00:20:54.080 --> 00:20:55.880]  耶和華的殿裏面
[00:20:55.880 --> 00:20:57.000]  直到永遠
[00:20:57.000 --> 00:20:58.280]  他在說什麼
[00:20:58.280 --> 00:21:00.560]  我要一生一世跟他一起
[00:21:00.560 --> 00:21:02.200]  沒有任何東西
[00:21:02.200 --> 00:21:04.240]  能摸脫我與神的關係
[00:21:04.240 --> 00:21:07.400]  沒有任何東西難阻我與神的關係
[00:21:07.400 --> 00:21:10.840]  沒有任何東西可以難阻神愛我
[00:21:10.840 --> 00:21:14.080]  沒有任何東西難阻我接受神的愛
[00:21:14.080 --> 00:21:15.840]  接納祂 多謝祂
[00:21:15.840 --> 00:21:18.280]  這個是很親密的關係
[00:21:18.280 --> 00:21:19.840]  是一個人的關係
[00:21:19.840 --> 00:21:21.400]  是人與神的關係
[00:21:21.400 --> 00:21:22.800]  不是讀書的關係
[00:21:22.800 --> 00:21:24.200]  不是看東西的關係
[00:21:24.200 --> 00:21:26.000]  不是別人教我的關係
[00:21:26.000 --> 00:21:27.440]  而是我經歷到
[00:21:27.440 --> 00:21:28.600]  我感受到
[00:21:28.600 --> 00:21:31.120]  我完全感覺到
[00:21:31.120 --> 00:21:33.480]  請接受
[00:21:33.480 --> 00:21:35.320]  大衛
[00:21:35.320 --> 00:21:36.840]  經歷到神
[00:21:36.840 --> 00:21:39.720]  大衛明白神與神同行
[00:21:39.720 --> 00:21:41.600]  並且大衛有一個主動
[00:21:41.600 --> 00:21:44.320]  我接受神愛我
[00:21:44.320 --> 00:21:46.200]  那有很多人有困難就是
[00:21:46.200 --> 00:21:48.240]  我不接受神愛我
[00:21:48.240 --> 00:21:49.960]  我不覺得神愛我
[00:21:49.960 --> 00:21:53.160]  就算愛我 我都不想要
[00:21:53.160 --> 00:21:54.960]  愛很重要
[00:21:54.960 --> 00:21:56.320]  有人說
[00:21:56.320 --> 00:21:59.840]  自大和自卑
[00:21:59.840 --> 00:22:01.920]  其實是一線的
[00:22:01.920 --> 00:22:04.160]  你有沒有發覺有人去
[00:22:04.160 --> 00:22:06.920]  用一些地位去炫耀自己
[00:22:06.920 --> 00:22:10.040]  我多高級 我比你高級
[00:22:10.040 --> 00:22:11.720]  有人用才能
[00:22:11.720 --> 00:22:12.840]  你看我多做了多少事
[00:22:12.840 --> 00:22:14.480]  你看我多少個學位
[00:22:14.480 --> 00:22:15.720]  你看我多你多少個
[00:22:15.720 --> 00:22:17.920]  你看我轉數快你多少
[00:22:17.920 --> 00:22:19.080]  看你回答多少問題
[00:22:19.080 --> 00:22:20.280]  我回答多少
[00:22:20.280 --> 00:22:21.200]  看你賺多少錢
[00:22:21.200 --> 00:22:22.680]  我賺多少
[00:22:22.680 --> 00:22:26.680]  有人用很多其他東西來炫耀自己
[00:22:26.680 --> 00:22:28.960]  我看我多少錢
[00:22:28.960 --> 00:22:31.560]  你有多少錶
[00:22:31.560 --> 00:22:32.560]  你的錶多少錢
[00:22:32.560 --> 00:22:33.400]  200元而已
[00:22:33.400 --> 00:22:34.760]  我的錶2萬元
[00:22:34.760 --> 00:22:38.600]  我家裡有10隻
[00:22:38.600 --> 00:22:40.280]  比較
[00:22:40.280 --> 00:22:41.880]  炫耀自己
[00:22:41.880 --> 00:22:43.320]  亭姐妹
[00:22:43.320 --> 00:22:46.400]  所以說自大和自卑都是一線
[00:22:46.400 --> 00:22:50.840]  為什麼人們要去炫耀自己
[00:22:50.840 --> 00:22:54.080]  因為人心裡有一種恐懼
[00:22:54.080 --> 00:22:55.720]  這種恐懼是什麼
[00:22:55.720 --> 00:22:57.560]  如果我沒有這些
[00:22:57.560 --> 00:22:59.720]  就沒有人再愛我
[00:22:59.720 --> 00:23:01.720]  沒有甘露
[00:23:01.720 --> 00:23:03.520]  沒有漂亮的衣服
[00:23:03.520 --> 00:23:05.400]  沒有那個職位
[00:23:05.400 --> 00:23:07.240]  就沒有人再愛我
[00:23:07.240 --> 00:23:10.440]  I will be nothing
[00:23:10.440 --> 00:23:13.160]  因為人心裡那種恐懼
[00:23:13.160 --> 00:23:15.480]  今天神要跟我們說
[00:23:15.480 --> 00:23:17.800]  我們尚在神的愛裡面
[00:23:17.800 --> 00:23:18.920]  在聖經裡面說
[00:23:18.920 --> 00:23:20.800]  在神完全的愛裡面
[00:23:20.800 --> 00:23:22.480]  我們再無懼怕
[00:23:22.480 --> 00:23:28.120]  但我們要主動去接受神愛我們
[00:23:28.120 --> 00:23:32.160]  我記得以下故事有位長者跟我講
[00:23:32.160 --> 00:23:38.440]  他說在天國有一個他生前做清潔工的姐妹
[00:23:38.440 --> 00:23:41.680]  她遇見耶穌
[00:23:41.680 --> 00:23:44.240]  她覺得自己不夠好
[00:23:44.240 --> 00:23:46.320]  她遇見耶穌怎樣遇見呢
[00:23:46.320 --> 00:23:48.320]  她低頭
[00:23:48.320 --> 00:23:50.320]  她的臉上有很多羞愧
[00:23:50.320 --> 00:23:52.080]  很慚愧
[00:23:52.080 --> 00:23:55.360]  她說主啊我對不起你
[00:23:55.360 --> 00:23:57.720]  我不夠好 我不行
[00:23:57.720 --> 00:23:59.760]  我比不上別人
[00:23:59.760 --> 00:24:01.960]  我從來沒有說過道
[00:24:01.960 --> 00:24:03.680]  我從來沒有寫過書
[00:24:03.680 --> 00:24:06.360]  我從來沒有說過見證
[00:24:06.360 --> 00:24:09.200]  我只是一個清潔女工
[00:24:09.200 --> 00:24:13.200]  我對天國沒有任何貢獻
[00:24:13.200 --> 00:24:14.440]  但耶穌聽完她之後
[00:24:14.440 --> 00:24:16.520]  不是喲
[00:24:16.520 --> 00:24:18.520]  我覺得你很棒
[00:24:18.520 --> 00:24:20.360]  我覺得你很好
[00:24:20.360 --> 00:24:23.360]  大家可以想像那個對比
[00:24:23.360 --> 00:24:26.760]  本來自己覺得這樣
[00:24:26.760 --> 00:24:27.360]  但耶穌說
[00:24:27.360 --> 00:24:29.080]  不是喲 我覺得你很棒
[00:24:29.080 --> 00:24:30.600]  如果是你要怎樣
[00:24:30.600 --> 00:24:32.240]  當然是睜大眼
[00:24:32.240 --> 00:24:34.120]  不需要自己的耳
[00:24:34.120 --> 00:24:37.440]  為什麼會這樣呢
[00:24:37.440 --> 00:24:42.120]  耶穌這樣跟她說
[00:24:42.120 --> 00:24:44.360]  她說
[00:24:44.360 --> 00:24:47.560]  我一直看著你
[00:24:47.560 --> 00:24:50.480]  一切的事我都知道
[00:24:50.480 --> 00:24:52.920]  你即使沒有人加你工資
[00:24:52.920 --> 00:24:54.680]  沒有人稱讚你
[00:24:54.680 --> 00:24:57.800]  甚至沒有人看見你每天做的事
[00:24:57.800 --> 00:25:01.000]  你仍然堅持盡你的責任
[00:25:01.000 --> 00:25:02.680]  做好你的事
[00:25:02.680 --> 00:25:05.560]  完成你的本份
[00:25:05.560 --> 00:25:08.760]  這種就是我所看的單純
[00:25:08.760 --> 00:25:11.440]  這種就是我所看的善良
[00:25:11.440 --> 00:25:14.240]  這種就是我所看的盡責
[00:25:14.240 --> 00:25:15.880]  所以我不管
[00:25:15.880 --> 00:25:18.400]  這個世界其他人怎樣看你
[00:25:18.400 --> 00:25:20.200]  但在我眼裏
[00:25:20.200 --> 00:25:22.320]  你永遠都是最好
[00:25:22.320 --> 00:25:23.400]  最可貴
[00:25:23.400 --> 00:25:24.760]  你知不知道
[00:25:24.760 --> 00:25:27.440]  我以你為榮
[00:25:27.440 --> 00:25:29.880]  當這個世界
[00:25:29.880 --> 00:25:31.800]  用不同的眼光去看人
[00:25:31.800 --> 00:25:33.720]  去評判 去評價
[00:25:33.720 --> 00:25:35.800]  去稱其他人的時候
[00:25:35.800 --> 00:25:38.680]  我今天很想告訴大家
[00:25:38.680 --> 00:25:40.800]  耶穌不是這樣看我們
[00:25:40.800 --> 00:25:42.640]  耶穌是看我們的心
[00:25:42.640 --> 00:25:44.880]  耶穌是看我們怎樣回應祂
[00:25:44.880 --> 00:25:49.200]  耶穌是看我們怎樣與祂同行
[00:25:49.200 --> 00:25:52.800]  於是耶穌就拿了一個金冠面出來
[00:25:52.800 --> 00:25:55.040]  戴在這位姊妹頭上
[00:25:55.040 --> 00:25:57.480]  這位姊妹很開心
[00:25:57.480 --> 00:25:58.840]  把頭戴出來
[00:25:58.840 --> 00:26:00.840]  讓耶穌戴上去
[00:26:00.840 --> 00:26:03.920]  主動接納神的愛
[00:26:03.920 --> 00:26:05.560]  今天我想跟大家說
[00:26:05.560 --> 00:26:07.200]  神對我們的心
[00:26:07.200 --> 00:26:09.200]  祂都期望我們有一個回應
[00:26:09.200 --> 00:26:14.400]  我們願意去接納耶穌愛我們
[00:26:14.400 --> 00:26:16.760]  有人生命很可憐
[00:26:16.760 --> 00:26:20.160]  因為他不接受耶穌去愛他
[00:26:20.160 --> 00:26:22.480]  讓今天聖靈都跟我們說
[00:26:22.480 --> 00:26:24.600]  耶穌的愛就在我們當中
[00:26:24.600 --> 00:26:26.760]  讓我們一起去領受
[00:26:26.760 --> 00:26:29.040]  去接納耶穌愛我們
[00:26:29.040 --> 00:26:30.400]  一起說阿們吧
[00:26:30.400 --> 00:26:31.960]  Amen
[00:26:31.960 --> 00:26:34.120]  大衛第三個秘訣
[00:26:34.120 --> 00:26:34.760]  是什麼呢
[00:26:34.760 --> 00:26:38.920]  大衛用神的眼光去看自己的價值
[00:26:38.920 --> 00:26:40.880]  我們看詩篇第八篇
[00:26:40.880 --> 00:26:41.880]  可能大家都很熟悉
[00:26:41.880 --> 00:26:43.200]  詩篇第八篇
[00:26:43.200 --> 00:26:44.240]  四至九節
[00:26:44.240 --> 00:26:45.000]  等一下我們一起讀
[00:26:45.000 --> 00:26:46.160]  一二三
[00:26:46.160 --> 00:26:47.640]  人算什麼
[00:26:47.640 --> 00:26:49.440]  你竟顧念他
[00:26:49.440 --> 00:26:51.000]  世人算什麼
[00:26:51.000 --> 00:26:53.080]  你竟眷顧他
[00:26:53.080 --> 00:26:56.080]  你叫他比天事微小一點
[00:26:56.080 --> 00:27:01.080]  並賜他榮耀尊貴為冠冕
[00:27:01.080 --> 00:27:02.800]  在希伯來文
[00:27:02.800 --> 00:27:05.840]  我用我們希伯來文的原意
[00:27:05.840 --> 00:27:09.360]  用我們自己的說話來解釋聖經
[00:27:09.360 --> 00:27:10.600]  他在說什麼呢
[00:27:10.600 --> 00:27:13.000]  我們是誰
[00:27:13.000 --> 00:27:15.360]  你竟然整天想著我們
[00:27:15.360 --> 00:27:18.600]  顧念就是整天想著
[00:27:18.600 --> 00:27:20.800]  人類是什麼
[00:27:20.800 --> 00:27:23.440]  你竟然整天來探他們
[00:27:23.440 --> 00:27:26.680]  眷顧是探訪的意思
[00:27:26.680 --> 00:27:28.360]  我又想問問你
[00:27:28.360 --> 00:27:29.640]  有哪些人
[00:27:29.640 --> 00:27:31.480]  是要整天想著
[00:27:31.480 --> 00:27:33.840]  又整天很想去找他
[00:27:33.840 --> 00:27:35.560]  又整天找著他呢
[00:27:35.560 --> 00:27:38.880]  就是那些你覺得很重要的人
[00:27:38.880 --> 00:27:41.760]  所以你又反過來想一下神的心
[00:27:41.760 --> 00:27:42.960]  為什麼
[00:27:42.960 --> 00:27:45.200]  為什麼祂會整天想著我們
[00:27:45.200 --> 00:27:48.360]  為什麼祂會整天想來探我們
[00:27:48.360 --> 00:27:51.400]  今天就直覺聖靈在我們當中
[00:27:51.400 --> 00:27:55.320]  你要看到神是多麼體重我們
[00:27:55.320 --> 00:27:58.360]  很重要的祂才會整天想著
[00:27:58.360 --> 00:28:02.840]  很寶貴的祂才會整天想來探我們
[00:28:02.840 --> 00:28:06.080]  可能在我們當中有些人覺得
[00:28:06.080 --> 00:28:08.000]  我一點都不重要
[00:28:08.000 --> 00:28:09.560]  可能從小到大
[00:28:09.560 --> 00:28:10.520]  你覺得
[00:28:10.520 --> 00:28:12.520]  都沒有人覺得我重要
[00:28:12.520 --> 00:28:15.920]  今天可能你心裡面有些聲音跟他說
[00:28:15.920 --> 00:28:18.040]  我是可有可無
[00:28:18.040 --> 00:28:20.400]  甚至我不出世可能更好
[00:28:20.400 --> 00:28:23.480]  如果有些人這樣想的話
[00:28:23.480 --> 00:28:26.200]  今天耶穌會跟你說不是的
[00:28:26.200 --> 00:28:28.520]  你是獨一無二
[00:28:28.520 --> 00:28:31.240]  在我眼裡面是寶貴到無比
[00:28:31.240 --> 00:28:34.800]  甚至耶穌為你犧牲性命
[00:28:34.800 --> 00:28:36.600]  今天還你回來
[00:28:36.600 --> 00:28:38.720]  所以我們是極之寶貴
[00:28:38.720 --> 00:28:42.560]  你知道我們今天可能生活在一個社會裡面是怎樣的呢
[00:28:42.560 --> 00:28:45.120]  這個社會是喜歡比較的
[00:28:45.120 --> 00:28:48.280]  我小時候拜年我最討厭去拜年
[00:28:48.280 --> 00:28:49.800]  最討厭別人來我家裡拜年
[00:28:49.800 --> 00:28:50.320]  為什麼呢
[00:28:50.320 --> 00:28:52.960]  我不知道現在大家有沒有這樣的情境
[00:28:52.960 --> 00:28:55.000]  父母見小朋友的時候
[00:28:55.000 --> 00:28:57.600]  就會叫我跟表姐表哥去度高
[00:28:57.600 --> 00:28:58.360]  你有沒有試過
[00:28:58.360 --> 00:29:00.960]  現在還流行不流行
[00:29:00.960 --> 00:29:03.280]  我覺得很無聊
[00:29:03.280 --> 00:29:04.280]  度高啊
[00:29:04.280 --> 00:29:05.480]  年年都是這樣
[00:29:05.480 --> 00:29:06.800]  每次去拜年都要度高
[00:29:06.800 --> 00:29:09.280]  看看誰比你高
[00:29:09.280 --> 00:29:10.400]  誰比你高
[00:29:10.400 --> 00:29:11.720]  比較
[00:29:11.720 --> 00:29:12.960]  是不是
[00:29:12.960 --> 00:29:13.880]  比較
[00:29:13.880 --> 00:29:14.560]  誰高一點
[00:29:14.560 --> 00:29:16.360]  誰不高
[00:29:16.360 --> 00:29:19.200]  我不知為什麼我小時候已經覺得很無聊
[00:29:19.200 --> 00:29:25.600]  但是又無力反抗
[00:29:25.600 --> 00:29:25.960]  好了
[00:29:25.960 --> 00:29:26.720]  接著呢
[00:29:26.720 --> 00:29:29.120]  再大一點
[00:29:29.120 --> 00:29:29.960]  測驗啊
[00:29:29.960 --> 00:29:30.640]  口試啊
[00:29:30.640 --> 00:29:32.680]  嘩 多少分啊
[00:29:32.680 --> 00:29:33.840]  B+
[00:29:33.840 --> 00:29:36.800]  嘩 隔壁的小朋友就好了
[00:29:36.800 --> 00:29:38.960]  A-
[00:29:38.960 --> 00:29:39.920]  硬是好一點
[00:29:39.920 --> 00:29:43.200]  高分一點就被人稱讚小朋友厲害了
[00:29:43.200 --> 00:29:45.600]  或者錢多一點
[00:29:45.600 --> 00:29:46.360]  錢多一點
[00:29:46.360 --> 00:29:48.400]  家裡大一百尺
[00:29:48.400 --> 00:29:49.640]  二百尺
[00:29:49.640 --> 00:29:50.280]  又好一點
[00:29:50.280 --> 00:29:51.640]  又好像特別威風一點
[00:29:51.640 --> 00:29:53.800]  感覺好像好一點
[00:29:53.800 --> 00:29:54.400]  好了
[00:29:54.400 --> 00:29:55.800]  樣子好一點
[00:29:55.800 --> 00:29:56.760]  俏一點
[00:29:56.760 --> 00:29:58.200]  索一點
[00:29:58.200 --> 00:30:00.480]  那就多人喜歡一點了
[00:30:00.480 --> 00:30:02.480]  這個社會都是這樣
[00:30:02.480 --> 00:30:05.000]  用這些東西來衡量我們的價值
[00:30:05.000 --> 00:30:07.000]  靚一點好像寶貴一點
[00:30:07.000 --> 00:30:09.720]  有錢一點好像高級一點
[00:30:09.720 --> 00:30:13.440]  這個社會就是用這些東西來稱讚你和我的價值
[00:30:13.440 --> 00:30:13.680]  好了
[00:30:13.680 --> 00:30:15.440]  相比之下
[00:30:15.440 --> 00:30:17.240]  可能又沒那麼高分
[00:30:17.240 --> 00:30:18.880]  樣子又普通一點
[00:30:18.880 --> 00:30:20.520]  又沒那麼有禮
[00:30:20.520 --> 00:30:23.600]  或者可能沒那麼多人讚
[00:30:23.600 --> 00:30:27.440]  你就是覺得自己不夠好
[00:30:27.440 --> 00:30:28.800]  沒價值
[00:30:28.800 --> 00:30:30.480]  比別人差
[00:30:30.480 --> 00:30:32.560]  但是今天
[00:30:32.560 --> 00:30:34.160]  神要跟我們說
[00:30:34.160 --> 00:30:37.000]  祂不是這樣看我們
[00:30:37.000 --> 00:30:38.160]  祂怎樣看我們呢
[00:30:38.160 --> 00:30:41.160]  我想和大家分享兩段聖經
[00:30:41.160 --> 00:30:44.360]  約翰福音一章十二節
[00:30:44.360 --> 00:30:45.640]  剛才我們看到一起讀
[00:30:45.640 --> 00:30:46.720]  一二三
[00:30:46.720 --> 00:30:48.240]  凡接待他的
[00:30:48.240 --> 00:30:50.560]  就是信他明的人
[00:30:50.560 --> 00:30:52.640]  他就賜他們權柄
[00:30:52.640 --> 00:30:54.480]  作神的兒女
[00:30:54.480 --> 00:30:56.760]  第二段
[00:30:56.760 --> 00:30:58.880]  我們願視他的傑作
[00:30:58.880 --> 00:31:01.240]  在基督耶穌裡造成
[00:31:01.240 --> 00:31:03.000]  為要叫我們行善
[00:31:03.000 --> 00:31:06.520]  就是神所預備叫我們行的
[00:31:06.520 --> 00:31:08.240]  兩樣東西
[00:31:08.240 --> 00:31:10.280]  今天聖靈要跟我們說
[00:31:10.280 --> 00:31:13.320]  我們每一個都是神寶貴的兒女
[00:31:13.320 --> 00:31:16.960]  並且我們每一個是神的精心傑作
[00:31:16.960 --> 00:31:18.600]  大家記不記得
[00:31:18.600 --> 00:31:19.160]  記得吧
[00:31:19.160 --> 00:31:19.920]  如果記得的話
[00:31:19.920 --> 00:31:21.760]  我們還有兩秒鐘
[00:31:21.760 --> 00:31:23.160]  跟大家說
[00:31:23.160 --> 00:31:24.680]  你是神寶貴的兒女
[00:31:24.680 --> 00:31:33.400]  以及精心傑作好嗎
[00:31:33.400 --> 00:31:36.320]  今晚我講的任何東西
[00:31:36.320 --> 00:31:38.160]  你不記得也不要緊
[00:31:38.160 --> 00:31:40.320]  但你要記得這兩樣東西
[00:31:40.320 --> 00:31:43.000]  我們每一個都是神寶貴的兒女
[00:31:43.000 --> 00:31:44.840]  以及精心傑作
[00:31:44.840 --> 00:31:46.320]  什麼叫精心傑作
[00:31:46.320 --> 00:31:48.640]  就是蒙羅麗三明華
[00:31:48.640 --> 00:31:52.480]  或者在意大利的大衛像
[00:31:52.480 --> 00:31:53.680]  雖然他沒有穿衣服
[00:31:53.680 --> 00:31:55.560]  但不是說他不穿衣服
[00:31:55.560 --> 00:31:58.480]  最名貴的那個
[00:31:58.480 --> 00:32:00.480]  最精心傑作的那個
[00:32:00.480 --> 00:32:01.200]  各位姐妹
[00:32:01.200 --> 00:32:02.680]  我們要記得這個身份
[00:32:02.680 --> 00:32:06.680]  因為我們每一個都是按著神的形象做的
[00:32:06.680 --> 00:32:08.320]  不是按著誰做的
[00:32:08.320 --> 00:32:10.680]  是神按著自己
[00:32:10.680 --> 00:32:12.600]  照自己的形象做
[00:32:12.600 --> 00:32:13.800]  神寶不寶貴
[00:32:13.800 --> 00:32:14.560]  當然是寶貴
[00:32:14.560 --> 00:32:16.600]  所以我們按著神的形象做
[00:32:16.600 --> 00:32:19.120]  神已經將最美好的潛質
[00:32:19.120 --> 00:32:22.040]  最美好的品質放在你和我裡面
[00:32:22.040 --> 00:32:23.360]  所以是非常重要
[00:32:23.360 --> 00:32:24.600]  是非常寶貴的
[00:32:24.600 --> 00:32:25.880]  正如一塊黃金
[00:32:25.880 --> 00:32:27.920]  很值錢的
[00:32:27.920 --> 00:32:29.640]  你無論放在保險箱裡也好
[00:32:29.640 --> 00:32:30.840]  溶了它也好
