
[00:00:00.000 --> 00:00:03.600]  一個敬畏上主的人
[00:22:33.800 --> 00:22:37.800]  在他生命中掌權的時候
[00:22:37.800 --> 00:22:42.800]  願意進行上帝旨意的時候
[00:22:42.800 --> 00:22:46.800]  天國就降臨在那個人的身上
[00:22:46.800 --> 00:22:50.800]  34次耶穌再提醒他的門徒
[00:22:50.800 --> 00:22:54.800]  你們不要為明天憂慮
[00:22:54.800 --> 00:22:59.800]  很多人為自己積聚財寶在地上的主要原因
[00:22:59.800 --> 00:23:01.800]  就是為著明日憂慮
[00:23:01.800 --> 00:23:03.800]  我今天有得吃有得穿
[00:23:03.800 --> 00:23:07.800]  但是我不知道明日有沒有
[00:23:07.800 --> 00:23:10.800]  而主耶穌就提醒我們
[00:23:10.800 --> 00:23:14.800]  天父是知道我們所需要的一切
[00:23:14.800 --> 00:23:17.800]  所以關鍵是我們的信心
[00:23:17.800 --> 00:23:19.800]  是我們的信心問題
[00:23:19.800 --> 00:23:21.800]  假如我們信心小
[00:23:21.800 --> 00:23:24.800]  我們就不斷為自己積聚財寶在地上
[00:23:24.800 --> 00:23:28.800]  不過假如我們的信心放在財寶上面
[00:23:28.800 --> 00:23:31.800]  我們要記得主耶穌的警告
[00:23:31.800 --> 00:23:33.800]  錢財可能會貶值
[00:23:33.800 --> 00:23:36.800]  可能會引起賊人來偷
[00:23:36.800 --> 00:23:39.800]  綁票啊搶啊什麼都夠膽的
[00:23:39.800 --> 00:23:45.800]  也都有個危險會偷走了我們愛主的心
[00:23:45.800 --> 00:23:50.800]  假如我們要做主耶穌忠心的門徒
[00:23:50.800 --> 00:23:54.800]  我們首先要校正我們的人生目標
[00:23:54.800 --> 00:23:57.800]  我們要追求建立天國
[00:23:57.800 --> 00:23:59.800]  和上帝一起去建立天國
[00:23:59.800 --> 00:24:04.800]  我們要追求的是可以存留到永恆的財寶
[00:24:04.800 --> 00:24:06.800]  正如主耶穌教導我們
[00:24:06.800 --> 00:24:11.800]  要積聚財寶在天上
[00:24:11.800 --> 00:24:14.800]  實際方面基督徒應該怎樣去理財呢
[00:24:14.800 --> 00:24:17.800]  或者我給大家幾個建議
[00:24:17.800 --> 00:24:19.800]  實際的建議
[00:24:19.800 --> 00:24:26.800]  第一樣東西我們要養成量入為出
[00:24:26.800 --> 00:24:29.800]  為自己的財務做好預算
[00:24:29.800 --> 00:24:32.800]  這些很簡單的數學
[00:24:32.800 --> 00:24:36.800]  你不需要找理財師不用找會計師
[00:24:36.800 --> 00:24:39.800]  第二樣東西我們要進行聖經的教導
[00:24:39.800 --> 00:24:41.800]  在我們有收入的時候
[00:24:41.800 --> 00:24:46.800]  要先撥出十分之一奉獻支持教會的工作
[00:24:46.800 --> 00:24:49.800]  假如你有感動
[00:24:49.800 --> 00:24:51.800]  我很想支持其他的機構
[00:24:51.800 --> 00:24:53.800]  那些機構做的事很有意義
[00:24:53.800 --> 00:24:56.800]  我想支持猜拳
[00:24:56.800 --> 00:24:58.800]  我想支持不同的機構
[00:24:58.800 --> 00:25:02.800]  翻譯聖經的新漢語譯經業會
[00:25:02.800 --> 00:25:07.800]  我們應該在剩下的90%拿出來奉獻
[00:25:07.800 --> 00:25:11.800]  而不是抽抽埋埋
[00:25:11.800 --> 00:25:13.800]  我有百分之十奉獻給上帝
[00:25:13.800 --> 00:25:15.800]  ABCDE五個機構一人分一點
[00:25:15.800 --> 00:25:17.800]  不是這樣的
[00:25:24.800 --> 00:25:26.800]  敬畏耶和華
[00:25:26.800 --> 00:25:29.800]  如果我們是敬畏上主
[00:25:29.800 --> 00:25:32.800]  我們就會將十一奉獻
[00:25:32.800 --> 00:25:36.800]  列為最優先的支出項目
[00:25:36.800 --> 00:25:40.800]  第三點就是
[00:25:40.800 --> 00:25:43.800]  有人如果覺得收入微薄
[00:25:43.800 --> 00:25:46.800]  生活很困難
[00:25:46.800 --> 00:25:47.800]  我告訴大家
[00:25:47.800 --> 00:25:50.800]  你是可以按自己的力量奉獻的
[00:25:50.800 --> 00:25:52.800]  我們不是律法主義
[00:25:52.800 --> 00:25:54.800]  是一個標準
[00:25:54.800 --> 00:25:57.800]  是一個引導你奉獻的標準
[00:25:57.800 --> 00:25:59.800]  不過就不是說
[00:25:59.800 --> 00:26:01.800]  你一不做就好像犯了法
[00:26:01.800 --> 00:26:03.800]  你不合格的基督徒
[00:26:03.800 --> 00:26:04.800]  不是這樣說
[00:26:04.800 --> 00:26:08.800]  聖經教導我們要按自己的力量去奉獻
[00:26:08.800 --> 00:26:11.800]  所以主耶穌曾經表揚
[00:26:11.800 --> 00:26:14.800]  一個奉獻兩個小錢的寡婦
[00:26:14.800 --> 00:26:16.800]  是我們的比例的問題
[00:26:16.800 --> 00:26:19.800]  我們的心放在哪裡的問題
[00:26:19.800 --> 00:26:22.800]  不過我們應該仍然將奉獻
[00:26:22.800 --> 00:26:23.800]  作為優先
[00:26:23.800 --> 00:26:25.800]  最優先的開支
[00:26:25.800 --> 00:26:27.800]  主耶穌不是看我們的數字
[00:26:27.800 --> 00:26:30.800]  是看我們奉獻的心
[00:26:30.800 --> 00:26:32.800]  第四方面就是
[00:26:32.800 --> 00:26:36.800]  我們不必為自己積聚財寶
[00:26:36.800 --> 00:26:39.800]  積聚太多的財寶在地上
[00:26:39.800 --> 00:26:44.800]  不過不是教我們完全不要存錢的
[00:26:44.800 --> 00:26:47.800]  因為生活的經驗告訴我們
[00:26:47.800 --> 00:26:49.800]  生活在這個世界上
[00:26:49.800 --> 00:26:53.800]  偶然是會有一些不時之需的時候
[00:26:53.800 --> 00:26:55.800]  但是最重要的是
[00:26:55.800 --> 00:26:57.800]  不要將我們的信心
[00:26:57.800 --> 00:26:59.800]  我們的安全感
[00:26:59.800 --> 00:27:01.800]  放在我們的積蓄上面
[00:27:01.800 --> 00:27:05.800]  而是應該放在我們的天父和主耶穌身上
[00:27:05.800 --> 00:27:09.800]  更加要為自己積聚財寶
[00:27:09.800 --> 00:27:12.800]  在永恆的天國裡面
[00:27:12.800 --> 00:27:16.800]  事實上如果你有剩餘的錢
[00:27:16.800 --> 00:27:18.800]  除了一些小小的積蓄之外
[00:27:18.800 --> 00:27:20.800]  你還是有很多剩餘的
[00:27:20.800 --> 00:27:21.800]  不要積太多
[00:27:21.800 --> 00:27:22.800]  還有剩餘的
[00:27:22.800 --> 00:27:26.800]  你就奉獻給其他的機構或者教會
[00:27:26.800 --> 00:27:29.800]  奉獻十分之一是最低的
[00:27:29.800 --> 00:27:30.800]  不是最高
[00:27:30.800 --> 00:27:31.800]  聖經從來沒有告訴我們
[00:27:31.800 --> 00:27:33.800]  最高奉獻十分之一
[00:27:33.800 --> 00:27:34.800]  不是
[00:27:34.800 --> 00:27:36.800]  最低奉獻十分之一
[00:27:36.800 --> 00:27:39.800]  奉獻多一點都沒有問題
[00:27:39.800 --> 00:27:43.800]  奉獻多了就積蓄財寶在天上
[00:27:43.800 --> 00:27:46.800]  最近看到一個小小的事
[00:27:46.800 --> 00:27:48.800]  對我來說是新事物
[00:27:48.800 --> 00:27:49.800]  或者跟大家分享一下
[00:27:49.800 --> 00:27:52.800]  原來在芬蘭有一個地方叫Kemi
[00:27:52.800 --> 00:27:54.800]  我叫它做奇美
[00:27:54.800 --> 00:27:59.800]  每逢冬季他們就建造一個冰城堡
[00:27:59.800 --> 00:28:01.800]  這個城堡很高大
[00:28:01.800 --> 00:28:02.800]  城牆有四米高
[00:28:02.800 --> 00:28:04.800]  有五百米長
[00:28:04.800 --> 00:28:06.800]  城堡裡面有酒店
[00:28:06.800 --> 00:28:07.800]  不知道是不是這樣
[00:28:07.800 --> 00:28:08.800]  有酒店有餐館
[00:28:08.800 --> 00:28:10.800]  還有教堂
[00:28:10.800 --> 00:28:15.800]  此外還有一個可以容納三千人的劇院
[00:28:15.800 --> 00:28:18.800]  建造這個冰城堡花費很高
[00:28:18.800 --> 00:28:21.800]  最大的問題就是
[00:28:21.800 --> 00:28:23.800]  每逢春天
[00:28:23.800 --> 00:28:26.800]  這個城堡就會自動消失
[00:28:26.800 --> 00:28:28.800]  那些冰融化了
[00:28:28.800 --> 00:28:30.800]  弟兄姊妹
[00:28:30.800 --> 00:28:32.800]  這個世界對我們來說
[00:28:32.800 --> 00:28:35.800]  有一天其實都會融化的
[00:28:35.800 --> 00:28:37.800]  即使這個世界不融化
[00:28:37.800 --> 00:28:40.800]  我們都會融化的
[00:28:40.800 --> 00:28:46.800]  你認為我們有沒有必要為自己積聚財寶
[00:28:46.800 --> 00:28:51.800]  在那個不會融化的天下裡面呢?
[00:28:51.800 --> 00:28:54.800]  這個是我今年給大家的挑戰
[00:28:54.800 --> 00:28:57.800]  我們一同祈禱
[00:28:57.800 --> 00:29:01.800]  秋月天父求您加添我們的信心
[00:29:01.800 --> 00:29:04.800]  使我們知道您是那位慈愛的天父
[00:29:04.800 --> 00:29:07.800]  您會看顧我們
[00:29:07.800 --> 00:29:10.800]  供應我們一切生活所需
[00:29:10.800 --> 00:29:13.800]  故此我們不必為生活憂慮
[00:29:13.800 --> 00:29:16.800]  經常為生活操心
[00:29:16.800 --> 00:29:20.800]  幫助我們時常追求天國的實現
[00:29:20.800 --> 00:29:23.800]  首先實現在我們身上
[00:29:23.800 --> 00:29:27.800]  然後實現在我們的親朋戚友身上
[00:29:27.800 --> 00:29:29.800]  奉主耶穌基督的名祈禱
[00:29:29.800 --> 00:29:31.800]  阿門
