
[00:00:00.000 --> 00:00:02.240]  突然之間回到平安
[00:17:46.720 --> 00:17:48.720]  甚至我們有時候沒辦法
[00:17:48.720 --> 00:17:51.280]  去維持一些健康的人際關係
[00:17:51.280 --> 00:17:53.720]  其實這一點我自己深受其害
[00:17:53.720 --> 00:17:55.120]  或者經歷很多
[00:17:55.120 --> 00:17:56.520]  當我睡得不好的時候
[00:17:56.520 --> 00:17:57.480]  身體比較差的時候
[00:17:57.480 --> 00:17:59.480]  我特別發覺家裡人告訴我
[00:17:59.480 --> 00:18:01.320]  情緒就特別容易
[00:18:01.320 --> 00:18:06.280]  最近很多愛我的電影姊妹都說
[00:18:06.280 --> 00:18:08.160]  Wilson你又肥了
[00:18:08.160 --> 00:18:10.120]  原來你睡不好是怎樣?
[00:18:10.120 --> 00:18:12.160]  睡不好不是瘦的
[00:18:12.160 --> 00:18:14.840]  睡不好是增肥的
[00:18:14.840 --> 00:18:16.440]  告訴我們原來
[00:18:16.440 --> 00:18:18.440]  你睡得不好的時候
[00:18:18.440 --> 00:18:20.840]  是增加你的飢餓感
[00:18:20.840 --> 00:18:22.280]  15%到30%
[00:18:22.280 --> 00:18:23.520]  嘩大件事了
[00:18:23.520 --> 00:18:25.720]  增加到你控制不了
[00:18:25.720 --> 00:18:28.320]  增加到30%然後你吃多60%
[00:18:28.320 --> 00:18:29.520]  然後是甚麼事
[00:18:29.520 --> 00:18:31.200]  不明白了
[00:18:31.200 --> 00:18:34.080]  然後有一個
[00:18:34.080 --> 00:18:37.960]  癌症的報告告訴我們
[00:18:37.960 --> 00:18:41.560]  如果一天睡眠少於6小時的婦女
[00:18:41.560 --> 00:18:46.000]  她得乳癌的機會提高40%
[00:18:46.000 --> 00:18:47.440]  挺誇張的
[00:18:47.440 --> 00:18:48.240]  還有
[00:18:48.240 --> 00:18:51.480]  有些我們特別的交通事故裡面
[00:18:51.480 --> 00:18:55.120]  疲勞駕駛原來是一個主要的因素
[00:18:55.120 --> 00:18:56.800]  在美國有一份報告告訴我們
[00:18:56.800 --> 00:19:00.680]  1/3的車禍都和你睡眠不足有關係
[00:19:00.680 --> 00:19:03.080]  駕駛的朋友就知道
[00:19:03.080 --> 00:19:05.080]  當你沒甚麼精神的時候
[00:19:05.080 --> 00:19:06.680]  你踩煞車的時候
[00:19:06.680 --> 00:19:08.200]  明明我踩了很久
[00:19:08.200 --> 00:19:11.680]  為甚麼車子不停下來
[00:19:11.680 --> 00:19:13.920]  最重要的一件事對基督徒來說
[00:19:13.920 --> 00:19:17.680]  會損害我們屬靈的健康
[00:19:17.680 --> 00:19:20.600]  一個人疲倦沒精神的時候
[00:19:20.600 --> 00:19:23.920]  我試問一下他怎樣可以跟神建立親密關係
[00:19:23.920 --> 00:19:28.200]  在靈修裡面就算他真的願意拿起聖經看的時候
[00:19:28.200 --> 00:19:31.880]  他怎樣可以跟神去親近呢
[00:19:31.880 --> 00:19:34.120]  李牧師經常都會說
[00:19:34.120 --> 00:19:36.520]  說到的時候
[00:19:36.520 --> 00:19:38.120]  時不時都會見到
[00:19:38.120 --> 00:19:41.080]  有些大兄姐妹真的
[00:19:41.080 --> 00:19:43.520]  聽到得甚麼
[00:19:43.520 --> 00:19:47.360]  教訓
[00:19:47.360 --> 00:19:48.480]  聽到得教訓
[00:19:48.480 --> 00:19:49.920]  挺對的
[00:19:49.920 --> 00:19:51.760]  哭哭啪啪
[00:19:51.760 --> 00:19:53.720]  侍奉也是這樣的
[00:19:53.720 --> 00:19:57.720]  我們沒有很好的身體情況的時候
[00:19:57.720 --> 00:19:58.520]  我們參與的時候
[00:19:58.520 --> 00:20:01.440]  很多地方都是有欠缺的
[00:20:01.440 --> 00:20:04.440]  我很欣賞藥室團有位姿態
[00:20:04.440 --> 00:20:05.880]  我每次都發覺
[00:20:05.880 --> 00:20:08.400]  我們團契結束之後
[00:20:08.400 --> 00:20:09.880]  我們都會吃飯
[00:20:09.880 --> 00:20:12.040]  疫情之前就吃飯
[00:20:12.040 --> 00:20:13.040]  然後玩桌上遊戲
[00:20:13.040 --> 00:20:14.320]  或者聊天等等
[00:20:14.320 --> 00:20:16.040]  但是他總是
[00:20:16.040 --> 00:20:18.040]  一個月有一次提早離開
[00:20:18.040 --> 00:20:21.000]  他說因為明天早上有侍奉
[00:20:21.000 --> 00:20:22.600]  其實我很欣賞他
[00:20:22.600 --> 00:20:24.960]  因為他知道
[00:20:24.960 --> 00:20:26.040]  明天要侍奉的時候
[00:20:26.040 --> 00:20:27.680]  今晚就要早點回去休息
[00:20:27.680 --> 00:20:29.160]  明天有好的精神
[00:20:29.160 --> 00:20:31.840]  可以一起去敬拜主
[00:20:31.840 --> 00:20:34.640]  非常美好的事情
[00:20:34.640 --> 00:20:36.320]  剛才說了我有三段經歷
[00:20:36.320 --> 00:20:38.160]  看回我說的這段經文
[00:20:38.160 --> 00:20:40.720]  接著我想說的第二個經歷
[00:20:40.720 --> 00:20:42.320]  跟這個有關
[00:20:42.320 --> 00:20:44.320]  這個是甚麼
[00:20:44.320 --> 00:20:45.400]  洗衣機
[00:20:45.400 --> 00:20:47.360]  說一個最近的經歷
[00:20:47.360 --> 00:20:49.640]  可能一個多兩個星期前發生的
[00:20:49.640 --> 00:20:50.760]  某個星期五晚上
[00:20:50.760 --> 00:20:52.320]  我回到家的時候
[00:20:52.320 --> 00:20:53.760]  太太在洗衣服
[00:20:53.760 --> 00:20:54.960]  洗完衣服之後
[00:20:54.960 --> 00:20:57.360]  洗衣機突然出現一個很奇怪的聲音
[00:20:57.360 --> 00:21:00.160]  正常是他教你
[00:21:00.160 --> 00:21:02.280]  告訴你洗完後要晾衣服
[00:21:02.280 --> 00:21:03.960]  接著就不知道出了甚麼事
[00:21:03.960 --> 00:21:04.960]  接著就動不了
[00:21:04.960 --> 00:21:06.640]  我試過幾次都不行
[00:21:06.640 --> 00:21:07.680]  接著就麻煩了
[00:21:07.680 --> 00:21:09.960]  原來那天星期五
[00:21:09.960 --> 00:21:11.720]  我小女孩讀幼稚園
[00:21:11.720 --> 00:21:13.280]  下午有得睡覺
[00:21:13.280 --> 00:21:15.600]  接著每個星期五都要拿張被子
[00:21:15.600 --> 00:21:16.320]  因為要睡覺
[00:21:16.320 --> 00:21:17.440]  我們拿張被子過去
[00:21:17.440 --> 00:21:19.640]  星期五拿張被子回來自己洗
[00:21:19.640 --> 00:21:24.560]  那天你知道太太都很勤力
[00:21:24.560 --> 00:21:26.360]  一次過塞進去
[00:21:26.360 --> 00:21:32.800]  整部洗衣機就爆了
[00:21:32.800 --> 00:21:35.080]  原來這個不是她的問題
[00:21:35.080 --> 00:21:37.560]  是我們家裡一直的問題
[00:21:37.560 --> 00:21:41.960]  我們很流行把衣服塞滿才開機
[00:21:41.960 --> 00:21:43.200]  但是你看看這部機
[00:21:43.200 --> 00:21:45.200]  這部機有寫的
[00:21:45.200 --> 00:21:47.280]  多少公斤
[00:21:47.280 --> 00:21:48.760]  通常有公斤數的
[00:21:48.760 --> 00:21:49.760]  通常四公斤
[00:21:49.760 --> 00:21:50.880]  即是乾的四公斤
[00:21:50.880 --> 00:21:52.920]  加上水就八公斤
[00:21:52.920 --> 00:21:56.040]  要給空間它轉動
[00:21:56.040 --> 00:21:57.200]  接著整部機壞了
[00:21:57.200 --> 00:21:57.840]  動不了
[00:21:57.840 --> 00:22:00.240]  那時候我真的很麻煩
[00:22:00.240 --> 00:22:00.920]  到星期五
[00:22:00.920 --> 00:22:02.920]  我星期一還要參加退休日
[00:22:02.920 --> 00:22:05.040]  所以就很麻煩
[00:22:05.040 --> 00:22:07.720]  但是太太都很想把衣服弄好
[00:22:07.720 --> 00:22:09.000]  不是弄到整個房子都是衣服
[00:22:09.000 --> 00:22:10.200]  因為我家裡四個
[00:22:10.200 --> 00:22:11.480]  還有我的女兒
[00:22:11.480 --> 00:22:12.120]  很厲害的
[00:22:12.120 --> 00:22:14.640]  她們外出回來就要把整套衣服換過
[00:22:14.640 --> 00:22:16.640]  接著衣服很大疊
[00:22:16.640 --> 00:22:17.360]  怎麼處理呢
[00:22:17.360 --> 00:22:19.880]  當然你可以放在下面的公眾洗衣機
[00:22:19.880 --> 00:22:21.760]  但是整件事很麻煩
[00:22:21.760 --> 00:22:23.480]  對我來說很麻煩
[00:22:23.480 --> 00:22:27.120]  接著價錢主要是處理的
[00:22:27.120 --> 00:22:28.120]  我真的想過
[00:22:28.120 --> 00:22:30.200]  即時買一部新的
[00:22:30.200 --> 00:22:30.920]  我真的想過
[00:22:30.920 --> 00:22:32.360]  很快的
[00:22:32.360 --> 00:22:34.080]  幾千元按一按機
[00:22:34.080 --> 00:22:36.520]  接著就送去弄好它
[00:22:36.520 --> 00:22:37.640]  其實很快的
[00:22:37.640 --> 00:22:38.680]  但是剩下來就想
[00:22:38.680 --> 00:22:39.920]  好像很浪費
[00:22:39.920 --> 00:22:41.880]  你不知道發生什麼事
[00:22:41.880 --> 00:22:43.840]  或者很簡單處理到
[00:22:43.840 --> 00:22:48.080]  開頭就想找師傅
[00:22:48.080 --> 00:22:51.360]  接著我打算再過兩天就找師傅
[00:22:51.360 --> 00:22:53.280]  師傅弄不好就把衣服弄好
[00:22:53.280 --> 00:22:55.480]  但是有個星期日的下午
[00:22:55.480 --> 00:22:56.480]  有幾個小時的時間
[00:22:56.480 --> 00:23:01.120]  我心想自己以前讀工程的
[00:23:01.120 --> 00:23:03.560]  工程就是
[00:23:03.560 --> 00:23:06.200]  拆下來玩玩
[00:23:06.200 --> 00:23:08.200]  接著教會借了一些工具
[00:23:08.200 --> 00:23:13.840]  拆機出來後來找了一找
[00:23:13.840 --> 00:23:15.640]  原來是右手邊的那一塊
[00:23:15.640 --> 00:23:17.720]  左手邊右手邊
[00:23:17.720 --> 00:23:18.760]  你們看右手邊
[00:23:18.760 --> 00:23:22.600]  那一塊抽水泵的位置壞了
[00:23:22.600 --> 00:23:24.840]  塞住了
[00:23:24.840 --> 00:23:26.480]  接著當然要處理
[00:23:26.480 --> 00:23:27.960]  弄一弄
[00:23:27.960 --> 00:23:29.440]  後來真的弄好了
[00:23:29.440 --> 00:23:30.400]  整部機動了
[00:23:30.400 --> 00:23:31.800]  很開心
[00:23:31.800 --> 00:23:34.320]  很久都沒試過在兩個女兒面前
[00:23:34.320 --> 00:23:39.160]  做爸爸真的行 做點事
[00:23:39.160 --> 00:23:41.240]  整件事回想起來
[00:23:41.240 --> 00:23:42.440]  做完之後
[00:23:42.440 --> 00:23:45.520]  這件事當然開心
[00:23:45.520 --> 00:23:49.280]  又不用處理這麼多麻煩的事情
[00:23:49.280 --> 00:23:50.800]  但是想
[00:23:50.800 --> 00:23:52.520]  其實我怎樣也不會洗衣機
[00:23:52.520 --> 00:23:54.280]  剛才不是說了
[00:23:54.280 --> 00:23:57.440]  明明塞四公斤的東西進去
[00:23:57.440 --> 00:23:59.880]  我可能塞六七八公斤的東西進去
[00:23:59.880 --> 00:24:01.800]  洗吧 隨便他洗
[00:24:01.800 --> 00:24:03.560]  接著平時有沒有理他
[00:24:03.560 --> 00:24:05.040]  我沒有理他
[00:24:05.040 --> 00:24:07.760]  後來我很認真
[00:24:07.760 --> 00:24:09.560]  因為整完部機之後
[00:24:09.560 --> 00:24:10.680]  我拿出一本說明書
[00:24:10.680 --> 00:24:11.840]  原來這樣用的
[00:24:11.840 --> 00:24:13.160]  我以前也不是這樣用的
[00:24:13.160 --> 00:24:15.000]  接著那些鹼粉原來這樣放的
[00:24:15.000 --> 00:24:16.600]  要放多了很多
[00:24:16.600 --> 00:24:20.320]  接著下面原來要清潔垃圾的位置
[00:24:20.320 --> 00:24:21.200]  你們知道嗎
[00:24:21.200 --> 00:24:23.560]  下面定期要拿出來清潔一下
[00:24:23.560 --> 00:24:25.320]  不然好像
[00:24:25.320 --> 00:24:30.200]  沒有做的 以前完全不理他
[00:24:30.200 --> 00:24:33.720]  我完全不理洗衣機的設計者
[00:24:33.720 --> 00:24:36.040]  原來也說給你聽怎麼做的
[00:24:36.040 --> 00:24:38.720]  但是我們沒有很認真地去做
[00:24:38.720 --> 00:24:40.360]  所以現在我整完部機之後
[00:24:40.360 --> 00:24:43.160]  很愛錫他
[00:24:43.160 --> 00:24:45.720]  很愛錫部機 不知道為什麼
[00:24:45.720 --> 00:24:48.640]  超級愛錫他
[00:24:48.640 --> 00:24:51.880]  我們不要輕看神在睡眠的設計
[00:24:51.880 --> 00:24:54.800]  當我們睡眠出了很多問題的時候
[00:24:54.800 --> 00:24:58.160]  久而久之身體真的承受不了
[00:24:58.160 --> 00:25:00.600]  聖經裡有一句經文說給我們聽
[00:25:00.600 --> 00:25:04.160]  一起讀 哥林多前書六章這裡
[00:25:04.160 --> 00:25:08.800]  「豈不知你們的身子就是聖靈的殿
[00:25:08.800 --> 00:25:11.560]  這聖靈是從神而來
[00:25:11.560 --> 00:25:13.520]  住在你們裡頭的
[00:25:13.520 --> 00:25:16.160]  並且你們不是自己的人
[00:25:16.160 --> 00:25:18.800]  因為你們是從寵家買來的
[00:25:18.800 --> 00:25:23.120]  所以要在你們的身子上榮耀神」
[00:25:23.120 --> 00:25:24.800]  所以這裡說給我們聽
[00:25:24.800 --> 00:25:27.440]  再次提醒我們的身體
[00:25:27.440 --> 00:25:29.800]  我們這裡當然主要是說聖潔
[00:25:29.800 --> 00:25:32.200]  不過其實健康也很重要
[00:25:32.200 --> 00:25:34.840]  一個健康的身體 我們去榮耀神
[00:25:34.840 --> 00:25:36.720]  我們懷著一個感恩的態度
[00:25:36.720 --> 00:25:39.360]  去珍惜和享受睡眠
[00:25:39.360 --> 00:25:40.800]  這份神所賜的禮物
[00:25:40.800 --> 00:25:43.800]  是我們榮耀神的第一步
[00:25:43.800 --> 00:25:45.200]  接著我們很快地進入第二個
[00:25:45.200 --> 00:25:48.720]  就是睡眠其實也是人
[00:25:48.720 --> 00:25:52.720]  我們怎麼去信靠神的一種表現
[00:25:52.720 --> 00:25:53.800]  剛才我們提到
[00:25:53.800 --> 00:25:55.560]  影響我們健康睡眠的原因
[00:25:55.560 --> 00:25:58.520]  就是我們有可能會太過放縱
[00:25:58.520 --> 00:26:00.120]  我們眼目的情慾
[00:26:00.120 --> 00:26:01.600]  享樂的情慾
[00:26:01.600 --> 00:26:04.280]  不珍惜這些睡眠的時間
[00:26:04.280 --> 00:26:05.640]  但另一個很重要的原因
[00:26:05.640 --> 00:26:09.400]  就是因為我們有很多思慮的事情
[00:26:09.400 --> 00:26:11.120]  我們有很多困擾
[00:26:11.120 --> 00:26:15.600]  我們煩惱 甚至是焦慮的事情
[00:26:15.600 --> 00:26:17.960]  睡眠是上帝所賜的禮物
[00:26:17.960 --> 00:26:19.760]  但是很多時候
[00:26:19.760 --> 00:26:26.080]  這些焦慮卻是攔阻我們
[00:26:26.080 --> 00:26:28.760]  在睡眠當中去安息
[00:26:28.760 --> 00:26:31.720]  到底我們懂不懂得將這些事情
[00:26:31.720 --> 00:26:33.720]  去交託給神呢?
[00:26:33.720 --> 00:26:34.400]  在聖經裏說
[00:26:34.400 --> 00:26:37.040]  「不要為明天憂慮」
[00:26:37.040 --> 00:26:39.920]  每天我們睡覺之前
[00:26:39.920 --> 00:26:41.560]  我們會不會還是將這些憂慮
[00:26:41.560 --> 00:26:43.720]  不斷地循環循環
[00:26:43.720 --> 00:26:45.840]  在我們的腦裏去想呢?
[00:26:45.840 --> 00:26:48.160]  會不會太多太多這些事情
[00:26:48.160 --> 00:26:50.440]  讓我們放不下來我們的心
[00:26:50.440 --> 00:26:52.480]  以致影響我們
[00:26:52.480 --> 00:26:53.680]  到底我們是否相信
[00:26:53.680 --> 00:26:55.680]  洪水氾濫的時候
[00:26:55.680 --> 00:27:00.040]  神依然是坐著為王呢?
[00:27:00.040 --> 00:27:02.360]  詩篇裏說到
[00:27:02.360 --> 00:27:05.360]  神是不睡覺的一位神
[00:27:05.360 --> 00:27:09.880]  詩人在他認知裏面很清楚
[00:27:09.880 --> 00:27:11.320]  他遇到很大的艱難
[00:27:11.320 --> 00:27:12.920]  但這個時候他說
[00:27:12.920 --> 00:27:15.240]  神是一個不睡覺的神
[00:27:15.240 --> 00:27:18.040]  神是會保護他的
[00:27:18.040 --> 00:27:20.840]  這是一個很強烈的對比
[00:27:20.840 --> 00:27:22.600]  當然在聖經的其他記載裏面
[00:27:22.600 --> 00:27:23.880]  都提醒我們
[00:27:23.880 --> 00:27:25.600]  上帝依然是在工作
[00:27:25.600 --> 00:27:27.280]  就在我們睡眠的時候
[00:27:27.280 --> 00:27:29.800]  我們以為神和我們一樣
[00:27:29.800 --> 00:27:31.160]  是停止工作的時候
[00:27:31.160 --> 00:27:32.760]  神不會停止的
[00:27:32.760 --> 00:27:34.360]  我們剛才說到
[00:27:34.360 --> 00:27:36.480]  神在亞當睡覺的時候
[00:27:36.480 --> 00:27:39.200]  做了下話
[00:27:39.200 --> 00:27:40.960]  還有很多地方給我們看
[00:27:40.960 --> 00:27:42.640]  生活的例子也是
[00:27:42.640 --> 00:27:45.680]  農夫 白天很艱辛地工作
[00:27:45.680 --> 00:27:48.600]  撒種 灌溉 施肥
[00:27:48.600 --> 00:27:50.800]  晚上的時候農夫安然入睡
[00:27:50.800 --> 00:27:53.960]  因為他相信日子一天一天的過去
[00:27:53.960 --> 00:27:56.520]  無論白天 夜晚的時間
[00:27:56.520 --> 00:27:59.840]  這些農作物都會逐漸地成長
[00:27:59.840 --> 00:28:01.920]  直到收成
[00:28:01.920 --> 00:28:04.400]  當然有人會覺得這些是自然現象
[00:28:04.400 --> 00:28:06.280]  但是當我們有信仰的時候
[00:28:06.280 --> 00:28:07.440]  我們看回聖經的時候
[00:28:07.440 --> 00:28:08.520]  我們知道
[00:28:08.520 --> 00:28:13.720]  這個正正就是神在工作的證據
[00:28:13.720 --> 00:28:16.440]  保羅也在《屬靈生命的成長》裡面
[00:28:16.440 --> 00:28:20.160]  用了同樣的例子去說明這個問題
[00:28:20.160 --> 00:28:22.200]  有人栽種 有人挑灌
[00:28:22.200 --> 00:28:25.040]  唯有神叫他成長
[00:28:25.040 --> 00:28:28.680]  其實栽種和挑灌又算不得什麼
[00:28:28.680 --> 00:28:35.160]  只是重點在於那位叫他生長的神
[00:28:35.160 --> 00:28:38.200]  接著我們進入今天這兩節的經文
[00:28:38.200 --> 00:28:41.760]  這兩節的經文我相信大家非常熟悉
[00:28:41.760 --> 00:28:46.000]  是《所羅門王》的詩篇裡面的經文
[00:28:46.000 --> 00:28:48.240]  所羅門王被稱為最有智慧的君王
[00:28:48.240 --> 00:28:52.320]  他在人生裡面做了很多偉大的事情
[00:28:52.320 --> 00:28:55.280]  建立了一個最強大的以色列國
[00:28:55.280 --> 00:28:57.600]  他建造了聖殿皇宮
[00:28:57.600 --> 00:29:00.040]  就連士巴女皇錢麗
[00:29:00.040 --> 00:29:01.360]  她和他對話的時候
[00:29:01.360 --> 00:29:03.320]  都感受到他那份智慧
[00:29:03.320 --> 00:29:05.160]  見到他的皇宮的時候
[00:29:05.160 --> 00:29:08.640]  都去稱讚他背後那位的神
[00:29:08.640 --> 00:29:12.440]  但是你看看所羅門王說什麼
[00:29:12.440 --> 00:29:13.560]  在兩節的經文裡面
[00:29:13.560 --> 00:29:16.480]  他提到了三次的枉然
[00:29:16.480 --> 00:29:20.360]  枉然勞力 枉然警醒
[00:29:20.360 --> 00:29:24.320]  枉然吃喝安息
[00:29:24.320 --> 00:29:25.920]  因為他深深知道
[00:29:25.920 --> 00:29:29.480]  如果不能夠真正懂得安息
[00:29:29.480 --> 00:29:30.680]  去依靠神的話
[00:29:30.680 --> 00:29:33.840]  人所做的一切都是枉然的
[00:29:33.840 --> 00:29:35.920]  他這裡舉的例子就是睡眠
[00:29:35.920 --> 00:29:38.200]  當我們睡覺的時候
[00:29:38.200 --> 00:29:42.120]  我們知道這是從神而來的禮物
[00:29:42.120 --> 00:29:46.160]  這份禮物很多時候被一些憂慮所破壞
[00:29:46.160 --> 00:29:47.760]  他也舉了一個例子
[00:29:47.760 --> 00:29:49.160]  當我們建造房屋的時候
[00:29:49.160 --> 00:29:53.240]  我們會不會擔心出了問題呢?
[00:29:53.240 --> 00:29:55.920]  城牆會不會不夠堅固
[00:29:55.920 --> 00:29:57.480]  看守的人會不會懶惰
[00:29:57.480 --> 00:29:59.760]  敵人來到的時候都不會看到
[00:29:59.760 --> 00:30:04.040]  然後整個城市就被攻陷呢?
[00:30:04.040 --> 00:30:06.760]  還有很多日常大小的事情
[00:30:06.760 --> 00:30:08.160]  都值得我們去憂慮
[00:30:08.160 --> 00:30:10.320]  我們也常常憂慮
[00:30:10.320 --> 00:30:12.840]  但是這些憂慮有用嗎?
[00:30:12.840 --> 00:30:14.360]  上帝告訴我們
[00:30:14.360 --> 00:30:19.880]  祂希望我們成為祂的兒女
[00:30:19.880 --> 00:30:21.720]  是一個信靠祂的兒女
[00:30:21.720 --> 00:30:27.080]  而不是整天被這些過分的憂慮而纏繞的
[00:30:27.080 --> 00:30:30.680]  在現今的世代裡面很忙碌
[00:30:30.680 --> 00:30:32.560]  其實很多人都很喜歡忙碌的
[00:30:32.560 --> 00:30:38.360]  我不知道大家打開手機看自己的日程表
[00:30:38.360 --> 00:30:40.360]  是不是通常都是全日的
[00:30:40.360 --> 00:30:43.720]  你的日程表都安排了很多的事情
[00:30:43.720 --> 00:30:45.480]  有人說
[00:30:45.480 --> 00:30:47.720]  有人覺得如果安排了很多的事情
[00:30:47.720 --> 00:30:50.040]  自我感覺就非常良好
[00:30:50.040 --> 00:30:53.600]  覺得自己很有價值
[00:30:53.600 --> 00:30:56.600]  因為其他人看我都很有價值
[00:30:56.600 --> 00:31:01.280]  自然裡面那種虛榮心就得到了滿足
[00:31:01.280 --> 00:31:03.920]  這個可能是部分人的想法
[00:31:03.920 --> 00:31:06.960]  但是這種想法慢慢還帶入了家庭
[00:31:06.960 --> 00:31:08.520]  小朋友都是這樣的
[00:31:08.520 --> 00:31:11.560]  有些家裡的小朋友都被迫忙碌起來
[00:31:11.560 --> 00:31:13.800]  除了學校安排了很多活動之外
[00:31:13.800 --> 00:31:17.640]  還適應了一大堆課外的興趣班補習班
[00:31:17.640 --> 00:31:20.480]  不過好一點的是近兩年疫情的緣故
[00:31:20.480 --> 00:31:24.920]  這些忙碌的慣性就暫停
[00:31:24.920 --> 00:31:25.640]  停止一下
[00:31:25.640 --> 00:31:27.320]  然後弄一個逗號
[00:31:27.320 --> 00:31:29.280]  之後是怎樣我也不太清楚
[00:31:29.280 --> 00:31:31.240]  不過這個過分的忙碌
[00:31:31.240 --> 00:31:33.480]  自然就帶來很多的疲累
[00:31:33.480 --> 00:31:36.800]  很多的煩惱
[00:31:36.800 --> 00:31:38.680]  其實我們要學習
[00:31:38.680 --> 00:31:42.040]  在上帝裡面的安息是非常重要的
[00:31:42.040 --> 00:31:42.920]  不單是弟兄姊妹
[00:31:42.920 --> 00:31:48.080]  其實教務的領袖都經常遇到這個難處
[00:31:48.080 --> 00:31:52.600]  接著我講這篇訊息的第三個經歷
[00:31:52.600 --> 00:31:56.600]  就是前一陣子我去參加神樂園的一個退休日
[00:31:56.600 --> 00:31:57.720]  三天兩夜的
[00:31:57.720 --> 00:32:00.680]  退休營不是退休日
[00:32:00.680 --> 00:32:01.640]  是很特別的
[00:32:01.640 --> 00:32:04.200]  那天是安排在星期天下午去的
[00:32:04.200 --> 00:32:05.520]  去到之後
[00:32:05.520 --> 00:32:08.840]  其實我們有些不同的傳道人、牧師
[00:32:08.840 --> 00:32:09.320]  去到那裡
[00:32:09.320 --> 00:32:13.080]  竟然帶領我們的老師給了很特別的安排
[00:32:13.080 --> 00:32:16.320]  他說在三天兩夜的裡面
[00:32:16.320 --> 00:32:18.160]  他只是安排了兩段聖經
[00:32:18.160 --> 00:32:21.080]  和一個主題給我們反思
[00:32:21.080 --> 00:32:24.480]  接著其他時間都是自由時間
[00:32:24.480 --> 00:32:29.080]  小小時間聚集在一起去分享
[00:32:29.080 --> 00:32:30.640]  大部分時間是自由時間
[00:32:30.640 --> 00:32:32.920]  他鼓勵我們放下自己的手機
[00:32:32.920 --> 00:32:34.280]  不要看手機的東西
[00:32:34.280 --> 00:32:36.880]  教會的訊息都不要看
[00:32:36.880 --> 00:32:37.600]  不要理他了
[00:32:37.600 --> 00:32:38.520]  放下
[00:32:38.520 --> 00:32:42.680]  接著按著自己身體的需要去休息
[00:32:42.680 --> 00:32:46.000]  覺得睏的就去睡覺
[00:32:46.000 --> 00:32:47.040]  早點睡
[00:32:47.040 --> 00:32:48.760]  你九點睡都可以
[00:32:48.760 --> 00:32:52.960]  接著你下午的時間覺得更累的
[00:32:52.960 --> 00:32:54.880]  你又睡覺
[00:32:54.880 --> 00:32:55.760]  我覺得很特別
[00:32:55.760 --> 00:33:00.080]  我從來沒有去參加營會的睡覺營
[00:33:00.080 --> 00:33:01.960]  睡覺營看看聖經有多好
[00:33:01.960 --> 00:33:04.600]  我聽說我沒有看手機
[00:33:04.600 --> 00:33:05.880]  我真的沒有看手機
[00:33:05.880 --> 00:33:06.640]  挺好的
[00:33:06.640 --> 00:33:08.280]  不是一個密密麻麻的時間表
[00:33:08.280 --> 00:33:10.640]  做一樣做那個做一樣
[00:33:10.640 --> 00:33:12.600]  後來我們一起分享的時候
[00:33:12.600 --> 00:33:13.920]  我才知道
[00:33:13.920 --> 00:33:17.840]  原來牧者在短短的幾十個小時裡面
[00:33:17.840 --> 00:33:18.520]  在那幾天
[00:33:18.520 --> 00:33:22.800]  終於真正有機會放下很多的煩惱
[00:33:22.800 --> 00:33:28.160]  很多以往纏繞著他的腦袋的事情
[00:33:28.160 --> 00:33:31.880]  終於有一個真正的休息
[00:33:31.880 --> 00:33:33.080]  有些牧者還說
[00:33:33.080 --> 00:33:35.840]  很久都沒有試過這麼真正的休息
[00:33:35.840 --> 00:33:40.320]  心靈都得到了安穩
[00:33:40.320 --> 00:33:41.600]  老師跟著跟我們分享
[00:33:41.600 --> 00:33:42.840]  我們作木教木的時候
[00:33:42.840 --> 00:33:44.760]  其實我們在睡眠裡面
[00:33:44.760 --> 00:33:48.160]  休息的裡面都要學習去信服神
[00:33:48.160 --> 00:33:50.520]  睡覺不單只是一個做人的積分
[00:33:50.520 --> 00:33:53.600]  更加是一個信仰的真實的表現
[00:33:53.600 --> 00:33:55.760]  如果我們太想靠自己的時候
[00:33:55.760 --> 00:34:00.040]  很多事情我們都想去控制、想掌控、想去處理
[00:34:00.040 --> 00:34:02.920]  就很難去真正的入睡
[00:34:02.920 --> 00:34:05.320]  就好像詩篇127篇裡面說的
[00:34:05.320 --> 00:34:07.520]  很多事情都是枉然的
[00:34:07.520 --> 00:34:10.520]  因為你背後可能你還是在信自己
[00:34:10.520 --> 00:34:13.920]  你沒有真正去信靠這位的神
[00:34:13.920 --> 00:34:16.760]  只要真正去信靠祂的人
[00:34:16.760 --> 00:34:19.320]  才是耶和華所愛的兒女
[00:34:19.320 --> 00:34:23.160]  能夠安然睡覺
[00:34:23.160 --> 00:34:25.000]  不單止神後院的退修會
[00:34:25.000 --> 00:34:26.840]  前一個星期、一個多星期
[00:34:26.840 --> 00:34:29.120]  我們教會的童工退修會
[00:34:29.120 --> 00:34:31.920]  說完又說差不多的東西
[00:34:31.920 --> 00:34:35.880]  搞得我的心真的不得不思考
[00:34:35.880 --> 00:34:39.480]  聖經是怎樣看睡眠的
[00:34:39.480 --> 00:34:40.800]  接著進入我們的應用
[00:34:40.800 --> 00:34:45.000]  我們要建立一個健康的睡眠習慣
[00:34:45.000 --> 00:34:46.240]  應該睡的時間就睡
[00:34:46.240 --> 00:34:49.000]  應該醒的時間就去醒
[00:34:49.000 --> 00:34:53.800]  我們要尊重上帝所設定的生理安排
