
[00:00:00.000 --> 00:00:06.500]  今晚的題目叫「從領恩開始去探索禱告的合宜態度與模式」
[00:18:06.000 --> 00:18:08.000]  當人進入屬靈空虛的時候
[00:18:08.000 --> 00:18:09.000]  後現代進入
[00:18:09.000 --> 00:18:11.000]  後現代是說什麼
[00:18:11.000 --> 00:18:13.000]  是說感受的人
[00:18:13.000 --> 00:18:15.000]  所以今天的人很喜歡說感受
[00:18:15.000 --> 00:18:17.000]  唱歌要有沒有feel
[00:18:17.000 --> 00:18:19.000]  廣道有沒有feel
[00:18:19.000 --> 00:18:20.000]  我今早去廣道
[00:18:20.000 --> 00:18:22.000]  人家都說很有感寶的feel
[00:18:22.000 --> 00:18:23.000]  牧師你廣道
[00:18:23.000 --> 00:18:25.000]  我不知道說什麼有feel
[00:18:25.000 --> 00:18:28.000]  不過我照聖經說的
[00:18:28.000 --> 00:18:30.000]  現代的人另外有一個特色
[00:18:30.000 --> 00:18:32.000]  無耐性
[00:18:32.000 --> 00:18:34.000]  無耐性的
[00:18:34.000 --> 00:18:39.000]  無耐性又要將感覺得到填滿
[00:18:39.000 --> 00:18:41.000]  靈因運動就最好了
[00:18:41.000 --> 00:18:46.000]  它透過很多人為的方式和方法
[00:18:46.000 --> 00:18:49.000]  甚至可以利用到一些不惜的手段
[00:18:49.000 --> 00:18:54.000]  去達至到滿足個人的期望
[00:18:54.000 --> 00:18:59.000]  找出自己認為是上帝的旨意
[00:18:59.000 --> 00:19:03.000]  在靈因運動之下的禱告觀是什麼呢
[00:19:03.000 --> 00:19:06.000]  很多時候人就是洗盡渾身的解數
[00:19:06.000 --> 00:19:07.000]  用各樣的形式
[00:19:07.000 --> 00:19:08.000]  洗到
[00:19:08.000 --> 00:19:10.000]  洗字寫錯了
[00:19:10.000 --> 00:19:15.000]  洗到求問者的感性層面盡量被挑動
[00:19:15.000 --> 00:19:17.000]  這個我一定要很強調
[00:19:17.000 --> 00:19:18.000]  告訴大家
[00:19:18.000 --> 00:19:20.000]  在今時今日靈因運動之下
[00:19:20.000 --> 00:19:22.000]  很多時候的入手
[00:19:22.000 --> 00:19:28.000]  都是針對人的感性層面
[00:19:28.000 --> 00:19:30.000]  你留意一下現在的現代詩歌
[00:19:30.000 --> 00:19:31.000]  說真的
[00:19:31.000 --> 00:19:33.000]  我對現代的詩歌
[00:19:33.000 --> 00:19:35.000]  頗有保留
[00:19:35.000 --> 00:19:37.000]  我自己讀了聖樂
[00:19:37.000 --> 00:19:41.000]  所以我對聖樂都頗有研究
[00:19:41.000 --> 00:19:45.000]  教會呢 我目會21年
[00:19:45.000 --> 00:19:48.000]  我見盡教會
[00:19:48.000 --> 00:19:51.000]  沒有一間教會的師班是沒有問題的
[00:19:51.000 --> 00:19:54.000]  永遠師班都是問題所在
[00:19:54.000 --> 00:19:56.000]  為什麼呢
[00:19:56.000 --> 00:19:58.000]  很多時候人去參加師班
[00:19:58.000 --> 00:20:01.000]  是一種感覺
[00:20:01.000 --> 00:20:02.000]  師班是什麼呢
[00:20:02.000 --> 00:20:05.000]  一會兒就讓鳳仙介紹
[00:20:05.000 --> 00:20:07.000]  上帝在敬拜裡面
[00:20:07.000 --> 00:20:09.000]  很強調一點
[00:20:09.000 --> 00:20:10.000]  神的啟示
[00:20:10.000 --> 00:20:12.000]  人的回應
[00:20:12.000 --> 00:20:15.000]  但今天的聖樂
[00:20:15.000 --> 00:20:18.000]  是走進一種感性的層面
[00:20:18.000 --> 00:20:20.000]  上帝有沒有感覺
[00:20:20.000 --> 00:20:21.000]  上帝有沒有啟示
[00:20:21.000 --> 00:20:23.000]  不重要
[00:20:23.000 --> 00:20:25.000]  你留意一下今天的詩歌
[00:20:25.000 --> 00:20:27.000]  絕大部分的歌詞
[00:20:27.000 --> 00:20:29.000]  絕大部分的歌詞
[00:20:29.000 --> 00:20:32.000]  是說我和你
[00:20:32.000 --> 00:20:37.000]  絕少說我們和上帝
[00:20:37.000 --> 00:20:42.000]  因為人的自我感覺很重要
[00:20:42.000 --> 00:20:45.000]  所以靈因運動之下的禱告
[00:20:45.000 --> 00:20:47.000]  是針對人的感性的層面
[00:20:47.000 --> 00:20:49.000]  盡量去挑動他們
[00:20:49.000 --> 00:20:51.000]  甚至可以怎樣
[00:20:51.000 --> 00:20:54.000]  以錯解聖經或者部分
[00:20:54.000 --> 00:20:56.000]  去妥協聖經的解釋
[00:20:56.000 --> 00:20:59.000]  從而去尋求上帝的旨意
[00:20:59.000 --> 00:21:02.000]  你說牧師有什麼例子
[00:21:02.000 --> 00:21:07.000]  列王紀上第十八章第二十至二十九節
[00:21:07.000 --> 00:21:10.000]  我現在就要打開聖經
[00:21:10.000 --> 00:21:13.000]  聽我講講座就要有聖經
[00:21:13.000 --> 00:21:17.000]  沒有聖經就很難聽下去
[00:21:17.000 --> 00:21:19.000]  聽得不過癮
[00:21:19.000 --> 00:21:26.000]  剛才那一段也有講到
[00:21:26.000 --> 00:21:30.000]  在列王紀上第十八章
[00:21:30.000 --> 00:21:33.000]  第二十至二十九節
[00:21:33.000 --> 00:21:36.000]  到最後我們一起讀好不好
[00:21:36.000 --> 00:21:41.000]  「阿哈就差遣人朝聚
[00:21:41.000 --> 00:21:45.000]  以色列眾人和先知都上加密山
[00:21:45.000 --> 00:21:48.000]  以利亞前來對眾民說
[00:21:48.000 --> 00:21:52.000]  你們心慈兩意要到幾時呢?
[00:21:52.000 --> 00:21:54.000]  若耶和華是神
[00:21:54.000 --> 00:21:56.000]  就當順從耶和華
[00:21:56.000 --> 00:21:58.000]  若巴力是神
[00:21:58.000 --> 00:22:00.000]  就當順從巴力
[00:22:00.000 --> 00:22:02.000]  眾民一言不答
[00:22:02.000 --> 00:22:04.000]  以利亞對眾民說
[00:22:04.000 --> 00:22:06.000]  作耶和華先知的
[00:22:06.000 --> 00:22:08.000]  只剩下我一個人
[00:22:08.000 --> 00:22:12.000]  巴力的先知卻有四百五十個
[00:22:12.000 --> 00:22:15.000]  當給我們兩隻牛犢
[00:22:15.000 --> 00:22:18.000]  巴力的先知可以挑選一隻
[00:22:18.000 --> 00:22:21.000]  切成塊紙放在柴上
[00:22:21.000 --> 00:22:23.000]  不要點火
[00:22:23.000 --> 00:22:26.000]  我也預備一隻牛犢放在柴上
[00:22:26.000 --> 00:22:28.000]  也不點火
[00:22:28.000 --> 00:22:30.000]  你們求告你們神的名
[00:22:30.000 --> 00:22:33.000]  我也求告耶和華的名
[00:22:33.000 --> 00:22:35.000]  也不拿放火
[00:22:35.000 --> 00:22:37.000]  顯應的神就是上帝」
[00:22:37.000 --> 00:22:39.000]  「眾民回答說
[00:22:39.000 --> 00:22:41.000]  這話甚好
[00:22:41.000 --> 00:22:43.000]  以利亞對巴力的先知說
[00:22:43.000 --> 00:22:45.000]  你們既然人多
[00:22:45.000 --> 00:22:47.000]  就先選擇一隻牛犢
[00:22:47.000 --> 00:22:50.000]  預備好了就求告我們神的名
[00:22:50.000 --> 00:22:52.000]  卻不要點火
[00:22:52.000 --> 00:22:54.000]  我們將所得的牛犢
[00:22:54.000 --> 00:22:56.000]  預備好了
[00:22:56.000 --> 00:22:58.000]  從早晨到午間
[00:22:58.000 --> 00:23:00.000]  求告巴力的名說
[00:23:00.000 --> 00:23:02.000]  巴力求你應允我們
[00:23:02.000 --> 00:23:04.000]  卻沒有聲音
[00:23:04.000 --> 00:23:06.000]  沒有應允的
[00:23:06.000 --> 00:23:09.000]  他們在那竹在彈四圍風調
[00:23:09.000 --> 00:23:11.000]  到了正午夜了
[00:23:11.000 --> 00:23:13.000]  嬉笑他們說
[00:23:13.000 --> 00:23:15.000]  大聲求告吧
[00:23:15.000 --> 00:23:17.000]  因為他設神
[00:23:17.000 --> 00:23:19.000]  他或默想或走到一邊
[00:23:19.000 --> 00:23:21.000]  或行路或睡覺
[00:23:21.000 --> 00:23:23.000]  他們當叫醒他
[00:23:23.000 --> 00:23:25.000]  大聲求告
[00:23:25.000 --> 00:23:27.000]  按著他們的規矩
[00:23:27.000 --> 00:23:29.000]  用刀刺自割
[00:23:29.000 --> 00:23:31.000]  自刺直到身體流血
[00:23:31.000 --> 00:23:33.000]  從午後直到
[00:23:33.000 --> 00:23:35.000]  天晚祭的時候
[00:23:35.000 --> 00:23:37.000]  他們狂呼亂叫
[00:23:37.000 --> 00:23:39.000]  卻沒有聲音
[00:23:39.000 --> 00:23:41.000]  沒有應允的
[00:23:41.000 --> 00:23:43.000]  也沒有理會的」
[00:23:43.000 --> 00:23:45.000]  《成見聖經》最精彩的就是最後那句
[00:23:45.000 --> 00:23:48.000]  「也沒有理會的」
[00:23:48.000 --> 00:23:50.000]  因為
[00:23:50.000 --> 00:23:52.000]  他們祈求的
[00:23:52.000 --> 00:23:54.000]  是用自己的方式
[00:23:54.000 --> 00:23:56.000]  祈求的是
[00:23:56.000 --> 00:23:58.000]  自己的神
[00:23:58.000 --> 00:24:00.000]  祈求的是
[00:24:00.000 --> 00:24:02.000]  自己得到彰顯
[00:24:02.000 --> 00:24:04.000]  結果我們從這段聖經裡
[00:24:04.000 --> 00:24:06.000]  看見無論你大呼疾叫
[00:24:06.000 --> 00:24:08.000]  你到最後
[00:24:08.000 --> 00:24:10.000]  都不能夠
[00:24:10.000 --> 00:24:12.000]  證明到巴力
[00:24:12.000 --> 00:24:14.000]  就是上帝
[00:24:14.000 --> 00:24:16.000]  其實
[00:24:16.000 --> 00:24:18.000]  在我們的禱告裡
[00:24:18.000 --> 00:24:20.000]  很多時候是在一個惡性的循環之下
[00:24:20.000 --> 00:24:22.000]  我們有一個錯誤的動機
[00:24:22.000 --> 00:24:24.000]  經常都是以
[00:24:24.000 --> 00:24:26.000]  我們自己的希望期望
[00:24:26.000 --> 00:24:28.000]  成為那個動機
[00:24:28.000 --> 00:24:30.000]  結局我們又有一個錯誤的期望
[00:24:30.000 --> 00:24:32.000]  很期望我祈完之後
[00:24:32.000 --> 00:24:34.000]  有個什麼什麼的結果
[00:24:34.000 --> 00:24:36.000]  正常的
[00:24:36.000 --> 00:24:38.000]  每個人祈禱都會有這樣的現象
[00:24:38.000 --> 00:24:40.000]  但是
[00:24:40.000 --> 00:24:42.000]  如果我們相信上帝的人
[00:24:42.000 --> 00:24:44.000]  結果不應該是我們定的
[00:24:44.000 --> 00:24:46.000]  我很記得
[00:24:46.000 --> 00:24:48.000]  我在加拿大教會
[00:24:48.000 --> 00:24:50.000]  當過牧者
[00:24:50.000 --> 00:24:52.000]  安納做牧師
[00:24:52.000 --> 00:24:54.000]  現在沒什麼人敢請我去評審
[00:24:54.000 --> 00:24:56.000]  他們的信德
[00:24:56.000 --> 00:24:58.000]  曾經我去過一次
[00:24:58.000 --> 00:25:00.000]  有個牧師
[00:25:00.000 --> 00:25:02.000]  後來他做了牧師
[00:25:02.000 --> 00:25:04.000]  他說
[00:25:04.000 --> 00:25:06.000]  我還沒請
[00:25:06.000 --> 00:25:08.000]  黃牧師來之前
[00:25:08.000 --> 00:25:10.000]  去審定我信德的時候
[00:25:10.000 --> 00:25:12.000]  我千想萬想
[00:25:12.000 --> 00:25:14.000]  想了很久
[00:25:14.000 --> 00:25:16.000]  因為
[00:25:16.000 --> 00:25:18.000]  牧師問我很多聖經的問題
[00:25:18.000 --> 00:25:22.000]  他說如果他問我不會答
[00:25:22.000 --> 00:25:24.000]  我一定按不到
[00:25:24.000 --> 00:25:26.000]  牧
[00:25:26.000 --> 00:25:28.000]  但是他說
[00:25:28.000 --> 00:25:30.000]  上帝決定
[00:25:30.000 --> 00:25:32.000]  於是都請了我去
[00:25:32.000 --> 00:25:34.000]  那我去
[00:25:34.000 --> 00:25:36.000]  問了他幾條問題
[00:25:36.000 --> 00:25:38.000]  他真的答不到
[00:25:38.000 --> 00:25:40.000]  問了之後
[00:25:40.000 --> 00:25:42.000]  有些弟兄姊妹
[00:25:42.000 --> 00:25:44.000]  就要退席
[00:25:44.000 --> 00:25:46.000]  我們一班牧師團就要決定
[00:25:46.000 --> 00:25:48.000]  究竟推不推舉他
[00:25:48.000 --> 00:25:50.000]  或者允許他去
[00:25:50.000 --> 00:25:52.000]  做安納牧師的事
[00:25:52.000 --> 00:25:56.000]  接著我就在門口聽見
[00:25:56.000 --> 00:25:58.000]  有一個人說
[00:25:58.000 --> 00:26:00.000]  如果那個黃兆權牧師
[00:26:00.000 --> 00:26:02.000]  否定了
[00:26:02.000 --> 00:26:04.000]  我們的牧師
[00:26:04.000 --> 00:26:06.000]  那就糟了
[00:26:06.000 --> 00:26:08.000]  我說為什麼
[00:26:08.000 --> 00:26:10.000]  我心想糟什麼呢
[00:26:10.000 --> 00:26:12.000]  他說糟就糟在已經決定了
[00:26:12.000 --> 00:26:14.000]  什麼時候安納典禮
[00:26:14.000 --> 00:26:16.000]  出了帖
[00:26:16.000 --> 00:26:18.000]  公佈天下
[00:26:18.000 --> 00:26:20.000]  這些事
[00:26:20.000 --> 00:26:22.000]  就是我們的祈禱
[00:26:22.000 --> 00:26:24.000]  有錯誤動機
[00:26:24.000 --> 00:26:26.000]  錯誤期望的結果
[00:26:26.000 --> 00:26:30.000]  你都還沒通過
[00:26:30.000 --> 00:26:32.000]  你就定了安納典禮
[00:26:32.000 --> 00:26:34.000]  還出了卡
[00:26:34.000 --> 00:26:36.000]  叫人來什麼時候
[00:26:36.000 --> 00:26:38.000]  什麼月去做安納典禮
[00:26:38.000 --> 00:26:40.000]  就是你已經決定了
[00:26:40.000 --> 00:26:42.000]  你還說什麼
[00:26:42.000 --> 00:26:44.000]  你叫我來做橡皮圖章
[00:26:44.000 --> 00:26:50.000]  我說過以後不再做橡皮圖章
[00:26:50.000 --> 00:26:52.000]  當然
[00:26:52.000 --> 00:26:54.000]  我沒有否定那個牧者
[00:26:54.000 --> 00:26:56.000]  通常我們的做法是
[00:26:56.000 --> 00:26:58.000]  知道他的弱點
[00:26:58.000 --> 00:27:00.000]  我會寫下給他
[00:27:00.000 --> 00:27:02.000]  然後寫下給他之後
[00:27:02.000 --> 00:27:04.000]  叫他回去再在那個
[00:27:04.000 --> 00:27:06.000]  題目上去再深究
[00:27:06.000 --> 00:27:08.000]  研究弄清楚
[00:27:08.000 --> 00:27:10.000]  我們不會去追問他
[00:27:10.000 --> 00:27:12.000]  沒有人會去
[00:27:12.000 --> 00:27:14.000]  打個電話說你上次那條題目
[00:27:14.000 --> 00:27:16.000]  答不到你現在找到答案了嗎
[00:27:16.000 --> 00:27:18.000]  沒有的
[00:27:18.000 --> 00:27:20.000]  你自律
[00:27:20.000 --> 00:27:22.000]  因為我們相信上帝如果選立你
[00:27:22.000 --> 00:27:24.000]  做牧者的
[00:27:24.000 --> 00:27:26.000]  除非你信德完全敗壞
[00:27:26.000 --> 00:27:28.000]  否則的話我們不會否定
[00:27:28.000 --> 00:27:30.000]  但是這個個案
[00:27:30.000 --> 00:27:32.000]  就證明給我們看
[00:27:32.000 --> 00:27:34.000]  錯誤動機
[00:27:34.000 --> 00:27:36.000]  錯誤期望
[00:27:36.000 --> 00:27:38.000]  錯誤的結果出現
[00:27:38.000 --> 00:27:40.000]  而這個錯誤的結果
[00:27:40.000 --> 00:27:42.000]  是怎麼造成的也是錯誤的過程
[00:27:42.000 --> 00:27:44.000]  我們剛剛看到這段聖經
[00:27:44.000 --> 00:27:46.000]  那些巴力就是了
[00:27:46.000 --> 00:27:48.000]  又跳又砸
[00:27:48.000 --> 00:27:50.000]  又自割又自插
[00:27:50.000 --> 00:27:52.000]  真的自插
[00:27:52.000 --> 00:27:54.000]  自刺
[00:27:54.000 --> 00:27:56.000]  打到午夜之後還狂呼亂叫
[00:27:56.000 --> 00:27:58.000]  不知道是不是
[00:27:58.000 --> 00:28:00.000]  狂呼我空虛
[00:28:00.000 --> 00:28:02.000]  但是
[00:28:02.000 --> 00:28:04.000]  得不到他的期望應運
[00:28:04.000 --> 00:28:06.000]  弟兄姊妹
[00:28:06.000 --> 00:28:08.000]  你想不想在這樣的情況下
[00:28:08.000 --> 00:28:10.000]  祈禱
[00:28:10.000 --> 00:28:12.000]  當這個祈禱如果有個
[00:28:12.000 --> 00:28:14.000]  錯誤的動機錯誤的期望
[00:28:14.000 --> 00:28:16.000]  進入了錯誤的過程之後
[00:28:16.000 --> 00:28:18.000]  錯誤的結果會出來
[00:28:18.000 --> 00:28:22.000]  在這個所謂
[00:28:22.000 --> 00:28:24.000]  靈因運動之下
[00:28:24.000 --> 00:28:26.000]  很多時候將一些不是上帝
[00:28:26.000 --> 00:28:28.000]  所做的事都列為
[00:28:28.000 --> 00:28:30.000]  上帝所做的事
[00:28:30.000 --> 00:28:32.000]  結局怎麼樣
[00:28:32.000 --> 00:28:34.000]  錯誤再加上
[00:28:34.000 --> 00:28:36.000]  另一個錯誤
[00:28:36.000 --> 00:28:38.000]  加深了原本的
[00:28:38.000 --> 00:28:40.000]  錯誤亦都引申了一個
[00:28:40.000 --> 00:28:42.000]  更加深的錯誤動機
[00:28:42.000 --> 00:28:44.000]  就進入一個沮喪的地步
[00:28:44.000 --> 00:28:46.000]  你有沒有見過一些人
[00:28:46.000 --> 00:28:48.000]  經常都說我祈禱祈不到我的事
[00:28:48.000 --> 00:28:50.000]  我現在很傷心
[00:28:50.000 --> 00:28:52.000]  哎呀我祈禱
[00:28:52.000 --> 00:28:54.000]  之後十年廿年
[00:28:54.000 --> 00:28:56.000]  那個人都不知道怎樣未達到我的目標
[00:28:56.000 --> 00:28:58.000]  或者我叫他來
[00:28:58.000 --> 00:29:00.000]  我向上帝他做錯了傷害過我
[00:29:00.000 --> 00:29:02.000]  我祈禱他希望他來
[00:29:02.000 --> 00:29:04.000]  和我說道歉
[00:29:04.000 --> 00:29:06.000]  二十年了我祈禱了
[00:29:06.000 --> 00:29:08.000]  他都未來和我說
[00:29:08.000 --> 00:29:10.000]  誰的沮喪
[00:29:10.000 --> 00:29:12.000]  不是你祈禱的對象
[00:29:12.000 --> 00:29:14.000]  是你正在祈禱的人
[00:29:14.000 --> 00:29:16.000]  因為你得不到你的結果
[00:29:16.000 --> 00:29:18.000]  結局怎麼樣
[00:29:18.000 --> 00:29:20.000]  這個循環就會再次
[00:29:20.000 --> 00:29:22.000]  再去進入一個
[00:29:22.000 --> 00:29:24.000]  循環當中
[00:29:24.000 --> 00:29:26.000]  人就會更加的沮喪
[00:29:26.000 --> 00:29:28.000]  結局我不知道
[00:29:28.000 --> 00:29:30.000]  你會有精神病也好
[00:29:30.000 --> 00:29:32.000]  抑鬱症也好
[00:29:32.000 --> 00:29:34.000]  因為都是
[00:29:34.000 --> 00:29:36.000]  你達不到自己的期望
[00:29:36.000 --> 00:29:38.000]  你知不知道今天很多人有抑鬱症
[00:29:38.000 --> 00:29:40.000]  有心理病是為什麼
[00:29:40.000 --> 00:29:42.000]  太過自我
[00:29:42.000 --> 00:29:44.000]  我想要的東西
[00:29:44.000 --> 00:29:46.000]  得不到
[00:29:46.000 --> 00:29:48.000]  我想我的情人給些什麼
[00:29:48.000 --> 00:29:50.000]  我得不到
[00:29:50.000 --> 00:29:52.000]  我想我父母給些什麼我得不到
[00:29:52.000 --> 00:29:54.000]  我想我的女朋友給些什麼
[00:29:54.000 --> 00:29:56.000]  我得不到
[00:29:56.000 --> 00:29:58.000]  我想教會給些什麼
[00:29:58.000 --> 00:30:00.000]  我得不到
[00:30:00.000 --> 00:30:02.000]  我想上帝給些什麼
[00:30:02.000 --> 00:30:04.000]  我得不到
[00:30:04.000 --> 00:30:06.000]  因為你希望將你的旨意
[00:30:06.000 --> 00:30:08.000]  成為上帝的旨意
[00:30:08.000 --> 00:30:10.000]  這是一個很大的
[00:30:10.000 --> 00:30:12.000]  錯誤
[00:30:12.000 --> 00:30:14.000]  沉溺在靈因之中的
[00:30:14.000 --> 00:30:16.000]  禱告其實是有
[00:30:16.000 --> 00:30:18.000]  很多典型的例子
[00:30:18.000 --> 00:30:20.000]  不過我只是輕輕地
[00:30:20.000 --> 00:30:22.000]  提出在撒慕爾記上
[00:30:22.000 --> 00:30:24.000]  裡面的一個例子
[00:30:24.000 --> 00:30:26.000]  我不全部讀
[00:30:26.000 --> 00:30:28.000]  因為如果全部讀
[00:30:28.000 --> 00:30:30.000]  我們真的不用吃飯
[00:30:30.000 --> 00:30:32.000]  我不知道現在講了多少
[00:30:32.000 --> 00:30:34.000]  現在我講了多久
[00:30:34.000 --> 00:30:36.000]  我講了半個小時
[00:30:36.000 --> 00:30:38.000]  我有多久去講
[00:30:38.000 --> 00:30:40.000]  講完為止
[00:30:40.000 --> 00:30:42.000]  他們真的沒得吃飯
[00:30:42.000 --> 00:30:44.000]  不過我肚餓
[00:30:44.000 --> 00:30:46.000]  快點講完
[00:30:46.000 --> 00:30:48.000]  當我們去
[00:30:48.000 --> 00:30:50.000]  看回聖經其實不是
[00:30:50.000 --> 00:30:52.000]  對靈因的事情
[00:30:52.000 --> 00:30:54.000]  沒有介紹
[00:30:54.000 --> 00:30:56.000]  其實我們的聖經對於我們所需要
[00:30:56.000 --> 00:30:58.000]  相信的事情當中都有
[00:30:58.000 --> 00:31:00.000]  很詳細的介紹
[00:31:00.000 --> 00:31:02.000]  所以我們所看的聖經是完備的
[00:31:02.000 --> 00:31:04.000]  就是這個原因
[00:31:04.000 --> 00:31:06.000]  在聖經裡面有一個人物叫蘇羅王
[00:31:06.000 --> 00:31:08.000]  蘇羅王是以色列人的
[00:31:08.000 --> 00:31:10.000]  聯合王國的第一個王
[00:31:10.000 --> 00:31:12.000]  考一下聖經問答
[00:31:12.000 --> 00:31:16.000]  以色列人
[00:31:16.000 --> 00:31:18.000]  第一個稱王的人
[00:31:18.000 --> 00:31:20.000]  是叫什麼名字呢
[00:31:22.000 --> 00:31:24.000]  糟了
[00:31:24.000 --> 00:31:26.000]  牧師經常問一些
[00:31:26.000 --> 00:31:28.000]  奇奇怪怪的
[00:31:28.000 --> 00:31:30.000]  題目
[00:31:30.000 --> 00:31:34.000]  在《史詩記》裡面有介紹
[00:31:34.000 --> 00:31:38.000]  他第一個字叫阿
[00:31:38.000 --> 00:31:40.000]  最後一個字叫辣
[00:31:40.000 --> 00:31:42.000]  我不講給大家聽
[00:31:42.000 --> 00:31:44.000]  你們自己去找
[00:31:44.000 --> 00:31:46.000]  以色列人其實第一個稱王的人
[00:31:46.000 --> 00:31:48.000]  不是蘇羅
[00:31:48.000 --> 00:31:50.000]  而在《史詩記》裡面是講了給你聽
[00:31:50.000 --> 00:31:52.000]  曾經有一個人
[00:31:52.000 --> 00:31:54.000]  是比蘇羅更早自稱為
[00:31:54.000 --> 00:31:56.000]  以色列的王
[00:31:56.000 --> 00:31:58.000]  不過很快就玩完
[00:31:58.000 --> 00:32:00.000]  因為他自己設壇在家裡
[00:32:00.000 --> 00:32:02.000]  這些你們待會會回去看
[00:32:02.000 --> 00:32:06.000]  蘇羅王是第一個聯合王國的王
[00:32:06.000 --> 00:32:08.000]  由上帝
[00:32:08.000 --> 00:32:10.000]  透過撒姆爾
[00:32:10.000 --> 00:32:12.000]  去高納蘇羅
[00:32:12.000 --> 00:32:16.000]  蘇羅當被高納成為
[00:32:16.000 --> 00:32:18.000]  以色列第一個王之後
[00:32:18.000 --> 00:32:20.000]  他轉身離開撒姆爾
[00:32:20.000 --> 00:32:22.000]  上帝就賜了
[00:32:22.000 --> 00:32:24.000]  一個新的心
[00:32:24.000 --> 00:32:26.000]  去給蘇羅
[00:32:26.000 --> 00:32:28.000]  上帝其實
[00:32:28.000 --> 00:32:30.000]  對蘇羅已經做了一件事
[00:32:30.000 --> 00:32:32.000]  就是讓他
[00:32:32.000 --> 00:32:34.000]  嘗天恩之味
[00:32:34.000 --> 00:32:36.000]  上帝不
[00:32:36.000 --> 00:32:38.000]  不吝惜先讓他享受
[00:32:38.000 --> 00:32:40.000]  有上帝的靈
[00:32:40.000 --> 00:32:42.000]  同在那份
[00:32:42.000 --> 00:32:44.000]  真正的力量
[00:32:44.000 --> 00:32:46.000]  所以當我們看見在第十節裡面
[00:32:46.000 --> 00:32:48.000]  蘇羅到了那山
[00:32:48.000 --> 00:32:50.000]  那天一群先知遇見他
[00:32:50.000 --> 00:32:52.000]  神的靈就
[00:32:52.000 --> 00:32:54.000]  大大地感動蘇羅
[00:32:54.000 --> 00:32:56.000]  他就在先知中
[00:32:56.000 --> 00:32:58.000]  受感說話
[00:32:58.000 --> 00:33:00.000]  然後那些人甚至那些先知
[00:33:00.000 --> 00:33:02.000]  和他一起受感說話
[00:33:02.000 --> 00:33:04.000]  接著那些人說
[00:33:04.000 --> 00:33:06.000]  哦!蘇羅都好像
[00:33:06.000 --> 00:33:08.000]  列在先知的當中
[00:33:08.000 --> 00:33:10.000]  我可以說得
[00:33:10.000 --> 00:33:12.000]  上帝給每個基督徒
[00:33:12.000 --> 00:33:14.000]  都有他的靈在他裡面
[00:33:14.000 --> 00:33:16.000]  或者給一些人
[00:33:16.000 --> 00:33:18.000]  他在縱使未完全
[00:33:18.000 --> 00:33:20.000]  相信上帝的時候
[00:33:20.000 --> 00:33:22.000]  上帝的靈已經在他心裡面
[00:33:22.000 --> 00:33:24.000]  運作著
[00:33:24.000 --> 00:33:26.000]  上帝的靈感動人
[00:33:26.000 --> 00:33:28.000]  而說出合而的禱告
[00:33:28.000 --> 00:33:30.000]  可惜
[00:33:30.000 --> 00:33:32.000]  蘇羅很喜歡
[00:33:32.000 --> 00:33:34.000]  按自己的意願去做事
[00:33:34.000 --> 00:33:38.000]  在撒慕爾記上的
[00:33:38.000 --> 00:33:40.000]  第十六章十四節
[00:33:40.000 --> 00:33:42.000]  接著以下打出來的經文
[00:33:42.000 --> 00:33:44.000]  讓我們知道
[00:33:44.000 --> 00:33:46.000]  蘇羅過分到一個地步
[00:33:46.000 --> 00:33:48.000]  只是按照自己心意
[00:33:48.000 --> 00:33:50.000]  做事而完全否定
[00:33:50.000 --> 00:33:52.000]  上帝的耶和華帶領
[00:33:52.000 --> 00:33:54.000]  於是乎
[00:33:54.000 --> 00:33:56.000]  上帝迫於無奈
[00:33:56.000 --> 00:33:58.000]  聖經記載了這句說話
[00:33:58.000 --> 00:34:00.000]  耶和華的靈
[00:34:00.000 --> 00:34:02.000]  就離開了蘇羅
[00:34:02.000 --> 00:34:04.000]  有惡魔從耶和華那裡
[00:34:04.000 --> 00:34:06.000]  來擾亂他
[00:34:06.000 --> 00:34:10.000]  兄弟姐妹,你會覺得很奇怪
[00:34:12.000 --> 00:34:14.000]  為什麼耶和華的靈
[00:34:14.000 --> 00:34:16.000]  又離開蘇羅
[00:34:16.000 --> 00:34:18.000]  又由耶和華將
[00:34:18.000 --> 00:34:20.000]  一些惡魔
[00:34:20.000 --> 00:34:22.000]  去插到他裡面
[00:34:22.000 --> 00:34:24.000]  上帝不是有恩典有憐憫
[00:34:24.000 --> 00:34:26.000]  上帝不是聖潔的嗎
[00:34:26.000 --> 00:34:28.000]  有惡魔
[00:34:28.000 --> 00:34:30.000]  去插到人的當中
[00:34:30.000 --> 00:34:34.000]  這段聖經是很難解的
[00:34:34.000 --> 00:34:36.000]  其中一段聖經,也是在
[00:34:36.000 --> 00:34:38.000]  舊約聖經裡面,二十段其中一段
[00:34:38.000 --> 00:34:40.000]  最難解的聖經
[00:34:40.000 --> 00:34:42.000]  在創世紀,在3D的
[00:34:42.000 --> 00:34:44.000]  課程當中
[00:34:44.000 --> 00:34:46.000]  這裡是聰明的,解釋給你聽
[00:34:46.000 --> 00:34:48.000]  不用多謝
[00:34:48.000 --> 00:34:50.000]  是英訓的
[00:34:50.000 --> 00:34:52.000]  原來
[00:34:52.000 --> 00:34:54.000]  上帝做事
[00:34:54.000 --> 00:34:56.000]  是
[00:34:56.000 --> 00:34:58.000]  有公義
[00:34:58.000 --> 00:35:00.000]  和憐憫兩樣
